Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_구로1동우체국,11_구일우성아파트,12_가산디지털단지역입구,13_디지털단지오거리.가산파출소,14_디지털단지오거리,15_가산초등학교,16_모두의학교.금천문화예술정보학교,17_관악구보훈회관.신림푸르지오,18_난곡입구,19_호림박물관,20_남서울중학교.성보중고등학교,21_신림사거리.신림역,22_서원동승리교앞,23_서원동문화교앞,24_서림동주민센터.신화단지,25_삼성동시장,26_대학동고시촌입구,27_서울산업정보학교.삼성교,28_관악산입구.관악아트홀.중앙도서관,29_서울대학교,30_서울대학교치과병원.동물병원,31_서울여상.서울문영여중고앞,32_관악구청,33_서울대입구역,34_봉천사거리,35_낙성대동,36_낙성대입구,37_인헌중고.서울미술고,38_예술인마을.사당초등학교,39_남서울농협남현동지점,40_사당역4번출구,41_사당역,42_사당역9번출구앞,43_사당1동관악시장앞,44_예술인마을,45_서울미술고.인헌중고,46_낙성대입구,47_행운동주민센터,48_관악구청,49_관악경찰서.관악소방서,50_서울여상.서울문영여중고앞,51_서울대학교치과병원.동물병원,52_서울대학교,53_신림중.삼성고.관악아트홀.도서관,54_서울산업정보학교.삼성교,55_신성초등학교,56_영광메디컬센터,57_쑥고개입구,58_서원동문화교앞,59_신림사거리,60_신림사거리.신림역,61_남부초등학교,62_호림박물관,63_난곡입구,64_관악구보훈회관.신림푸르지오,65_천주교성령봉사회관.등불교회,66_KT구로지사,67_삼부르네상스.효성아파트,68_가리봉파출소,69_디지털단지오거리,70_구일우성아파트,71_구로1동우체국,72_구일우성아파트,73_디지털단지입구,74_디지털3단지.롯데정보통신,75_디지털3단지.영창실업,76_가산디지털단지역,77_디지털3단지.한일합섬,78_디지털3단지운동장,79_한일유앤아이아파트,80_가산동종점
2022-03-30 05:00:00,0,1,0,0,0,1,1,0,2,7,5,6,5,8,8,7,7,7,8,8,9,5,24,26,24,28,28,29,28,9,15,20,12,12,6,11,9,12,13,0,5,5,8,9,0,9,4,7,0,8,7,0,6,6,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,4,0,0,0,0,1,0,0,3,7,5,6,5,6,7,7,6,6,8,5,5,4,6,8,8,10,14,15,14,14,9,12,9,10,5,6,11,13,12,10,7,7,9,9,9,9,11,11,8,2,7,4,5,6,5,8,11,19,16,13,10,11,3,11,9,11,8,7,4,12,13,13,11,12,9,2,1,0,0,0
2022-03-30 07:00:00,6,7,8,9,5,16,15,6,14,26,26,16,17,19,15,18,18,19,18,21,12,16,13,15,25,30,34,35,34,32,31,28,19,19,18,17,19,27,25,0,6,13,18,22,26,35,35,32,21,14,11,10,8,15,33,51,52,32,20,24,15,24,27,28,29,28,25,22,14,13,18,18,28,30,6,1,0,0,0,0
2022-03-30 08:00:00,2,3,0,2,1,23,25,5,8,21,20,24,23,23,23,24,23,24,26,25,16,10,17,23,31,42,46,51,49,47,44,34,19,17,17,14,16,19,14,1,5,14,19,24,25,31,36,35,32,27,19,16,13,12,18,28,59,56,27,34,35,37,42,49,47,50,41,34,31,26,30,29,21,28,20,6,4,1,2,0
2022-03-30 09:00:00,2,3,1,0,1,16,14,2,4,9,13,12,10,10,13,19,20,21,16,20,10,9,9,13,14,19,26,29,28,27,25,21,11,9,8,7,8,18,14,0,4,8,13,9,9,10,14,14,13,11,6,7,5,7,13,16,18,20,18,18,17,15,16,19,22,20,17,15,10,7,9,9,11,10,6,4,1,0,0,0
2022-03-30 10:00:00,1,0,0,0,1,1,2,2,5,9,2,7,3,4,7,8,11,14,15,8,8,8,7,10,12,12,19,21,11,20,20,16,12,10,8,9,5,7,6,0,4,6,7,8,7,9,12,10,8,9,8,6,7,7,6,9,10,11,12,8,8,2,12,11,7,11,11,10,9,7,7,6,7,4,4,1,0,0,0,0
2022-03-30 11:00:00,1,1,2,3,0,3,3,4,4,5,3,6,5,6,6,7,9,11,9,10,11,11,14,14,19,17,20,21,22,23,22,21,13,10,8,9,6,7,7,0,7,7,7,9,9,11,13,14,8,0,11,10,6,7,8,7,10,11,9,9,5,8,6,5,7,6,5,4,5,2,3,6,1,1,4,3,1,0,0,0
2022-03-30 12:00:00,1,0,0,1,0,3,6,4,3,3,4,2,5,3,6,7,9,8,7,8,9,8,8,9,12,15,17,18,19,20,19,16,14,12,12,11,10,8,6,0,5,10,11,13,16,24,12,25,24,23,21,22,19,10,10,10,9,11,8,9,8,6,5,7,8,8,4,2,3,0,10,10,10,9,5,2,1,0,0,0
2022-03-30 13:00:00,0,0,0,2,0,8,6,6,4,6,9,7,10,9,10,11,11,12,9,9,12,10,7,7,7,9,14,13,15,12,17,13,13,14,12,10,11,13,9,0,6,12,16,17,16,17,17,16,16,17,16,11,13,12,14,16,19,19,11,9,8,7,6,6,4,6,5,2,3,4,3,2,4,7,6,0,0,0,0,0
2022-03-30 14:00:00,0,1,0,0,3,5,5,5,6,7,6,7,8,9,10,11,10,11,9,13,10,9,8,7,8,12,20,22,27,26,23,19,15,12,13,13,11,11,10,0,4,9,10,10,10,16,20,19,18,8,10,16,12,11,8,8,9,9,6,13,11,7,6,8,5,5,7,6,6,5,4,0,3,6,5,2,1,0,0,0
2022-03-30 15:00:00,5,2,2,0,3,7,9,5,9,8,7,10,11,11,12,11,13,13,12,11,12,8,12,11,11,11,14,15,17,18,28,22,15,14,13,12,9,10,7,0,4,11,11,13,12,13,15,16,15,20,24,11,21,20,20,19,24,27,22,18,16,14,11,9,10,10,3,9,5,2,2,2,3,4,3,3,0,4,3,0
2022-03-30 16:00:00,1,1,2,3,5,7,10,12,11,11,9,10,12,13,12,14,13,16,17,20,14,13,13,13,10,17,26,28,28,34,49,47,39,34,34,23,16,15,9,1,4,9,13,15,14,19,18,22,21,24,25,8,22,18,18,23,25,26,17,15,14,15,13,13,10,10,9,7,5,4,3,3,3,5,4,3,0,0,0,0
2022-03-30 17:00:00,0,2,0,3,4,8,9,16,15,15,16,18,19,20,22,26,27,25,24,24,21,20,15,17,14,19,28,31,43,49,49,37,23,21,19,13,13,12,9,1,11,17,18,15,19,23,19,28,27,26,29,29,31,30,20,23,22,24,20,22,19,18,14,12,10,10,10,7,9,6,8,6,2,10,6,4,2,1,2,0
2022-03-30 18:00:00,2,3,12,16,15,22,28,38,34,32,33,37,38,41,40,36,38,36,35,32,28,30,27,26,20,14,21,25,34,42,43,36,28,27,24,21,18,15,13,1,16,32,33,27,29,27,26,37,37,39,40,38,37,30,29,27,27,33,22,24,22,18,20,19,18,17,10,9,8,4,4,5,5,15,14,7,0,0,3,0
2022-03-30 19:00:00,0,1,3,5,9,14,21,22,18,19,0,22,24,30,26,25,22,24,25,22,23,23,23,17,14,14,16,18,36,37,36,28,15,17,16,13,12,10,9,1,10,16,24,22,24,26,28,42,40,28,20,38,31,21,10,9,8,9,9,20,15,17,14,14,14,15,11,9,7,6,4,4,0,6,3,5,5,4,4,0
2022-03-30 20:00:00,1,0,0,2,3,9,10,17,18,14,9,17,19,14,18,13,12,18,19,13,15,17,13,13,11,7,16,13,15,18,13,15,14,13,13,15,14,10,9,0,11,16,15,13,13,15,18,21,20,0,18,19,20,16,12,11,12,9,6,13,12,9,5,9,7,11,7,0,7,4,3,3,2,3,2,4,2,0,3,0
2022-03-30 21:00:00,0,0,1,2,4,11,17,13,14,14,0,13,15,13,13,13,14,15,18,12,12,10,12,10,11,11,10,6,9,11,10,12,11,10,9,6,6,6,4,1,8,21,23,20,17,20,18,29,0,27,0,28,16,12,8,5,6,8,12,16,15,6,9,9,7,7,5,4,4,3,2,0,2,3,3,2,1,0,0,0
2022-03-30 22:00:00,0,0,1,0,2,6,8,7,5,9,6,10,11,13,4,13,13,13,14,13,15,16,16,13,12,15,17,6,19,20,19,14,12,14,13,13,9,8,6,7,8,23,21,16,16,17,20,29,30,0,29,24,23,13,13,14,12,11,11,14,14,12,8,7,5,9,8,4,5,3,3,0,1,2,0,2,1,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,4,0,3,4,7,0,9,10,8,3,4,7,0,6,5,7,14,15,16,17,8,16,14,12,12,11,7,9,10,4,1,5,17,16,13,17,18,21,22,21,0,10,0,19,14,8,6,7,6,5,11,10,4,9,4,1,8,4,3,4,1,1,1,0,0,0,0,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,0,1,2,4,3,4,5,7,8,10,10,11,0,13,13,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,0,0,0,0,1,1,0,4,7,8,11,9,9,11,12,13,13,14,14,8,5,10,27,26,32,32,31,11,16,30,20,11,12,3,11,8,8,16,0,4,4,5,7,8,7,6,0,0,0,2,1,5,4,3,6,6,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,3,5,0,0,4,0,1,1,4,10,9,6,6,10,11,10,13,17,18,17,6,2,6,5,7,16,11,11,8,10,10,9,8,8,8,4,12,11,8,1,3,7,8,9,9,8,6,5,3,2,2,3,2,6,6,13,22,21,10,13,10,9,10,12,10,12,11,9,9,9,11,11,14,12,6,2,0,0,0,0
2022-03-31 07:00:00,7,3,8,7,5,15,14,3,12,14,17,15,12,19,24,26,30,31,30,30,15,16,19,23,25,33,35,36,37,33,31,23,14,16,17,20,18,25,19,1,5,10,18,20,25,30,33,32,30,12,11,9,6,11,22,35,51,49,29,29,25,24,24,26,25,27,23,19,11,8,14,16,18,17,12,2,0,0,0,0
2022-03-31 08:00:00,4,4,6,7,3,23,24,8,6,15,15,18,18,24,28,30,32,34,33,33,14,14,10,18,25,28,45,48,47,31,46,40,21,17,16,14,14,17,14,1,5,18,18,21,17,21,20,19,18,15,11,7,9,11,16,23,33,35,27,28,33,35,38,39,43,43,35,29,24,20,16,17,17,19,11,5,3,1,2,0
2022-03-31 09:00:00,3,2,4,6,5,7,12,3,3,10,11,9,8,8,9,13,15,18,13,21,9,6,10,9,10,18,20,31,29,17,28,19,12,11,10,9,11,15,16,1,3,7,11,8,6,11,12,15,15,10,12,11,10,9,15,15,20,24,17,17,18,19,20,19,22,21,16,14,9,10,13,14,14,12,10,3,1,0,0,0
2022-03-31 10:00:00,1,1,0,2,1,2,5,3,4,8,0,9,3,8,9,9,15,13,4,13,10,9,13,14,20,23,29,28,27,8,23,19,15,14,13,11,10,11,9,0,6,11,9,10,9,7,10,11,12,11,9,9,8,10,9,10,13,13,10,12,10,9,7,10,7,11,11,9,7,6,6,0,6,4,5,1,1,0,0,0
2022-03-31 11:00:00,1,0,0,2,4,4,4,3,6,6,4,4,6,7,7,9,12,13,9,14,10,8,8,7,8,9,14,15,16,17,11,14,8,9,8,7,5,6,3,0,3,9,10,10,13,14,13,16,10,15,14,12,10,9,10,9,17,12,5,5,6,6,7,9,8,9,6,6,5,3,6,5,5,4,4,3,1,0,0,0
2022-03-31 12:00:00,0,2,0,1,2,3,2,3,2,3,6,4,5,8,8,12,15,17,16,17,13,15,17,13,17,18,18,16,16,18,16,15,14,13,15,14,13,11,7,0,4,7,7,7,13,17,20,18,11,8,10,17,16,14,13,14,17,15,12,9,9,10,7,9,8,8,6,4,7,5,6,6,6,4,4,2,0,1,0,0
2022-03-31 13:00:00,1,0,0,1,2,3,1,0,2,5,4,6,7,4,5,8,7,8,8,9,9,12,13,11,14,17,17,22,22,23,21,16,14,13,11,7,10,11,10,0,3,7,8,9,10,12,12,16,15,12,14,14,16,13,17,16,15,14,9,13,13,11,11,10,9,9,8,7,6,2,5,1,4,5,3,2,0,0,0,0
2022-03-31 14:00:00,1,2,0,2,1,5,7,9,2,9,10,4,9,9,12,13,12,13,15,14,8,6,11,10,13,12,16,17,20,16,18,15,13,16,13,9,8,8,7,1,3,7,9,9,10,12,15,19,16,0,17,15,15,13,15,17,20,19,13,11,9,8,7,9,7,9,7,6,6,4,2,3,2,0,1,2,3,2,0,0
2022-03-31 15:00:00,1,1,1,1,3,3,4,6,6,8,0,7,10,13,14,15,14,9,16,16,13,12,12,9,11,15,23,18,30,31,33,32,22,21,16,14,13,12,7,1,5,8,11,10,9,12,13,16,15,9,14,16,14,15,16,18,17,16,11,12,11,10,6,7,5,7,5,4,3,1,6,3,5,5,3,2,1,0,0,0
2022-03-31 16:00:00,0,1,2,1,3,5,7,8,8,9,10,15,17,14,18,14,12,16,16,14,14,12,15,16,10,12,22,25,27,28,51,52,44,42,40,29,22,16,11,2,7,14,16,14,19,23,21,21,23,37,36,32,31,29,27,24,27,27,17,19,16,16,17,13,10,9,6,6,6,3,3,5,0,4,3,2,0,1,0,0
2022-03-31 17:00:00,1,2,4,4,7,11,13,14,12,12,10,15,16,18,19,19,20,21,20,24,17,18,14,12,11,16,18,21,28,35,33,30,20,19,18,15,13,14,11,1,10,23,23,16,18,19,24,32,34,18,35,34,30,24,19,20,21,18,15,17,14,14,13,13,12,10,9,7,8,6,6,6,5,6,6,4,3,0,1,0
2022-03-31 18:00:00,2,6,7,9,12,20,21,30,25,24,30,38,44,47,47,45,45,39,38,35,29,31,27,19,15,14,32,30,39,50,29,42,22,21,22,23,19,17,14,1,10,27,28,26,25,29,27,49,48,22,47,47,41,23,18,18,21,15,17,41,34,32,25,21,16,14,10,7,7,6,8,10,9,18,14,4,2,3,2,0
2022-03-31 19:00:00,1,3,3,7,9,19,24,26,22,21,22,24,29,33,38,33,32,25,24,22,25,22,23,19,14,12,16,17,22,18,21,20,17,17,17,15,10,12,8,1,9,24,23,17,15,18,16,29,28,26,24,26,25,16,12,10,9,9,9,28,29,28,20,19,18,17,15,14,12,6,3,2,2,4,3,5,6,0,1,0
2022-03-31 20:00:00,0,1,2,4,6,12,12,16,12,10,10,13,15,16,18,16,18,19,20,20,23,22,19,10,10,7,9,8,13,14,6,12,10,12,10,8,6,4,3,2,8,22,24,18,21,26,25,29,23,30,24,29,24,19,13,10,11,7,13,20,11,8,9,8,6,10,9,7,10,6,2,6,6,0,6,3,1,1,0,0
2022-03-31 21:00:00,1,0,2,3,3,8,13,18,15,13,4,15,19,18,19,18,17,15,13,7,13,12,11,12,11,12,11,10,14,20,8,18,17,16,15,10,6,5,4,0,6,15,16,13,13,16,19,27,29,32,0,32,28,20,14,11,7,6,10,18,16,13,12,11,10,9,7,6,5,1,4,0,3,4,1,4,3,3,0,0
2022-03-31 22:00:00,1,0,2,1,0,5,6,4,5,8,7,11,10,11,8,10,11,11,12,12,13,11,12,8,7,10,14,10,15,17,15,14,12,10,11,9,7,6,5,0,6,19,22,20,19,26,27,29,27,23,15,26,27,20,12,11,7,6,12,14,13,11,10,8,5,9,7,6,5,1,1,0,2,0,1,2,0,0,1,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,5,6,5,6,4,7,8,9,8,8,9,14,0,17,16,15,11,10,10,7,10,8,6,4,1,8,17,22,20,24,31,31,33,32,0,0,31,28,17,12,8,6,4,7,18,11,9,7,7,6,5,5,3,3,2,5,4,5,7,6,3,2,1,1,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,0,0,1,4,4,4,5,4,4,7,0,8,0,11,13,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,1,0,0,0,1,2,0,3,5,2,7,6,8,5,11,8,12,7,8,12,3,7,23,23,32,31,16,14,29,28,19,14,14,6,14,15,13,13,0,7,13,14,15,3,16,3,15,14,13,12,0,9,8,5,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,3,0,0,0,4,1,0,0,3,9,9,9,9,9,10,9,11,13,6,15,10,0,10,3,6,8,11,12,10,10,9,8,7,4,3,6,6,6,6,0,5,6,9,10,12,11,9,11,10,5,8,6,6,6,6,10,18,16,11,10,10,8,10,12,10,15,12,13,9,14,16,17,17,12,10,3,1,0,0,0
2022-04-01 07:00:00,3,4,5,4,4,11,15,2,9,19,20,18,12,16,17,18,24,23,23,27,16,10,15,16,27,35,43,49,48,43,39,29,21,17,17,9,11,21,18,0,4,13,20,25,35,46,47,45,42,14,11,13,12,14,21,30,38,40,24,27,30,28,14,15,14,20,16,13,12,10,14,0,14,12,11,8,0,0,0,0
2022-04-01 08:00:00,4,5,3,6,5,34,40,6,6,19,21,27,24,23,29,29,32,37,36,38,19,17,19,23,29,36,40,40,37,33,36,36,21,20,19,16,17,17,15,1,6,13,12,16,18,19,22,21,20,17,14,13,11,11,29,40,54,57,23,24,27,31,36,37,37,41,30,29,26,21,23,23,19,17,11,6,1,0,0,0
2022-04-01 09:00:00,2,1,1,3,3,14,15,5,6,8,5,8,9,7,12,13,13,13,15,18,9,8,11,10,16,18,25,28,24,24,29,27,17,15,14,13,10,12,11,0,3,10,11,11,12,11,12,22,23,21,16,15,15,12,12,14,17,19,12,14,16,15,16,17,14,15,15,10,11,5,12,7,12,9,6,3,1,0,0,0
2022-04-01 10:00:00,2,0,1,0,0,2,1,0,2,5,6,7,6,9,11,12,11,11,12,11,9,8,7,10,12,13,19,16,18,11,14,21,16,17,16,13,14,13,13,0,4,7,9,11,13,12,13,11,12,10,11,7,4,6,7,8,11,13,11,10,11,6,10,11,1,10,8,6,3,5,6,4,4,5,4,2,0,0,0,0
2022-04-01 11:00:00,0,1,0,2,3,3,4,1,3,6,4,4,5,8,7,8,9,9,8,9,8,8,7,8,12,16,20,21,28,18,27,19,18,17,16,11,8,11,9,0,5,6,9,11,10,9,11,11,3,9,12,11,7,7,7,8,9,6,9,14,8,8,13,7,8,7,6,3,5,3,6,4,6,0,1,2,1,0,0,0
2022-04-01 12:00:00,1,0,0,3,0,4,5,5,6,4,5,6,5,7,8,11,9,8,13,14,11,11,8,9,13,24,30,31,32,31,30,29,19,17,15,11,9,7,5,0,6,8,9,9,12,14,15,16,16,10,15,14,14,11,12,15,14,13,10,11,10,6,9,9,6,7,7,3,6,7,6,4,6,5,2,1,0,0,0,0
2022-04-01 13:00:00,2,0,0,1,1,4,3,3,6,7,8,6,9,8,5,8,9,10,6,10,11,11,13,14,13,15,18,19,21,22,19,19,16,13,10,13,9,9,7,0,7,14,12,14,15,16,14,17,14,14,12,14,12,10,10,13,15,15,11,10,9,7,9,8,8,8,7,3,5,4,3,4,4,0,3,1,0,0,0,0
2022-04-01 14:00:00,3,3,1,3,2,6,6,7,5,7,7,8,12,8,9,13,10,14,11,14,11,11,10,9,10,16,22,26,21,22,21,18,13,13,10,7,8,9,4,0,4,11,13,16,19,20,19,18,15,14,13,16,21,23,23,17,18,18,14,11,13,11,9,12,9,9,7,7,6,4,4,0,3,2,2,1,1,0,0,0
2022-04-01 15:00:00,1,0,1,2,3,7,6,7,8,8,12,12,14,15,14,13,12,11,12,11,10,9,7,9,9,14,21,27,32,35,38,32,27,25,17,17,14,11,12,7,8,13,14,12,12,16,20,17,16,17,15,13,21,35,26,27,24,20,11,13,13,12,7,5,0,6,7,3,7,4,6,3,4,5,4,1,0,0,0,0
2022-04-01 16:00:00,2,0,1,6,7,8,11,13,12,10,12,12,13,13,12,15,16,15,13,15,16,14,15,11,14,13,23,28,30,34,46,33,21,23,23,17,16,13,9,2,6,13,12,15,13,15,16,17,16,34,35,36,41,42,40,40,44,40,29,22,12,20,18,17,9,13,12,11,9,8,8,7,6,4,5,2,0,1,0,0
2022-04-01 17:00:00,1,2,4,5,11,16,15,20,18,21,13,20,22,24,22,21,19,21,23,25,22,18,18,14,16,18,20,21,24,32,33,25,20,14,19,15,15,14,12,7,8,12,13,12,17,21,21,28,27,28,26,28,23,23,23,32,35,34,19,27,24,23,24,19,16,15,8,4,10,8,8,7,8,3,7,3,2,1,1,0
2022-04-01 18:00:00,1,2,5,8,11,20,25,35,32,34,35,36,38,38,41,36,39,36,33,28,21,22,21,14,14,13,19,20,33,44,45,33,26,24,26,21,17,15,14,1,9,21,23,20,18,23,27,33,34,35,37,36,38,30,31,41,47,49,28,32,29,27,26,22,17,14,13,12,13,5,4,6,2,13,11,8,0,1,2,0
2022-04-01 19:00:00,0,3,4,6,6,8,17,24,20,17,18,22,23,39,38,34,32,30,29,28,21,22,20,16,12,11,15,16,22,24,23,19,16,11,14,11,13,11,10,0,8,27,27,24,24,27,29,35,33,31,32,32,30,23,12,16,15,13,9,19,19,17,14,12,7,8,8,7,5,3,4,0,1,5,3,4,3,2,0,0
2022-04-01 20:00:00,1,0,0,2,2,8,14,12,10,8,0,10,9,12,8,11,12,14,6,14,18,18,18,10,8,9,11,8,12,13,21,12,12,13,13,9,8,5,7,2,3,11,13,11,10,13,16,22,17,21,15,23,21,13,13,13,13,13,9,10,9,10,8,4,0,4,4,0,5,5,4,2,3,4,3,0,0,0,0,0
2022-04-01 21:00:00,2,0,1,4,3,5,7,8,8,8,6,10,12,11,13,12,0,11,11,11,14,13,13,11,7,12,13,10,14,17,0,15,13,12,11,10,8,8,7,1,3,11,12,12,14,15,17,26,25,0,0,25,23,10,15,13,13,11,11,20,17,8,13,11,9,10,6,5,6,4,3,1,0,1,0,2,0,0,1,0
2022-04-01 22:00:00,1,0,1,2,1,5,7,8,5,8,3,10,11,12,13,12,5,12,13,8,14,13,10,8,9,11,14,5,19,21,2,19,14,10,13,11,11,9,5,2,6,12,18,17,21,25,24,26,25,0,0,25,22,13,12,9,11,8,7,20,15,13,12,11,6,7,5,4,4,2,1,1,2,1,2,2,0,1,0,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,4,5,12,12,12,10,9,9,9,9,5,10,11,10,9,7,9,10,3,5,9,5,8,8,9,10,9,8,4,4,1,4,16,17,12,19,24,27,38,37,0,18,36,34,23,11,8,8,8,16,17,15,12,10,7,9,0,6,4,3,3,3,0,2,1,0,1,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,0,2,5,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,0,0,1,0,2,5,4,4,4,6,7,7,8,8,5,12,5,6,7,7,12,13,11,10,8,5,4,12,10,9,10,3,10,9,6,0,3,4,5,3,3,4,0,7,0,2,0,0,6,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,0,0,0,0,1,0,1,1,4,3,5,5,4,7,8,9,8,4,7,5,4,3,4,5,7,9,10,0,6,6,4,8,9,9,3,8,12,3,1,1,2,4,5,6,2,0,5,0,0,0,0,2,5,5,8,9,10,8,6,5,7,0,9,8,8,8,7,5,7,7,0,6,5,4,3,2,0,1,0
2022-04-02 07:00:00,2,3,3,0,0,3,2,3,5,6,2,5,4,6,0,7,8,8,8,11,7,0,5,6,7,13,17,11,15,9,0,9,11,9,8,5,5,4,4,0,3,2,3,4,5,6,8,8,7,0,6,5,3,5,10,9,13,14,8,8,8,0,7,6,6,3,4,3,5,4,5,3,3,2,1,0,0,0,0,0
