Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_북부성모병원,7_수유2동주민센터우이시장,8_광산사거리,9_강북구청,10_수유역.강북구청,11_대한병원,12_수유중앙시장,13_광산사거리,14_쌍문초등학교,15_숭미초등학교,16_둘리뮤지엄.대우이안극동아파트,17_세그루학원,18_방학3동주민센터,19_방학동신동아타워,20_방학동신동아아파트,21_국민은행방학지점,22_신한은행방학동지점,23_방학사거리,24_창동아이파크,25_창동쌍용아파트,26_자운고등학교앞,27_창동동아청솔아파트,28_창동농협물류센터,29_창동역동측,30_창동동아아파트,31_창동주공19단지,32_창동주공18단지,33_서울외국어고등학교,34_녹천역,35_서울외국어고등학교,36_창동주공18단지,37_창동주공19단지,38_창동동아아파트,39_창동역동측(도봉방면),40_창동농협물류센터,41_창동동아청솔아파트,42_자운고등학교앞,43_창동쌍용.성원아파트,44_서울문화고등학교,45_방학사거리,46_신한은행방학동지점,47_국민은행방학지점,48_방학동신동아아파트,49_방학3동신동아프라자,50_방학3동주민센터,51_세그루학원,52_둘리뮤지엄.대우이안극동아파트,53_숭미초등학교,54_쌍문초등학교,55_강북중학교,56_강북구청,57_수유역.강북구청,58_대한병원,59_수유중앙시장,60_광산사거리,61_수유2동주민센터우이시장,62_북부성모의원,63_국립4.19민주묘지입구사거리,64_국립4.19민주묘지,65_무량사입구,66_강북청소년수련관,67_선일교통종점(가상)
2022-04-06 15:00:00,0,4,7,7,10,12,13,15,14,14,16,17,18,17,16,14,14,18,12,21,22,19,20,17,14,9,7,10,4,3,2,3,2,4,2,6,27,2,25,24,9,9,9,13,12,11,12,14,10,9,23,25,24,23,8,17,7,8,9,10,11,5,7,6,2,0,0
2022-04-06 16:00:00,7,6,7,9,10,9,11,11,11,9,10,10,10,10,13,20,36,26,36,35,35,34,36,22,19,20,22,21,12,9,6,3,3,35,11,18,6,34,20,24,28,34,36,40,37,37,28,25,22,15,22,23,22,26,25,21,10,6,8,8,4,7,5,3,3,0,0
2022-04-06 17:00:00,0,4,10,17,20,22,24,27,20,19,10,12,21,18,22,13,15,13,15,23,22,21,20,14,16,15,17,15,11,10,8,6,2,3,4,5,7,6,16,20,15,17,19,21,21,20,17,16,17,15,21,20,16,21,18,14,19,20,19,17,15,13,11,7,3,0,0
2022-04-06 18:00:00,1,14,17,16,17,8,16,12,18,27,30,31,34,35,33,29,24,19,15,16,15,17,13,12,11,8,13,11,9,7,8,4,3,3,4,5,6,5,19,23,24,24,22,21,17,15,12,13,14,15,14,13,11,13,11,9,30,20,30,28,20,21,11,9,5,0,0
2022-04-06 19:00:00,6,10,5,7,12,10,13,9,7,34,34,36,34,31,31,26,17,12,11,10,9,6,6,6,5,2,6,4,9,8,7,4,1,3,4,0,5,5,19,28,26,30,27,24,24,22,16,13,11,10,12,10,8,4,6,5,23,26,26,22,17,14,18,13,6,0,0
2022-04-06 20:00:00,3,4,5,7,7,8,10,9,7,13,9,14,14,12,11,8,7,7,6,5,10,9,7,5,5,2,2,4,5,4,2,3,0,1,1,2,1,2,10,11,0,8,6,11,8,8,8,8,9,9,7,7,6,6,5,3,17,12,5,12,13,12,9,5,4,0,0
2022-04-06 21:00:00,4,1,0,0,2,3,0,1,2,11,8,10,15,18,14,13,12,13,9,7,8,6,6,4,6,5,6,5,5,5,4,3,2,1,1,2,4,0,7,8,7,9,0,6,8,8,7,6,5,5,8,9,8,5,4,3,11,9,13,11,5,10,6,7,3,0,0
2022-04-06 22:00:00,0,2,3,3,4,3,3,1,1,13,16,17,18,14,9,12,12,8,4,14,5,4,13,10,8,6,5,4,6,5,4,1,1,1,2,1,3,2,8,11,8,9,11,11,10,9,8,9,8,11,9,2,10,8,6,5,8,8,10,9,8,7,5,4,3,0,0
2022-04-06 23:00:00,1,0,0,0,1,3,3,2,0,10,3,4,6,8,6,7,3,4,3,1,0,4,3,0,2,0,1,0,5,3,2,1,0,2,0,2,1,1,9,12,8,9,6,11,10,9,8,6,7,5,4,3,4,2,3,2,8,7,8,9,7,5,4,3,2,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,0,0,1,3,0,0,2,0,4,6,7,9,3,10,11,10,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,8,3,2,7,10,11,7,12,10,8,6,7,8,7,8,7,8,7,6,16,16,18,19,9,17,7,10,10,3,0,1,0,2,1,0,1,2,0,0,1,2,0,3,1,0,0,0,2,4,4,4,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,5,6,11,12,14,9,18,10,14,3,1,4,3,4,5,3,7,4,5,6,6,7,6,9,9,10,11,8,1,0,1,0,0,1,2,3,5,4,4,1,0,3,2,2,5,2,3,3,6,12,10,12,11,13,14,10,4,5,2,0,4,3,2,1,1,0,0
2022-04-07 07:00:00,11,7,10,15,19,27,33,37,30,18,19,20,17,21,23,21,12,17,22,26,36,38,39,45,47,30,31,25,15,0,14,13,2,1,7,11,19,20,14,14,10,4,11,16,19,20,20,21,23,28,28,29,28,28,27,24,8,3,5,4,3,3,1,2,1,0,0
2022-04-07 08:00:00,0,6,9,13,15,17,22,25,18,10,12,16,10,11,12,11,11,16,20,22,25,23,22,19,28,37,41,35,29,23,4,2,3,4,6,16,21,21,6,6,8,7,9,9,10,10,10,12,14,23,30,34,36,33,34,21,15,13,14,16,17,18,20,12,11,0,0
2022-04-07 09:00:00,0,6,9,10,12,15,20,20,17,6,4,4,8,8,5,9,7,7,8,8,9,12,9,11,11,11,12,9,2,0,2,3,2,3,5,6,6,3,7,8,8,7,8,7,8,7,8,10,11,16,17,18,17,17,13,16,5,5,4,4,4,3,5,3,3,0,0
2022-04-07 10:00:00,5,4,5,7,8,9,11,9,11,5,4,6,6,5,7,7,8,11,10,5,7,11,11,11,12,13,12,10,3,2,2,0,0,3,5,7,8,7,6,5,6,0,6,7,8,7,6,5,7,9,9,12,14,15,18,9,7,7,5,4,4,0,2,1,0,0,0
2022-04-07 11:00:00,0,3,4,5,5,7,13,14,12,5,5,6,6,5,4,4,5,7,6,5,7,6,8,6,8,7,8,4,4,3,2,2,1,1,3,2,4,2,5,3,4,3,2,4,4,6,7,7,10,11,11,12,13,11,13,8,8,7,5,7,5,9,7,6,4,0,0
2022-04-07 12:00:00,0,6,7,9,10,8,11,10,9,7,6,8,5,6,7,5,5,5,6,7,4,5,5,6,6,3,6,5,2,3,1,0,1,2,2,5,7,5,6,12,13,7,12,16,18,15,14,13,10,9,7,8,11,11,7,7,7,10,4,11,12,9,7,1,3,0,0
2022-04-07 13:00:00,0,5,6,9,10,12,11,10,7,6,5,7,11,9,8,7,10,12,9,15,15,16,17,18,18,11,9,11,5,4,3,2,0,5,6,7,8,7,6,6,6,7,8,11,12,14,12,9,7,7,10,9,11,10,9,6,9,4,9,8,7,6,6,3,2,0,0
2022-04-07 14:00:00,0,5,5,8,10,8,8,10,7,6,7,4,7,5,10,5,7,8,7,8,8,10,6,12,10,9,6,6,3,4,3,1,0,3,2,5,25,24,23,23,10,7,5,6,5,5,7,5,6,5,6,8,6,6,7,4,10,10,9,7,6,5,5,4,3,0,0
2022-04-07 15:00:00,0,7,8,9,9,9,11,7,7,12,12,9,11,12,17,16,15,15,14,13,12,10,7,9,7,8,3,7,4,5,4,3,2,3,4,5,7,2,5,9,9,22,23,19,10,15,13,11,10,11,12,13,12,13,12,9,10,6,5,9,8,9,8,4,1,0,0
2022-04-07 16:00:00,0,8,7,9,12,13,14,13,14,14,15,14,15,19,19,29,25,22,21,20,17,15,13,9,14,13,13,11,7,7,5,4,2,3,30,31,14,30,15,17,25,42,44,45,42,44,33,28,24,19,22,24,27,24,21,14,13,14,7,12,9,8,5,4,1,0,0
2022-04-07 17:00:00,0,5,7,5,9,8,9,10,9,15,16,10,17,18,22,20,16,15,16,18,19,18,18,14,14,14,13,11,10,7,2,3,4,4,5,5,7,6,13,15,16,17,13,21,24,23,23,23,24,26,29,30,29,27,26,19,20,19,8,17,16,15,8,5,4,0,0
2022-04-07 18:00:00,0,7,8,7,8,9,10,5,12,24,24,25,26,25,24,22,15,12,15,7,15,11,14,11,10,11,10,8,9,6,4,3,0,3,4,6,7,8,20,25,19,25,19,25,20,17,13,12,10,11,19,13,20,18,19,14,31,23,22,24,19,18,12,8,5,1,1
2022-04-07 19:00:00,0,4,2,5,7,8,4,9,7,37,35,36,36,38,40,39,25,17,14,11,9,7,8,7,7,7,7,6,7,6,5,4,2,4,3,6,6,8,26,27,24,22,23,22,24,19,16,12,11,10,16,15,13,12,10,9,25,32,30,21,17,14,14,9,5,0,0
2022-04-07 20:00:00,0,5,5,2,6,4,5,6,5,12,9,13,18,18,16,15,10,5,5,3,4,3,5,3,4,0,2,3,6,5,3,2,1,1,2,3,4,2,5,8,9,8,9,8,7,9,6,6,7,9,9,7,9,10,8,5,11,10,6,11,9,6,9,7,4,0,0
2022-04-07 21:00:00,0,6,0,5,5,0,6,0,6,13,11,9,13,14,12,11,10,5,6,4,6,4,5,6,7,3,7,4,8,6,4,4,3,1,0,1,2,3,11,11,5,13,10,11,13,9,10,6,9,9,9,7,8,7,4,6,12,13,8,12,10,9,5,8,6,0,0
2022-04-07 22:00:00,0,4,4,5,4,0,6,5,4,13,12,13,15,14,13,13,25,21,22,20,20,19,20,13,6,4,3,2,6,5,3,3,3,2,5,3,1,2,11,13,9,12,9,12,13,12,13,5,6,10,17,7,17,14,10,6,14,16,5,13,10,5,8,7,4,0,0
2022-04-07 23:00:00,0,2,0,0,3,1,2,0,1,7,0,6,9,6,9,8,5,4,3,3,2,3,4,5,2,4,3,3,4,3,3,2,0,2,0,1,2,1,7,7,8,0,4,5,5,3,5,3,4,5,4,3,5,5,3,2,12,4,13,12,9,8,7,3,3,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,2,3,2,1,6,6,9,11,0,11,14,16,17,17,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,4,2,6,7,8,7,9,2,5,6,7,8,10,10,11,9,10,8,22,24,22,21,16,17,13,16,12,7,2,3,0,2,2,0,0,1,1,3,2,2,0,3,0,0,0,0,1,2,5,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,3,9,10,11,12,14,10,10,4,5,5,5,6,5,4,6,4,7,9,10,9,6,8,9,3,8,7,3,0,2,1,0,1,2,3,5,3,4,0,3,4,2,4,3,5,6,4,7,10,11,10,12,14,18,17,6,3,2,4,2,3,4,3,2,0,0
2022-04-08 07:00:00,0,10,11,16,19,22,29,33,24,19,13,20,22,24,25,24,10,20,23,29,31,35,38,41,40,28,26,20,8,5,4,3,2,2,6,10,16,14,8,7,8,7,12,25,25,18,25,14,17,27,28,32,33,33,38,31,6,6,5,3,5,0,4,2,0,0,0
2022-04-08 08:00:00,0,9,13,16,24,27,31,31,27,8,9,8,10,13,17,16,11,12,13,17,19,18,18,17,21,26,41,38,27,25,3,2,1,3,6,11,16,9,9,8,10,9,9,9,12,11,10,9,13,20,23,25,27,26,36,26,15,12,12,12,13,4,13,11,8,0,0
2022-04-08 09:00:00,0,7,8,27,14,28,34,16,26,12,6,5,13,12,11,7,7,8,8,9,8,16,16,11,15,14,13,11,2,3,2,0,0,2,4,6,7,5,4,3,5,6,6,9,9,7,8,7,11,15,17,18,19,20,18,14,10,7,7,5,3,3,4,2,1,0,0
2022-04-08 10:00:00,0,4,4,7,8,9,13,14,12,9,8,6,5,5,6,0,5,6,5,5,6,8,7,9,10,9,9,8,3,1,1,2,1,2,3,5,7,5,4,5,4,2,7,8,12,9,10,7,7,10,12,13,15,15,14,12,9,9,6,7,6,0,6,4,3,0,0
2022-04-08 11:00:00,0,4,8,4,10,9,10,12,9,6,6,7,8,8,7,6,6,7,6,7,10,5,9,9,9,6,7,7,2,2,1,0,2,2,1,3,5,4,4,6,4,7,3,10,10,9,9,9,10,12,10,14,18,18,17,13,12,6,1,13,7,6,5,3,1,0,0
2022-04-08 12:00:00,3,4,5,8,9,8,11,14,12,7,6,6,8,9,10,9,8,6,9,8,10,11,9,10,12,5,13,9,3,2,2,1,1,3,4,7,9,9,8,9,11,12,13,11,12,11,11,8,8,11,14,13,15,14,9,8,6,7,7,6,7,8,6,5,3,0,0
2022-04-08 13:00:00,0,4,5,5,7,9,10,11,7,7,9,7,13,13,14,10,8,7,8,8,7,8,4,7,8,6,7,6,3,2,1,0,1,2,3,5,7,7,7,9,11,4,12,7,11,11,10,9,13,10,13,14,16,12,17,10,8,7,7,8,8,5,5,2,2,0,0
2022-04-08 14:00:00,0,6,9,5,8,10,10,13,9,6,7,6,8,7,7,8,6,7,7,9,10,8,7,7,8,7,5,3,4,3,2,1,1,1,2,13,39,6,38,31,6,5,9,5,9,7,7,6,6,8,11,7,11,10,11,8,19,5,8,11,20,10,19,8,4,0,0
2022-04-08 15:00:00,0,6,8,9,11,14,15,15,12,12,11,7,10,11,15,16,10,7,9,9,13,13,10,9,10,13,10,8,8,6,4,2,2,4,6,7,7,6,7,7,9,21,21,19,20,19,18,15,13,11,11,11,13,14,12,9,11,12,11,10,8,6,5,4,3,0,0
2022-04-08 16:00:00,0,12,13,10,13,15,17,16,12,15,10,14,16,16,20,19,15,10,14,13,14,14,14,16,15,10,9,12,8,7,5,3,2,2,38,41,42,38,22,22,19,18,15,17,18,21,20,19,16,18,33,34,38,35,34,25,14,13,9,13,12,10,6,4,2,0,0
2022-04-08 17:00:00,0,5,5,11,17,19,21,20,15,16,18,17,21,20,17,13,16,15,16,18,18,17,14,12,11,12,14,12,14,10,7,6,2,2,3,6,7,5,14,19,18,17,17,18,19,16,12,15,16,15,15,14,16,15,15,10,14,16,17,16,11,12,8,6,3,0,0
2022-04-08 18:00:00,0,16,17,23,11,23,27,28,22,26,28,27,30,27,26,22,15,12,14,11,12,13,15,14,15,19,18,14,13,9,8,3,2,4,5,9,11,9,20,24,23,20,19,22,22,19,18,15,13,10,23,22,26,28,27,18,29,30,29,25,16,15,13,7,4,0,0
2022-04-08 19:00:00,1,3,4,7,11,12,13,8,10,25,26,27,26,24,24,24,19,13,11,8,7,9,10,11,13,12,13,10,7,6,4,6,3,5,6,3,6,7,13,15,14,18,19,22,22,23,14,11,11,13,13,8,13,14,12,10,27,26,24,22,19,17,14,7,4,0,0
2022-04-08 20:00:00,0,5,0,3,4,4,8,3,5,14,11,16,14,14,12,13,11,10,11,12,8,9,10,7,6,7,4,6,5,4,3,2,2,3,1,4,2,5,9,11,8,9,9,11,8,9,7,9,9,10,14,8,9,8,6,5,13,14,17,14,14,13,9,5,3,0,0
2022-04-08 21:00:00,0,4,5,4,8,9,10,3,8,14,13,16,14,16,14,11,11,7,7,6,3,4,3,2,5,5,2,2,4,3,3,1,3,2,1,2,0,0,11,14,13,13,13,10,15,13,12,10,9,8,5,2,4,10,6,3,20,21,11,18,15,14,11,6,4,0,0
2022-04-08 22:00:00,0,3,6,3,4,5,6,6,4,14,7,13,15,14,11,5,20,6,19,4,8,7,4,10,4,2,4,2,7,6,5,4,2,1,2,0,3,5,17,20,11,20,20,20,21,13,13,14,12,10,12,13,14,13,10,7,15,15,17,16,13,8,5,5,3,0,0
2022-04-08 23:00:00,0,0,1,0,1,0,0,2,1,15,16,17,11,21,17,16,9,6,0,6,5,6,2,4,3,0,4,0,6,5,3,2,0,2,2,1,0,0,9,10,5,5,9,6,10,9,9,8,9,6,4,8,7,5,1,4,16,6,10,13,9,8,5,2,1,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,1,3,3,0,0,0,0,9,4,5,7,8,7,8,7,6,8,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,3,2,3,6,7,10,10,7,5,6,2,7,9,10,8,9,8,8,7,9,12,13,12,14,13,12,10,2,0,1,0,1,2,0,0,1,1,1,1,3,0,4,0,0,0,0,0,5,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,1,2,1,3,1,4,6,4,3,3,4,1,4,5,4,3,4,3,3,4,4,1,5,7,0,6,5,2,0,0,0,0,1,1,0,0,0,3,0,0,2,1,2,3,1,1,0,3,6,7,8,4,8,14,10,3,2,0,2,2,4,1,2,0,0,0
2022-04-09 07:00:00,0,3,5,9,10,10,12,11,10,4,0,3,5,4,5,2,3,0,3,2,4,4,5,4,6,0,5,3,3,2,1,0,0,1,1,3,3,1,3,0,3,2,4,4,3,1,3,4,4,7,10,11,12,11,14,11,5,4,0,1,2,0,1,1,0,0,0
2022-04-09 08:00:00,0,3,4,5,10,17,18,19,14,5,4,5,6,7,7,7,5,6,6,7,10,11,8,7,8,5,7,6,3,0,2,0,0,2,3,5,6,7,6,8,10,1,10,11,10,9,7,9,10,12,12,15,18,20,12,18,9,11,0,6,6,2,8,4,6,0,0
2022-04-09 09:00:00,0,6,7,8,9,14,21,22,19,10,4,6,13,7,14,13,15,16,10,9,10,14,13,12,14,16,11,11,3,1,2,1,0,3,3,5,6,6,3,3,4,4,5,7,7,7,5,9,10,12,16,16,17,12,16,15,10,8,11,11,8,9,8,6,4,0,0
2022-04-09 10:00:00,0,4,7,11,12,13,15,15,13,6,5,7,9,8,8,9,8,7,9,10,12,14,15,14,13,10,11,9,5,6,5,3,1,5,7,8,11,9,5,8,5,3,11,8,12,9,3,10,11,13,15,14,19,17,18,12,8,4,7,6,8,9,8,7,5,0,0
2022-04-09 11:00:00,0,14,15,16,12,12,18,16,12,7,6,7,8,13,14,12,17,16,16,15,14,12,15,9,16,10,14,12,4,3,3,0,2,6,4,7,8,5,4,5,5,6,7,8,10,8,7,5,6,13,19,22,20,23,25,18,19,8,9,16,9,8,14,9,5,0,0
2022-04-09 12:00:00,0,13,17,19,22,21,22,21,15,6,7,8,8,7,8,9,10,12,14,16,17,20,16,14,11,10,12,10,6,7,4,3,1,3,3,4,7,6,5,12,14,13,15,16,16,17,16,15,15,16,23,21,23,21,21,15,14,11,12,13,12,8,11,8,3,0,0
2022-04-09 13:00:00,0,7,10,12,9,11,12,15,17,11,14,12,15,15,15,13,10,15,15,14,12,9,7,7,12,10,12,9,5,5,3,2,2,1,3,5,6,6,6,8,8,15,18,19,22,20,20,19,16,19,21,19,22,22,26,20,15,10,11,17,15,14,13,6,5,0,0
2022-04-09 14:00:00,0,7,10,11,12,11,16,15,11,6,5,12,13,15,12,11,9,9,8,8,8,9,11,13,15,12,14,14,9,10,8,7,5,3,2,4,5,4,8,10,11,10,13,15,13,12,12,14,14,16,20,17,18,16,17,15,11,9,4,9,11,7,15,14,8,0,0
2022-04-09 15:00:00,0,14,10,12,12,12,17,15,13,11,12,11,12,13,14,14,12,11,11,11,12,12,16,16,15,16,6,12,6,2,3,1,3,2,2,3,4,1,5,7,5,5,9,10,12,9,7,11,11,11,19,25,27,24,25,20,18,9,19,18,18,5,7,6,3,0,0
2022-04-09 16:00:00,0,6,7,10,13,14,14,17,13,13,14,11,14,15,15,12,13,10,7,7,9,8,10,11,12,10,6,8,4,5,4,3,2,2,3,3,5,5,7,4,5,7,7,14,11,12,11,12,12,14,19,19,17,15,9,14,14,13,11,10,9,20,19,9,8,0,0
2022-04-09 17:00:00,0,9,10,11,12,14,16,21,16,13,14,8,14,15,14,13,17,16,13,14,11,13,12,8,16,15,14,13,7,6,5,4,3,6,7,3,6,8,12,18,15,14,17,19,18,15,11,10,9,10,17,19,13,18,10,10,14,7,13,10,11,10,9,8,5,0,0
2022-04-09 18:00:00,0,3,7,12,15,16,17,19,17,12,15,18,22,10,20,19,13,13,12,13,11,10,10,8,5,8,7,7,8,7,6,4,3,3,3,4,5,4,12,15,13,12,11,14,13,12,12,13,13,14,19,18,15,15,11,4,16,17,6,7,9,6,7,5,3,0,0
2022-04-09 19:00:00,0,10,12,14,12,14,16,14,13,21,23,25,17,17,18,15,11,10,8,11,10,12,11,6,5,0,4,5,5,4,3,3,0,2,2,4,2,5,10,11,9,10,10,13,13,14,13,12,8,14,12,10,11,8,8,5,17,8,19,13,12,13,11,8,5,0,0
2022-04-09 20:00:00,0,9,11,12,8,10,12,9,8,14,16,15,14,27,21,11,11,9,9,2,11,10,7,7,9,0,8,7,9,8,6,5,3,2,3,2,0,5,8,5,9,7,8,7,12,11,8,6,4,5,7,8,10,7,2,5,13,12,11,13,12,8,5,4,4,0,0
2022-04-09 21:00:00,0,3,4,4,6,6,1,5,4,10,14,11,14,14,14,13,9,6,5,5,6,5,4,3,4,0,6,5,6,3,2,2,1,2,2,2,0,0,10,12,2,11,11,12,10,10,9,8,6,5,8,2,10,9,8,7,13,14,15,13,12,10,7,4,3,0,0
2022-04-09 22:00:00,0,1,1,1,3,2,5,4,4,11,11,10,8,9,11,11,9,9,10,9,10,10,7,9,7,0,4,2,4,3,2,1,1,2,1,2,0,3,7,9,6,8,0,11,14,12,10,9,10,7,8,8,7,5,6,5,11,10,5,5,8,7,3,5,2,0,0
2022-04-09 23:00:00,0,2,4,3,1,3,2,0,1,9,5,10,11,12,8,7,7,5,3,1,0,0,2,2,0,0,0,1,2,1,1,0,0,0,1,0,1,2,9,8,0,8,5,7,9,7,6,7,3,2,6,2,3,5,1,4,7,7,7,6,5,4,5,3,2,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,1,0,0,3,4,5,5,0,6,9,10,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,0,3,1,1,3,2,1,4,4,5,6,7,7,6,5,7,6,10,11,12,11,7,0,10,8,4,5,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,2,0,0,3,3,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,2,3,4,4,5,4,5,4,2,2,0,3,3,3,2,3,2,3,6,5,8,3,6,9,10,4,3,2,0,0,1,0,1,2,3,0,0,2,0,1,0,2,0,1,2,3,0,3,5,5,6,7,3,3,3,3,2,1,2,4,3,2,3,2,0,0
2022-04-10 07:00:00,0,6,5,6,8,0,5,9,6,2,1,0,1,2,1,2,4,3,3,4,4,4,5,5,5,4,4,3,1,0,1,0,0,5,2,6,3,0,2,2,0,1,0,1,3,0,3,1,2,5,6,7,3,5,6,5,4,2,0,2,0,0,0,0,0,0,0
2022-04-10 08:00:00,0,2,4,4,7,8,12,13,11,3,4,4,5,3,5,4,5,5,6,5,6,9,11,13,14,6,0,6,2,1,0,0,0,1,0,3,3,2,3,3,5,5,8,3,4,4,4,3,3,6,11,12,13,12,12,9,5,6,6,7,5,6,8,6,5,0,0
