Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_태릉입구역,14_태릉입구역7번출구.서울생활사박물관,15_주유소앞다운복지관,16_화랑대역1번출구,17_예수사랑교회,18_화랑타운아파트,19_공릉우방아파트,20_공릉해링턴플레이스,21_서울과학기술대학교후문,22_삼익선경아파트,23_서울온천,24_노원경찰서.혜성여고,25_동천학교,26_서라벌고등학교,27_불암중학교,28_중계주공10단지.중계건영3차아파트,29_노원구민체육센터,30_상명고등학교.성원아파트,31_상계중학교정문,32_중앙하이츠2차아파트,33_와우패션클럽,34_롯데백화점노원점,35_노원역1번출구,36_상계6.7동주민센터,37_상계중학교,38_상명고등학교,39_노원구민체육센터,40_롯데우성아파트,41_불암중학교,42_서라벌고등학교,43_동천학교,44_노원경찰서,45_하계1동주민센터,46_대진고등학교.하계우방아파트,47_서울과학기술대학교후문,48_효성화운트빌원자력병원후문,49_태릉현대아파트,50_청솔아파트,51_화랑대역2번출구,52_경춘선숲길.토끼굴앞,53_서울생활사박물관.농협앞,54_태릉입구역,55_한진한화그랑빌아파트,56_석계역2번출구,57_석계역1번출구.A,58_석계역굴다리앞,59_석계역,60_한천초등학교,61_월계미성아파트,62_월계미륭아파트,63_월계삼호아파트,64_월계삼호4차아파트,65_월계동진아교통
2022-03-16 16:00:00,4,3,3,3,4,5,0,5,4,10,9,11,10,17,17,20,24,25,32,28,35,34,38,39,40,38,35,29,31,26,25,22,12,11,26,28,26,24,23,23,24,22,26,28,27,41,37,31,30,27,22,21,15,12,11,9,10,11,11,10,9,8,6,3,0
2022-03-16 17:00:00,7,1,8,7,5,9,6,6,5,19,20,20,19,24,21,29,35,39,38,40,43,46,42,45,43,42,36,35,35,34,34,29,15,17,29,30,25,21,20,21,20,20,21,22,22,23,23,21,34,32,24,21,18,8,6,7,8,7,9,8,6,5,4,5,0
2022-03-16 18:00:00,4,4,3,5,6,5,0,6,4,20,17,20,21,28,30,41,40,35,37,36,34,33,25,26,29,21,26,26,26,26,26,24,11,15,35,35,34,31,27,23,21,20,19,20,22,25,29,29,36,31,27,26,20,11,11,7,18,6,16,15,11,8,5,3,0
2022-03-16 19:00:00,3,5,5,6,9,6,4,9,5,16,3,19,19,34,35,49,49,44,31,22,27,23,24,26,28,25,20,22,21,22,20,17,18,22,49,50,48,45,36,30,29,26,24,18,17,15,15,11,13,11,10,10,5,6,6,5,10,10,23,19,16,15,10,9,0
2022-03-16 20:00:00,7,8,7,8,9,4,10,7,6,10,5,6,9,16,13,20,20,16,11,11,10,8,7,9,8,7,7,8,9,9,7,6,6,11,24,27,26,23,20,23,22,20,13,18,21,20,17,13,10,9,9,8,7,6,4,5,8,2,9,2,7,4,3,2,0
2022-03-16 21:00:00,4,0,2,0,2,0,2,0,1,7,0,8,3,14,15,18,19,15,14,10,13,11,10,8,7,6,5,5,3,4,3,1,4,8,26,25,24,22,21,21,20,9,18,15,16,15,15,10,10,10,8,2,4,6,4,4,6,2,6,5,4,1,2,1,0
2022-03-16 22:00:00,7,0,4,0,3,5,0,1,6,7,5,5,6,13,14,17,16,13,10,8,10,11,11,10,9,9,9,11,10,9,7,4,7,10,24,25,19,23,23,27,25,24,21,21,24,25,19,17,13,10,7,3,8,7,6,6,3,4,9,6,5,3,2,0,0
2022-03-16 23:00:00,1,1,0,0,2,1,0,1,0,8,9,13,8,16,17,21,19,16,13,13,5,12,11,7,7,6,4,5,4,3,2,2,5,10,23,21,20,20,15,18,14,13,13,13,9,10,0,6,4,5,5,4,5,4,2,2,6,5,7,5,3,0,2,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,0,2,1,2,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,5,6,7,3,3,4,5,4,4,2,4,3,5,2,6,5,4,5,0,4,3,5,5,3,0,4,5,5,6,8,7,4,2,3,4,4,3,4,5,7,6,6,5,7,8,7,9,10,6,5,0,3,6,1,4,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,4,7,9,11,13,16,17,13,4,3,4,3,5,4,0,2,7,5,7,3,3,4,5,2,7,5,8,12,11,13,14,14,5,2,6,5,3,4,5,6,5,5,6,7,11,17,10,19,23,16,9,8,7,7,0,4,1,0,0,0,0,0,0,0,0
2022-03-17 07:00:00,4,6,9,13,16,17,19,17,8,8,9,7,9,10,9,14,26,37,45,46,42,40,40,36,41,27,33,36,34,29,33,31,8,2,17,15,19,15,17,27,30,27,31,34,32,32,26,26,36,32,17,16,16,14,7,5,2,0,2,2,0,0,1,1,0
2022-03-17 08:00:00,2,6,10,14,19,22,23,20,9,5,8,10,10,23,23,30,33,24,22,21,19,20,16,16,17,16,19,25,28,29,31,31,10,6,29,31,33,35,31,30,30,27,23,21,27,29,22,28,38,38,22,20,14,13,9,13,3,0,3,4,0,3,0,0,0
2022-03-17 09:00:00,2,3,5,8,8,9,6,8,5,5,6,4,5,7,8,10,13,15,14,15,9,10,15,13,16,16,19,23,25,27,25,23,8,3,10,10,11,10,9,11,12,9,10,12,14,17,14,14,20,17,11,10,10,8,0,4,1,0,2,1,0,0,0,0,0
2022-03-17 10:00:00,2,4,5,4,5,5,4,4,3,6,5,6,0,10,12,9,13,12,15,13,12,10,12,12,13,15,16,17,19,18,11,18,11,7,13,8,10,13,9,14,15,16,17,16,16,19,14,15,18,15,11,3,7,7,6,6,4,4,5,3,0,0,0,0,0
2022-03-17 11:00:00,3,4,5,6,7,8,9,6,4,5,6,8,7,15,16,23,31,19,17,17,15,18,17,18,22,21,20,21,22,19,18,19,12,7,9,11,12,16,7,17,16,15,16,19,21,22,13,21,13,11,10,9,3,6,1,7,4,0,4,5,2,4,3,1,0
2022-03-17 12:00:00,1,3,2,6,0,3,2,5,4,5,6,7,5,9,9,10,14,13,14,15,15,14,10,13,14,11,14,17,17,16,17,15,8,8,17,11,16,17,13,13,11,13,14,11,12,11,13,15,17,13,8,7,6,6,5,4,4,6,7,6,4,1,4,0,0
2022-03-17 13:00:00,3,4,4,4,1,4,5,3,3,8,5,12,8,13,14,20,21,19,20,19,18,15,14,15,18,17,13,16,17,18,20,17,9,7,23,24,26,27,28,27,28,14,27,32,31,32,23,20,19,17,15,9,14,9,7,6,5,0,6,2,4,3,1,1,0
2022-03-17 14:00:00,9,8,5,8,7,6,5,7,4,10,6,11,1,19,10,21,23,16,18,18,19,19,21,23,23,23,18,22,19,16,16,13,5,7,11,12,13,16,16,16,14,11,13,15,12,31,27,22,17,12,10,10,8,7,4,6,7,2,3,5,0,3,2,3,0
2022-03-17 15:00:00,6,7,5,7,6,7,1,6,4,8,8,8,7,11,12,16,17,16,28,31,30,25,27,29,31,30,29,22,23,20,18,16,15,14,16,17,18,19,16,16,21,32,28,28,28,32,29,20,18,15,14,13,11,10,9,5,4,6,1,5,2,3,0,1,0
2022-03-17 16:00:00,6,9,8,4,10,11,13,12,8,8,9,11,10,13,14,15,21,23,29,30,31,28,29,28,28,28,28,29,34,35,35,27,17,13,15,16,17,23,23,26,22,21,26,27,27,26,22,20,20,14,14,11,10,8,7,6,5,3,5,7,3,0,2,0,0
2022-03-17 17:00:00,3,4,6,5,6,8,3,7,3,15,12,16,14,18,21,22,26,26,29,34,36,36,36,38,40,26,40,29,30,29,26,21,13,13,26,25,24,27,22,17,17,15,15,16,14,15,17,16,25,30,22,18,15,13,11,10,5,6,8,6,6,5,4,1,0
2022-03-17 18:00:00,7,4,9,6,7,10,11,5,5,17,17,20,19,31,32,44,44,37,41,47,48,47,49,50,51,47,43,37,23,37,26,29,14,21,42,39,36,30,26,23,24,18,24,24,23,26,34,31,39,34,24,20,14,12,9,8,18,0,12,11,8,5,4,2,0
2022-03-17 19:00:00,5,3,0,4,5,0,0,3,2,9,11,13,22,38,26,43,44,40,27,16,23,21,19,16,14,13,11,10,9,9,13,11,8,16,45,44,40,35,29,24,22,22,22,22,19,19,18,12,13,11,8,9,7,9,10,9,12,13,27,20,18,16,9,6,0
2022-03-17 20:00:00,6,1,7,4,5,0,0,5,5,10,11,13,12,18,19,23,24,20,14,15,14,12,12,11,11,9,8,14,15,17,16,11,9,16,28,22,27,26,19,21,20,19,17,18,18,19,11,18,17,14,14,9,11,10,9,2,6,7,8,7,6,3,4,2,0
2022-03-17 21:00:00,2,2,3,0,4,0,3,1,1,11,5,12,10,16,17,20,18,17,11,11,10,14,13,9,7,8,6,7,6,5,3,5,5,16,29,30,26,25,20,22,23,16,20,20,19,19,20,16,12,10,8,2,8,6,5,5,8,4,9,3,6,3,2,1,0
2022-03-17 22:00:00,2,0,1,0,0,3,0,0,0,8,6,8,10,18,16,22,22,18,14,13,14,14,15,13,11,11,8,9,8,7,6,5,6,12,31,30,27,26,25,37,33,32,31,31,29,30,29,20,12,11,9,7,10,9,7,2,9,4,11,9,8,7,2,2,0
2022-03-17 23:00:00,2,0,0,0,3,0,0,1,1,8,7,9,6,19,21,28,29,25,16,17,17,12,11,11,9,4,2,7,4,6,5,2,2,5,16,16,15,13,11,10,8,0,11,7,11,9,10,8,6,8,5,4,2,5,2,3,7,8,7,6,4,5,3,1,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,1,0,0,0,1,0,2,0,0,3,0,0,1,2,0,0,1,1,2,3,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,2,2,3,3,3,0,0,2,2,3,4,5,4,5,4,2,3,3,5,0,1,4,2,5,4,3,5,6,2,5,5,4,4,2,1,6,1,2,7,3,4,6,7,7,3,5,6,5,6,4,5,0,4,1,1,2,1,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,3,3,4,6,8,9,7,8,6,3,0,1,1,3,1,2,5,6,7,6,4,5,3,4,6,0,8,10,10,11,12,10,4,3,4,0,4,3,5,8,9,1,8,8,11,14,13,18,25,21,13,12,12,10,9,8,2,2,1,0,1,0,0,0,0
2022-03-18 07:00:00,5,11,12,11,13,14,21,20,14,7,4,7,7,9,9,11,25,31,38,44,39,35,36,35,35,29,33,42,41,35,38,35,9,1,13,16,18,17,16,19,18,19,23,24,25,26,23,28,36,33,16,12,11,10,11,10,3,0,4,11,0,12,0,0,0
2022-03-18 08:00:00,2,5,7,11,6,10,13,12,7,8,9,9,9,21,18,27,28,22,21,20,19,20,18,17,19,18,20,27,31,28,29,30,8,4,20,22,24,23,19,19,18,17,19,18,18,18,19,25,34,29,15,14,13,10,9,6,2,0,3,2,1,2,0,1,0
2022-03-18 09:00:00,2,4,6,8,10,10,9,6,6,5,6,5,4,6,6,9,12,13,13,13,11,14,17,14,19,12,21,17,22,22,21,20,9,6,10,10,9,10,7,11,13,7,14,15,15,15,14,17,18,18,13,14,7,5,4,4,3,2,3,0,1,1,2,1,0
2022-03-18 10:00:00,2,4,1,5,5,11,12,8,5,4,3,5,4,11,13,16,21,22,18,14,13,15,17,14,16,15,14,16,17,17,18,17,9,6,12,12,13,7,12,12,10,9,10,11,12,14,13,13,17,13,12,11,11,5,4,6,5,0,2,6,5,0,0,4,0
2022-03-18 11:00:00,2,3,3,6,7,7,8,7,5,5,4,4,5,13,6,12,14,12,12,15,14,14,16,17,17,16,15,15,18,18,16,16,9,9,18,19,15,21,20,20,19,18,17,19,18,18,17,16,15,14,10,12,10,9,8,3,3,0,5,1,4,2,1,3,0
2022-03-18 12:00:00,2,2,3,4,0,0,3,6,3,5,6,2,7,8,9,10,13,12,14,14,8,15,14,16,18,0,20,23,24,25,24,21,13,14,17,16,19,20,19,18,18,11,19,19,20,21,18,16,17,18,14,8,8,6,4,5,3,4,5,4,3,2,5,4,0
2022-03-18 13:00:00,3,3,4,4,5,6,7,7,6,6,0,7,7,12,12,12,14,13,16,18,17,19,18,19,22,17,20,20,22,22,21,20,11,6,17,18,14,18,16,16,14,15,15,15,20,21,20,15,16,13,13,0,13,14,8,12,6,3,2,4,3,0,2,0,0
2022-03-18 14:00:00,2,4,7,4,5,6,5,6,5,8,7,8,9,15,13,20,23,20,23,22,22,24,25,23,22,19,18,18,18,18,17,17,10,10,22,24,26,36,34,31,30,32,33,32,34,35,32,25,19,18,15,13,12,9,7,5,6,6,7,5,4,2,5,3,0
2022-03-18 15:00:00,2,4,7,2,8,10,5,7,4,10,9,8,9,12,12,14,17,21,21,22,24,26,39,38,41,40,33,31,31,27,23,19,12,16,26,17,15,21,19,19,18,17,18,30,24,41,39,27,24,19,13,12,12,10,9,8,5,4,6,5,4,2,2,0,0
2022-03-18 16:00:00,6,7,4,8,10,6,11,9,6,11,10,12,10,20,21,26,26,26,29,29,25,28,26,22,24,23,19,21,21,26,25,23,16,12,27,28,28,30,28,26,26,25,26,25,23,29,23,23,22,19,14,12,12,11,10,7,6,9,10,9,1,8,1,7,0
2022-03-18 17:00:00,5,6,10,12,14,8,15,14,11,18,10,17,15,22,22,27,31,30,30,34,36,37,35,35,37,32,29,32,36,36,36,33,15,15,33,32,28,26,25,25,24,22,22,23,22,21,24,21,25,22,17,16,14,10,9,8,7,8,17,16,14,10,6,3,0
2022-03-18 18:00:00,3,5,7,8,11,11,4,10,8,17,10,18,19,33,31,40,38,36,34,35,37,34,31,36,40,38,31,31,33,34,30,26,14,24,46,47,46,41,36,33,32,30,28,23,21,25,32,33,34,33,22,17,14,13,8,10,9,4,10,6,8,7,6,4,0
2022-03-18 19:00:00,3,4,6,8,6,0,2,7,4,11,12,12,18,31,33,48,52,46,34,32,32,25,23,24,23,14,20,18,17,16,14,12,12,16,46,45,43,38,33,28,26,17,22,19,17,18,17,15,11,8,9,7,10,11,8,9,9,6,11,8,7,6,4,3,0
2022-03-18 20:00:00,3,4,6,5,3,0,0,5,5,10,11,9,10,26,27,27,27,25,16,14,15,13,14,11,13,13,12,12,10,8,6,5,5,12,25,24,25,22,20,21,19,18,17,17,14,14,12,9,9,8,6,2,5,6,7,5,5,0,8,7,6,8,6,3,0
2022-03-18 21:00:00,4,1,4,5,5,7,0,6,6,15,18,19,15,18,17,20,20,17,15,14,15,12,12,7,9,8,5,5,6,7,5,3,7,9,30,29,27,25,24,23,12,21,18,16,16,15,12,8,7,5,4,3,5,7,6,5,11,7,15,7,7,5,1,2,0
2022-03-18 22:00:00,3,1,3,3,4,3,0,0,2,9,8,8,5,20,18,21,21,17,16,17,15,14,15,15,14,12,11,15,5,10,8,6,7,9,23,24,22,21,20,25,26,25,24,26,26,24,23,19,15,11,9,9,8,8,6,3,9,12,13,12,8,5,3,1,0
2022-03-18 23:00:00,2,3,0,4,0,0,0,0,1,11,12,14,6,21,22,23,22,17,13,10,9,9,7,7,6,4,3,9,9,8,7,6,5,10,25,22,18,16,18,17,17,16,15,13,14,15,14,13,10,8,6,0,6,8,7,2,4,5,5,4,3,2,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,0,3,1,0,0,0,0,0,2,2,0,1,0,0,0,3,0,4,0,1,0,0,3,4,0,5,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,2,0,3,2,1,0,2,3,2,4,4,5,3,4,0,5,4,3,4,2,3,3,5,4,2,0,3,4,2,2,3,2,1,3,3,0,5,0,4,6,6,0,7,6,1,5,0,4,7,1,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,2,3,0,1,1,0,2,0,3,4,3,1,5,2,6,5,3,1,0,1,0,1,2,4,0,5,4,1,2,2,4,2,1,4,1,3,2,3,2,3,0,2,5,4,7,0,4,8,5,5,0,5,6,0,4,2,0,3,0,0,0,0,0,0
2022-03-19 07:00:00,2,2,3,1,3,4,1,1,3,3,1,3,2,5,5,5,7,5,8,4,5,3,2,4,6,3,6,6,5,6,8,9,4,1,4,5,6,5,4,4,5,4,5,8,9,10,7,6,12,9,10,9,8,7,3,3,2,2,0,1,0,0,0,0,0
2022-03-19 08:00:00,2,3,4,3,5,6,5,5,4,4,3,7,3,9,9,12,16,19,23,15,11,22,23,17,17,16,16,17,18,18,18,15,7,5,12,10,7,8,9,8,8,6,7,8,6,9,11,12,16,17,9,9,6,6,3,5,3,0,4,3,0,2,1,0,0
2022-03-19 09:00:00,1,2,4,6,10,11,12,5,3,4,3,4,3,5,1,6,10,9,11,9,9,13,12,9,18,12,14,16,19,27,28,26,8,3,8,9,4,10,6,14,11,10,9,8,10,15,12,10,16,15,8,6,8,7,5,6,3,2,4,2,3,1,0,0,0
2022-03-19 10:00:00,1,6,8,10,11,12,13,12,11,4,4,6,3,5,3,8,8,9,12,13,12,13,12,15,15,11,15,17,18,19,19,16,10,7,9,9,6,11,5,10,9,6,11,12,10,17,16,15,21,18,17,5,17,12,11,4,2,0,3,2,0,0,0,0,0
2022-03-19 11:00:00,2,2,5,6,7,6,8,7,5,6,5,6,5,7,9,9,11,11,15,16,18,24,24,22,24,23,22,25,31,32,30,25,12,8,14,15,16,7,5,5,6,6,12,12,28,28,28,29,34,12,27,26,23,18,16,8,10,7,6,9,7,4,6,2,0
2022-03-19 12:00:00,2,2,3,4,4,6,7,6,3,9,5,11,7,8,7,10,18,15,18,20,19,17,18,17,21,19,21,23,22,24,23,22,11,10,19,16,15,15,15,14,15,8,14,17,22,23,25,23,26,25,22,10,18,15,3,13,8,2,10,7,3,6,0,5,0
2022-03-19 13:00:00,4,9,12,5,12,6,9,6,5,5,6,3,4,8,10,14,16,17,19,20,0,23,25,26,31,29,27,25,26,23,26,25,17,11,16,17,18,16,12,11,12,8,16,15,12,15,14,12,14,11,13,12,12,11,9,8,9,5,8,11,8,9,6,1,0
2022-03-19 14:00:00,2,3,3,5,6,11,10,4,5,7,4,6,6,10,4,13,12,10,14,11,13,17,22,24,26,27,28,28,27,24,23,19,11,13,18,16,17,18,17,18,19,18,18,16,18,17,6,15,16,12,9,4,8,7,6,5,6,3,0,4,8,0,7,2,0
2022-03-19 15:00:00,2,2,3,3,4,5,5,3,2,6,7,6,7,9,9,10,12,14,12,14,2,15,17,12,19,0,21,18,19,22,17,21,11,8,14,7,14,14,11,13,14,12,11,13,12,12,8,13,15,13,9,11,13,12,11,9,5,3,7,3,4,3,2,1,0
2022-03-19 16:00:00,4,2,6,7,0,2,8,0,2,13,5,14,13,18,13,20,20,20,16,15,14,20,19,17,20,19,18,19,20,22,21,18,12,12,21,23,22,17,16,18,15,19,18,16,13,19,18,16,18,14,12,7,10,10,10,9,7,0,11,9,8,6,6,0,0
2022-03-19 17:00:00,6,4,5,6,7,6,8,8,6,12,14,9,6,12,13,16,23,22,20,15,18,14,15,14,14,13,15,16,13,16,14,10,10,11,24,24,22,23,21,23,22,20,19,20,17,16,13,12,11,10,9,7,11,6,7,2,5,5,3,1,1,7,3,3,0
2022-03-19 18:00:00,5,4,0,0,3,0,0,3,0,6,7,9,8,19,18,18,16,14,14,13,14,15,17,17,19,0,19,19,20,20,20,21,12,15,27,26,25,22,19,22,21,14,20,20,20,19,17,13,11,10,9,8,8,8,5,7,9,7,11,9,8,4,7,0,0
2022-03-19 19:00:00,3,4,4,4,3,5,0,3,0,10,9,11,12,14,15,15,16,15,11,10,8,11,13,13,12,11,14,13,15,13,16,15,10,8,23,22,20,17,17,18,18,17,18,17,17,19,18,13,13,7,7,8,4,8,7,6,6,3,7,5,2,4,2,0,0
2022-03-19 20:00:00,6,0,7,9,0,0,0,0,8,7,8,8,8,12,13,15,14,13,10,10,11,11,9,8,0,2,9,10,9,8,6,2,9,9,17,18,15,17,16,21,20,12,14,11,16,16,15,13,10,12,7,4,5,5,4,3,7,5,6,3,1,0,0,2,0
2022-03-19 21:00:00,7,0,5,3,2,0,0,4,5,7,6,9,7,12,13,16,15,14,11,9,8,5,10,9,7,6,5,5,6,0,3,3,6,6,21,15,12,19,16,17,20,14,13,16,15,10,11,10,12,11,8,0,5,8,7,5,6,3,7,5,4,2,3,0,0
2022-03-19 22:00:00,5,0,1,0,0,3,0,1,1,6,5,7,6,17,15,20,23,20,11,9,8,10,10,9,8,5,4,8,4,3,6,7,8,10,31,30,28,29,24,18,17,16,12,10,14,14,9,8,6,2,6,0,4,4,1,2,5,2,5,2,0,3,1,0,0
2022-03-19 23:00:00,1,2,3,0,0,0,0,3,0,6,5,6,5,17,11,19,17,15,12,12,10,11,10,8,9,2,6,5,3,3,2,2,5,8,26,28,26,26,24,22,19,17,10,18,13,11,10,7,6,7,6,5,0,3,3,0,5,0,8,5,4,1,2,1,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,0,0,1,1,2,1,1,0,2,3,2,2,3,0,0,4,0,4,2,1,0,3,2,4,0,2,3,5,4,3,2,0,2,2,4,2,5,6,8,3,7,4,9,9,9,8,2,7,5,1,0,4,2,1,3,2,0,0,1,0,0,0,0,0
2022-03-20 06:00:00,0,2,1,1,3,0,0,4,2,2,2,0,3,2,2,3,4,3,3,0,3,3,2,0,1,0,4,3,4,4,2,2,1,2,3,2,1,0,0,4,3,0,2,3,5,6,0,6,5,4,5,0,3,4,3,2,1,0,2,1,0,0,0,0,0
2022-03-20 07:00:00,1,1,2,0,3,3,0,2,0,1,2,0,0,1,1,2,3,0,4,3,2,3,2,3,3,0,4,6,7,3,7,6,1,1,5,4,2,5,4,4,4,1,3,5,5,5,1,2,5,6,4,0,2,0,1,2,3,0,0,2,1,0,0,0,0
2022-03-20 08:00:00,1,2,2,2,5,6,3,4,1,4,0,4,0,5,4,5,8,4,10,8,7,8,7,5,8,6,8,9,11,9,10,8,4,4,6,10,5,9,5,6,10,7,9,8,7,6,5,7,8,7,6,3,4,3,0,1,2,2,0,1,0,0,0,1,0
2022-03-20 09:00:00,2,2,3,1,3,4,2,2,0,4,7,9,8,9,8,9,13,4,11,9,8,9,7,10,12,7,11,12,6,12,12,12,6,2,4,1,3,4,3,3,8,7,8,9,4,10,7,8,13,8,11,12,10,9,8,7,3,0,3,0,2,3,0,0,0
2022-03-20 10:00:00,3,4,1,4,4,5,5,3,4,4,2,5,4,10,4,5,16,18,25,19,18,17,17,17,18,17,15,14,17,18,14,14,7,3,6,7,8,11,8,9,8,10,10,10,14,10,2,11,14,13,9,4,3,8,2,5,5,0,2,0,0,1,2,0,0
2022-03-20 11:00:00,2,4,5,0,6,7,8,7,5,6,2,2,2,4,3,6,5,7,9,10,11,13,11,13,14,13,18,25,26,25,26,16,9,7,10,12,8,11,9,6,8,5,12,12,8,12,11,9,10,9,8,5,7,6,3,5,3,4,6,3,6,1,0,0,0
