Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_위례아이파크아파트앞,4_서울위례별초교.위례별유치원,5_스타필드시티.위례지웰푸르지오,6_위례포레샤인17단지후문,7_덕수고등학교,8_위례포레샤인17단지정문,9_위례포레샤인18단지,10_비호아파트,11_송파파크센트럴,12_거여역4번출구,13_거여역,14_보인고교.오금동삼성아파트,15_오금동상아아파트,16_송파중학교,17_가락동쌍용아파트앞,18_가락동미륭아파트,19_문정1동주민센터.로데오거리,20_문정로데오거리입구,21_가락시장.가락시장역,22_송파역,23_석촌역,24_석촌호수.한솔병원,25_잠실역.롯데월드,26_잠실5단지,27_잠실새내역.잠실2동주민센터,28_잠실엘스아파트앞,29_종합운동장사거리,30_잠실종합운동장,31_강남경찰서면허시험장,32_삼성역7번출구,33_봉은사역3번출구.삼성1파출소,34_청담역.경기고교,35_우리은행청담지점.청담삼익아파트,36_영동교입구.청담자이아파트,37_영동대교북단,38_노룬산시장,39_건대입구역6번출구,40_건대입구(가상),41_건대입구역사거리.건대병원,42_어린이대공원역.화양천주교회,43_화양리,44_화양사거리,45_성수사거리.성수초등학교,46_경수중학교,47_영동대교북단,48_영동교입구,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_석촌호수.한솔병원,59_석촌역,60_송파역,61_가락시장.가락시장역,62_문정1동주민센터.로데오거리,63_문정현대아파트,64_가락동쌍용아파트,65_가락동극동아파트,66_개롱역3번출구,67_삼환아파트,68_거여역현대아파트,69_거여역5번출구,70_송파파크센트럴,71_종점,72_비호아파트,73_위례포레샤인18단지,74_위례포레샤인17단지정문,75_덕수고등학교,76_송파위례리슈빌,77_스타필드시티.위례스타힐스,78_서울위례별초교,79_송파꿈에그린아파트,80_위례포레샤인.위례31단지후문,81_복정역환승주차장
2022-03-29 13:00:00,6,6,6,9,12,12,11,15,17,14,14,13,15,16,18,19,23,21,21,19,16,14,11,10,7,5,7,6,6,4,6,9,10,9,6,6,6,4,4,1,4,3,5,5,6,5,8,7,7,6,5,6,1,8,5,5,8,9,11,14,17,16,13,13,13,12,11,11,12,0,8,8,10,5,0,9,6,5,4,3,0
2022-03-29 14:00:00,5,6,5,8,10,10,7,10,9,11,12,12,14,14,13,14,13,13,17,15,16,15,13,14,10,7,7,7,6,8,7,8,11,0,9,9,6,5,3,2,4,3,4,5,6,8,9,8,8,6,8,4,3,7,8,2,12,13,14,15,20,23,19,20,21,15,14,12,13,15,14,12,12,10,11,12,9,7,4,3,0
2022-03-29 15:00:00,7,7,8,11,12,15,16,17,15,13,12,12,17,14,13,15,16,15,17,17,13,12,10,12,10,7,7,6,5,5,4,6,11,12,13,16,16,15,8,6,11,10,6,9,12,10,13,10,12,9,10,9,10,12,10,8,18,17,20,23,23,17,16,15,15,19,21,14,19,14,13,0,9,13,13,22,21,15,9,7,0
2022-03-29 16:00:00,10,5,10,11,19,21,21,22,22,20,21,25,23,24,22,22,22,20,19,18,16,15,13,13,12,13,7,6,6,5,7,10,12,10,10,9,8,7,10,7,5,5,3,5,3,5,6,6,9,7,10,3,13,11,14,8,18,19,19,35,36,35,32,27,26,28,35,31,26,26,23,21,22,19,19,22,23,15,13,11,0
2022-03-29 17:00:00,20,18,18,21,28,32,32,31,28,28,26,19,21,21,23,24,23,20,21,16,22,16,14,12,10,6,6,6,7,9,13,16,21,16,16,17,13,11,10,3,8,6,4,9,11,9,12,21,20,18,14,16,19,19,19,18,31,31,30,30,29,30,26,29,28,26,27,22,30,28,31,23,19,18,15,17,19,16,10,8,2
2022-03-29 18:00:00,20,16,15,13,20,20,11,23,23,10,22,24,25,20,20,20,19,20,19,15,18,14,14,12,10,9,7,6,9,3,12,15,25,24,20,26,21,19,17,16,18,13,6,13,20,20,25,49,43,28,22,31,30,25,21,22,30,28,30,32,35,34,33,32,34,35,35,30,39,32,30,33,31,23,21,14,18,14,9,4,0
2022-03-29 19:00:00,16,13,17,18,16,15,13,16,15,15,14,15,17,16,15,13,10,9,10,9,9,14,11,8,11,10,8,7,7,6,8,12,15,15,16,12,12,10,6,7,6,7,5,10,13,17,17,18,17,8,12,14,12,9,15,14,30,29,31,35,37,35,32,31,27,25,26,23,30,31,42,43,35,30,27,19,13,11,6,5,0
2022-03-29 20:00:00,10,6,12,10,12,10,8,11,9,7,9,8,9,10,11,8,12,7,11,10,8,6,7,8,8,3,5,9,5,3,10,17,20,18,17,21,19,18,11,9,8,7,2,5,7,9,10,8,9,10,12,12,11,10,9,9,19,24,27,30,34,27,23,20,21,20,21,19,22,23,23,22,19,14,12,9,5,4,1,0,0
2022-03-29 21:00:00,8,3,9,8,15,15,14,6,13,11,9,10,11,8,10,9,9,7,8,8,7,6,4,4,4,3,4,4,7,6,7,12,16,9,15,16,11,9,10,4,12,6,5,3,3,4,5,7,7,6,7,8,6,10,12,11,23,24,22,24,26,28,23,20,20,20,23,20,24,22,21,18,14,10,13,9,5,5,4,3,0
2022-03-29 22:00:00,12,7,11,11,22,21,20,19,18,16,14,9,12,11,12,11,12,11,13,9,9,8,7,8,5,6,3,8,6,0,2,13,17,16,18,10,11,8,7,6,9,4,4,3,0,6,8,4,9,7,12,15,18,19,20,19,27,26,24,27,26,29,25,22,20,21,20,17,23,21,21,20,16,13,11,8,11,10,7,2,0
2022-03-29 23:00:00,0,0,0,0,9,5,0,0,0,0,8,9,9,8,9,7,0,0,5,2,2,3,4,3,2,3,2,3,5,4,3,5,6,3,6,6,4,4,2,0,5,3,2,1,4,5,6,3,5,5,6,5,7,7,13,10,19,19,9,18,16,14,11,11,9,10,12,9,11,8,10,5,11,9,3,8,5,3,4,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,2,0,0,0,0,1,0,1,4,9,17,20,25,26,16,15,25,24,22,19,12,10,9,0,7,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,0,1,0,3,2,2,3,4,5,5,6,8,10,12,11,8,9,8,9,9,5,8,8,5,6,7,8,1,4,5,3,11,0,10,9,8,4,5,4,1,3,4,4,4,6,13,14,14,12,11,10,0,2,9,8,9,8,9,8,7,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,6,7,4,4,10,12,6,13,14,10,13,9,13,14,10,11,13,13,12,13,11,11,9,10,8,7,6,2,4,5,3,6,5,2,3,4,3,1,2,0,1,0,2,6,5,8,11,8,5,6,3,2,3,2,3,4,4,2,5,6,8,9,10,7,9,7,6,5,8,5,9,8,8,8,6,8,7,5,6,7,0
2022-03-30 07:00:00,4,8,21,24,28,32,22,34,47,44,45,37,36,33,37,36,39,36,38,32,33,30,17,30,16,19,14,13,11,10,8,12,16,14,12,8,7,5,4,3,5,8,14,12,16,18,24,20,20,13,8,4,3,2,5,4,7,7,8,9,10,12,16,17,16,13,11,10,17,20,24,25,26,28,20,22,30,25,23,24,0
2022-03-30 08:00:00,10,10,8,12,14,21,21,30,35,36,33,25,30,30,35,34,43,47,49,44,40,39,38,40,22,20,15,17,16,15,12,14,17,12,11,8,8,9,5,3,12,13,16,26,25,25,32,30,37,24,11,6,4,5,6,6,11,12,12,15,15,19,18,15,14,12,14,13,17,16,16,17,18,17,14,17,20,23,23,24,0
2022-03-30 09:00:00,8,9,8,7,10,11,6,18,26,25,21,18,31,30,30,29,34,33,30,25,25,23,21,21,18,17,14,13,7,11,9,12,21,21,15,10,6,3,2,2,13,20,24,8,9,12,17,11,18,11,6,5,3,4,3,4,9,7,6,10,12,11,9,10,8,12,7,11,9,6,11,10,7,11,4,11,9,7,7,9,0
2022-03-30 10:00:00,4,6,7,9,9,13,5,16,17,10,12,11,16,16,14,15,16,19,18,16,14,15,11,10,9,3,6,5,3,4,3,8,6,4,4,7,4,4,3,2,8,8,9,5,7,8,9,7,7,6,5,2,0,4,3,3,6,6,7,7,10,10,11,11,11,10,11,10,12,12,13,14,13,13,12,13,7,8,6,8,0
2022-03-30 11:00:00,2,4,6,5,7,8,1,9,18,17,16,15,16,15,16,12,15,14,14,15,15,13,14,13,10,10,7,8,8,7,8,6,4,3,0,3,5,5,4,2,0,3,2,3,4,3,7,6,6,5,3,3,4,5,7,3,9,7,8,7,10,8,8,10,9,10,6,9,11,10,9,7,8,8,8,12,8,9,7,6,0
2022-03-30 12:00:00,6,4,6,5,7,9,9,6,9,8,9,10,12,12,14,15,7,11,13,11,12,11,10,11,8,7,6,5,3,5,4,7,7,6,1,6,4,4,4,3,5,6,5,5,6,7,8,9,12,9,4,5,7,7,7,5,9,9,10,12,14,13,12,11,10,10,5,9,11,10,12,11,8,9,7,9,8,8,7,0,0
2022-03-30 13:00:00,6,7,8,10,10,13,11,15,16,14,15,15,16,14,12,13,16,15,15,13,15,13,14,13,8,8,7,6,6,3,5,7,10,2,9,3,7,8,8,7,7,6,4,5,6,6,7,6,5,6,6,8,7,6,8,6,10,12,13,16,18,14,15,13,14,15,15,11,10,11,11,7,10,12,11,10,11,11,9,10,0
2022-03-30 14:00:00,4,5,6,10,10,12,13,14,16,14,14,11,15,14,16,14,14,13,12,12,11,11,7,9,6,5,4,4,3,3,5,7,12,0,11,13,9,8,8,5,7,6,7,6,7,7,8,0,6,5,7,7,9,8,7,10,15,16,18,19,23,21,16,16,16,18,16,13,13,13,6,12,15,16,15,14,9,6,6,3,0
2022-03-30 15:00:00,9,7,8,6,12,12,14,16,17,15,19,13,15,16,15,15,16,15,15,13,13,16,12,11,11,9,7,8,9,8,8,11,11,12,13,11,9,10,7,5,10,9,7,9,10,11,12,12,10,10,10,10,17,13,12,11,17,19,23,33,38,34,32,29,31,30,28,23,20,18,22,21,16,17,14,20,16,12,9,2,0
2022-03-30 16:00:00,9,7,9,10,16,16,16,19,20,20,16,15,17,17,21,19,19,17,20,19,18,15,14,11,6,5,4,5,5,6,5,6,9,7,8,9,6,5,4,3,3,4,3,5,6,8,9,11,9,14,12,9,17,16,16,15,20,26,33,35,35,24,25,25,25,28,26,21,27,25,23,24,22,21,20,17,14,10,8,9,0
2022-03-30 17:00:00,18,15,18,20,21,22,20,24,23,22,19,13,16,15,14,15,16,20,19,19,21,19,17,15,12,11,6,5,6,7,8,19,24,25,26,27,20,15,9,8,7,5,5,10,10,10,14,20,18,12,14,16,14,10,11,11,24,26,26,30,31,32,33,32,30,29,27,22,32,26,31,28,22,18,16,15,14,10,8,7,1
2022-03-30 18:00:00,19,16,19,20,25,28,26,24,25,21,24,25,27,26,30,31,31,28,25,24,19,15,13,12,7,8,5,5,4,6,11,24,35,32,34,32,26,20,13,11,12,8,5,10,14,13,14,23,31,28,29,27,28,24,24,21,40,39,37,35,36,33,31,29,30,26,25,21,25,22,27,26,22,15,13,15,11,10,5,8,0
2022-03-30 19:00:00,14,10,18,19,18,16,13,15,16,15,12,11,13,11,13,11,15,11,15,12,8,8,6,6,7,8,4,9,8,7,9,9,13,12,8,13,10,11,10,8,12,9,4,9,9,10,12,14,18,14,15,17,16,18,19,18,27,28,32,36,39,39,33,29,29,30,29,23,36,35,37,36,32,24,18,14,9,8,5,5,0
2022-03-30 20:00:00,11,10,14,15,15,13,8,11,12,10,9,11,11,12,14,13,11,9,8,6,5,6,5,4,5,4,3,3,4,2,9,12,14,12,13,9,6,4,6,3,7,6,4,2,3,4,7,10,7,8,12,10,8,10,14,5,21,20,18,20,21,22,20,16,18,21,22,19,29,13,31,31,22,18,14,10,9,5,5,2,0
2022-03-30 21:00:00,6,4,9,4,12,8,7,10,9,8,6,7,9,9,9,9,10,10,12,11,10,11,9,6,7,7,8,9,7,5,4,10,10,9,12,13,8,5,5,3,6,5,5,7,1,8,11,6,5,5,9,8,7,7,11,5,21,18,22,25,27,23,23,17,21,19,19,19,21,16,17,19,16,12,12,9,9,6,4,3,2
2022-03-30 22:00:00,8,7,11,10,18,14,13,10,11,11,9,8,10,8,5,7,8,5,9,7,4,3,5,6,2,4,4,7,6,9,10,12,14,15,13,16,13,11,9,8,10,6,4,3,2,5,4,13,11,11,4,14,13,11,15,16,23,23,23,25,27,28,24,22,15,20,20,19,28,14,31,29,23,18,17,10,10,7,6,5,0
2022-03-30 23:00:00,0,0,0,0,0,2,0,0,3,3,6,7,6,1,5,5,0,0,4,3,3,2,0,2,4,3,1,6,5,4,6,6,9,7,7,7,6,5,3,0,5,4,3,6,7,9,10,4,6,4,5,6,6,5,10,12,17,17,18,16,20,20,18,14,13,13,10,9,18,18,18,10,14,11,9,7,4,3,3,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,2,1,0,2,0,0,2,5,12,21,27,30,31,3,30,29,26,21,19,18,15,15,13,8,0,0,6,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,2,0,1,0,2,0,3,4,5,3,5,8,8,9,7,8,10,9,8,5,3,3,4,4,0,3,7,6,4,3,3,9,0,2,0,10,10,6,4,2,3,4,3,4,6,11,10,9,7,7,5,6,2,8,7,6,7,8,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,6,4,9,7,7,14,15,11,16,15,9,12,14,16,15,17,16,16,14,16,13,12,7,13,10,2,2,3,0,8,6,8,8,7,4,2,3,3,2,1,1,3,4,6,6,9,11,7,7,5,6,4,5,4,5,5,5,8,7,6,8,5,7,6,5,7,4,5,6,6,6,4,7,7,0,7,8,7,6,6,0
2022-03-31 07:00:00,5,9,23,27,33,39,26,32,41,41,39,30,33,32,27,35,40,42,42,39,38,22,22,21,14,15,12,11,12,9,8,17,26,24,20,15,9,6,3,1,8,8,17,13,14,17,25,17,16,12,9,3,4,3,3,4,5,6,5,7,10,11,14,14,9,12,11,11,21,20,20,21,24,23,19,20,17,18,18,21,0
2022-03-31 08:00:00,7,8,10,11,13,15,16,25,30,29,29,28,34,30,32,32,40,43,40,34,30,29,26,24,14,14,12,14,15,13,9,13,21,21,17,7,13,14,4,3,14,17,24,30,35,31,43,40,35,21,10,8,7,7,6,5,10,14,12,8,13,12,11,12,15,16,17,18,24,22,27,12,28,26,21,25,28,25,25,21,0
2022-03-31 09:00:00,8,3,8,9,8,9,0,13,17,17,17,18,27,25,25,24,25,24,25,24,21,19,16,16,14,13,11,11,14,10,8,11,20,19,17,7,5,5,5,1,14,18,21,17,19,20,27,20,18,10,8,7,6,6,4,4,7,9,10,10,9,7,7,9,8,9,10,12,10,9,13,14,12,11,11,15,15,14,12,12,6
2022-03-31 10:00:00,4,0,5,6,8,10,7,12,14,9,16,15,19,15,17,16,14,12,13,11,11,10,12,10,7,8,8,7,7,6,6,7,7,8,7,5,6,4,4,3,6,10,12,4,4,6,8,7,6,5,2,4,1,3,4,4,5,4,5,5,6,7,8,8,4,7,7,8,8,7,6,6,6,6,0,8,10,12,9,9,0
2022-03-31 11:00:00,4,0,3,3,7,9,7,11,14,15,14,11,12,13,15,13,7,16,15,14,13,9,8,5,5,5,3,3,5,3,4,5,7,2,5,4,3,2,2,0,3,5,5,9,4,10,11,10,5,5,5,6,4,0,5,6,7,7,3,7,7,7,5,10,6,7,7,9,13,12,10,11,11,8,0,11,9,9,8,9,0
2022-03-31 12:00:00,4,3,6,6,10,9,8,9,9,6,10,8,10,10,12,13,14,11,12,5,11,12,12,9,8,7,5,7,8,9,8,9,10,11,0,11,9,7,9,8,8,9,8,6,6,9,15,16,14,10,10,9,8,6,8,3,15,14,16,12,14,14,8,12,14,13,14,15,14,8,11,13,10,7,9,8,10,8,8,6,0
2022-03-31 13:00:00,6,5,7,8,9,12,8,11,15,12,12,11,15,15,16,17,16,16,15,15,14,11,11,9,9,9,6,7,2,9,7,8,10,5,9,8,9,8,7,5,5,4,4,7,8,9,10,9,8,5,7,7,6,7,7,8,10,12,11,11,13,11,14,14,15,15,15,13,13,9,10,11,14,12,11,15,14,10,6,5,0
2022-03-31 14:00:00,6,6,7,7,8,11,11,15,19,20,22,21,24,22,22,20,12,16,16,11,11,10,8,9,9,8,6,4,6,6,5,5,9,0,8,9,8,5,5,5,6,4,4,7,4,6,5,5,7,5,6,5,5,6,8,7,11,13,14,16,16,14,13,12,15,15,13,14,16,13,13,6,14,15,15,10,8,9,7,6,0
2022-03-31 15:00:00,11,13,16,9,13,15,14,18,17,18,18,16,19,17,18,17,18,19,19,17,16,14,15,12,9,7,6,4,4,3,6,12,20,13,21,22,16,19,15,14,8,7,6,7,4,8,11,12,13,9,8,9,6,3,7,6,12,12,14,17,21,22,21,24,23,25,26,26,18,16,17,7,17,19,16,19,17,14,7,5,0
2022-03-31 16:00:00,15,11,11,14,19,23,22,22,23,22,20,18,21,22,24,33,32,12,30,27,25,24,19,17,10,11,9,4,5,6,7,9,10,10,13,13,9,11,7,4,6,5,6,7,7,8,8,7,6,8,6,8,10,11,13,13,20,19,19,33,33,33,29,27,24,28,27,26,27,24,27,26,24,22,22,24,22,22,14,5,0
2022-03-31 17:00:00,18,16,15,19,22,22,21,24,24,24,21,19,21,19,21,20,19,17,16,10,14,13,11,11,8,8,6,5,5,6,8,16,15,18,12,16,10,9,8,7,9,9,8,13,14,17,21,22,18,11,15,14,15,15,14,16,24,33,33,31,35,41,39,32,31,31,32,28,29,22,24,21,17,17,16,15,13,11,6,13,0
2022-03-31 18:00:00,15,14,19,23,19,19,17,16,17,15,16,14,20,18,23,24,21,21,20,18,20,22,17,18,11,11,8,7,12,11,18,30,46,41,40,41,27,25,19,17,19,12,5,13,16,10,17,26,24,17,18,20,18,17,20,15,35,39,27,28,28,33,38,33,33,37,37,31,36,36,35,36,32,28,22,20,14,13,6,6,0
2022-03-31 19:00:00,16,8,14,15,17,14,13,12,11,8,10,10,13,12,11,12,14,12,10,8,7,8,7,8,8,7,5,6,6,5,7,12,20,12,15,14,11,12,6,7,6,7,3,5,9,10,10,16,16,16,15,15,15,16,19,22,29,26,41,39,39,39,37,35,33,35,21,31,48,15,47,44,35,29,26,15,8,6,3,4,0
2022-03-31 20:00:00,11,15,13,12,13,10,8,8,12,9,9,10,13,15,14,8,13,13,11,6,8,6,6,5,9,8,8,9,6,4,9,11,13,9,9,11,9,9,8,7,11,12,7,10,5,11,15,12,10,10,7,8,7,8,10,10,20,21,20,21,23,22,20,19,18,20,19,17,20,19,16,17,10,13,12,5,8,7,5,4,0
2022-03-31 21:00:00,9,9,13,13,17,14,10,14,13,12,11,12,13,12,11,12,14,13,21,16,12,9,7,6,4,5,4,4,6,5,0,10,13,10,11,12,11,8,8,6,9,6,6,5,5,7,6,7,7,6,8,9,11,11,11,10,15,16,18,17,16,21,15,19,20,19,19,14,19,14,20,14,18,15,10,9,6,7,3,5,0
2022-03-31 22:00:00,9,9,11,14,25,21,8,20,5,13,15,10,10,9,10,9,9,10,12,7,6,5,6,7,5,2,4,3,5,6,7,12,14,15,14,19,18,16,15,15,15,8,4,8,7,6,8,7,8,9,8,8,6,7,10,11,23,24,22,22,29,29,24,21,20,23,23,21,31,13,15,0,20,16,13,7,6,4,2,5,1
2022-03-31 23:00:00,0,0,0,0,0,3,0,0,0,2,0,4,5,3,5,4,2,6,4,3,3,2,0,2,4,6,2,7,6,7,4,8,10,9,10,11,5,10,7,6,6,4,2,2,3,4,0,5,4,3,5,0,4,5,11,0,23,21,18,19,18,16,12,11,12,13,11,12,14,30,29,26,22,21,19,8,5,4,7,6,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,1,0,0,0,1,0,3,6,13,21,24,30,31,13,30,13,0,27,22,18,16,14,10,10,0,0,0,11,9,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,2,1,1,0,1,2,0,3,3,4,5,8,11,8,9,4,4,8,7,10,7,7,5,0,4,1,2,6,5,2,2,4,14,13,12,1,10,10,9,5,2,1,5,7,6,9,12,11,9,7,8,6,0,5,6,5,4,0,6,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,9,6,10,3,10,12,11,17,21,19,14,13,13,14,12,13,14,16,16,15,13,10,8,7,6,2,4,3,0,4,4,7,6,6,2,5,4,3,2,0,3,2,4,5,2,7,11,12,12,6,6,5,4,4,4,5,6,6,4,2,4,6,7,9,10,11,2,10,9,9,9,8,9,10,6,7,8,6,6,5,0
2022-04-01 07:00:00,6,10,21,26,29,37,22,29,35,33,34,34,33,32,33,33,36,39,37,35,35,25,24,18,15,15,14,8,5,5,4,13,16,12,15,9,6,9,7,5,7,8,12,18,18,13,15,13,11,10,6,4,4,3,3,3,9,17,16,13,12,10,13,15,8,14,13,11,19,17,13,9,13,14,9,10,13,13,16,18,0
2022-04-01 08:00:00,7,8,8,10,10,19,23,25,39,42,54,41,40,34,35,33,35,34,37,32,28,26,24,27,16,20,16,15,16,13,10,13,24,23,22,9,8,8,5,4,14,14,18,28,29,29,32,29,28,21,10,7,4,3,5,5,10,14,13,11,12,13,13,13,14,18,20,21,20,18,19,20,23,27,25,26,24,17,13,14,0
2022-04-01 09:00:00,6,7,6,9,11,9,6,15,20,18,16,18,21,21,21,22,25,24,24,21,20,19,17,16,12,11,10,12,13,15,11,11,23,22,14,7,4,4,3,1,10,14,16,13,15,19,24,16,19,13,9,7,5,4,3,5,7,9,6,11,10,11,12,13,14,17,7,16,15,15,16,10,7,15,7,16,10,11,11,13,0
2022-04-01 10:00:00,3,2,4,7,10,11,10,13,12,14,14,12,14,14,14,13,14,12,13,12,10,11,10,13,12,11,10,8,0,5,8,4,6,7,6,5,4,7,5,3,5,6,8,7,4,8,12,12,8,8,2,7,3,3,7,7,10,8,5,9,8,7,5,6,7,10,0,9,13,10,10,3,11,11,12,12,13,14,9,6,0
2022-04-01 11:00:00,4,3,4,6,7,8,9,9,10,9,10,11,13,12,8,9,14,14,18,16,17,13,9,8,8,8,4,4,4,3,4,2,10,9,0,7,7,5,3,2,5,6,6,7,3,9,8,7,10,9,7,8,3,7,3,6,9,7,10,12,12,10,10,11,7,14,11,11,8,6,9,7,7,9,3,10,9,8,5,6,0
2022-04-01 12:00:00,10,5,9,11,11,15,9,21,10,4,9,10,13,14,14,15,15,13,16,17,14,13,8,12,7,6,5,6,1,2,4,8,10,4,9,9,7,7,6,5,8,7,11,7,6,8,10,10,11,10,8,8,5,3,9,7,10,10,12,16,18,18,14,15,11,12,11,9,13,12,11,8,8,8,7,9,8,7,7,3,0
2022-04-01 13:00:00,7,9,9,7,13,15,14,15,16,18,19,16,16,20,23,25,22,21,22,22,19,18,16,16,11,12,8,10,8,9,8,8,10,10,7,8,7,5,3,2,4,5,7,7,8,9,10,8,9,9,12,13,12,9,10,8,12,10,9,12,14,16,14,15,14,15,15,13,14,8,13,9,8,10,14,18,16,12,4,1,0
2022-04-01 14:00:00,5,1,7,15,19,21,13,15,18,15,14,15,15,16,15,14,16,15,13,14,12,14,11,10,9,7,9,8,8,7,9,11,13,10,12,15,12,11,7,5,10,7,8,9,10,6,13,10,9,8,10,10,12,12,11,11,15,16,17,17,22,24,18,17,17,18,19,17,11,10,12,11,9,7,8,9,11,14,5,6,0
