Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e.편한세상요진아파트,8_모래내시장.가좌역,9_사천교,10_연희104고지앞.구성산회관,11_서대문우체국,12_연세대앞,13_세브란스병원앞,14_이대후문,15_영천시장,16_서대문역,17_경찰청.동북아역사재단,18_서울역버스환승센터,19_갈월동,20_숙대입구역,21_삼각지역,22_KT용산지사,23_신용산역,24_한강대교북단.LG유플러스,25_노들섬,26_상도터널노량진동,27_상도터널상도동,28_상도시장,29_상도동중앙하이츠빌.상도전통시장,30_숭실대입구역,31_봉현초등학교,32_성현동동아아파트,33_봉원중학교.행운동우성아파트,34_봉천사거리.위버폴리스,35_관악구청,36_관악경찰서.관악소방서,37_서울여상.서울문영여중고앞,38_서울대학교치과병원.동물병원,39_서울대학교,40_서울대학교치과병원.동물병원,41_서울여상.서울문영여중고앞,42_관악구청,43_봉천사거리.봉천중앙시장,44_봉원중학교.행운동우성아파트,45_관악푸르지오아파트,46_봉천고개.관악현대아파트,47_숭실대입구역,48_상도동중앙하이츠빌.상도전통시장,49_상도시장,50_상도터널상도동,51_상도터널노량진동,52_노들섬,53_한강대교북단.LG유플러스,54_신용산역,55_KT용산지사,56_삼각지역,57_숙대입구역,58_갈월동,59_경찰청.동북아역사재단,60_서대문.서울시교육청,61_독립문(가상),62_독립문공원.극동아파트,63_이대후문,64_세브란스병원앞,65_연세대앞,66_서대문우체국,67_연희104고지앞.구성산회관,68_사천교,69_모래내시장.가좌역,70_DMC래미안e.편한세상요진아파트,71_북가좌동삼거리,72_디지털미디어시티역,73_수색역앞,74_수색교,75_덕은교.은평차고지앞,76_은평공영차고지(가상)
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,2,3,0,0,1,4,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,3,3,4,7,8,10,10,14,14,12,11,10,10,11,12,9,8,9,5,6,5,4,3,2,2,1,0,2,6,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,0,0,0,0,0,0,0,0,14,15,20,16,15,16,21,26,25,17,16,13,15,14,14,15,0,13,13,12,15,23,21,23,22,24,25,21,7,2,4,0,3,10,18,27,38,49,47,48,33,40,40,39,38,36,35,26,28,31,14,10,7,19,10,4,3,3,0,0,0,0,0,0,0,0,0,0
2022-03-29 08:00:00,3,8,7,7,9,10,7,13,10,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,19,35,52,49,42,51,54,58,58,57,50,50,46,47,51,47,32,26,25,31,16,10,6,7,5,5,6,7,7,5,3,2,1,0
2022-03-29 09:00:00,3,6,9,12,14,15,19,20,23,20,22,20,19,25,31,30,24,14,10,8,15,7,14,13,11,11,9,5,6,10,9,8,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,4,2,1,0,0,4,1,3,1,0,0,0,0
2022-03-29 10:00:00,0,0,0,0,8,0,9,12,9,12,14,18,21,23,20,18,17,10,9,11,17,16,16,17,14,14,13,16,15,15,12,11,10,9,10,9,8,6,4,2,3,7,11,13,18,21,17,20,21,20,23,15,21,18,17,16,13,12,11,10,0,12,9,5,4,4,1,3,0,0,0,0,0,0,0,0
2022-03-29 11:00:00,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,2,0,0,3,3,1,6,6,10,13,19,21,20,22,24,24,22,19,16,15,12,13,14,15,14,3,18,12,10,10,7,8,6,7,6,4,3,2,1,1,0
2022-03-29 12:00:00,1,2,2,3,7,8,8,12,9,13,8,14,17,18,20,20,19,17,12,11,19,11,19,22,20,21,9,8,6,6,5,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,0,2,0,0,0,0,0,0,0
2022-03-29 13:00:00,0,0,1,1,1,4,7,15,17,18,4,17,13,14,18,18,18,17,12,17,23,20,22,22,18,21,18,20,19,13,13,12,10,9,9,4,4,5,7,10,5,8,12,15,16,16,17,11,19,21,20,20,18,14,13,11,11,14,9,8,7,11,9,6,7,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,21,21,14,20,18,17,14,16,14,14,9,10,6,5,0,0,4,0,0,10,11,12,12,14,19,21,23,24,23,23,20,16,15,15,18,15,14,13,3,15,10,12,13,7,10,7,9,9,8,7,5,3,2,0
2022-03-29 15:00:00,1,3,2,3,5,6,6,7,9,9,8,12,19,30,23,18,19,21,22,22,31,9,15,14,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,13,12,15,14,16,16,15,16,16,14,10,6,5,8,2,1,0,0,0
2022-03-29 16:00:00,3,4,2,4,9,5,9,11,12,13,13,16,26,46,27,27,27,27,29,27,29,29,29,33,25,32,31,28,25,21,18,16,16,8,3,2,2,1,10,7,40,39,34,38,36,32,21,21,19,22,16,14,13,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,17,19,23,22,20,18,23,21,17,13,7,6,2,1,0,23,31,28,26,27,23,26,27,24,24,27,29,29,29,27,29,26,21,25,23,21,20,19,21,20,25,29,28,28,23,20,18,13,7,6,6,5,0
2022-03-29 18:00:00,3,1,0,6,11,5,0,7,6,5,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,8,19,21,30,47,9,43,42,42,39,41,35,29,24,23,15,20,16,15,12,0
2022-03-29 19:00:00,1,1,3,4,6,6,7,9,9,9,10,14,19,31,33,39,39,30,28,25,34,38,45,28,45,41,36,34,28,26,24,20,13,9,3,2,0,0,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 20:00:00,0,0,0,1,3,5,1,3,0,4,5,12,12,18,18,21,23,19,19,17,24,22,24,25,25,27,25,22,18,17,11,11,8,6,3,2,0,0,6,8,4,8,16,17,18,20,17,16,16,22,20,10,18,17,13,15,14,15,12,10,9,8,8,7,6,0,6,6,6,4,1,0,0,0,0,0
2022-03-29 21:00:00,0,0,1,0,0,0,0,0,1,2,0,7,9,20,17,18,17,22,0,0,0,0,0,0,0,0,0,0,0,8,0,7,5,2,3,2,0,0,10,18,0,9,8,8,7,8,8,9,7,11,11,10,12,14,12,11,13,15,16,18,17,21,20,21,21,20,18,14,11,7,5,8,2,5,3,0
2022-03-29 22:00:00,0,1,0,1,1,0,2,3,0,4,5,12,14,25,15,14,16,15,20,21,23,22,31,33,26,28,23,22,19,23,18,15,11,6,3,2,0,0,2,3,0,6,11,11,10,9,8,9,11,20,19,17,15,0,0,0,0,0,13,10,8,9,6,8,11,0,13,8,6,5,3,4,3,1,1,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,1,2,6,8,16,20,23,20,21,24,21,20,21,25,23,26,25,0,24,21,20,19,15,13,12,11,8,2,1,0,0,4,4,0,6,13,12,17,18,24,23,24,29,10,14,25,23,15,21,15,16,12,13,12,11,8,9,9,1,10,8,6,5,4,2,1,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,0,1,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,2,5,6,5,6,7,11,15,18,17,13,14,15,11,20,17,16,9,7,8,9,4,5,0,4,3,4,3,4,9,10,8,5,0,5,3,2,0,1,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 07:00:00,0,0,0,0,0,0,0,0,0,10,15,16,16,17,28,31,30,16,16,13,20,19,18,16,18,19,18,22,13,32,29,26,27,29,27,23,4,2,4,3,3,8,7,16,22,34,33,43,49,44,37,33,32,30,28,25,29,28,20,18,0,5,2,1,0,2,5,0,0,0,0,0,0,0,0,0
2022-03-30 08:00:00,2,6,8,10,14,14,11,16,21,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,20,30,37,54,55,32,59,66,61,58,50,45,44,44,44,48,25,22,16,41,21,15,6,6,4,7,6,9,9,6,2,1,0,0
2022-03-30 09:00:00,2,3,9,10,18,20,21,23,18,23,21,19,20,21,22,23,21,15,15,13,18,14,15,17,16,11,9,11,10,11,8,9,8,7,6,5,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,10,4,3,2,1,1,3,0,1,0,0,0,0
2022-03-30 10:00:00,0,0,0,0,5,8,8,9,12,12,10,10,11,13,14,15,19,17,16,13,17,10,20,19,7,19,11,11,11,12,10,9,9,6,7,5,4,4,1,2,0,4,9,15,17,22,22,22,13,25,25,12,23,20,19,14,8,8,6,3,0,4,3,4,3,0,2,1,0,0,0,0,0,0,0,0
2022-03-30 11:00:00,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,7,7,10,11,22,23,28,30,29,28,26,21,20,15,9,14,9,8,7,15,12,12,11,4,8,7,4,3,3,2,1,0,0,0
2022-03-30 12:00:00,2,2,1,3,5,6,7,10,12,16,12,13,15,19,21,21,20,14,11,10,18,10,21,20,10,9,7,7,7,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0
2022-03-30 13:00:00,2,3,4,0,6,3,7,8,9,12,13,13,17,24,26,26,14,15,16,21,23,14,20,23,16,20,15,14,13,13,12,14,10,10,9,4,4,2,3,5,6,7,11,12,14,15,12,15,15,15,15,13,16,14,4,13,14,15,15,15,0,23,13,6,5,4,3,2,1,0,0,0,0,0,0,0
2022-03-30 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,24,0,5,21,19,14,13,8,8,8,7,5,4,0,2,6,7,7,8,10,11,11,14,15,15,18,19,20,18,15,18,18,16,18,18,14,14,8,13,11,18,16,15,11,7,7,5,4,3,2,2,0,0
2022-03-30 15:00:00,0,2,1,3,2,6,4,7,10,11,9,12,18,27,25,25,24,24,24,24,26,7,10,11,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,17,18,11,10,0,16,11,12,13,16,19,14,11,3,4,7,6,0,2,0
2022-03-30 16:00:00,1,0,0,2,3,5,6,10,12,12,5,17,18,43,32,31,33,25,23,24,27,26,29,30,25,24,19,20,21,18,15,13,10,7,3,1,2,0,10,11,31,30,30,27,26,23,19,18,18,16,18,15,14,13,14,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,22,27,26,26,25,22,21,17,15,10,8,6,5,3,1,29,35,21,27,30,32,32,29,24,25,27,32,29,28,25,25,25,21,19,22,23,23,22,26,28,30,35,33,29,22,23,21,17,12,9,7,6,0
2022-03-30 18:00:00,1,0,3,5,7,4,6,2,1,3,0,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,15,17,23,33,0,32,31,30,38,39,46,36,29,25,15,23,19,17,8,0
2022-03-30 19:00:00,1,0,2,2,7,5,8,7,9,13,12,13,16,23,22,25,25,18,16,14,20,12,25,27,26,28,26,23,21,19,11,10,8,5,3,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 20:00:00,0,0,0,0,0,0,0,1,2,3,4,9,17,30,20,22,25,22,20,16,21,18,27,29,30,28,24,21,21,25,20,17,11,9,3,1,0,2,10,12,7,9,18,17,18,15,17,18,18,20,18,19,18,15,16,13,9,9,8,9,6,5,4,5,7,6,5,4,4,0,0,3,2,0,0,0
2022-03-30 21:00:00,0,0,0,0,2,0,1,2,2,2,3,9,11,16,12,15,17,0,0,0,0,0,0,0,0,0,0,0,0,10,9,7,6,7,2,1,0,0,6,7,8,12,16,16,15,14,15,17,16,20,21,19,17,19,21,19,22,21,19,18,16,13,12,15,16,15,12,9,8,3,6,8,7,6,2,0
2022-03-30 22:00:00,0,0,1,0,4,1,1,5,9,10,13,16,14,19,15,16,16,15,12,16,19,18,24,26,27,26,21,19,17,17,13,10,7,6,2,1,0,0,5,8,0,9,18,18,18,17,18,17,16,26,28,0,0,0,0,0,0,0,0,15,13,0,15,13,14,14,15,12,9,7,5,5,4,2,1,0
2022-03-30 23:00:00,0,0,0,1,2,0,3,0,0,4,5,18,23,28,19,20,21,19,19,14,20,21,25,26,28,26,22,20,16,15,13,10,8,5,3,1,2,0,5,6,5,6,12,14,11,8,9,11,13,14,16,23,21,19,20,15,18,18,14,13,12,11,8,6,8,6,4,3,0,0,1,1,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,1,0,3,0,4,0,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,3,5,4,6,8,11,13,15,18,21,15,15,14,16,16,15,11,8,7,6,6,2,1,1,0,3,2,3,6,3,2,5,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,0,0,0,0,0,0,0,0,17,0,20,19,17,19,22,18,16,11,10,8,11,0,11,10,10,11,12,15,19,28,29,29,30,21,28,27,4,2,5,1,3,8,13,23,38,52,38,43,44,51,50,13,44,41,36,25,26,25,8,6,5,20,10,8,4,3,4,0,0,3,0,3,2,0,0,0
2022-03-31 08:00:00,3,6,10,9,9,8,12,13,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15,24,36,52,53,57,60,60,58,57,57,51,48,37,42,39,19,16,15,33,26,14,9,6,6,6,6,6,5,3,2,1,1,0
2022-03-31 09:00:00,3,6,8,10,13,15,18,23,21,21,21,21,19,20,19,17,15,13,12,13,16,13,13,12,12,10,6,11,8,7,6,9,7,5,3,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,10,6,2,4,3,2,7,6,1,1,0,0,0
2022-03-31 10:00:00,0,0,0,2,0,3,4,8,0,5,16,14,13,17,17,18,18,16,15,15,18,19,21,26,27,26,26,25,26,20,10,20,16,15,11,10,4,6,2,4,0,7,7,8,11,14,17,20,17,22,23,22,21,21,20,16,13,12,10,9,4,8,6,2,2,0,0,0,1,0,0,0,0,0,0,0
2022-03-31 11:00:00,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,1,2,0,0,2,9,10,12,15,19,21,21,30,29,13,28,21,17,12,9,9,9,8,7,13,11,12,9,7,5,4,6,4,3,3,2,0,1,0
2022-03-31 12:00:00,1,2,3,4,5,6,7,8,9,9,11,12,14,15,15,16,15,15,16,14,23,24,33,34,0,13,13,11,12,9,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,3,4,3,2,2,1,1,0,0
2022-03-31 13:00:00,0,1,1,1,3,4,7,9,9,10,12,13,14,15,18,19,15,13,15,18,20,17,20,23,35,31,22,23,21,19,16,15,10,6,5,6,4,3,4,6,3,6,7,9,11,11,11,11,12,13,13,13,12,12,9,7,14,16,12,11,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,11,0,10,16,15,12,8,5,5,3,3,6,0,0,1,2,3,2,4,8,10,9,9,16,19,18,19,22,11,20,19,14,16,17,20,16,15,9,17,17,16,12,11,9,8,6,3,4,8,3,2,2,0
2022-03-31 15:00:00,1,2,3,6,5,3,4,5,6,9,10,13,19,29,21,18,15,10,12,12,15,16,15,0,16,16,15,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,8,13,17,14,13,0,17,20,23,21,20,16,11,10,4,5,9,7,2,1,0
2022-03-31 16:00:00,0,1,0,3,5,6,7,8,7,9,8,10,25,48,33,30,27,21,20,23,28,31,33,33,32,29,30,28,29,28,20,17,13,10,3,1,0,1,11,15,52,52,49,50,39,32,28,29,23,21,23,13,20,18,10,9,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,23,24,20,18,19,25,19,15,12,9,6,4,2,1,18,21,23,15,22,25,27,29,23,26,21,30,29,30,30,23,23,18,19,24,23,20,17,20,21,24,23,25,24,22,17,10,15,7,4,3,2,0
2022-03-31 18:00:00,1,1,3,3,9,4,2,7,8,7,0,10,11,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,14,8,14,17,23,25,21,27,28,29,24,24,23,21,16,14,12,14,13,12,8,0
2022-03-31 19:00:00,1,1,2,5,8,8,6,6,3,7,8,12,17,24,22,30,33,35,34,34,38,36,40,7,42,41,37,35,32,36,23,22,15,10,5,6,0,0,7,12,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 20:00:00,0,0,0,0,0,0,0,2,4,5,2,9,10,11,9,12,22,16,14,14,17,16,20,29,25,28,27,24,23,27,18,14,13,7,2,1,0,1,6,3,2,7,14,16,15,14,11,12,11,14,11,10,12,14,12,10,13,15,16,11,10,10,9,10,7,6,4,3,0,0,0,3,0,0,0,0
2022-03-31 21:00:00,0,0,1,0,0,0,0,2,2,3,8,11,17,20,17,16,18,0,0,0,0,0,0,0,0,0,0,15,0,12,8,5,0,4,4,2,0,1,8,10,5,7,15,11,9,10,13,12,7,13,12,13,14,11,18,15,16,17,15,18,16,18,20,18,15,15,13,11,10,8,5,7,5,3,2,0
2022-03-31 22:00:00,0,0,1,1,3,4,5,10,10,10,10,14,15,18,14,15,19,24,24,22,30,31,36,38,37,36,32,27,26,23,15,9,7,6,3,0,0,0,3,5,3,4,6,7,0,8,11,13,0,14,0,0,0,0,0,0,0,0,0,12,9,5,3,4,9,8,6,7,9,8,6,4,3,3,2,0
2022-03-31 23:00:00,0,0,0,1,0,0,0,0,4,3,5,10,16,18,16,21,22,23,22,18,24,26,25,28,33,30,24,18,14,14,13,9,8,5,1,1,0,0,3,5,2,10,15,16,14,13,16,17,18,20,19,18,9,16,15,12,17,19,14,20,18,17,14,13,6,9,8,5,3,0,2,1,2,0,2,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,2,3,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,2,4,4,5,10,11,7,11,13,12,13,13,14,13,15,16,10,7,6,6,5,0,6,7,6,5,0,6,0,6,7,6,5,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 07:00:00,0,0,0,0,0,0,0,0,0,7,14,14,7,19,24,18,18,11,10,11,13,2,13,11,14,13,14,17,19,22,20,22,22,19,22,21,5,2,6,0,3,10,14,28,38,45,41,49,53,60,60,58,54,49,44,38,40,38,15,13,6,19,7,5,4,0,2,1,0,0,0,0,0,0,0,0
2022-04-01 08:00:00,1,13,18,18,15,4,15,12,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,18,27,41,45,32,39,39,49,42,41,49,45,45,32,42,40,19,16,15,37,21,12,8,10,6,5,3,4,3,3,2,1,0,0
2022-04-01 09:00:00,3,3,6,8,11,14,17,19,19,20,19,18,17,16,15,13,13,10,10,12,9,9,15,8,4,12,8,8,10,20,19,17,10,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,2,0,0,0,0
