Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_고척파크푸르지오아파트,9_고척시장,10_고척중학교,11_동양미래대학.구로성심병원,12_구일역.제일제당,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_남부지방법원등기국.구로세무서(에이스하이테크시티),17_영등포역,18_신길역,19_신길역1호선,20_신길새마을금고,21_대방역,22_현대아파트,23_KT동작지사,24_동작구청정문,25_동작구청.노량진초등학교앞,26_장성교회,27_장승배기역,28_상도초등학교입구,29_성대시장,30_신대방삼거리,31_보라매병원입구,32_롯데백화점관악점,33_패션문화의거리입구,34_관악우체국.양지병원,35_KT&G관악지점,36_봉천역.관악초등학교,37_KT관악지점,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_신림중.삼성고.관악아트홀.도서관,44_서울산업정보학교.삼성교,45_신성초등학교,46_삼성동주민센터,47_미림고개,48_미림여고.미림여자정보과학고,49_신우초등학교,50_삼성산성지,51_산장아파트,52_삼성산주공아파트,53_산복터널.관악산휴먼시아2단지,54_벽산아파트1단지.호압사입구,55_벽산아파트5단지,56_경인교육대학교,57_벽산아파트5단지,58_벽산아파트1단지.호압사입구,59_산복터널.관악산휴먼시아2단지,60_삼성산주공아파트,61_산장아파트,62_삼성산성지,63_신우초등학교,64_미림여고.미림여자정보과학고,65_미림고개.고시촌입구,66_관악농협신림지점앞,67_대학동고시촌입구,68_서울산업정보학교.삼성교,69_관악산입구.관악아트홀.중앙도서관,70_서울대학교,71_서울대학교치과병원.동물병원,72_서울여상.서울문영여중고앞,73_관악구청,74_서울대입구역,75_봉천사거리,76_낙성대입구,77_행운동주민센터,78_서울대입구역5번출구,79_KT관악지점,80_봉천역.관악초등학교,81_KT&G관악지점,82_관악우체국(양지병원),83_패션문화의거리입구,84_보라매공원.보라매병원,85_보라매삼성아파트.모자원고개,86_신대방삼거리,87_성대시장,88_상도초등학교입구,89_청화병원,90_동작구청.노량진초등학교앞,91_노량진수산시장.CTS기독교TV,92_현대아파트.유한양행,93_대방역,94_신길새마을금고,95_신길역,96_영등포역,97_남부지방법원등기국.구로세무서(에이스하이테크시티),98_문래동남성아파트,99_신도림역,100_신도림동.구로역,101_구일역.중앙유통상가,102_동양미래대학.구로성심병원,103_고척중학교,104_고척시장,105_덕의초등학교,106_고척근린공원.고척도서관,107_세곡초등학교,108_개봉푸르지오아파트,109_신정학마을아파트,110_신정현대아파트.서부트럭터미널,111_양천공영차고지
2022-03-29 13:00:00,1,2,2,3,6,3,7,15,19,9,16,15,13,9,8,9,11,10,9,12,11,11,12,12,11,6,9,10,12,12,11,12,10,8,9,8,6,13,14,13,12,7,12,10,9,8,7,5,6,1,6,6,5,4,3,8,7,8,8,11,13,4,10,11,13,15,19,21,21,22,17,21,16,9,6,6,7,12,13,18,7,19,14,10,10,9,10,9,10,10,9,9,9,7,10,7,10,9,15,15,13,13,11,7,6,4,4,2,3,2,0
2022-03-29 14:00:00,0,2,3,3,5,6,7,9,10,7,10,10,12,9,9,10,12,8,12,8,11,11,12,13,15,16,16,12,12,13,11,10,10,9,10,10,10,14,10,0,11,8,13,12,13,11,9,8,5,0,7,6,5,5,3,6,5,7,8,6,6,4,7,9,9,12,16,18,14,17,16,14,9,7,4,4,5,7,9,13,12,12,16,10,11,11,12,11,11,11,15,12,16,17,15,9,9,7,16,10,14,15,14,11,9,7,4,3,2,1,0
2022-03-29 15:00:00,3,6,7,8,8,10,10,11,8,11,13,16,20,17,18,19,17,17,16,16,15,14,14,16,17,18,18,18,14,13,9,6,6,10,3,8,11,27,26,27,25,15,15,21,20,15,15,15,11,0,13,8,8,4,3,7,7,8,6,7,7,3,6,7,9,11,13,15,17,19,18,20,13,7,6,4,10,14,13,13,8,12,19,19,21,20,21,18,18,16,12,10,9,10,21,16,14,13,21,23,37,36,33,25,16,11,8,4,2,1,0
2022-03-29 16:00:00,4,6,27,28,26,23,17,13,8,12,13,14,13,14,13,15,19,14,14,10,8,15,8,15,15,12,12,11,12,15,16,16,22,21,19,16,12,19,17,20,19,21,21,23,23,23,22,20,6,18,15,13,5,9,6,14,5,19,17,15,15,11,11,19,26,29,31,32,33,40,42,45,35,21,20,20,12,13,14,19,18,19,24,21,19,14,16,16,17,17,19,18,16,16,19,13,17,12,25,26,24,23,20,13,12,12,9,8,3,4,0
2022-03-29 17:00:00,4,4,5,7,8,12,13,16,20,25,24,23,25,16,18,14,14,20,18,17,15,17,16,19,20,22,21,19,14,15,14,20,13,13,13,16,16,37,37,38,37,38,41,43,41,34,28,23,23,22,19,19,14,8,7,5,6,9,11,11,8,10,15,18,18,24,32,32,34,51,53,52,40,10,7,7,21,25,21,25,24,25,25,24,21,17,14,14,17,17,24,27,26,21,24,23,24,24,46,45,48,45,35,24,17,15,9,6,3,2,0
2022-03-29 18:00:00,2,5,5,9,11,15,14,15,15,15,15,17,20,23,24,38,39,38,37,34,33,31,30,48,36,47,42,33,28,23,23,24,21,17,15,25,26,50,49,33,29,49,45,43,42,42,41,36,35,34,29,27,22,8,6,8,7,12,11,10,12,0,11,12,8,19,21,30,33,43,47,46,30,14,10,10,23,28,27,32,33,32,27,26,24,18,14,15,17,19,23,20,21,25,24,27,47,37,55,55,54,53,41,37,25,21,14,10,4,2,0
2022-03-29 19:00:00,1,3,5,4,6,9,8,7,6,7,5,8,9,10,11,14,15,16,23,21,15,19,20,34,32,27,20,17,12,22,18,16,15,14,8,14,23,44,42,42,41,44,42,40,42,37,34,31,21,30,27,25,21,11,2,10,8,11,8,7,9,6,8,10,10,9,9,10,10,28,29,29,26,10,3,8,12,14,15,14,13,12,33,25,20,15,9,11,15,14,23,23,23,27,26,26,28,26,43,41,42,40,34,27,13,10,10,7,4,3,0
2022-03-29 20:00:00,0,3,4,3,1,7,3,5,8,6,8,6,6,8,7,10,19,16,11,16,7,16,15,19,18,17,16,15,13,12,11,9,5,6,6,6,8,27,28,15,14,12,27,28,27,29,28,14,30,29,28,28,25,7,6,6,4,9,8,5,6,2,0,8,8,8,9,10,8,18,19,18,9,6,3,6,10,11,13,16,15,15,18,17,12,8,8,7,8,7,9,8,8,8,9,16,17,15,37,35,32,37,30,23,14,10,8,5,6,1,0
2022-03-29 21:00:00,0,1,2,1,2,4,1,4,4,5,7,6,5,8,3,8,14,14,13,14,15,11,11,22,15,21,18,15,12,11,8,8,9,9,10,7,8,27,26,28,0,23,27,25,25,22,17,15,17,0,16,15,13,5,2,8,6,6,6,7,3,3,2,1,4,4,13,16,17,17,18,16,12,7,5,6,8,10,11,14,13,15,19,20,17,13,10,9,10,8,14,14,13,12,4,21,20,9,39,37,25,34,26,20,15,11,6,7,6,1,0
2022-03-29 22:00:00,0,1,0,1,3,6,0,5,6,5,6,0,6,5,8,5,10,9,9,8,8,9,10,14,15,14,14,12,14,14,13,11,10,9,5,9,13,33,31,0,14,25,25,21,19,15,16,13,0,16,15,12,11,5,3,7,8,7,7,6,5,7,3,4,6,6,8,8,10,16,0,13,13,6,7,6,6,10,11,10,11,13,16,17,11,8,5,6,7,7,12,11,12,9,13,20,6,18,29,23,20,24,21,13,9,7,7,5,2,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,4,8,23,25,0,24,0,7,22,17,20,18,14,0,13,11,7,9,5,2,1,0,9,7,5,0,0,0,4,5,6,7,8,2,14,15,14,10,4,2,0,3,6,7,10,9,6,25,18,11,11,10,8,8,5,8,7,6,7,7,10,14,12,22,18,18,23,15,15,9,5,3,4,1,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,3,0,3,2,5,6,4,10,18,18,19,20,11,18,20,20,17,15,0,12,5,3,2,1,3,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,2,4,0,7,4,3,11,16,13,13,12,13,12,3,2,13,2,12,13,2,9,6,3,1,2,3,4,4,5,16,18,7,15,14,13,9,5,7,2,1,5,0,0,6,5,0,4,0,0,3,0,0,3,1,0,1,4,1,2,3,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,1,2,4,6,8,7,9,15,23,27,21,28,33,15,6,5,7,6,8,7,3,5,4,6,4,4,7,6,6,11,11,10,8,7,8,6,5,7,4,2,1,0,2,4,5,3,4,6,3,0,2,4,6,5,2,5,8,16,16,12,13,0,0,15,16,18,20,20,21,20,19,18,14,4,1,2,4,3,2,4,3,4,5,8,8,5,7,9,9,5,6,5,7,9,8,6,5,5,6,0,5,0,0,0,0,0,0,0,0,0,0
2022-03-30 07:00:00,2,10,15,21,27,23,28,46,50,52,49,48,44,32,22,16,22,23,15,14,12,11,10,9,8,7,6,10,16,18,19,17,13,17,19,22,25,30,32,12,10,7,11,15,9,15,12,6,6,0,8,15,14,10,11,6,11,20,26,28,29,0,28,31,35,35,40,45,49,47,45,40,32,8,1,3,4,4,6,10,11,13,15,13,23,18,21,27,30,26,23,17,17,17,16,14,10,9,14,14,13,13,10,9,7,7,5,8,7,2,0
2022-03-30 08:00:00,3,7,15,19,19,21,24,42,43,47,50,48,45,24,18,16,17,17,15,19,20,20,20,26,17,25,21,22,24,32,28,23,24,25,25,21,15,25,23,18,15,13,9,10,8,9,11,10,7,0,4,11,10,9,11,11,18,30,35,38,41,0,41,46,47,47,48,55,58,57,58,56,44,7,5,3,6,9,13,14,15,18,34,20,22,23,41,51,47,43,42,42,39,43,42,31,16,17,23,22,15,14,11,11,7,9,7,5,2,1,0
2022-03-30 09:00:00,1,2,4,5,9,10,11,19,26,27,35,32,30,20,19,17,12,10,12,13,15,14,12,9,8,9,10,12,18,20,17,17,12,12,10,12,10,14,13,12,10,9,8,7,7,5,8,7,0,3,3,4,6,4,2,2,4,11,13,15,17,0,16,17,21,24,27,29,29,25,23,24,17,9,6,6,7,8,12,12,7,13,12,15,13,7,13,17,21,14,21,18,20,21,20,11,7,6,11,9,6,6,6,5,5,4,1,4,4,2,0
2022-03-30 10:00:00,1,1,3,3,4,5,4,9,13,14,14,14,15,11,11,9,6,7,6,5,7,8,7,9,6,10,6,9,11,8,7,11,11,10,9,8,9,12,12,11,10,9,9,8,6,6,4,6,5,4,0,4,2,3,3,6,4,15,19,9,12,18,4,19,21,21,21,23,22,19,20,20,15,5,4,3,5,8,6,8,5,9,13,8,10,10,14,12,14,15,16,15,16,14,12,6,5,4,8,7,9,14,11,10,7,4,3,4,0,2,0
2022-03-30 11:00:00,1,2,2,3,5,7,6,7,12,16,19,9,16,12,11,9,6,7,4,7,5,7,10,14,13,13,13,15,10,11,9,7,8,11,10,12,13,13,12,9,11,2,12,10,8,6,5,5,0,0,4,3,3,4,0,3,4,6,5,6,6,0,7,14,15,15,19,12,16,19,32,30,26,8,2,4,6,6,7,5,7,9,9,11,13,10,11,11,13,12,13,13,12,11,10,6,5,6,8,7,9,12,11,9,6,4,3,2,1,0,0
2022-03-30 12:00:00,3,5,9,10,7,7,5,8,13,14,15,18,17,10,9,9,10,8,9,11,12,13,12,10,9,10,8,7,10,12,8,15,15,17,12,8,8,26,24,22,19,11,12,15,12,10,10,8,7,6,5,4,3,6,1,2,3,7,9,8,12,0,11,12,13,14,17,19,17,21,21,19,18,9,3,0,4,11,9,10,10,13,13,11,10,8,12,14,14,13,10,12,13,13,15,9,5,7,14,13,10,12,8,9,7,7,5,1,2,1,0
2022-03-30 13:00:00,3,2,5,2,7,7,6,8,13,18,20,21,15,13,12,14,8,9,6,8,5,7,6,8,10,14,14,15,16,13,14,15,13,13,11,14,12,13,11,6,10,4,8,8,6,7,4,4,0,3,0,5,4,3,1,5,1,9,6,9,11,10,10,14,14,18,20,23,14,14,16,25,21,10,7,7,8,11,10,14,12,11,12,12,13,10,14,12,16,15,15,17,9,10,15,11,10,9,17,13,17,16,9,7,8,6,3,4,0,2,0
2022-03-30 14:00:00,2,3,5,3,6,6,5,7,10,11,6,12,11,7,5,8,10,11,7,10,10,9,8,12,11,11,8,10,11,7,7,6,5,5,7,9,10,20,19,20,17,16,23,21,22,16,15,13,9,8,12,11,10,4,3,3,5,7,8,9,5,0,3,10,11,9,9,21,20,19,18,18,16,7,4,4,8,11,12,12,13,12,15,12,12,14,16,18,17,13,13,15,16,15,13,9,12,12,17,16,10,16,21,20,14,12,11,4,0,0,0
2022-03-30 15:00:00,2,4,10,5,11,12,7,9,9,11,11,12,14,14,15,16,19,9,17,15,12,8,11,12,13,15,13,12,10,9,9,10,8,10,9,12,12,24,25,28,27,25,24,21,21,19,12,17,15,14,13,12,11,6,4,8,4,8,5,7,7,0,6,8,8,13,12,16,18,19,23,21,23,10,6,6,9,11,12,14,10,13,13,10,9,7,14,15,14,16,15,16,19,20,19,16,17,16,27,26,27,23,20,15,11,8,9,5,4,2,0
2022-03-30 16:00:00,1,2,17,20,20,19,16,16,17,21,16,19,17,14,8,17,15,17,14,12,9,11,8,17,13,13,13,12,10,8,9,10,8,11,13,11,11,22,21,31,16,19,29,28,29,32,32,25,26,13,20,16,11,8,4,5,9,21,21,19,12,12,0,28,36,35,36,40,41,38,41,43,39,25,22,20,21,24,20,23,21,24,33,31,27,17,19,19,12,13,14,15,16,14,18,15,17,17,25,23,24,28,24,19,18,12,10,7,5,1,0
2022-03-30 17:00:00,3,3,5,6,8,9,5,8,12,13,21,20,17,9,11,16,20,18,18,18,17,17,18,21,22,24,24,21,18,18,17,18,19,23,20,20,20,36,22,18,37,37,24,25,28,27,24,20,19,19,16,17,13,8,6,14,13,16,15,13,12,0,11,12,14,19,22,27,26,27,32,28,24,9,8,5,8,12,11,16,14,18,22,19,16,14,16,17,23,22,25,22,23,24,23,26,31,29,47,46,49,50,42,17,16,12,10,6,5,1,0
2022-03-30 18:00:00,3,4,5,10,15,17,8,14,11,12,15,16,20,16,19,42,37,38,37,36,34,34,34,43,47,45,39,29,22,28,22,21,15,17,17,23,26,50,49,47,42,46,44,41,39,37,34,35,37,36,32,25,21,10,5,12,11,15,15,12,16,15,6,14,9,17,22,25,26,32,36,35,26,13,10,11,15,21,25,31,39,40,40,33,21,16,15,18,24,26,35,34,32,32,36,28,35,33,48,46,48,47,44,35,22,16,14,8,7,3,0
2022-03-30 19:00:00,1,3,1,4,4,6,6,6,6,5,7,8,7,8,7,13,19,17,22,20,19,20,21,21,21,33,26,20,16,16,12,14,13,11,12,20,25,60,61,0,63,62,27,55,48,43,40,39,38,24,34,28,23,9,3,5,9,10,9,7,6,0,6,8,7,10,12,12,12,22,24,0,19,4,4,5,3,12,13,23,22,20,34,24,14,9,10,14,16,13,16,19,18,20,16,15,17,17,41,44,46,49,42,30,15,14,11,9,7,4,0
2022-03-30 20:00:00,1,2,4,3,3,5,3,3,4,4,5,8,2,6,5,5,15,15,11,14,14,12,14,18,18,17,16,13,12,15,13,9,7,8,5,8,10,37,35,0,22,28,31,27,25,24,21,23,15,22,19,15,12,6,4,6,5,7,5,4,2,3,0,4,4,6,13,14,15,14,16,17,9,6,7,5,6,6,7,10,6,9,16,18,21,17,10,7,9,8,10,9,10,10,9,14,16,17,29,28,25,32,21,17,13,7,6,5,2,2,0
2022-03-30 21:00:00,2,0,0,3,0,4,1,3,5,2,5,0,2,6,7,8,15,16,11,14,10,13,11,16,18,16,14,11,11,12,11,8,8,7,6,7,10,24,24,20,0,24,19,22,26,24,23,20,19,17,18,12,12,6,2,4,2,5,0,3,0,3,4,2,2,6,9,8,5,6,11,5,10,9,3,9,12,13,9,15,14,13,17,18,17,16,10,5,7,0,9,9,7,7,5,9,9,12,28,28,30,30,23,18,14,10,7,7,5,3,0
2022-03-30 22:00:00,1,2,0,0,0,0,0,0,3,2,5,2,6,4,0,6,15,8,9,16,17,15,16,24,23,21,18,12,10,11,11,10,8,6,8,7,11,26,12,0,0,27,23,20,19,20,18,16,7,15,14,12,10,4,2,5,0,5,3,2,1,0,2,3,4,9,10,12,6,13,7,12,8,6,4,4,9,17,18,18,18,22,21,16,14,9,7,8,7,8,11,11,11,9,11,11,11,10,32,28,27,19,23,16,14,10,4,3,1,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,4,6,20,17,0,0,17,18,15,22,19,18,17,9,16,12,10,6,3,0,4,0,1,2,0,0,0,0,1,0,3,5,6,0,5,5,4,3,5,4,3,6,9,10,14,6,15,13,13,14,13,12,9,7,5,8,6,6,7,6,13,14,16,26,23,24,23,21,15,9,6,3,3,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,3,1,4,2,7,0,1,12,22,23,22,22,15,19,20,16,16,15,15,13,8,5,5,3,4,0,5,5,12,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,2,3,4,7,3,0,9,12,6,10,11,13,13,5,3,4,6,2,12,5,9,7,4,1,5,1,4,6,5,16,21,16,12,13,12,10,6,6,0,3,4,0,3,3,1,0,1,0,0,0,1,2,1,0,1,3,6,0,6,7,0,0,8,8,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,2,1,4,5,9,9,12,18,22,21,23,21,20,11,3,4,7,9,4,7,5,4,3,6,5,6,5,5,9,6,9,10,9,6,9,7,5,9,8,5,4,0,2,4,3,3,4,4,3,0,4,3,5,4,2,3,5,11,16,17,21,0,0,28,28,15,16,18,19,15,14,18,14,5,2,2,2,1,3,5,1,1,4,5,3,3,4,7,9,5,9,4,7,8,5,7,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,2,4,9,17,22,24,25,40,44,50,55,49,50,21,20,18,17,17,14,15,11,11,10,12,12,12,15,15,20,22,23,21,16,23,27,26,29,40,36,25,24,22,16,19,15,15,14,9,9,7,11,12,11,5,1,5,9,23,31,33,34,0,34,42,31,33,39,45,36,44,43,32,37,8,3,2,4,6,9,8,11,10,18,18,20,19,22,27,29,28,27,21,28,22,20,26,4,3,9,4,5,8,7,4,7,7,5,5,3,3,0
2022-03-31 08:00:00,3,10,14,18,22,22,27,48,49,48,46,50,42,27,21,14,12,15,14,14,13,12,11,17,21,23,23,23,24,25,29,27,23,25,23,22,24,36,27,24,17,16,13,11,9,7,8,3,9,8,0,9,9,7,5,7,15,26,32,33,35,36,36,41,45,47,54,56,55,53,52,48,35,6,4,6,8,9,11,15,14,18,24,20,19,20,31,32,36,33,33,31,31,36,33,33,16,12,27,28,21,14,9,6,8,8,5,6,1,0,0
