Unnamed: 0,1_자동차매매단지,2_송내역A,3_송내역,4_법원.검찰청.복사골문화센타.반달마을,5_꿈동산.사랑마을,6_상도중학교,7_상지초등학교,8_상동시장,9_복사골마을,10_그린타운상가.무지개마을,11_중앙공원.미리내마을,12_부천시청,13_신중동역3번출구.롯데백화점.홈플러스중동지점,14_신중동역6번출구.중흥중학교,15_부천세무서,16_손가면옥,17_농협신흥지점,18_약대오거리.동부하이텍,19_KEB하나은행도당동지점,20_도당사거리,21_내촌사거리,22_부천우편집중국.부천실업고,23_오정동경인OBS방송국,24_오정구청입구.덕산고등학교,25_원종IC(경유),26_고강지하차도입구(경유),27_양원초교.광영여고,28_신월5동주민센터.신월중학교,29_신화중학교,30_강서구청소년상담복지센터,31_화곡역,32_화곡본동시장,33_한국폴리텍1.서울강서대학교,34_우장초등학교,35_강서구청.한국건강관리협회,36_경복비즈니스고등학교,37_가양역.마포중고등학교,38_월드컵파크7단지,39_상암고등학교,40_월드컵파크5단지,41_상암DMC홍보관.YTN,42_상암초등학교,43_상암휴먼시아아파트,44_월드컵경기장북측,45_성산아파트,46_성산119안전센터,47_성산2동주민센터,48_중동초등학교,49_성산2교,50_연희104고지앞.구성산회관,51_서대문우체국,52_연세대앞,53_세브란스병원앞,54_이대후문,55_이대부고,56_이대부중,57_세브란스병원앞,58_연세대앞,59_서대문우체국,60_연희104고지앞.구성산회관,61_성산2교,62_중동초등학교,63_성산2동주민센터,64_성산119안전센터,65_성산아파트,66_월드컵경기장북측,67_상암휴먼시아아파트,68_상암초등학교,69_상암DMC홍보관.YTN,70_누리꿈스퀘어.MBC,71_월드컵파크5단지.상암중고등학교입구,72_월드컵파크7단지,73_가양역.마포중고등학교,74_경복비즈니스고등학교,75_강서구청.한국건강관리협회,76_우장초등학교,77_한국폴리텍1.서울강서대학교,78_화곡본동시장,79_화곡역,80_화곡푸르지오,81_신화중학교,82_신월5동주민센터.신월중학교,83_광영고.신동아파밀리에아파트,84_고강지하차도입구(경유),85_원종IC(경유),86_오정구청입구.덕산고등학교,87_오정동경인OBS방송국,88_부천우편집중국.부천실업고,89_내촌사거리,90_도당사거리,91_KEB하나은행도당동지점,92_약대초등학교입구,93_손가면옥,94_부천세무서,95_신중동역5번출구.중흥중학교,96_신중동역4번출구.롯데백화점.홈플러스중동지점,97_부천시청,98_중앙공원.미리내마을,99_그린타운상가.무지개마을,100_복사골마을,101_팰리스카운티.장말문예사거리,102_상동시장,103_상지초등학교,104_상도중학교,105_꿈동산.사랑마을,106_반달마을.법원.검찰청,107_송내역.반달공영주차장,108_자동차매매단지
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,2,0,0,0,0,3,3,5,6,7,9,11,0,13,14,14,14,0,0,14,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,4,3,4,5,0,6,7,3,9,6,7,5,7,6,7,9,11,6,8,10,11,30,32,32,32,26,27,29,25,18,16,18,20,22,18,19,14,8,8,5,4,0,0,5,5,2,4,0,3,2,1,0,0,0,0,0,0,1,5,5,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,4,2,5,5,6,5,8,11,16,14,14,15,18,20,22,22,21,20,0,28,32,31,27,27,27,24,24,23,24,17,17,19,20,20,18,19,16,12,9,7,4,5,0,3,7,8,5,10,9,4,1,0,2,1,0,0,0,1,3,0,2,3,4,0,5,6,4,8,10,11,16,9,10,12,13,16,18,21,6,7,20,0,0,0,8,18,15,11,6,5,0,0,3,1,0,2,0,4,7,8,0,0,0,0,0,0,0
2022-03-30 07:00:00,3,10,8,11,13,17,24,30,35,38,31,40,47,58,57,56,56,54,49,47,44,39,54,59,59,59,56,45,58,46,29,33,39,48,50,51,50,37,21,12,11,12,12,10,11,13,17,8,16,17,17,15,12,9,0,0,1,1,3,5,8,11,19,28,31,7,9,9,30,21,11,22,15,17,21,22,27,31,36,36,36,35,30,30,30,29,30,31,23,18,22,24,24,21,10,8,9,8,15,15,13,14,0,13,12,10,1,0
2022-03-30 08:00:00,0,7,11,14,16,0,19,25,32,35,38,43,45,61,57,50,41,36,31,29,36,36,58,61,61,61,57,60,60,55,57,60,61,61,63,63,71,58,39,18,8,7,7,5,9,9,13,15,13,12,10,8,5,3,0,0,2,4,5,6,8,8,9,10,0,12,13,12,10,8,11,24,24,19,18,25,28,40,43,42,30,43,45,45,45,43,39,33,28,24,23,23,24,22,17,13,11,9,6,14,13,6,3,12,15,12,5,0
2022-03-30 09:00:00,0,7,0,8,9,10,3,11,16,10,15,12,11,8,12,23,0,22,19,19,22,24,28,29,29,29,31,35,35,37,35,40,43,45,48,45,48,43,32,20,5,3,2,0,5,4,6,5,5,3,3,3,2,2,0,1,2,2,4,6,3,8,10,11,12,10,9,0,8,8,11,11,9,8,11,12,12,10,10,13,14,15,0,0,0,14,15,14,15,14,12,13,12,11,12,8,11,12,13,11,8,7,6,6,4,2,1,0
2022-03-30 10:00:00,0,3,4,3,3,5,4,6,9,10,8,7,8,9,10,11,0,0,10,0,10,13,17,18,18,18,17,15,16,14,13,14,17,21,24,28,30,27,25,18,12,11,10,9,11,12,5,0,4,10,9,7,4,1,0,0,2,2,0,1,0,4,4,5,1,2,3,7,3,5,5,9,12,11,10,8,13,9,11,12,9,7,0,0,0,6,11,13,10,12,0,13,11,13,11,8,7,0,8,7,3,4,0,0,4,2,0,0
2022-03-30 11:00:00,0,3,4,0,5,0,6,10,13,12,2,10,9,7,10,10,0,11,12,13,10,11,11,11,11,11,12,12,11,11,11,12,13,14,15,14,16,15,13,11,8,5,6,4,0,5,6,0,6,5,4,5,3,1,2,3,3,5,3,1,0,4,4,7,8,6,4,8,9,4,7,5,6,9,10,8,7,9,9,8,7,8,8,8,8,7,5,7,7,5,0,8,7,4,4,8,7,3,5,6,3,2,0,2,1,3,0,0
2022-03-30 12:00:00,1,2,2,3,4,3,3,5,4,6,5,4,10,13,14,13,12,10,11,0,12,12,13,15,15,15,16,17,6,13,10,15,16,19,19,16,24,22,17,18,8,8,7,7,6,7,6,6,5,5,4,2,1,2,0,2,1,4,4,5,0,1,6,5,7,6,5,7,7,7,9,12,13,11,12,12,11,9,9,6,10,9,7,7,7,9,8,9,8,5,4,10,6,9,6,5,5,5,6,8,6,6,5,0,4,0,3,0
2022-03-30 13:00:00,0,3,5,4,5,4,6,8,8,8,8,10,10,11,12,15,10,16,0,15,16,14,17,9,9,16,14,13,15,15,13,16,17,20,26,26,27,23,21,13,6,7,6,4,3,8,7,0,0,4,5,3,3,1,0,1,2,3,0,5,0,0,5,7,7,9,0,10,11,10,11,13,17,18,15,13,8,10,13,14,15,7,6,6,6,12,10,11,7,12,0,7,7,8,11,10,10,4,8,7,6,5,2,0,0,1,0,0
2022-03-30 14:00:00,0,6,5,5,6,8,9,12,15,14,12,8,8,7,6,10,0,9,5,2,10,10,11,12,12,12,10,11,30,31,29,13,14,18,23,22,21,15,12,11,5,6,5,3,6,5,4,2,6,4,3,2,0,0,0,1,1,3,7,2,5,4,1,3,0,2,0,3,5,7,9,11,18,17,17,9,10,8,10,11,7,6,7,7,7,7,11,13,12,8,7,8,0,7,4,5,2,8,7,5,5,4,3,1,1,0,2,1
2022-03-30 15:00:00,0,2,3,5,6,6,4,7,8,8,8,8,10,5,12,0,0,8,6,2,8,8,5,7,7,7,14,19,23,11,13,11,11,14,14,15,22,20,18,14,11,10,9,7,8,7,6,4,5,4,1,4,3,2,19,0,8,9,8,8,6,6,9,8,8,10,9,6,13,15,19,21,44,11,42,40,30,25,25,24,23,20,21,21,21,11,10,10,9,10,10,11,9,10,9,9,8,5,7,4,4,0,3,6,4,2,0,0
2022-03-30 16:00:00,1,8,9,11,12,0,9,13,16,16,14,16,14,18,18,17,0,19,22,22,27,26,24,10,10,10,23,25,12,24,9,12,12,10,12,17,19,13,9,6,12,12,3,11,9,9,7,0,7,6,2,1,0,1,11,22,21,19,20,26,22,20,17,17,15,15,15,16,18,19,24,27,39,40,34,23,22,18,12,12,11,12,15,15,15,15,19,18,0,10,20,17,10,14,12,10,10,7,9,8,8,7,0,5,6,2,0,0
2022-03-30 17:00:00,0,10,12,11,8,10,8,9,10,12,12,11,12,15,17,17,17,19,23,24,29,38,40,36,36,36,34,35,36,32,20,19,18,25,25,18,20,15,14,15,15,16,0,15,14,11,0,3,11,9,7,5,2,0,2,4,8,10,11,14,12,13,11,14,3,8,9,13,24,28,35,39,44,47,43,38,33,27,31,28,27,26,21,21,21,14,18,29,31,30,32,44,42,34,20,13,19,18,15,15,10,5,0,4,1,2,0,0
2022-03-30 18:00:00,1,20,27,29,29,29,26,26,29,30,23,22,24,24,23,23,28,28,28,27,32,34,34,35,35,35,32,31,33,25,22,22,24,24,33,28,34,24,18,17,14,12,11,9,8,7,3,0,6,4,3,1,1,1,4,9,9,14,21,23,23,23,18,17,13,17,19,22,40,68,72,69,57,56,51,48,42,39,36,37,36,39,39,39,39,33,24,24,22,27,45,49,55,53,33,24,22,25,19,19,14,13,14,13,11,9,4,0
2022-03-30 19:00:00,0,13,15,12,11,14,15,15,7,6,5,5,12,8,9,11,13,15,16,17,22,19,19,20,20,20,17,22,21,19,24,20,19,16,15,16,20,15,9,10,11,11,8,10,7,9,9,3,0,4,2,1,1,0,2,4,4,5,7,10,14,13,13,12,13,14,13,15,24,36,54,59,48,43,45,36,34,31,35,33,29,31,32,32,32,30,25,26,24,0,26,21,21,19,14,14,12,11,10,7,6,6,0,2,4,2,0,0
2022-03-30 20:00:00,1,7,6,8,6,7,6,4,14,8,7,6,12,15,15,11,12,13,10,14,11,13,17,0,0,0,11,13,11,10,14,15,14,14,14,9,6,5,4,4,10,9,10,8,7,6,5,6,5,2,0,0,0,0,1,1,5,6,3,5,4,6,5,7,8,10,9,11,14,22,23,24,23,25,28,23,20,19,18,21,18,19,20,20,20,18,15,16,13,0,13,19,18,15,14,12,13,11,10,7,7,6,5,1,4,0,0,0
2022-03-30 21:00:00,0,7,5,7,0,0,0,0,8,5,4,8,11,13,14,12,13,14,6,16,16,14,10,8,8,8,7,9,0,10,7,11,9,8,11,9,14,9,7,7,7,7,6,2,6,6,4,3,2,0,1,2,4,3,4,5,5,4,6,7,7,8,0,8,5,8,9,10,14,17,24,26,32,24,27,23,19,17,20,19,16,21,0,0,9,19,19,18,14,10,10,11,0,13,13,12,11,9,8,5,5,5,4,0,2,1,0,0
2022-03-30 22:00:00,0,6,0,6,5,0,3,2,6,3,4,4,9,5,8,9,5,0,0,10,8,7,9,0,0,8,6,11,5,12,12,14,11,11,8,7,8,5,4,7,5,6,0,5,4,3,3,3,0,2,1,0,0,0,1,0,2,5,6,3,8,4,7,7,7,4,8,8,10,11,15,17,20,20,17,19,17,13,15,0,13,9,0,0,13,12,11,13,12,0,3,11,9,10,12,10,14,13,10,9,6,1,0,0,5,2,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,5,8,7,6,0,5,2,0,5,6,5,0,3,4,4,5,6,0,0,0,5,4,0,3,5,5,4,6,8,8,12,7,6,7,7,8,6,6,5,3,4,0,5,3,1,3,2,1,0,0,2,4,4,6,6,7,7,6,5,6,3,11,15,18,23,25,23,22,20,18,13,11,10,8,10,6,9,9,9,5,8,5,0,0,0,7,3,5,4,5,4,0,0,3,0,3,0,3,1,2,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,0,0,0,0,0,1,0,5,0,0,7,9,0,11,12,11,12,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,5,3,5,3,0,4,5,5,7,8,5,6,7,9,9,7,10,9,10,11,19,22,25,25,25,22,21,25,19,15,16,9,19,21,20,17,14,10,7,5,0,4,0,3,2,3,4,0,2,0,0,0,0,0,0,0,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,1,4,5,4,0,2,7,7,9,13,14,18,22,24,24,27,27,14,12,28,34,15,22,14,14,14,11,21,15,22,18,16,19,26,29,22,18,17,11,6,6,5,4,2,6,5,3,0,0,0,4,3,1,1,1,0,0,2,2,3,0,6,6,5,7,8,0,10,13,0,9,13,13,11,11,12,13,11,16,14,13,13,14,14,14,13,13,13,10,0,6,10,0,8,3,0,2,0,3,2,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,2,8,8,15,16,17,18,23,28,32,35,34,39,50,50,50,48,44,43,41,47,44,51,53,53,53,49,51,55,55,33,37,47,55,58,43,46,40,25,16,8,0,7,6,10,12,10,12,13,12,10,10,8,2,1,0,3,2,6,8,10,10,16,24,25,5,27,25,24,23,15,33,19,19,25,26,32,35,40,41,42,40,42,42,42,32,31,28,24,22,17,15,14,12,9,5,3,5,10,13,9,12,8,0,6,10,0,0
2022-03-31 08:00:00,0,7,9,15,17,18,20,27,35,36,38,40,40,54,54,57,54,46,34,33,35,30,34,35,35,35,48,52,56,52,52,60,61,62,63,64,64,65,50,24,8,9,9,7,9,11,14,13,16,12,13,11,10,5,1,0,1,6,7,15,17,18,22,24,25,16,28,29,25,15,12,16,17,17,15,19,18,37,34,33,22,24,26,26,41,40,40,33,26,28,24,21,23,19,11,8,10,11,13,16,16,16,18,17,15,14,5,0
2022-03-31 09:00:00,1,6,7,9,0,10,11,13,16,17,16,14,11,12,14,14,20,14,11,19,19,18,19,20,25,25,25,29,29,30,34,37,43,43,46,43,53,44,31,20,7,6,6,2,8,12,15,17,0,8,5,6,2,1,2,2,3,5,4,0,3,5,5,8,10,11,12,8,10,5,9,16,12,11,10,10,11,10,10,18,18,20,21,21,21,22,24,25,11,24,19,18,23,18,11,8,3,7,9,11,8,6,0,5,7,4,1,0
2022-03-31 10:00:00,0,2,4,0,4,0,5,7,10,8,11,7,7,5,9,10,2,7,0,0,11,16,18,17,17,17,15,16,16,17,15,21,25,29,28,25,28,23,20,16,7,8,0,7,7,9,9,8,0,6,7,4,0,1,2,1,3,0,4,6,6,0,4,2,4,4,5,5,7,8,9,10,16,17,12,8,10,8,7,7,5,6,6,6,6,5,6,6,5,4,0,3,4,5,5,6,5,4,5,7,2,8,0,9,0,6,0,0
2022-03-31 11:00:00,0,1,4,1,3,4,5,7,9,8,9,10,10,14,12,12,0,13,0,0,14,14,15,17,17,17,15,15,18,20,19,20,12,21,24,23,23,20,18,14,13,6,0,5,7,5,9,5,3,7,6,4,0,0,1,2,3,2,4,5,4,4,6,7,9,7,6,4,6,6,8,13,14,7,13,13,11,7,7,0,6,7,4,4,4,5,8,7,9,0,10,9,6,10,9,11,3,6,5,6,4,4,5,4,0,1,1,0
2022-03-31 12:00:00,0,3,5,6,0,0,7,8,9,7,6,6,6,8,9,7,6,0,8,8,9,12,16,19,19,19,21,15,22,21,22,18,19,22,23,24,22,16,12,11,9,7,5,0,6,9,10,10,10,6,5,3,2,2,1,1,2,2,1,3,0,4,2,4,4,10,8,6,8,7,9,15,11,9,10,10,9,7,5,4,6,7,6,6,6,5,5,6,6,4,0,8,4,4,6,6,8,9,6,9,8,6,8,5,4,0,0,0
2022-03-31 13:00:00,0,7,5,8,8,9,7,11,11,10,10,8,11,14,11,11,12,13,7,12,13,13,16,13,13,13,15,14,16,17,16,26,29,30,28,29,28,26,20,17,8,5,5,4,3,6,6,5,5,4,5,4,3,0,0,1,3,4,3,3,0,2,4,4,6,7,4,5,5,6,9,15,15,14,12,11,10,11,0,10,10,6,4,4,4,9,7,7,6,0,8,8,10,10,11,8,9,12,12,11,8,5,0,1,7,5,0,0
2022-03-31 14:00:00,0,6,5,0,7,6,8,13,14,13,7,13,8,13,15,11,14,16,0,14,15,15,18,11,11,11,11,12,17,16,14,12,14,14,17,13,15,13,9,8,8,7,6,0,7,8,5,0,7,6,5,4,2,0,1,2,3,4,1,6,4,3,3,5,6,6,5,6,7,7,11,12,19,18,18,15,12,13,17,12,16,15,16,16,16,14,11,12,11,11,13,11,8,12,11,8,5,7,5,7,6,6,0,5,6,3,1,0
2022-03-31 15:00:00,0,7,10,6,8,8,0,9,10,9,7,7,12,10,14,11,10,8,11,9,13,12,12,13,13,13,15,13,34,29,22,19,20,17,17,15,20,14,10,11,8,9,0,7,2,10,7,6,3,5,4,4,0,1,2,3,4,7,5,9,10,11,11,9,10,7,8,9,10,11,13,15,27,27,29,25,23,17,18,10,9,9,12,12,12,11,11,18,18,17,0,12,10,8,10,8,10,11,11,10,6,6,4,0,3,2,0,0
2022-03-31 16:00:00,0,8,10,9,6,0,5,9,7,9,10,8,10,13,12,12,13,13,13,0,13,14,15,16,16,16,37,33,31,26,20,14,14,16,13,17,22,21,17,15,15,14,0,13,12,8,7,0,4,2,1,1,2,1,19,22,4,22,6,22,21,20,16,13,11,8,13,11,16,21,29,34,44,46,43,34,24,16,21,20,19,17,21,21,21,18,16,17,17,17,20,20,15,18,16,12,12,12,11,12,11,7,6,5,10,2,0,0
2022-03-31 17:00:00,0,9,11,8,12,9,4,13,10,10,9,10,13,13,14,15,14,15,17,17,22,26,28,28,28,28,27,24,26,24,19,20,21,22,22,18,20,17,12,11,9,4,8,6,5,5,6,1,4,1,4,2,1,0,3,4,10,13,10,17,10,12,15,14,13,14,14,14,22,23,34,40,45,44,42,40,33,29,33,33,31,31,33,33,33,21,32,35,32,36,38,41,36,30,25,22,19,17,15,12,10,9,8,7,4,8,3,0
2022-03-31 18:00:00,0,17,23,25,25,9,23,24,24,21,19,18,23,12,25,21,22,22,23,27,33,37,42,44,44,44,35,35,32,29,19,20,20,20,21,18,24,19,12,15,17,15,16,13,13,9,7,6,7,5,2,1,0,1,3,3,7,8,11,16,17,17,14,13,12,12,14,20,29,35,56,60,60,57,54,53,49,40,36,35,34,32,21,31,31,32,30,31,37,42,58,62,63,54,36,38,37,34,27,22,19,18,17,0,16,10,4,0
2022-03-31 19:00:00,0,11,12,13,14,13,15,17,18,17,15,16,17,11,18,17,19,18,19,19,21,26,27,12,12,13,24,22,23,20,23,21,13,17,20,15,17,10,8,10,12,11,4,9,8,6,6,8,10,4,2,1,0,0,0,1,2,4,7,8,10,0,1,10,11,12,7,15,27,32,42,44,41,40,37,33,35,26,32,33,30,28,29,29,29,26,22,25,22,19,22,23,23,20,17,15,13,12,10,7,6,7,4,6,5,4,0,0
2022-03-31 20:00:00,0,8,11,10,6,11,5,10,8,7,6,8,13,10,9,12,0,13,13,0,15,18,18,17,17,17,15,11,10,10,9,20,17,13,11,9,10,9,9,10,9,7,8,5,7,5,6,2,6,3,1,0,0,0,0,2,1,1,2,5,2,2,6,4,5,6,7,9,18,24,25,24,25,19,23,21,18,16,25,23,22,22,19,19,19,21,21,25,21,20,19,19,7,18,16,16,14,11,15,14,12,10,8,1,4,1,0,0
2022-03-31 21:00:00,0,8,9,7,9,8,8,8,6,5,4,4,9,12,9,14,15,9,15,14,17,14,13,0,0,4,11,16,13,12,9,8,7,8,10,8,10,7,6,1,5,6,4,0,3,4,4,3,2,3,2,0,1,0,3,4,1,4,6,3,7,0,5,8,7,7,9,11,20,27,30,28,28,25,23,21,20,18,17,16,10,10,7,7,9,7,12,8,11,8,15,14,13,13,10,8,8,5,6,4,5,2,0,0,0,1,0,0
2022-03-31 22:00:00,0,9,8,9,8,0,10,9,8,6,6,11,11,13,14,12,0,8,7,11,11,11,9,4,4,4,7,7,6,7,5,6,7,8,8,8,12,5,6,5,6,6,5,1,1,3,2,3,4,2,1,0,0,0,2,1,5,5,4,5,4,0,6,7,8,9,0,10,18,20,23,26,26,25,22,18,16,14,14,14,13,16,15,15,15,14,13,12,9,10,10,10,10,9,6,8,7,0,5,4,3,3,2,0,0,1,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,6,3,2,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,7,9,10,6,5,4,4,3,9,2,8,9,8,6,5,1,4,3,1,0,1,2,0,1,0,0,0,0,3,0,4,5,5,4,2,2,3,0,6,12,15,17,10,19,20,17,14,11,12,12,11,9,11,0,0,0,8,12,11,9,0,8,8,9,7,6,6,7,0,6,5,4,1,3,0,2,1,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,2,0,0,0,0,1,2,5,0,0,8,8,9,12,13,14,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,2,4,5,0,5,6,7,9,0,0,7,0,7,8,10,12,3,6,7,30,37,39,39,39,33,29,29,25,19,20,20,24,24,22,24,18,11,9,7,0,6,0,7,6,5,4,3,0,2,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,3,5,9,8,9,8,9,13,16,20,14,15,17,18,21,22,4,12,23,27,21,27,28,28,28,28,27,28,23,20,20,18,21,20,17,16,12,10,7,4,5,1,4,5,8,5,5,0,5,1,3,1,0,1,2,1,2,3,6,5,8,8,7,8,10,5,9,8,9,10,13,13,11,12,13,12,15,23,23,10,24,25,25,25,23,21,19,16,13,12,11,13,12,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 07:00:00,1,8,10,16,9,19,23,29,34,40,43,45,37,51,52,50,45,44,44,45,50,44,47,49,49,49,47,45,48,48,33,41,43,46,44,45,38,32,23,17,8,9,7,4,8,12,13,8,12,10,10,9,3,7,1,0,1,0,4,1,5,5,8,9,10,11,12,11,13,13,16,25,21,17,18,23,24,34,38,24,36,43,46,46,46,43,27,31,22,20,18,16,16,17,11,6,5,7,10,11,12,13,4,13,16,13,0,0
