Unnamed: 0,1_7단지영업소(가상),2_온곡중학교노원정보도서관,3_상계초등학교,4_노원역9번출구,5_상계주공3단지,6_상계주공2단지,7_상계주공1단지,8_어린이교통공원,9_마들근린공원.노원에코센터,10_창동주공17단지,11_창동주공4단지,12_도봉문화정보도서관,13_창림초교창동신창아파트앞,14_국립현대미술관창동레지던시,15_신창.창동시장,16_창동서울탁주앞,17_번동사거리,18_북부시장입구,19_강북경찰서입구,20_수유사거리,21_수유시장.성신여대미아캠퍼스앞,22_미아역.신일중고,23_도봉세무서.성북시장,24_미아사거리역,25_월곡뉴타운,26_길음뉴타운,27_미아리고개.미아리예술극장,28_돈암사거리.성신여대입구,29_삼선교.한성대학교,30_혜화동로터리.여운형활동터,31_명륜3가.성대입구,32_창경궁.서울대학교병원,33_현대그룹빌딩,34_이화동(이화장),35_충신동,36_동대문,37_종로5가.효제초등학교,38_종로5가.효제동.김상옥의거터,39_방송통신대.이화장,40_혜화역.마로니에공원,41_혜화역.동성중고(장면총리가옥),42_삼선교.한성대학교.조소앙활동터,43_돈암사거리.성신여대입구,44_미아리고개.미아리예술극장,45_길음뉴타운,46_월곡뉴타운,47_미아사거리역,48_도봉세무서.성북시장,49_미아역.신일중고,50_수유시장.성신여대미아캠퍼스앞,51_수유사거리,52_강북경찰서입구,53_북부시장입구,54_번동사거리,55_창동서울탁주앞,56_창동.신창시장,57_국립현대미술관창동레지던시,58_창림초교창동신창아파트앞,59_도봉문화정보도서관,60_창동주공4단지,61_창동주공17단지,62_마들근린공원.노원에코센터,63_중계역1번출구,64_백병원,65_상계주공4단지,66_상계주공6단지,67_노원역1번출구,68_상계초등학교,69_7단지영업소(가상)
2022-03-18 17:00:00,0,0,2,14,18,21,19,33,36,34,37,35,31,31,22,22,22,24,23,18,19,18,16,12,13,12,9,9,8,3,7,7,3,2,3,11,17,21,21,23,26,27,30,29,27,25,28,26,24,31,31,25,32,32,28,28,25,28,26,27,25,23,15,16,14,12,3,0,0
2022-03-18 18:00:00,0,1,3,11,14,15,24,44,43,38,41,36,32,28,29,29,25,23,23,21,22,16,20,18,13,15,10,11,7,5,6,5,4,4,5,13,30,32,32,31,30,33,39,36,37,41,40,39,41,43,45,43,41,38,38,33,32,35,33,35,37,27,13,13,12,10,2,0,0
2022-03-18 19:00:00,0,1,3,11,14,16,20,38,35,31,31,29,23,19,18,21,21,21,18,14,14,13,11,12,6,8,4,6,7,4,3,2,2,0,2,4,9,10,8,9,12,23,22,25,24,20,22,23,27,31,32,40,40,36,28,20,21,23,22,22,20,17,6,5,5,5,2,0,0
2022-03-18 20:00:00,0,1,2,9,10,13,15,24,24,21,18,10,13,14,16,13,12,12,9,9,12,10,7,10,12,13,12,9,5,4,3,0,3,1,2,4,10,12,8,13,17,20,25,20,20,19,19,16,21,25,23,24,28,28,20,18,19,20,18,19,17,17,9,8,10,9,2,0,0
2022-03-18 21:00:00,0,0,1,12,13,18,18,31,30,26,28,26,18,16,13,11,10,10,7,6,7,6,5,5,5,4,2,7,4,3,7,1,6,0,2,2,6,3,6,10,14,15,23,19,18,19,21,21,22,23,25,23,22,22,19,20,19,17,15,16,14,13,10,5,5,4,3,0,0
2022-03-18 22:00:00,0,1,3,8,11,12,17,28,30,30,31,29,22,19,19,19,17,16,17,14,15,13,11,10,9,8,7,4,3,2,3,0,4,3,4,4,7,6,7,11,17,16,17,18,18,19,24,23,27,26,25,21,26,26,22,21,21,19,11,15,11,9,6,5,3,3,2,0,0
2022-03-18 23:00:00,0,0,0,7,9,8,10,16,17,17,18,17,14,9,8,6,7,6,4,5,6,6,5,9,5,5,4,5,4,5,5,0,2,3,2,1,5,0,6,10,14,19,23,22,22,21,23,24,22,26,25,24,22,18,15,14,14,12,10,9,6,9,6,4,4,1,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,2,0,3,4,6,0,8,5,2,8,8,6,11,12,14,13,14,16,12,13,12,16,9,17,16,14,15,4,10,7,5,2,1,0,2,10,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,1,0,2,3,1,4,5,2,5,5,0,6,11,12,13,14,15,14,10,10,14,12,14,13,12,13,12,9,8,7,3,2,1,1,7,9,10,21,21,20,21,19,20,22,20,17,17,16,19,22,23,24,23,24,27,26,28,27,24,10,19,11,8,7,4,0,0,0
2022-03-19 06:00:00,0,0,2,3,2,2,3,5,5,6,5,5,7,6,7,9,10,9,10,9,8,7,10,9,10,9,8,6,5,5,4,4,1,2,1,2,1,0,2,2,3,1,1,2,4,4,4,4,6,5,7,6,6,5,4,7,7,11,10,9,10,9,4,2,0,4,0,0,0
2022-03-19 07:00:00,0,1,2,2,3,3,6,8,10,11,13,9,15,14,13,18,18,19,19,17,12,10,9,12,11,9,8,6,8,7,7,8,1,1,1,1,1,2,1,2,1,2,3,4,5,4,5,6,5,8,7,6,7,9,12,13,16,19,10,22,21,19,8,5,4,2,2,0,0
2022-03-19 08:00:00,0,0,1,3,4,6,7,9,11,13,14,11,13,16,16,20,21,26,27,24,24,20,22,20,17,11,14,11,10,8,5,11,6,7,2,1,2,4,3,3,5,6,6,6,5,4,9,8,8,8,10,12,10,13,16,15,19,21,16,21,21,22,15,6,8,5,2,0,0
2022-03-19 09:00:00,0,1,2,4,3,8,10,14,15,15,18,14,22,23,25,28,28,29,30,28,27,24,21,15,11,9,13,8,6,5,5,6,5,3,1,1,1,1,1,2,2,4,2,8,8,8,9,10,9,10,10,11,11,11,12,14,17,20,11,22,24,25,15,12,10,6,1,0,0
2022-03-19 10:00:00,0,0,1,4,5,6,7,9,10,12,14,12,13,14,19,26,27,29,27,24,25,20,17,17,13,14,11,10,11,10,8,8,6,3,2,3,3,0,3,4,6,8,7,9,10,8,12,11,15,15,10,11,12,11,11,12,15,18,13,17,17,16,10,8,9,6,2,0,0
2022-03-19 11:00:00,0,1,1,4,7,9,12,18,19,19,25,24,25,25,24,25,23,23,19,18,21,19,19,13,10,9,8,8,7,4,7,5,6,4,6,4,7,4,4,9,13,17,15,16,17,12,15,18,17,17,19,11,19,21,17,15,15,17,15,22,26,23,15,14,13,6,4,0,0
2022-03-19 12:00:00,0,1,4,9,9,11,8,16,18,17,17,16,15,17,17,20,21,23,24,23,19,16,14,14,11,9,9,10,8,9,4,7,5,5,2,5,4,1,5,5,9,10,12,13,11,10,15,16,18,25,27,16,26,25,22,21,23,27,13,29,31,28,20,20,22,7,2,0,0
2022-03-19 13:00:00,0,1,2,8,13,12,12,15,15,12,18,17,16,15,16,17,18,22,17,21,20,19,17,12,15,14,15,14,12,7,6,5,4,3,2,2,5,7,8,8,14,13,14,14,19,22,20,17,15,17,17,16,15,15,16,15,19,20,18,20,20,21,14,14,14,8,2,0,0
2022-03-19 14:00:00,0,0,1,6,11,13,13,15,18,18,22,20,15,13,16,21,19,23,22,20,21,19,18,16,15,8,13,6,13,8,6,2,5,2,4,3,6,3,4,7,4,6,11,12,13,14,18,15,17,16,16,14,15,15,16,16,12,15,9,16,19,16,15,16,8,11,2,0,0
2022-03-19 15:00:00,4,0,1,10,13,15,17,25,23,25,28,17,26,22,18,20,19,20,21,17,15,12,11,9,8,7,7,9,7,5,4,2,3,5,4,7,12,5,9,9,9,12,14,16,15,18,19,19,20,19,19,18,19,19,19,20,21,26,24,25,28,27,13,8,6,5,1,0,0
2022-03-19 16:00:00,0,2,3,10,14,11,15,23,25,21,23,20,21,16,18,20,19,21,19,18,17,18,16,10,9,13,12,10,10,8,2,0,7,5,4,9,13,4,18,22,22,19,23,22,19,19,22,22,22,24,22,23,21,21,17,19,21,23,22,25,26,22,16,14,14,12,2,0,0
2022-03-19 17:00:00,0,1,2,6,10,11,14,22,23,22,22,19,18,16,20,19,22,22,19,17,19,21,22,22,20,16,13,9,7,5,4,0,3,4,5,7,9,0,10,13,13,19,22,23,21,20,27,26,31,32,32,31,32,29,25,26,24,20,22,19,21,22,20,16,15,12,10,0,0
2022-03-19 18:00:00,1,1,2,7,13,13,13,22,21,18,20,18,16,17,18,19,19,20,16,19,18,16,13,10,16,14,8,11,8,6,7,6,5,3,2,4,9,6,3,10,9,9,16,17,13,14,17,18,18,22,22,23,27,24,20,17,16,21,19,22,21,20,14,14,12,11,1,0,0
2022-03-19 19:00:00,5,0,1,5,9,8,9,18,18,17,18,16,11,10,13,16,15,12,13,12,12,2,11,10,7,9,5,4,3,2,3,1,0,1,2,2,4,7,8,7,8,7,10,9,12,13,19,18,18,19,18,17,17,15,12,11,14,16,8,14,13,13,8,7,4,2,1,0,0
2022-03-19 20:00:00,0,0,1,17,19,19,19,25,23,21,19,16,18,13,12,13,9,12,11,10,12,11,9,6,4,5,4,3,4,0,3,0,2,1,1,1,3,0,4,10,12,10,12,8,10,16,18,17,17,19,19,19,17,17,14,13,15,14,14,13,12,7,9,5,8,3,1,0,0
2022-03-19 21:00:00,1,0,3,15,15,10,17,29,27,22,21,18,15,13,11,11,10,8,8,7,6,5,5,8,2,7,6,4,5,1,2,0,0,0,0,1,3,0,5,6,12,12,17,16,15,14,24,23,24,18,24,22,21,20,17,17,15,14,13,12,5,10,5,6,0,2,1,0,0
2022-03-19 22:00:00,0,1,3,9,10,9,12,27,26,23,22,21,17,15,11,10,9,10,8,7,7,5,5,5,6,5,4,3,2,0,3,2,0,2,2,3,5,0,7,11,21,21,24,22,21,19,23,21,18,21,23,23,22,18,16,13,11,10,8,6,9,7,6,5,2,4,1,0,0
2022-03-19 23:00:00,0,0,1,8,11,11,14,17,9,16,19,18,16,15,11,11,9,2,8,8,12,10,9,10,10,3,8,8,9,4,2,0,0,1,1,7,3,1,6,7,9,14,14,13,12,11,15,12,16,17,14,19,17,18,11,10,11,10,4,11,11,10,8,7,6,3,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,2,3,4,0,4,5,4,6,7,3,6,8,6,9,7,9,10,0,9,4,3,4,3,3,3,2,1,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,1,2,1,2,3,4,8,9,3,10,11,9,10,10,11,5,9,8,4,6,8,8,5,7,6,4,3,2,3,2,0,0,0,1,0,1,0,3,8,11,12,12,14,16,17,18,20,21,22,23,24,24,22,23,26,23,22,20,18,13,10,10,7,0,0,0
2022-03-20 06:00:00,0,0,2,1,2,2,0,6,8,9,7,8,7,8,3,11,10,8,8,7,7,6,4,5,5,6,4,3,2,0,1,0,2,0,1,1,2,0,3,1,4,0,0,3,3,4,3,0,4,5,6,3,5,7,5,6,8,8,5,9,8,6,1,0,0,1,1,0,0
2022-03-20 07:00:00,0,0,1,2,3,3,4,5,5,4,8,0,8,7,8,9,10,10,11,10,6,9,4,7,4,4,4,6,2,0,1,2,1,1,0,0,2,0,1,3,2,3,4,1,4,2,4,4,5,6,9,2,9,11,12,14,15,15,16,18,16,12,11,4,3,3,1,0,0
2022-03-20 08:00:00,0,0,1,4,3,4,5,8,9,8,11,7,10,11,13,17,15,18,20,16,17,17,14,12,11,11,10,8,7,6,3,1,2,0,0,0,1,0,0,1,2,2,3,0,5,5,8,5,7,6,7,8,7,9,10,12,10,13,13,13,14,13,6,7,5,6,2,0,0
2022-03-20 09:00:00,0,0,0,1,2,4,7,8,9,11,12,8,12,15,15,18,18,19,20,20,20,19,16,12,12,10,9,8,7,5,4,3,2,1,0,2,1,0,0,4,3,4,3,4,3,3,6,6,9,8,9,6,7,9,13,18,20,21,22,23,25,23,17,10,8,7,2,0,0
2022-03-20 10:00:00,0,2,2,3,3,4,7,10,12,14,17,16,15,17,20,23,26,24,24,21,17,17,15,16,16,16,15,14,12,10,9,7,5,3,3,2,1,2,3,0,2,6,13,14,13,15,14,13,12,13,15,10,13,15,17,19,12,15,14,15,13,13,10,7,9,6,2,0,0
2022-03-20 11:00:00,0,0,1,3,6,4,8,11,18,16,18,14,17,19,21,23,25,24,23,21,19,15,16,13,12,12,11,9,9,9,7,7,5,4,3,2,2,0,0,2,4,7,5,5,5,5,9,10,11,10,11,10,12,15,11,13,14,21,19,23,22,19,11,8,13,7,3,0,0
2022-03-20 12:00:00,0,0,2,5,8,10,12,12,10,12,17,18,17,16,20,23,24,26,26,23,22,19,18,17,17,13,13,8,12,11,8,9,7,4,5,4,5,5,6,7,11,12,11,15,15,16,16,14,15,19,19,19,18,18,20,18,21,26,23,26,26,24,14,10,9,8,1,0,0
2022-03-20 13:00:00,0,1,2,4,6,6,7,16,10,14,14,14,13,19,19,22,17,22,21,16,17,12,17,15,13,12,14,13,16,13,10,11,8,6,3,3,6,7,4,7,7,10,12,12,13,16,18,18,16,20,19,21,18,13,17,13,14,16,16,16,18,19,12,9,10,7,4,0,0
2022-03-20 14:00:00,0,2,3,10,15,13,14,17,23,23,16,17,17,16,18,22,20,24,25,23,19,18,16,14,13,12,11,9,6,4,4,0,5,3,3,5,5,0,7,11,9,14,9,12,10,10,19,16,14,17,16,16,18,17,18,15,14,17,10,19,16,18,11,11,10,8,1,0,0
2022-03-20 15:00:00,0,1,3,7,18,19,19,24,25,22,25,18,19,19,21,20,19,21,11,14,11,10,8,11,10,11,10,10,9,11,9,10,3,6,4,3,5,7,4,12,15,17,29,30,26,23,21,18,17,19,21,22,24,18,25,22,22,20,19,19,16,18,13,8,7,5,2,0,0
2022-03-20 16:00:00,0,0,2,10,14,15,18,26,28,27,30,31,31,29,27,26,19,26,26,24,21,20,17,16,12,12,9,5,7,5,7,2,6,4,6,3,6,0,8,9,9,12,14,16,17,17,16,15,18,20,23,22,23,24,16,16,15,19,17,20,20,17,13,12,12,8,1,0,0
2022-03-20 17:00:00,0,1,2,11,12,13,17,24,25,21,22,21,21,18,22,22,19,18,15,16,19,21,22,16,15,10,11,15,11,4,2,3,4,2,2,3,4,0,5,6,9,14,13,11,10,16,17,16,18,24,23,20,22,17,20,19,17,15,13,16,14,15,10,9,9,8,2,0,0
2022-03-20 18:00:00,0,0,2,6,9,8,9,20,18,19,20,19,17,16,19,17,16,16,17,16,12,11,11,11,9,7,4,5,5,3,4,2,4,3,2,4,3,0,6,7,11,16,14,14,19,23,29,31,27,30,28,30,28,22,16,15,17,18,11,15,16,14,9,8,7,7,1,0,0
2022-03-20 19:00:00,0,1,1,7,12,13,15,23,17,20,20,19,15,11,9,14,15,11,16,14,14,3,12,11,4,9,5,3,5,6,7,3,6,5,2,0,4,6,6,11,14,15,15,15,16,19,19,17,25,29,30,16,24,23,22,24,22,19,16,14,14,11,6,5,8,8,4,0,0
2022-03-20 20:00:00,0,0,1,9,9,8,11,17,16,13,15,14,11,12,14,13,11,10,9,7,8,7,7,5,5,2,0,3,1,2,3,2,0,0,0,0,2,1,2,4,9,9,11,8,10,14,18,17,18,19,18,19,18,19,16,15,16,15,12,10,11,9,8,6,2,0,1,0,0
2022-03-20 21:00:00,0,0,1,11,11,11,13,23,24,21,20,19,16,11,9,10,9,11,3,9,8,4,3,5,4,3,0,5,3,4,1,2,0,1,0,2,1,3,4,6,10,10,13,14,14,13,17,14,14,15,18,16,14,15,12,11,10,13,12,12,13,7,2,2,3,2,1,0,0
2022-03-20 22:00:00,0,0,2,8,6,12,12,22,18,22,19,17,14,11,13,13,11,10,10,8,9,8,5,6,6,4,4,3,2,0,3,0,0,2,0,1,2,0,3,6,11,12,15,16,13,12,14,13,15,17,18,7,17,15,14,13,12,13,4,11,9,5,3,4,4,3,1,0,0
2022-03-20 23:00:00,0,0,0,12,13,14,15,19,17,15,11,0,14,14,10,11,8,10,6,8,11,9,7,10,7,9,5,4,5,3,2,3,0,0,2,0,3,0,1,7,14,10,15,12,13,12,18,17,18,19,22,20,20,14,14,13,7,12,0,10,7,6,3,1,0,4,1,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,2,8,11,5,5,6,7,6,16,20,12,26,32,35,36,39,40,40,32,28,28,26,30,25,23,21,14,15,11,8,5,5,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,2,3,3,3,1,4,4,5,3,8,10,11,15,14,16,15,17,13,12,14,12,10,10,10,11,11,10,9,10,8,6,6,21,22,21,20,20,21,21,22,25,26,23,25,13,27,33,36,36,37,37,37,39,41,44,39,35,32,26,8,6,4,2,0,0,0
2022-03-21 06:00:00,0,1,1,3,4,4,6,11,14,13,16,15,15,16,13,17,18,19,21,19,14,13,13,14,11,13,14,13,10,7,4,2,3,3,1,0,0,1,1,0,2,2,4,6,7,5,8,10,11,14,13,14,15,16,16,18,20,23,21,20,19,17,11,6,5,5,1,0,0
2022-03-21 07:00:00,1,2,3,6,11,12,15,25,34,30,29,31,32,36,39,41,44,47,49,47,45,40,34,25,26,28,24,23,21,19,16,14,7,4,3,4,3,0,0,2,3,6,4,5,9,6,10,10,14,13,16,18,24,26,33,40,45,53,52,56,56,50,12,10,15,9,2,0,0
2022-03-21 08:00:00,0,2,0,7,9,12,14,22,25,28,37,35,31,31,39,39,37,39,35,31,31,32,29,31,29,32,30,28,28,26,25,21,16,13,9,5,6,6,2,4,5,8,12,16,17,17,22,18,18,24,29,31,32,35,40,47,49,51,48,53,54,41,19,13,12,11,5,0,0
2022-03-21 09:00:00,0,0,2,6,10,8,13,17,19,20,24,23,22,28,34,26,33,33,31,25,22,21,20,21,18,19,18,16,17,16,12,8,6,5,4,3,3,3,2,3,2,4,3,5,5,6,10,9,11,13,14,10,16,16,16,18,20,23,24,27,30,29,16,13,12,9,2,0,0
2022-03-21 10:00:00,0,1,2,3,7,13,15,23,25,22,23,22,23,19,22,28,30,29,27,24,19,17,17,14,13,12,13,11,10,9,7,5,3,2,3,2,2,2,3,3,4,5,6,7,7,4,8,7,8,11,13,12,13,14,14,15,19,21,14,22,24,17,13,11,9,5,2,0,0
2022-03-21 11:00:00,0,1,2,2,10,15,18,19,20,23,23,21,19,20,24,24,27,26,25,19,18,16,15,11,12,11,15,9,8,9,8,7,6,3,4,3,3,8,7,6,6,5,6,7,9,7,12,11,11,14,14,13,12,12,11,12,14,15,15,14,14,15,10,8,7,5,0,0,0
2022-03-21 12:00:00,0,0,5,7,8,11,13,18,19,21,19,20,21,17,18,20,22,19,18,16,15,15,15,11,12,12,11,10,5,7,5,6,4,3,5,5,5,0,7,7,8,8,10,12,11,13,21,20,18,16,15,15,17,20,20,17,17,19,19,21,18,19,14,12,11,8,1,0,0
2022-03-21 13:00:00,1,1,2,6,11,10,10,19,24,21,26,24,23,25,27,27,26,28,20,22,18,16,15,18,10,16,14,12,11,8,8,6,3,5,3,4,5,7,10,10,10,15,13,12,9,10,13,16,16,18,18,18,21,21,22,26,27,25,26,26,30,32,26,23,20,16,1,0,0
2022-03-21 14:00:00,0,2,1,5,14,15,21,25,26,27,27,23,24,24,25,26,25,25,25,20,20,18,17,16,15,9,14,8,7,5,4,2,5,4,4,5,10,5,6,12,15,16,20,19,20,18,18,18,24,26,25,22,24,24,15,15,18,22,23,22,22,19,14,17,15,13,1,0,0
2022-03-21 15:00:00,0,2,4,10,14,18,25,32,35,33,30,28,26,27,25,29,30,26,26,23,14,12,10,10,10,5,9,6,7,5,5,5,4,4,1,3,9,1,10,13,16,22,22,22,23,20,18,17,18,23,28,27,28,20,30,31,31,33,27,29,30,30,21,17,11,7,2,0,0
2022-03-21 16:00:00,0,2,2,8,16,22,25,35,39,56,57,55,49,44,43,39,35,31,28,25,26,23,21,16,13,9,12,8,3,2,7,0,5,4,4,4,6,7,11,16,18,23,27,33,32,30,33,33,33,36,40,36,35,34,34,26,24,24,22,22,38,37,22,21,21,16,5,0,0
2022-03-21 17:00:00,1,1,1,8,16,18,27,42,37,33,33,31,28,22,23,25,27,25,25,27,22,21,18,13,12,12,7,5,5,4,4,2,3,2,3,11,19,24,25,16,19,25,27,24,27,26,26,27,31,35,41,44,44,42,33,30,29,32,30,33,28,26,17,15,12,8,2,0,0
2022-03-21 18:00:00,0,1,2,12,13,17,25,49,49,45,44,43,34,30,28,31,29,30,29,21,18,16,16,16,14,13,10,9,6,2,2,4,4,5,7,12,23,28,31,33,33,32,40,37,33,34,38,36,37,39,37,36,29,34,27,24,24,28,27,27,26,23,12,13,10,8,3,0,0
2022-03-21 19:00:00,0,0,3,11,12,13,25,42,40,38,41,35,28,20,17,17,19,18,18,17,13,9,8,10,10,7,7,4,2,3,5,3,3,2,5,5,9,11,14,18,19,17,20,21,21,22,28,29,32,33,35,35,33,33,30,29,27,24,22,24,23,17,13,11,10,5,1,0,0
2022-03-21 20:00:00,1,0,2,13,15,14,15,31,31,27,26,24,21,17,14,13,12,13,11,8,13,11,10,8,4,7,1,5,4,3,3,2,1,0,0,1,10,0,11,13,20,22,22,20,15,19,24,21,25,24,25,21,24,21,17,13,14,13,12,18,12,17,10,9,7,7,1,0,0
2022-03-21 21:00:00,0,0,2,9,11,12,14,26,28,28,28,24,22,16,13,11,8,11,10,8,7,5,8,8,7,5,2,4,0,3,2,0,3,1,1,3,6,9,8,12,14,17,19,20,16,19,21,19,19,22,24,22,20,19,16,18,17,16,15,12,15,14,7,5,5,4,1,0,0
2022-03-21 22:00:00,0,0,2,12,12,14,16,25,32,27,25,22,19,20,15,18,13,16,17,8,11,12,12,9,6,4,4,4,2,2,4,5,1,2,1,2,8,8,11,12,14,15,17,15,19,18,17,17,20,18,20,21,19,18,15,13,14,14,13,12,11,10,6,4,3,1,1,0,0
2022-03-21 23:00:00,0,0,0,7,0,8,9,15,15,14,13,12,10,9,10,6,0,9,7,6,6,5,4,6,6,6,4,5,6,5,6,3,5,2,2,1,2,4,5,7,4,7,14,13,12,7,16,15,17,17,15,16,17,13,10,11,10,9,6,4,4,3,5,5,2,1,1,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,1,5,6,7,1,7,9,9,12,15,13,21,26,28,30,32,33,23,29,24,25,26,28,24,24,21,19,14,12,9,7,0,0,10,16,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,0,0,3,3,2,3,6,5,8,9,6,12,14,12,13,14,17,15,14,11,14,12,12,15,11,15,13,10,13,10,8,7,6,5,12,11,10,17,8,16,20,22,26,25,26,27,25,29,33,32,34,33,34,36,41,45,48,43,42,42,33,18,16,14,6,0,0,0
2022-03-22 06:00:00,0,1,1,4,6,7,8,9,10,11,13,9,16,20,23,17,18,15,13,15,13,14,12,12,11,10,11,9,9,7,8,6,4,2,2,2,1,1,1,0,0,0,3,0,4,4,3,12,11,6,8,8,10,11,13,15,18,24,23,24,28,26,6,8,9,8,1,0,0
2022-03-22 07:00:00,0,1,2,6,9,12,15,21,29,28,27,25,25,30,35,40,41,48,51,52,50,47,35,32,27,27,26,27,26,25,16,14,10,8,5,3,3,2,3,3,5,8,6,9,9,9,10,11,14,16,16,17,20,23,28,34,41,43,41,48,55,46,16,16,19,16,13,0,0
