Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계동주유소,8_상계119안전센터,9_상계중학교,10_상명고등학교,11_상명초등학교,12_중계건영2차아파트,13_백병원,14_상계주공4단지,15_상계주공6단지,16_도봉면허시험장,17_상계주공7단지,18_상계주공9단지,19_상계주공12단지,20_상계주공14단지,21_노원초등학교,22_수락산역3번출구,23_두산아파트.도심공항수락터미널,24_노원교,25_도봉역,26_서울북부지방법원.검찰청.도봉역성황당,27_도봉견인차량보관소,28_천주교도봉동교회,29_오봉초등학교,30_방학2동공영주차장,31_방학2동주민센터,32_방학중학교,33_신방학중학교앞,34_방학3동신동아프라자,35_방학3동주민센터,36_쌍문동성원아파트,37_쌍문동한양.현대아파트,38_쌍문동청구아파트,39_방학동삼익세라믹,40_방학동신우빌라,41_방학동도깨비시장입구,42_거성학마을아파트,43_도봉새마을금고본점,44_방학역,45_도봉견인차량보관소,46_서울북부지방법원.검찰청.도봉역성황당,47_도봉역,48_노원교,49_두산아파트.도심공항수락터미널,50_수락산역,51_노일초등학교,52_상계주공15단지,53_상계주공11단지,54_상계주공10단지,55_대림아파트상가,56_도봉면허시험장,57_상계주공3단지,58_상계주공2단지,59_상계주공1단지,60_중계역2번출구,61_중계3단지목련아파트,62_상명고등학교.성원아파트,63_코오롱아파트.양지대림아파트,64_상계119안전센터,65_상계동주유소,66_상계역,67_불암대림아파트,68_상계시장,69_동아불암아파트,70_흥안운수종점,71_흥안운수상계4동종점
2022-03-29 18:00:00,2,3,5,10,7,9,10,10,8,11,11,11,8,9,15,19,17,17,17,16,18,25,28,27,28,29,26,28,26,23,19,17,9,15,14,9,9,11,10,10,11,13,12,14,14,17,19,20,16,11,11,11,10,7,12,15,11,11,11,28,26,21,17,11,10,23,18,14,10,5,0
2022-03-29 19:00:00,2,5,5,7,6,11,13,12,11,10,9,7,8,9,11,13,14,15,17,15,14,23,28,24,25,28,24,21,20,18,16,13,14,10,7,7,7,9,12,13,12,11,13,17,19,20,19,17,15,15,12,9,13,10,12,8,6,7,8,33,32,32,27,16,13,12,12,8,5,1,0
2022-03-29 20:00:00,2,5,0,7,4,8,7,5,0,4,3,4,5,5,6,10,9,10,14,11,10,10,16,14,10,13,4,13,6,9,5,8,7,4,3,4,5,7,5,7,9,10,9,10,9,12,14,10,14,11,11,9,6,5,6,4,6,7,8,19,18,15,16,13,12,9,5,7,5,3,0
2022-03-29 21:00:00,0,2,2,2,3,4,4,4,0,5,5,5,1,6,8,8,9,11,8,9,9,9,10,9,8,11,8,10,9,8,8,7,6,5,4,3,3,3,3,5,6,4,0,5,5,6,3,8,5,5,6,4,6,4,5,6,8,8,4,16,13,17,10,9,7,11,10,8,4,2,0
2022-03-29 22:00:00,1,2,0,3,1,4,3,3,0,0,4,3,4,0,6,14,4,12,14,15,15,18,20,18,12,15,0,12,13,12,9,5,3,2,3,4,2,5,0,6,0,2,8,7,6,9,3,0,7,5,4,3,4,3,2,3,4,6,8,10,9,10,7,6,2,7,6,4,3,2,0
2022-03-29 23:00:00,1,1,0,0,0,2,2,1,0,0,0,3,6,2,8,8,0,6,7,6,8,12,13,12,11,15,14,3,9,11,7,5,2,4,2,3,2,4,2,5,6,0,5,4,3,6,6,5,4,4,5,4,6,3,5,5,3,2,2,9,5,6,7,6,4,8,3,7,3,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,3,6,2,9,10,20,22,24,22,19,17,11,3,0,6,7,2,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,3,2,4,0,6,8,4,3,2,0,9,8,7,7,8,8,7,6,5,5,5,8,5,6,5,3,0,0,0,2,0,6,7,10,8,8,9,9,12,10,12,11,10,10,0,9,0,8,8,7,5,4,0,0,0,5,4,3,2,0,0,3,0,3,0,0,0,0,0,0
2022-03-30 06:00:00,2,1,0,2,3,4,6,6,4,4,8,5,4,4,4,5,3,1,4,4,6,6,8,6,7,8,7,4,1,8,7,8,5,3,3,2,6,7,9,10,10,8,10,9,8,9,13,12,10,7,9,8,7,8,8,7,6,2,4,10,11,7,13,14,13,8,6,5,4,1,0
2022-03-30 07:00:00,11,16,19,25,26,29,29,39,37,34,23,11,17,20,17,11,8,5,5,6,8,10,16,15,15,15,0,8,0,14,12,6,11,7,11,4,13,7,15,17,11,20,18,15,12,15,20,21,18,13,13,20,19,16,15,12,11,10,7,7,8,9,19,24,16,5,4,1,1,1,0
2022-03-30 08:00:00,7,8,10,15,19,18,18,21,19,20,28,10,9,11,12,11,13,12,10,11,14,15,19,17,16,15,14,13,15,16,17,15,10,5,5,13,16,19,21,26,31,33,28,22,17,22,22,22,19,18,16,17,16,17,12,12,10,8,6,11,10,10,10,21,17,8,5,3,2,1,0
2022-03-30 09:00:00,4,5,4,9,7,9,10,14,4,13,16,11,8,11,10,11,11,11,14,15,14,17,17,16,14,12,10,8,9,4,9,9,11,10,9,9,9,5,7,7,7,10,9,8,8,12,14,10,12,9,11,9,12,10,12,11,10,9,8,12,15,13,14,12,10,9,8,6,5,2,0
2022-03-30 10:00:00,4,4,4,7,7,9,11,11,7,5,14,13,12,10,8,9,10,11,14,14,13,11,11,10,9,8,7,8,8,6,5,4,3,2,3,7,3,10,11,12,13,13,14,11,10,9,11,13,11,11,12,10,9,10,9,8,10,13,8,11,11,9,8,8,7,6,5,4,1,2,0
2022-03-30 11:00:00,2,4,3,6,0,8,9,11,5,6,13,11,7,8,10,12,9,12,12,11,10,11,10,9,8,10,4,9,8,6,5,7,3,8,2,6,7,8,7,11,15,11,16,15,15,14,13,12,9,6,8,9,8,0,10,9,11,11,11,13,13,11,13,11,10,13,0,11,9,4,0
2022-03-30 12:00:00,3,5,6,10,11,12,13,4,3,7,8,6,9,9,8,7,7,8,7,9,8,10,13,13,11,8,8,8,6,7,5,6,6,5,6,5,8,10,11,6,7,15,15,11,14,11,13,11,11,9,9,10,8,7,4,7,7,10,8,8,9,8,9,7,9,9,7,6,2,1,0
2022-03-30 13:00:00,2,5,6,9,7,8,8,17,0,19,19,12,8,7,9,12,6,12,11,10,14,15,15,13,10,12,13,12,11,10,9,7,6,5,4,4,5,5,6,6,8,5,8,7,9,10,14,7,13,13,10,10,9,10,9,8,8,7,6,12,13,14,14,14,12,9,11,9,6,5,0
2022-03-30 14:00:00,3,6,0,9,5,8,10,12,10,9,10,8,8,9,12,13,12,8,15,13,12,13,14,7,11,12,10,8,9,8,6,9,0,1,6,5,6,6,8,9,14,13,4,12,13,15,14,13,12,11,9,10,7,0,9,7,4,9,12,13,9,9,9,8,7,13,21,16,14,7,0
2022-03-30 15:00:00,3,6,4,11,11,9,10,11,9,11,13,12,13,14,16,16,14,16,17,16,19,26,32,27,22,24,23,20,20,15,11,9,8,10,7,12,9,8,9,10,12,13,12,11,12,14,17,17,11,10,9,8,12,15,13,12,17,15,14,19,19,16,13,12,12,11,8,8,3,0,0
2022-03-30 16:00:00,2,3,2,7,9,7,10,9,8,7,8,9,9,9,12,15,14,10,13,13,14,16,17,16,18,18,18,20,0,18,14,12,12,9,10,11,10,12,13,15,16,22,18,21,22,21,19,18,13,11,14,14,14,7,13,14,19,21,22,28,26,37,34,34,29,24,22,17,9,4,0
2022-03-30 17:00:00,3,5,6,8,7,9,11,12,0,13,15,7,15,16,18,20,21,16,15,12,17,22,22,22,19,22,16,22,20,17,13,12,9,4,4,8,9,12,12,13,16,19,16,13,14,16,20,17,15,10,9,9,11,12,14,13,12,16,15,18,20,16,11,12,11,12,9,6,8,5,0
2022-03-30 18:00:00,3,7,10,14,14,11,10,12,10,13,11,10,7,10,19,21,20,18,18,14,15,21,23,23,24,29,28,28,15,25,17,14,11,10,7,4,4,6,7,7,9,10,11,11,12,15,22,9,20,16,18,16,9,17,15,15,13,7,11,29,24,20,17,17,14,17,14,9,6,5,0
2022-03-30 19:00:00,5,10,2,12,6,14,15,13,14,13,11,6,2,6,10,15,14,9,17,14,16,19,18,16,15,17,16,17,15,14,12,11,7,6,5,5,8,10,12,4,15,5,15,13,12,13,14,14,12,8,7,6,1,1,5,3,5,5,6,16,16,12,11,9,9,15,16,11,5,4,0
2022-03-30 20:00:00,1,2,3,5,4,4,7,9,0,8,6,5,3,4,6,10,9,7,9,9,12,14,15,14,15,15,14,14,16,14,13,11,6,9,7,5,4,6,6,7,8,2,7,6,9,11,13,14,12,9,9,8,0,7,6,5,5,7,9,17,18,16,14,12,12,11,8,7,6,3,0
2022-03-30 21:00:00,2,3,4,5,2,6,5,3,6,5,6,5,7,6,7,13,3,8,14,12,10,12,14,13,9,9,9,9,8,8,6,5,4,4,2,4,6,7,8,4,5,9,8,7,4,8,10,9,9,10,6,5,7,5,5,0,7,10,12,11,9,8,7,6,6,8,9,4,2,0,0
2022-03-30 22:00:00,1,2,2,2,3,3,4,4,2,6,1,2,6,7,10,7,8,10,12,10,10,9,10,9,8,7,6,7,8,6,7,2,6,1,5,4,5,4,3,4,5,1,4,6,4,8,7,4,4,3,5,6,8,8,2,7,5,7,8,24,23,18,15,10,6,12,10,8,6,4,0
2022-03-30 23:00:00,2,4,0,2,0,3,3,2,0,1,0,2,3,2,5,8,1,7,7,5,7,8,9,8,9,10,12,9,11,8,6,5,4,3,5,2,4,4,4,0,4,4,2,1,3,3,6,5,3,2,2,3,2,2,3,2,3,4,3,10,0,12,6,4,3,5,3,2,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,4,8,0,10,11,19,20,22,0,17,0,7,2,1,3,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,3,4,2,2,1,4,5,6,4,5,5,6,4,3,4,6,5,4,6,5,5,6,4,3,4,4,3,0,0,0,5,6,6,5,7,9,10,11,6,12,14,16,17,14,7,13,13,14,12,8,9,8,9,8,0,5,4,2,1,4,6,7,0,6,0,0,0,5,0,0,0
2022-03-31 06:00:00,1,2,0,4,4,3,5,7,8,9,9,3,4,5,0,2,3,0,4,6,6,7,6,5,4,3,5,4,3,3,3,5,4,3,0,5,6,5,8,8,9,11,11,10,6,11,10,8,5,5,3,5,4,3,5,0,4,2,0,4,5,7,8,11,10,8,3,4,3,0,0
2022-03-31 07:00:00,7,11,15,21,22,26,30,39,38,29,23,11,11,12,13,7,5,6,7,7,8,11,15,11,13,13,11,11,0,13,14,12,13,10,13,7,8,12,13,16,19,26,28,17,13,14,19,20,16,16,19,21,16,17,16,17,13,8,7,8,10,10,21,28,19,5,3,2,1,1,0
2022-03-31 08:00:00,7,9,11,17,17,14,17,26,24,25,21,9,10,11,10,14,15,6,13,12,13,14,20,19,15,14,9,15,14,16,16,13,12,10,10,16,22,23,24,28,30,34,32,24,23,23,22,25,20,12,11,14,13,11,12,10,8,6,8,10,10,9,12,15,12,7,5,3,1,0,0
2022-03-31 09:00:00,4,7,8,5,3,11,12,16,17,9,15,8,7,6,6,4,6,3,7,6,9,13,16,16,17,16,17,14,8,12,13,15,6,4,15,13,13,11,12,11,12,13,14,12,13,14,15,14,14,15,16,17,17,16,9,13,7,8,8,8,7,4,8,9,8,7,5,4,2,1,0
2022-03-31 10:00:00,2,6,8,11,5,10,9,9,0,10,10,6,9,7,7,4,8,8,9,10,8,10,11,6,6,6,7,10,9,0,8,6,3,2,1,3,5,7,8,12,13,12,11,10,11,12,15,16,12,12,13,10,8,12,11,13,7,6,6,8,8,3,9,11,8,5,4,2,1,0,0
2022-03-31 11:00:00,1,2,0,4,0,2,5,6,1,5,8,7,8,7,4,4,6,3,5,6,8,7,10,6,9,9,8,8,5,9,7,7,9,8,4,7,6,5,5,7,8,6,7,6,6,7,9,7,9,9,7,6,7,7,8,7,6,8,10,10,10,3,11,6,10,8,7,5,3,2,0
2022-03-31 12:00:00,3,4,2,5,4,5,5,8,0,8,6,5,13,15,12,14,11,12,15,13,13,16,18,17,16,13,9,10,13,10,11,11,9,10,8,7,6,7,2,6,9,6,4,12,13,15,16,9,12,8,7,8,7,6,7,7,9,8,8,10,8,7,8,10,3,7,7,6,3,2,0
2022-03-31 13:00:00,2,7,1,9,8,9,10,13,9,11,12,11,9,9,9,11,0,14,17,17,16,17,16,15,13,13,12,15,15,12,8,2,8,7,10,8,11,7,10,10,9,10,9,7,8,12,14,12,11,9,7,6,0,9,9,6,9,7,10,12,7,12,12,11,6,13,2,9,6,4,0
2022-03-31 14:00:00,2,8,3,10,11,13,14,14,13,12,9,9,6,9,12,10,11,12,14,15,16,21,21,19,13,12,11,13,12,7,7,5,4,3,4,7,2,6,7,6,7,8,7,6,8,12,13,15,10,9,8,8,9,10,5,9,8,9,14,18,18,17,18,14,17,17,17,14,12,10,0
2022-03-31 15:00:00,2,3,4,6,5,7,9,10,0,10,10,8,11,13,14,13,11,11,14,14,13,21,24,23,23,21,20,18,19,18,11,9,6,10,7,8,8,8,6,8,9,4,8,7,6,8,11,10,8,8,8,8,7,5,6,4,8,8,10,14,14,9,8,9,8,14,13,8,4,2,0
2022-03-31 16:00:00,4,7,6,10,10,8,9,10,7,12,13,14,14,16,16,17,16,16,18,17,19,19,16,16,14,17,16,18,18,16,7,9,8,7,9,9,10,13,13,4,14,14,14,15,14,18,19,16,16,11,11,11,10,11,10,10,12,16,18,22,24,28,28,25,22,21,19,13,7,4,0
2022-03-31 17:00:00,5,5,4,8,10,8,8,8,8,8,11,9,11,14,17,23,23,26,19,16,14,22,24,21,19,20,19,23,22,19,15,12,11,9,8,8,9,9,9,11,14,14,10,14,14,19,23,22,20,13,13,12,10,11,11,8,9,11,13,23,24,23,17,17,14,11,10,9,4,5,0
2022-03-31 18:00:00,1,7,9,13,10,10,14,12,2,11,11,7,9,7,8,10,0,25,24,23,19,21,20,22,19,26,28,28,0,22,16,13,11,10,9,7,5,12,11,10,12,13,15,14,13,15,18,19,14,12,11,10,10,9,8,6,10,11,12,23,20,16,13,16,14,18,15,11,10,4,0
2022-03-31 19:00:00,2,3,0,5,4,9,9,7,6,7,7,7,8,9,8,14,8,13,14,12,13,16,18,17,15,21,14,21,19,14,9,8,6,6,7,7,6,6,7,7,11,12,14,16,15,18,17,18,15,13,10,11,13,13,7,10,15,12,14,28,26,23,14,14,12,19,17,13,4,2,0
2022-03-31 20:00:00,1,1,1,2,2,3,4,5,1,3,2,1,4,6,7,7,2,5,9,6,12,14,16,17,16,10,11,13,12,12,9,7,6,6,0,3,0,5,9,7,8,9,8,7,5,9,10,10,7,10,11,8,10,9,10,8,6,7,10,15,9,9,7,6,8,8,4,7,4,3,0
2022-03-31 21:00:00,1,3,5,6,0,4,7,1,2,6,6,5,4,5,5,12,4,13,10,9,9,12,14,8,9,14,13,12,11,10,8,5,7,6,5,4,6,8,4,7,6,5,6,5,5,6,12,13,12,11,8,3,5,0,2,7,9,10,10,13,12,11,10,8,4,17,11,8,3,1,0
2022-03-31 22:00:00,0,2,0,3,0,4,5,4,2,4,3,3,4,5,7,12,0,12,12,12,14,22,16,19,18,20,8,21,21,14,12,10,2,7,5,4,4,5,5,5,5,6,7,6,2,5,5,4,8,6,7,5,5,0,4,3,3,7,8,14,13,14,13,13,10,16,3,11,8,3,0
2022-03-31 23:00:00,1,2,0,5,3,7,2,3,8,1,7,5,5,2,5,10,0,10,10,8,10,12,9,11,11,17,18,16,13,11,10,4,9,7,6,7,5,2,5,5,3,3,2,4,3,4,5,5,4,3,2,3,3,2,3,1,2,1,2,6,2,3,4,3,0,10,7,6,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,4,8,2,10,11,18,19,19,0,16,15,6,1,0,6,7,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,2,2,0,4,3,4,1,5,0,3,5,6,6,3,7,4,5,6,4,4,5,5,6,2,3,4,2,5,0,4,3,0,5,6,8,7,6,10,8,13,16,8,15,9,10,9,7,0,6,6,5,4,1,0,3,0,2,1,0,0,0,2,3,0,0,2,0,0,0,0,0
2022-04-01 06:00:00,2,4,0,4,5,6,7,13,16,16,16,5,5,6,5,4,2,0,5,3,6,6,7,7,6,6,7,5,3,5,2,4,4,2,2,3,4,4,5,6,7,8,7,6,5,6,7,8,9,6,4,3,3,3,3,4,4,3,0,4,3,5,6,12,8,4,2,3,1,0,0
2022-04-01 07:00:00,10,13,19,25,26,32,35,47,48,37,30,20,21,23,22,9,8,6,6,7,9,11,17,11,15,14,0,12,14,14,12,11,12,11,12,12,9,13,14,17,20,22,25,21,11,12,14,18,19,11,13,19,15,13,11,12,9,10,10,7,10,10,15,20,18,5,4,2,1,0,0
2022-04-01 08:00:00,4,6,6,12,12,13,17,25,22,23,22,13,8,7,4,13,15,16,17,15,13,16,19,17,15,15,14,17,18,17,14,13,12,7,8,9,13,15,16,19,24,28,26,23,22,24,27,28,24,18,18,22,21,18,18,13,13,8,6,12,12,13,14,17,14,10,8,6,4,3,0
2022-04-01 09:00:00,5,7,7,9,9,11,10,13,13,11,14,9,6,5,5,8,5,9,7,6,9,8,9,7,8,7,5,8,6,6,5,2,1,5,4,6,9,10,11,10,6,12,12,8,9,9,14,15,12,10,8,6,7,9,13,8,5,7,9,11,10,6,9,10,8,10,5,4,1,2,0
2022-04-01 10:00:00,3,5,4,6,7,9,7,11,8,10,11,6,7,6,7,8,0,10,11,8,9,10,10,10,9,9,8,8,0,6,8,6,7,6,4,4,4,4,5,6,9,9,8,8,7,10,11,10,10,8,7,8,8,7,8,8,6,6,7,12,10,8,11,10,8,7,8,6,6,1,0
2022-04-01 11:00:00,2,4,6,11,10,7,7,10,10,11,7,9,6,10,11,12,9,9,12,10,11,12,13,10,8,9,10,9,9,8,7,4,6,6,5,3,5,7,9,10,12,6,11,10,9,10,12,13,9,4,3,4,6,7,8,4,9,8,9,12,12,8,10,10,8,6,3,4,2,1,0
2022-04-01 12:00:00,3,3,3,5,6,8,11,12,0,12,13,12,10,10,13,16,15,17,17,15,14,14,16,11,10,10,6,5,4,3,10,4,7,6,6,9,9,10,9,13,12,14,15,15,15,17,13,0,13,9,9,7,9,7,8,8,10,10,6,15,14,12,11,13,9,6,5,5,2,0,0
2022-04-01 13:00:00,5,6,5,7,6,9,11,12,13,10,11,7,7,5,6,8,1,6,8,7,9,9,12,10,9,8,8,9,8,8,5,6,6,4,6,5,6,7,7,6,10,12,8,11,10,12,14,16,11,8,6,10,11,13,11,10,10,11,11,22,19,18,17,13,10,9,10,9,5,3,0
2022-04-01 14:00:00,2,5,6,13,5,11,13,14,8,5,10,8,8,8,8,10,8,10,14,11,12,13,14,13,14,13,15,16,15,14,15,15,15,13,11,7,6,6,6,5,8,9,9,9,5,12,10,13,13,12,12,8,13,12,11,9,10,12,14,17,16,17,11,8,7,8,5,4,2,1,0
2022-04-01 15:00:00,3,2,2,4,4,6,8,10,11,10,9,9,11,8,13,17,18,17,16,12,19,25,24,22,17,17,16,15,14,13,11,9,9,11,11,6,9,6,6,9,5,10,9,12,13,15,15,15,14,13,14,14,15,15,14,13,15,16,20,12,11,12,11,11,7,10,11,8,3,3,0
2022-04-01 16:00:00,2,3,4,6,8,12,4,7,0,15,18,14,12,10,14,19,20,21,23,24,17,21,21,21,20,18,17,17,16,13,9,12,7,11,11,13,14,13,13,12,12,15,17,13,8,13,15,18,18,18,15,15,20,14,14,13,17,21,24,27,28,27,23,22,17,16,15,14,8,5,0
2022-04-01 17:00:00,4,7,7,8,9,6,10,12,11,9,12,10,9,11,18,16,15,16,17,18,18,23,25,23,19,16,17,20,0,17,13,11,10,8,8,8,11,12,14,15,18,18,17,14,14,15,21,20,15,13,15,12,13,13,18,11,15,16,19,20,20,20,25,23,17,19,19,18,14,8,0
2022-04-01 18:00:00,3,4,5,8,9,10,11,10,5,9,11,6,10,13,14,27,28,27,25,22,18,24,31,29,29,22,21,21,20,18,15,11,10,9,10,7,8,10,14,4,14,17,13,16,16,22,24,23,18,15,15,14,15,11,15,10,12,12,14,24,22,20,15,14,12,15,16,14,10,4,0
2022-04-01 19:00:00,5,6,6,6,7,10,9,8,7,4,8,6,7,8,14,28,28,28,31,26,27,28,28,25,19,22,23,25,24,18,11,11,8,6,7,5,3,8,9,8,10,11,13,11,10,12,13,12,11,7,7,6,6,7,8,7,7,7,5,23,23,20,13,11,11,13,12,8,5,4,0
2022-04-01 20:00:00,3,1,4,4,0,3,10,7,6,4,4,4,7,9,9,9,9,12,11,10,14,13,17,15,15,15,14,12,12,9,8,7,5,4,3,1,2,4,7,9,3,5,8,8,8,11,10,10,8,9,12,12,14,10,3,9,9,8,8,15,13,10,6,6,4,4,8,6,3,2,0
2022-04-01 21:00:00,2,4,6,7,3,9,8,6,5,3,4,2,7,6,8,11,10,10,12,11,10,13,14,11,10,13,10,9,8,9,9,6,6,4,2,3,5,6,3,0,4,5,5,4,5,6,5,6,6,4,4,3,4,1,5,4,4,5,6,15,3,15,12,10,7,12,8,6,3,1,0
2022-04-01 22:00:00,2,4,0,5,7,7,3,4,3,2,1,3,3,3,4,14,13,9,14,13,13,15,14,12,10,10,8,9,10,10,7,6,5,3,2,4,5,6,4,5,5,0,3,4,2,4,8,5,6,6,4,6,9,6,7,8,8,8,12,25,23,21,15,12,10,17,14,11,3,2,0
2022-04-01 23:00:00,0,2,0,4,3,3,1,1,2,0,1,0,4,0,4,7,0,6,10,9,5,14,12,13,14,15,11,14,13,10,6,5,6,3,3,2,3,4,5,5,6,0,7,7,0,8,6,5,5,5,3,3,2,0,3,1,0,3,1,14,3,13,11,8,6,2,5,0,4,3,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,1,4,2,7,8,13,14,15,14,10,8,6,1,0,2,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,1,2,0,3,0,4,1,5,0,1,5,3,1,4,5,2,6,0,6,4,2,4,3,2,3,3,1,0,0,2,4,0,3,2,4,5,7,9,10,11,12,11,12,3,11,4,10,11,9,5,3,3,5,0,0,3,0,4,0,0,5,0,4,0,3,0,0,2,0,0,0
2022-04-02 06:00:00,0,1,1,3,4,5,1,5,6,5,2,3,2,0,2,3,0,0,2,2,5,6,8,7,5,4,2,4,3,3,1,3,2,1,2,4,6,5,0,9,6,11,11,6,3,6,4,5,2,4,3,2,1,2,3,0,3,0,0,2,3,4,3,3,2,9,4,2,1,0,0
