Unnamed: 0,1_국민대앞,2_고려대사범대학부속고등학교후문,3_국민대후문,4_정릉연립,5_솔샘사거리,6_정릉대림아파트.청소년문화의집,7_정릉동풍림아파트,8_SK아파트.벽산아파트상가,9_삼각산동SK아파트북한산시티미양초등학교,10_두산위브아파트입구,11_동북프라자,12_삼양동사거리,13_성암국제무역고등학교,14_삼양동사거리입구,15_미아사거리역,16_성북우체국현대백화점,17_미아사거리역,18_삼양동사거리입구,19_성암국제무역고등학교,20_삼양동사거리,21_동북시장,22_두산위브아파트입구,23_삼양동벽산라이브파크미양초등학교,24_SK아파트.벽산아파트상가,25_정릉동풍림아파트.청소년문화의집,26_솔샘사거리,27_국민커뮤니티센터,28_국민대후문,29_고려대사범대학부속고등학교후문,30_국민대앞
2022-03-20 16:00:00,2,3,0,1,2,3,4,3,0,6,5,4,0,1,0,3,13,13,12,10,13,16,15,13,4,4,0,2,0,0
2022-03-20 17:00:00,8,0,7,3,8,8,9,8,5,9,7,10,0,8,0,4,8,5,6,5,7,8,6,6,3,2,0,1,0,0
2022-03-20 18:00:00,3,5,5,0,6,4,0,3,4,5,7,9,9,7,1,3,7,8,0,7,6,8,4,7,6,6,4,1,0,0
2022-03-20 19:00:00,2,3,0,0,0,5,1,3,6,3,2,3,0,0,0,2,7,0,6,0,6,3,5,5,3,4,3,1,2,0
2022-03-20 20:00:00,1,0,2,0,0,0,3,2,3,4,0,5,2,3,0,4,12,11,0,9,6,6,0,7,1,2,1,0,0,0
2022-03-20 21:00:00,2,0,0,0,0,0,1,0,0,0,3,3,0,2,0,1,8,3,7,6,4,3,1,0,0,3,0,1,0,0
2022-03-20 22:00:00,1,0,0,2,3,0,2,2,0,0,4,5,0,4,0,0,6,8,7,9,7,6,5,4,2,2,2,1,0,0
2022-03-20 23:00:00,1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,2,5,4,4,3,5,0,2,4,1,0,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,0,1,0,0,2,2,3,2,3,5,4,0,1,5,6,4,3,0,4,0,4,3,0,0,2,1,0
2022-03-21 06:00:00,2,0,0,1,3,1,4,5,5,11,12,14,16,13,0,1,4,0,3,2,0,1,2,5,2,3,0,2,2,0
2022-03-21 07:00:00,1,2,2,3,4,7,10,10,12,18,21,30,30,27,0,1,2,0,4,5,10,12,13,15,20,14,12,8,7,0
2022-03-21 08:00:00,3,5,4,7,4,4,6,11,16,21,21,23,24,20,3,0,11,13,12,13,12,16,18,21,18,39,37,12,10,0
2022-03-21 09:00:00,1,2,0,0,3,5,6,4,6,11,11,13,14,9,0,2,5,6,4,5,4,4,5,6,10,10,9,7,5,0
2022-03-21 10:00:00,1,3,2,0,5,2,7,6,8,9,11,12,15,11,3,0,6,7,4,7,6,5,5,8,8,13,0,5,1,0
2022-03-21 11:00:00,2,3,1,0,4,0,3,5,8,8,10,11,10,9,1,0,4,6,8,3,10,9,11,6,5,5,4,3,2,0
2022-03-21 12:00:00,0,0,1,0,2,2,7,7,6,8,9,11,12,7,3,2,5,5,0,4,7,7,5,5,7,7,0,4,3,0
2022-03-21 13:00:00,3,4,6,0,7,6,7,5,5,6,8,9,10,9,1,1,8,9,4,8,11,10,9,6,3,3,0,1,0,0
2022-03-21 14:00:00,2,1,5,4,3,4,5,5,8,8,9,7,6,6,1,6,15,17,4,15,12,0,8,7,5,5,3,3,2,0
2022-03-21 15:00:00,5,9,10,0,10,5,9,7,7,8,7,10,12,10,2,4,14,13,11,10,10,10,9,9,3,4,3,1,0,0
2022-03-21 16:00:00,4,17,19,20,21,22,22,13,13,12,9,11,13,11,0,4,12,14,0,13,14,16,15,9,5,4,2,3,0,0
2022-03-21 17:00:00,6,5,18,17,13,10,16,10,12,12,11,11,10,8,1,1,8,8,9,8,9,11,9,6,4,1,1,2,0,0
2022-03-21 18:00:00,5,6,6,15,13,14,13,7,9,9,12,15,6,13,0,6,17,11,17,16,17,13,11,10,7,6,3,3,1,0
2022-03-21 19:00:00,2,0,3,1,7,5,6,3,6,3,4,5,3,4,0,1,19,19,9,7,5,5,5,6,3,2,0,0,0,0
2022-03-21 20:00:00,4,1,5,2,5,4,3,2,2,1,4,5,6,5,0,2,6,4,17,14,12,11,7,4,3,0,0,0,0,0
2022-03-21 21:00:00,2,0,4,1,3,6,4,5,6,5,2,7,0,3,0,0,8,8,6,7,5,6,5,4,1,2,1,0,0,0
2022-03-21 22:00:00,3,0,1,0,2,2,2,1,0,0,0,1,0,0,0,2,9,10,9,8,6,5,4,3,2,1,0,0,0,0
2022-03-21 23:00:00,1,0,0,0,0,1,1,0,0,2,2,1,0,0,0,1,5,2,4,0,3,2,2,1,1,1,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,0,0,0,1,0,1,0,0,3,4,3,0,2,0,0,1,0,0,0,1,3,1,2,0,0,0,1,0,0
2022-03-22 06:00:00,1,0,1,0,1,0,2,5,7,12,13,13,16,13,1,1,4,3,2,4,2,0,2,4,4,4,3,0,2,0
2022-03-22 07:00:00,2,4,0,6,8,9,11,7,9,10,11,15,18,13,1,1,2,0,3,5,5,5,7,11,18,15,0,7,7,0
2022-03-22 08:00:00,3,6,4,7,4,6,8,8,12,19,22,25,25,19,1,2,7,11,9,3,9,12,14,19,18,36,32,7,3,0
2022-03-22 09:00:00,1,3,2,1,2,4,7,5,8,8,8,10,7,8,0,1,3,4,3,6,5,8,2,11,12,11,0,8,0,0
2022-03-22 10:00:00,1,0,3,0,4,5,5,6,7,10,11,16,16,12,1,1,6,5,6,7,6,7,9,10,10,12,0,3,2,0
2022-03-22 11:00:00,1,2,3,0,2,3,3,3,6,6,8,9,11,5,1,1,4,6,8,6,5,4,3,5,7,7,4,4,3,0
2022-03-22 12:00:00,1,2,1,0,0,1,3,4,5,5,6,7,8,8,0,1,9,12,11,9,10,8,9,9,4,6,3,1,1,0
2022-03-22 13:00:00,1,1,5,0,4,4,5,5,5,0,5,6,5,4,1,0,6,8,9,7,5,0,8,7,6,7,6,3,1,0
2022-03-22 14:00:00,2,0,4,3,0,4,5,5,4,6,7,7,5,4,0,1,6,5,5,2,7,6,8,7,4,4,0,3,2,0
2022-03-22 15:00:00,6,6,8,8,4,5,9,8,7,11,11,13,14,12,3,3,10,11,8,6,11,12,12,7,3,3,2,2,0,0
2022-03-22 16:00:00,12,20,23,23,23,24,25,18,15,12,10,9,10,9,0,3,19,11,18,15,16,20,17,15,7,6,0,5,1,0
2022-03-22 17:00:00,11,0,20,0,14,15,14,12,6,14,14,13,12,7,1,1,12,13,5,10,13,15,14,8,3,2,0,1,0,0
2022-03-22 18:00:00,6,0,7,0,8,7,7,6,8,8,14,15,15,12,2,3,17,15,14,13,16,12,10,8,5,5,3,0,0,0
2022-03-22 19:00:00,5,2,6,0,8,6,6,5,6,8,10,13,6,11,0,3,20,19,11,9,14,13,13,9,4,3,3,0,0,0
2022-03-22 20:00:00,4,1,6,5,4,5,3,3,1,3,0,4,3,2,0,2,10,5,15,11,9,10,8,6,3,0,1,0,1,0
2022-03-22 21:00:00,2,3,1,0,4,2,5,3,1,3,2,2,3,1,0,2,10,8,3,8,9,7,5,8,5,3,2,0,0,0
2022-03-22 22:00:00,3,0,0,0,3,4,5,3,4,3,5,2,0,3,0,3,8,7,2,0,8,1,4,7,3,2,1,0,0,0
2022-03-22 23:00:00,1,1,2,0,3,0,0,0,2,2,2,2,3,1,0,2,7,0,0,6,0,3,3,2,2,2,1,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,0,0,0,1,0,1,2,0,6,7,6,5,4,0,1,1,0,0,2,1,3,0,4,3,0,0,2,0,0
2022-03-23 06:00:00,1,0,0,0,0,1,2,0,2,3,4,3,8,6,0,0,4,5,4,5,0,5,5,6,8,5,0,2,1,0
2022-03-23 07:00:00,2,2,1,4,4,5,12,10,11,13,18,20,20,16,1,1,4,3,4,4,8,10,5,13,18,12,10,8,4,0
2022-03-23 08:00:00,2,2,0,5,6,7,10,11,11,14,16,19,22,17,2,3,7,6,4,6,5,7,8,12,11,34,28,4,11,0
2022-03-23 09:00:00,1,2,1,2,3,2,4,7,9,8,9,15,16,12,1,1,9,10,9,7,5,5,6,6,9,11,9,6,3,0
2022-03-23 10:00:00,1,3,1,2,3,2,5,5,6,9,10,14,13,9,1,1,6,7,6,5,6,5,5,6,7,9,0,3,0,0
2022-03-23 11:00:00,1,3,2,3,1,0,3,4,3,4,5,8,7,4,0,2,4,3,3,4,6,7,6,6,6,5,4,2,0,0
2022-03-23 12:00:00,1,1,1,0,1,3,3,3,4,7,10,12,11,11,2,0,8,8,3,9,12,13,1,5,6,5,0,1,0,0
2022-03-23 13:00:00,2,2,6,7,10,7,8,6,7,6,11,1,8,6,2,0,8,7,5,6,8,9,11,11,5,10,1,3,2,0
2022-03-23 14:00:00,2,4,5,5,1,9,2,9,8,10,13,8,12,10,3,3,7,9,10,10,10,13,12,11,8,8,0,4,2,0
2022-03-23 15:00:00,4,16,20,7,18,15,17,11,6,9,6,7,7,4,2,2,9,9,9,8,6,4,4,4,3,5,3,2,0,0
2022-03-23 16:00:00,5,3,9,7,8,0,8,4,6,7,8,6,5,3,1,3,15,17,18,18,18,20,20,18,9,7,6,4,2,0
2022-03-23 17:00:00,8,5,12,13,16,16,18,15,13,12,14,22,14,16,1,5,9,10,9,9,9,7,8,9,7,5,6,4,3,0
2022-03-23 18:00:00,4,0,7,8,10,10,14,13,18,22,23,26,24,19,1,4,13,14,11,11,13,11,11,10,6,5,3,2,0,0
2022-03-23 19:00:00,3,3,4,0,6,5,5,3,5,7,4,8,6,5,0,2,7,6,7,7,12,10,10,7,3,3,2,1,0,0
2022-03-23 20:00:00,3,1,2,0,7,6,4,3,5,3,3,4,6,4,1,6,13,12,8,10,9,6,4,7,3,3,1,2,0,0
2022-03-23 21:00:00,3,3,0,4,4,0,4,4,4,3,3,3,0,2,1,1,11,12,11,3,12,10,9,6,3,4,1,0,2,0
2022-03-23 22:00:00,4,0,0,1,4,5,1,1,0,5,2,6,0,4,0,2,7,8,7,8,8,6,6,5,4,2,0,0,0,0
2022-03-23 23:00:00,2,4,0,0,0,3,2,1,0,1,1,5,3,0,2,2,12,13,12,5,10,11,7,4,2,2,1,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,1,0,0,0,1,0,2,2,4,3,2,8,3,1,1,0,3,2,1,0,0,1,0,1,0,0,0,0,0,0
2022-03-24 06:00:00,1,0,0,1,1,1,1,2,3,6,5,8,9,8,0,0,3,0,0,0,1,2,1,5,4,4,3,0,2,0
2022-03-24 07:00:00,2,2,0,3,3,5,8,9,17,23,26,32,31,25,0,3,3,2,3,4,8,10,8,22,29,30,0,18,5,0
2022-03-24 08:00:00,2,3,2,5,7,9,12,11,12,12,10,17,18,13,1,0,4,5,5,6,7,9,11,15,13,36,31,11,8,0
2022-03-24 09:00:00,1,2,2,2,2,5,6,5,5,5,7,12,12,9,1,1,4,4,5,5,4,5,5,8,8,10,11,4,0,0
2022-03-24 10:00:00,3,4,7,2,5,6,10,8,4,7,8,9,8,6,3,2,3,4,3,5,5,6,4,7,9,11,12,3,2,0
2022-03-24 11:00:00,1,2,4,0,3,2,4,8,9,12,14,13,8,10,3,2,9,8,5,4,2,3,3,6,7,9,7,6,5,0
2022-03-24 12:00:00,1,1,0,0,0,2,3,3,0,8,10,11,3,8,3,3,6,0,9,8,10,12,12,13,6,9,8,4,0,0
2022-03-24 13:00:00,1,0,5,4,6,5,5,6,8,7,7,8,0,7,1,1,6,0,0,0,7,7,8,7,5,6,4,2,1,0
2022-03-24 14:00:00,4,4,7,6,4,0,6,7,8,9,10,8,7,5,5,4,5,8,4,7,8,6,4,5,3,5,4,2,1,0
2022-03-24 15:00:00,4,0,3,0,4,8,9,8,7,8,10,12,11,11,2,4,21,21,18,15,9,8,7,5,3,3,3,2,0,0
2022-03-24 16:00:00,6,39,41,40,43,10,11,9,5,6,5,6,7,4,0,2,12,15,16,15,20,14,10,17,8,4,3,1,0,0
2022-03-24 17:00:00,10,13,21,23,21,45,47,22,21,14,10,10,8,6,1,2,14,16,15,19,18,13,12,8,3,5,4,0,0,0
2022-03-24 18:00:00,10,9,13,14,13,14,14,10,9,8,11,13,6,6,1,2,18,16,17,14,13,17,9,18,6,5,4,3,1,0
2022-03-24 19:00:00,4,4,6,0,7,4,6,4,6,4,10,14,14,6,1,1,9,9,9,9,12,14,11,7,7,5,4,3,1,0
2022-03-24 20:00:00,2,1,3,0,3,1,3,3,5,5,4,7,0,4,0,3,15,14,15,11,14,15,12,6,4,3,1,1,0,0
2022-03-24 21:00:00,1,0,3,0,2,3,3,1,2,2,3,5,6,4,0,2,8,10,8,7,9,8,3,2,3,2,1,0,0,0
2022-03-24 22:00:00,3,0,4,5,3,2,2,0,1,3,4,4,6,4,0,1,5,5,0,5,7,11,10,9,2,1,0,0,0,0
2022-03-24 23:00:00,1,0,2,0,0,2,2,2,0,2,3,4,0,3,1,2,6,4,5,2,5,3,2,6,3,2,1,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,0,1,0,2,0,0,2,4,9,10,11,0,9,1,0,1,0,0,1,2,3,0,2,0,0,0,1,0,0
2022-03-25 06:00:00,1,0,0,0,1,2,2,6,7,9,9,11,7,9,0,1,5,0,0,2,0,2,3,6,5,7,0,3,4,0
2022-03-25 07:00:00,1,0,2,3,3,6,8,11,13,17,18,20,22,16,0,1,5,6,4,5,7,9,8,17,27,25,24,14,6,0
2022-03-25 08:00:00,4,4,2,4,4,6,8,10,15,18,16,19,21,19,2,1,9,10,9,8,8,10,8,11,11,24,11,16,9,0
2022-03-25 09:00:00,1,1,0,2,3,2,4,5,7,7,20,21,24,16,1,2,7,4,7,8,5,7,5,7,8,11,9,7,5,0
2022-03-25 10:00:00,0,1,1,0,2,5,6,9,10,11,12,18,19,16,4,1,2,3,4,2,6,7,5,7,7,8,5,5,1,0
2022-03-25 11:00:00,2,2,3,0,4,5,9,8,10,11,11,11,14,13,2,2,9,8,3,8,7,5,7,7,5,5,6,4,1,3
2022-03-25 12:00:00,0,2,7,3,6,7,8,7,1,0,9,7,7,5,1,1,3,2,0,4,6,5,6,7,6,6,5,4,0,0
2022-03-25 13:00:00,1,9,12,0,15,17,15,12,13,15,14,10,6,7,1,1,6,7,0,8,9,9,8,8,8,11,9,2,1,0
2022-03-25 14:00:00,2,11,12,6,8,13,14,11,12,14,15,14,14,11,2,2,11,13,7,12,14,11,10,11,7,6,0,4,3,0
2022-03-25 15:00:00,5,10,10,11,13,13,13,13,11,13,13,13,11,10,2,3,15,16,18,18,17,15,7,11,4,5,4,2,0,0
2022-03-25 16:00:00,2,4,5,6,5,7,14,9,11,0,12,15,10,11,3,3,14,15,7,15,17,15,10,9,7,5,0,2,0,0
2022-03-25 17:00:00,9,10,18,12,16,17,18,12,9,14,12,10,0,8,2,2,13,16,13,12,20,23,16,11,4,4,0,1,0,0
2022-03-25 18:00:00,5,6,7,0,12,13,14,12,12,18,24,24,19,17,2,3,28,26,10,26,26,22,11,9,4,3,1,0,0,0
2022-03-25 19:00:00,6,3,5,6,12,10,9,5,6,6,6,9,4,8,1,3,14,12,0,11,13,10,18,12,3,3,0,2,1,0
2022-03-25 20:00:00,2,2,3,0,3,1,2,7,8,4,5,9,10,5,1,2,10,15,14,12,11,10,9,7,4,3,0,2,2,0
2022-03-25 21:00:00,2,3,0,0,2,0,1,1,2,2,4,9,8,6,0,0,6,10,7,8,9,9,8,7,3,1,0,0,0,0
2022-03-25 22:00:00,1,0,2,0,3,2,0,1,0,0,2,3,1,2,0,1,4,3,1,3,4,5,4,3,3,2,1,0,0,0
2022-03-25 23:00:00,1,0,0,0,1,2,0,1,2,0,2,2,0,1,0,0,5,0,0,5,7,3,2,10,9,5,4,3,2,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,0,2,0,0,0,3,2,4,4,5,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,1,0,0,1,2,1,0,0,1,3,4,5,4,4,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0
2022-03-26 07:00:00,0,0,2,0,2,4,4,6,4,11,5,11,10,9,1,0,3,0,0,1,3,2,2,5,7,4,1,0,3,0
2022-03-26 08:00:00,1,0,2,1,2,3,3,3,4,10,13,14,7,12,1,0,6,5,6,5,4,2,2,5,5,4,0,3,0,0
2022-03-26 09:00:00,0,0,0,1,3,1,5,5,5,3,0,9,12,10,0,0,1,1,0,3,2,2,0,3,4,2,0,1,2,0
2022-03-26 10:00:00,1,1,0,0,2,2,4,5,6,7,10,11,12,9,2,0,2,0,0,0,2,3,0,3,0,4,0,0,2,0
2022-03-26 11:00:00,3,0,0,0,3,2,5,7,12,14,16,16,6,15,1,0,6,6,0,5,7,8,0,10,7,1,0,0,0,0
2022-03-26 12:00:00,0,0,0,0,1,2,4,7,10,10,11,16,16,13,3,3,12,16,17,12,14,13,13,7,4,6,4,4,2,0
2022-03-26 13:00:00,1,0,5,5,8,6,9,8,9,15,19,23,23,19,4,1,13,16,13,9,8,9,8,12,7,3,2,5,0,0
2022-03-26 14:00:00,1,1,3,0,4,2,6,8,11,12,13,13,14,11,2,1,7,11,12,11,12,11,9,10,8,4,0,3,0,0
2022-03-26 15:00:00,3,0,0,5,8,10,12,7,0,9,8,11,12,8,1,1,6,7,5,9,10,11,5,9,4,2,0,1,0,0
2022-03-26 16:00:00,8,7,0,8,3,4,11,7,9,14,13,13,14,11,1,2,7,0,8,7,9,7,6,1,10,7,5,3,2,0
2022-03-26 17:00:00,1,2,3,0,6,7,7,6,4,4,7,8,0,7,1,3,13,14,13,15,18,15,15,12,6,4,2,3,2,0
2022-03-26 18:00:00,1,0,2,0,3,3,7,8,7,6,4,7,5,6,3,2,18,22,0,18,10,8,9,10,5,3,0,2,1,0
2022-03-26 19:00:00,0,1,0,0,5,7,8,3,0,6,7,2,4,4,0,0,12,9,11,9,12,10,8,9,5,3,1,0,0,0
2022-03-26 20:00:00,0,1,2,1,1,1,0,2,2,5,6,7,6,3,1,3,11,12,0,11,13,16,15,8,2,1,0,0,0,0
2022-03-26 21:00:00,4,0,0,0,0,0,1,0,2,4,3,5,6,5,0,1,7,6,7,4,5,5,2,4,2,2,0,0,0,0
2022-03-26 22:00:00,2,0,0,0,4,3,2,3,1,4,5,8,0,6,0,3,9,10,3,9,8,7,6,4,2,3,2,1,1,0
