Unnamed: 0,1_송파레미니스후문,2_신흥운수입구,3_오금동사거리,4_송파도서관,5_오금공원앞,6_오금역2번출구,7_오금공원사거리,8_오금동대림아파트,9_방이동대림코오롱아파트,10_신구블레스밸리,11_방이초등학교,12_방이시장입구,13_서울방이동고분군,14_방이우체국,15_송파나루역,16_송파구청.방이맛골,17_잠실역8번출구,18_잠실역.롯데월드,19_잠실5단지,20_잠실새내역.잠실2동주민센터,21_잠실엘스아파트앞,22_종합운동장사거리,23_잠실종합운동장,24_강남경찰서면허시험장,25_삼성역7번출구,26_봉은사역3번출구.삼성1파출소,27_청담역.경기고교,28_진흥아파트,29_강남구청.강남세무서,30_청담동래미안아파트,31_강남구청역,32_세관앞,33_논현동사거리.학동역,34_영동시장,35_논현사거리.논현역5번출구,36_반포역,37_고속터미널,38_센트럴시티,39_고속터미널,40_반포역,41_논현사거리.논현역4번출구,42_영동시장,43_논현동사거리.학동역,44_세관앞,45_강남구청역,46_삼성동서광아파트,47_강남구청.강남세무서,48_진흥아파트청담역,49_청담역.경기고교,50_봉은사.삼성1파출소앞,51_무역센타,52_강남경찰서.강남운전면허시험장,53_잠실종합운동장,54_종합운동장사거리,55_잠실새내역4번출구,56_잠실트리지움아파트앞,57_잠실역.롯데월드,58_잠실역1번.11번출구,59_송파구청.방이맛골,60_방이동사거리,61_송파나루역,62_서울방이동고분군,63_방이시장입구,64_방이초등학교,65_올림픽공원남2문,66_신구블레스밸리앞,67_방이동대림코오롱아파트,68_오금동대림아파트,69_오금공원사거리,70_오금역3번출구,71_가락현대5차아파트,72_우창아파트,73_송파참병원,74_인애가요양병원,75_송파레미니스후문
2022-04-14 21:00:00,1,1,2,5,4,0,4,3,8,4,9,8,7,5,7,8,9,9,8,5,11,4,12,13,16,18,11,10,10,8,9,7,9,7,5,2,0,0,7,3,4,7,9,10,8,8,11,12,9,8,13,12,15,17,16,15,15,20,19,17,14,12,12,12,10,11,12,7,4,5,0,6,5,1,0
2022-04-14 22:00:00,0,0,0,1,4,3,4,6,10,12,9,9,10,9,7,9,7,5,6,9,7,5,5,4,8,8,4,3,7,7,8,7,7,6,5,2,1,0,5,4,7,9,11,12,13,15,16,18,5,16,17,15,16,15,17,12,23,37,36,31,31,26,22,18,18,18,15,14,12,14,11,8,4,1,0
2022-04-14 23:00:00,1,0,0,3,2,0,0,1,6,8,7,9,0,0,8,10,6,0,5,4,6,6,0,5,5,4,4,3,3,4,3,3,5,4,2,0,0,2,4,5,3,2,6,6,6,3,2,4,6,5,7,6,8,9,10,8,10,20,21,18,20,17,12,13,11,9,8,5,3,5,4,5,3,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,3,5,7,0,0,0,8,9,10,12,18,20,21,25,0,25,22,25,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,2,2,2,0,1,0,2,3,2,4,8,6,7,10,11,4,15,13,3,26,22,12,19,16,15,13,12,4,4,11,9,7,6,3,2,4,3,0,6,8,12,9,10,6,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,4,8,5,11,10,7,3,4,4,9,10,9,10,17,16,15,7,5,3,2,7,6,6,5,7,4,3,2,4,4,4,3,2,2,2,1,0,0,4,5,2,3,6,2,5,2,3,5,7,5,3,2,0,0,1,3,2,3,2,1,1,0,1,3,4,5,2,4,0,2,1,1,0,0,0
2022-04-15 07:00:00,11,17,18,22,18,9,11,13,18,25,32,49,53,54,57,60,19,18,12,14,15,16,14,16,19,20,19,16,15,16,6,3,3,1,2,1,0,0,5,4,7,11,17,16,13,14,16,27,27,25,8,7,3,6,5,5,6,11,10,7,7,8,7,10,10,11,11,9,8,6,5,3,1,0,0
2022-04-15 08:00:00,10,14,19,19,15,8,8,11,18,23,36,46,45,50,33,51,21,23,23,21,22,23,24,18,21,25,22,19,18,18,24,12,8,4,5,3,2,1,13,11,11,14,16,11,10,13,11,35,43,27,16,11,10,12,14,7,13,21,20,21,24,24,19,21,18,15,12,10,9,5,3,2,1,0,0
2022-04-15 09:00:00,2,5,12,8,13,8,10,15,17,19,20,26,26,26,25,26,12,14,13,12,13,14,15,13,15,18,15,13,13,14,18,10,9,8,5,5,1,0,5,6,7,10,11,9,7,9,9,12,18,15,10,7,6,10,10,9,10,14,11,5,5,0,3,3,4,5,5,3,4,4,0,1,0,0,0
2022-04-15 10:00:00,4,6,7,9,7,10,10,13,15,15,19,20,21,23,19,16,11,12,12,9,8,7,7,8,8,10,9,11,13,11,11,10,7,4,2,1,1,1,6,4,4,7,10,13,12,14,12,7,11,9,7,3,4,7,9,11,6,8,10,11,10,10,8,6,5,7,5,5,6,4,3,3,1,0,0
2022-04-15 11:00:00,3,3,5,7,7,5,3,10,13,17,17,20,19,20,8,19,11,13,2,12,6,11,11,7,7,5,8,6,8,8,9,9,6,2,1,0,1,3,9,8,10,9,9,9,9,11,11,12,13,12,11,9,7,7,14,11,10,12,12,9,12,13,9,8,8,7,6,5,4,2,3,2,0,0,0
2022-04-15 12:00:00,3,5,6,8,8,6,5,7,9,11,13,14,17,18,17,19,14,8,13,14,11,10,11,8,9,10,7,10,9,6,5,7,6,5,4,3,1,1,3,5,5,7,9,12,13,13,16,17,14,10,10,7,11,8,11,10,12,17,18,14,14,16,9,9,9,9,5,4,3,2,2,0,1,0,0
2022-04-15 13:00:00,2,3,3,7,8,7,10,11,13,17,22,24,24,25,11,24,18,19,17,13,12,7,2,13,14,12,11,6,10,8,7,8,7,4,2,1,2,0,4,7,10,11,16,19,19,21,20,16,14,14,13,14,13,13,14,17,23,23,20,13,11,10,15,12,11,9,7,5,7,7,5,3,1,0,0
2022-04-15 14:00:00,4,4,5,7,7,7,4,11,13,12,17,19,19,15,16,17,18,20,18,14,11,6,5,11,10,13,14,15,15,10,12,10,9,5,6,4,3,2,5,3,5,10,16,15,14,10,14,15,15,14,13,11,12,11,16,13,15,19,20,20,19,14,11,12,13,11,9,8,3,5,0,2,1,0,0
2022-04-15 15:00:00,3,2,5,10,7,9,8,11,13,17,15,14,14,16,17,22,23,24,21,18,15,15,12,11,12,15,17,17,23,19,24,20,11,9,9,7,5,3,8,10,12,15,13,14,13,15,17,14,23,23,18,21,22,22,20,17,16,21,21,20,12,17,15,16,17,14,10,7,8,9,8,7,3,0,0
2022-04-15 16:00:00,3,4,5,11,9,9,4,9,14,18,17,22,23,26,15,14,10,7,9,6,13,9,8,8,10,19,17,14,12,13,11,8,14,12,8,4,1,2,11,9,9,12,10,17,17,19,17,12,23,19,17,21,23,24,28,31,31,38,36,37,36,32,31,29,26,21,18,14,12,14,12,9,5,3,0
2022-04-15 17:00:00,4,5,5,11,10,9,12,18,21,22,18,22,25,24,31,30,17,16,12,8,15,16,15,19,26,36,16,11,13,12,10,9,9,6,5,1,1,3,14,12,9,13,18,20,20,25,30,28,29,28,25,23,23,23,32,31,37,56,48,40,35,27,26,22,20,13,11,6,8,6,4,5,2,1,0
