Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역입구,5_박석고개.신도고등학교,6_세명컴퓨터고등학교,7_연신내역.로데오거리,8_은평연세병원,9_구산역2번출구.예일여고,10_하나은행역촌동지점,11_역촌역.역촌오거리,12_서부경찰서후문,13_신진과학기술고등학교,14_응암시장,15_응암3동주민센터,16_대림시장,17_동도하이츠아파트,18_KT가좌지사,19_북가좌2동주민센터,20_DMC래미안e.편한세상2.4단지,21_북가좌삼호.DMC아이파크아파트,22_DMC파크뷰자이별동상가,23_DMC파크뷰자이,24_모래내삼거리,25_모래내시장.가좌역,26_사천교,27_연희104고지앞.구성산회관,28_연남동,29_홍대입구역(가상),30_홍대입구역,31_서교동,32_합정역(가상),33_합정역,34_선유도공원,35_당산역,36_당산역삼성래미안아파트,37_삼환아파트,38_신화병원,39_영등포시장,40_영등포시장,41_영등포시장로터리방면,42_경방타임스퀘어.신세계백화점,43_영등포시장,44_신화병원,45_당산푸르지오아파트,46_당산역삼성래미안아파트,47_당산역,48_선유도공원,49_합정역(가상),50_합정역,51_서교동,52_홍대입구역(가상),53_홍대입구역,54_연희동대우아파트,55_연희104고지앞.구성산회관,56_사천교,57_모래내시장.가좌역,58_삼성래미안2차아파트,59_DMC파크뷰자이,60_동부센트레빌아파트,61_북가좌삼호.DMC아이파크아파트,62_모래내우체국.증가교회,63_북가좌초교사거리,64_북가좌2동주민센터,65_KT가좌지사,66_동도하이츠아파트,67_대림시장,68_응암3동주민센터,69_서서울농협본점,70_백련산SK뷰아이파크아파트,71_신진과학기술고등학교,72_서부경찰서후문,73_역촌역.역촌오거리,74_삼성타운,75_구산역1번출구.예일여고,76_구산역1번출구,77_대조동주민센터,78_연신내역.로데오거리,79_세명컴퓨터고등학교,80_박석고개.신도고등학교,81_구파발역입구,82_은평뉴타운10단지,83_진관공영차고지
2022-04-09 07:00:00,0,1,4,0,3,7,12,13,13,12,12,12,12,13,14,15,7,14,13,12,12,12,10,10,7,9,5,10,7,6,2,5,7,0,3,4,4,3,3,1,3,5,4,5,7,5,6,5,4,3,1,2,4,2,3,6,7,0,7,8,9,11,12,11,9,10,9,9,10,11,14,15,17,16,14,13,11,7,4,3,2,0,0
2022-04-09 08:00:00,0,1,4,4,6,8,13,12,13,8,13,13,10,11,12,12,13,13,13,14,14,18,21,16,15,17,17,18,16,14,13,12,13,0,9,10,10,6,7,5,5,3,5,6,6,4,8,7,6,6,5,2,8,8,7,7,5,6,6,8,8,7,9,10,12,14,14,15,18,17,19,19,19,19,18,17,14,11,10,8,3,1,0
2022-04-09 09:00:00,1,1,3,3,6,10,11,11,12,15,19,17,19,18,17,22,27,31,31,39,40,44,41,38,32,30,28,31,29,22,21,14,19,18,18,19,14,14,9,4,4,6,2,4,7,5,7,0,4,6,7,4,15,8,3,10,2,10,9,10,12,13,13,10,15,14,16,18,18,19,21,15,17,18,19,21,16,11,8,6,2,0,0
2022-04-09 10:00:00,0,2,3,6,7,10,19,20,23,27,26,25,27,25,22,21,21,19,20,23,27,32,34,30,27,25,30,31,29,17,15,19,20,12,17,20,21,20,12,3,7,11,12,9,15,12,14,13,11,10,10,9,12,13,12,6,11,13,13,14,16,4,17,15,16,14,17,19,19,20,21,23,22,21,20,20,17,8,7,6,1,0,0
2022-04-09 11:00:00,0,1,3,6,7,13,18,18,18,17,18,14,13,16,18,19,20,22,27,31,32,33,35,38,40,39,35,32,27,18,14,0,14,15,11,10,12,9,9,4,5,14,16,17,23,21,23,21,22,21,21,19,22,11,9,10,11,11,12,15,16,17,18,17,15,17,24,22,20,20,22,22,23,21,20,24,18,11,9,6,4,0,0
2022-04-09 12:00:00,0,2,5,8,9,17,21,23,26,25,26,23,27,25,20,26,26,30,31,33,34,43,50,44,42,38,41,41,37,26,18,15,20,18,16,16,13,12,9,4,4,16,19,29,32,35,41,15,38,31,31,29,23,18,17,18,27,29,33,32,34,17,32,34,37,42,39,40,42,42,29,30,27,27,26,27,19,11,10,9,2,0,0
2022-04-09 13:00:00,1,2,3,9,9,7,24,30,28,27,26,28,27,27,25,23,22,21,22,23,29,31,33,36,38,37,39,48,44,32,27,25,21,19,14,16,19,14,8,7,7,11,13,22,28,29,34,35,31,27,23,18,26,25,20,18,20,19,19,20,17,17,17,16,16,17,20,17,18,18,40,39,33,31,24,26,23,9,6,4,1,0,0
2022-04-09 14:00:00,0,2,3,7,9,14,17,18,21,19,20,19,16,17,19,22,18,23,25,26,26,29,25,28,25,27,32,40,38,27,25,24,25,22,19,16,14,13,8,5,5,13,16,19,21,21,24,21,19,19,24,22,28,21,19,21,24,24,25,22,20,19,15,15,17,15,26,29,27,26,26,25,23,22,23,24,23,10,9,6,4,0,0
2022-04-09 15:00:00,1,1,3,6,8,13,25,27,30,29,28,26,29,27,23,22,24,26,24,22,23,31,29,29,28,27,36,33,31,24,27,25,26,31,20,19,14,11,10,9,9,17,24,25,27,25,31,36,35,34,31,30,27,24,21,24,31,32,29,26,28,29,30,27,27,21,25,26,28,27,28,28,29,26,27,33,29,13,10,9,2,0,0
2022-04-09 16:00:00,0,2,3,9,12,15,35,36,34,34,33,27,32,30,27,32,30,30,26,29,32,36,33,32,30,33,36,39,36,24,21,18,23,30,21,25,18,18,19,16,14,36,41,44,46,44,46,45,42,40,43,42,43,35,19,18,18,16,16,17,17,17,17,22,25,24,26,32,32,32,34,32,30,28,26,25,23,14,12,9,4,0,0
2022-04-09 17:00:00,0,0,4,9,14,20,32,34,38,40,42,39,32,28,24,26,26,29,31,35,33,34,37,36,36,37,42,53,34,46,44,42,29,32,27,29,27,16,13,16,16,37,41,42,47,43,38,53,50,33,27,26,33,34,33,32,32,31,32,33,30,29,33,35,35,32,29,31,34,27,25,26,25,23,22,25,25,13,11,5,5,0,0
2022-04-09 18:00:00,0,2,4,11,17,20,33,33,32,32,30,29,28,24,21,23,24,21,24,27,26,27,29,27,22,24,27,32,26,22,18,14,38,44,32,27,24,19,17,16,13,34,39,40,41,43,52,53,50,44,35,33,36,32,27,28,37,35,35,35,33,29,24,22,22,23,23,20,25,25,27,20,19,18,15,16,17,9,8,6,2,0,0
2022-04-09 19:00:00,1,1,3,3,9,6,18,22,24,23,18,25,18,17,14,14,11,12,14,13,19,15,21,20,21,17,19,19,17,16,15,12,17,20,18,13,15,13,8,7,7,16,26,28,29,26,30,31,29,24,14,14,23,24,25,32,33,32,32,26,20,20,19,15,15,17,17,19,17,17,16,27,25,24,18,24,21,14,6,4,2,0,0
2022-04-09 20:00:00,0,0,3,5,6,7,21,26,26,24,25,17,19,17,19,22,18,13,12,14,13,18,19,9,20,11,18,15,14,13,14,12,18,19,17,19,14,13,6,8,8,19,24,21,24,23,28,30,29,29,30,28,37,37,39,40,40,38,36,37,35,34,27,25,21,24,24,21,23,19,20,23,27,25,22,25,24,13,7,6,4,1,0
2022-04-09 21:00:00,0,1,4,7,9,7,22,21,20,14,18,17,18,16,17,13,12,10,11,9,7,7,8,6,7,0,8,17,14,12,10,0,14,16,14,17,14,11,10,9,7,20,23,23,23,19,19,16,16,20,20,17,35,30,29,28,33,32,27,26,23,22,20,21,23,22,18,20,20,20,16,21,20,17,15,21,23,13,8,7,3,0,0
2022-04-09 22:00:00,0,1,2,3,4,7,14,14,19,18,19,20,18,13,18,17,16,14,10,9,9,8,8,8,9,8,9,12,9,14,18,17,23,14,17,16,12,11,8,5,6,18,20,20,19,18,22,0,20,24,25,24,33,35,34,34,28,33,32,31,27,18,25,20,21,17,17,19,21,16,13,14,14,19,17,15,15,8,6,4,1,0,0
2022-04-09 23:00:00,0,0,0,1,0,2,17,8,13,9,9,9,10,11,13,12,5,11,9,7,8,9,8,6,7,6,8,11,6,13,19,18,26,25,20,21,13,7,5,7,5,16,17,16,18,13,19,16,16,17,25,24,33,31,32,31,30,31,25,26,20,23,23,17,21,22,22,20,24,26,24,19,17,15,12,16,15,11,7,5,3,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,2,1,3,1,2,3,5,0,6,7,9,10,0,4,0,11,5,10,5,12,0,6,11,10,11,0,8,3,7,10,12,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,1,1,2,3,6,0,0,4,7,5,8,9,8,7,8,9,7,11,6,8,7,7,6,4,10,5,9,7,9,8,8,7,2,11,10,9,7,6,4,4,3,0,0,3,2,0,2,3,2,0,0,0,3,4,5,5,5,6,0,7,6,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,2,0,2,3,2,3,4,0,3,5,4,3,2,4,4,6,4,5,6,8,5,10,11,10,9,8,0,5,7,6,0,3,4,0,5,1,0,4,3,1,0,2,2,0,2,1,0,0,1,1,1,0,2,3,0,5,3,0,4,2,4,3,3,2,4,3,4,5,6,5,5,4,4,0,5,4,3,4,2,1,0,0,0
2022-04-10 07:00:00,0,0,1,1,2,3,5,6,7,9,6,10,6,11,7,7,8,7,6,7,10,5,8,9,7,7,0,9,4,4,2,3,4,2,3,0,2,0,1,0,0,2,2,3,5,2,1,0,1,2,2,0,4,0,2,5,0,1,5,6,0,6,5,6,7,7,10,8,10,8,9,7,6,7,7,8,5,2,1,0,0,0,0
2022-04-10 08:00:00,0,1,2,0,3,7,7,8,11,12,15,16,14,11,10,12,13,10,11,13,13,14,16,16,12,16,17,16,13,8,5,2,4,0,3,4,3,5,3,1,2,4,3,4,7,4,6,4,4,4,6,2,7,9,8,7,4,3,2,3,4,6,7,5,9,9,10,10,7,10,15,12,12,13,11,12,11,7,4,1,2,0,0
2022-04-10 09:00:00,0,0,3,3,5,11,12,11,10,11,10,7,10,14,12,17,18,20,20,23,23,25,29,24,32,31,30,29,27,25,23,21,24,23,22,22,12,23,18,2,1,3,4,5,7,6,8,0,6,6,3,0,7,3,5,7,6,7,7,7,6,6,7,5,10,8,12,13,16,18,20,21,22,22,19,18,14,9,7,1,1,0,0
2022-04-10 10:00:00,0,1,5,6,8,13,16,17,19,22,24,16,25,23,22,23,24,26,25,27,23,23,27,32,34,35,23,37,33,23,19,18,19,12,13,14,16,18,11,2,1,10,12,10,12,16,8,3,13,9,8,4,9,5,3,6,9,10,13,14,17,15,14,17,20,14,24,24,22,23,22,19,23,21,18,15,15,11,6,5,3,0,0
2022-04-10 11:00:00,0,0,1,2,4,14,18,15,15,9,13,14,17,18,14,16,18,19,21,21,21,24,25,28,24,25,23,23,18,14,13,11,13,11,11,10,11,9,8,7,6,9,12,14,18,17,19,18,5,16,14,11,12,8,6,6,9,8,9,11,12,11,13,13,14,12,16,18,18,19,19,20,24,16,22,23,22,15,13,9,7,2,0
2022-04-10 12:00:00,0,1,2,4,10,15,22,21,19,18,18,19,19,22,21,20,20,23,24,28,30,33,35,38,41,39,41,38,35,23,21,18,20,19,15,11,10,9,6,4,5,22,25,26,31,29,29,22,28,21,18,17,17,15,11,13,16,16,10,12,14,13,16,16,17,18,24,26,26,25,28,28,31,29,29,31,31,14,10,5,2,0,0
2022-04-10 13:00:00,0,1,3,4,7,10,27,31,31,31,28,25,25,26,24,27,27,27,22,26,29,32,34,33,33,33,35,32,24,19,17,14,23,17,16,15,18,14,11,7,7,25,26,30,39,35,34,36,35,30,29,25,22,14,10,12,18,18,17,14,14,15,14,12,13,18,19,21,23,24,30,32,32,27,31,30,26,9,8,6,3,1,0
2022-04-10 14:00:00,0,1,2,4,5,11,19,18,18,17,20,20,20,24,23,16,18,20,21,21,22,27,26,24,24,26,28,27,23,19,18,16,20,22,19,16,16,17,14,12,10,13,17,20,23,25,32,31,30,23,21,16,24,19,14,15,21,14,22,21,18,20,20,19,18,18,19,22,21,22,23,24,25,26,25,31,32,13,10,2,2,1,0
2022-04-10 15:00:00,0,2,4,7,8,10,18,22,29,22,22,22,21,19,17,21,19,20,23,27,29,32,34,36,35,30,28,31,27,21,23,21,22,23,19,21,20,18,17,12,12,22,26,26,28,15,30,28,26,23,25,24,27,24,22,27,25,23,25,28,28,25,20,18,19,18,21,23,25,25,35,38,34,34,33,26,24,15,12,11,2,0,0
2022-04-10 16:00:00,3,2,9,12,15,19,26,25,26,27,29,24,26,22,25,27,27,27,29,26,26,26,28,30,28,28,31,35,33,21,16,15,23,19,17,20,20,17,14,9,5,18,26,28,31,30,29,34,30,36,37,34,33,32,25,23,24,24,24,25,26,25,24,23,23,24,31,33,38,35,34,36,34,32,29,29,26,10,6,4,2,1,0
2022-04-10 17:00:00,0,1,4,8,13,15,29,29,33,35,34,23,18,18,17,16,16,15,20,21,20,20,24,21,22,21,26,26,23,20,16,13,14,26,18,15,13,11,9,9,8,23,27,28,29,32,37,48,42,22,23,22,39,34,15,39,36,32,30,27,26,27,25,24,23,22,26,27,29,31,32,32,30,35,33,32,28,14,7,6,1,0,0
2022-04-10 18:00:00,1,1,0,3,5,8,25,28,25,23,37,38,27,23,20,17,18,13,15,15,14,13,15,16,15,15,14,19,17,16,13,12,19,23,18,21,18,12,10,15,12,27,32,32,38,29,30,33,31,42,40,32,43,39,39,39,40,38,30,30,29,28,22,24,21,23,28,32,34,35,32,30,24,22,19,23,21,15,10,6,2,0,0
2022-04-10 19:00:00,1,1,2,7,9,12,31,30,29,24,22,18,16,16,14,16,15,15,15,15,15,16,14,16,15,13,14,13,7,12,12,10,20,23,19,17,11,6,9,9,7,24,25,23,24,25,27,29,27,25,26,25,28,29,31,30,32,31,29,27,24,24,23,20,21,20,17,18,18,20,17,18,17,17,10,18,20,13,6,3,1,0,0
2022-04-10 20:00:00,0,1,2,4,6,4,15,13,14,14,11,12,11,10,12,13,12,9,12,14,13,12,14,13,14,11,16,17,14,16,12,14,11,20,14,12,9,7,7,9,5,33,31,28,29,28,28,27,26,25,28,27,28,26,26,30,33,29,25,23,19,22,19,22,25,26,23,23,27,28,27,25,21,19,16,14,14,9,4,2,2,0,0
2022-04-10 21:00:00,0,1,0,5,5,4,18,18,19,20,18,17,15,11,10,10,9,8,9,7,5,6,7,8,8,8,10,12,11,14,16,15,22,24,21,16,14,13,9,3,3,16,15,11,13,16,15,8,7,15,13,12,26,23,25,24,27,24,22,23,20,19,19,18,17,15,14,14,14,13,15,14,13,13,13,14,16,11,8,7,2,0,0
2022-04-10 22:00:00,0,0,0,1,3,2,12,13,17,16,14,13,15,13,11,11,12,11,5,9,10,9,8,9,10,8,8,7,5,8,7,6,9,7,8,8,5,4,3,3,4,17,15,15,18,19,20,0,16,24,26,24,31,27,30,27,26,24,25,22,18,21,20,19,17,19,16,14,13,11,10,7,14,5,14,13,12,6,2,1,0,0,0
2022-04-10 23:00:00,0,0,1,2,3,4,17,20,18,18,17,18,17,6,16,16,16,9,11,12,12,12,10,3,5,9,11,13,5,11,22,0,17,0,15,10,5,4,3,2,3,10,11,9,10,10,13,0,11,12,19,10,23,20,17,21,23,21,15,16,12,10,15,15,13,11,11,10,11,9,10,7,11,10,6,9,8,11,7,6,3,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,2,7,8,11,15,16,16,21,24,24,26,28,29,28,17,29,31,16,0,32,31,25,28,28,20,18,15,15,11,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,0,2,0,3,7,9,3,9,10,13,14,12,11,11,12,13,9,11,15,17,18,21,18,17,17,17,18,16,16,13,9,14,8,10,12,11,7,11,10,8,10,12,12,13,11,11,0,2,7,4,5,7,9,8,8,6,5,6,7,0,8,8,9,0,0,11,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,2,5,6,7,10,12,14,14,15,15,9,10,9,10,10,10,9,12,14,19,23,26,23,22,20,19,19,15,16,13,12,10,0,7,6,2,5,2,2,3,5,5,7,7,5,4,0,4,4,1,0,5,3,6,4,5,5,8,5,7,7,7,4,9,10,7,11,11,13,17,16,14,14,14,13,11,9,8,5,2,0,0
2022-04-11 07:00:00,1,2,9,11,9,15,17,19,18,19,22,21,22,22,22,21,23,25,29,25,30,50,58,56,48,50,29,33,30,18,16,3,16,0,10,11,13,10,6,5,2,12,10,9,23,9,10,9,6,5,10,9,8,6,6,7,7,8,10,13,13,15,16,18,22,24,30,32,41,47,49,51,51,52,38,41,40,28,15,6,3,1,0
2022-04-11 08:00:00,0,0,7,10,15,21,28,29,30,32,35,33,32,28,25,24,26,28,28,33,37,46,52,48,39,34,49,46,44,32,25,24,29,18,19,19,14,9,7,5,3,27,25,22,31,18,23,0,0,16,12,10,11,11,8,5,7,6,12,13,17,18,17,19,21,24,27,34,34,37,32,31,36,36,29,34,32,20,15,12,7,6,0
2022-04-11 09:00:00,0,0,6,4,7,16,15,14,16,19,16,16,24,25,27,26,24,23,22,24,28,33,36,31,24,24,27,27,21,15,15,14,17,11,14,17,14,11,5,3,3,19,18,14,15,12,11,8,7,8,7,6,11,8,6,8,11,11,11,12,10,11,12,11,10,10,13,13,16,17,21,22,22,20,20,23,18,15,13,4,2,0,0
2022-04-11 10:00:00,0,1,2,7,9,11,14,18,19,22,20,17,17,17,14,18,19,20,22,21,21,25,26,20,20,22,21,23,21,14,12,11,8,5,6,8,8,6,4,3,1,5,7,9,10,9,11,0,10,9,6,5,8,5,4,5,8,9,8,8,11,11,10,11,14,13,20,21,22,19,20,19,20,14,17,16,15,10,7,5,3,0,0
2022-04-11 11:00:00,0,1,2,5,13,16,17,19,23,22,20,19,18,19,18,15,16,17,17,20,21,22,25,24,25,27,13,29,25,16,14,12,13,12,8,8,9,7,3,2,4,6,8,10,13,13,18,0,12,12,12,11,14,12,11,10,12,13,15,13,14,17,9,12,17,18,21,20,21,20,16,15,14,14,12,18,14,8,4,2,0,1,0
2022-04-11 12:00:00,0,0,2,5,6,9,17,18,19,19,21,18,16,17,16,16,18,20,19,22,20,23,22,20,18,19,20,21,19,13,11,10,9,7,9,7,5,6,4,2,2,7,10,9,10,10,10,9,9,10,10,8,11,10,11,11,10,9,12,15,14,14,17,15,19,19,18,22,23,24,25,26,23,20,19,19,19,12,9,8,2,0,0
2022-04-11 13:00:00,0,1,4,4,7,9,13,15,17,18,18,18,17,18,17,15,18,18,17,19,18,18,19,23,20,18,17,17,15,16,15,14,14,14,13,12,11,9,6,4,2,8,11,10,18,19,18,12,16,17,17,0,15,13,13,9,12,14,11,13,12,14,15,18,17,19,18,19,15,17,14,15,12,13,10,15,13,6,8,7,1,0,0
2022-04-11 14:00:00,0,1,2,5,8,10,17,20,25,27,28,23,20,21,18,18,16,16,16,18,16,18,21,19,15,15,17,19,15,12,10,10,10,9,10,9,9,6,7,4,4,9,14,14,14,15,17,15,15,14,15,12,18,17,17,16,17,19,18,19,21,24,19,14,16,18,25,26,29,30,30,32,32,25,24,20,16,9,7,5,2,0,0
2022-04-11 15:00:00,0,3,3,7,23,24,29,27,25,24,23,21,19,17,16,22,20,19,19,21,18,21,23,20,15,13,16,15,12,13,13,11,17,19,15,14,13,11,8,7,6,9,12,14,20,16,18,19,16,15,16,0,18,17,17,25,31,29,28,25,23,21,23,22,21,20,23,24,23,22,29,28,30,28,26,29,22,12,8,8,5,1,0
2022-04-11 16:00:00,1,2,4,15,17,37,37,40,43,41,43,37,31,26,21,23,23,19,26,28,27,26,17,17,17,19,22,20,18,14,8,6,9,10,12,10,7,6,4,4,3,20,23,25,31,31,34,11,31,25,23,21,27,25,25,31,35,34,32,31,27,29,27,22,22,23,23,20,19,19,21,24,23,21,19,22,22,13,12,13,4,1,0
2022-04-11 17:00:00,1,7,11,11,16,19,32,31,30,29,28,27,23,25,20,25,25,24,25,24,21,22,29,25,28,31,34,35,29,23,21,20,28,31,29,30,25,23,13,12,8,19,26,29,34,33,31,30,27,30,34,33,41,39,41,39,25,21,19,20,17,16,15,14,18,22,30,26,30,32,32,31,34,33,31,32,27,15,11,8,5,1,0
2022-04-11 18:00:00,1,15,17,21,22,26,37,36,32,31,33,30,32,28,29,29,17,24,22,22,20,21,24,23,24,26,22,26,24,23,27,25,34,38,29,33,28,22,15,14,13,32,34,33,35,32,36,40,38,31,31,29,37,34,37,44,48,48,37,35,32,34,31,30,34,27,31,33,34,36,39,43,43,39,38,39,35,21,15,12,5,0,0
2022-04-11 19:00:00,1,3,5,8,7,14,34,28,33,31,31,26,19,16,17,19,18,15,14,15,13,13,13,13,11,11,21,23,13,20,18,17,28,32,22,26,16,13,12,6,6,15,14,14,18,24,28,16,26,26,30,29,44,42,41,40,42,40,35,32,31,29,26,24,24,25,28,28,27,27,23,23,24,35,32,27,27,16,12,10,2,0,0
2022-04-11 20:00:00,2,3,4,6,6,8,24,27,31,32,32,31,20,14,15,13,10,8,8,10,10,9,11,10,11,8,12,13,12,12,14,10,24,26,17,15,10,6,9,8,9,11,13,14,16,11,17,13,15,22,24,22,31,22,18,22,24,23,22,20,19,17,18,16,14,13,17,16,18,21,23,17,18,16,15,19,17,12,9,6,5,1,0
2022-04-11 21:00:00,0,1,2,3,4,4,12,13,11,9,12,11,10,11,12,11,6,13,4,11,9,5,6,8,5,6,6,9,8,10,10,3,9,8,9,7,6,2,4,4,5,12,12,6,14,15,16,20,19,19,21,10,26,29,27,31,33,32,31,18,18,17,16,16,15,14,15,15,15,15,16,16,18,19,16,20,13,14,11,9,5,0,0
2022-04-11 22:00:00,0,1,2,2,5,5,20,22,32,33,31,29,20,17,18,15,16,15,12,11,6,9,8,9,8,9,10,12,10,11,12,11,19,16,20,20,9,9,5,6,2,11,15,13,12,10,12,0,10,13,17,8,28,27,28,32,31,28,31,25,23,21,24,22,19,18,19,18,13,17,16,17,17,16,14,19,21,14,12,10,8,0,0
2022-04-11 23:00:00,0,1,0,1,2,3,11,12,14,10,9,6,8,7,6,7,7,5,6,6,6,5,7,6,6,6,6,7,6,19,22,0,13,11,12,9,12,9,8,6,3,9,9,0,10,9,12,0,0,17,17,16,23,24,22,26,27,26,25,20,21,20,19,18,14,16,17,16,14,13,15,12,12,7,10,10,9,5,4,1,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,3,2,4,9,13,14,13,19,21,22,25,27,27,27,20,27,29,29,20,30,22,23,24,23,21,21,19,19,13,12,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,1,3,0,6,7,7,5,8,7,10,10,9,10,11,11,12,13,12,17,19,20,24,24,23,23,24,23,18,18,15,14,15,5,11,10,10,9,8,4,8,4,8,7,6,7,8,0,0,9,8,7,11,13,14,11,5,10,9,10,0,11,9,8,6,6,9,10,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,1,1,2,3,4,6,9,6,9,9,10,6,8,7,8,9,9,10,9,11,16,29,25,26,22,20,15,19,13,9,8,5,8,0,6,5,6,7,5,4,1,5,3,4,8,4,1,0,2,4,2,0,3,2,3,5,4,3,4,5,6,0,5,7,5,6,9,8,9,10,12,13,12,13,10,15,11,11,10,4,3,1,0
