Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_기자촌사거리,12_신도초교.은평메디텍고등학교,13_두산위브205동앞,14_두산위브253동앞,15_진관동주민센터.은평우체국,16_구파발(가상),17_구파발역2번출구,18_롯데캐슬823동앞,19_진관중고교.약수사앞,20_아이파크714동앞,21_아이파크701동앞,22_진관초교앞,23_생태공원앞,24_아이파크709동앞,25_진관중고교.약수사앞,26_래미안909동앞,27_구파발역.롯데몰,28_진관동주민센터.은평우체국,29_동부센트레빌324동앞,30_동부센트레빌320동앞,31_신도초교.은평메디텍고등학교,32_기자촌11단지앞,33_제각말5단지.은평뉴타운도서관,34_하나고.삼천사.진관사입구,35_삼천리골입구56사단북한산부대,36_푸르지오618동앞.관음사입구,37_진관초교관음사입구,38_진관중고교약수사입구,39_지축교앞,40_진관공영차고지
2022-04-11 11:00:00,0,2,0,0,0,2,2,0,3,6,7,6,2,5,8,3,7,6,5,4,2,3,6,8,6,9,5,6,4,3,2,2,0,0,0,0,0,0,0,0
2022-04-11 12:00:00,0,0,0,0,0,0,0,0,2,4,6,8,8,9,10,8,7,5,4,1,2,5,7,4,7,8,5,5,6,5,5,4,2,0,0,0,0,0,0,0
2022-04-11 13:00:00,0,0,0,0,0,2,0,0,3,4,6,8,8,8,5,3,5,3,7,5,3,5,8,6,8,7,10,9,8,7,6,5,4,1,0,0,0,0,0,0
2022-04-11 14:00:00,0,0,0,0,0,0,0,3,5,8,6,7,3,8,12,9,11,8,10,9,8,12,18,20,19,18,11,8,3,5,5,3,2,0,0,0,0,0,0,0
2022-04-11 15:00:00,2,0,0,0,0,0,0,0,5,7,11,16,17,12,13,11,12,9,11,10,8,10,11,10,37,38,29,28,5,4,10,9,3,1,0,0,0,0,0,0
2022-04-11 16:00:00,0,1,0,0,1,1,2,4,6,9,8,13,15,15,14,12,16,15,13,12,8,9,8,8,9,10,11,24,16,14,9,7,3,0,1,1,0,0,0,0
2022-04-11 17:00:00,0,0,0,0,0,1,0,3,5,8,7,8,9,10,10,4,22,21,21,17,10,12,8,10,9,11,14,15,9,12,11,8,6,4,1,0,0,0,0,0
2022-04-11 18:00:00,0,1,0,0,0,2,1,0,5,6,7,8,5,3,8,7,22,20,19,17,14,7,2,4,4,5,31,33,29,24,12,7,3,2,5,4,0,0,2,0
2022-04-11 19:00:00,1,0,0,0,0,0,0,4,3,4,5,5,5,4,4,0,42,42,36,23,14,10,4,5,4,4,20,23,21,19,12,10,2,1,0,0,0,0,0,0
2022-04-11 20:00:00,0,1,0,0,0,0,0,1,2,2,3,2,2,3,4,3,18,16,15,9,7,6,2,2,0,2,8,10,12,9,7,6,2,0,2,0,0,0,0,0
2022-04-11 21:00:00,0,0,0,0,0,0,0,0,0,2,0,1,3,0,4,3,9,8,7,5,6,4,2,0,0,2,8,11,8,7,6,2,2,0,0,0,0,0,0,0
2022-04-11 22:00:00,0,1,0,0,0,0,0,0,0,2,0,1,1,2,2,1,12,12,8,10,1,4,1,0,1,4,9,12,10,10,8,7,1,0,0,0,0,0,0,0
2022-04-11 23:00:00,1,1,0,0,0,0,0,0,1,2,3,0,2,0,0,2,10,9,8,6,9,1,2,0,1,0,7,8,4,4,2,3,1,0,0,0,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,1,2,4,7,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,0,0,3,0,0,5,6,6,10,16,19,7,17,14,0,0,0,0,2,3,11,9,10,10,6,4,3,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 07:00:00,0,2,0,0,0,1,2,0,1,17,23,34,44,48,48,30,32,29,23,2,1,6,22,27,35,24,4,3,2,4,1,2,2,0,0,0,0,0,0,0
2022-04-12 08:00:00,0,0,2,0,0,0,3,3,7,18,21,27,29,30,27,25,23,22,13,12,11,7,19,25,29,29,32,35,37,19,1,0,2,2,2,0,0,1,0,0
2022-04-12 09:00:00,0,0,0,0,0,0,1,1,3,6,8,12,19,18,15,12,3,2,5,1,4,4,11,14,16,18,6,7,4,1,5,2,1,1,0,0,0,0,0,0
2022-04-12 10:00:00,0,0,0,0,0,0,2,0,4,7,7,9,10,9,9,7,8,7,8,7,0,3,7,9,13,10,6,6,0,2,5,4,3,0,0,0,0,0,0,0
2022-04-12 11:00:00,0,0,0,0,0,0,0,0,1,4,5,7,5,6,6,5,7,6,6,3,5,4,7,7,9,13,9,9,3,0,4,2,0,0,2,0,0,0,0,0
2022-04-12 12:00:00,0,1,0,0,0,0,0,3,4,7,5,4,5,2,8,5,4,2,1,3,1,5,6,7,10,11,9,10,7,6,8,5,3,2,1,0,0,0,0,0
2022-04-12 13:00:00,0,1,0,1,0,1,0,2,4,5,5,7,8,7,7,6,8,6,5,4,3,6,9,14,0,13,9,10,8,6,8,6,1,0,1,0,1,0,0,0
2022-04-12 14:00:00,0,2,0,0,0,1,0,1,5,9,6,10,9,11,11,6,10,11,9,8,7,6,8,9,6,7,5,6,5,4,3,1,1,0,0,0,0,0,0,0
2022-04-12 15:00:00,0,1,1,2,0,0,1,1,4,6,7,11,8,7,10,8,5,4,10,4,10,7,14,15,46,46,34,30,15,13,8,5,3,1,0,0,0,0,0,0
2022-04-12 16:00:00,0,0,0,0,0,1,0,2,4,9,6,40,41,13,21,20,14,9,7,8,7,6,6,7,9,14,16,13,19,11,14,10,7,3,0,0,0,0,0,0
2022-04-12 17:00:00,0,0,0,3,0,0,0,1,4,7,7,13,9,14,12,9,21,20,18,14,15,12,10,12,11,11,16,17,16,15,11,8,2,3,3,0,2,0,0,0
2022-04-12 18:00:00,0,0,0,0,0,1,0,0,0,3,4,9,12,11,13,11,33,30,22,15,12,11,6,3,7,9,13,17,12,12,13,12,4,0,2,0,0,0,1,0
2022-04-12 19:00:00,2,1,0,1,0,0,0,0,1,2,0,3,4,6,8,7,20,18,14,9,8,7,3,4,3,5,17,21,16,19,14,7,3,0,0,0,0,0,0,0
2022-04-12 20:00:00,0,1,0,1,0,0,1,1,3,4,3,3,4,5,2,1,27,20,15,10,8,9,3,1,1,6,20,25,21,17,15,12,3,2,1,3,2,0,0,0
2022-04-12 21:00:00,0,0,0,0,0,0,0,1,0,1,0,2,3,0,3,2,23,17,16,13,9,8,1,1,0,4,8,15,13,8,7,6,5,3,0,0,0,0,0,0
2022-04-12 22:00:00,0,0,0,0,1,0,0,2,1,1,1,2,0,1,1,0,23,18,20,14,10,7,1,0,2,1,7,10,8,6,5,3,1,1,0,0,1,0,0,0
2022-04-12 23:00:00,1,1,0,0,0,0,0,0,1,1,0,0,2,0,2,1,13,9,12,10,8,7,1,0,1,1,3,5,4,3,1,3,1,0,0,0,0,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,0,0,0,0,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0,0,5,6,2,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-04-13 06:00:00,0,0,0,0,0,1,0,1,4,7,8,9,10,10,9,8,1,0,0,0,1,0,8,9,11,12,6,5,0,4,1,1,0,0,0,0,1,0,0,0
2022-04-13 07:00:00,0,1,0,0,0,0,0,0,2,13,18,26,39,47,42,40,24,20,2,0,2,7,22,25,31,31,8,10,9,4,3,2,0,2,0,0,0,0,0,0
2022-04-13 08:00:00,0,1,1,2,1,2,1,1,2,11,13,17,21,23,27,23,13,21,11,7,6,6,19,28,33,34,32,43,44,26,4,2,2,2,2,1,1,1,0,0
2022-04-13 09:00:00,0,0,0,0,0,1,0,0,2,5,6,6,8,11,10,7,2,1,3,0,2,2,8,11,12,14,4,3,2,2,1,1,1,0,0,0,1,0,0,0
2022-04-13 10:00:00,0,0,0,0,0,1,0,0,3,5,7,9,11,9,8,6,4,1,0,3,2,3,8,9,13,14,4,5,4,2,3,1,2,1,0,0,0,0,0,0
2022-04-13 11:00:00,0,0,0,0,1,0,0,0,4,6,6,9,11,10,10,6,4,3,2,4,1,3,4,6,2,9,5,7,6,5,0,4,2,0,0,0,0,0,0,0
2022-04-13 12:00:00,0,0,0,0,1,1,0,0,2,3,0,9,10,11,9,8,4,5,0,4,2,4,7,8,10,5,4,5,4,5,3,2,2,0,0,0,1,0,0,0
2022-04-13 13:00:00,0,0,0,0,0,1,0,0,2,4,3,6,6,6,5,4,5,4,5,6,5,6,9,6,5,6,9,7,5,5,5,3,2,0,0,0,0,0,0,0
2022-04-13 14:00:00,0,1,0,0,0,1,0,1,4,6,7,22,10,21,11,6,6,4,6,5,1,3,9,15,34,34,31,8,8,6,10,6,5,1,0,0,0,0,0,0
2022-04-13 15:00:00,0,0,0,0,3,2,0,0,3,6,7,11,13,10,9,8,11,8,7,7,6,5,7,9,11,9,29,19,14,12,9,4,3,2,0,0,0,0,0,0
2022-04-13 16:00:00,0,0,0,0,0,2,0,3,7,7,9,26,27,26,20,19,19,16,14,11,7,9,10,11,16,15,17,17,16,15,15,10,4,3,2,1,0,0,0,0
2022-04-13 17:00:00,0,0,0,0,0,3,1,0,5,9,10,11,8,9,11,8,19,20,18,14,9,7,5,4,8,7,15,17,14,12,9,8,3,5,2,1,0,0,0,0
2022-04-13 18:00:00,0,1,0,0,0,0,0,2,2,5,6,5,4,5,7,6,20,16,12,11,14,12,2,5,4,7,14,17,16,14,12,11,3,1,0,0,0,0,0,0
2022-04-13 19:00:00,0,0,0,0,0,0,0,0,1,1,1,3,5,5,4,0,23,21,19,15,11,15,6,2,7,8,24,24,18,13,8,10,4,1,0,0,0,0,0,0
2022-04-13 20:00:00,0,0,0,1,0,0,0,0,0,2,0,5,1,0,5,1,17,18,11,13,10,4,3,0,1,0,12,21,19,15,4,3,1,0,1,2,0,0,0,0
2022-04-13 21:00:00,0,0,0,0,0,0,0,0,0,3,1,2,3,0,4,2,13,13,11,6,2,4,2,3,0,1,11,11,10,7,7,4,2,0,0,0,0,0,0,0
2022-04-13 22:00:00,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14,12,12,7,6,6,0,0,1,2,13,16,15,12,11,7,3,0,0,0,0,0,0,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,8,5,5,4,1,2,0,3,10,11,7,6,5,4,1,0,0,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,1,2,1,0,1,0,1,6,7,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,1,0,0,0,0,0,0,2,7,8,10,11,11,10,7,3,0,0,1,0,3,8,9,15,12,10,8,1,0,0,2,0,0,1,0,1,0,0,0
2022-04-14 07:00:00,0,1,0,0,1,1,2,0,2,17,26,31,42,46,46,26,30,28,1,0,2,5,21,25,28,27,4,3,3,5,4,3,1,0,0,0,0,0,0,0
2022-04-14 08:00:00,0,2,2,0,0,4,4,1,5,14,16,22,25,29,32,30,10,15,16,2,15,6,19,26,27,27,16,24,24,14,4,3,3,2,1,0,0,0,0,0
2022-04-14 09:00:00,0,0,0,0,0,2,0,0,1,4,5,11,13,14,11,7,3,2,1,1,0,1,17,18,19,18,3,3,4,3,1,0,1,0,0,0,0,0,0,0
2022-04-14 10:00:00,0,0,0,0,0,0,0,0,1,6,6,8,10,10,7,9,4,5,3,0,2,2,12,13,14,13,7,5,5,5,4,0,3,0,0,0,0,0,0,0
2022-04-14 11:00:00,0,0,0,0,0,0,0,0,1,3,4,4,0,3,3,2,4,4,3,2,0,1,7,8,9,9,3,6,7,6,5,4,0,0,0,0,1,0,0,0
2022-04-14 12:00:00,0,2,3,0,0,1,0,2,3,7,7,8,8,9,10,6,6,6,3,5,3,2,10,13,5,12,7,7,6,5,4,3,1,0,0,0,0,1,0,0
2022-04-14 13:00:00,0,0,0,0,0,1,0,2,3,5,3,5,2,3,6,4,9,10,4,9,3,8,8,6,0,7,6,5,7,2,2,1,1,0,0,0,0,0,0,0
2022-04-14 14:00:00,0,0,0,0,0,1,0,2,10,11,4,13,13,15,12,11,8,10,9,1,1,8,9,9,9,6,8,9,7,6,10,0,4,2,0,0,0,0,0,0
2022-04-14 15:00:00,0,1,1,0,0,1,2,0,3,6,8,8,10,9,7,5,12,10,8,7,6,6,10,10,47,45,34,27,20,10,8,8,4,1,0,0,2,1,0,0
2022-04-14 16:00:00,1,0,0,0,2,1,1,2,5,7,6,24,26,21,19,18,20,15,13,12,8,7,7,8,11,9,12,11,15,8,12,11,7,4,0,0,0,0,1,0
2022-04-14 17:00:00,1,3,0,0,1,2,1,0,3,5,4,7,9,8,9,8,23,21,19,13,7,8,6,8,9,7,11,13,11,10,7,4,1,2,0,3,0,0,0,0
2022-04-14 18:00:00,0,0,0,0,1,0,2,3,2,4,7,12,10,12,8,6,13,13,12,7,12,10,4,6,8,9,11,14,14,15,12,7,3,3,1,1,0,0,0,0
2022-04-14 19:00:00,0,0,0,0,2,0,0,0,3,3,3,4,4,5,6,5,36,33,30,22,16,12,3,5,7,8,23,26,24,15,10,8,0,1,0,0,0,0,0,0
2022-04-14 20:00:00,0,0,0,1,0,0,1,0,1,2,0,2,3,0,4,3,17,14,13,11,10,10,3,4,7,1,9,12,8,7,8,6,2,1,0,0,0,0,0,0
2022-04-14 21:00:00,0,0,0,0,0,0,0,0,1,2,0,2,3,0,2,1,14,14,13,10,8,3,2,2,1,2,11,11,10,11,10,5,1,0,0,0,0,0,0,0
2022-04-14 22:00:00,0,0,0,0,0,0,0,0,1,1,1,2,0,1,1,0,15,11,14,12,11,10,2,1,2,1,9,13,6,8,7,5,1,0,0,0,0,0,0,0
2022-04-14 23:00:00,0,1,0,0,0,0,0,0,1,2,0,0,1,0,2,0,16,13,11,3,5,1,1,0,1,2,5,6,6,5,4,2,0,0,0,0,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,0,0,0,0,0,0,1,1,2,3,4,4,3,3,2,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,0,1,0,0,0,0,0,0,1,6,7,15,14,15,13,9,4,2,0,0,1,1,6,9,9,10,4,3,0,2,1,0,0,0,0,0,0,0,0,0
2022-04-15 07:00:00,0,3,0,0,0,0,1,0,2,13,21,34,55,58,52,50,29,23,1,2,1,4,23,26,30,26,5,4,1,4,1,2,1,0,0,0,1,0,0,0
2022-04-15 08:00:00,0,1,2,2,0,4,3,3,7,14,13,17,25,22,22,15,14,15,14,13,8,7,14,15,28,28,6,8,8,6,3,2,3,2,1,1,0,0,0,0
2022-04-15 09:00:00,0,0,0,0,0,0,0,0,1,5,6,7,12,13,3,11,3,2,0,1,0,1,10,9,12,13,6,6,5,5,4,3,2,0,1,0,0,0,0,0
2022-04-15 10:00:00,0,0,0,0,0,0,0,0,1,3,2,8,7,6,4,4,3,2,0,0,4,3,9,8,7,8,9,9,0,5,10,0,6,0,0,0,1,0,0,0
2022-04-15 11:00:00,0,1,0,0,0,1,0,0,2,4,4,7,8,6,7,4,7,4,3,3,2,1,11,9,9,12,7,9,7,6,7,8,6,2,1,0,0,0,0,0
2022-04-15 12:00:00,0,0,1,1,0,0,2,2,3,4,3,4,5,5,6,5,5,3,4,0,4,1,6,9,10,9,5,7,0,5,6,4,2,1,0,0,0,0,0,0
2022-04-15 13:00:00,0,2,1,0,2,1,0,1,3,4,7,8,9,9,7,6,8,7,6,6,5,6,7,5,8,9,7,6,5,3,4,2,1,2,1,0,0,0,0,0
2022-04-15 14:00:00,0,1,0,0,0,1,0,2,7,8,10,11,12,14,9,6,10,6,6,5,4,10,10,9,16,14,8,11,9,6,8,7,4,1,1,0,2,1,0,0
2022-04-15 15:00:00,0,1,0,1,1,1,0,0,6,9,5,24,25,23,18,14,12,11,8,7,6,9,9,10,19,19,17,17,14,8,14,12,9,6,1,0,0,0,0,0
2022-04-15 16:00:00,0,0,1,0,0,0,2,2,6,8,9,20,21,18,17,15,14,13,12,10,8,8,8,9,13,12,11,10,8,7,6,4,1,0,0,0,0,0,0,0
2022-04-15 17:00:00,0,0,0,0,1,0,1,3,3,5,8,12,13,13,11,8,25,18,16,11,8,6,12,13,15,15,18,10,8,7,6,8,3,2,0,0,0,0,0,0
2022-04-15 18:00:00,0,0,0,0,0,0,0,2,3,7,8,9,10,9,10,7,20,19,17,14,9,8,8,4,9,13,19,23,21,15,11,8,1,1,0,0,0,0,0,0
2022-04-15 19:00:00,1,0,0,0,0,0,0,0,1,7,8,13,14,13,10,5,25,24,23,18,15,9,3,4,5,4,19,25,22,18,12,6,3,0,0,0,0,0,0,0
2022-04-15 20:00:00,0,0,0,0,0,0,1,1,0,1,2,0,2,0,2,1,17,16,15,14,12,8,2,4,0,6,17,21,18,16,9,4,2,1,0,0,0,0,0,0
2022-04-15 21:00:00,0,1,0,0,0,0,1,2,2,2,0,3,3,0,4,1,9,8,6,5,4,5,2,3,1,1,8,14,4,7,10,8,1,0,0,0,0,0,0,0
2022-04-15 22:00:00,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,2,20,19,17,12,11,4,1,0,5,5,11,15,13,5,12,8,1,0,1,0,0,0,0,0
2022-04-15 23:00:00,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,33,8,31,21,20,15,2,0,0,2,14,15,9,13,6,5,1,0,0,0,0,0,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
