Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_미사강변루나리움.강일리버5단지,4_미사강변리버뷰자이.베라체,5_강동리버스트상가,6_강동리버스트6.7단지,7_강일리버파크1단지.3단지,8_강일동주민센터,9_강동공영차고지,10_고덕리엔파크1단지,11_해뜨는주유소,12_상일동역4번출구.센트럴푸르지오,13_상일동역1번출구,14_고덕그라시움,15_고덕평생학습관.온조대왕체육관,16_강동아트센터.강동경희대병원,17_명일동현대아파트,18_고덕삼환.주공9단지아파트,19_명일여자고등학교,20_명일1동주민센터,21_명일역3번출구.래미안솔베뉴,22_서울시동부기술교육원,23_암사3동주민센터(강동롯데캐슬퍼스트),24_강일중.선사고,25_신암중학교,26_삼성광나루아파트.암사동유적,27_암사역선사현대아파트,28_천호동공원,29_서울현대요양병원,30_천호역현대백화점.노동권익센터,31_천호역.풍납시장,32_영파여고.강동구청역,33_현대아파트앞,34_풍납동극동.쌍용아파트,35_잠실파크리오아파트상가.올림픽회관,36_잠실파크리오아파트앞,37_잠실나루역,38_잠실중학교.장미종합상가,39_잠실역.잠실대교남단,40_석촌호수.한솔병원,41_송파여성문화회관,42_송파초등학교.송파동성당,43_송파나루역,44_서울방이동고분군,45_삼익아파트미성아파트,46_송파경찰서.오금역,47_가락래미안앞,48_개롱역3번출구,49_삼환아파트,50_거여역현대아파트,51_거여역3번출구.현대2차아파트,52_마천동사거리,53_청암노인요양원,54_마천시장마천동우방아파트앞,55_파크데일아파트입구,56_파크데일아파트2단지앞,57_파크데일아파트1단지앞,58_파크데일아파트입구,59_남천초교마천동우방아파트앞,60_청암노인요양원,61_마천동사거리,62_거여역2번출구,63_거여역,64_보인고교.오금동삼성아파트,65_오금동상아아파트,66_오금공원앞,67_오금동현대아파트,68_한양삼익아파트,69_서울방이동고분군,70_방이우체국,71_송파초등학교.송파동성당,72_송파여성문화회관,73_석촌호수.한솔병원,74_잠실역,75_잠실중학교,76_잠실나루역,77_잠실진주아파트,78_올림픽회관,79_풍납동극동.쌍용아파트,80_강동구청역농협중앙회,81_강동구청역1번출구.영파여고,82_천호역,83_천호역현대백화점.노동권익센터,84_서울현대요양병원,85_천호동공원,86_암사역2번출구.암사종합시장,87_삼성광나루아파트.암사동유적,88_신암중학교,89_강일중.선사고,90_암사3동주민센터프라이어팰리스,91_서울시동부기술교육원,92_명일역2번출구,93_명일1동주민센터,94_명일여자고등학교,95_고덕삼환.주공9단지아파트,96_한영중고한영외고,97_강동아트센터.강동경희대병원후문,98_강동경희대병원.명일동이마트,99_고덕그라시움,100_상일동역8번출구,101_상일동역6번출구.고덕아르테온,102_해뜨는주유소,103_고덕리엔파크1단지,104_강일동주민센터,105_강일리버파크1단지,106_강동리버스트7.6단지,107_강동리버스트상가,108_강동리버스트8단지,109_강일리버5단지.미사강변루나리움,110_강일초등학교,111_강일리버파크6단지
2022-04-04 19:00:00,0,0,0,2,7,9,9,8,8,7,9,7,7,0,4,9,10,10,9,10,15,13,19,14,13,12,10,10,9,8,2,7,8,7,6,9,11,17,26,32,31,29,28,25,24,25,15,30,28,22,25,17,14,18,15,1,3,4,5,4,5,5,7,7,8,8,11,11,9,10,8,7,11,12,15,16,17,17,17,14,14,15,32,30,22,40,42,40,28,20,16,19,21,19,17,14,13,18,16,30,58,59,57,57,49,25,11,2,0,0,0
2022-04-04 20:00:00,0,1,0,2,2,3,0,1,4,0,7,9,11,5,11,13,15,14,13,14,17,17,21,19,20,17,15,14,12,8,7,6,4,5,5,6,7,8,10,16,18,17,14,14,22,23,22,21,20,19,19,18,15,12,12,3,4,0,6,2,3,3,5,6,7,6,12,7,6,7,8,6,9,10,10,11,13,10,10,9,15,17,18,15,13,20,24,25,20,19,12,13,14,15,12,6,14,17,0,20,36,18,35,36,33,13,4,1,0,0,0
2022-04-04 21:00:00,0,1,0,0,3,5,0,5,6,5,0,6,5,3,3,6,6,5,4,5,14,11,9,9,4,4,4,6,7,6,6,7,5,0,4,4,6,13,13,16,13,14,15,20,14,14,13,13,15,12,14,12,15,12,10,0,1,2,3,0,6,5,6,8,7,6,8,9,8,8,8,7,8,9,10,15,14,17,15,9,17,16,18,18,15,26,28,22,13,9,7,8,7,6,5,4,8,9,0,11,28,28,27,26,25,10,4,2,1,0,0
2022-04-04 22:00:00,0,1,1,2,3,4,3,2,1,0,2,4,4,0,0,7,11,12,5,16,15,11,11,7,8,10,11,8,8,6,10,8,4,6,2,5,6,9,9,11,12,15,14,20,26,24,20,18,15,14,11,9,10,9,8,0,2,1,3,0,2,4,3,0,3,3,7,6,14,15,15,16,16,15,16,18,14,13,16,13,13,12,12,12,17,20,20,19,15,9,8,11,13,11,8,9,10,11,9,13,16,14,17,15,14,8,6,1,0,0,0
2022-04-04 23:00:00,0,0,0,3,5,0,0,6,0,0,0,6,5,0,5,1,10,11,10,13,5,10,10,9,5,4,6,10,5,8,7,4,2,2,2,2,3,4,5,6,5,3,5,5,4,17,16,14,4,6,15,12,9,7,6,1,2,4,1,1,1,2,7,4,3,4,5,4,6,5,5,6,5,8,6,5,3,6,4,7,1,8,19,20,19,29,27,23,16,10,8,9,10,10,5,8,7,7,6,7,10,13,9,10,9,3,2,1,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,1,3,5,6,3,4,0,5,5,3,4,0,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,1,1,2,4,11,13,13,14,14,5,8,10,11,10,8,12,16,12,12,9,11,14,15,17,13,12,11,11,6,9,4,2,6,11,6,10,8,9,7,1,0,6,7,5,4,0,8,8,0,0,7,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,0,1,1,8,15,26,26,27,27,28,27,8,7,5,4,7,8,11,9,10,9,13,17,23,25,20,9,15,15,10,7,6,5,8,7,8,8,7,4,3,4,3,4,5,7,5,4,3,3,0,2,1,0,2,3,3,9,8,12,13,15,14,15,17,15,12,12,13,14,12,9,0,7,7,4,5,0,5,0,0,0,0,3,1,2,3,4,5,6,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 07:00:00,0,0,4,22,41,68,68,46,60,63,65,27,20,19,13,14,15,18,19,22,20,25,37,40,45,36,14,17,21,20,20,18,17,14,16,14,15,16,10,9,11,10,12,12,19,16,3,14,9,6,6,3,0,4,7,26,36,37,42,45,48,34,41,36,37,36,28,23,22,22,23,23,20,11,8,8,7,13,13,14,7,12,11,13,21,20,27,29,30,35,35,30,28,16,17,12,10,0,9,7,9,10,0,7,0,6,2,1,0,0,0
2022-04-05 08:00:00,0,0,6,12,24,48,50,48,48,47,43,25,23,22,21,18,21,25,29,27,25,25,42,50,60,53,21,22,20,19,22,17,16,14,20,21,13,7,10,10,7,7,8,10,12,8,6,6,7,7,7,8,5,5,4,34,44,44,51,52,51,44,40,36,38,36,33,35,33,35,35,24,23,12,7,5,5,6,11,11,12,12,12,11,14,16,16,18,22,23,22,15,16,17,15,12,11,10,5,9,12,13,12,13,12,7,2,1,0,0,0
2022-04-05 09:00:00,0,0,4,10,16,35,36,37,38,39,37,22,20,0,18,18,21,23,23,23,23,29,33,37,39,31,15,18,15,11,12,10,8,14,16,17,12,11,15,10,8,9,6,7,8,7,5,9,10,12,7,6,4,2,3,6,12,13,18,19,22,22,24,25,28,28,25,27,28,30,27,21,19,8,3,0,2,4,6,7,6,9,14,13,12,17,19,21,16,16,15,12,10,8,11,6,7,6,7,8,8,6,5,4,3,1,1,2,0,0,0
2022-04-05 10:00:00,0,0,1,6,10,18,14,16,18,19,17,9,10,0,8,9,10,13,13,12,12,13,14,29,29,26,16,16,14,7,5,5,6,7,6,8,6,8,6,5,5,4,8,6,8,8,7,9,8,5,7,7,5,4,2,3,7,6,11,6,14,12,11,9,15,11,15,15,13,14,14,12,12,7,8,7,3,5,8,9,12,10,13,15,13,10,12,4,9,9,8,5,6,4,0,2,3,3,0,2,5,5,0,4,1,3,1,0,0,0,0
2022-04-05 11:00:00,0,0,1,4,9,18,8,11,20,19,13,11,8,7,9,9,10,11,10,10,10,8,10,11,13,9,11,7,10,9,7,6,5,6,6,5,5,8,7,6,7,7,8,8,8,7,7,9,7,5,6,4,5,8,4,2,7,8,10,8,7,9,9,10,9,10,12,11,11,11,11,11,8,6,6,5,1,1,5,7,5,7,9,10,8,7,8,7,8,8,8,8,7,7,6,4,2,4,5,4,5,5,5,6,4,3,1,0,0,0,0
2022-04-05 12:00:00,0,0,0,2,9,17,16,16,20,20,13,11,7,0,8,13,12,15,16,14,15,14,14,16,18,19,13,10,13,10,11,6,9,8,7,8,8,7,8,8,11,11,11,9,10,11,8,9,8,6,6,5,4,4,5,6,10,11,11,3,14,15,16,5,9,7,14,9,13,10,11,9,9,7,5,4,3,2,3,4,5,4,10,12,6,10,5,9,10,6,4,4,10,9,9,8,7,9,8,10,15,13,12,11,0,7,3,2,1,0,0
2022-04-05 13:00:00,0,0,3,4,11,18,21,22,24,17,15,10,5,9,6,6,9,5,6,10,13,14,13,13,13,11,7,5,6,7,8,9,9,5,8,9,10,10,11,12,12,13,10,12,10,10,9,10,8,7,7,6,5,5,4,3,7,3,8,9,9,13,14,14,14,12,12,15,16,16,14,11,7,8,8,10,6,5,9,11,12,13,14,14,13,14,16,16,15,13,12,12,15,13,1,12,11,12,0,11,11,12,0,11,9,7,3,1,0,0,0
2022-04-05 14:00:00,0,0,1,4,6,12,10,11,12,10,22,14,14,9,14,16,16,16,12,13,13,17,20,26,28,24,17,16,15,8,10,7,8,11,12,12,11,13,11,9,12,8,9,10,11,11,6,11,11,8,9,6,4,7,3,3,7,9,10,10,8,4,8,7,11,12,10,9,10,12,16,8,14,7,9,9,6,0,6,8,12,12,18,17,18,18,18,17,13,12,12,12,11,12,11,10,10,13,14,14,22,24,23,20,17,8,7,1,0,0,0
2022-04-05 15:00:00,0,1,2,2,6,9,10,9,12,14,15,11,5,10,9,9,11,13,12,19,15,17,15,23,17,16,14,15,20,13,12,13,6,14,13,12,12,13,11,8,12,11,15,11,28,27,26,22,21,16,14,14,13,9,6,6,9,9,13,14,15,15,15,14,16,6,15,16,15,14,11,13,13,15,9,18,19,3,16,14,12,10,15,17,9,21,21,13,24,21,21,21,21,20,13,13,14,17,16,15,19,20,18,18,15,9,3,2,0,0,0
2022-04-05 16:00:00,0,1,0,5,8,12,12,16,18,21,15,11,9,10,11,15,23,26,24,26,24,23,21,20,26,24,18,14,12,10,12,24,10,23,25,22,19,23,18,15,15,17,17,14,28,53,55,50,50,37,36,35,33,33,28,5,8,9,10,8,10,9,9,14,15,15,15,16,15,16,14,14,15,12,22,21,32,37,11,36,40,39,43,34,24,29,30,29,23,24,26,24,26,26,22,23,26,28,25,25,31,33,23,26,25,12,5,0,0,0,0
2022-04-05 17:00:00,0,0,0,4,7,14,14,17,19,22,21,12,13,13,12,16,17,13,16,11,10,8,9,11,14,16,12,10,7,10,10,8,6,10,12,4,14,14,17,19,23,24,25,22,21,23,20,22,20,18,18,15,14,12,12,3,7,7,9,10,9,9,10,14,17,17,14,14,14,15,15,16,15,12,14,12,12,15,13,14,13,16,22,24,24,43,30,38,34,27,22,20,21,20,13,24,21,23,24,29,47,46,46,36,34,19,6,3,0,0,0
2022-04-05 18:00:00,0,0,1,3,8,10,9,11,14,13,10,12,11,10,10,13,14,13,16,16,26,24,20,18,15,11,13,16,15,10,8,10,9,9,12,13,14,14,23,27,28,29,33,32,30,33,32,36,29,27,28,26,22,16,13,3,5,6,7,8,13,8,10,10,11,10,10,11,11,10,11,11,13,23,33,37,38,36,31,30,26,22,28,31,23,49,46,50,42,30,26,21,23,22,20,21,20,25,17,23,47,45,46,34,31,16,5,2,0,0,0
2022-04-05 19:00:00,0,0,0,2,7,10,9,14,14,13,9,10,12,11,10,8,8,9,8,7,10,9,12,16,18,17,15,17,9,6,11,12,9,8,8,7,9,14,18,17,25,20,20,19,18,22,18,25,23,23,23,21,19,20,18,1,2,0,5,3,6,5,9,5,6,7,12,18,15,15,11,8,13,16,20,23,24,24,27,24,23,21,31,30,26,36,35,29,22,18,17,17,21,21,20,17,16,20,7,29,45,46,32,35,34,21,6,2,0,0,0
2022-04-05 20:00:00,0,1,0,0,3,3,4,5,5,6,7,6,7,3,6,10,9,9,9,6,14,11,8,8,7,6,6,5,14,6,7,4,2,6,3,5,10,11,13,10,11,10,11,11,18,18,16,16,18,17,18,16,16,21,16,2,3,2,3,2,5,4,5,2,9,5,10,6,3,2,8,11,16,15,19,22,21,19,15,13,12,17,25,24,20,32,29,26,20,15,11,11,15,14,9,12,15,13,12,18,32,31,26,30,25,11,4,1,0,0,0
2022-04-05 21:00:00,0,0,0,2,5,9,3,5,6,8,3,5,4,4,4,8,11,3,10,9,11,10,9,10,11,7,10,9,11,9,5,4,3,6,4,5,5,8,9,11,15,13,13,15,14,17,16,19,18,15,15,13,10,13,12,1,2,3,4,5,2,4,5,5,7,3,9,6,7,7,4,6,5,7,6,8,6,9,11,12,13,13,23,21,18,36,33,26,22,18,14,15,16,14,13,14,8,10,13,20,32,20,8,26,22,12,8,2,1,0,0
2022-04-05 22:00:00,0,0,0,1,0,2,0,6,2,5,2,5,2,3,4,8,5,4,9,10,12,11,10,8,6,8,8,5,7,4,2,1,2,2,0,2,2,3,8,12,14,14,11,27,26,20,20,17,18,16,19,18,17,16,13,2,3,0,3,0,4,5,7,8,9,8,7,7,11,6,10,9,11,14,13,13,9,10,7,9,14,14,19,19,16,26,27,23,16,10,9,11,12,8,8,7,14,17,11,16,24,21,15,15,13,8,3,1,0,0,0
2022-04-05 23:00:00,0,1,0,0,2,0,0,3,0,0,3,2,3,0,0,2,6,0,5,0,10,3,8,10,9,8,9,9,0,7,6,5,6,2,7,3,6,7,7,5,9,6,7,6,5,8,9,11,10,9,7,7,6,6,5,0,1,0,2,0,1,2,4,5,4,4,8,7,9,9,8,7,10,12,6,10,9,6,5,4,10,4,11,10,8,14,15,15,14,10,8,8,8,7,6,5,8,6,0,8,17,0,16,15,13,8,3,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,1,2,7,4,8,0,9,4,0,0,0,8,0,7,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,1,3,5,11,12,12,13,12,0,11,12,13,6,6,14,8,7,7,5,6,8,8,9,9,8,9,9,8,8,6,4,5,0,4,5,4,3,3,4,4,4,5,4,1,0,0,0,0,6,5,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,1,0,8,17,23,25,25,29,32,31,8,5,0,0,7,6,9,11,11,7,12,19,23,28,24,15,16,16,14,12,11,7,9,0,8,4,6,5,5,1,5,6,6,7,5,0,3,3,0,1,1,0,1,4,6,14,13,11,15,14,12,13,13,11,8,9,10,8,9,8,8,9,6,5,3,4,4,5,4,1,3,0,0,4,6,8,6,7,9,8,6,6,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 07:00:00,0,0,3,16,43,72,73,33,72,62,52,18,16,18,12,16,19,21,21,23,21,34,46,57,62,52,13,21,26,28,27,26,25,26,24,16,11,12,10,5,8,5,4,10,15,12,4,5,4,3,5,1,1,1,3,26,31,29,37,38,44,38,35,31,33,34,26,19,19,19,19,21,20,17,6,10,18,20,18,6,7,3,9,12,18,21,27,29,31,36,35,29,29,22,16,12,7,9,8,9,15,15,0,7,3,4,4,2,0,0,0
2022-04-06 08:00:00,0,0,6,15,30,55,55,57,56,71,61,24,18,21,21,20,22,26,29,32,28,36,57,67,68,55,20,22,19,19,19,18,13,12,11,14,11,11,11,9,6,7,10,12,20,9,10,9,10,6,10,5,4,1,4,28,44,46,50,50,53,50,47,42,40,40,32,36,34,31,26,23,19,10,6,4,6,7,9,9,11,12,14,16,12,12,11,11,12,9,7,8,6,0,8,8,8,6,0,7,10,11,10,13,12,11,2,0,0,0,0
2022-04-06 09:00:00,0,0,1,7,15,29,30,25,30,32,29,22,17,0,16,15,19,20,25,25,23,28,41,49,47,45,18,22,20,16,11,13,14,13,11,14,12,9,9,10,8,8,8,7,8,6,5,6,6,8,5,2,0,1,3,7,16,17,22,21,26,26,28,28,30,30,24,24,24,23,21,19,16,9,6,3,4,4,7,8,7,8,9,8,7,11,12,12,11,12,10,8,9,6,8,4,7,6,3,4,7,7,0,5,0,4,4,2,0,1,0
2022-04-06 10:00:00,0,0,1,5,11,23,25,25,27,27,26,13,12,0,13,12,13,5,15,13,14,14,13,14,15,15,12,14,13,12,10,9,7,10,9,11,9,13,10,12,13,10,8,9,8,8,7,5,8,8,5,4,1,3,0,2,7,7,9,10,10,10,11,15,17,18,15,16,14,14,11,9,7,6,6,8,0,6,7,5,3,4,8,7,7,9,8,9,10,11,10,7,8,9,7,3,5,5,3,6,7,5,6,8,7,5,3,1,0,0,0
2022-04-06 11:00:00,0,0,0,4,8,13,6,15,18,0,16,12,6,0,9,8,7,0,6,6,7,9,10,15,14,15,13,15,10,7,10,9,8,4,5,7,6,10,8,7,6,8,9,10,8,8,6,7,7,6,6,7,6,6,3,3,6,7,9,6,8,9,10,7,0,11,11,13,13,12,8,7,7,7,5,4,0,5,5,7,9,10,14,16,15,17,15,13,15,13,10,6,8,3,8,7,6,9,0,5,10,11,9,9,5,2,4,2,0,0,0
2022-04-06 12:00:00,0,0,1,3,6,13,16,8,18,20,22,10,10,7,8,11,13,14,14,15,17,19,17,14,15,16,12,12,13,9,6,7,10,9,5,9,7,7,9,9,14,11,12,12,11,12,11,11,5,9,10,8,6,6,4,3,7,0,6,9,9,11,12,12,10,13,13,13,13,14,11,9,9,6,5,6,4,4,5,6,10,11,16,17,15,16,16,14,14,12,11,10,10,10,11,12,14,15,0,8,17,16,11,12,11,5,3,1,0,0,0
2022-04-06 13:00:00,0,0,0,2,5,13,12,11,13,13,14,8,7,6,6,7,8,10,6,9,9,6,9,12,16,15,10,9,9,8,10,11,10,12,10,11,10,9,10,9,10,9,10,12,13,10,7,12,10,9,10,9,8,6,4,1,7,2,9,10,10,9,10,10,11,10,10,12,11,9,13,11,10,12,13,14,8,13,12,8,11,10,15,16,15,15,15,16,13,12,9,10,11,8,8,5,9,7,7,7,12,16,15,14,13,7,3,0,0,0,0
2022-04-06 14:00:00,0,0,0,2,5,18,17,16,15,11,14,11,12,8,10,11,19,19,17,15,15,13,12,13,12,9,9,8,7,5,7,5,4,5,11,6,8,9,8,8,12,12,13,11,10,10,9,11,10,10,10,9,5,8,5,3,6,5,6,6,8,8,7,9,8,10,13,13,13,13,13,11,10,11,12,17,16,14,13,15,17,18,22,24,21,18,19,20,20,18,18,24,26,6,25,29,31,37,34,32,36,35,8,31,28,21,5,0,0,0,0
2022-04-06 15:00:00,0,0,1,5,11,15,16,15,19,19,19,15,15,14,13,10,16,15,16,21,28,22,21,24,17,14,12,7,11,9,8,18,19,13,14,14,13,11,13,15,17,18,17,15,17,27,27,31,36,31,31,29,16,28,25,3,8,6,9,10,12,11,13,13,12,10,17,16,15,18,12,17,13,12,24,21,20,24,22,24,26,25,24,24,20,21,23,20,19,20,21,17,19,14,12,13,9,14,13,14,17,19,15,19,12,9,2,1,0,0,0
2022-04-06 16:00:00,0,1,0,6,9,15,16,18,14,18,15,13,0,14,10,7,9,11,12,14,17,26,22,23,23,18,12,13,10,10,11,12,12,13,14,16,16,18,17,17,18,20,19,18,23,27,27,29,27,24,25,21,20,18,14,4,9,10,5,6,10,9,9,16,19,21,18,20,13,18,15,15,14,19,20,16,16,16,16,17,18,20,31,32,18,18,20,18,19,14,13,14,18,18,18,18,17,20,19,20,27,26,25,22,21,11,6,1,0,0,0
2022-04-06 17:00:00,0,1,0,3,8,13,14,18,20,15,16,14,12,0,12,12,15,8,7,6,8,16,11,12,15,15,25,21,24,16,9,7,6,9,10,9,10,18,18,20,18,19,19,23,24,30,22,23,21,16,15,12,11,11,7,3,10,9,12,12,13,12,15,14,15,15,17,16,16,15,13,13,12,12,19,16,18,17,19,23,25,27,36,42,32,41,42,38,27,24,22,23,28,26,21,20,12,23,22,28,41,40,39,36,27,16,7,4,0,0,0
2022-04-06 18:00:00,0,0,1,2,11,18,11,20,21,20,7,13,12,12,11,12,12,16,14,12,19,19,19,22,19,18,13,13,12,8,7,9,12,12,12,10,13,18,21,21,24,22,24,26,30,31,29,38,39,33,27,25,22,20,15,3,6,6,9,10,12,13,18,17,15,16,20,21,21,18,20,18,16,17,23,25,24,26,32,31,36,37,59,58,51,66,62,58,42,34,28,25,24,21,20,21,22,32,32,36,51,51,50,45,35,31,7,2,0,0,0
2022-04-06 19:00:00,0,0,1,2,8,13,12,10,13,14,12,9,10,11,10,11,14,11,9,7,14,18,16,17,16,8,10,12,8,2,4,9,6,5,8,6,6,12,14,17,18,17,21,20,20,17,27,26,24,24,21,13,10,21,20,1,4,1,6,7,10,10,14,15,16,17,22,16,17,17,15,13,10,11,18,21,18,17,16,15,16,17,45,42,31,41,43,54,38,29,23,23,28,20,17,16,18,22,15,23,47,48,30,43,38,22,6,1,0,0,0
2022-04-06 20:00:00,0,2,1,1,4,5,1,3,6,5,4,5,0,0,4,5,7,6,6,6,7,8,6,7,2,3,4,6,4,5,4,5,6,7,7,8,8,11,17,13,15,17,16,20,15,19,17,20,20,14,17,14,12,11,9,1,1,3,1,4,7,10,14,13,3,0,7,9,8,10,13,13,12,10,9,12,13,15,15,8,18,15,23,25,23,25,25,23,21,14,10,7,10,18,9,7,9,19,14,23,25,25,15,21,20,10,4,2,0,0,0
2022-04-06 21:00:00,0,0,0,1,5,6,6,5,5,0,4,4,5,0,2,7,11,12,12,14,13,11,9,9,8,8,7,8,5,5,5,3,0,4,5,5,3,7,8,11,16,21,26,25,23,22,20,19,19,19,20,16,14,12,9,3,3,0,4,0,3,5,4,6,6,7,11,12,10,9,7,6,6,7,9,11,8,12,8,9,14,13,20,20,19,31,29,28,21,17,15,18,16,18,19,20,18,20,18,16,24,21,14,21,18,10,4,1,0,0,0
2022-04-06 22:00:00,0,0,1,0,2,2,1,8,3,10,0,10,9,3,8,15,14,13,12,14,15,15,15,12,10,9,5,4,5,3,5,3,1,3,1,0,3,8,12,13,13,14,16,17,21,22,20,19,19,18,17,13,10,10,11,1,3,1,2,4,4,0,5,4,5,6,5,7,10,10,9,10,16,17,17,19,17,16,19,18,20,23,33,31,28,34,30,27,21,15,13,18,22,18,14,10,11,13,12,15,29,16,28,20,18,8,7,1,0,0,0
2022-04-06 23:00:00,0,0,0,0,2,2,1,0,3,0,2,0,0,0,0,7,0,8,5,2,9,8,9,9,7,5,6,5,4,2,2,1,1,3,5,0,1,4,5,6,7,9,10,9,9,12,11,14,12,9,8,8,1,7,6,1,3,3,4,2,3,4,5,8,2,6,5,3,4,7,4,5,6,7,5,8,4,3,7,8,2,7,12,10,11,17,15,14,13,7,6,7,7,4,9,8,7,5,4,6,12,12,0,13,10,6,3,1,0,0,0
