Unnamed: 0,1_상진운수종점(기점가상),2_상진운수종점,3_석관중고등학교앞,4_석관동코오롱아파트,5_한천로쌍용아파트앞,6_이문동쌍용아파트,7_신이문역,8_쌍용아파트,9_이문동현대아파트,10_중화2동주민센터,11_지하철7호선중화역3번출구,12_지하철7호선중화역2번출구,13_중흥초등학교,14_이화연립경동제일교회앞,15_쌍용아파트신내테크노타운앞,16_엘지아파트앞,17_신현중학교,18_중랑구청,19_신내동성3차아파트,20_신내동성1.2차아파트,21_신내9단지아파트.서울의료원,22_중랑소방서,23_신내7단지아파트홈플러스,24_봉화산역2번출구,25_신내우체국.5단지두산대림아파트,26_구립도서관체육관,27_신내4단지아파트,28_태릉고등학교.원묵초등학교,29_지하철6호선화랑대역,30_예수사랑교회,31_화랑타운아파트,32_공릉우방아파트,33_원자력병원,34_효성화운트빌원자력병원후문,35_태릉현대아파트,36_청솔아파트,37_지하철6호선화랑대역,38_태릉고등학교.원묵초등학교,39_신내4단지아파트,40_구립도서관체육관,41_신내우체국.5단지두산대림아파트,42_봉화산역3번출구,43_신내7단지아파트홈플러스,44_중랑소방서,45_신내8단지아파트.서울의료원,46_신내9단지아파트,47_신내10단지아파트,48_중랑구청,49_신현중학교,50_엘지아파트앞,51_쌍용아파트신내테크노타운앞,52_이화연립경동제일교회앞,53_중흥초등학교,54_지하철7호선중화역2번출구,55_지하철7호선중화역3번출구,56_중화2동주민센터,57_이문동현대아파트앞,58_신이문역,59_쌍용아파트,60_이문동쌍용아파트,61_한천로쌍용아파트앞,62_석관동코오롱아파트,63_석관고등학교,64_상진운수종점
2022-04-04 13:00:00,1,0,2,3,4,3,10,4,9,9,11,11,9,10,9,9,10,8,9,5,7,4,6,6,3,4,4,0,4,6,2,4,3,2,3,2,4,0,3,6,0,10,6,6,9,9,9,8,7,7,6,6,7,7,7,9,9,2,0,1,1,0,0,0
2022-04-04 14:00:00,1,0,4,3,2,1,12,8,13,10,10,12,15,14,12,15,12,11,8,9,5,2,8,6,3,0,3,7,8,11,2,6,6,6,9,10,12,0,5,12,11,12,11,10,8,11,13,11,12,12,10,12,11,7,9,9,9,6,0,1,4,1,0,0
2022-04-04 15:00:00,2,0,4,5,6,1,12,14,16,13,19,20,4,19,17,13,13,11,11,9,8,7,6,4,5,3,4,3,4,6,3,6,6,3,6,6,8,6,7,8,10,15,9,9,15,14,16,19,17,16,17,14,11,7,8,10,7,4,1,2,3,1,0,0
2022-04-04 16:00:00,0,0,2,3,3,2,15,11,8,11,13,14,13,13,13,12,12,7,6,6,6,2,5,5,5,2,5,6,5,5,5,2,6,7,9,9,25,34,36,40,38,40,39,38,40,37,34,14,15,12,18,14,14,9,13,14,11,8,5,6,5,3,1,0
2022-04-04 17:00:00,1,0,5,9,10,11,20,19,16,14,16,19,18,16,17,14,11,9,9,8,10,11,10,8,7,8,6,0,6,8,7,4,7,6,11,11,11,8,4,9,10,20,15,18,16,16,12,13,14,11,18,19,13,9,17,18,15,8,4,9,7,3,1,0
2022-04-04 18:00:00,1,1,3,6,7,0,47,47,43,34,37,35,34,33,32,31,28,22,19,11,8,10,8,9,10,9,8,7,9,9,6,4,4,5,6,8,7,1,8,10,8,20,17,18,16,15,16,31,32,36,37,34,32,14,21,23,19,10,10,4,8,4,3,0
2022-04-04 19:00:00,2,0,2,3,4,5,24,21,22,17,34,35,32,29,28,26,24,19,12,7,5,4,10,9,7,4,3,0,4,3,3,2,3,3,3,0,7,4,6,7,6,23,20,22,18,13,13,14,16,12,14,13,14,11,19,15,16,8,8,7,6,3,0,0
2022-04-04 20:00:00,1,2,4,3,5,2,15,15,18,18,26,29,28,25,21,19,15,12,9,4,6,4,3,3,2,1,2,0,3,4,0,1,3,1,3,2,4,2,3,2,2,23,13,19,11,4,7,8,7,8,8,9,9,7,11,10,10,7,5,3,4,2,1,0
2022-04-04 21:00:00,1,0,1,2,0,0,12,5,3,9,16,17,16,13,12,10,11,8,8,7,6,5,4,6,5,6,3,0,4,3,2,1,1,0,2,2,3,2,0,1,1,11,11,9,5,5,5,10,11,0,11,13,12,10,9,7,7,5,2,4,3,2,1,0
2022-04-04 22:00:00,0,0,1,1,1,0,12,0,13,11,20,21,20,19,16,15,14,11,11,6,6,2,0,7,6,0,5,0,10,7,3,4,2,3,0,2,4,3,3,0,2,12,4,10,7,4,5,6,4,5,3,2,1,3,9,7,8,5,4,1,3,2,0,0
2022-04-04 23:00:00,0,0,1,0,2,2,6,0,4,4,15,14,14,13,11,4,2,7,4,2,1,0,0,0,1,1,0,0,0,1,0,0,2,2,1,1,3,4,2,5,1,10,3,9,8,5,2,3,4,3,1,2,1,2,7,8,6,3,2,1,1,1,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,1,3,4,3,1,2,4,3,4,3,3,4,5,7,4,6,5,4,4,3,0,0,0,0,2,0,0,0,2,0,1,1,1,2,1,1,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,1,1,2,5,1,3,5,7,5,5,6,2,7,4,4,4,9,8,7,5,0,0,4,2,1,3,3,2,3,3,1,1,2,4,5,3,0,3,2,1,0,1,0,2,5,2,4,7,9,6,9,9,7,7,9,8,1,0,0,1,0,0,0
2022-04-05 06:00:00,1,0,2,5,5,1,6,7,8,6,6,6,7,8,9,5,0,9,11,10,8,5,7,2,0,0,0,0,1,1,1,0,2,3,4,5,2,1,3,0,0,3,3,1,4,7,10,15,14,13,14,9,13,10,7,11,6,4,5,1,3,1,0,0
2022-04-05 07:00:00,1,1,5,8,8,10,17,22,26,26,28,31,35,36,38,37,35,21,22,27,29,29,27,16,17,9,8,6,6,7,4,6,3,6,13,14,11,2,11,4,9,11,6,4,7,12,16,25,31,34,40,42,37,22,21,20,18,6,5,4,2,2,0,0
2022-04-05 08:00:00,2,1,5,8,9,10,16,23,31,28,25,27,28,27,27,28,26,18,18,20,21,24,20,14,15,14,12,11,15,14,12,8,3,5,8,11,9,8,10,6,9,16,7,16,15,19,21,19,19,22,26,19,40,23,26,34,23,10,8,0,6,4,3,0
2022-04-05 09:00:00,1,0,2,3,4,1,12,15,18,15,9,13,14,12,13,11,10,9,7,9,13,12,11,6,4,5,4,2,4,5,2,4,4,4,5,4,3,4,4,4,5,8,8,7,8,13,13,18,21,14,22,23,21,9,10,10,8,2,0,1,2,1,0,0
2022-04-05 10:00:00,0,0,1,4,3,3,7,9,10,7,6,9,8,7,8,7,6,4,5,6,8,5,8,5,3,4,0,0,5,7,6,6,5,6,5,5,3,0,1,5,4,7,9,7,9,11,13,11,5,13,13,5,11,7,7,9,5,3,0,2,0,1,0,0
2022-04-05 11:00:00,1,0,2,3,1,1,5,6,8,7,5,10,6,6,5,6,4,7,8,8,8,4,10,8,2,4,3,2,5,4,4,2,4,4,7,4,5,4,5,0,4,9,6,8,8,8,7,12,13,13,16,14,13,7,9,10,9,3,2,0,1,2,0,0
2022-04-05 12:00:00,1,1,2,5,6,5,8,9,11,10,12,14,13,10,10,11,10,8,8,9,6,7,4,6,4,2,1,1,5,5,1,3,3,3,4,3,5,4,3,4,5,8,9,10,9,8,5,7,9,12,16,10,10,5,5,8,5,3,0,2,0,1,0,0
2022-04-05 13:00:00,0,0,3,3,5,3,8,6,7,6,7,10,9,9,10,7,9,9,8,8,11,5,11,8,5,7,6,4,9,9,8,4,4,4,6,8,7,0,0,4,8,6,4,5,5,4,6,6,6,3,7,6,4,6,8,7,5,3,1,0,3,1,0,0
2022-04-05 14:00:00,0,0,3,1,1,0,11,7,11,12,10,17,8,7,16,7,11,14,13,9,10,9,6,6,5,7,8,10,5,7,6,4,5,5,6,4,4,0,5,7,7,9,10,8,7,8,9,7,0,8,7,9,6,5,12,8,11,4,3,2,1,0,0,0
2022-04-05 15:00:00,2,0,2,3,3,1,17,14,14,11,11,12,13,14,14,15,14,14,10,7,8,8,6,5,6,4,3,4,4,5,3,3,11,8,12,12,23,9,11,12,8,20,22,8,21,20,12,13,15,12,14,11,12,9,14,4,13,4,1,2,3,0,0,0
2022-04-05 16:00:00,3,0,4,8,6,6,26,27,24,18,15,17,19,19,19,8,17,7,12,11,12,12,6,8,4,10,13,13,12,4,2,1,4,6,6,8,8,10,10,16,17,22,25,22,20,16,13,15,12,15,15,16,15,12,13,15,14,9,8,3,3,4,0,0
2022-04-05 17:00:00,1,0,3,3,3,4,21,22,18,14,19,21,20,18,17,15,13,12,11,10,12,3,5,8,7,10,4,0,11,4,2,1,11,9,12,13,9,8,8,10,9,15,15,14,12,14,13,15,15,8,16,12,13,13,17,17,16,10,8,4,5,2,1,0
2022-04-05 18:00:00,1,0,2,6,7,2,30,34,30,25,39,42,42,42,39,36,30,20,23,23,25,24,23,18,17,7,16,17,16,9,9,5,5,6,9,9,11,9,11,17,16,27,28,24,19,17,16,15,16,16,19,10,16,12,17,18,17,8,6,8,7,4,2,0
2022-04-05 19:00:00,1,0,4,4,5,0,34,35,32,27,40,41,28,38,30,28,24,17,12,8,5,4,3,7,5,6,2,5,8,6,3,2,3,4,5,4,6,4,4,4,4,27,29,26,19,12,9,12,13,14,15,10,12,12,17,16,11,7,8,0,5,5,3,0
2022-04-05 20:00:00,2,0,2,3,2,1,12,13,15,12,26,32,29,23,21,19,15,14,10,9,7,0,4,5,4,8,4,0,6,5,3,3,7,2,8,2,5,4,4,4,5,16,15,14,12,10,9,7,6,7,8,8,6,6,17,16,11,7,6,3,4,1,0,0
2022-04-05 21:00:00,1,0,2,3,4,0,15,13,12,14,17,10,13,15,10,9,7,5,7,3,5,6,6,8,0,7,6,2,1,4,3,2,4,5,2,4,3,3,0,3,1,12,11,11,9,7,7,11,5,11,10,10,10,8,11,12,11,4,2,0,4,1,0,0
2022-04-05 22:00:00,0,0,1,1,0,0,11,0,8,10,19,19,18,17,12,11,8,5,7,6,7,0,6,5,4,6,2,3,7,7,6,1,1,2,2,3,8,7,6,7,0,13,13,12,14,12,7,7,6,4,5,2,7,3,12,8,12,5,4,5,2,0,0,0
2022-04-05 23:00:00,0,0,1,1,4,2,9,0,8,7,13,12,13,12,9,7,5,6,4,2,3,1,2,3,4,3,3,0,3,1,1,1,2,1,0,2,3,2,1,6,2,11,15,6,14,9,8,5,6,5,3,2,6,2,7,8,7,5,4,4,2,1,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,2,3,0,2,1,2,3,1,3,5,3,4,3,4,3,6,5,5,3,3,1,0,0,0,1,0,2,4,1,0,0,2,0,3,0,0,0,4,0,3,0,0,2,0,2,3,4,5,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,0,1,4,3,5,7,7,8,6,4,1,5,5,6,7,6,9,9,10,6,9,5,4,0,2,4,1,3,3,2,0,1,3,4,0,2,0,4,0,2,0,0,0,5,6,6,7,4,4,5,7,7,6,6,10,0,3,2,1,2,1,0,0
2022-04-06 06:00:00,0,0,3,4,3,3,7,5,7,6,4,5,4,3,5,8,7,9,5,11,12,5,5,4,1,2,1,0,2,1,1,0,2,1,3,4,4,3,0,3,0,5,4,4,6,10,9,12,13,14,15,14,13,9,8,11,7,3,0,1,2,1,0,0
2022-04-06 07:00:00,1,0,4,7,6,8,15,18,25,20,22,24,26,24,28,27,23,20,22,32,33,32,33,18,17,13,12,4,6,6,2,5,3,6,14,14,9,6,11,13,9,6,5,4,9,14,22,23,21,25,27,28,23,21,18,25,17,6,0,4,5,2,1,0
2022-04-06 08:00:00,3,0,5,9,11,10,17,25,27,25,15,15,16,16,16,15,14,9,10,16,18,17,13,11,9,10,10,8,9,10,9,8,4,4,11,13,13,14,15,16,18,28,14,27,26,31,35,22,22,28,29,28,28,19,27,29,28,6,0,3,3,4,3,0
2022-04-06 09:00:00,1,0,6,10,4,0,11,12,15,16,17,21,22,11,17,16,13,9,11,12,13,12,7,8,2,6,3,2,4,4,2,3,4,4,8,7,4,0,6,1,5,6,4,6,8,9,10,13,14,16,18,22,20,9,9,12,9,4,0,0,3,2,0,0
2022-04-06 10:00:00,0,0,3,5,1,0,6,8,8,13,11,13,14,4,14,3,12,8,6,8,8,5,7,11,0,10,1,0,3,10,1,3,4,5,6,5,8,7,4,5,6,7,9,7,7,9,11,15,16,17,18,20,17,7,8,9,8,3,1,4,3,2,1,0
2022-04-06 11:00:00,3,0,3,2,2,1,5,0,4,6,7,5,6,7,0,3,6,4,6,6,5,0,4,6,7,3,6,0,7,6,4,1,5,4,4,3,5,6,3,3,5,6,5,0,6,8,9,9,8,9,8,8,12,7,9,7,7,4,3,0,1,0,0,0
2022-04-06 12:00:00,1,1,3,4,3,4,8,9,6,7,8,9,11,6,6,10,8,9,8,7,8,7,6,6,2,1,3,5,2,4,4,3,7,7,8,9,5,4,6,5,6,7,6,6,7,8,8,10,11,11,11,6,12,10,9,11,10,3,2,0,2,0,1,0
2022-04-06 13:00:00,0,0,4,6,6,5,8,9,11,10,12,17,9,10,9,10,10,11,8,10,11,10,6,9,7,3,6,5,9,7,6,5,2,3,4,5,4,2,5,6,3,8,5,7,10,11,10,13,15,14,9,0,15,12,11,14,4,5,6,5,1,0,4,0
2022-04-06 14:00:00,0,0,3,4,5,0,8,9,6,7,12,14,11,10,12,7,9,8,10,9,6,6,6,6,9,5,4,0,5,2,3,2,5,4,7,8,6,7,4,5,5,8,4,6,7,8,9,10,11,12,11,10,8,5,10,10,0,6,5,4,3,2,0,0
2022-04-06 15:00:00,2,0,4,5,3,0,11,10,13,13,14,13,15,14,13,12,13,9,8,8,8,3,1,4,3,3,4,0,0,2,1,1,4,5,8,10,8,7,15,15,12,18,14,16,18,20,20,15,13,14,16,16,14,8,12,11,9,3,0,2,3,1,2,0
2022-04-06 16:00:00,0,0,2,2,4,0,17,19,18,16,18,22,21,21,18,13,11,11,13,12,13,12,8,9,11,6,4,0,7,5,4,2,5,7,8,9,14,3,15,17,18,20,19,18,18,17,16,17,21,23,20,21,20,13,20,15,14,8,4,6,3,4,3,0
2022-04-06 17:00:00,0,1,1,4,4,5,19,20,20,15,27,32,31,30,26,24,21,16,10,8,12,5,11,11,11,9,12,7,11,10,5,1,13,14,17,13,8,5,9,11,10,16,9,14,12,12,9,10,12,9,12,11,12,9,23,11,18,13,11,11,7,3,0,0
2022-04-06 18:00:00,1,0,4,5,6,3,34,36,18,24,33,32,30,28,26,27,26,22,18,16,15,16,15,11,11,9,8,7,8,6,4,2,5,6,7,4,6,4,7,7,9,20,21,18,20,14,13,28,28,31,34,33,30,11,20,22,21,11,10,6,8,4,3,0
2022-04-06 19:00:00,2,0,4,5,7,0,34,36,34,24,55,53,54,33,47,47,38,17,11,8,5,8,7,8,5,8,5,1,8,8,6,3,3,3,4,5,8,7,7,0,8,23,22,19,15,12,10,11,12,10,12,9,11,9,19,18,11,10,10,9,7,3,1,0
2022-04-06 20:00:00,3,0,1,5,3,4,14,15,15,12,19,21,20,17,15,15,13,8,5,4,4,2,5,3,3,2,1,0,5,4,1,2,0,1,2,1,4,2,4,5,5,11,10,9,7,8,7,7,5,6,8,4,6,2,9,9,6,5,3,0,3,1,0,0
2022-04-06 21:00:00,0,0,3,3,1,1,16,11,13,15,19,23,22,21,18,17,15,12,10,7,7,6,3,8,7,6,6,1,5,3,2,1,3,0,2,0,2,0,3,3,2,12,11,10,6,10,11,11,9,10,10,8,6,6,9,10,8,5,2,4,3,2,1,0
2022-04-06 22:00:00,3,0,1,4,2,0,8,9,7,7,22,23,17,21,16,14,11,12,8,5,5,1,3,4,3,2,0,1,3,2,1,1,0,2,1,3,3,2,1,5,7,12,6,10,8,5,7,7,6,6,6,5,4,5,9,11,9,6,5,4,3,1,0,0
2022-04-06 23:00:00,1,0,1,2,1,0,7,0,7,4,13,13,13,11,8,7,6,3,4,1,2,0,2,0,3,2,2,1,0,2,1,1,1,0,2,0,2,0,0,2,0,8,1,7,3,4,2,7,2,6,5,3,4,13,8,14,10,7,6,5,1,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,1,2,2,3,1,2,4,4,3,5,0,2,3,4,5,2,4,6,6,0,5,0,3,0,4,3,2,0,3,0,1,0,0,1,0,0,0,2,0,1,2,0,1,0,1,3,0,2,0,3,4,0,5,0,6,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,2,0,2,4,3,5,6,7,7,6,6,3,1,5,6,5,4,6,7,7,7,6,5,3,0,1,4,2,3,3,1,2,1,2,4,3,2,0,4,3,2,0,1,0,2,4,7,10,11,12,12,11,12,6,5,9,7,1,0,0,0,0,0,0
2022-04-07 06:00:00,1,0,2,2,3,3,4,6,6,5,4,0,5,5,4,4,4,5,4,7,8,7,7,3,0,2,3,1,3,3,1,2,1,2,5,5,3,0,2,0,1,6,2,3,6,6,8,12,14,15,18,20,18,10,11,12,8,3,0,1,1,0,0,0
2022-04-07 07:00:00,1,0,4,7,8,9,14,21,25,19,22,25,26,21,24,22,22,17,26,41,45,28,42,24,24,15,11,9,8,6,5,5,9,5,13,15,9,8,8,0,7,9,8,7,10,18,23,38,43,48,54,36,31,14,17,19,18,6,7,3,4,2,1,0
2022-04-07 08:00:00,4,0,5,10,11,12,23,28,25,22,34,43,43,41,37,40,33,15,19,26,27,27,21,10,11,9,9,8,10,11,8,8,5,2,13,15,9,7,12,11,9,19,12,18,17,20,29,33,32,35,55,58,60,36,36,39,36,4,6,5,3,4,2,0
2022-04-07 09:00:00,1,0,3,4,1,3,11,13,15,10,13,16,18,16,11,17,16,11,11,10,11,10,9,8,8,5,4,2,5,6,5,3,4,5,8,7,5,4,5,5,4,8,8,7,8,9,10,15,18,22,24,23,22,8,10,11,12,2,3,0,2,0,0,0
2022-04-07 10:00:00,0,0,2,4,3,4,6,8,7,5,5,6,5,3,5,3,4,6,7,7,7,7,7,4,2,3,0,1,3,4,2,3,2,5,6,5,6,2,5,2,5,5,7,2,8,10,7,12,13,14,15,14,10,8,9,8,6,3,0,1,3,1,0,0
2022-04-07 11:00:00,1,0,2,2,0,0,5,7,9,8,5,6,0,3,4,3,5,5,5,6,6,4,5,5,4,3,4,3,4,2,3,0,5,4,6,9,5,0,3,0,2,3,3,4,5,8,7,10,11,10,12,14,12,5,6,7,3,2,0,2,1,1,0,0
2022-04-07 12:00:00,1,1,3,6,6,0,8,9,10,9,9,11,8,5,10,7,8,5,7,4,6,0,5,4,4,6,5,3,3,5,2,1,2,2,3,4,3,4,2,5,2,5,5,0,6,5,6,8,9,8,10,10,9,8,7,9,3,4,2,3,1,0,2,0
2022-04-07 13:00:00,0,0,2,3,4,0,11,8,9,10,12,13,12,7,11,12,7,9,8,7,7,3,6,5,6,2,6,7,9,5,3,3,5,6,9,10,7,3,5,8,9,7,8,7,7,7,7,11,9,7,8,9,7,6,8,5,7,1,0,0,0,0,0,0
2022-04-07 14:00:00,1,0,3,4,2,0,8,10,11,8,14,17,6,7,12,11,10,6,4,6,9,8,7,7,0,6,5,3,6,5,5,4,3,4,2,3,5,0,3,7,4,5,8,5,8,7,6,8,11,12,13,7,10,7,10,12,11,7,6,0,4,0,0,0
2022-04-07 15:00:00,0,2,3,4,1,1,11,13,14,12,19,22,21,20,15,16,19,13,11,9,8,5,6,5,4,3,4,0,5,4,2,3,10,7,11,13,21,7,8,13,10,23,22,21,20,20,20,13,11,9,12,14,10,8,10,8,6,5,4,1,4,1,0,0
2022-04-07 16:00:00,2,3,4,5,5,2,16,18,20,20,17,19,18,16,14,13,14,13,14,14,12,11,10,8,9,5,7,0,8,6,5,2,7,5,8,9,10,13,17,25,23,28,27,25,24,22,23,18,22,21,16,20,18,13,17,17,13,8,7,4,6,3,1,0
2022-04-07 17:00:00,1,0,1,3,4,0,17,18,18,11,20,23,21,20,19,15,16,13,13,10,11,10,9,8,7,7,3,3,8,5,6,5,9,11,15,17,18,14,19,21,20,20,21,19,26,26,27,19,16,15,19,17,17,12,12,14,10,5,0,1,3,3,1,0
2022-04-07 18:00:00,0,0,2,5,6,5,28,31,31,19,28,31,28,26,24,22,18,22,25,20,22,6,17,12,11,9,9,6,10,7,6,2,5,7,8,7,9,7,6,8,10,15,14,13,14,14,15,18,20,20,15,18,16,8,16,16,12,8,6,9,8,3,1,0
2022-04-07 19:00:00,2,0,3,4,1,0,25,26,26,23,43,45,45,39,37,34,32,20,14,10,11,8,9,7,4,6,5,2,7,6,6,1,4,5,6,4,7,6,3,5,2,33,33,30,24,15,10,11,10,11,14,15,14,10,23,21,19,14,15,5,13,5,4,0
2022-04-07 20:00:00,2,2,3,5,6,0,17,18,17,15,21,25,23,22,20,18,17,13,12,7,6,4,4,4,1,5,1,1,5,4,3,2,1,2,4,3,7,6,5,8,4,13,13,12,14,10,7,10,8,8,5,9,7,6,18,12,16,13,3,3,12,4,0,0
2022-04-07 21:00:00,3,1,1,4,1,0,11,11,10,10,22,26,27,23,18,17,14,10,8,5,4,4,3,3,1,1,1,4,4,3,0,2,2,0,3,2,3,3,5,3,4,16,8,12,13,11,10,14,12,10,11,7,6,9,20,19,16,7,3,6,5,1,0,0
2022-04-07 22:00:00,0,0,1,2,1,0,9,0,3,7,18,17,16,14,12,5,4,9,9,4,4,3,0,4,4,3,2,1,5,3,2,0,2,3,4,4,8,7,8,3,9,10,8,8,6,4,3,4,2,2,3,6,5,4,13,15,14,11,8,5,3,1,0,0
2022-04-07 23:00:00,0,0,1,1,0,0,12,0,11,10,16,17,15,13,10,9,2,6,6,4,0,2,1,3,1,1,0,0,2,2,1,1,0,1,1,1,2,1,2,3,2,8,7,6,7,5,5,5,4,4,0,5,4,3,7,6,5,6,2,1,4,2,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,1,2,1,1,2,2,2,2,3,3,4,4,4,3,3,6,6,5,2,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2022-04-08 05:00:00,1,0,2,2,4,0,5,7,9,8,5,4,3,4,5,3,6,6,6,7,3,2,1,5,4,5,3,2,2,3,0,0,1,1,1,0,2,0,2,1,0,0,1,0,4,4,5,5,2,4,7,4,5,5,7,10,2,2,0,1,0,0,0,0
2022-04-08 06:00:00,1,0,3,4,5,5,5,6,6,5,5,4,5,4,4,5,4,3,6,12,13,4,12,3,2,1,3,2,1,3,0,2,2,4,7,7,2,1,2,1,1,4,1,3,4,6,9,10,11,14,15,15,14,9,9,11,9,3,4,3,2,0,0,0
2022-04-08 07:00:00,2,0,3,10,11,7,18,22,23,20,16,16,17,18,19,18,17,13,22,37,42,19,36,22,21,13,11,8,10,6,3,5,3,6,12,10,6,4,6,6,6,6,0,0,7,16,18,21,25,27,29,30,25,18,18,26,25,7,3,5,3,1,0,0
2022-04-08 08:00:00,4,0,5,10,11,6,18,24,33,26,31,33,29,28,27,28,25,10,12,14,28,25,24,10,4,7,8,9,10,12,10,9,1,2,13,15,9,0,11,11,10,17,6,15,16,14,21,27,24,23,32,33,26,16,16,18,15,9,6,0,3,3,2,0
2022-04-08 09:00:00,1,0,3,5,6,0,8,9,10,9,9,10,11,9,8,7,8,6,4,7,10,12,9,6,5,5,0,3,6,5,0,4,2,3,5,6,5,2,5,6,3,7,6,5,11,12,14,21,25,30,34,38,34,20,23,24,23,4,0,3,2,0,0,0
