Unnamed: 0,1_한성운수종점(기점가상),2_북부시장입구,3_강북경찰서입구,4_대한병원,5_수유중앙시장,6_광산사거리,7_수유2동주민센터우이시장,8_북부성모의원,9_인수동장미원,10_가오리역,11_우이초등학교,12_강북노인종합복지관,13_신일병원,14_수유역.강북구청,15_수유역.노스페이스문화센터,16_강북구청사거리,17_수송초등학교,18_북부수도사업소,19_강북보건소,20_번동주공4단지,21_번동주공3단지,22_번동주공1단지,23_월계2교.참누리아파트,24_광운초교앞,25_남대문중학교,26_장위3동주민센터,27_장삼주유소,28_장위사거리,29_석관중고등학교앞,30_석관동코오롱아파트,31_한천로쌍용아파트앞,32_이문동삼익아파트,33_동일스위트리버아파트.휘봉고교,34_서울준법지원센터.동성빌라,35_휘경여중고휘경주공아파트앞,36_배봉산입구,37_전곡시장앞,38_답십리촬영소.우성그린아파트,39_동답초교.대림아파트,40_동답한신동아아파트,41_동아.위더스빌아파트,42_고미술상가,43_답십리역사거리,44_답십리초등학교.현대시장,45_답십리2동시온교회앞,46_답십리2동두산아파트,47_답십리2동한양아파트앞,48_동답한신.대림아파트동대문체육관,49_촬영소사거리.우성그린아파트,50_전곡시장앞,51_장안동현대아파트앞,52_휘경여중고휘경주공아파트,53_서울준법지원센터.동성빌라,54_동일스위트리버앞.휘봉고교,55_휘경유수지견인차고지앞,56_이문동삼익아파트,57_한천로쌍용아파트앞,58_석관동코오롱아파트,59_석관고등학교,60_장위사거리,61_장삼주유소,62_장위3동주민센터,63_남대문중학교,64_광운초교,65_월계2교,66_번동주공1단지,67_번동주공3단지,68_초안교,69_강북보건소,70_한성운수차고지,71_북부수도사업소,72_수송초등학교,73_강북구청사거리,74_수유역.강북구청,75_신일병원,76_강북노인종합복지관,77_우이초등학교,78_가오리역,79_인수동장미원,80_북부성모병원,81_수유2동주민센터우이시장,82_광산사거리,83_강북구청,84_수유(강북구청)역,85_수유역,86_수유사거리,87_강북경찰서입구,88_북부시장입구,89_한성운수종점
2022-04-06 22:00:00,0,1,1,0,0,1,0,0,3,2,3,5,6,9,13,14,15,13,11,10,12,10,11,10,9,10,11,7,10,10,11,10,8,3,10,9,5,5,4,5,4,3,14,13,12,10,9,8,11,11,11,15,16,16,16,15,12,11,0,12,13,14,12,13,12,12,12,12,11,9,11,8,7,12,11,8,5,5,2,0,3,2,3,2,0,3,2,1,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,6,7,9,4,6,8,9,8,9,7,10,7,0,8,5,8,9,10,7,6,4,5,0,1,4,2,3,1,1,2,10,7,8,5,4,0,3,5,6,8,0,0,0,4,9,4,3,5,10,10,10,11,8,7,12,5,7,11,8,9,7,8,7,6,3,2,3,2,1,2,0,1,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,0,1,1,2,3,4,6,7,8,8,7,9,10,0,8,10,6,0,13,10,9,0,8,7,6,5,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,1,3,0,0,2,2,4,5,9,4,8,6,7,7,7,9,9,9,7,12,11,10,9,8,3,7,12,7,11,9,9,8,7,7,8,8,8,9,9,7,8,6,3,7,0,3,11,9,10,12,12,13,4,14,14,14,13,11,11,9,8,9,9,6,5,7,8,6,7,5,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,2,0,1,0,2,0,0,8,7,10,13,16,6,6,6,7,8,11,0,9,10,11,9,5,6,4,10,10,10,11,10,7,8,9,10,9,6,8,9,7,6,4,5,0,6,0,2,8,6,7,6,8,5,5,10,9,9,10,9,7,7,0,9,5,10,9,8,8,7,10,12,10,3,2,1,0,0,1,2,4,5,5,2,1,0,1,0,0
2022-04-07 07:00:00,0,0,2,1,1,1,2,2,8,14,21,24,22,22,30,22,31,29,32,25,31,34,37,36,24,35,32,29,21,21,26,33,28,22,25,24,22,26,21,25,19,15,8,8,11,16,16,18,22,21,23,18,17,15,7,10,10,11,13,15,17,14,15,16,17,16,20,21,20,22,32,35,30,14,7,5,6,4,4,10,17,25,20,2,1,0,1,0,0
2022-04-07 08:00:00,0,2,2,1,1,0,3,4,6,15,21,25,25,28,34,37,40,34,30,29,32,34,42,43,38,36,34,35,34,36,42,46,44,43,37,33,33,30,26,29,28,21,8,12,13,17,10,16,25,29,26,28,17,12,30,27,26,27,30,19,26,22,24,28,35,38,37,40,41,40,40,35,27,16,11,10,10,5,4,11,18,18,15,6,2,4,2,1,0
2022-04-07 09:00:00,0,1,2,1,1,2,0,3,7,9,19,22,21,15,19,14,19,17,16,14,13,14,19,19,18,18,15,13,15,15,16,17,15,16,18,11,18,18,15,12,12,11,9,10,10,12,11,10,10,3,14,15,14,15,4,14,12,11,9,9,11,11,13,16,17,18,14,17,19,14,20,21,18,8,4,3,2,2,4,6,11,13,11,4,2,3,2,0,0
2022-04-07 10:00:00,0,1,2,2,0,0,1,1,5,5,8,10,11,8,8,11,10,10,10,9,10,7,9,11,9,10,8,11,11,11,10,10,10,4,10,9,7,6,7,8,8,4,7,6,5,8,7,0,6,6,5,4,5,0,4,7,5,6,8,10,3,8,9,10,8,11,12,15,18,20,21,22,18,9,8,5,4,2,2,4,3,5,5,2,0,2,0,0,0
2022-04-07 11:00:00,0,2,1,1,1,2,0,1,5,10,9,9,9,9,14,16,8,18,17,18,19,10,20,18,17,16,14,16,18,17,8,10,7,8,7,7,6,6,5,8,2,7,8,3,0,4,3,1,2,6,9,7,6,0,8,8,9,6,7,7,8,7,9,12,13,10,13,16,18,19,20,21,14,7,5,4,2,2,4,6,6,6,4,1,0,0,0,0,0
2022-04-07 12:00:00,0,2,1,0,0,1,2,2,3,6,5,9,9,9,10,12,13,15,13,0,11,9,11,10,4,13,10,11,10,11,16,17,18,14,12,10,7,7,6,7,5,2,7,7,8,9,8,7,12,10,9,12,13,4,10,9,11,9,8,9,11,12,11,10,13,14,15,16,19,16,20,19,17,15,9,7,6,3,2,3,6,5,6,1,1,0,0,0,0
2022-04-07 13:00:00,0,2,1,0,3,2,1,0,3,5,6,7,8,8,12,13,15,11,12,0,10,11,12,13,10,13,5,12,11,10,10,12,10,8,8,7,6,3,3,7,6,5,7,9,13,12,10,0,10,8,9,11,8,7,8,10,8,12,14,13,12,10,11,13,15,16,17,16,17,17,25,26,18,14,8,5,6,5,5,5,5,6,5,4,2,0,0,2,0
2022-04-07 14:00:00,0,1,0,0,0,1,2,1,3,7,9,8,7,9,10,13,14,13,14,0,16,14,13,13,6,11,8,6,7,9,5,11,10,6,10,8,7,8,9,7,8,8,9,11,11,10,8,7,11,12,11,11,12,11,10,10,10,8,9,11,11,8,12,14,16,15,16,17,22,15,22,22,19,13,11,10,9,4,6,6,3,5,3,1,1,3,2,1,0
2022-04-07 15:00:00,0,2,1,0,0,1,2,4,7,9,12,9,10,12,17,18,18,16,12,0,14,11,10,10,10,10,12,9,13,15,13,14,8,10,11,9,8,6,6,6,6,6,16,18,18,20,19,18,15,14,13,15,16,14,14,13,11,11,16,18,19,11,15,18,20,20,21,21,20,20,21,18,15,19,16,10,9,5,2,0,5,2,3,2,1,1,0,0,0
2022-04-07 16:00:00,0,2,2,2,3,2,4,3,5,13,17,21,19,17,21,25,26,24,21,16,16,21,22,26,27,34,35,35,34,34,35,28,36,36,30,25,25,21,20,20,21,21,22,18,19,17,15,15,14,15,15,16,16,18,19,16,18,17,29,19,28,28,28,38,36,37,35,33,37,36,37,33,27,21,15,12,9,6,4,5,6,7,5,1,0,0,0,0,0
2022-04-07 17:00:00,0,2,2,2,3,3,1,6,6,6,9,12,16,18,25,25,25,29,21,20,26,24,19,15,14,16,14,18,17,16,15,15,15,18,19,16,16,13,12,12,12,15,31,33,12,33,34,32,40,41,42,27,16,26,25,25,25,23,24,23,23,24,24,27,26,26,28,28,28,28,32,32,28,20,16,14,12,8,5,5,7,7,4,2,0,1,0,0,0
2022-04-07 18:00:00,0,1,0,2,4,0,6,5,6,5,10,12,12,11,26,32,30,22,19,18,17,16,13,12,12,11,10,10,9,10,10,12,10,6,11,10,11,9,8,9,10,16,40,42,40,38,37,38,36,31,32,42,44,42,46,43,35,39,37,37,39,41,42,42,43,42,35,38,38,38,41,39,29,29,23,17,14,6,9,9,11,8,6,3,2,3,4,3,0
2022-04-07 19:00:00,0,0,1,2,0,3,0,3,4,8,9,18,20,20,29,29,25,24,21,22,21,18,16,14,0,16,15,15,16,18,17,19,19,19,19,19,21,15,13,11,10,10,35,37,39,30,28,19,30,30,28,32,23,24,33,31,29,27,28,30,32,33,36,39,36,36,39,39,38,34,34,17,24,19,17,12,11,11,6,5,4,3,5,1,0,3,0,1,0
2022-04-07 20:00:00,2,1,0,0,0,1,0,2,2,3,4,5,5,8,15,16,13,17,14,5,9,15,15,16,15,15,6,16,15,13,13,12,8,9,8,6,7,5,6,4,3,4,13,13,13,15,12,24,23,21,19,22,22,21,22,21,19,18,17,16,17,16,14,15,17,18,14,13,12,14,16,15,13,10,10,7,6,5,3,4,4,3,2,1,1,0,1,0,0
2022-04-07 21:00:00,0,1,2,2,1,1,1,0,2,2,4,3,3,5,9,11,8,9,9,0,15,14,10,9,8,10,3,11,11,10,11,7,10,6,6,5,4,3,4,4,3,4,11,11,12,14,13,9,11,12,12,13,10,12,12,13,12,11,10,10,10,9,12,11,11,11,18,12,16,14,16,15,11,12,12,12,11,8,5,5,3,2,0,1,1,2,0,0,0
2022-04-07 22:00:00,0,1,0,0,0,1,0,0,0,2,2,2,3,6,12,12,10,11,9,0,0,8,6,6,5,6,4,5,6,5,8,10,9,8,6,3,6,6,6,4,6,6,14,14,15,15,14,14,19,17,24,26,25,0,26,20,16,15,14,12,11,10,12,12,15,9,13,12,11,10,9,8,10,11,8,8,6,5,2,1,2,3,2,3,0,4,3,1,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,3,5,6,5,0,8,6,0,0,0,8,9,7,9,8,9,1,7,8,5,1,2,1,3,2,1,3,0,2,3,7,8,6,5,4,5,6,7,16,17,19,2,18,18,18,14,9,15,14,8,13,12,14,8,14,13,12,11,10,8,9,12,11,8,6,4,2,1,4,3,2,1,0,2,1,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,1,0,0,0,2,4,5,0,7,6,5,7,9,10,9,6,5,11,5,6,0,0,7,6,4,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,1,1,2,1,2,3,3,5,5,7,8,5,8,8,10,9,11,0,12,10,13,4,10,10,9,8,10,11,7,8,2,7,8,6,6,6,7,8,9,8,6,5,4,3,0,6,9,10,9,11,7,11,0,9,12,11,0,10,9,6,0,8,8,8,7,8,6,7,11,10,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,0,2,0,0,0,0,1,0,4,5,7,11,12,12,13,13,14,12,7,8,10,11,9,10,10,10,6,11,13,14,15,15,12,11,11,9,8,9,0,10,6,5,5,3,6,4,0,0,5,2,6,6,3,6,5,8,8,8,0,7,6,4,0,5,7,6,9,10,0,12,15,13,11,5,4,3,1,1,0,4,6,7,4,2,0,0,0,0,0
2022-04-08 07:00:00,0,0,0,1,0,1,2,1,6,10,16,20,19,20,31,32,31,32,31,32,35,37,32,31,30,29,28,29,23,25,31,35,29,27,25,24,24,25,23,27,27,18,8,8,8,10,11,11,15,17,19,22,18,19,6,15,18,20,17,19,17,16,16,19,21,14,18,19,17,20,25,28,25,8,7,3,6,2,3,9,18,19,16,3,0,3,2,0,0
2022-04-08 08:00:00,0,3,3,2,1,0,4,4,9,15,20,25,27,27,41,46,49,37,33,32,30,27,36,28,30,32,31,30,31,32,36,39,40,39,38,38,39,38,36,33,30,22,17,12,10,14,13,12,16,16,16,15,14,14,18,21,23,24,23,24,24,22,24,28,28,30,31,34,35,33,40,37,32,17,14,11,8,3,4,13,16,18,14,5,3,2,3,0,0
2022-04-08 09:00:00,0,1,0,0,1,1,2,1,7,9,12,14,14,12,14,17,15,14,15,16,17,14,15,16,15,13,10,13,11,13,12,13,12,11,10,8,7,7,8,10,9,7,4,5,5,6,8,3,9,7,8,6,7,5,8,3,9,8,9,12,11,10,12,14,15,15,17,17,19,20,17,22,19,9,5,4,3,3,4,10,17,16,11,1,0,4,2,0,0
2022-04-08 10:00:00,0,1,0,1,0,0,0,0,3,4,7,10,9,7,9,12,11,11,9,10,11,12,12,11,11,11,0,10,12,12,17,18,14,11,16,16,16,14,14,15,15,5,7,5,4,6,4,7,8,9,8,9,6,8,8,7,8,6,8,8,10,7,11,13,15,16,19,22,26,12,30,29,25,11,10,9,6,4,3,5,6,6,5,2,1,2,0,3,0
2022-04-08 11:00:00,0,2,3,1,1,0,3,0,3,8,11,14,13,14,19,20,19,11,14,13,11,12,10,11,7,12,12,13,14,8,18,19,16,12,13,10,9,12,7,10,13,11,7,7,6,6,0,7,6,5,9,10,8,9,8,9,10,11,13,11,11,11,10,14,7,13,15,12,18,15,15,14,9,6,5,4,5,3,6,7,7,7,3,2,1,2,0,2,0
2022-04-08 12:00:00,0,1,1,2,3,3,3,1,4,7,9,11,11,10,12,14,17,13,18,17,12,18,17,16,14,12,8,8,14,13,12,9,13,12,11,6,11,8,10,8,9,8,15,8,16,11,12,2,8,15,14,13,6,7,12,9,8,7,6,7,9,8,7,10,12,13,14,15,19,17,21,21,13,9,7,6,7,4,4,3,5,6,2,1,0,3,1,1,0
2022-04-08 13:00:00,0,2,1,2,3,2,3,2,5,9,13,15,14,11,16,16,18,15,16,16,17,17,18,20,10,20,10,21,5,22,21,22,20,17,17,6,16,13,10,5,10,8,9,11,8,7,3,2,9,6,8,10,9,6,9,9,11,9,13,14,12,11,12,13,15,11,11,17,15,20,22,21,13,10,6,4,4,5,6,9,6,6,3,0,0,1,0,0,0
2022-04-08 14:00:00,0,1,1,0,0,2,0,1,5,7,8,7,10,13,17,19,12,12,9,11,13,12,10,9,9,8,7,9,8,7,7,8,11,6,9,8,7,6,6,6,9,8,10,11,11,11,10,10,9,10,11,12,12,9,10,12,13,17,42,41,16,10,11,17,18,16,17,19,22,23,22,22,14,9,7,9,7,5,4,3,13,11,7,2,0,0,3,0,0
2022-04-08 15:00:00,0,1,0,2,0,3,2,2,5,6,9,7,7,6,8,10,12,10,8,7,7,7,7,8,0,10,0,12,4,11,12,14,14,6,16,14,16,13,11,9,13,11,16,15,9,12,9,0,11,10,11,19,20,11,19,15,14,17,25,27,28,42,35,38,31,28,26,25,29,28,28,26,21,16,15,12,11,8,4,4,3,5,4,3,0,2,1,1,0
2022-04-08 16:00:00,0,2,3,0,4,4,3,3,6,4,9,12,14,18,22,26,26,23,22,21,22,18,16,13,17,21,19,20,18,19,17,18,19,20,20,18,19,19,15,13,11,10,14,16,16,18,16,17,16,18,20,20,18,18,22,22,23,24,22,21,18,19,19,21,24,27,29,31,31,26,27,24,19,17,16,14,9,6,8,8,9,11,9,3,0,3,0,2,0
2022-04-08 17:00:00,0,1,0,2,2,2,1,0,7,12,12,14,11,13,19,18,20,22,22,21,23,24,22,20,17,21,20,19,18,20,19,19,16,15,14,13,13,11,9,11,13,13,29,33,31,27,28,28,31,29,32,36,33,36,33,29,22,20,23,20,21,20,20,24,27,29,31,33,36,37,37,35,34,19,17,14,10,5,3,4,5,7,6,3,2,0,0,0,0
2022-04-08 18:00:00,0,4,1,4,5,5,3,6,6,6,10,13,12,14,26,28,29,33,32,30,28,25,24,23,22,22,20,20,19,19,25,26,23,21,18,13,16,15,14,15,15,20,38,36,37,36,35,34,35,32,36,36,37,35,38,34,30,31,37,39,42,42,41,40,41,41,41,40,39,38,40,38,27,29,26,23,20,12,7,9,10,11,7,1,0,4,1,1,0
2022-04-08 19:00:00,0,1,1,2,0,1,2,2,5,6,9,13,11,16,17,19,17,18,19,18,18,17,16,15,9,19,12,16,14,13,14,16,16,15,12,11,13,13,13,13,13,17,28,28,26,24,23,13,25,24,24,27,0,26,25,25,27,24,18,23,25,23,27,24,26,26,25,28,29,31,34,34,30,20,15,12,9,10,5,4,4,5,4,2,0,1,0,1,0
2022-04-08 20:00:00,0,1,0,2,1,3,2,2,3,3,9,10,12,19,24,27,25,24,10,0,24,20,19,18,0,18,4,14,15,11,11,12,14,10,12,8,7,1,6,4,5,6,17,17,18,17,16,0,17,16,21,21,12,23,22,20,19,17,13,18,14,20,19,15,17,16,16,16,14,13,17,26,19,17,18,16,12,8,5,3,4,3,2,2,0,0,1,0,0
2022-04-08 21:00:00,0,1,0,2,0,1,1,0,2,5,5,10,11,14,21,20,17,18,12,10,11,9,8,7,5,12,11,7,0,10,11,12,0,7,11,2,7,4,2,4,5,5,11,13,9,14,13,12,11,11,11,12,11,0,10,4,10,9,8,10,0,5,8,11,9,12,11,11,17,16,17,11,12,11,7,9,5,6,3,2,3,0,2,3,1,2,0,1,0
2022-04-08 22:00:00,0,1,0,0,1,3,1,0,9,11,10,4,11,9,13,15,13,12,10,10,9,9,8,7,9,7,8,12,8,12,11,10,12,11,9,8,4,6,5,0,4,3,15,14,15,12,10,0,11,12,18,22,18,23,23,21,18,16,14,13,15,0,13,16,17,15,12,9,10,9,10,10,11,10,7,6,5,3,3,2,2,3,1,4,0,2,5,2,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,2,4,0,5,6,8,6,0,5,6,6,0,7,6,3,3,4,5,4,6,4,0,4,4,5,0,2,3,4,3,2,2,2,2,10,7,9,8,3,10,11,12,2,6,7,0,0,7,6,1,0,13,14,13,7,13,12,9,13,14,0,10,13,11,8,10,7,7,5,5,3,2,3,3,2,3,2,0,1,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,1,0,2,2,2,2,3,4,5,6,6,7,8,5,7,0,3,8,8,9,0,0,10,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,0,0,2,0,0,1,2,4,7,9,10,9,6,7,7,9,6,5,10,7,9,8,5,7,7,9,9,6,9,9,10,9,7,7,6,3,6,5,5,6,5,4,2,0,4,2,0,5,6,7,8,6,0,7,10,8,4,9,7,5,0,0,6,5,4,5,0,0,5,6,5,3,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,0,0,0,0,0,0,0,3,4,4,8,6,6,7,6,7,7,6,2,9,9,8,8,4,9,0,8,9,10,9,9,8,9,9,8,7,9,2,5,10,5,2,3,2,5,0,4,6,8,9,11,6,0,10,9,8,7,8,7,4,0,6,8,5,7,7,7,5,6,7,7,5,4,3,0,0,6,4,4,6,6,4,1,0,0,0,0,0
2022-04-09 07:00:00,0,0,1,0,0,1,2,0,4,5,6,8,8,7,9,8,3,10,7,10,11,10,10,9,8,11,8,13,12,16,17,15,17,15,14,12,11,12,10,8,7,6,4,3,4,6,2,1,6,8,8,6,5,0,9,5,8,7,9,8,8,7,8,7,9,10,11,12,15,16,16,15,11,7,6,2,4,2,3,5,8,3,6,0,0,0,0,0,0
2022-04-09 08:00:00,0,2,0,0,1,2,0,0,5,8,8,7,7,7,9,12,12,14,10,10,12,13,11,13,14,15,16,15,15,15,16,16,14,14,13,11,12,9,8,9,8,7,6,6,4,7,2,3,3,7,8,9,2,3,6,8,10,5,6,7,6,11,9,11,14,16,11,14,16,11,19,21,16,7,6,6,5,2,3,7,12,4,2,1,0,1,0,0,0
2022-04-09 09:00:00,0,1,1,1,0,2,4,4,5,7,10,12,10,8,10,10,13,13,10,10,9,10,12,12,10,10,9,11,8,13,19,23,18,14,13,9,11,8,8,9,8,7,7,5,5,6,8,7,8,9,11,10,8,4,7,7,9,10,11,10,12,13,14,17,14,9,18,21,19,19,24,22,15,12,7,5,3,2,2,5,9,9,7,1,0,0,0,0,0
2022-04-09 10:00:00,0,3,4,5,4,6,4,3,5,10,11,13,11,8,9,14,13,12,8,8,9,9,8,9,3,8,10,0,14,15,13,9,13,12,10,8,10,12,12,10,10,9,9,8,8,7,6,5,9,7,6,9,11,8,12,11,11,9,10,10,11,6,12,11,10,16,20,22,23,28,33,31,26,12,11,7,6,3,3,4,6,8,6,2,2,3,0,0,1
2022-04-09 11:00:00,0,1,0,0,0,2,0,1,4,5,11,11,12,9,12,12,11,13,14,15,13,15,10,12,9,13,11,9,10,13,14,16,17,16,18,17,14,13,13,14,12,11,7,6,7,9,11,12,16,14,14,16,10,19,18,17,20,18,16,15,13,13,15,17,21,18,24,22,25,24,27,25,22,12,9,9,7,4,5,6,14,8,12,3,2,4,0,0,0
2022-04-09 12:00:00,0,3,2,2,1,2,1,0,4,10,12,14,14,9,18,19,18,19,19,9,20,17,17,16,4,15,14,13,14,15,14,14,12,10,12,11,15,14,13,15,16,13,8,8,9,16,0,17,18,12,18,21,12,14,13,20,21,20,21,22,24,12,12,12,13,15,16,17,17,19,22,21,16,12,12,13,5,5,2,4,7,8,5,1,0,4,2,0,0
2022-04-09 13:00:00,0,0,1,1,0,1,3,3,6,10,15,16,17,13,17,17,15,18,19,20,22,25,24,23,18,20,18,18,12,16,17,23,20,20,23,18,10,9,9,10,11,6,8,11,11,16,15,10,17,19,18,19,20,16,16,17,18,17,12,21,18,27,30,28,27,28,28,30,35,22,35,30,23,13,10,11,15,10,8,7,8,8,6,2,1,1,1,0,0
2022-04-09 14:00:00,0,0,0,1,0,2,1,2,8,12,16,16,17,19,21,26,27,22,25,26,26,25,22,16,18,17,16,16,17,21,18,21,11,12,11,9,17,15,14,12,10,9,9,12,14,14,11,0,14,15,21,13,16,11,16,12,13,14,13,12,12,10,10,15,17,16,23,26,27,24,27,24,15,14,11,13,13,6,7,9,9,10,5,3,0,2,0,0,0
2022-04-09 15:00:00,0,0,1,2,0,7,6,5,8,10,13,15,18,15,18,22,21,21,23,22,22,20,16,14,12,15,13,17,15,19,17,19,15,11,16,15,13,10,11,10,10,9,18,20,21,22,21,21,18,17,17,21,19,25,28,30,26,24,24,22,23,22,24,26,26,24,25,24,24,28,27,26,23,14,12,10,9,7,8,8,8,3,6,5,2,0,0,1,0
2022-04-09 16:00:00,0,1,1,0,2,0,0,1,3,5,8,13,9,18,22,26,27,27,24,22,20,19,17,19,17,16,15,11,16,15,16,16,17,16,16,12,10,11,13,14,12,9,17,13,12,16,13,9,13,14,20,20,21,21,22,18,19,20,21,22,20,19,19,19,21,21,26,30,36,23,38,40,31,17,11,9,7,3,3,0,5,6,8,6,0,2,0,4,1
2022-04-09 17:00:00,0,3,3,2,3,1,1,3,4,7,8,10,16,15,20,22,20,17,18,19,18,16,18,19,12,21,21,12,20,23,25,21,13,12,13,12,9,11,11,10,10,8,14,15,13,13,13,14,18,16,20,21,22,20,24,24,21,18,21,20,21,23,20,25,24,26,27,27,29,28,29,30,29,23,20,15,12,5,5,8,9,8,7,3,0,1,0,0,0
