Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_푸르지오621동앞,8_아이파크708동앞,9_진관중고교.약수사앞,10_래미안909동앞,11_구파발역.롯데몰,12_박석고개.신도고등학교,13_세명컴퓨터고등학교,14_연신내역.연서시장,15_동명여고.천주교불광동성당,16_불광역3.6호선,17_불광역3호선.서울혁신파크,18_한전성서지사.북한산푸르지오,19_녹번역,20_산골고개,21_홍제역(중).서대문세무서,22_홍제삼거리.인왕산한신휴플러스,23_무악재역,24_안산초등학교,25_독립문역.한성과학고,26_영천시장,27_서대문역,28_경찰청.동북아역사재단,29_서울역버스환승센터,30_숭례문,31_시청앞,32_서울신문사,33_KT광화문지사,34_사직동주민센터,35_사직단.어린이도서관,36_독립문역.한성과학고,37_무악재역,38_인왕산.홍제원아파트,39_홍제역(중).서대문세무서,40_산골고개,41_녹번역,42_한전성서지사.북한산푸르지오,43_불광역3호선.서울혁신파크,44_불광역3.6호선,45_동명여고.천주교불광동성당,46_연신내역.연서시장,47_세명컴퓨터고등학교,48_박석고개.신도고등학교,49_구파발(가상),50_구파발역2번출구,51_롯데캐슬823동앞,52_진관중고교.약수사앞,53_아이파크714동앞,54_아이파크701동앞,55_푸르지오604동앞,56_푸르지오614동앞,57_푸르지오618동앞.관음사입구,58_진관초교관음사입구,59_진관중고교약수사입구,60_지축교앞,61_진관공영차고지
2022-03-05 04:00:00,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,0,0,1,2,4,2,5,3,0,5,5,4,5,5,0,2,4,7,0,4,0,4,8,7,6,2,0,1,2,0,3,0,0,4,0,3,0,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,1,0,0,0,2,7,11,9,10,5,0,7,7,8,0,2,7,2,1,6,4,5,5,6,5,4,1,2,1,1,0,0,0,2,2,0,2,3,4,2,0,3,4,1,3,1,5,0,8,7,0,6,4,2,0,1,0,0,0,0
2022-03-05 07:00:00,0,4,0,0,0,2,2,5,6,8,5,4,5,6,9,9,9,10,4,11,13,15,4,0,16,14,13,10,3,3,1,0,0,0,2,1,0,0,3,2,3,2,2,3,1,4,4,0,2,4,0,0,1,3,0,0,2,0,0,0,0
2022-03-05 08:00:00,1,1,2,2,3,7,11,20,23,25,17,17,19,15,16,15,17,18,16,12,17,20,23,21,27,26,20,21,3,2,2,4,4,6,8,8,8,11,11,12,12,5,4,6,3,6,7,7,5,9,6,4,2,0,1,0,1,1,0,0,0
2022-03-05 09:00:00,0,0,0,0,0,3,14,17,20,21,14,19,16,13,10,14,12,13,11,9,9,0,0,13,12,13,8,22,4,2,4,5,0,2,4,5,5,5,6,7,11,9,11,10,8,6,8,1,6,5,4,0,1,1,3,1,0,1,0,0,0
2022-03-05 10:00:00,0,1,0,0,0,4,10,15,16,20,19,11,19,18,18,14,14,14,16,0,17,20,10,22,20,17,16,12,5,2,4,7,5,8,6,5,0,6,8,12,15,0,16,16,13,18,12,11,9,6,3,1,5,4,0,2,1,0,0,0,0
2022-03-05 11:00:00,0,0,0,0,1,6,11,20,26,27,17,20,19,16,15,11,15,11,15,14,12,13,12,0,13,16,15,14,9,4,5,4,3,4,5,5,6,3,4,6,6,9,6,9,7,7,4,5,4,12,11,10,5,7,5,3,2,0,0,0,0
2022-03-05 12:00:00,0,1,0,0,0,4,12,16,19,18,20,21,24,20,25,29,27,29,26,23,21,13,21,22,17,15,13,8,8,8,10,9,9,8,8,14,13,10,15,13,14,12,10,13,13,13,10,10,6,17,13,10,3,8,6,5,1,1,0,0,0
2022-03-05 13:00:00,0,1,0,0,0,2,10,19,20,22,18,19,23,23,15,18,18,17,16,10,12,12,12,11,14,15,7,9,12,11,12,12,12,10,11,9,7,12,12,5,12,10,12,17,13,13,12,11,9,9,6,5,4,1,2,2,1,0,0,0,0
2022-03-05 14:00:00,0,0,4,4,0,5,10,20,24,23,18,18,16,18,16,17,22,21,20,17,16,20,13,18,17,16,14,11,8,6,8,14,14,11,10,9,7,5,9,10,8,11,10,16,14,12,13,14,12,15,8,0,6,4,3,2,2,0,0,0,0
2022-03-05 15:00:00,0,0,0,0,1,3,10,18,21,21,15,11,17,23,24,23,16,17,15,14,18,19,22,22,24,23,20,11,9,9,12,12,17,15,14,11,0,12,11,11,13,10,11,11,11,16,15,16,1,23,18,17,12,7,8,3,7,2,0,0,0
2022-03-05 16:00:00,0,1,1,1,0,2,6,15,20,19,19,18,15,11,12,11,14,18,15,16,16,17,14,17,17,17,9,9,8,9,11,11,11,6,14,15,12,7,15,16,19,18,17,20,19,22,18,16,7,23,20,17,14,11,6,2,4,0,0,0,0
2022-03-05 17:00:00,0,1,0,0,0,4,8,16,20,12,11,10,8,9,10,12,16,18,18,15,8,11,9,11,12,8,5,3,10,6,13,15,14,20,20,20,16,15,15,13,14,15,14,18,17,15,11,10,8,18,16,15,10,4,3,1,0,0,0,0,0
2022-03-05 18:00:00,0,0,0,0,1,2,5,12,10,14,14,11,11,8,6,12,13,8,14,9,8,4,7,3,7,8,6,3,9,6,11,12,13,13,15,16,15,12,14,15,14,13,12,14,15,18,17,11,15,22,16,14,12,10,4,2,3,0,0,0,0
2022-03-05 19:00:00,0,0,0,0,2,1,3,6,6,10,6,2,9,14,15,15,13,12,16,13,9,3,4,6,8,5,4,4,4,5,7,9,17,15,15,10,14,12,17,18,15,15,13,17,15,15,11,7,0,12,11,10,8,7,5,2,1,0,0,0,0
2022-03-05 20:00:00,0,0,1,1,0,3,2,4,5,2,4,8,10,7,8,9,10,9,9,8,4,7,2,4,1,5,3,3,10,0,11,17,17,21,20,20,11,10,14,12,8,10,10,7,9,11,8,9,3,15,11,10,4,8,7,4,6,0,0,0,0
2022-03-05 21:00:00,0,0,0,0,0,0,1,2,1,3,7,6,4,7,6,4,10,9,8,7,9,2,10,0,11,9,8,2,8,9,11,8,14,16,15,8,12,18,16,16,7,16,18,15,5,13,12,13,11,14,13,12,8,7,6,4,3,1,0,0,0
2022-03-05 22:00:00,0,0,0,0,0,1,2,0,3,1,3,0,6,10,10,8,9,8,0,8,5,3,7,6,5,2,8,6,7,0,9,11,9,13,14,6,9,13,12,11,7,10,6,8,7,12,8,6,0,20,20,19,14,8,6,5,4,1,0,0,0
2022-03-05 23:00:00,0,1,0,0,0,0,1,0,0,2,3,3,4,10,9,10,13,12,9,9,5,4,0,0,1,3,1,0,4,5,6,8,4,10,13,6,12,10,7,6,5,5,9,5,7,11,9,8,0,19,7,15,14,10,8,4,2,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,0,1,3,5,6,7,4,0,3,0,4,1,0,0,0,0,4,3,3,4,3,2,2,2,1,0,2,3,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,0,0,0,1,2,4,6,5,3,4,2,7,6,6,7,6,7,5,7,9,3,0,0,7,7,1,2,1,1,0,0,1,0,0,1,0,4,5,3,2,3,4,3,2,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0
2022-03-06 07:00:00,0,0,0,0,1,1,4,6,11,11,5,5,6,4,7,6,8,6,7,8,1,0,0,0,9,3,7,6,1,0,2,2,3,2,0,0,0,3,2,3,4,5,4,3,1,5,2,3,0,3,2,0,1,0,0,0,0,0,0,0,0
2022-03-06 08:00:00,0,0,0,0,0,3,0,5,7,8,9,11,13,12,14,0,13,12,11,0,12,8,0,13,10,9,6,5,3,0,1,0,4,1,1,2,2,4,5,6,4,5,6,6,5,6,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0
2022-03-06 09:00:00,0,0,0,1,2,4,7,12,12,15,12,10,15,11,11,10,10,12,9,12,13,9,5,0,14,12,7,8,5,1,3,0,2,3,2,4,2,3,2,1,3,3,3,4,5,6,3,2,2,3,0,2,1,2,0,0,0,1,1,1,0
2022-03-06 10:00:00,0,0,0,0,0,5,10,11,12,14,14,15,16,7,7,6,7,7,8,9,9,8,5,7,8,9,5,4,5,4,3,0,4,2,3,2,2,2,3,0,3,6,6,5,0,6,7,5,4,6,5,2,4,0,3,0,0,0,0,0,0
2022-03-06 11:00:00,0,1,1,0,0,4,9,14,21,22,20,24,23,21,20,18,16,16,15,14,18,22,23,0,19,18,14,11,7,6,5,6,4,4,3,4,3,2,3,6,8,8,9,6,5,9,7,7,5,5,4,0,3,2,1,0,0,1,1,1,0
2022-03-06 12:00:00,0,0,0,0,0,3,7,11,10,12,17,16,17,13,15,14,14,16,14,13,13,0,0,9,2,8,5,5,4,0,2,5,7,7,9,7,6,5,11,14,17,15,14,12,5,10,6,8,0,10,9,8,5,3,3,0,2,0,0,0,0
2022-03-06 13:00:00,0,0,0,1,1,3,7,12,19,21,23,22,20,12,14,12,17,7,15,15,16,20,21,13,24,21,18,17,10,9,9,10,8,9,3,8,6,5,8,1,9,7,8,12,11,10,11,9,2,10,6,5,4,4,2,0,2,1,1,1,0
2022-03-06 14:00:00,0,0,1,0,3,6,9,16,18,22,18,20,24,17,17,16,18,19,18,14,19,18,20,21,13,9,11,10,5,4,6,7,8,13,9,10,12,8,9,10,10,11,9,10,9,5,7,6,5,8,6,6,3,0,2,1,0,0,0,0,0
2022-03-06 15:00:00,0,0,0,0,0,4,6,14,17,18,21,20,19,18,17,21,25,24,23,7,21,23,22,21,16,17,16,13,7,4,8,9,10,10,9,8,8,9,8,9,10,10,11,11,9,8,7,3,5,12,12,11,10,6,4,3,1,0,0,0,0
2022-03-06 16:00:00,0,1,0,0,0,4,7,10,10,14,14,15,13,13,11,12,11,14,12,14,18,19,18,15,15,13,10,7,4,3,3,6,10,18,20,21,19,17,16,16,15,14,14,14,12,18,16,11,15,16,15,14,7,4,3,1,1,2,2,2,0
2022-03-06 17:00:00,1,2,0,0,0,2,6,14,9,12,14,12,12,15,14,10,8,7,6,5,5,8,11,12,12,10,11,10,5,5,2,3,9,14,17,18,17,17,14,12,13,14,15,27,22,19,13,12,11,17,18,16,10,8,6,3,1,1,1,1,0
2022-03-06 18:00:00,0,0,1,0,0,1,5,8,5,9,10,11,12,11,15,15,17,20,17,14,14,16,12,14,17,13,10,1,8,9,11,12,16,18,18,17,15,13,12,10,9,12,13,9,8,13,13,8,4,13,12,10,9,7,6,1,4,0,0,0,0
2022-03-06 19:00:00,0,0,0,0,2,0,1,3,4,5,5,8,4,5,3,5,4,7,6,5,7,9,4,6,11,9,9,7,7,8,10,5,8,8,9,5,8,0,6,7,7,6,4,16,9,15,11,10,8,11,10,7,9,6,6,4,3,0,0,0,0
2022-03-06 20:00:00,1,0,0,0,0,2,3,5,4,6,9,7,3,6,7,8,9,9,0,10,11,4,0,5,5,12,12,0,5,3,4,12,16,18,6,16,13,7,13,15,13,12,15,13,11,13,12,11,6,18,13,6,12,11,7,0,6,0,0,0,0
2022-03-06 21:00:00,0,1,0,0,0,0,0,0,1,5,8,7,6,13,0,12,14,10,8,6,6,7,10,1,9,8,2,5,10,4,7,4,8,12,14,14,13,9,8,9,10,9,10,11,5,12,7,7,0,12,0,0,0,9,6,4,1,0,0,0,0
2022-03-06 22:00:00,0,1,0,0,0,0,1,0,1,3,5,0,7,6,7,9,10,10,8,6,7,6,0,0,8,6,6,5,4,0,5,12,14,13,15,10,0,9,13,12,11,10,9,7,6,9,7,6,0,11,12,9,7,5,3,2,1,0,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,1,2,0,3,4,4,5,7,7,7,8,4,0,4,4,4,0,0,0,0,1,0,5,0,5,6,7,11,13,6,11,8,11,9,8,8,7,8,7,11,7,7,0,9,6,7,5,3,3,1,2,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,1,0,1,3,3,1,3,0,5,3,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,1,0,1,4,9,13,13,16,11,12,16,14,18,18,18,11,19,18,19,20,12,19,19,18,15,13,4,1,3,3,2,4,2,0,2,3,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,0,0,0,1,4,12,22,26,26,17,16,22,16,15,13,16,19,19,21,28,33,34,0,35,31,25,21,9,3,3,1,1,2,2,2,1,1,1,2,5,0,0,4,1,5,5,2,4,4,0,3,2,1,0,2,1,0,0,0,0
2022-03-07 07:00:00,0,1,2,3,2,11,26,45,53,55,34,34,35,32,33,34,40,45,46,48,55,57,59,60,59,57,39,24,8,6,4,4,3,5,4,2,2,4,5,7,8,14,12,12,12,16,14,17,9,19,16,5,2,2,0,0,0,0,0,0,0
2022-03-07 08:00:00,0,1,3,0,4,11,29,42,47,45,19,32,44,36,36,38,44,50,52,58,62,63,64,64,65,64,46,28,21,17,11,9,6,7,7,8,9,10,8,7,8,10,11,10,9,9,10,9,8,17,16,8,3,3,4,0,3,0,1,0,0
2022-03-07 09:00:00,0,0,0,0,0,4,13,24,27,30,19,21,24,21,20,19,19,31,31,34,44,46,47,43,53,44,34,24,13,7,10,13,13,11,5,5,6,5,7,5,6,5,3,5,3,6,7,6,5,5,4,3,2,1,0,0,0,0,0,0,0
2022-03-07 10:00:00,1,0,0,0,0,5,8,10,13,15,18,13,19,15,16,16,15,13,10,11,12,11,11,11,10,13,14,14,7,4,4,5,5,6,4,4,3,2,3,3,3,8,8,11,8,7,5,4,3,10,8,4,5,4,2,1,0,1,1,0,0
2022-03-07 11:00:00,0,0,1,0,0,4,10,14,16,17,15,12,16,13,14,16,12,13,10,11,12,13,13,12,14,13,12,11,7,6,4,4,3,6,8,10,9,8,6,7,8,8,7,9,10,12,13,14,12,13,11,10,8,6,3,2,1,1,0,0,0
2022-03-07 12:00:00,0,0,0,0,0,3,5,12,22,26,18,20,18,16,18,15,19,19,17,14,13,15,13,11,10,8,10,7,3,4,8,7,9,9,20,10,8,8,10,12,14,13,9,10,7,13,15,10,12,22,21,17,11,7,6,2,0,1,0,0,0
2022-03-07 13:00:00,0,1,0,0,0,5,8,11,12,16,16,13,20,21,20,22,22,20,19,15,8,0,0,7,8,7,6,3,3,5,4,4,6,6,5,7,8,7,8,7,7,7,7,7,8,9,11,7,9,10,9,6,6,5,1,0,2,2,0,0,0
2022-03-07 14:00:00,0,1,0,0,0,2,7,12,13,14,10,15,12,13,13,11,10,9,10,4,12,10,8,12,15,14,7,3,7,5,6,7,12,15,17,12,16,15,15,9,15,15,15,18,19,18,16,15,14,19,13,14,13,10,7,3,2,1,0,0,0
2022-03-07 15:00:00,0,0,1,0,0,2,6,12,18,18,15,17,19,23,20,14,14,13,11,11,8,10,7,8,8,12,8,7,4,8,8,12,14,20,23,21,18,17,19,17,21,22,25,29,23,17,19,28,25,27,25,22,14,13,6,4,2,0,0,0,0
2022-03-07 16:00:00,0,0,0,0,0,2,8,11,12,16,18,19,27,23,23,25,25,22,17,14,16,17,15,15,12,10,8,7,5,8,11,12,15,19,22,22,19,19,21,22,19,20,18,17,14,16,15,19,17,21,22,20,14,12,10,7,6,0,0,0,0
2022-03-07 17:00:00,0,2,0,0,0,3,7,9,10,11,15,15,15,12,13,14,16,14,15,13,8,9,8,7,9,7,11,15,4,8,14,16,23,24,26,29,25,27,30,30,29,28,25,26,24,26,26,24,23,18,18,17,13,9,8,5,1,2,0,0,0
2022-03-07 18:00:00,3,3,1,1,0,2,4,12,14,14,16,16,16,14,15,15,18,17,16,11,7,14,13,9,11,8,37,35,8,14,20,34,39,43,41,41,39,35,30,27,26,27,34,42,38,32,26,28,27,35,32,28,20,14,10,8,7,1,0,0,0
2022-03-07 19:00:00,0,0,0,0,2,0,10,14,16,17,18,17,13,15,13,12,10,11,10,10,8,7,8,0,10,8,9,12,8,11,21,21,25,27,30,29,23,20,23,20,24,25,22,25,22,33,22,18,15,29,22,21,16,11,6,3,4,1,0,0,0
2022-03-07 20:00:00,0,2,0,0,1,0,2,3,4,5,7,10,10,6,5,6,7,4,6,5,8,6,4,6,6,5,6,4,6,7,7,14,22,21,20,20,18,17,21,21,16,15,16,14,13,10,9,6,3,24,20,18,14,12,8,5,3,0,0,0,0
2022-03-07 21:00:00,0,0,0,0,0,1,2,4,5,6,8,1,8,21,20,19,18,17,12,11,7,5,4,0,6,7,6,7,7,8,13,23,30,32,33,31,28,29,25,22,20,18,22,20,18,15,14,18,17,29,21,18,12,9,7,3,5,0,0,0,0
2022-03-07 22:00:00,1,1,0,0,0,0,1,1,0,3,3,0,1,3,5,4,7,7,5,3,5,4,5,0,5,4,9,6,8,4,6,9,10,16,14,15,13,12,11,9,14,12,11,10,9,14,11,10,6,15,14,12,9,7,5,4,2,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,1,2,1,3,0,3,6,5,4,5,5,5,4,2,6,5,3,4,0,0,5,5,4,4,4,4,6,11,14,15,16,15,8,14,12,10,10,10,8,8,5,10,9,8,7,11,9,10,8,5,1,2,1,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,1,0,0,2,3,6,0,5,3,0,4,5,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,0,1,3,8,5,11,6,7,13,12,13,14,12,8,13,10,15,9,16,9,18,16,14,12,7,1,2,3,2,3,0,0,2,3,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,0,0,0,5,13,24,20,24,23,22,12,10,16,17,18,24,26,27,30,32,21,13,25,25,20,17,6,4,2,3,0,0,1,1,0,2,2,5,6,4,5,4,3,4,4,4,0,4,3,0,1,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,1,2,1,4,10,30,53,59,56,27,30,49,31,34,38,42,48,48,50,43,47,48,41,48,52,31,24,7,3,4,3,2,0,2,2,4,3,7,8,6,11,12,12,12,16,16,15,14,17,16,5,3,2,1,1,0,1,0,0,0
2022-03-08 08:00:00,1,1,0,1,2,6,18,29,35,56,31,39,57,46,52,52,54,54,56,56,60,64,67,67,66,63,42,29,15,9,6,8,10,3,2,3,4,3,2,5,8,8,11,15,17,16,17,20,19,30,28,14,10,5,6,2,5,4,0,0,0
2022-03-08 09:00:00,0,1,0,0,0,6,21,32,34,32,14,18,22,21,24,25,21,25,26,26,38,40,42,43,49,46,31,20,11,8,8,6,9,7,7,6,7,2,6,7,4,3,6,7,4,6,8,7,5,7,5,0,1,0,0,0,0,1,0,0,0
2022-03-08 10:00:00,0,0,1,0,0,5,7,14,16,17,14,8,10,17,7,16,15,16,17,16,22,23,24,15,26,22,21,17,6,5,3,4,3,4,4,5,4,5,7,4,4,8,5,4,3,5,3,0,0,6,7,3,0,2,1,0,0,0,0,0,0
2022-03-08 11:00:00,0,0,0,0,1,5,13,22,13,22,19,19,14,18,16,16,16,16,15,15,17,17,16,17,19,19,17,15,6,6,6,8,7,8,9,5,4,5,6,5,8,8,6,7,6,10,12,9,8,8,7,5,6,4,2,0,0,1,0,0,0
2022-03-08 12:00:00,0,2,1,0,0,7,12,16,17,19,14,16,13,13,13,8,11,13,13,10,13,14,13,11,13,13,12,9,6,5,7,5,6,7,13,10,7,7,9,10,9,11,9,10,8,6,8,6,6,9,9,0,7,6,5,0,3,0,0,0,0
2022-03-08 13:00:00,0,0,0,0,1,4,9,17,20,19,17,14,16,15,16,15,17,17,15,16,15,16,20,17,17,15,11,11,7,8,9,8,10,9,10,9,9,7,11,7,7,7,12,15,16,18,15,7,12,16,15,14,9,7,5,2,0,0,0,0,0
2022-03-08 14:00:00,0,0,0,0,2,4,7,10,16,16,11,13,15,13,14,14,17,16,14,13,15,16,16,9,13,12,8,9,4,6,9,11,13,14,13,13,6,11,17,15,16,16,12,13,13,12,13,14,13,17,9,8,7,4,4,3,2,2,0,0,0
2022-03-08 15:00:00,0,2,0,0,0,4,5,9,10,11,12,16,16,16,17,14,15,13,14,11,12,11,6,7,10,9,11,10,10,11,16,20,22,21,22,19,19,16,15,16,15,16,17,21,18,20,18,25,24,30,30,26,19,16,11,6,3,0,0,0,0
2022-03-08 16:00:00,0,1,1,0,0,3,10,16,19,28,19,20,19,26,26,23,24,20,16,14,13,12,11,11,14,11,9,8,4,9,9,10,12,17,25,20,18,21,19,21,22,21,21,23,17,18,23,23,21,29,24,21,15,11,10,7,5,0,0,0,0
2022-03-08 17:00:00,1,2,0,2,0,5,9,13,19,20,15,22,28,22,25,23,22,19,17,17,17,18,19,21,21,23,33,25,19,16,17,18,27,36,40,38,35,28,22,20,21,22,20,20,16,21,16,14,13,26,25,21,15,11,6,4,4,3,0,0,0
2022-03-08 18:00:00,0,2,0,0,0,3,5,14,15,16,18,19,24,24,17,22,25,24,22,22,16,16,3,14,14,16,26,41,22,32,25,30,40,40,39,46,45,35,28,32,30,30,32,37,31,32,21,21,18,30,26,23,19,15,10,7,4,0,0,0,0
2022-03-08 19:00:00,0,0,0,0,2,3,4,8,11,10,7,5,9,8,8,7,9,10,19,17,20,18,20,9,8,17,17,18,14,14,12,14,19,21,25,24,22,20,21,22,21,17,18,16,14,13,13,12,10,34,28,23,15,12,8,6,6,0,0,0,0
2022-03-08 20:00:00,0,0,0,0,0,2,3,4,3,7,11,12,14,13,11,13,15,14,5,13,10,10,11,10,9,11,9,9,12,9,18,22,25,25,21,24,18,17,13,12,11,9,15,15,13,15,10,9,8,20,19,15,11,8,5,2,2,0,0,0,0
2022-03-08 21:00:00,0,0,0,0,1,1,1,2,0,3,6,10,7,12,9,7,7,3,5,6,8,7,5,0,1,4,7,6,4,5,9,29,32,33,35,34,33,29,29,26,20,15,17,17,15,22,21,22,8,33,26,24,18,12,10,6,4,0,0,0,0
2022-03-08 22:00:00,0,1,0,0,0,1,2,3,4,6,7,10,10,13,14,14,15,12,8,6,6,2,1,7,6,5,3,4,5,7,10,12,14,22,26,25,21,21,19,18,13,12,11,9,9,12,10,9,0,12,10,7,5,4,2,2,2,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,1,2,2,4,1,4,7,15,14,12,11,7,7,7,7,6,2,6,5,5,8,7,2,1,6,10,13,17,20,17,14,11,18,20,21,18,15,17,16,16,13,9,10,19,17,16,11,9,5,3,2,0,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,1,0,0,0,0,2,0,4,5,6,9,8,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,0,2,3,5,8,7,10,8,1,8,4,6,3,5,6,4,7,6,5,0,0,4,7,6,0,4,3,3,1,0,2,0,0,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
