Unnamed: 0,1_구산동사거리,2_한솔아파트입구선정중학교후문,3_갈현동미미아파트,4_선일여고입구,5_갈현동성당앞,6_갈현1동주민센터,7_갈현중앙시장,8_연신내역.로데오거리,9_은평연세병원,10_구산역4번출구,11_구산역3번출구.예일여고,12_역말사거리,13_역촌초등학교,14_응암역2번출구,15_응암역.신사오거리,16_신흥시장,17_새절역.숭실고입구,18_와산교,19_연서중학교입구,20_증산역.증산동주민센터,21_증산종합시장.증산중학교입구,22_북가좌동삼거리,23_DMC래미안e.편한세상요진아파트,24_모래내시장.가좌역,25_사천교,26_연희104고지앞.구성산회관,27_연남동,28_동교동삼거리,29_신촌역,30_신촌로터리,31_창전현대홈타운,32_광흥창역.서강동주민센터,33_여의도순복음교회,34_여의도공원,35_여의나루역,36_여의도공작아파트,37_한국거래소,38_여의도역,39_샛강역4번출구.여의도자이,40_공군호텔,41_서울지방병무청,42_서울공업고등학교,43_대림초등학교,44_성대시장,45_상도초등학교입구,46_동작문화복지센터.동작보건소,47_상도노빌리티아파트,48_상도시장,49_상도동중앙하이츠빌.상도전통시장,50_숭실대입구역,51_숭실대정문앞,52_숭실대정문앞,53_숭실대입구역,54_상도동중앙하이츠빌.상도전통시장,55_상도시장,56_상도노빌리티아파트,57_동작문화복지센터.동작보건소,58_장승배기역,59_상도초등학교입구,60_성대시장,61_대림초등학교,62_서울공업고등학교,63_강남중학교,64_서울지방병무청앞,65_공군호텔,66_샛강역1번출구.여의도자이,67_여의도역,68_한국거래소,69_삼부아파트,70_여의나루역,71_여의도순복음교회,72_광흥창역,73_마포세무서,74_광성중고등학교,75_서강대학교,76_신촌로터리,77_현대백화점,78_동교동삼거리연희동방면,79_연희동대우아파트,80_연희104고지앞.구성산회관,81_사천교,82_모래내시장.가좌역,83_DMC래미안e.편한세상요진아파트,84_북가좌동삼거리,85_증산종합시장.증산중학교입구,86_증산역.증산동주민센터,87_연서중학교입구,88_와산교,89_새절역.숭실고입구,90_신흥시장,91_응암역.신사오거리,92_역촌초등학교,93_역말사거리,94_구산역2번출구.예일여고,95_구산역1번출구,96_대조동주민센터,97_연신내역.로데오거리,98_갈현중앙시장,99_갈현동성당앞,100_선일여고입구,101_갈현동미미아파트,102_한솔아파트입구선정중학교후문,103_구산동사거리,104_선진운수종점
2022-03-07 14:00:00,3,4,3,4,4,3,4,6,7,7,12,9,10,9,13,14,13,15,9,11,12,13,11,11,0,10,11,13,10,12,13,14,13,14,16,5,16,18,25,20,16,19,17,16,15,14,17,15,14,10,1,6,10,9,11,13,25,20,18,15,13,14,18,15,15,14,13,14,16,14,17,15,12,11,10,9,9,11,15,13,15,16,10,7,11,10,9,8,13,12,13,11,14,18,20,18,4,2,1,2,1,0,0,0
2022-03-07 15:00:00,1,1,2,9,10,10,3,18,19,24,22,25,28,26,27,23,22,16,12,14,11,12,13,12,12,10,11,18,18,20,16,20,17,14,16,20,22,23,23,20,18,23,23,27,26,23,18,14,8,8,1,7,18,19,20,21,23,23,22,24,16,24,21,18,20,18,12,13,15,12,14,14,13,15,17,13,12,12,12,13,20,15,20,22,20,19,19,18,22,22,24,20,26,16,16,15,8,4,3,3,1,0,1,0
2022-03-07 16:00:00,1,1,2,8,9,12,12,21,21,19,22,21,20,19,17,14,17,15,13,11,12,11,7,8,7,9,12,14,10,12,12,14,13,10,13,14,13,15,19,14,13,16,17,21,24,23,21,19,14,10,4,9,15,15,15,16,20,24,22,20,22,26,28,26,25,24,22,18,10,15,17,13,14,16,17,13,15,17,19,22,25,24,24,26,27,26,24,21,26,23,23,23,17,14,17,14,8,7,6,9,3,7,4,0
2022-03-07 17:00:00,1,0,2,1,3,4,4,14,15,15,18,17,17,12,16,14,12,11,12,11,10,11,9,9,7,9,9,12,11,18,19,17,15,18,17,14,27,31,34,29,26,26,24,23,22,20,19,15,9,6,3,8,17,21,22,24,26,24,18,15,16,11,10,10,14,13,13,23,25,26,30,29,13,15,16,13,15,13,15,17,24,26,27,29,29,32,27,34,32,29,29,27,26,21,23,22,9,9,7,7,4,2,0,0
2022-03-07 18:00:00,1,3,5,4,3,7,7,30,29,29,23,18,17,17,18,17,14,14,13,13,13,15,14,15,17,16,17,13,11,13,12,13,20,29,17,19,34,44,50,46,43,29,24,27,25,23,23,18,8,7,4,8,11,14,15,21,20,20,19,15,15,18,18,24,30,28,22,30,33,35,46,34,30,31,32,31,35,32,32,37,37,34,33,34,32,30,27,22,29,27,31,28,24,18,19,17,7,7,5,3,2,1,0,0
2022-03-07 19:00:00,2,0,0,1,3,4,4,22,22,25,26,15,14,11,16,12,11,11,2,11,5,7,6,8,7,6,9,9,7,12,13,11,15,16,15,16,16,21,23,24,23,23,17,20,22,16,13,14,14,11,3,4,7,9,9,10,9,10,9,8,9,10,9,7,5,8,9,10,16,17,24,17,6,6,16,13,13,15,17,24,25,24,25,24,19,21,28,30,29,30,27,28,27,26,26,21,14,13,13,12,9,5,3,0
2022-03-07 20:00:00,2,3,4,4,5,2,6,16,15,14,14,12,11,11,11,12,10,11,7,8,8,6,4,4,5,6,9,12,9,13,15,14,13,13,12,11,13,17,17,16,15,16,16,17,17,16,14,8,6,4,1,2,7,10,8,13,12,9,10,9,8,9,6,6,10,9,10,11,12,15,17,15,14,15,16,15,16,17,18,19,20,17,21,19,22,21,8,14,22,23,25,22,16,14,15,14,8,6,4,2,3,1,1,0
2022-03-07 21:00:00,2,0,1,3,3,4,0,12,16,17,16,12,11,10,11,12,10,10,10,8,3,6,2,5,3,2,3,9,9,10,10,11,15,16,15,14,17,18,17,13,13,9,7,9,7,8,7,7,4,4,2,5,8,10,12,13,11,10,13,13,14,15,14,13,12,16,9,15,13,9,13,11,10,12,13,15,16,19,20,20,20,19,18,17,18,19,21,12,20,18,20,19,15,14,12,11,8,7,5,5,5,3,0,0
2022-03-07 22:00:00,3,5,6,6,4,3,3,10,9,13,14,15,14,11,10,3,8,6,7,6,7,4,5,6,3,3,7,16,20,24,23,22,21,20,19,19,21,23,23,21,23,22,19,15,12,13,12,10,4,2,1,5,8,6,9,11,10,12,12,12,17,17,19,17,17,14,11,13,9,0,12,11,9,9,10,11,14,18,20,22,23,19,21,22,18,20,21,18,20,14,17,15,10,11,10,13,9,6,3,2,0,0,1,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,7,0,11,6,10,12,13,14,11,11,10,9,10,9,0,8,3,2,0,2,3,4,6,7,3,4,7,7,8,5,7,6,3,4,7,8,5,9,8,9,7,7,0,7,9,8,8,8,12,10,9,12,11,10,0,9,11,9,15,12,6,4,5,4,6,2,2,1,2,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,1,0,2,2,6,8,16,14,17,15,20,24,25,28,29,24,31,29,29,30,28,25,24,21,19,18,20,22,0,24,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,1,1,0,1,3,3,8,8,9,10,13,14,15,17,17,18,19,21,26,24,23,21,19,18,16,17,13,17,16,15,15,12,15,11,8,10,11,9,3,6,5,4,9,9,6,5,2,2,1,1,1,2,0,3,3,4,0,5,8,9,10,14,7,13,11,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,2,1,2,4,4,6,5,7,6,12,11,10,13,12,12,15,15,15,16,15,16,19,20,11,12,11,11,10,12,16,10,7,8,6,5,3,3,2,1,2,3,3,4,1,3,2,0,4,2,1,5,8,12,11,13,7,10,13,14,16,15,19,16,13,8,7,6,5,9,6,4,7,5,5,4,3,4,5,4,0,5,4,5,7,4,6,4,5,6,10,9,10,8,8,1,0,2,1,0,0,0,0
2022-03-08 07:00:00,1,3,3,4,7,10,10,15,16,11,18,15,18,15,19,20,21,22,22,22,24,26,29,31,27,26,30,29,27,29,27,34,26,22,18,18,12,28,13,19,15,4,5,6,6,5,5,6,8,3,2,5,9,11,12,16,19,21,21,26,31,39,47,48,54,32,17,15,15,14,10,5,4,0,0,3,4,5,6,6,8,10,13,14,10,16,0,11,18,23,27,30,32,30,33,33,15,13,10,1,0,1,0,0
2022-03-08 08:00:00,4,6,4,3,8,10,16,24,25,23,24,32,29,25,27,31,29,29,30,30,30,26,24,21,24,22,27,25,24,31,27,37,16,12,12,14,10,27,24,24,18,11,12,19,20,20,20,24,24,24,8,3,6,8,14,17,20,23,29,34,36,40,49,52,59,37,26,18,15,16,13,11,9,7,7,6,5,4,4,5,6,7,8,7,10,12,14,14,21,22,21,22,27,27,40,31,4,2,3,4,0,3,2,0
2022-03-08 09:00:00,1,3,4,3,5,8,10,11,10,11,16,19,20,23,23,23,23,24,25,23,25,26,23,23,20,20,21,21,17,16,18,23,16,15,13,10,7,10,8,6,9,8,12,20,21,17,16,17,14,13,6,4,6,7,8,7,12,12,12,20,21,26,34,32,33,30,19,16,12,12,11,6,12,8,7,5,4,4,4,4,5,4,6,5,3,4,5,0,2,7,6,7,8,8,11,10,5,4,4,3,0,3,0,0
2022-03-08 10:00:00,1,0,1,0,3,4,6,10,10,7,8,11,10,9,13,16,18,17,15,14,16,12,14,16,15,14,13,12,10,9,8,15,12,0,10,9,7,7,6,7,8,11,9,12,14,13,14,12,9,11,2,5,6,7,8,13,16,16,16,19,17,19,17,19,16,14,12,10,9,10,0,8,9,7,4,3,6,3,5,6,6,7,0,8,8,9,5,10,11,6,11,11,12,14,13,11,4,3,5,1,4,3,1,0
2022-03-08 11:00:00,2,5,4,3,3,5,5,9,11,14,19,20,19,15,13,10,12,11,6,13,0,13,14,16,13,13,14,14,12,16,15,16,14,11,10,8,8,14,7,8,9,11,9,9,10,10,9,8,6,5,2,4,5,5,9,11,14,13,11,14,16,19,22,21,23,20,16,14,10,12,12,10,9,9,7,8,10,8,7,6,8,8,10,12,12,12,6,12,11,10,6,8,10,9,9,9,3,2,1,1,0,0,0,0
2022-03-08 12:00:00,2,2,2,3,5,5,7,16,12,16,33,34,29,29,26,25,22,23,23,19,19,10,14,12,13,12,13,12,11,12,11,17,14,13,8,11,9,12,14,15,12,13,13,21,19,16,16,13,11,8,1,4,8,5,10,16,13,12,13,12,12,11,16,18,21,17,12,12,11,9,13,13,11,8,0,6,10,10,7,11,10,8,0,11,12,12,9,12,14,15,15,14,15,14,12,10,8,6,4,3,2,1,1,0
2022-03-08 13:00:00,0,2,0,1,4,5,6,15,14,8,15,18,17,24,19,20,19,19,15,17,20,19,17,17,16,15,15,14,12,18,0,17,11,12,11,9,8,9,18,12,9,9,10,15,21,13,14,15,14,9,2,6,10,13,14,15,20,20,18,18,19,15,21,16,19,17,17,14,14,11,14,12,10,8,10,9,14,15,12,12,10,11,12,13,7,16,15,15,17,16,12,15,11,15,13,10,3,1,3,3,1,2,2,0
2022-03-08 14:00:00,4,1,0,2,3,4,0,17,10,16,14,16,15,14,13,13,14,15,18,12,12,19,17,13,11,10,11,10,9,12,11,10,13,14,12,12,15,10,12,13,12,12,12,13,15,13,13,13,7,11,4,6,11,16,19,19,21,19,15,14,14,18,17,13,15,12,13,12,9,9,10,9,10,9,6,10,13,17,18,13,13,15,16,16,14,12,14,14,14,12,14,14,12,10,10,11,2,1,1,2,0,0,0,0
2022-03-08 15:00:00,2,4,4,3,5,5,7,16,17,19,21,21,23,16,17,17,15,14,15,13,8,11,13,12,13,8,8,8,7,11,10,13,14,0,9,11,13,15,15,17,25,25,26,25,27,24,21,16,12,6,2,10,13,14,17,20,25,24,21,15,19,20,19,10,15,14,11,14,15,16,23,17,16,14,16,12,15,17,15,14,14,14,15,16,15,19,13,14,21,21,19,18,17,17,21,18,7,6,2,3,0,2,1,0
2022-03-08 16:00:00,3,4,3,24,6,23,24,38,38,39,37,33,31,31,34,30,25,23,22,16,14,9,11,15,12,15,15,13,14,15,14,14,15,13,16,17,23,28,31,26,18,15,15,14,16,14,11,8,6,4,1,6,9,12,13,16,18,21,19,20,19,19,17,18,17,18,16,17,15,19,24,22,24,26,25,27,27,25,26,32,27,28,29,33,34,30,27,30,34,36,35,33,35,33,29,17,9,8,7,7,6,4,1,0
2022-03-08 17:00:00,4,0,1,0,2,3,7,18,18,17,18,19,18,16,15,15,14,14,15,13,16,14,8,12,11,13,17,19,12,17,15,17,17,19,14,17,23,23,27,24,24,22,23,22,20,16,14,9,5,4,2,11,18,18,14,20,22,20,19,21,17,17,19,15,20,19,20,23,30,25,34,28,25,25,24,21,23,27,31,30,31,30,29,27,27,29,27,26,28,27,26,23,25,23,23,23,10,5,8,1,3,2,0,0
2022-03-08 18:00:00,2,3,4,2,3,3,4,28,23,20,20,17,21,20,23,23,20,18,17,15,16,14,13,14,16,18,15,18,15,17,13,18,19,23,21,19,27,38,49,41,39,34,30,27,23,23,23,19,18,12,4,8,13,15,16,23,17,20,19,23,22,21,19,20,23,24,17,23,30,29,52,34,31,30,28,26,26,26,25,27,25,26,25,28,30,33,31,33,40,41,43,43,32,30,27,23,13,11,8,6,5,1,0,0
2022-03-08 19:00:00,3,1,3,4,6,6,6,27,24,22,19,16,14,13,19,11,15,17,14,14,12,6,10,9,10,8,10,12,11,13,14,14,19,19,18,17,23,34,34,30,31,33,32,22,20,17,18,14,13,10,4,5,6,7,8,14,15,17,17,17,15,17,14,15,13,16,17,22,22,21,22,20,16,19,16,18,21,21,21,25,25,23,25,26,27,24,26,31,33,31,33,35,29,26,21,19,9,8,6,7,5,4,2,0
2022-03-08 20:00:00,4,1,0,0,2,3,4,22,20,20,22,16,14,13,14,15,11,11,10,7,6,4,4,5,6,6,10,10,8,10,11,12,14,13,13,13,18,22,22,21,21,19,16,13,13,14,12,9,7,4,1,2,5,5,7,13,14,10,9,9,9,9,7,6,5,4,5,13,19,21,23,15,14,17,16,16,18,18,18,18,20,19,16,18,18,20,16,20,28,27,25,21,17,12,13,12,4,2,6,8,0,0,0,0
2022-03-08 21:00:00,2,0,3,1,2,1,0,23,24,24,22,15,13,13,12,12,10,10,6,6,5,4,6,4,2,7,8,8,9,11,9,11,10,12,14,18,18,25,26,20,17,16,15,11,12,11,8,9,8,6,0,5,7,13,7,14,12,12,14,10,11,8,8,9,11,11,10,14,13,15,17,17,14,16,18,17,17,19,23,21,20,18,20,19,18,19,20,21,21,17,25,20,15,14,13,12,6,5,3,3,1,5,3,0
2022-03-08 22:00:00,1,0,1,2,0,0,0,15,6,16,16,15,13,12,10,8,8,6,0,7,6,5,3,7,5,5,7,13,14,15,12,17,18,14,17,12,22,25,24,18,17,15,13,13,12,9,8,7,7,3,1,5,8,10,8,13,18,15,15,10,9,10,10,10,10,10,8,12,17,14,14,13,12,11,13,14,19,23,28,27,32,30,28,30,31,29,28,25,22,20,19,17,15,12,10,11,8,4,1,2,0,1,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,0,9,0,0,10,9,10,12,13,22,18,17,17,15,14,12,9,7,4,3,1,5,7,9,0,13,12,5,8,7,5,9,6,6,7,9,9,10,10,10,13,12,10,10,11,12,16,18,18,17,19,17,20,9,16,16,13,18,19,18,19,14,11,10,7,8,8,5,3,3,0,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,3,2,4,4,3,4,10,11,10,9,10,9,8,10,10,11,0,6,9,8,4,0,0,5,4,3,4,8,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,2,0,1,3,0,3,5,3,6,7,8,9,5,6,5,10,7,9,10,12,6,4,8,7,4,6,4,6,0,5,6,6,5,3,4,2,2,3,3,2,1,2,4,3,2,2,2,0,0,1,1,2,0,0,0,0,0,2,3,2,3,6,0,0,6,4,3,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,0,2,0,2,3,0,3,0,4,4,5,6,6,5,2,4,5,6,5,7,2,8,8,8,9,9,8,7,8,3,7,6,3,5,4,2,1,1,0,3,0,4,2,4,2,0,1,1,0,0,0,1,0,0,1,2,0,3,5,8,9,11,13,14,8,5,8,9,7,11,5,0,3,0,10,8,9,8,6,5,0,1,5,5,6,0,3,4,1,4,2,5,5,0,2,2,1,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,1,0,1,2,0,4,5,6,1,10,12,11,8,0,8,6,0,6,6,6,7,7,7,0,8,7,8,7,6,6,6,0,1,8,8,10,8,6,4,3,2,2,3,5,4,5,0,4,0,0,2,2,3,4,6,2,4,6,8,7,6,7,2,4,6,4,3,2,3,2,0,3,2,2,0,3,2,2,4,0,0,5,7,9,0,8,6,0,5,4,6,5,6,4,2,1,0,0,0,0,0,0
2022-03-09 08:00:00,1,2,0,0,0,5,3,6,6,6,9,11,9,11,8,10,12,12,13,12,13,11,11,13,10,11,14,13,9,8,0,8,4,0,3,3,2,4,5,5,5,6,6,5,9,6,3,5,1,4,1,3,4,5,4,4,5,4,6,11,10,12,12,11,13,10,5,7,5,6,6,5,7,3,5,4,2,3,2,4,3,4,5,6,6,8,10,9,11,12,11,8,11,12,11,10,2,2,0,1,0,3,2,0
2022-03-09 09:00:00,1,2,1,1,5,0,5,9,11,10,10,14,15,17,21,20,19,17,17,14,15,9,14,14,13,10,14,16,19,19,17,22,9,6,4,6,5,7,6,6,7,6,5,6,7,8,9,7,6,4,1,3,4,0,5,3,9,11,14,14,15,17,23,19,25,24,20,15,13,14,8,3,2,5,6,7,2,6,5,6,4,4,5,6,7,9,4,10,10,8,9,9,13,15,20,17,3,4,4,3,0,2,1,0
2022-03-09 10:00:00,0,1,2,3,4,4,9,10,7,10,8,13,12,10,17,13,15,11,15,17,15,14,20,20,12,21,19,17,16,7,17,20,15,9,14,7,6,6,5,5,6,7,8,10,8,7,6,6,5,2,1,5,6,7,6,7,8,9,11,12,13,15,16,16,19,16,15,14,9,9,7,7,8,7,0,6,5,6,4,3,4,5,6,6,7,6,0,1,7,9,8,10,11,12,8,10,4,0,2,1,1,0,0,0
2022-03-09 11:00:00,2,3,4,2,3,6,8,15,16,17,21,26,29,28,32,26,25,26,23,20,22,20,20,20,20,20,20,19,18,20,21,23,20,15,12,13,8,7,4,6,6,6,6,8,8,7,8,6,5,2,1,1,5,10,12,14,14,15,17,20,22,23,25,30,32,30,14,14,12,9,27,20,20,18,18,17,5,5,3,4,4,2,4,5,8,10,4,6,10,11,13,15,17,12,12,8,3,3,0,2,0,0,0,0
2022-03-09 12:00:00,1,3,0,3,5,7,6,12,9,11,12,17,19,9,22,22,22,24,26,27,22,19,21,24,23,24,20,30,23,25,18,27,26,25,22,13,11,10,12,12,15,7,13,13,11,8,9,9,7,8,4,1,7,10,10,13,15,15,13,16,16,18,15,17,19,28,21,18,15,15,17,14,16,18,10,15,17,16,14,12,11,9,7,10,10,14,15,16,17,17,24,29,30,30,30,27,26,1,0,1,1,0,0,0
2022-03-09 13:00:00,2,3,0,4,1,4,5,15,17,20,24,23,24,26,28,26,24,22,11,17,18,17,13,17,18,17,19,16,17,24,20,28,19,16,16,13,11,16,21,18,13,10,14,16,14,10,10,9,8,6,1,7,13,11,18,19,21,25,24,22,25,26,25,23,26,22,17,22,17,16,18,16,12,15,16,16,12,10,8,8,10,11,6,12,11,13,14,15,17,21,22,29,27,23,22,16,9,3,2,1,0,0,0,0
2022-03-09 14:00:00,0,0,2,0,1,6,5,15,18,13,16,19,20,19,25,24,23,22,20,21,24,19,23,23,24,24,31,36,37,38,36,38,38,36,25,17,14,9,10,11,10,9,11,9,11,14,12,9,6,7,2,3,9,12,16,20,22,24,26,24,29,30,33,34,39,41,38,36,30,28,28,26,25,24,25,25,15,19,19,15,15,16,17,15,12,12,12,17,19,24,24,30,25,25,23,19,6,5,3,1,0,0,0,0
2022-03-09 15:00:00,3,5,6,6,8,9,10,30,31,31,31,30,25,23,25,24,21,19,18,17,17,18,17,17,19,21,21,21,18,20,22,22,22,20,21,15,15,16,17,15,18,16,15,19,19,19,18,10,7,5,4,6,10,8,10,14,15,19,20,26,28,26,27,28,36,28,26,28,28,27,26,25,26,22,21,24,24,21,20,17,16,14,12,16,15,24,16,23,21,23,22,23,18,14,19,17,11,6,3,0,0,2,0,0
2022-03-09 16:00:00,3,0,2,4,0,4,8,16,17,16,16,18,19,18,20,21,21,13,13,13,15,13,11,11,15,13,15,23,19,25,23,28,27,25,26,21,28,23,24,20,18,18,16,19,18,17,20,15,11,3,0,4,11,16,17,19,24,22,22,27,31,29,29,21,32,23,33,30,24,22,24,22,24,23,24,23,26,28,23,20,22,21,19,23,24,23,24,24,24,23,22,23,20,17,17,18,6,3,3,0,0,2,0,0
2022-03-09 17:00:00,2,0,3,4,3,4,5,16,15,16,16,17,19,18,19,17,15,23,20,18,19,15,16,17,15,17,24,25,24,23,15,29,27,22,22,26,28,33,33,29,26,27,23,18,16,13,13,10,9,5,2,4,3,8,10,13,18,20,19,18,16,15,14,15,15,14,14,17,26,26,29,27,30,26,27,24,21,15,16,14,15,17,13,28,30,32,30,30,31,29,26,23,28,28,26,23,5,4,5,2,1,2,0,0
2022-03-09 18:00:00,1,2,1,5,8,5,4,21,24,15,27,19,12,16,9,17,16,16,16,14,12,8,5,11,6,8,12,15,18,19,9,21,8,9,14,18,30,31,32,30,25,25,24,18,17,15,14,10,6,4,1,4,7,8,9,11,11,9,13,13,14,14,11,10,11,10,11,10,13,14,16,15,21,19,11,17,19,16,16,19,19,15,20,11,14,22,23,23,27,27,24,25,18,17,17,14,7,7,6,7,5,3,3,1
2022-03-09 19:00:00,0,1,0,3,4,3,4,10,11,10,13,13,13,12,16,15,14,12,13,10,9,8,7,10,10,11,15,17,16,17,16,18,18,20,19,22,27,31,36,35,35,30,32,25,25,24,22,19,15,10,7,2,3,6,4,9,0,7,7,4,6,8,8,5,7,6,7,7,13,17,19,12,17,16,11,19,16,16,14,15,14,16,13,0,12,14,7,18,17,18,18,19,17,16,14,14,7,4,3,3,2,1,1,0
2022-03-09 20:00:00,3,0,4,3,2,4,5,16,16,17,15,15,14,7,6,6,6,7,6,7,6,2,6,7,4,10,11,15,17,17,15,19,20,15,19,27,34,39,38,35,36,34,30,19,18,16,12,7,6,5,1,3,2,3,5,7,10,3,8,8,7,8,8,8,10,11,9,10,17,22,28,24,16,23,24,28,16,21,19,22,22,21,20,20,21,23,22,24,28,27,20,22,18,17,12,9,6,3,3,2,1,0,0,0
2022-03-09 21:00:00,0,2,1,3,0,1,0,13,15,6,10,7,6,6,10,9,7,0,8,5,4,6,4,6,5,6,12,13,13,7,14,16,19,20,19,18,23,30,31,28,26,23,20,16,14,7,10,6,4,4,2,2,7,5,6,8,9,8,8,6,7,8,6,4,2,6,4,5,10,15,17,12,9,8,13,27,32,29,28,31,18,32,31,21,29,27,26,24,25,24,23,19,22,19,18,16,9,6,2,2,0,0,1,0
2022-03-09 22:00:00,1,0,0,2,2,0,0,9,8,18,16,15,14,8,12,10,9,4,8,8,8,7,6,5,6,7,8,17,16,13,11,16,18,11,20,22,21,28,28,19,16,14,14,14,11,11,12,6,6,1,0,3,7,6,8,11,12,11,8,3,6,7,5,6,5,6,7,9,10,11,14,15,12,11,6,12,16,17,15,17,16,18,13,18,17,15,18,18,19,20,25,23,19,18,15,13,8,5,4,1,3,0,2,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,13,13,12,10,9,10,7,7,8,5,6,2,3,1,3,3,0,1,5,4,6,4,3,2,3,2,5,3,3,4,1,3,3,5,3,2,6,3,3,9,9,13,14,12,14,13,12,13,14,15,13,12,12,11,12,8,6,6,3,5,7,5,3,4,1,2,0
