Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지.3단지,7_상일동역4번출구.센트럴푸르지오,8_상일동역1번출구,9_고덕그라시움,10_고덕평생학습관.온조대왕체육관,11_강동아트센터.강동경희대병원,12_명일동현대아파트,13_고덕삼환.주공9단지아파트,14_명일여자고등학교,15_명일1동주민센터,16_명일역3번출구.래미안솔베뉴,17_서울시동부기술교육원,18_암사3동주민센터(강동롯데캐슬퍼스트),19_강일중.선사고,20_신암중학교,21_삼성광나루아파트.암사동유적,22_암사역선사현대아파트,23_천호동공원,24_서울현대요양병원,25_천호역현대백화점.노동권익센터,26_천호역.풍납시장,27_영파여고.강동구청역,28_현대아파트앞,29_풍납동극동.쌍용아파트,30_잠실파크리오아파트상가.올림픽회관,31_몽촌토성역,32_신천동진주아파트,33_잠실역8번출구,34_잠실역.롯데월드,35_잠실5단지,36_잠실새내역.잠실2동주민센터,37_잠실엘스아파트앞,38_종합운동장사거리,39_잠실종합운동장,40_강남경찰서면허시험장,41_한국무역센터.삼성역,42_포스코사거리,43_한별구립어린이집,44_봉은사.코엑스북문,45_무역센타,46_강남경찰서.강남운전면허시험장,47_잠실종합운동장,48_종합운동장사거리,49_잠실새내역4번출구,50_잠실트리지움아파트앞,51_잠실역.롯데월드,52_잠실역1번.11번출구,53_잠실진주아파트,54_올림픽회관,55_풍납동극동.쌍용아파트,56_강동구청역농협중앙회,57_강동구청역1번출구.영파여고,58_천호역,59_천호역현대백화점.노동권익센터,60_서울현대요양병원,61_천호동공원,62_암사역2번출구.암사종합시장,63_삼성광나루아파트.암사동유적,64_신암중학교,65_강일중.선사고,66_암사3동주민센터프라이어팰리스,67_서울시동부기술교육원,68_명일역2번출구,69_명일1동주민센터,70_명일여자고등학교,71_고덕삼환.주공9단지아파트,72_한영중고한영외고,73_강동아트센터.강동경희대병원후문,74_강동경희대병원.명일동이마트,75_고덕그라시움,76_상일동역8번출구,77_상일동역6번출구.고덕아르테온,78_고덕리엔파크3단지.2단지,79_강일역3번출구,80_강일리버파크10단지.9단지,81_강일리버파크9단지후문,82_강일리버파크8단지,83_강일리버파크6단지
2022-03-16 12:00:00,0,0,2,3,7,5,7,0,8,7,7,8,9,10,11,9,12,12,17,18,14,15,17,17,14,11,13,12,13,12,14,14,11,10,5,8,8,10,6,6,4,3,0,1,2,4,4,6,11,12,15,17,18,17,16,16,12,10,13,17,14,10,8,6,9,8,7,7,7,5,6,5,4,7,3,3,4,6,3,3,1,0,0
2022-03-16 13:00:00,0,0,3,3,7,5,8,9,8,8,7,10,11,10,7,12,11,12,12,19,15,15,16,16,19,21,22,21,20,22,23,21,15,10,9,8,7,5,0,2,3,1,2,5,2,7,11,5,7,12,17,19,18,16,12,9,9,11,14,10,11,14,14,16,15,13,11,14,13,12,13,10,7,8,5,5,5,4,5,3,2,0,0
2022-03-16 14:00:00,0,1,3,5,10,12,11,9,10,8,10,11,14,29,34,33,34,32,32,32,21,17,14,12,13,14,13,12,13,14,11,13,9,8,7,5,4,3,6,4,3,3,5,3,4,7,12,13,12,13,21,23,22,21,22,21,17,15,18,17,14,20,19,18,17,10,8,7,8,7,7,6,7,11,6,7,8,6,4,3,2,1,0
2022-03-16 15:00:00,0,1,1,4,7,4,6,5,5,4,9,13,12,13,15,16,17,15,15,13,14,14,17,12,13,11,13,12,12,9,12,12,12,10,7,5,6,5,1,3,3,7,5,5,5,6,7,9,12,17,22,28,27,26,20,16,20,20,26,27,21,22,25,20,24,20,20,13,13,11,6,6,5,6,5,0,8,7,6,2,0,0,0
2022-03-16 16:00:00,0,0,4,11,13,14,17,12,9,13,15,17,19,20,21,26,25,24,31,35,29,25,18,17,12,14,11,10,12,13,10,18,20,8,6,16,6,6,3,5,6,3,4,5,8,5,9,11,14,14,18,23,23,20,19,18,17,19,27,23,18,26,31,34,32,25,19,16,14,13,10,12,8,11,0,10,12,7,11,4,1,1,0
2022-03-16 17:00:00,1,2,3,4,4,5,6,8,0,9,14,19,21,19,21,21,18,16,19,19,18,23,24,19,20,14,13,14,14,16,16,15,11,8,9,10,4,5,4,3,4,11,12,10,13,16,10,17,22,21,20,22,22,22,17,16,15,17,28,29,26,30,33,29,20,18,17,16,12,11,11,10,9,10,0,7,11,10,10,6,3,1,0
2022-03-16 18:00:00,0,0,1,4,7,9,17,20,19,6,12,11,14,11,15,21,17,16,16,16,15,14,13,14,13,13,14,15,19,19,17,17,11,12,11,9,8,7,5,4,5,11,13,10,12,11,14,25,25,29,35,37,40,39,38,39,37,37,59,51,39,53,51,47,33,19,17,18,19,16,13,14,14,15,13,14,28,25,26,9,8,0,0
2022-03-16 19:00:00,0,0,2,4,7,6,9,10,11,8,12,11,9,11,10,15,12,15,14,11,12,13,11,11,9,10,10,10,13,16,15,11,7,8,6,7,5,4,3,0,4,8,9,6,10,12,14,16,17,16,15,20,21,20,19,24,25,24,30,30,25,31,32,33,24,17,14,14,13,14,12,6,5,8,9,9,15,16,15,13,7,0,0
2022-03-16 20:00:00,0,0,0,1,2,3,2,2,0,1,6,4,6,6,10,16,14,13,11,10,7,9,12,9,7,9,8,8,9,9,10,8,9,4,7,5,6,3,1,4,4,4,5,6,10,14,18,17,22,23,26,27,27,23,20,19,20,23,24,21,22,36,36,34,20,15,13,10,10,9,8,7,7,10,9,8,11,7,10,6,2,0,0
2022-03-16 21:00:00,0,0,2,2,3,1,4,0,2,4,10,7,9,16,9,16,14,15,10,10,8,6,8,8,7,9,9,9,9,9,3,8,11,1,1,6,5,4,4,3,5,3,4,6,11,7,11,10,13,14,15,18,26,12,11,14,12,13,23,22,23,26,27,24,21,14,12,12,12,19,18,15,15,16,6,15,14,0,8,4,1,0,0
2022-03-16 22:00:00,0,0,0,1,2,3,0,4,0,0,12,14,9,13,15,19,15,14,13,11,9,8,7,4,5,6,8,7,6,8,5,7,7,5,1,5,1,7,0,5,4,3,7,7,8,6,8,10,16,16,15,17,21,25,23,18,19,18,19,15,16,17,16,17,18,14,12,7,6,6,4,3,13,17,0,16,8,7,6,4,1,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,3,6,0,0,7,0,0,0,0,9,10,12,13,12,9,9,3,0,9,7,6,7,2,8,9,10,5,7,8,8,7,1,0,2,2,2,3,6,8,9,0,13,16,12,16,18,26,25,22,19,17,16,21,18,13,19,18,16,10,5,4,7,6,5,4,0,0,6,0,4,6,5,5,2,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,4,8,11,3,12,13,0,11,0,12,0,11,13,17,16,19,20,0,24,31,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,1,7,13,11,11,12,13,2,15,0,14,7,6,6,5,12,16,17,18,17,20,23,23,35,24,23,36,35,33,28,25,19,0,16,24,22,20,13,5,2,1,2,0,4,0,3,4,0,5,6,0,7,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,1,6,9,12,11,8,4,6,3,7,9,11,19,20,16,15,22,31,39,16,11,13,15,12,12,12,12,16,15,14,13,9,9,6,8,5,7,6,5,5,2,0,0,1,1,2,3,6,3,2,8,7,8,7,6,5,6,7,12,14,13,13,14,13,13,12,7,11,9,7,7,5,6,4,1,5,4,0,3,2,0,0
2022-03-17 07:00:00,0,1,6,18,28,20,9,9,10,9,12,14,20,24,28,25,31,43,48,56,42,25,31,33,25,25,23,27,28,27,28,27,26,8,17,16,15,14,7,9,12,2,1,0,2,0,4,6,6,8,8,4,8,8,7,7,5,8,9,5,8,11,14,15,17,20,20,20,20,16,12,8,5,6,4,3,1,2,2,3,2,0,0
2022-03-17 08:00:00,0,2,7,12,22,16,11,10,9,9,10,20,26,30,29,24,27,47,60,64,50,28,35,36,27,28,38,43,50,51,47,41,28,28,26,22,18,19,21,16,20,5,1,0,1,0,1,4,4,5,5,9,10,9,9,9,10,11,19,17,13,17,14,13,17,23,19,11,11,12,9,6,7,8,0,8,7,6,5,5,0,0,0
2022-03-17 09:00:00,0,0,2,9,13,12,11,8,7,9,8,8,11,12,13,14,25,26,34,42,37,23,27,27,25,24,21,23,29,31,28,25,20,22,20,17,14,14,11,9,17,6,2,0,0,3,4,5,6,8,6,10,5,5,6,5,4,8,11,12,11,8,9,11,12,14,13,10,6,5,8,8,5,5,2,4,3,2,1,0,1,0,0
2022-03-17 10:00:00,0,1,2,3,8,7,4,5,3,4,5,7,8,9,11,13,18,20,27,25,17,15,16,14,12,15,14,14,16,17,16,16,9,10,10,8,9,7,7,6,8,3,1,0,2,0,3,2,3,4,6,7,6,2,4,5,6,6,5,5,13,9,10,8,11,15,9,6,8,7,8,6,5,4,2,3,5,4,2,2,0,0,0
2022-03-17 11:00:00,0,1,1,5,8,6,5,6,2,4,8,8,9,10,12,12,15,19,26,25,21,13,16,15,14,14,16,13,17,18,17,16,10,6,4,6,4,2,4,5,4,4,1,2,4,3,4,5,6,7,5,8,6,8,6,6,7,7,11,11,9,11,14,14,15,14,12,6,7,6,6,4,4,6,1,7,6,3,2,1,0,0,0
2022-03-17 12:00:00,1,0,2,5,9,4,5,0,10,9,9,5,4,6,7,8,9,11,9,14,13,10,11,10,12,16,15,15,15,15,16,12,13,12,11,10,9,7,4,4,3,4,4,4,6,3,7,5,8,7,9,9,9,10,8,8,7,8,7,11,9,14,20,6,18,19,17,13,12,9,8,7,5,4,4,5,4,4,0,3,1,0,0
2022-03-17 13:00:00,0,0,2,3,5,5,4,5,5,6,4,6,8,10,12,16,16,19,20,18,16,14,16,12,14,17,17,17,20,23,22,18,15,14,13,11,10,8,7,7,5,3,1,5,5,6,7,8,13,14,13,13,13,15,14,13,12,12,30,11,26,22,21,21,15,16,15,13,14,13,11,8,5,5,2,3,4,1,0,0,0,0,0
2022-03-17 14:00:00,0,0,1,4,8,7,7,8,4,5,9,12,13,16,22,27,23,23,22,18,16,12,15,14,13,13,14,12,17,13,11,15,16,6,15,13,8,5,4,6,3,4,5,4,7,12,11,11,9,11,13,13,14,12,11,12,13,15,14,15,13,15,17,15,16,13,13,11,11,11,9,8,7,6,5,7,9,8,4,6,5,1,0
2022-03-17 15:00:00,0,0,2,5,7,6,5,5,3,4,7,11,13,20,19,23,23,20,29,25,23,23,14,13,11,9,8,9,9,11,10,10,7,9,7,5,5,0,0,2,3,4,5,4,5,7,9,9,16,16,21,23,22,20,17,16,14,14,16,18,15,21,22,23,23,27,11,8,13,12,10,7,11,14,12,12,10,11,5,3,2,1,0
2022-03-17 16:00:00,0,0,2,4,6,8,12,12,6,10,9,23,11,24,27,29,25,26,28,28,25,22,22,19,11,16,30,30,33,27,25,23,14,17,16,13,8,7,6,4,4,4,2,3,6,7,8,10,17,12,16,24,24,27,22,21,20,18,27,26,24,27,27,26,28,26,27,17,16,14,13,12,8,12,7,4,11,9,0,5,3,1,0
2022-03-17 17:00:00,1,2,2,5,6,9,10,13,13,10,15,16,19,13,19,23,21,21,21,21,18,18,22,20,14,15,12,13,20,17,18,16,13,13,10,8,8,5,2,3,7,7,6,7,12,14,15,18,19,20,22,26,28,29,26,29,24,23,33,35,20,22,24,26,25,24,23,19,18,17,14,10,9,11,0,10,11,10,11,5,4,1,0
2022-03-17 18:00:00,1,0,1,4,6,5,8,10,6,9,10,13,16,21,22,20,21,21,35,40,35,34,31,28,26,28,23,17,22,19,14,17,12,10,12,9,4,1,2,3,4,9,10,9,10,14,18,25,27,27,28,37,40,37,32,29,31,29,34,33,33,39,41,37,28,24,18,18,19,16,15,13,13,15,18,17,20,20,19,7,3,1,0
2022-03-17 19:00:00,0,0,1,6,11,10,9,8,9,6,10,10,11,10,13,17,17,14,13,13,11,11,11,12,7,10,11,9,7,6,6,7,8,7,7,6,5,4,2,4,5,7,7,7,8,6,13,15,17,17,23,28,26,25,24,25,22,20,44,37,28,51,43,33,27,16,13,13,13,10,7,5,6,9,9,10,16,14,17,9,6,0,0
2022-03-17 20:00:00,0,1,1,1,0,2,3,3,0,2,4,5,6,3,8,13,12,9,9,7,4,6,5,6,7,8,9,8,8,11,10,9,9,8,3,6,4,7,0,6,5,6,8,9,15,5,12,15,16,15,16,17,18,19,18,19,20,17,23,21,17,33,31,29,20,15,13,11,12,10,10,10,11,12,8,11,11,9,10,7,3,1,0
2022-03-17 21:00:00,0,0,2,1,2,0,2,6,0,5,11,13,11,9,11,17,16,14,11,7,7,3,4,1,4,5,6,3,4,4,0,5,6,0,2,4,2,3,0,2,4,4,3,5,7,8,8,9,13,14,14,17,20,25,18,10,18,17,19,18,16,25,20,20,13,10,9,7,8,7,5,2,4,6,4,5,9,5,7,5,3,0,0
2022-03-17 22:00:00,0,1,0,0,0,1,2,3,0,1,19,20,14,21,13,20,18,16,16,15,13,9,8,8,7,6,6,5,4,6,5,6,5,4,3,3,2,2,3,2,3,3,4,4,9,10,7,12,14,18,17,20,31,23,20,28,26,19,23,25,21,24,25,25,17,14,10,9,9,8,4,7,7,12,11,11,11,12,13,9,4,0,0
2022-03-17 23:00:00,0,0,0,1,0,0,0,2,0,0,3,0,0,0,2,7,6,6,1,4,3,4,3,2,3,5,4,3,2,5,4,5,6,5,6,5,5,4,1,0,0,2,3,3,5,5,5,6,13,14,11,15,19,18,17,16,16,15,20,17,14,13,12,11,10,7,5,7,7,6,5,6,0,5,3,8,17,15,2,8,2,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,3,4,7,6,8,9,0,0,0,10,9,10,13,15,14,18,20,22,26,33,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,0,2,4,7,7,6,7,9,5,4,11,11,7,8,10,10,11,17,18,15,20,21,21,36,34,17,16,33,32,31,27,27,28,0,10,26,24,19,7,3,2,1,2,3,4,5,4,6,0,5,7,8,0,7,0,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,1,5,9,15,15,5,6,0,4,5,7,11,12,11,8,15,22,29,32,28,15,13,17,15,13,16,17,20,23,21,13,9,8,8,7,6,5,6,3,6,2,1,1,1,0,1,3,4,5,5,6,7,7,8,7,5,8,10,9,11,11,16,16,16,15,8,17,15,9,13,10,9,7,6,4,4,3,0,3,2,1,0
2022-03-18 07:00:00,0,2,7,13,20,20,18,15,8,13,12,16,18,14,18,19,23,30,38,44,36,17,22,28,24,22,23,23,23,27,26,25,22,22,20,18,16,15,14,11,15,2,1,0,0,0,1,3,5,5,8,5,6,7,6,10,10,15,19,21,26,34,36,30,30,39,38,36,30,21,15,10,5,4,1,3,4,1,0,2,1,0,0
2022-03-18 08:00:00,0,1,5,13,21,15,13,11,0,10,9,14,17,26,24,25,38,50,59,65,51,24,35,33,29,34,39,38,47,47,46,44,32,33,30,24,18,17,16,10,8,2,1,0,2,0,3,7,7,10,7,10,10,12,13,13,16,15,20,23,23,24,21,23,24,27,23,17,13,14,14,13,11,7,5,4,5,4,0,3,1,0,0
2022-03-18 09:00:00,1,2,5,11,14,11,13,13,7,11,9,11,12,13,15,16,20,32,49,55,42,21,26,26,23,24,23,24,27,28,27,22,16,16,15,12,10,9,8,7,9,3,1,0,0,1,3,4,4,5,6,9,9,7,6,5,7,9,9,7,8,10,11,11,12,14,12,8,5,7,7,8,5,1,4,2,2,1,2,1,0,0,0
2022-03-18 10:00:00,0,1,3,4,8,5,8,10,8,6,10,12,14,14,13,15,17,24,29,29,28,24,24,23,22,23,21,20,26,29,26,22,17,17,16,12,8,10,9,8,7,3,4,4,2,2,1,3,5,5,9,7,6,6,4,7,5,5,5,4,6,8,8,9,9,8,7,6,4,3,4,4,3,5,0,5,5,2,6,4,2,0,0
2022-03-18 11:00:00,0,0,3,5,6,7,7,8,4,7,9,10,13,10,17,19,21,21,23,23,21,20,18,20,12,13,14,15,16,14,15,14,11,12,10,6,4,5,4,2,6,3,2,3,5,4,2,8,11,6,7,10,9,10,11,9,10,9,12,10,10,9,8,7,9,10,11,7,5,4,2,4,4,5,6,5,5,4,4,2,1,0,0
2022-03-18 12:00:00,0,1,4,6,7,7,7,3,1,5,8,9,10,10,13,16,9,11,15,15,10,15,10,9,12,13,14,20,22,22,21,16,14,15,13,10,6,4,8,4,4,4,0,4,5,2,6,8,15,12,13,15,17,15,16,15,12,14,17,18,15,21,19,15,16,14,13,11,9,9,10,5,4,10,0,5,8,7,6,4,0,0,0
2022-03-18 13:00:00,0,0,2,4,7,6,8,6,7,5,10,8,10,12,13,15,16,16,21,24,19,19,20,20,15,17,20,23,25,24,22,19,13,13,13,12,9,5,5,3,3,7,3,8,10,8,11,11,12,12,12,12,15,9,13,12,11,13,15,14,16,18,18,17,15,9,10,9,7,8,6,7,4,4,3,0,3,2,4,4,1,0,0
2022-03-18 14:00:00,0,0,2,4,10,7,8,2,7,9,10,14,16,22,25,24,22,20,24,24,24,18,17,18,13,16,17,21,20,18,17,14,10,11,10,7,8,7,6,6,6,3,3,2,5,6,11,8,14,15,16,15,16,17,16,15,16,14,18,18,12,16,14,16,16,15,10,9,8,7,6,5,7,8,7,4,7,2,3,3,0,1,0
2022-03-18 15:00:00,0,0,3,5,7,6,5,6,4,3,7,12,13,17,16,20,18,17,24,25,18,16,16,14,13,13,12,11,10,11,10,9,6,9,9,6,5,4,1,2,3,8,7,6,9,8,9,12,17,19,20,24,26,22,18,15,13,11,13,14,13,16,17,17,18,18,14,9,13,12,8,9,7,10,6,8,10,9,10,7,4,1,0
2022-03-18 16:00:00,0,0,2,6,10,11,12,14,5,11,10,14,11,14,16,17,15,17,23,24,20,23,19,18,20,19,19,19,12,20,19,17,17,20,19,16,16,11,6,12,10,5,4,5,13,16,19,22,24,25,26,34,32,28,26,21,23,29,33,32,30,29,29,27,26,22,18,12,12,9,10,9,5,11,8,7,8,9,8,3,1,0,0
2022-03-18 17:00:00,0,1,1,4,8,9,8,14,10,14,14,14,16,17,22,27,26,28,28,29,26,24,26,26,20,23,22,17,17,18,17,15,12,14,14,9,8,7,6,6,6,6,8,8,10,11,11,16,18,17,21,26,30,26,21,24,29,30,48,46,40,42,42,38,31,30,21,21,23,21,17,15,14,13,11,12,14,12,11,10,2,2,0
2022-03-18 18:00:00,0,0,2,4,7,4,5,9,0,5,6,13,16,18,16,18,19,22,21,22,21,16,22,18,16,11,18,12,17,11,16,15,11,11,12,9,7,7,1,6,3,9,12,13,19,22,22,23,30,29,35,37,35,36,39,35,34,35,41,37,29,42,39,37,36,32,27,22,20,21,18,15,12,15,9,11,15,11,16,7,3,0,0
2022-03-18 19:00:00,0,1,1,3,5,2,7,8,9,8,9,11,8,10,11,18,16,16,20,20,17,13,12,11,8,11,10,10,11,12,12,13,8,10,9,6,8,9,8,6,5,4,6,6,8,8,10,12,13,13,16,22,22,21,16,17,18,19,29,32,28,43,45,39,28,24,20,13,13,12,8,7,7,10,3,13,20,11,17,9,3,1,0
2022-03-18 20:00:00,0,0,1,1,3,2,2,4,0,3,6,7,8,9,8,9,7,8,8,7,8,9,9,7,8,7,8,7,7,9,8,8,10,3,5,4,4,5,4,4,5,9,8,10,12,15,10,17,17,12,18,19,19,20,18,17,16,16,27,24,24,27,29,23,20,18,15,13,12,10,9,8,9,10,9,9,11,10,5,4,3,1,0
2022-03-18 21:00:00,0,1,0,2,1,1,2,3,2,0,7,9,7,10,16,17,8,17,11,9,11,11,8,10,6,8,7,5,6,7,0,9,7,8,8,6,6,5,0,5,4,3,4,6,6,8,10,11,22,20,20,22,25,22,19,17,18,19,21,21,18,21,22,16,10,12,10,9,9,10,9,7,10,9,0,8,6,5,5,5,4,1,0
2022-03-18 22:00:00,0,0,1,1,2,3,2,0,0,0,14,15,7,13,10,13,11,10,10,9,11,11,10,9,5,5,6,7,5,3,2,4,3,4,0,2,2,3,0,2,3,5,4,5,7,8,9,13,20,19,24,29,34,33,30,27,29,26,25,26,21,22,20,19,18,14,12,12,11,10,6,4,7,11,0,13,11,10,7,2,2,1,0
2022-03-18 23:00:00,0,0,0,0,1,2,4,0,5,0,4,3,4,0,6,13,0,11,10,11,10,8,7,4,6,7,5,6,6,7,2,6,6,7,6,5,4,4,0,3,3,4,1,6,2,5,7,9,23,24,23,23,30,29,26,27,25,24,39,37,29,34,31,27,15,10,8,7,6,9,8,0,9,8,6,5,7,0,8,6,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,1,5,6,5,0,0,0,4,0,0,0,3,4,5,0,6,7,9,12,17,21,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,1,5,9,5,9,8,0,7,7,7,3,3,2,5,9,10,10,13,10,9,9,8,18,20,23,13,24,23,22,18,20,19,0,3,16,15,14,8,5,4,2,0,3,0,2,1,3,3,1,2,0,0,4,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,3,7,4,3,4,5,2,1,4,2,5,7,9,8,6,6,10,12,8,10,11,9,9,10,10,9,14,9,8,7,11,10,9,8,0,7,2,6,5,4,4,1,2,1,3,0,4,3,3,5,6,4,5,5,6,6,6,4,6,8,10,10,11,11,9,4,8,7,0,5,4,0,1,1,2,3,0,2,1,0,0
2022-03-19 07:00:00,0,0,2,3,6,4,2,4,1,2,5,6,2,6,7,4,9,14,16,14,13,11,11,8,10,10,13,9,14,6,13,11,7,7,5,4,3,3,2,1,2,1,0,1,2,0,0,1,3,1,0,2,2,0,1,2,3,2,6,4,3,6,5,4,3,4,2,4,5,10,9,4,10,9,7,5,4,0,3,2,1,0,0
2022-03-19 08:00:00,0,1,4,9,11,9,6,6,6,6,8,9,11,8,7,11,13,17,18,20,18,14,16,15,16,14,14,15,16,18,15,16,14,11,10,9,5,4,5,4,3,1,1,0,0,1,1,3,3,4,4,7,8,7,5,4,5,5,7,10,10,6,5,6,7,7,6,6,6,8,8,6,3,2,4,2,2,1,1,0,0,0,0
2022-03-19 09:00:00,0,0,3,6,11,8,9,12,8,13,9,8,10,12,10,11,13,20,26,16,12,12,13,18,19,18,16,18,19,15,17,15,13,14,12,11,8,6,4,5,6,2,1,2,3,2,3,2,3,5,4,5,6,6,5,2,4,5,8,6,5,12,14,19,17,15,12,12,12,0,10,7,3,4,3,3,4,1,2,2,0,0,0
2022-03-19 10:00:00,0,0,4,7,8,6,10,8,7,11,7,12,18,16,14,13,15,21,24,25,20,21,22,18,12,15,13,12,15,16,14,13,14,10,13,9,7,8,7,5,3,1,1,0,0,2,3,4,5,4,4,6,7,3,3,9,6,9,11,9,9,10,9,9,10,9,9,7,8,6,5,4,2,4,0,2,5,0,0,3,2,0,0
