Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_신방화사거리,7_서울항공비즈니스고등학교,8_신방화5번출구,9_마곡엠밸리6.7단지.마곡중학교,10_마곡나루역,11_마곡나루역5번출구.서울식물원,12_마곡역(가로변),13_마곡역교차로,14_이대서울병원,15_발산역.우장산힐스테이트,16_명덕고등학교.서울스타병원,17_우장산역,18_화곡중고등학교,19_대원시장,20_화곡역,21_화곡역.현대주유소,22_화원중학교,23_가로공원.나누리병원,24_가로공원공영주차장,25_국민은행신월동지점,26_신월3동주민센터.신월3동우체국,27_양서중학교,28_보람쉬움아파트,29_강서한방병원,30_화곡동유림아파트,31_KT강서지사,32_양강중학교,33_신정네거리역,34_경서농협,35_우리은행신정동지점,36_신정1동우체국,37_서울남부지방법원.서울남부지방검찰청,38_서울남부지방법원.서울남부지방검찰청,39_양천구청.양천보건소,40_양천구청,41_양천공원,42_목동중학교,43_목동8단지.한전,44_목동8단지지하도,45_서울남부지방법원.서울남부지방검찰청,46_신정1동우체국,47_우리은행신정동지점,48_신정4동경서농협,49_신정네거리역,50_제일여성병원,51_양강중학교,52_화곡동유림아파트,53_강서한방병원,54_보람쉬움아파트.신영시장,55_신월1동주민센터.신월보건지소,56_서부여성발전센터,57_국민은행신월동지점,58_가로공원공영주차장.신영시장,59_가로공원.나누리병원,60_화원중학교,61_화곡역,62_화곡역1번출구,63_대원시장,64_화곡중고등학교,65_우장산역,66_명덕고등학교.서울스타병원,67_발산역.우장산힐스테이트,68_발산역9번출구,69_마곡동로사거리,70_마곡역(가로변),71_마곡나루역1번출구.웰튼병원,72_마곡엠밸리7단지(712동),73_신방화역4번출구.마곡중학교,74_서울항공비즈니스고등학교,75_방화동동부센트레빌아파트,76_한서고등학교.보람아파트,77_방화역,78_방화3동주민센터.국립국어원,79_김포교통(종점가상)
2022-03-29 21:00:00,0,0,2,0,4,6,8,7,0,10,17,9,12,16,17,18,14,15,12,13,15,14,12,10,7,9,7,8,5,2,5,3,4,3,0,1,0,0,1,2,0,3,4,0,5,1,7,8,2,9,8,6,5,3,4,3,5,4,4,0,5,3,6,6,8,10,11,12,12,10,11,10,10,7,6,5,2,0,0
2022-03-29 22:00:00,0,0,2,2,3,3,1,5,7,12,22,23,26,27,28,30,27,28,30,28,24,21,16,15,10,7,5,3,1,2,0,0,2,0,0,1,0,0,2,4,4,1,5,3,7,8,10,11,12,16,19,13,9,6,6,3,4,3,3,1,3,2,4,5,8,13,13,16,18,19,16,12,7,6,3,2,1,0,0
2022-03-29 23:00:00,0,0,1,0,0,2,1,2,4,9,18,0,18,17,15,8,7,14,8,7,11,10,0,7,5,5,4,1,3,0,2,0,1,1,1,0,0,0,2,2,2,3,5,0,6,0,7,0,5,9,7,4,7,6,4,2,2,1,1,0,0,5,0,1,5,6,3,7,10,0,12,9,7,4,5,3,2,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,2,3,0,3,6,5,6,7,6,5,0,0,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,4,6,2,3,7,9,10,7,3,2,0,0,1,4,3,4,9,8,10,0,2,14,12,13,14,15,17,18,21,18,12,3,2,10,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,5,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,2,1,3,4,4,4,3,5,4,5,0,0,5,4,0,0,0,3,2,1,2,2,2,4,4,9,5,5,4,2,1,0,3,1,0,2,0,0,0,0,0,0,1,0,2,2,0,3,4,1,4,2,6,9,12,15,15,13,17,18,20,19,19,20,19,14,12,9,2,3,2,1,0,0,0,0,0
2022-03-30 07:00:00,1,2,6,4,7,12,12,11,24,31,29,13,11,10,30,11,3,5,6,8,6,5,4,3,4,9,8,23,24,17,16,16,16,15,13,10,3,8,7,6,2,1,3,0,3,2,3,2,4,6,4,7,10,14,26,23,30,36,37,37,30,29,27,26,28,24,26,23,20,18,11,13,20,17,15,3,0,0,0
2022-03-30 08:00:00,0,1,2,4,8,14,16,17,22,21,34,32,19,11,11,13,11,10,9,8,16,16,15,15,9,10,13,35,46,29,26,25,27,25,24,21,19,18,9,6,4,3,0,4,4,4,7,4,10,11,10,11,13,14,19,16,26,36,37,35,29,34,27,34,37,43,44,40,34,29,13,13,6,7,2,1,1,0,0
2022-03-30 09:00:00,0,3,6,5,6,3,6,11,14,13,19,16,8,7,6,5,7,8,5,4,6,6,6,7,7,6,7,16,22,15,14,13,15,13,9,8,7,6,6,7,6,6,0,1,6,0,0,5,6,7,8,9,11,12,12,13,19,23,24,24,27,29,28,30,33,29,27,19,15,14,5,3,2,1,1,0,0,0,0
2022-03-30 10:00:00,0,0,3,1,3,3,4,5,8,10,10,9,8,7,6,7,5,7,6,6,7,3,6,6,4,7,6,9,9,10,10,10,7,6,4,5,1,3,2,1,3,3,0,3,2,0,7,1,9,8,2,6,6,10,11,12,19,18,15,14,13,15,15,16,17,20,21,20,19,17,10,9,0,6,2,1,0,0,0
2022-03-30 11:00:00,0,2,2,2,7,8,11,10,10,11,11,9,8,8,7,5,8,12,10,11,13,14,11,11,8,6,5,5,5,3,6,6,4,5,2,0,0,0,1,2,0,2,4,0,1,2,7,7,8,7,7,4,8,5,8,9,11,12,16,15,15,13,14,13,14,16,12,12,11,11,8,5,6,6,4,1,2,0,0
2022-03-30 12:00:00,0,0,1,2,3,6,9,9,10,13,13,12,11,11,9,9,8,7,8,7,11,12,11,10,9,7,8,6,9,9,10,11,9,6,5,0,4,5,3,2,3,2,3,3,3,4,5,7,10,11,9,7,7,6,6,6,7,6,8,9,8,9,9,7,7,10,15,13,11,11,9,3,7,6,2,1,0,0,0
2022-03-30 13:00:00,0,1,4,3,6,8,9,11,12,15,18,16,16,16,13,13,15,14,13,14,17,16,14,11,10,11,12,15,16,14,13,12,10,9,8,7,6,6,6,5,2,4,3,4,3,4,9,10,6,8,6,7,6,7,6,6,10,10,11,13,12,11,12,10,12,11,8,9,9,7,6,5,3,1,2,0,2,0,0
2022-03-30 14:00:00,0,1,7,5,12,11,13,12,14,13,17,14,18,17,15,15,16,19,18,16,11,10,10,7,9,6,5,9,9,12,9,9,7,4,6,2,5,0,1,6,2,2,1,0,4,5,6,5,4,5,7,5,5,8,9,8,11,11,12,13,13,13,14,16,22,23,11,13,19,17,13,9,7,5,2,1,1,0,0
2022-03-30 15:00:00,0,2,6,0,7,8,9,8,11,14,19,18,20,22,22,26,24,30,28,27,25,20,19,15,13,11,12,14,12,9,11,9,4,3,5,4,2,3,4,9,11,12,12,5,13,15,17,11,11,11,10,11,12,9,7,6,9,11,8,12,12,12,11,11,13,31,29,31,31,30,23,16,9,8,5,3,1,0,0
2022-03-30 16:00:00,0,1,2,33,35,38,40,27,28,31,34,37,38,39,19,18,17,17,17,16,20,19,18,9,13,12,12,8,8,3,5,6,5,4,2,5,3,0,2,3,4,5,8,0,6,9,10,18,19,21,18,16,10,12,11,10,13,16,15,7,15,13,12,10,15,18,18,22,28,26,29,20,12,13,5,3,2,0,0
2022-03-30 17:00:00,0,1,4,5,8,12,17,10,21,17,23,24,29,26,35,31,27,26,30,29,24,22,22,20,18,15,17,14,16,11,8,9,8,2,4,3,3,2,3,3,3,5,0,3,7,8,10,11,12,10,12,11,12,12,12,9,11,14,16,15,15,19,21,20,23,18,17,21,25,27,14,11,8,5,4,3,0,0,0
2022-03-30 18:00:00,0,1,2,13,12,13,12,12,14,18,21,24,25,27,28,28,27,25,23,22,33,29,25,22,18,16,13,12,15,7,16,13,10,8,7,1,0,1,5,7,9,12,15,13,15,17,18,19,17,15,19,18,12,12,13,15,19,18,18,19,18,18,18,18,22,24,22,22,41,36,26,20,16,11,6,2,1,0,0
2022-03-30 19:00:00,0,1,4,2,5,7,9,12,13,18,23,24,21,22,25,19,21,20,19,18,24,23,20,18,19,10,8,7,5,7,6,5,3,1,0,0,0,0,0,2,2,5,6,0,10,0,11,9,13,16,13,15,15,12,13,7,8,7,11,12,15,19,18,16,20,17,16,18,17,20,24,23,18,13,3,1,1,0,0
2022-03-30 20:00:00,0,0,3,4,4,6,4,7,9,14,17,17,16,17,21,19,21,21,15,11,12,9,11,12,10,9,6,7,4,5,6,4,3,3,2,0,0,0,1,3,0,2,4,6,8,2,10,0,11,13,13,13,11,7,6,6,8,9,8,9,10,7,6,8,10,10,11,16,17,16,13,11,11,8,5,2,1,0,0
2022-03-30 21:00:00,0,1,3,2,2,3,4,5,7,8,18,17,13,16,19,21,20,18,20,19,28,27,25,24,22,13,10,9,8,7,2,1,3,2,1,0,0,0,0,3,4,5,2,0,6,3,6,5,7,8,7,8,8,7,8,5,5,7,6,6,7,10,9,10,9,9,9,13,14,14,10,9,7,5,1,2,0,0,0
2022-03-30 22:00:00,0,0,1,0,1,1,3,5,6,8,12,11,12,14,17,21,19,20,21,19,18,16,17,13,10,7,6,5,3,2,3,2,1,0,2,1,0,0,1,4,1,5,6,7,9,11,12,13,9,12,10,10,8,5,5,4,4,0,0,3,4,6,7,8,14,17,18,17,16,18,16,12,7,6,3,1,1,0,0
2022-03-30 23:00:00,0,0,0,0,1,2,3,5,0,9,15,14,13,17,19,19,18,16,0,15,15,13,13,10,7,5,4,2,5,0,4,3,2,0,0,0,0,3,1,1,1,3,2,0,3,0,4,0,5,6,4,5,3,2,2,0,3,3,2,0,3,2,3,6,8,1,5,6,7,4,11,8,8,6,2,1,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,4,5,0,3,7,6,8,10,8,7,0,0,9,6,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,3,4,3,5,8,9,9,7,6,3,4,5,1,5,6,1,3,4,6,7,8,11,10,13,15,17,17,3,18,16,11,10,2,7,0,4,2,3,1,2,0,0,0,0,3,0,1,0,0,0,0,4,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,2,0,0,1,3,2,4,5,2,0,0,0,1,1,1,0,0,0,2,2,4,5,6,5,0,13,12,7,8,5,4,2,3,0,0,2,1,0,0,0,0,0,1,0,3,5,3,6,2,6,5,5,10,11,16,13,14,15,15,18,18,13,16,16,17,17,16,12,5,3,2,1,0,0,0,0,0
2022-03-31 07:00:00,0,3,5,6,4,10,10,13,24,33,32,31,30,31,27,10,5,0,1,5,6,6,5,3,5,4,9,17,20,16,17,18,18,0,13,11,0,10,8,5,0,1,0,0,0,0,2,2,2,3,5,6,7,11,23,22,23,24,26,27,29,34,32,33,32,25,27,27,22,23,17,15,22,20,4,1,0,0,0
2022-03-31 08:00:00,0,1,4,1,4,8,13,16,17,19,28,22,19,16,14,15,15,10,14,9,14,14,11,10,9,11,11,24,28,28,33,34,34,15,35,34,30,31,10,7,4,3,4,5,6,0,9,11,11,10,12,14,14,14,20,26,36,40,43,42,34,36,39,38,39,36,37,38,34,35,12,12,16,9,4,3,2,0,0
2022-03-31 09:00:00,0,2,3,2,4,6,8,8,13,12,14,8,8,6,5,6,6,8,4,6,6,8,9,8,9,10,7,18,24,19,17,15,12,11,8,4,9,8,6,5,4,1,5,7,0,9,10,2,4,3,5,6,6,6,7,11,20,23,22,22,24,26,27,25,26,28,27,23,18,14,6,7,6,4,2,1,0,0,0
2022-03-31 10:00:00,0,1,4,2,6,9,12,12,9,12,13,12,8,5,6,8,6,7,6,4,8,7,0,0,8,9,7,11,13,12,11,8,5,4,3,3,0,2,1,3,2,2,1,0,2,3,4,5,4,12,2,10,9,11,11,10,14,16,17,13,15,15,17,15,15,16,16,15,13,15,12,11,9,5,2,0,1,0,0
2022-03-31 11:00:00,0,0,1,0,5,10,10,7,11,13,14,13,14,13,12,10,11,11,5,12,11,8,8,6,4,5,6,5,9,8,7,6,7,6,5,4,3,3,3,4,0,3,0,0,1,0,4,6,6,7,6,6,4,5,4,4,7,8,11,11,10,13,13,9,14,15,15,12,11,8,10,7,5,5,4,0,1,0,0
2022-03-31 12:00:00,0,1,1,0,6,8,9,11,13,14,16,13,13,13,15,16,14,14,9,10,11,10,9,9,9,8,3,9,12,14,16,15,11,9,6,5,4,4,2,3,2,2,2,0,3,4,5,4,7,9,10,8,6,7,8,8,11,11,7,12,9,8,7,8,7,10,11,9,10,11,7,6,5,3,3,1,1,0,0
2022-03-31 13:00:00,0,1,1,3,6,8,8,7,10,10,13,16,12,16,17,10,8,9,8,8,7,4,10,9,7,8,8,7,8,8,8,0,7,4,5,4,2,2,3,3,0,4,3,0,0,0,5,6,7,10,11,8,7,9,11,12,13,14,13,14,17,18,17,15,15,16,14,14,12,11,9,10,8,6,3,1,0,0,0
2022-03-31 14:00:00,0,2,4,3,3,3,5,10,12,14,14,13,15,16,15,16,18,17,16,14,14,11,12,10,8,5,5,7,10,9,10,9,7,4,5,3,1,4,3,3,2,3,5,0,2,6,7,6,8,9,9,9,7,6,9,10,10,10,14,13,10,13,14,17,16,18,17,13,12,13,10,9,5,7,4,1,1,0,0
2022-03-31 15:00:00,0,2,5,0,6,10,12,16,22,22,25,13,19,19,19,21,24,29,31,25,20,16,12,11,8,10,11,14,17,16,14,12,8,5,2,4,3,1,1,1,0,2,2,3,5,6,8,5,9,9,7,12,11,11,11,9,11,12,12,13,11,11,10,11,14,16,19,21,23,22,23,18,9,12,10,9,4,0,0
2022-03-31 16:00:00,0,2,7,30,29,28,30,21,21,26,29,29,25,22,19,21,20,20,19,16,15,15,15,12,18,20,18,20,21,15,22,21,23,17,11,9,8,0,1,3,2,2,3,1,2,3,6,7,10,8,10,10,7,9,9,7,11,9,11,9,10,11,13,15,19,24,25,22,23,26,20,11,10,9,6,4,0,0,0
2022-03-31 17:00:00,0,2,4,7,12,11,12,15,19,21,25,21,26,29,26,26,27,28,25,21,19,18,14,17,15,19,20,9,11,11,10,10,6,5,4,3,4,8,5,4,1,5,3,6,8,9,11,10,13,13,14,14,12,9,9,10,15,17,19,18,17,22,22,20,23,20,20,24,26,27,18,17,13,10,6,5,2,0,0
2022-03-31 18:00:00,0,1,3,3,8,11,12,17,19,18,23,18,21,21,22,22,22,25,26,23,29,26,24,19,15,17,20,20,16,17,18,16,10,8,7,6,4,0,3,4,8,10,12,0,16,19,21,20,19,18,19,18,17,12,13,14,16,20,21,24,19,20,17,22,24,28,26,27,41,39,20,18,12,10,3,0,2,0,0
2022-03-31 19:00:00,0,1,4,2,5,4,10,16,21,23,27,26,26,24,20,18,18,16,14,14,26,26,24,18,16,13,11,10,11,10,7,7,5,4,5,4,3,1,3,3,0,5,4,0,10,0,7,12,12,10,7,12,11,8,7,8,10,13,15,14,12,8,7,15,15,14,13,13,20,18,11,10,9,8,4,3,1,0,0
2022-03-31 20:00:00,0,0,1,2,7,9,10,13,12,17,17,17,18,16,16,18,17,16,15,15,17,16,13,12,13,10,11,6,5,5,5,3,4,0,3,0,0,0,3,5,4,5,6,0,0,3,6,7,8,10,10,7,9,7,7,5,7,7,5,8,8,10,9,6,7,13,14,18,17,15,17,18,17,15,10,9,4,0,0
2022-03-31 21:00:00,0,1,1,2,0,3,2,4,5,18,23,21,22,24,24,23,21,20,21,20,16,15,14,13,9,7,7,6,8,6,5,3,3,3,2,0,0,0,1,3,2,2,3,2,5,0,6,7,7,5,7,8,6,4,3,3,5,3,6,6,8,9,8,7,9,9,9,11,8,10,13,11,10,5,5,0,1,0,0
2022-03-31 22:00:00,0,1,1,0,2,2,3,4,5,10,15,16,23,25,26,30,29,30,30,27,31,14,28,22,17,14,12,7,2,3,4,2,4,3,2,0,0,0,1,1,3,5,0,0,11,12,16,18,18,17,18,11,9,3,4,1,2,1,3,0,4,5,0,6,10,22,24,29,30,28,20,12,13,9,5,3,1,0,0
2022-03-31 23:00:00,0,0,1,0,0,0,0,1,0,8,15,0,14,18,19,17,18,18,12,14,15,10,7,8,7,5,3,1,5,4,2,3,1,0,1,0,0,0,2,0,0,0,3,0,0,0,5,0,8,10,7,8,6,5,3,3,3,4,4,2,4,6,0,2,9,5,8,5,6,0,16,13,8,4,4,2,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,2,2,0,4,6,5,7,9,7,5,0,0,4,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,0,3,2,6,7,8,4,7,5,3,0,0,1,6,5,6,9,7,9,1,2,13,12,16,17,18,20,2,21,20,15,2,14,12,0,13,6,0,1,0,0,0,0,0,2,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,2,3,0,0,2,2,5,5,5,4,2,0,2,3,1,0,5,0,4,1,3,2,1,3,4,0,6,6,6,5,5,3,0,2,0,0,0,0,1,0,2,0,0,2,0,3,2,0,3,4,4,3,5,6,9,12,13,11,0,12,16,15,14,17,17,17,18,9,14,2,0,1,1,1,0,0,0,0
2022-04-01 07:00:00,0,1,4,5,3,10,13,11,16,22,21,20,15,13,21,4,5,4,5,4,7,5,5,5,7,6,9,21,22,19,16,16,16,15,11,9,8,6,4,4,2,3,1,0,2,1,2,3,3,4,5,6,7,14,19,17,27,33,35,26,23,22,22,25,27,22,22,22,20,20,13,16,23,24,2,3,2,0,0
2022-04-01 08:00:00,0,2,3,3,5,10,11,13,16,17,31,28,16,11,10,10,9,8,9,7,12,14,12,10,9,11,16,24,28,27,28,27,24,24,13,25,21,20,8,6,3,2,1,0,0,3,4,2,7,7,9,9,12,15,22,25,29,38,36,36,29,31,33,31,32,34,35,41,33,29,12,8,7,2,1,0,0,0,0
2022-04-01 09:00:00,0,1,2,2,5,7,8,7,12,13,15,13,9,5,5,6,4,5,4,4,5,5,5,6,7,6,10,13,14,14,14,16,15,12,12,12,11,8,8,4,3,3,3,0,2,1,3,5,5,4,7,6,10,8,9,11,16,22,16,25,28,30,30,28,31,29,25,22,20,17,6,5,3,2,2,1,0,0,0
2022-04-01 10:00:00,0,1,3,4,5,9,12,14,11,14,15,13,10,9,8,6,9,9,9,9,10,11,12,10,9,9,8,10,11,10,11,12,9,8,4,7,2,6,1,3,2,2,2,0,4,0,5,6,6,6,5,2,7,9,10,8,13,17,20,18,17,18,19,18,20,19,17,15,8,9,6,5,6,4,3,2,0,0,0
2022-04-01 11:00:00,0,1,3,4,7,8,6,7,8,7,10,0,10,7,8,8,7,8,5,6,10,7,11,11,5,8,6,5,5,5,6,5,5,4,5,2,3,0,2,2,1,3,4,0,5,3,0,4,4,5,7,7,6,8,7,9,13,13,14,14,15,17,14,18,18,17,19,19,17,14,9,6,6,5,4,2,1,0,0
2022-04-01 12:00:00,0,0,2,4,4,7,10,9,10,10,9,10,10,13,15,15,15,15,5,11,11,10,10,8,10,9,9,8,10,11,9,10,8,7,8,7,5,4,3,1,2,3,4,0,6,4,6,7,11,12,13,11,9,7,8,8,10,10,7,12,10,10,11,13,11,11,10,13,15,15,11,3,7,4,2,1,0,0,0
2022-04-01 13:00:00,0,1,10,3,11,14,15,11,10,14,18,13,16,17,18,14,12,12,13,11,11,10,8,6,6,6,8,8,9,9,8,6,7,9,7,5,4,2,5,3,1,5,4,0,5,3,7,6,10,11,12,10,10,11,10,10,12,16,16,15,10,11,12,13,14,14,12,11,12,12,10,8,7,7,5,4,3,0,0
2022-04-01 14:00:00,0,2,3,3,5,9,14,18,22,25,28,25,24,20,19,20,16,16,17,14,12,7,13,12,11,8,7,9,10,11,11,10,8,6,5,4,3,0,2,4,2,7,0,8,10,3,11,14,16,15,12,11,7,6,7,10,16,14,16,15,11,13,12,11,15,15,13,15,10,10,12,0,10,11,7,6,3,0,0
2022-04-01 15:00:00,0,3,7,26,27,28,30,22,20,23,21,20,19,23,24,22,21,30,32,24,19,18,16,13,11,12,11,12,16,18,16,14,11,11,4,9,2,6,0,5,2,4,4,3,4,0,11,13,14,15,13,11,9,9,9,9,13,12,13,16,16,15,13,17,20,29,34,37,34,32,23,17,13,11,5,3,2,0,0
2022-04-01 16:00:00,0,4,5,6,11,12,15,16,15,19,23,24,27,32,28,28,25,25,23,23,29,28,26,15,15,18,17,18,18,16,18,20,6,4,5,4,5,2,4,3,2,3,4,6,8,9,10,11,12,14,13,8,6,7,9,9,14,15,14,13,15,19,18,21,26,28,30,29,33,38,34,29,17,12,7,3,1,0,0
2022-04-01 17:00:00,0,2,3,4,5,10,11,15,16,24,31,28,28,17,24,27,25,25,24,20,23,21,26,24,15,15,15,12,15,13,13,11,4,3,2,0,0,3,3,5,2,4,3,2,4,6,7,9,12,15,18,18,12,8,9,9,10,14,15,9,17,20,24,20,22,22,21,26,27,24,22,22,20,12,6,5,4,0,0
2022-04-01 18:00:00,0,5,6,5,9,13,13,16,18,32,36,36,38,40,45,45,41,39,33,24,30,28,24,18,16,14,13,16,16,14,14,12,5,0,4,0,0,3,6,5,6,11,9,10,13,14,16,16,15,16,18,16,12,14,13,15,22,25,27,24,17,16,17,21,24,24,23,33,49,45,25,20,17,20,15,14,6,0,0
2022-04-01 19:00:00,0,2,6,7,8,9,8,10,12,14,24,27,25,24,23,24,28,24,24,21,31,28,25,20,15,10,10,10,11,11,10,2,6,0,3,0,0,0,2,1,1,3,4,5,8,10,11,8,9,18,17,13,10,8,7,10,17,15,16,14,13,12,5,12,17,19,23,23,21,21,21,18,13,10,6,5,2,0,0
2022-04-01 20:00:00,0,1,1,0,10,8,9,12,14,15,19,17,16,14,19,22,17,20,20,23,18,17,15,14,10,7,5,5,8,3,5,6,2,0,1,0,1,0,1,3,4,3,5,5,3,0,5,4,6,7,6,7,7,5,6,6,8,7,9,4,9,11,10,11,15,12,11,13,9,8,10,11,10,10,6,5,2,0,0
2022-04-01 21:00:00,0,1,3,0,4,7,6,9,0,15,20,11,22,21,19,15,19,20,18,16,13,8,12,9,7,5,6,4,4,2,3,0,4,0,0,0,0,0,0,1,0,3,0,0,3,0,5,5,6,8,7,10,9,6,7,7,8,10,9,6,11,7,10,9,10,13,15,15,15,15,14,13,10,6,4,2,2,0,0
2022-04-01 22:00:00,0,0,2,1,4,3,4,7,10,15,23,23,24,27,29,28,27,25,24,22,18,16,18,16,15,9,4,4,4,3,4,1,2,0,1,0,3,1,0,2,3,3,4,2,8,10,11,10,17,7,18,14,11,8,6,4,3,2,3,2,4,3,5,7,8,12,13,14,15,12,20,16,14,10,5,3,1,0,0
2022-04-01 23:00:00,0,1,0,0,0,0,0,3,0,11,18,14,17,17,21,21,20,19,16,13,15,13,14,10,10,7,0,5,4,1,4,3,2,0,1,2,0,1,0,1,1,0,1,2,0,2,3,2,5,9,8,6,5,4,4,3,5,5,4,4,5,5,4,6,5,5,6,11,9,12,14,13,11,9,3,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
