Unnamed: 0,1_중곡초등학교,2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_사가정역,6_면목두산아파트2차,7_사가정센트럴아이파크아파트,8_장안교앞,9_장안2동주민센터,10_장안동현대아파트앞,11_휘경여중고휘경주공아파트,12_휘경공고휘경주공아파트,13_한국산업인력공단서울지역본부,14_동부아동상담소.동국대부속중고,15_장안삼성래미안2차아파트,16_장안삼성래미안2차아파트.성복교회,17_장안현대홈타운앞,18_구민회관앞,19_파라브아파트,20_장한평,21_장한평역,22_북한연구소앞,23_우리은행장안지점앞,24_장평중학교앞,25_래미안장안1차아파트앞,26_장안치안센터,27_장안현대홈타운상가,28_국민은행장안동지점,29_장안사거리,30_동대문구.성동구선거관리위원회,31_촬영소사거리.세양청마루아파트앞,32_답십리2동한양아파트앞,33_한양아파트.청솔우성아파트후문,34_답십리래미안미드카운티,35_답십리1동주민센터.래미안위브,36_신답역앞,37_청계한신휴플러스아파트,38_동대문구청,39_서울시동부병원,40_신설동역.서울풍물시장,41_동묘앞,42_동대문(흥인지문),43_충신동,44_이화동(이화장),45_방송통신대.이화장,46_혜화역.마로니에공원,47_혜화역.동성중고(장면총리가옥),48_삼선교.성북문화원,49_성북동주민센터.동구마케팅고,50_경신중고입구,51_홍익대부속중고등학교입구,52_성북초교.성북선잠박물관,53_성북구립미술관.쌍다리앞,54_동방문화대학원대학교,55_서울다원학교.한용운활동터,56_서울다원학교.한용운활동터,57_동방문화대학원대학교,58_성북구립미술관.쌍다리앞,59_성북초교.성북선잠박물관,60_홍익대부속중고등학교입구,61_경신중고입구,62_성북동주민센터.동구마케팅고,63_삼선교.성북문화원,64_혜화역.서울연극센터(장면총리가옥),65_혜화역.서울대병원입구,66_방송통신대.이화장,67_충신동,68_동대문역.흥인지문,69_숭인동,70_동대문우체국.서울풍물시장,71_용두동신동아아파트,72_용두역,73_동대문구청.용두역4번출구,74_신답역,75_답십리1동주민센터.래미안위브,76_답십리래미안위브아파트,77_답십리종합상가,78_답십리2동두산아파트,79_답십리2동한양아파트앞,80_동답한신.대림아파트동대문체육관,81_촬영소사거리.동답초등학교,82_동대문구.성동구선거관리위원회,83_장안동삼성쉐르빌아파트앞,84_국민은행장안동지점,85_장안현대홈타운아파트앞,86_장안치안센터,87_장평중학교,88_파라브아파트,89_장한평,90_장한평역,91_북한연구소앞,92_우리은행장안지점앞,93_현대벤처빌,94_(구)경남호텔앞,95_장안동삼성쉐르빌아파트,96_새서울병원,97_NH농협장안평지점,98_장안동근린공원,99_장안2동주민센터,100_장안동현대아파트앞,101_휘경여중고휘경주공아파트,102_휘경공고휘경주공아파트,103_한국산업인력공단서울지역본부,104_홈플러스면목동점,105_면목두산아파트2차,106_사가정역,107_면목시장,108_면남초등학교,109_방약국앞,110_중곡초등학교
2022-04-04 14:00:00,2,2,2,2,6,5,6,0,4,3,2,4,31,26,8,7,6,5,6,6,9,10,10,10,9,8,6,7,7,6,7,7,9,9,10,10,9,9,10,12,14,14,11,10,9,7,5,10,9,6,5,0,2,1,0,4,3,6,7,9,8,7,6,4,8,7,9,11,8,10,7,11,10,11,13,15,12,12,13,11,9,9,5,4,3,3,5,0,8,8,9,10,10,7,6,4,3,2,3,2,0,1,2,1,0,0,0,0,0,0
2022-04-04 15:00:00,0,0,0,0,2,0,0,1,5,0,4,5,12,11,11,6,12,14,12,9,13,14,12,13,12,9,7,10,10,11,11,9,9,8,10,10,8,8,9,7,7,9,13,11,14,11,13,14,12,10,6,5,2,1,0,4,0,5,7,7,5,6,9,19,23,20,19,16,13,16,16,15,18,16,16,13,9,13,14,16,18,16,11,7,9,10,9,7,9,21,19,18,19,16,12,10,10,4,6,5,4,7,9,6,3,2,3,2,1,0
2022-04-04 16:00:00,2,1,3,2,6,0,5,4,4,0,7,8,11,18,20,20,20,19,13,13,20,20,19,20,18,15,10,17,19,19,18,17,12,13,12,10,10,10,11,9,9,10,8,9,7,8,7,6,6,5,2,1,4,0,2,4,6,6,7,9,11,11,6,12,15,17,17,18,16,21,22,21,21,24,25,24,24,20,21,19,20,17,16,13,8,6,7,9,8,25,29,29,24,15,8,16,10,6,4,4,4,6,7,6,7,4,1,1,0,0
2022-04-04 17:00:00,0,1,2,3,9,0,11,5,3,2,4,3,7,11,10,9,11,14,10,22,43,42,37,36,29,25,13,9,12,12,12,11,11,11,12,10,9,12,12,12,13,19,19,18,16,16,18,12,9,7,6,4,1,2,3,6,7,9,10,14,14,12,9,15,19,21,19,19,15,19,19,19,25,27,27,24,22,20,19,19,18,16,14,8,7,4,6,6,12,34,33,28,24,20,16,16,13,11,7,4,3,3,10,0,7,1,0,0,0,0
2022-04-04 18:00:00,2,2,3,3,20,18,16,10,6,5,4,5,11,14,16,16,13,12,9,27,51,53,51,47,30,23,11,9,10,10,10,10,12,13,12,12,13,17,15,14,16,21,18,19,21,18,17,15,10,7,5,4,1,1,0,1,2,2,5,12,14,8,8,11,20,30,31,27,25,26,24,25,32,34,31,31,32,31,30,27,25,20,14,6,4,3,6,7,19,70,65,67,50,38,25,19,11,8,7,3,1,5,14,13,0,2,1,1,0,0
2022-04-04 19:00:00,0,0,2,1,10,9,9,5,5,2,5,5,5,9,8,0,8,9,6,19,38,37,33,46,33,21,10,11,11,12,11,10,9,11,11,12,10,12,12,11,9,18,18,17,17,13,12,12,11,10,5,4,2,3,2,2,0,5,0,5,0,7,5,8,10,13,8,14,21,21,21,21,19,25,24,23,24,23,20,18,16,14,9,8,10,10,9,8,16,47,47,43,38,34,28,17,12,10,6,5,3,4,6,2,0,0,0,0,0,0
2022-04-04 20:00:00,2,0,3,2,10,8,7,5,5,4,1,0,2,2,2,0,3,0,2,7,26,26,26,25,24,16,7,4,3,4,4,0,0,5,3,5,2,6,5,7,6,8,6,5,9,9,13,9,7,8,6,5,5,3,2,1,2,1,2,6,4,3,4,7,9,10,14,13,17,10,15,14,15,12,10,9,11,12,8,6,9,8,6,3,2,1,0,2,9,29,0,28,27,20,14,13,9,5,5,3,6,4,1,0,1,0,1,0,0,0
2022-04-04 21:00:00,0,1,0,0,4,3,3,2,2,1,2,3,4,0,2,4,0,4,3,10,23,22,21,19,13,8,5,6,6,7,8,7,4,5,5,6,4,4,5,6,6,8,7,6,7,8,10,11,8,7,5,1,4,2,0,1,0,0,0,0,0,1,2,5,8,9,7,12,10,10,10,9,16,15,14,6,7,8,9,8,6,7,4,5,3,3,3,2,5,21,19,17,14,9,9,6,4,3,2,2,0,0,1,0,0,0,0,0,0,0
2022-04-04 22:00:00,0,1,1,0,7,1,6,5,3,2,3,0,0,0,2,1,2,3,0,6,29,0,26,23,22,16,8,12,11,12,8,11,0,9,5,0,4,5,7,8,9,14,11,9,8,8,8,10,8,6,3,2,0,1,0,2,3,5,0,8,0,7,7,13,14,15,13,15,15,14,11,10,11,10,10,9,12,13,0,11,3,10,9,6,3,2,2,0,6,24,20,21,18,16,15,10,9,7,1,4,2,2,0,0,0,0,0,0,0,0
2022-04-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,6,7,0,6,4,7,3,0,6,6,0,4,5,3,2,2,3,4,3,4,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,3,5,7,7,7,6,11,9,8,7,7,11,0,10,6,0,11,9,7,6,4,1,0,1,0,4,19,17,17,14,12,11,6,4,3,3,1,2,0,1,1,0,0,1,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,1,2,0,0,1,1,2,0,0,0,1,3,5,0,4,3,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,1,1,0,0,0,1,1,1,2,0,0,1,2,2,4,0,8,10,14,7,2,1,1,0,1,1,4,6,7,8,4,9,8,5,13,4,12,11,8,4,9,14,12,10,8,4,4,2,0,1,0,1,0,0,0,1,0,1,0,2,0,3,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,1,0,0,0,1,0,0,0,0,0,1,1,2,5,10,11,17,19,20,10,8,1,5,4,4,5,6,7,8,13,14,14,14,17,18,21,22,21,23,20,15,13,9,8,7,4,4,6,0,4,5,0,1,1,1,2,2,4,0,6,8,8,6,6,5,4,3,4,1,5,4,4,1,2,1,0,3,0,0,0,0,2,1,2,4,8,11,12,10,8,7,6,8,6,5,5,4,3,2,0,0,1,2,3,0,0,0,0,0,0
2022-04-05 07:00:00,1,4,0,0,12,13,12,7,6,2,4,5,6,12,19,14,25,28,30,13,11,11,9,10,11,15,23,25,27,29,33,35,39,42,41,32,31,32,31,28,26,23,19,15,15,13,11,16,15,11,11,9,8,7,0,2,3,6,0,16,16,18,15,15,13,11,10,11,2,11,11,3,6,7,5,5,7,7,10,7,7,3,5,4,9,15,16,17,17,14,9,17,16,18,21,20,19,17,8,18,4,11,9,6,7,1,3,2,2,0
2022-04-05 08:00:00,1,2,2,2,8,0,12,11,10,7,9,8,7,9,12,13,15,28,29,15,19,13,20,19,21,22,29,26,27,29,31,34,35,36,41,46,44,48,45,41,36,44,43,38,34,24,10,19,18,15,14,11,7,2,4,5,6,11,13,21,24,27,23,25,24,22,18,17,16,17,17,16,17,17,21,20,18,20,19,18,18,13,7,7,11,16,16,15,14,14,14,16,18,11,15,21,31,18,25,25,21,9,8,19,19,2,0,1,0,0
2022-04-05 09:00:00,2,3,1,0,9,10,9,7,5,2,6,4,6,9,11,13,14,11,13,8,11,0,8,0,5,10,14,16,18,24,25,26,26,31,35,32,30,29,27,26,21,15,19,12,10,4,4,12,9,9,8,7,5,2,1,2,5,4,6,9,11,12,9,9,7,7,6,5,5,9,8,2,7,5,6,6,7,9,10,9,8,6,3,5,4,6,7,9,11,18,15,11,10,8,6,5,6,4,3,0,4,5,4,0,3,2,1,0,0,0
2022-04-05 10:00:00,0,1,1,0,3,2,0,0,1,0,1,1,3,3,7,2,8,3,4,9,12,4,7,13,9,12,10,11,12,13,17,14,20,21,24,23,9,20,22,19,18,18,15,10,9,5,3,11,10,9,8,5,4,0,0,7,1,13,2,15,8,8,8,6,8,7,9,8,6,6,8,6,5,6,5,4,6,6,5,5,0,4,5,3,3,8,5,11,10,18,15,14,12,11,8,6,5,4,3,0,4,5,4,7,6,1,1,0,0,0
2022-04-05 11:00:00,1,1,2,0,3,3,2,2,1,0,0,2,3,4,5,5,8,9,12,8,12,11,13,11,10,12,11,16,15,14,15,14,14,17,15,14,18,19,19,17,18,19,17,15,12,10,4,5,3,4,3,1,0,0,1,3,4,5,6,10,13,13,12,11,9,10,9,7,6,8,9,8,12,11,13,5,10,0,8,6,7,3,4,4,2,3,1,5,4,12,6,11,6,2,10,9,10,9,3,7,4,7,4,1,4,3,2,1,2,0
2022-04-05 12:00:00,0,1,0,0,3,0,1,1,1,0,0,2,6,7,2,8,10,12,3,11,17,16,12,12,12,11,9,12,11,12,13,10,14,13,9,16,8,16,14,13,15,14,12,11,8,5,6,6,5,2,2,0,1,0,1,3,1,5,4,7,9,10,8,10,12,11,10,10,9,10,9,6,10,8,13,14,15,3,0,8,16,15,13,7,5,6,4,4,8,9,0,0,8,0,5,0,4,3,0,0,2,3,5,3,3,0,1,1,0,0
2022-04-05 13:00:00,0,1,0,1,4,1,4,1,0,0,1,3,5,2,3,4,10,15,14,10,11,10,8,11,15,14,11,15,14,16,17,15,16,19,20,19,15,17,18,16,11,14,16,12,16,9,10,10,8,3,5,4,3,0,2,2,4,5,0,5,5,5,7,11,14,14,13,10,10,11,7,10,12,14,14,9,12,17,16,16,5,14,8,8,6,7,5,8,10,16,9,15,17,11,9,7,3,4,3,0,4,2,3,1,0,1,0,0,0,0
2022-04-05 14:00:00,2,2,3,0,3,0,1,2,5,5,1,2,6,7,7,5,9,12,14,8,11,12,14,12,12,11,8,8,9,10,15,13,12,14,14,15,15,14,17,15,15,16,17,15,14,11,16,13,10,7,5,0,3,1,0,4,2,5,0,9,7,9,11,13,17,18,17,16,17,19,21,21,21,13,13,12,11,13,12,1,11,11,7,5,4,3,4,1,4,20,19,14,15,12,10,7,5,3,2,3,3,2,5,4,3,1,2,1,0,0
2022-04-05 15:00:00,0,2,0,1,4,4,0,2,3,0,0,5,29,26,11,9,9,9,9,10,18,13,15,13,11,9,9,12,12,13,13,10,7,4,4,7,3,24,26,25,26,11,9,8,8,8,12,12,8,7,6,5,4,3,1,2,2,4,3,6,6,7,10,12,16,17,17,19,18,21,21,19,20,20,21,19,18,18,18,17,13,16,14,10,7,6,5,0,6,24,27,23,22,21,17,5,9,8,5,4,0,3,9,0,0,1,1,0,0,0
2022-04-05 16:00:00,1,2,2,1,5,4,6,5,0,0,8,3,17,17,19,17,16,15,15,12,18,17,10,20,18,12,10,22,21,24,23,12,10,9,14,14,13,14,16,15,13,28,32,31,31,21,11,11,9,7,6,5,4,2,1,6,7,9,11,15,16,17,9,19,22,25,22,22,23,26,27,26,27,27,26,26,26,26,28,30,29,24,18,8,7,4,8,4,9,16,14,15,14,13,11,8,5,4,2,2,3,5,10,9,7,6,6,7,0,0
2022-04-05 17:00:00,1,1,0,0,5,4,5,4,4,2,3,3,6,7,6,8,11,13,10,11,24,0,21,23,19,16,14,17,14,14,14,24,20,19,16,13,7,15,13,11,19,19,21,20,16,12,12,15,12,9,6,7,4,3,3,8,3,14,15,18,19,17,6,15,19,20,20,21,18,23,22,20,25,26,26,25,24,26,28,29,28,21,13,9,6,5,3,6,21,47,46,45,34,34,33,23,12,8,6,0,1,5,4,3,2,2,1,0,0,0
2022-04-05 18:00:00,2,0,1,2,12,11,10,7,7,2,2,3,0,2,4,3,2,4,2,18,56,0,55,52,38,28,12,17,20,20,21,18,19,18,16,15,16,18,17,17,23,24,21,18,21,17,17,18,15,10,10,8,7,3,1,3,3,9,0,6,10,6,10,15,27,30,26,23,22,25,23,29,33,41,38,35,31,31,28,27,24,22,16,11,11,5,6,7,25,59,37,54,49,44,32,26,19,12,10,8,4,5,10,10,7,0,2,1,0,0
2022-04-05 19:00:00,0,1,0,0,18,16,15,9,5,3,7,6,5,3,4,3,4,1,0,16,47,47,47,45,37,24,13,10,8,10,8,9,8,11,10,11,10,12,14,13,16,17,18,19,15,12,11,15,13,10,4,2,3,2,0,0,1,4,3,8,9,10,5,6,12,19,23,24,15,21,21,20,23,27,25,25,24,23,21,19,18,23,15,9,7,5,11,9,12,39,39,37,39,36,29,25,14,11,9,7,6,5,0,4,2,1,2,0,1,0
2022-04-05 20:00:00,0,0,0,0,4,3,2,0,0,0,1,0,2,3,4,0,4,5,0,10,27,14,26,17,21,15,10,11,4,12,10,9,0,6,5,4,0,4,5,5,6,7,5,5,5,6,7,16,15,11,9,8,7,3,2,3,0,2,3,7,0,6,3,10,9,10,12,14,12,12,11,11,9,12,10,9,13,13,11,10,8,8,6,7,5,3,2,3,12,34,33,30,27,23,17,11,8,7,2,4,5,4,3,0,2,1,1,0,0,0
2022-04-05 21:00:00,0,1,1,0,6,0,5,4,2,1,0,0,0,0,1,0,2,0,0,7,27,26,23,21,19,14,9,8,7,4,8,8,6,6,6,5,0,7,8,6,7,7,5,6,6,3,6,10,10,8,7,6,3,2,1,3,0,4,0,9,4,9,4,8,11,14,15,15,11,12,12,10,10,11,11,10,12,9,0,8,11,10,8,8,7,4,5,4,19,38,0,37,28,26,15,13,11,8,6,5,2,1,0,2,0,1,1,0,0,0
2022-04-05 22:00:00,0,0,0,0,7,0,6,4,2,1,2,1,3,0,2,1,2,6,0,8,21,0,7,18,11,9,8,7,11,11,7,10,9,10,7,8,7,6,9,8,7,6,6,6,6,7,9,11,8,6,5,4,2,1,0,1,0,2,0,3,2,3,4,19,24,27,27,22,23,22,15,16,17,18,15,15,16,14,13,12,11,10,9,7,6,5,4,2,13,50,51,47,41,34,20,13,11,9,7,4,5,2,4,5,0,3,2,0,1,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,2,1,4,9,8,7,5,4,0,3,0,0,0,4,0,3,8,2,6,7,1,4,8,3,7,5,3,2,3,0,0,0,0,0,1,0,0,1,6,10,12,12,13,12,11,11,9,10,14,12,9,11,10,6,8,5,7,5,4,4,3,1,0,7,22,21,22,14,12,10,4,9,6,1,0,0,1,0,0,1,0,1,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,1,0,0,0,0,1,2,1,0,0,3,3,4,0,5,5,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,0,1,0,1,1,0,0,0,0,0,1,2,2,3,6,7,8,6,4,1,2,0,1,2,2,4,5,6,0,6,6,7,8,7,5,6,5,2,7,10,9,8,7,3,3,2,1,0,0,0,0,0,0,0,0,2,0,4,0,4,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,0,1,0,5,4,4,2,1,0,0,1,2,5,10,8,18,20,18,11,2,0,1,3,4,2,5,9,12,14,15,15,17,20,19,20,14,19,17,14,16,13,10,9,8,2,1,2,1,1,1,0,0,0,1,1,2,2,2,6,7,12,12,11,9,5,6,5,5,4,5,5,2,4,4,0,5,6,0,1,5,1,3,1,3,5,5,7,6,10,5,6,9,5,4,3,5,2,2,1,0,3,3,7,7,6,0,0,0,0
2022-04-06 07:00:00,1,5,2,4,13,13,19,13,12,10,7,6,5,11,19,17,29,39,39,16,14,13,8,7,12,20,31,21,23,24,26,30,34,38,34,32,32,29,27,23,26,25,25,16,13,9,9,16,15,14,7,6,3,5,2,2,4,5,6,15,13,17,13,14,15,11,14,13,4,7,8,7,5,3,8,5,9,11,4,9,8,7,6,5,11,20,23,24,12,23,20,20,17,19,20,23,21,21,18,15,10,8,10,15,14,6,0,0,0,0
2022-04-06 08:00:00,1,3,0,4,8,6,10,7,9,8,10,9,5,10,13,9,22,23,24,11,26,23,18,15,15,18,19,38,41,45,47,46,46,52,47,48,48,50,52,46,38,36,39,31,28,17,7,18,17,15,10,5,3,3,5,4,4,6,7,12,14,17,16,17,18,18,16,16,15,21,18,17,19,18,17,16,17,19,21,16,18,12,10,12,11,9,10,11,19,36,32,32,29,11,22,18,25,23,14,7,22,9,10,16,12,1,3,4,1,0
2022-04-06 09:00:00,1,1,0,0,3,3,4,0,2,1,0,3,3,5,7,16,17,19,19,10,10,9,7,6,8,12,13,16,18,20,23,22,29,29,30,28,27,28,31,27,26,27,22,17,14,8,8,10,4,7,7,5,5,4,3,5,3,7,4,9,11,12,9,11,10,7,6,6,7,10,9,8,9,9,9,10,8,12,12,11,8,10,7,5,4,6,8,6,8,20,18,16,13,9,5,2,5,0,4,3,3,6,8,9,8,2,0,3,2,0
2022-04-06 10:00:00,0,1,2,1,5,4,4,2,0,0,0,1,2,3,2,0,4,6,5,6,7,2,3,5,5,8,9,14,15,19,14,21,22,25,22,22,19,17,20,20,21,18,18,16,11,7,5,9,11,10,4,4,2,1,1,1,3,3,6,11,13,15,13,13,12,11,9,6,4,4,5,4,8,10,11,10,11,13,12,2,10,9,6,7,7,6,1,7,4,7,0,8,7,6,4,2,1,0,1,0,0,2,2,7,3,3,2,1,0,0
2022-04-06 11:00:00,1,0,0,1,1,0,0,0,1,1,0,2,4,5,8,3,8,6,6,6,14,17,14,11,10,6,10,14,16,10,15,12,11,13,11,10,11,14,16,15,13,13,13,11,9,8,5,7,6,6,3,2,2,1,0,4,5,7,6,12,13,14,11,7,12,11,11,10,11,13,12,13,13,14,11,8,12,11,12,6,11,10,11,9,8,8,5,2,6,9,11,11,10,8,6,6,5,4,3,2,0,4,3,5,4,1,0,0,0,0
2022-04-06 12:00:00,1,2,0,0,6,2,4,3,2,1,1,2,4,6,7,8,13,17,18,12,14,6,9,15,16,14,15,15,14,15,15,12,15,14,15,12,15,13,11,10,11,14,15,9,7,6,7,7,6,5,0,4,2,0,0,3,3,4,6,7,7,6,4,9,12,0,12,10,10,11,9,8,9,8,14,12,10,12,0,11,11,9,7,7,5,5,5,4,3,7,8,7,6,6,5,3,4,3,2,1,1,2,3,3,2,1,1,0,0,0
2022-04-06 13:00:00,1,1,0,0,4,0,0,0,0,0,1,3,3,4,5,0,3,8,6,13,18,17,18,18,17,13,10,9,12,13,15,17,19,21,20,20,18,16,14,13,16,14,15,14,14,14,14,8,6,7,4,8,5,4,0,2,2,4,3,8,7,6,6,9,14,16,17,14,14,15,16,17,20,18,18,14,14,16,9,14,13,9,5,8,8,7,6,8,7,15,15,10,11,9,8,7,6,5,4,2,3,4,5,3,4,0,0,1,0,0
2022-04-06 14:00:00,0,1,1,1,4,3,5,2,0,1,1,1,12,14,11,12,12,11,13,10,12,10,13,14,13,10,11,11,9,13,13,11,12,13,11,11,9,12,13,14,12,18,21,21,18,13,13,9,8,6,5,3,1,0,1,5,4,7,3,9,10,11,9,11,17,16,13,12,5,16,14,9,16,11,11,10,11,8,7,10,11,9,10,10,6,11,9,10,11,28,27,28,25,21,15,10,7,6,5,4,3,4,6,4,4,2,1,0,0,0
2022-04-06 15:00:00,0,1,3,1,4,4,5,2,4,3,3,4,37,35,12,9,9,6,9,11,22,15,21,7,16,15,9,9,10,11,11,10,9,10,10,9,9,10,10,11,14,17,18,14,20,15,16,16,17,17,13,9,6,2,1,5,6,0,8,12,11,11,9,18,20,25,29,26,23,24,26,24,15,16,18,12,11,14,10,9,10,8,6,5,4,5,5,6,8,20,10,18,16,14,12,10,9,8,5,1,4,5,8,5,3,0,2,0,1,0
2022-04-06 16:00:00,0,0,1,1,11,0,3,8,6,0,11,10,34,38,37,36,31,30,28,12,17,10,17,20,17,13,10,13,14,13,15,14,14,10,11,11,9,11,14,13,14,16,17,17,16,17,19,16,12,8,7,3,4,3,1,7,9,10,9,14,12,18,16,20,24,26,26,15,14,15,15,16,18,18,20,20,17,16,16,18,17,16,14,7,7,5,4,0,14,22,25,23,18,17,13,13,7,3,2,0,3,4,2,4,2,1,0,0,0,0
2022-04-06 17:00:00,0,0,0,1,4,0,3,2,2,1,2,3,3,7,7,5,8,11,10,12,35,35,37,35,27,21,9,12,15,16,17,15,12,11,10,12,11,17,22,22,25,29,23,14,21,15,21,19,16,13,8,6,5,2,3,4,6,9,10,13,14,12,12,15,23,23,22,20,20,26,28,27,29,28,28,24,22,22,23,22,20,16,12,8,7,9,12,13,24,41,25,28,23,21,20,19,17,14,10,5,4,6,6,4,4,2,0,1,0,0
2022-04-06 18:00:00,3,0,0,2,15,13,8,6,4,3,4,3,4,4,7,2,5,0,6,22,53,52,52,49,45,35,17,14,19,22,24,21,20,17,21,22,21,23,26,23,17,17,17,18,20,13,16,21,16,12,10,8,5,3,2,3,4,11,4,18,17,16,10,15,27,39,38,37,33,34,29,25,30,35,31,26,23,24,23,22,21,17,14,9,9,9,9,5,31,63,62,58,45,38,28,21,15,12,8,5,4,4,17,13,3,3,2,1,0,0
2022-04-06 19:00:00,0,2,3,0,21,18,11,4,3,1,6,1,0,5,1,4,0,1,0,23,53,52,51,47,42,33,11,10,10,7,8,9,0,12,13,12,11,11,14,12,11,10,9,7,9,12,14,18,16,7,6,5,4,2,1,3,5,7,0,9,5,0,6,6,11,13,16,19,19,21,20,16,19,25,27,27,30,28,28,24,22,19,12,10,9,8,8,10,32,69,68,64,62,51,34,30,19,12,8,7,1,6,4,2,1,0,1,1,0,0
