Unnamed: 0,1_교하차고지,2_오도삼거리(가상),3_산내마을6.8단지,4_산내마을8.12단지,5_운정광역보건지소,6_해솔마을4단지,7_지산중학교,8_해솔마을6.7단지,9_한빛마을1단지,10_한빛마을3.6단지,11_한빛마을4.8단지,12_한소망교회,13_앵골.광성교회,14_일산가구공단,15_철산아파트.탄현역앞,16_서울도시가스,17_성저초등학교,18_농수산물센터,19_장성중학교.대진고등학교,20_연세프라자,21_문촌마을6.7단지.쌍용아파트.기산아파트,22_유화프라자,23_강선초등학교,24_강선마을(중),25_일산동부경찰서,26_일산동구청(중),27_강촌마을8단지,28_우방아파트.강촌마을8단지,29_강촌한신아파트,30_백석초등학교,31_백송마을1.2단지,32_백석1동주민센터,33_백석도서관.일산병원,34_백석역.고양종합터미널,35_백석동.요진와이시티,36_대곡역(중),37_고양경찰서앞.고양어린이박물관앞,38_화정역.롯데마트,39_덕양구청,40_단독주택단지,41_명지병원.은빛마을5단지,42_화정1동주민센터,43_고양어울림누리.달빛동부아파트,44_성사2동주민센터,45_신원당마을7단지,46_신원당마을입구,47_원당역,48_흥도동주민센터,49_훼릭스,50_가시골,51_원흥동,52_달걀부리마을,53_삼송교,54_동산고등학교,55_동산마을22단지,56_스타필드고양,57_창릉동주민센터.용사촌입구,58_큰골입구,59_동산동능모퉁이.한국지역난방공사,60_은평뉴타운10단지,61_구파발역입구,62_박석고개.신도고등학교,63_세명컴퓨터고등학교,64_연신내역.연서시장,65_동명여고.천주교불광동성당,66_불광역3.6호선,67_불광역3호선.서울혁신파크,68_한전성서지사.북한산푸르지오,69_한전성서지사.북한산푸르지오,70_불광역3호선.서울혁신파크,71_불광역3.6호선,72_동명여고.천주교불광동성당,73_연신내역.연서시장,74_세명컴퓨터고등학교,75_박석고개.신도고등학교,76_구파발역입구,77_은평뉴타운10단지,78_동산동능모퉁이.한국지역난방공사,79_창릉동주민센터.용사촌입구,80_스타필드고양,81_동산마을22단지,82_동산고등학교,83_삼송교,84_달걀부리마을,85_원흥동,86_가시골,87_훼릭스,88_흥도동주민센터,89_원당역,90_신원당마을입구,91_신원당마을7단지,92_성사2동주민센터,93_고양어울림누리.달빛동부아파트,94_화정1동주민센터,95_달빛신안아파트.명지병원,96_단독주택단지,97_화정역.덕양구청,98_별빛마을8단지.롯데마트,99_고양경찰서앞.고양어린이박물관앞,100_대곡역(중),101_백석동.요진와이시티,102_백석역.고양종합터미널,103_백석도서관.일산병원,104_백석1동주민센터,105_백송마을8.9단지,106_백석고등학교,107_강촌한신아파트,108_동아아파트.강촌마을1단지,109_강촌마을8단지,110_일산동구청(중),111_일산동부경찰서,112_강선마을(중),113_강선초등학교,114_유화프라자,115_문촌마을.라이프아파트,116_연세프라자,117_장성중학교,118_농수산물센타,119_성저초등학교,120_서울도시가스,121_철산아파트.탄현역앞,122_일산가구공단,123_앵골.광성교회,124_송학동,125_한빛마을4.8단지,126_한빛마을3.6단지,127_한빛마을1단지,128_해솔마을6.7단지,129_지산중학교,130_가람마을9단지,131_운정광역보건지소,132_산내마을8.12단지,133_산내마을6.8단지,134_교하차고지,57_용사촌입구,79_용사촌입구.밥할머니공원앞,134_해오름마을중심상가,135_교하차고지
2022-03-06 22:00:00,0,0,3,5,0,4,1,6,6,5,6,4,3,2,3,0,0,5,0,4,0,0,1,4,12,14,0,0,13,0,0,14,12,0,11,13,13,15,16,13,12,11,8,6,7,5,8,9,4,2,7,6,0,0,6,22,27.0,26,25,21,18,16,10,6,5,1,0,0,1,3,4,5,11,9,0,8,4,0,9.0,22,27,8,0,26,27,26,0,25,15,17,19,18,7,16,16,12,10,8,5,7,4,5,6,5,5,7,0,6,0,18,20,22,21,22,21,20,21,20,19,18,15,14,13,9,11,8,6,10,8,7,5,2,0,0.0,,,,
2022-03-06 23:00:00,1,1,2,1,0,2,3,5,0,7,0,0,2,0,1,0,0,0,3,3,0,0,2,2,10,10,0,9,4,6,10,9,3,12,17,20,18,20,18,16,15,11,10,8,6,4,3,2,0,0,3,2,0,0,1,0,8.0,0,0,0,7,6,5,3,0,1,0,0,0,4,9,8,16,13,12,24,4,23,24.0,9,9,8,23,21,5,10,0,9,8,9,11,0,10,8,7,8,4,7,6,5,6,3,0,5,0,0,4,0,0,11,17,19,6,18,16,11,13,0,11,6,12,12,11,10,6,4,5,4,2,2,0,0,0,0.0,,,,
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-07 04:00:00,0,0,1,3,4,6,8,9,10,12,20,21,24,20,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-07 05:00:00,0,0,2,3,4,4,7,7,8,10,9,11,11,10,11,3,20,16,0,16,17,11,16,12,10,6,0,6,6,5,7,6,6,5,4,0,5,4,1,4,5,7,4,6,6,6,0,0,5,0,0,5,0,0,5,0,4.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-07 06:00:00,0,0,2,3,4,3,5,10,8,17,12,13,6,0,4,12,11,9,7,4,7,7,7,7,6,4,0,5,4,5,8,6,0,6,5,4,5,6,5,5,5,7,8,7,5,9,9,0,0,5,8,6,7,9,10,5,9.0,8,7,6,5,6,8,2,1,0,0,0,1,0,1,4,6,8,11,0,0,10,5.0,0,3,6,0,5,0,6,0,1,3,0,4,0,0,4,5,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-07 07:00:00,0,0,13,15,22,23,28,31,32,23,26,27,30,32,37,39,37,31,27,23,25,24,13,13,13,10,0,11,9,11,11,9,7,10,15,11,13,10,7,12,9,16,10,9,11,14,14,0,13,12,10,14,19,21,24,22,26.0,26,25,23,20,23,14,6,4,5,2,0,4,8,14,18,28,20,16,13,14,11,10.0,9,12,16,17,16,3,16,0,2,15,17,0,20,3,27,29,17,20,22,27,18,16,16,12,8,6,5,6,6,0,7,4,8,12,13,12,16,15,7,16,17,11,13,14,14,12,11,8,7,6,4,0,0,2,0.0,,,,
2022-03-07 08:00:00,1,1,16,18,26,34,33,43,42,50,46,51,53,52,52,51,50,52,51,56,61,60,51,41,38,23,22,24,18,25,28,19,15,12,15,15,13,14,16,17,15,18,22,21,21,26,24,17,23,24,23,25,24,24,24,22,20.0,22,17,15,13,12,26,9,7,5,1,0,3,9,11,7,15,18,20,21,21,15,10.0,11,16,15,18,19,17,18,0,17,12,14,12,2,13,14,15,29,32,35,39,35,35,32,19,10,8,7,6,6,0,5,6,7,10,12,15,19,12,14,13,12,17,14,14,12,11,11,13,13,7,8,9,2,3,0.0,,,,
2022-03-07 09:00:00,1,1,3,6,0,0,5,15,9,19,22,12,19,21,20,19,11,18,18,20,24,24,25,24,15,9,3,11,7,10,12,13,12,11,12,9,14,12,14,9,7,11,12,10,12,14,13,14,0,15,14,16,17,13,13,13,12.0,10,0,21,20,9,18,11,10,5,2,0,3,2,5,9,8,7,10,12,15,13,12.0,8,9,7,6,6,0,8,0,7,6,7,5,9,8,13,14,15,12,9,10,7,11,10,8,5,4,3,2,0,0,5,1,0,6,0,5,6,0,7,0,7,6,5,5,6,4,9,9,8,7,5,4,2,1,0.0,,,,
2022-03-07 10:00:00,1,1,4,4,6,6,0,9,8,8,10,11,10,9,11,10,9,7,9,9,10,5,11,12,9,6,1,7,4,0,8,6,9,13,14,0,13,12,13,13,10,12,12,9,9,12,12,11,0,6,11,12,11,10,11,13,14.0,16,0,15,14,15,13,6,4,2,0,0,4,7,12,11,7,9,4,7,8,5,4.0,4,15,15,15,11,4,15,14,0,5,17,18,19,19,19,19,18,13,13,10,11,7,6,5,4,2,5,4,5,4,3,2,5,6,3,0,3,4,5,6,7,4,6,5,3,6,5,5,4,3,0,1,0,1,0.0,,,,
2022-03-07 11:00:00,0,0,1,0,2,4,5,6,6,12,14,13,15,12,13,13,0,13,10,13,13,9,12,11,9,6,3,7,8,0,7,4,6,6,9,4,8,5,7,0,5,7,6,0,7,11,13,9,0,14,12,13,12,12,12,11,10.0,11,10,9,10,8,9,6,5,3,0,0,1,0,4,4,7,8,7,9,8,8,6.0,7,8,9,8,4,0,7,0,0,3,4,5,2,4,6,7,5,7,8,10,1,9,8,9,3,8,10,9,10,9,13,13,11,7,5,9,8,0,9,10,9,8,9,5,6,8,8,8,5,7,6,3,0,1,0.0,,,,
2022-03-07 12:00:00,0,0,3,4,0,4,5,9,10,10,11,13,11,15,14,5,13,7,10,11,11,12,8,12,12,13,12,9,3,0,4,7,8,7,13,15,13,11,11,10,10,13,9,14,12,16,13,15,14,16,0,16,15,14,12,12,11.0,12,10,12,11,12,10,7,5,2,1,0,3,6,13,14,23,9,8,22,23,22,18.0,14,14,12,0,12,0,10,9,7,10,9,0,10,11,8,6,10,7,8,9,0,11,8,10,8,9,7,6,4,0,9,11,0,10,7,7,11,15,17,0,15,13,12,9,6,14,14,14,11,9,3,5,2,0,0.0,,,,
2022-03-07 13:00:00,0,0,6,2,3,6,7,8,8,9,9,11,12,12,12,11,11,10,9,10,11,9,8,7,8,8,6,5,0,4,10,11,7,8,9,4,3,8,7,7,8,8,10,5,6,13,10,0,12,11,8,12,12,12,8,10,9.0,10,0,11,3,6,12,8,6,3,1,0,3,3,8,7,14,15,13,14,15,15,15.0,13,12,11,11,12,10,11,10,0,8,8,9,9,10,14,17,20,16,16,17,0,16,13,9,5,4,8,7,8,7,8,7,9,9,11,8,5,4,8,0,9,10,11,12,7,10,7,6,6,5,6,5,3,0,0.0,,,,
2022-03-07 14:00:00,0,0,2,3,5,6,6,7,8,9,6,9,8,5,14,4,12,10,12,14,12,11,7,11,10,9,7,8,8,7,9,11,9,10,13,12,10,13,11,10,9,12,10,4,3,12,15,0,0,13,0,14,12,9,14,11,10.0,0,0,10,9,0,10,9,7,4,2,0,3,4,6,6,10,12,7,14,13,6,9.0,13,13,12,10,10,9,10,10,7,12,10,0,7,11,13,14,15,12,12,9,8,10,7,7,5,0,8,4,0,0,18,19,17,4,18,12,7,0,6,0,6,6,4,5,6,5,5,4,2,3,2,3,3,1,0.0,,,,
2022-03-07 15:00:00,0,0,2,4,3,6,7,9,6,7,9,10,9,3,7,7,4,8,6,9,10,9,7,9,8,9,0,7,5,9,11,14,15,25,24,23,18,13,8,8,10,14,0,0,13,11,12,0,0,11,0,12,11,11,9,8,0.0,6,0,0,7,0,6,8,4,3,0,0,0,2,5,0,10,13,12,15,9,14,14.0,15,17,17,16,16,16,17,0,16,10,12,8,13,11,15,16,14,13,12,11,0,10,8,9,8,5,8,0,8,4,7,6,11,8,0,10,12,10,12,0,15,17,19,19,18,11,17,17,15,20,18,16,7,1,0.0,,,,
2022-03-07 16:00:00,0,0,2,4,6,4,5,6,7,12,12,0,12,10,9,11,0,10,13,16,19,18,13,11,8,5,0,4,6,7,8,9,8,13,17,18,16,13,11,15,15,15,15,16,15,19,18,0,0,17,16,13,15,16,14,12,14.0,7,6,5,5,4,11,6,5,3,1,0,4,9,12,13,14,18,17,18,20,19,18.0,20,19,20,18,19,16,17,0,15,13,12,15,16,15,13,14,14,13,13,14,13,12,13,12,12,12,10,9,10,8,15,16,19,18,20,19,20,25,28,29,29,27,27,27,24,21,24,21,12,10,7,4,3,1,0.0,,,,
2022-03-07 17:00:00,2,2,6,8,7,12,13,9,13,10,14,15,18,9,16,15,15,16,19,18,17,13,11,10,8,10,8,8,5,9,7,16,12,18,17,18,17,11,13,14,19,22,22,0,20,23,20,18,22,21,17,18,17,17,18,22,23.0,21,23,18,22,17,14,6,5,3,1,0,2,7,9,8,24,21,20,23,21,20,21.0,24,25,29,28,29,27,25,11,23,19,17,17,18,15,14,23,20,21,21,19,18,17,17,18,19,12,10,17,16,15,21,23,23,24,23,23,22,23,24,20,30,39,40,39,25,38,32,33,28,25,21,17,9,0,0.0,,,,
2022-03-07 18:00:00,3,3,8,13,14,16,8,18,16,14,15,15,11,12,14,13,0,12,11,10,7,10,11,10,7,14,4,15,14,0,17,28,28,26,28,26,21,22,21,18,15,12,14,10,16,20,21,0,20,19,23,24,14,25,22,24,25.0,26,19,27,25,23,17,7,6,4,2,0,3,7,17,14,29,32,29,33,34,35,35.0,34,33,32,27,30,29,27,0,28,21,19,19,18,17,16,18,18,22,24,24,22,17,23,13,25,25,26,0,23,22,34,36,37,37,35,32,32,31,33,0,32,32,30,29,28,23,24,22,20,16,13,11,7,0,0.0,,,,
2022-03-07 19:00:00,2,2,2,2,3,3,4,5,6,6,5,8,5,9,7,0,5,2,6,6,7,4,5,6,5,3,0,0,4,4,4,10,9,11,11,15,17,22,16,13,11,9,6,3,8,8,3,7,7,7,4,7,0,0,5,6,8.0,0,16,14,10,8,6,3,2,0,1,0,2,4,14,15,21,19,18,17,13,20,21.0,26,21,18,7,15,6,27,0,0,23,26,26,13,25,28,27,19,14,12,10,11,10,9,12,12,11,9,9,11,10,13,15,19,0,17,13,12,0,15,15,0,22,19,17,15,12,15,13,11,8,7,5,4,3,0.0,,,,
2022-03-07 20:00:00,1,1,5,5,6,7,3,9,10,16,15,14,8,12,5,0,0,0,6,4,0,4,0,4,3,4,0,5,6,5,5,8,0,8,9,7,8,10,11,10,8,5,0,0,6,7,7,3,0,6,0,6,6,5,5,11,12.0,0,13,11,11,1,8,6,1,0,1,0,1,4,5,5,14,16,12,14,15,16,16.0,17,17,18,16,15,18,17,16,0,12,13,3,8,9,9,10,8,7,9,10,6,8,9,7,8,6,4,0,6,5,14,15,14,13,15,11,7,8,5,0,7,10,7,8,5,9,8,7,6,5,3,0,2,0,0.0,,,,
2022-03-07 21:00:00,2,2,6,9,4,4,8,10,7,6,5,7,6,8,13,13,10,13,9,12,0,11,11,11,7,8,0,6,9,8,7,5,0,7,10,12,12,14,13,11,7,5,6,3,5,5,5,0,0,6,1,7,6,6,0,7,8.0,0,0,7,7,6,2,3,0,2,0,0,0,2,7,7,18,17,9,19,20,17,16.0,16,14,12,12,10,12,11,0,10,8,11,14,7,13,9,5,6,7,8,9,10,9,11,8,12,10,0,9,8,0,14,16,17,16,15,13,0,11,13,14,10,13,12,12,11,12,9,0,7,0,7,2,6,0,0.0,,,,
2022-03-07 22:00:00,0,0,1,3,0,4,4,5,5,7,8,0,7,9,8,8,0,8,6,5,4,4,5,4,4,5,3,2,0,0,8,4,0,4,5,7,8,9,7,13,10,8,5,4,7,5,4,4,0,3,0,6,0,1,3,2,3.0,0,4,4,3,2,0,3,0,1,0,0,0,3,6,0,15,11,9,10,6,0,12.0,27,28,27,26,3,16,27,14,26,21,17,12,0,16,10,11,8,9,11,11,12,11,11,10,9,8,8,6,5,0,18,21,22,20,21,13,20,19,16,18,18,19,13,17,16,14,13,12,9,6,2,2,0,0,0.0,,,,
2022-03-07 23:00:00,1,1,5,7,7,5,4,8,9,13,20,3,21,22,24,25,3,0,4,10,10,9,4,2,7,7,0,8,2,8,9,10,0,13,3,10,12,11,10,6,7,6,5,6,2,6,8,6,4,1,6,7,8,0,7,0,5.0,0,6,7,7,4,1,4,0,3,1,0,1,7,10,10,18,19,19,26,25,24,26.0,26,25,22,21,0,18,16,0,15,11,10,9,0,8,10,9,8,7,7,5,4,10,9,8,11,7,11,10,10,0,13,15,14,12,13,12,11,9,0,5,6,12,11,10,9,8,8,3,7,2,6,5,0,0,0.0,,,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-08 04:00:00,0,0,6,7,9,11,13,13,14,16,24,25,25,25,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-08 05:00:00,0,0,1,3,4,3,6,7,2,8,9,8,9,7,8,4,7,21,19,19,20,6,18,13,8,6,0,5,0,0,8,7,6,7,8,7,8,9,8,6,0,7,0,6,7,8,5,0,0,0,0,0,6,5,7,0,0.0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-08 06:00:00,0,0,3,6,6,5,7,13,12,13,14,15,0,10,11,6,5,10,9,6,11,5,12,8,5,4,0,5,4,6,8,7,0,6,9,7,7,8,7,7,4,8,7,4,0,6,8,9,8,5,4,5,10,8,13,8,14.0,13,9,3,6,4,5,3,1,2,0,0,0,0,2,3,4,8,10,0,11,8,8.0,0,9,9,8,9,5,9,0,8,4,5,5,6,5,8,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
2022-03-08 07:00:00,0,0,12,6,16,18,22,27,29,32,36,35,30,30,32,33,32,28,27,30,31,32,21,19,14,13,12,9,11,12,14,13,9,10,15,10,8,12,11,15,9,14,15,10,9,25,28,0,0,11,10,13,17,19,20,19,23.0,22,21,20,19,12,16,4,2,1,0,0,4,6,11,11,9,10,8,7,0,7,7.0,0,7,8,9,0,8,10,0,7,8,9,8,10,11,15,20,14,12,16,19,15,17,15,11,9,6,6,7,8,9,11,10,12,14,17,14,19,19,20,21,23,23,23,24,24,19,17,16,15,11,8,0,0,0,0.0,,,,
2022-03-08 08:00:00,3,3,15,17,18,19,21,25,25,33,41,43,43,45,42,37,33,32,33,35,36,37,33,25,23,20,19,20,22,27,24,19,15,14,22,23,22,25,14,24,14,20,19,21,22,31,32,27,0,36,26,36,33,31,34,31,28.0,29,27,25,20,22,23,10,8,6,3,1,1,2,4,3,7,12,13,15,16,10,9.0,5,12,13,15,10,13,14,10,0,13,14,15,14,15,17,18,22,24,25,30,28,34,38,30,8,6,8,7,7,8,7,6,3,6,7,12,11,6,12,15,10,13,12,11,12,10,14,14,8,7,7,7,6,3,0.0,,,,
2022-03-08 09:00:00,1,1,5,0,7,8,7,11,9,14,16,17,16,26,24,22,20,17,16,20,23,23,22,22,21,12,11,6,6,8,10,7,9,11,13,6,13,11,12,11,10,11,9,9,11,11,12,11,10,9,10,10,9,10,11,9,8.0,9,6,10,8,9,11,9,6,5,1,0,0,0,2,0,7,10,13,13,11,12,7.0,5,12,12,7,4,0,10,0,9,4,8,10,11,10,12,14,11,16,16,20,15,11,11,7,6,2,2,5,0,4,5,5,6,6,0,8,8,6,9,8,8,7,6,7,4,8,7,6,5,5,4,0,3,1,0.0,,,,
2022-03-08 10:00:00,0,0,3,0,5,6,6,8,2,10,12,13,13,9,11,3,0,13,14,12,13,12,15,15,11,7,8,8,9,10,12,11,10,9,11,10,11,13,2,14,14,10,10,0,9,11,10,10,0,7,9,11,9,9,6,6,5.0,10,6,6,11,11,10,7,4,2,1,0,0,5,8,4,7,7,5,6,7,8,9.0,7,9,9,4,11,10,12,11,0,8,5,5,7,8,7,8,9,8,12,11,9,8,6,5,5,0,7,0,0,6,5,5,4,6,6,5,3,0,4,7,6,5,4,4,0,4,7,3,6,7,6,5,3,1,0.0,,,,
2022-03-08 11:00:00,1,1,4,6,5,6,7,10,6,12,13,13,13,13,14,10,13,10,8,9,9,8,7,3,6,6,0,7,6,6,7,9,9,11,11,11,10,10,9,8,6,8,0,8,6,12,11,0,11,14,13,15,9,14,13,12,7.0,11,0,6,5,6,5,4,3,2,1,0,2,0,2,0,6,5,8,7,5,7,6.0,6,9,5,6,6,5,4,3,0,3,5,7,9,5,7,8,5,6,5,5,7,6,3,5,6,4,2,0,5,4,7,4,4,6,8,6,5,2,9,6,10,11,12,6,0,11,10,8,7,4,3,1,1,0,0.0,,,,
2022-03-08 12:00:00,3,3,5,4,5,9,9,10,9,12,15,14,14,18,19,10,11,15,14,16,16,15,13,15,13,9,10,9,5,11,9,10,7,10,11,12,12,12,11,11,11,12,13,16,12,16,14,8,13,14,14,14,11,14,12,10,9.0,9,6,0,9,10,10,6,6,3,1,0,2,3,5,4,7,8,7,8,9,8,7.0,11,13,14,0,13,0,15,0,0,12,16,18,19,17,18,17,11,13,14,15,14,14,10,9,7,8,7,8,9,3,6,7,8,11,13,12,6,7,12,5,7,15,12,12,7,11,10,7,6,5,6,2,5,0,0.0,,,,
2022-03-08 13:00:00,0,0,4,5,6,9,7,12,15,13,16,11,12,15,17,16,15,14,13,11,12,5,12,13,13,12,11,11,11,10,12,11,10,11,12,0,10,9,11,10,9,11,12,11,13,18,19,0,20,22,21,22,21,20,17,11,9.0,12,0,10,9,7,6,8,7,2,0,0,3,4,9,10,9,7,8,9,8,5,9.0,8,9,10,3,7,7,11,0,6,10,10,10,5,10,12,12,10,13,15,17,0,16,15,11,9,8,9,10,11,0,14,16,11,6,11,9,8,2,0,3,4,6,8,0,11,10,9,0,5,7,5,4,1,0,0.0,,,,
2022-03-08 14:00:00,1,1,4,0,5,7,9,9,10,9,10,10,9,11,7,11,11,9,14,13,14,12,14,14,12,11,5,12,11,12,14,15,14,19,17,18,14,19,19,18,17,13,16,17,12,15,10,11,10,0,12,0,10,9,9,10,12.0,11,0,10,8,8,6,3,2,1,0,0,2,10,15,11,15,14,13,14,11,13,12.0,13,12,14,15,3,0,11,0,0,8,9,7,8,7,10,11,11,10,10,11,7,11,10,7,7,7,11,10,11,4,10,12,11,12,11,9,8,7,7,0,7,8,7,7,0,7,6,0,2,5,4,4,2,0,0.0,,,,
2022-03-08 15:00:00,1,1,3,3,3,5,9,10,8,6,9,10,9,4,8,9,5,9,15,21,17,15,15,12,10,9,7,8,6,12,14,10,15,18,20,11,18,14,13,15,14,15,9,14,12,11,18,0,0,10,0,7,12,16,15,18,10.0,7,9,8,7,5,16,5,4,2,1,0,2,4,9,11,17,18,21,18,17,18,14.0,13,12,14,13,16,0,15,0,0,11,14,16,18,17,15,14,14,12,13,0,12,10,11,11,11,10,6,0,0,11,19,18,17,18,21,21,22,24,27,28,28,26,27,25,23,18,16,15,11,19,6,6,0,1,0.0,,,,
