Unnamed: 0,1_신풍역,2_래미안에스티움,3_래미안에스티움북문,4_신길보라매sk뷰.바다마을아파트,5_해군회관,6_신길바다마을아파트.보라매sk뷰,7_래미안에스티움북문,8_영진시장,9_래미안에스티움,10_신풍역,11_신길5동주민센터,12_대영중학교.신길센트럴아이파크,13_대영고등학교.신길센트럴아이파크,14_신길3동주민센터,15_도림동자치회관,16_신길동홍어거리,17_대신시장,18_신길역,19_전경련회관,20_여의도환승센터,21_유진투자증권.파이낸셜뉴스신문,22_한국거래소,23_여의도지하차도입구,24_여의도공원,25_신길역,26_신길역1호선,27_대윤병원,28_대신시장,29_영등포농협.신길2동새마을금고,30_영등포역후문,31_꼬추말,32_영등포동.영등포푸르지오아파트,33_신길3동주민센터,34_코끼리유통,35_SG메디피움,36_대영초중고,37_신길5동주민센터,38_신풍역(종점가상)
2022-03-11 12:00:00,1,0,0,0,0,0,1,2,3,1,1,2,4,4,6,7,10,6,3,2,1,1,2,3,1,4,2,3,0,2,2,3,1,1,0,0,0,0
2022-03-11 13:00:00,0,0,0,0,1,1,3,4,1,1,2,0,0,4,3,6,9,5,4,3,2,3,5,6,7,2,2,2,3,4,0,3,1,0,1,0,0,0
2022-03-11 14:00:00,0,0,0,0,0,2,3,0,4,2,0,0,0,1,3,2,8,3,0,1,1,3,5,5,0,7,5,8,7,5,4,3,1,3,2,0,1,0
2022-03-11 15:00:00,1,0,0,0,2,3,0,0,4,3,0,2,3,4,5,3,6,4,4,3,4,7,6,9,7,12,8,10,6,9,8,3,1,2,1,2,0,0
2022-03-11 16:00:00,0,0,0,0,0,0,0,4,5,4,2,2,3,3,2,4,5,6,1,2,3,6,9,9,12,11,6,6,5,7,5,5,4,3,0,2,0,0
2022-03-11 17:00:00,0,0,0,0,1,0,0,2,1,3,0,0,3,2,3,4,5,1,0,2,4,5,7,13,8,13,12,7,7,14,13,10,7,6,3,1,0,0
2022-03-11 18:00:00,1,2,0,0,1,0,1,2,2,4,5,4,2,4,2,5,7,5,4,7,5,9,12,11,17,19,19,10,8,16,18,11,10,8,6,7,5,0
2022-03-11 19:00:00,0,0,0,0,1,0,2,1,1,3,0,3,2,5,2,5,7,3,4,2,0,4,6,8,0,5,6,5,3,10,8,5,4,2,3,0,0,0
2022-03-11 20:00:00,1,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,2,1,2,3,4,7,11,12,9,5,8,9,7,6,4,4,3,2,1,0,0,0
2022-03-11 21:00:00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,3,0,2,3,4,4,5,6,7,8,8,5,4,12,10,7,6,3,1,0,0,0
2022-03-11 22:00:00,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,2,6,8,10,6,9,7,4,2,6,6,5,3,2,1,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1,2,9,0,11,3,13,13,14,6,4,5,6,5,2,1,1,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,6,7,5,3,2,1,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,0,0,0,0,0,1,0,0,2,0,0,4,6,1,10,7,4,5,1,0,1,0,0,0,2,2,1,1,2,1,0,0,0,0,0,0
2022-03-12 07:00:00,1,0,0,0,1,0,0,0,0,0,0,0,1,3,5,3,5,5,3,1,0,0,1,1,0,1,2,0,0,1,0,1,0,0,3,3,2,0
2022-03-12 08:00:00,0,0,0,0,0,0,1,2,1,3,1,4,4,3,4,7,11,7,5,4,2,1,1,0,1,1,0,1,0,1,2,4,1,4,0,5,3,0
2022-03-12 09:00:00,0,0,2,0,1,3,1,4,3,5,1,6,6,5,8,8,10,8,7,2,1,3,0,0,0,0,1,3,1,4,3,1,2,3,2,2,2,0
2022-03-12 10:00:00,0,0,0,0,1,0,0,2,2,5,5,6,4,3,5,7,10,5,4,3,3,2,1,2,3,0,1,3,1,4,0,3,2,1,0,2,0,0
2022-03-12 11:00:00,1,0,0,0,1,0,0,1,2,3,2,3,3,5,7,8,10,11,10,6,3,3,3,5,6,3,1,4,4,4,0,3,4,3,2,1,0,0
2022-03-12 12:00:00,0,0,0,0,1,0,0,2,2,3,6,1,4,2,5,6,12,10,9,5,1,1,2,3,6,0,4,3,4,6,0,7,2,1,2,1,1,0
2022-03-12 13:00:00,0,0,0,0,0,1,0,2,3,5,4,4,3,2,6,2,8,6,5,4,1,2,2,3,1,5,7,3,3,2,2,0,1,2,0,0,0,0
2022-03-12 14:00:00,0,0,0,0,0,0,0,1,2,3,4,0,4,3,4,5,13,8,6,3,1,3,3,5,4,6,4,5,4,6,3,5,3,1,1,0,0,0
2022-03-12 15:00:00,1,2,1,0,0,0,0,1,0,0,0,2,3,2,3,5,7,7,1,4,3,4,5,6,6,7,4,8,7,7,8,7,6,4,0,0,2,0
2022-03-12 16:00:00,0,0,0,0,0,0,1,1,1,2,2,2,3,2,0,2,5,3,2,2,3,7,7,8,13,12,13,8,2,6,4,4,3,4,5,0,2,0
2022-03-12 17:00:00,0,0,0,0,2,0,0,0,0,3,0,2,0,4,3,6,6,3,1,4,0,7,6,5,6,8,5,5,6,10,8,8,6,5,3,3,4,0
2022-03-12 18:00:00,1,0,0,0,1,0,0,3,3,3,0,0,0,2,1,2,3,2,0,3,2,4,4,0,2,4,4,4,2,5,0,7,5,4,2,3,2,0
2022-03-12 19:00:00,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,1,6,0,5,2,1,0,0,0,0
2022-03-12 20:00:00,1,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,2,0,2,6,4,8,9,2,8,9,11,4,2,10,8,5,2,1,0,0,2,0
2022-03-12 21:00:00,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,3,5,1,0,1,2,6,13,4,11,10,8,8,2,6,0,4,3,1,2,1,0,0
2022-03-12 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,1,0,3,3,5,3,4,4,6,4,5,3,1,2,1,0,1,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,1,1,0,0,1,0,0,2,1,2,3,2,0,4,4,1,3,2,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,3,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2022-03-13 07:00:00,0,0,0,0,0,0,0,0,0,1,1,0,2,3,5,5,6,4,3,0,0,0,1,0,0,2,1,0,1,1,2,0,0,0,0,0,1,0
2022-03-13 08:00:00,0,0,0,0,1,2,1,0,1,0,0,1,1,5,0,3,6,3,1,1,0,1,2,1,1,3,0,2,1,3,1,1,2,0,0,3,2,0
2022-03-13 09:00:00,1,0,0,0,0,1,1,0,0,0,2,1,0,3,5,7,8,4,7,3,2,1,0,0,0,0,0,2,3,3,2,4,3,2,1,2,1,0
2022-03-13 10:00:00,0,0,0,0,0,1,0,2,2,1,0,0,0,3,4,2,3,2,0,0,0,2,1,1,0,0,0,2,2,1,0,1,0,0,1,0,0,0
2022-03-13 11:00:00,2,1,1,0,0,1,0,1,1,1,2,0,2,1,4,3,6,3,2,2,1,0,1,0,2,2,0,2,1,1,1,2,0,1,0,4,0,0
2022-03-13 12:00:00,0,0,1,0,0,0,0,1,0,3,4,7,1,5,2,6,10,7,5,3,2,1,0,2,3,4,0,2,2,6,5,4,3,4,2,3,0,0
2022-03-13 13:00:00,0,0,0,0,0,0,1,0,0,2,2,0,0,3,3,5,6,5,0,4,2,1,0,1,1,2,2,2,4,4,0,3,3,1,0,0,1,0
2022-03-13 14:00:00,0,0,0,0,0,0,0,1,2,0,0,2,3,2,2,1,6,5,5,3,4,3,2,6,5,6,5,2,3,3,4,2,2,1,0,1,0,0
2022-03-13 15:00:00,0,0,0,0,0,0,0,1,2,0,1,0,0,2,5,4,8,5,2,2,1,1,0,3,4,5,4,4,4,8,7,6,5,4,4,0,1,0
2022-03-13 16:00:00,1,2,1,0,0,0,0,1,2,2,0,0,2,2,0,3,3,2,0,1,3,7,5,0,9,0,5,7,4,4,4,0,3,1,0,0,0,0
2022-03-13 17:00:00,0,0,0,0,0,0,0,0,1,2,0,3,1,1,3,4,6,4,2,0,3,1,2,6,7,3,8,8,3,6,3,4,2,1,0,0,0,0
2022-03-13 18:00:00,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,0,4,2,0,0,1,2,1,3,3,6,4,1,1,5,0,2,0,2,0,1,0,0
2022-03-13 19:00:00,0,0,0,0,0,1,0,2,0,0,1,0,0,3,2,3,5,2,1,0,2,0,3,1,3,5,6,4,5,7,0,2,6,1,3,2,0,0
2022-03-13 20:00:00,0,0,0,0,1,0,1,0,0,2,1,1,2,1,0,3,3,1,0,1,2,3,2,0,1,5,4,2,4,4,5,3,3,2,1,0,0,0
2022-03-13 21:00:00,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,3,4,5,8,9,11,10,8,4,4,4,3,2,0,0,0,1,0
2022-03-13 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,1,0,0,0,3,5,6,6,2,0,5,4,3,2,1,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,3,2,4,3,3,1,5,0,2,1,0,0,1,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,0,0,1,0,1,2,0,0,1,1,3,8,10,11,16,17,12,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0
2022-03-14 06:00:00,0,0,0,0,2,1,2,0,3,2,3,3,5,6,8,9,14,8,6,3,4,1,0,0,1,3,2,1,0,1,2,0,1,2,1,1,1,0
2022-03-14 07:00:00,1,2,0,1,4,3,4,4,10,8,4,8,14,22,24,25,27,19,12,9,8,1,2,2,0,2,1,1,2,2,5,5,4,2,3,6,3,4
2022-03-14 08:00:00,0,0,0,0,2,3,2,6,5,6,7,8,11,16,23,29,37,32,21,12,8,3,3,1,5,5,3,2,2,3,3,7,8,9,11,9,8,0
2022-03-14 09:00:00,0,0,0,0,0,0,1,2,2,2,1,0,1,3,5,9,20,13,10,6,4,1,1,3,2,0,1,2,2,4,3,5,5,4,4,6,4,0
2022-03-14 10:00:00,0,0,0,0,1,0,0,0,1,1,2,1,1,3,1,2,5,6,4,2,2,0,1,1,0,2,1,1,0,3,0,2,2,0,0,3,2,0
2022-03-14 11:00:00,0,0,0,0,0,0,0,1,2,2,1,0,4,3,4,4,6,5,0,1,0,0,0,2,1,4,5,3,1,3,0,3,4,3,0,0,0,0
2022-03-14 12:00:00,0,0,0,0,1,0,0,0,2,1,2,0,3,3,2,5,6,6,6,5,2,2,3,5,3,4,4,2,1,2,0,1,2,1,1,0,1,0
2022-03-14 13:00:00,0,1,0,0,0,0,0,0,2,1,0,0,1,3,0,4,6,4,3,2,2,3,2,2,1,5,6,7,6,8,9,8,4,0,2,0,0,0
2022-03-14 14:00:00,0,0,1,0,1,2,0,3,3,1,2,4,3,2,2,4,3,2,2,3,2,5,8,9,3,0,10,8,5,7,5,5,3,2,1,0,0,0
2022-03-14 15:00:00,0,0,0,1,0,0,0,1,0,2,3,0,4,4,5,4,5,2,0,4,3,6,9,16,5,17,16,6,5,12,6,6,3,2,1,2,1,0
2022-03-14 16:00:00,1,0,0,0,0,2,0,0,3,2,4,4,5,3,4,3,6,7,4,2,5,9,12,13,7,14,8,4,3,5,0,5,3,2,1,1,1,0
2022-03-14 17:00:00,1,0,0,0,1,1,2,0,1,1,0,0,0,1,0,2,9,3,2,1,4,8,14,16,18,22,18,7,5,8,7,6,4,2,3,2,1,0
2022-03-14 18:00:00,1,0,0,0,0,0,1,2,5,7,9,8,9,7,3,5,7,1,2,3,4,9,16,10,15,12,16,8,6,11,10,9,6,3,6,4,0,0
2022-03-14 19:00:00,3,2,0,0,0,0,2,3,1,6,1,7,7,6,7,4,8,1,1,1,1,3,3,5,8,9,8,3,4,13,12,12,5,3,1,0,0,0
2022-03-14 20:00:00,1,0,0,0,0,0,0,0,0,2,0,0,1,4,0,2,3,2,2,3,0,4,6,10,9,7,8,6,5,7,5,2,3,1,0,0,0,0
2022-03-14 21:00:00,1,0,0,1,0,1,0,0,2,0,3,0,1,1,2,0,1,2,1,2,4,8,9,13,11,11,10,5,4,6,2,3,5,2,2,0,1,0
2022-03-14 22:00:00,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,2,1,0,0,2,3,5,6,7,3,9,5,4,5,4,3,1,0,0,0,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,4,6,6,8,7,3,0,3,0,2,1,0,1,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,0,0,1,0,1,0,0,0,1,2,3,8,11,14,16,15,10,3,2,1,0,2,0,0,1,2,0,2,0,1,0,0,0,0,0,0
2022-03-15 06:00:00,0,0,0,0,1,2,3,0,4,3,1,0,5,7,8,3,13,10,8,6,5,1,0,0,0,1,0,1,0,1,0,1,2,2,1,2,2,0
2022-03-15 07:00:00,1,1,0,0,3,0,1,4,5,3,4,6,10,17,19,22,28,21,14,6,3,2,1,0,3,2,0,0,2,3,4,5,3,1,3,7,7,0
2022-03-15 08:00:00,1,0,2,1,3,3,2,7,9,10,5,8,11,18,22,24,29,26,20,11,5,2,3,2,4,4,4,4,2,4,1,5,6,4,7,9,9,0
2022-03-15 09:00:00,0,0,0,0,1,0,0,2,2,3,1,1,2,4,9,11,16,19,18,6,5,2,1,1,3,3,3,3,2,2,0,2,4,4,6,7,3,0
2022-03-15 10:00:00,0,0,0,0,0,0,0,0,0,2,3,0,2,3,5,6,8,5,6,3,1,1,2,0,1,1,3,3,1,2,1,1,2,1,0,0,0,0
2022-03-15 11:00:00,2,1,0,0,0,0,0,1,0,1,2,0,5,4,7,3,5,4,3,2,2,1,2,1,3,2,3,4,3,5,0,4,3,0,0,1,0,0
2022-03-15 12:00:00,0,0,0,0,1,0,1,3,1,2,1,3,2,3,3,3,3,5,4,2,3,3,1,3,0,0,4,2,1,5,2,3,3,2,0,1,1,0
2022-03-15 13:00:00,0,0,0,0,0,1,1,3,0,4,3,5,2,2,3,4,5,3,2,1,0,2,1,2,2,4,6,5,3,3,0,2,1,2,1,0,0,0
2022-03-15 14:00:00,0,0,0,0,0,0,1,2,1,2,0,0,3,2,2,2,5,3,3,2,1,6,8,9,10,11,3,8,3,6,6,5,3,1,0,0,0,0
2022-03-15 15:00:00,0,0,0,0,1,0,0,2,0,0,0,0,0,3,5,3,5,3,2,3,2,7,8,11,7,10,10,9,9,11,7,10,6,2,1,0,0,0
2022-03-15 16:00:00,0,0,1,0,0,3,0,4,0,4,5,6,7,8,9,8,7,5,4,3,3,10,11,12,13,14,11,7,5,8,9,7,5,4,4,2,1,0
2022-03-15 17:00:00,0,0,0,0,1,0,0,3,2,4,2,1,3,4,3,6,8,1,2,1,5,7,10,13,14,16,17,9,5,12,13,10,9,5,1,4,0,0
2022-03-15 18:00:00,3,2,0,0,0,0,1,0,2,3,3,5,4,2,2,3,4,4,3,4,7,13,16,18,18,14,13,9,7,16,14,13,11,0,2,1,0,0
2022-03-15 19:00:00,2,1,0,1,1,1,0,0,0,2,3,3,2,3,3,4,5,2,0,1,1,5,7,10,9,10,10,7,5,10,9,7,5,3,1,3,2,0
2022-03-15 20:00:00,1,0,0,0,0,0,1,0,0,3,2,0,2,5,4,0,4,3,4,1,4,6,8,9,0,11,10,5,3,5,3,3,3,2,1,0,0,0
2022-03-15 21:00:00,1,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,2,4,4,7,10,15,16,17,14,7,5,8,6,4,3,2,0,0,3,0
2022-03-15 22:00:00,1,0,0,0,0,1,0,0,2,3,0,0,2,0,1,0,0,0,0,1,1,5,6,8,10,7,8,4,3,9,8,5,3,3,0,2,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,1,1,3,1,0,2,1,0,0,2,0,0,1,0,3,1,0,3,4,3,1,1,5,0,4,2,2,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,0,0,0,0,0,1,0,0,0,1,3,8,11,13,16,17,15,5,4,1,0,2,0,0,0,1,0,2,0,2,0,1,0,0,0,0
2022-03-16 06:00:00,0,0,0,0,1,1,1,2,0,1,2,0,2,5,6,7,14,8,5,4,3,0,1,1,2,3,2,1,0,2,2,1,2,2,4,0,0,0
2022-03-16 07:00:00,0,1,0,0,5,2,3,7,7,5,6,7,11,19,23,21,23,18,13,8,5,1,1,1,2,0,1,1,0,3,3,4,3,2,4,5,4,0
2022-03-16 08:00:00,0,0,0,0,2,3,2,5,3,5,7,7,11,19,20,26,33,26,20,8,4,2,1,0,3,3,1,2,3,5,4,8,10,10,9,10,8,0
2022-03-16 09:00:00,2,0,1,0,1,2,0,2,3,3,0,3,3,6,7,9,16,14,11,7,5,3,2,3,1,0,5,2,2,1,1,1,0,0,3,5,2,0
2022-03-16 10:00:00,0,0,0,0,0,0,0,1,1,2,0,2,0,3,5,6,11,6,5,3,2,1,1,1,0,2,1,2,1,2,2,3,2,0,0,0,1,0
2022-03-16 11:00:00,2,0,0,0,0,0,0,0,1,4,5,0,6,5,6,5,4,3,1,2,0,0,1,1,0,0,2,2,1,3,0,2,2,4,3,5,4,0
2022-03-16 12:00:00,0,0,0,0,2,0,0,1,2,1,0,2,2,4,5,3,4,2,1,0,0,1,2,2,3,4,0,3,0,2,0,2,2,1,0,0,0,0
2022-03-16 13:00:00,0,0,0,0,1,0,2,3,2,2,1,4,0,3,2,4,3,2,2,1,1,2,3,5,0,3,4,2,4,8,7,8,7,2,1,2,0,0
2022-03-16 14:00:00,0,0,0,0,0,0,0,0,2,0,1,0,3,3,2,2,4,5,1,2,2,5,7,10,10,0,8,6,4,6,5,3,3,1,2,0,1,0
2022-03-16 15:00:00,0,0,0,0,2,0,0,0,1,0,0,1,0,2,4,3,6,2,1,1,0,6,8,11,0,7,10,9,8,11,10,9,9,4,2,0,0,0
2022-03-16 16:00:00,1,0,0,0,0,1,2,2,0,3,5,4,4,5,4,2,9,6,5,2,2,7,8,10,10,0,9,4,4,4,3,2,3,4,2,3,1,0
2022-03-16 17:00:00,1,2,0,0,1,0,0,2,2,3,3,1,4,5,6,2,5,4,5,3,7,12,8,9,10,11,10,8,6,14,6,11,10,8,0,0,0,0
2022-03-16 18:00:00,0,0,0,0,0,2,3,1,0,1,0,0,0,1,2,6,9,2,5,6,8,12,18,19,20,21,19,15,10,19,17,13,6,5,2,1,1,0
2022-03-16 19:00:00,2,1,0,1,1,0,2,3,0,3,3,2,2,3,4,3,5,3,2,4,5,8,9,10,9,7,5,4,2,14,13,9,5,3,1,0,0,0
2022-03-16 20:00:00,1,0,0,0,0,0,0,1,1,3,0,3,4,2,0,2,3,2,1,1,3,8,10,12,11,10,9,5,3,9,8,7,7,2,1,0,0,0
2022-03-16 21:00:00,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,4,6,2,1,1,2,7,8,14,17,18,16,8,2,6,6,3,2,3,0,0,0,0
2022-03-16 22:00:00,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,2,0,1,2,5,8,8,8,9,10,4,2,7,6,1,0,0,0,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,2,2,3,5,6,7,2,3,4,3,3,1,2,0,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,0,0,0,0,1,0,1,0,3,0,5,10,12,15,16,14,11,5,3,1,1,0,0,2,0,0,1,1,0,2,0,0,1,1,0,0
2022-03-17 06:00:00,0,0,0,0,1,1,0,1,0,0,2,0,4,6,7,9,13,12,10,6,5,1,0,2,0,3,1,1,0,1,2,1,3,1,2,1,1,0
2022-03-17 07:00:00,0,1,0,0,2,3,2,4,4,4,3,5,12,21,23,24,33,13,10,6,4,1,0,0,2,5,4,3,1,1,4,5,3,4,4,5,4,0
2022-03-17 08:00:00,1,1,0,0,3,4,5,6,7,5,6,9,17,20,21,29,34,31,21,10,7,2,1,2,4,5,3,2,4,3,4,4,5,6,4,8,7,0
2022-03-17 09:00:00,1,0,0,0,1,0,1,2,2,4,4,0,5,8,13,14,25,13,12,8,6,1,0,1,1,2,3,2,1,3,0,2,3,3,2,3,2,0
2022-03-17 10:00:00,0,0,0,0,1,0,1,1,1,0,0,0,1,1,6,2,8,6,3,3,2,0,2,0,0,4,1,1,0,4,0,1,1,0,0,1,0,0
2022-03-17 11:00:00,1,0,0,0,0,1,0,4,4,3,5,0,6,7,4,6,5,2,3,2,2,1,2,2,3,0,1,4,2,3,4,5,3,1,0,2,0,0
2022-03-17 12:00:00,0,0,0,0,0,2,1,1,3,1,2,3,4,6,6,7,5,5,4,1,0,1,1,2,2,3,3,2,1,2,2,2,1,0,4,1,0,0
2022-03-17 13:00:00,0,0,0,0,0,1,1,3,0,4,5,6,2,3,5,5,4,3,2,0,0,2,1,1,2,2,3,2,3,2,1,1,0,1,1,2,2,0
2022-03-17 14:00:00,1,0,0,0,1,0,0,1,3,2,0,1,2,4,5,4,5,4,2,3,1,6,9,10,11,12,12,8,5,7,0,6,5,1,3,1,0,0
2022-03-17 15:00:00,0,1,0,0,2,0,0,1,1,1,2,0,1,0,3,2,6,3,2,4,3,9,10,11,11,13,16,11,9,12,11,7,3,2,0,0,0,0
2022-03-17 16:00:00,0,1,0,0,0,0,0,2,3,4,0,0,1,2,2,1,4,3,4,3,5,6,7,8,9,0,7,6,5,10,9,7,6,3,9,5,4,0
2022-03-17 17:00:00,2,1,0,0,1,1,0,0,0,3,0,0,2,3,4,4,8,4,1,3,4,11,14,15,11,18,19,9,8,15,14,10,7,4,3,1,0,0
2022-03-17 18:00:00,2,2,0,1,1,0,1,0,1,2,0,2,3,5,0,1,11,2,0,4,8,12,19,20,21,20,17,12,11,17,18,15,10,5,3,1,0,0
2022-03-17 19:00:00,0,0,0,0,1,1,0,1,0,3,4,5,6,7,5,3,5,4,2,3,3,4,5,7,7,9,10,8,5,15,9,11,5,2,1,0,0,0
