Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_래미안922동앞,5_래미안909동앞,6_구파발역.롯데몰,7_박석고개.신도고등학교,8_한일탕,9_갈현1동주민센터,10_갈현동성당앞,11_선일여고입구,12_갈현동미미아파트,13_한솔아파트입구선정중학교후문,14_구산사거리,15_역촌중앙시장,16_구산역2번출구.예일여고,17_하나은행역촌동지점,18_역촌역.역촌오거리,19_서부경찰서후문,20_본서부병원,21_은평세무서,22_은평구청,23_녹번역,24_녹번동대림JR아파트앞,25_녹번역,26_은평구청,27_은평세무서,28_본서부병원,29_서부경찰서후문,30_역촌역.역촌오거리,31_삼성타운,32_구산역1번출구.예일여고,33_역촌중앙시장,34_구산사거리,35_한솔아파트입구선정중학교후문,36_갈현동미미아파트,37_선일여고입구,38_갈현동성당앞,39_갈현1동주민센터,40_갈현노인복지센터,41_한일탕,42_박석고개.신도고등학교,43_구파발(가상),44_구파발역2번출구,45_롯데캐슬823동앞,46_롯데캐슬820동앞,47_지축교앞,48_진관공영차고지
2022-03-20 13:00:00,2,0,1,4,10,13,14,13,11,10,11,10,12,12,9,11,10,10,5,5,8,6,3,0,2,7,12,3,6,12,10,9,9,11,11,14,14,15,17,10,16,15,11,6,1,0,0,0
2022-03-20 14:00:00,0,0,0,5,7,19,0,12,6,9,10,10,11,8,9,11,6,4,3,4,4,5,2,1,2,4,5,5,7,9,6,8,15,14,12,12,15,17,17,6,17,15,11,3,2,0,0,0
2022-03-20 15:00:00,0,1,2,4,9,16,20,19,18,16,16,15,16,11,10,9,8,5,4,6,3,3,0,1,1,4,0,3,5,8,7,7,8,11,17,19,17,16,14,17,15,15,12,5,1,0,0,0
2022-03-20 16:00:00,0,0,0,3,6,14,16,15,15,17,18,16,13,9,10,11,2,10,7,5,4,2,1,2,4,7,7,8,12,16,15,13,16,20,14,15,14,9,14,13,13,12,11,5,3,1,0,0
2022-03-20 17:00:00,0,0,1,5,6,17,22,21,19,17,16,13,11,10,12,13,12,11,10,14,9,6,2,2,5,6,5,6,7,11,13,18,17,19,12,19,17,15,12,13,0,11,8,6,3,0,0,0
2022-03-20 18:00:00,0,0,1,3,5,18,22,21,19,15,14,11,11,10,0,7,6,5,4,3,2,3,2,4,6,6,6,5,12,13,13,12,10,10,11,10,8,10,0,8,5,5,5,5,2,0,0,0
2022-03-20 19:00:00,0,1,0,3,4,16,19,18,20,21,21,11,15,10,10,7,4,6,3,5,3,3,1,0,2,2,2,6,4,6,7,6,3,7,6,7,7,8,0,9,8,7,6,3,1,1,0,0
2022-03-20 20:00:00,0,1,2,2,3,14,15,12,13,10,11,11,9,5,7,6,5,4,1,3,1,2,1,0,5,7,8,9,8,12,13,15,4,5,8,3,10,5,1,6,9,2,5,2,1,0,0,0
2022-03-20 21:00:00,0,0,0,1,3,11,11,12,11,10,9,8,7,7,3,10,1,7,3,1,2,1,0,0,4,1,5,4,3,6,5,6,17,11,8,9,7,12,11,5,10,8,4,5,2,0,0,0
2022-03-20 22:00:00,0,1,0,1,2,6,6,4,6,4,3,3,1,4,5,5,5,6,1,4,3,1,0,0,2,9,10,11,13,12,11,12,12,11,9,8,7,5,4,3,0,3,1,5,4,0,0,0
2022-03-20 23:00:00,0,1,0,0,3,8,7,6,5,6,7,0,6,5,6,6,2,7,4,3,1,2,2,0,3,2,2,0,3,7,6,7,5,6,2,4,5,3,6,4,3,2,1,5,2,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,1,2,2,0,2,0,2,3,1,7,4,0,2,2,1,0,8,6,4,0,3,4,7,6,5,7,8,10,9,4,5,10,9,0,10,6,4,8,4,3,2,1,0,0,0
2022-03-21 06:00:00,0,0,3,10,15,12,13,3,15,13,8,9,9,9,8,5,4,3,4,6,11,9,0,2,2,3,3,4,7,8,10,8,8,8,4,9,7,7,8,5,8,7,4,2,1,0,0,0
2022-03-21 07:00:00,0,0,5,24,46,48,53,38,55,48,19,23,23,23,20,11,10,8,12,16,24,16,1,2,5,11,14,19,21,26,25,27,29,32,36,38,15,15,19,20,20,18,14,9,0,0,0,0
2022-03-21 08:00:00,0,0,2,16,21,14,15,19,20,22,21,23,28,26,25,22,22,21,17,20,14,12,1,3,4,4,3,5,7,13,17,10,10,11,15,16,18,19,24,18,21,16,13,7,4,2,0,0
2022-03-21 09:00:00,0,0,0,5,8,6,7,8,7,9,11,13,15,15,12,11,12,10,10,11,10,8,1,4,4,4,5,7,7,8,10,6,8,13,16,14,16,15,15,15,15,14,12,4,0,0,0,0
2022-03-21 10:00:00,0,0,1,2,3,5,6,9,9,9,12,5,10,9,9,8,8,9,8,9,7,3,1,1,2,5,4,6,7,9,9,11,14,16,17,15,13,11,11,11,10,8,7,2,1,0,0,0
2022-03-21 11:00:00,0,1,0,3,7,13,17,15,15,13,14,14,17,13,15,9,7,5,4,6,6,4,0,1,3,6,6,8,10,10,9,10,10,12,10,11,8,8,10,9,11,9,7,4,0,0,0,0
2022-03-21 12:00:00,0,0,1,5,8,9,11,10,14,13,12,13,11,8,10,8,6,5,4,3,3,2,1,1,3,3,4,7,8,9,8,5,10,10,11,11,11,11,10,11,9,9,8,3,2,0,0,0
2022-03-21 13:00:00,1,2,0,3,6,10,10,12,13,13,12,11,12,11,9,7,6,7,8,7,5,4,0,4,5,5,7,8,9,11,9,8,8,9,12,11,13,14,13,13,12,11,9,2,1,0,0,0
2022-03-21 14:00:00,1,2,0,4,6,14,17,18,12,13,14,13,14,12,12,10,9,7,6,6,4,2,0,2,3,6,5,6,8,8,9,12,12,11,11,11,10,16,8,15,12,13,8,4,3,0,0,0
2022-03-21 15:00:00,0,1,0,3,6,14,15,16,18,21,46,46,44,37,33,36,34,31,27,21,9,6,1,1,6,9,10,11,10,9,10,9,11,12,14,17,38,29,35,33,31,24,23,8,4,1,0,0
2022-03-21 16:00:00,1,0,1,4,8,29,28,29,26,27,41,20,37,36,34,33,31,27,23,13,8,4,1,4,6,12,12,11,12,16,15,18,16,16,27,28,36,37,31,36,34,28,29,15,4,2,0,0
2022-03-21 17:00:00,0,1,0,5,9,16,18,17,16,14,19,17,20,16,13,11,12,13,12,12,11,4,1,2,5,8,11,11,11,14,14,13,13,15,17,17,20,24,23,21,20,19,14,13,3,0,0,0
2022-03-21 18:00:00,1,2,0,3,5,12,14,17,15,20,23,21,17,12,11,13,11,6,5,8,7,5,3,1,11,21,22,24,29,39,37,33,32,30,28,25,24,23,23,21,15,13,12,12,7,0,0,0
2022-03-21 19:00:00,0,0,0,4,5,23,23,18,17,16,16,17,12,6,7,9,10,6,8,6,2,1,0,1,8,9,11,13,14,20,7,18,16,17,15,14,10,13,11,11,10,8,7,7,3,0,0,0
2022-03-21 20:00:00,0,1,0,1,2,11,13,9,10,10,12,10,8,7,8,9,7,6,5,6,5,2,0,1,7,6,7,9,10,14,12,15,14,16,12,6,13,16,15,14,10,10,8,7,4,0,0,0
2022-03-21 21:00:00,0,0,0,2,3,17,21,9,20,20,20,19,16,12,11,8,6,6,3,6,3,4,1,1,4,3,6,4,5,10,9,9,12,10,11,10,10,11,4,4,10,3,0,7,3,0,0,0
2022-03-21 22:00:00,0,1,1,1,4,11,10,10,8,9,11,10,9,8,6,12,13,10,9,7,5,3,1,1,4,7,7,9,10,14,16,17,19,17,18,15,18,18,13,17,12,9,15,10,3,0,0,0
2022-03-21 23:00:00,1,0,0,2,4,11,12,11,7,7,2,6,3,2,4,3,3,1,0,1,2,1,1,0,4,5,0,4,6,5,7,2,5,6,3,2,4,3,3,1,2,2,0,3,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,1,0,0,2,0,1,0,2,3,0,2,3,4,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,0,0,3,5,3,2,4,5,0,6,5,5,2,2,3,3,4,3,3,5,4,4,5,2,6,1,6,6,7,8,7,4,5,8,0,2,9,1,8,6,3,2,2,0,0,1,0
2022-03-22 06:00:00,0,0,2,12,16,17,19,3,22,22,7,9,11,13,4,9,7,7,2,3,4,3,0,1,1,4,3,4,7,9,10,10,11,10,9,9,7,5,8,6,8,8,7,2,1,0,0,0
2022-03-22 07:00:00,0,0,5,24,47,50,54,34,55,47,17,20,25,12,25,11,10,9,10,14,18,14,0,2,6,12,15,16,24,32,34,32,33,36,39,40,13,0,16,17,16,15,13,4,1,0,0,0
2022-03-22 08:00:00,0,0,3,10,18,15,18,23,22,24,26,23,26,30,26,22,21,21,18,20,18,17,1,1,5,5,6,9,8,13,12,8,8,9,13,14,15,17,19,13,22,15,14,10,2,1,0,0
2022-03-22 09:00:00,0,1,2,9,10,6,8,8,9,9,10,8,15,15,15,14,12,8,7,9,14,11,1,2,5,6,6,5,7,7,5,6,4,9,11,11,11,12,14,11,14,10,8,3,2,1,0,0
2022-03-22 10:00:00,0,0,0,5,10,7,7,5,8,7,9,11,13,10,11,9,7,7,7,9,7,6,2,1,3,4,5,7,9,10,10,10,6,11,14,13,11,10,13,11,14,5,13,2,1,0,0,0
2022-03-22 11:00:00,0,0,1,6,5,7,10,9,15,14,16,15,11,12,13,10,7,6,9,7,3,4,0,1,2,4,5,6,6,8,10,9,11,10,8,7,6,7,10,4,6,10,5,1,1,0,0,0
2022-03-22 12:00:00,0,1,1,5,9,11,10,10,11,11,10,9,10,10,9,9,10,8,6,8,7,4,2,1,2,4,4,6,7,8,9,7,8,7,8,8,8,9,7,7,5,5,7,3,1,0,0,0
2022-03-22 13:00:00,1,0,2,3,4,10,12,14,17,17,18,17,12,9,8,9,8,8,7,9,8,4,1,3,5,3,4,2,6,8,10,7,4,15,19,12,17,17,19,18,16,13,11,5,2,1,0,0
2022-03-22 14:00:00,0,0,1,4,8,15,12,15,22,19,21,19,14,11,11,10,6,8,6,5,3,3,1,3,6,7,5,7,10,13,14,12,14,14,15,14,11,12,13,10,10,12,9,5,2,0,0,0
2022-03-22 15:00:00,1,2,0,6,8,11,14,11,14,13,17,16,14,12,13,18,15,13,10,8,3,1,1,2,3,8,11,12,11,10,10,13,10,13,14,15,14,12,12,6,5,11,9,6,3,0,0,0
2022-03-22 16:00:00,0,0,0,5,8,16,21,17,19,27,49,50,50,45,39,38,36,29,22,12,6,5,5,2,6,9,13,13,15,16,9,18,16,19,26,32,43,45,36,44,43,36,33,14,5,0,0,0
2022-03-22 17:00:00,1,3,3,7,9,19,20,20,22,20,27,28,30,29,23,19,17,13,8,9,5,7,2,2,8,13,15,18,21,22,19,19,17,21,26,23,31,31,26,25,23,19,17,8,3,0,0,0
2022-03-22 18:00:00,1,1,3,6,8,25,28,26,25,20,31,19,27,20,17,14,11,8,9,8,7,4,2,3,21,20,23,20,21,30,29,28,27,25,23,22,21,24,23,9,19,18,15,11,4,1,0,0
2022-03-22 19:00:00,1,2,2,4,5,16,11,16,16,12,13,10,13,13,15,15,5,11,11,8,7,1,2,2,9,11,13,12,15,22,23,22,18,18,16,14,14,15,13,14,11,10,9,11,4,1,0,0
2022-03-22 20:00:00,0,1,0,3,4,12,14,13,11,9,11,10,5,7,3,7,6,4,3,5,3,3,2,2,7,13,15,13,16,15,13,14,14,15,14,12,11,12,13,11,10,9,5,5,2,1,0,0
2022-03-22 21:00:00,0,0,0,0,2,13,15,13,12,11,10,10,8,6,7,8,7,6,3,3,6,7,2,1,7,9,7,6,10,15,5,12,8,10,9,8,9,12,11,9,9,6,5,7,3,0,0,0
2022-03-22 22:00:00,1,0,0,3,4,15,16,14,15,9,17,14,7,13,12,13,12,10,8,7,5,3,2,1,1,4,6,7,8,8,9,13,12,17,17,14,16,19,17,14,0,13,7,8,3,0,0,0
2022-03-22 23:00:00,1,0,0,2,1,6,5,4,6,7,4,5,4,2,4,6,1,7,0,4,3,0,1,1,2,3,4,1,5,7,7,6,6,6,4,4,4,5,4,4,3,5,0,2,4,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,1,0,2,0,0,1,2,3,0,4,5,6,7,7,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,0,0,0,1,3,4,0,5,2,0,3,6,2,5,3,2,1,0,4,9,6,7,8,9,3,4,5,6,7,10,9,5,8,9,8,0,9,7,8,7,3,2,1,0,0,0,0
2022-03-23 06:00:00,0,0,4,15,10,12,14,15,18,17,6,7,8,7,5,6,5,2,3,4,5,3,0,2,1,2,2,5,6,7,8,8,9,5,6,5,5,6,4,0,9,7,6,2,0,0,0,0
2022-03-23 07:00:00,0,0,5,23,38,44,50,38,49,41,25,24,22,20,19,12,12,10,10,18,28,22,1,2,4,8,14,21,25,34,33,38,42,44,47,42,15,16,18,14,18,16,15,9,2,1,0,0
2022-03-23 08:00:00,0,0,1,11,26,12,13,16,17,20,21,22,28,27,26,22,19,21,17,29,26,20,1,1,8,9,8,9,9,13,18,11,11,9,15,17,17,19,21,19,22,17,14,7,3,1,0,0
2022-03-23 09:00:00,0,0,1,10,7,6,6,9,10,10,15,15,18,18,23,21,18,18,17,11,9,5,1,1,4,3,5,3,7,10,12,5,6,8,10,12,14,15,16,15,15,11,8,2,1,0,0,0
2022-03-23 10:00:00,0,0,0,2,5,6,7,7,9,7,9,14,17,17,13,13,12,10,7,8,9,6,1,1,4,9,4,10,9,9,11,11,12,14,17,16,14,18,16,17,15,12,9,2,0,1,0,0
2022-03-23 11:00:00,1,1,0,2,3,9,8,6,8,8,8,7,9,9,9,9,8,8,10,6,6,5,1,1,3,4,5,6,7,7,7,8,9,10,9,6,9,11,10,9,11,7,4,3,1,0,0,0
2022-03-23 12:00:00,0,1,0,4,6,11,8,11,9,10,8,7,9,10,9,7,5,4,3,7,6,0,2,2,4,8,5,9,10,13,12,12,12,12,15,14,14,13,12,8,11,9,6,5,1,0,0,0
2022-03-23 13:00:00,0,0,0,6,9,10,13,13,11,13,13,15,13,13,10,9,9,8,9,6,3,3,1,1,6,9,7,6,7,11,11,9,5,10,10,10,10,6,10,8,9,7,5,2,0,0,0,0
2022-03-23 14:00:00,0,1,1,9,11,18,18,17,13,16,16,16,17,15,12,14,15,13,10,6,3,2,0,2,2,9,10,7,10,13,8,13,12,12,13,13,12,17,16,17,16,29,26,9,1,0,0,0
2022-03-23 15:00:00,0,0,1,2,9,13,19,20,19,24,30,32,30,21,23,24,18,16,15,8,7,6,0,2,3,7,4,8,9,13,10,14,13,14,20,27,44,51,52,52,47,38,37,19,6,1,0,0
2022-03-23 16:00:00,0,2,0,5,8,21,21,23,22,25,49,47,44,39,38,34,32,28,20,15,12,6,4,1,6,9,5,10,11,16,15,15,15,18,20,21,30,29,34,37,35,32,29,13,3,1,0,0
2022-03-23 17:00:00,0,1,2,5,8,18,19,21,22,22,23,24,20,18,18,18,17,10,9,9,7,3,1,2,5,8,8,15,18,22,22,18,24,24,19,17,15,18,15,13,13,12,10,8,5,1,0,0
2022-03-23 18:00:00,1,2,0,3,9,23,26,22,18,16,20,12,19,12,11,12,8,9,8,6,8,7,3,1,12,15,17,17,18,22,21,22,16,21,24,25,29,29,27,25,22,18,13,13,4,0,0,0
2022-03-23 19:00:00,1,1,0,4,5,14,16,15,13,11,12,11,9,8,10,10,9,7,5,4,3,2,0,1,8,11,14,15,14,23,21,23,20,17,14,10,12,12,15,13,14,12,10,10,6,1,0,0
2022-03-23 20:00:00,1,0,0,1,2,10,12,8,7,10,8,9,9,10,9,13,12,10,9,8,6,4,3,1,7,9,9,9,10,12,13,14,13,10,10,0,9,8,7,6,7,5,4,9,2,0,0,0
2022-03-23 21:00:00,0,1,0,1,2,16,20,18,16,12,11,14,12,8,7,7,7,5,3,2,2,2,1,2,5,7,6,4,8,9,5,9,9,11,8,6,7,8,7,6,4,3,2,6,4,0,0,0
2022-03-23 22:00:00,0,1,0,1,4,10,11,10,11,10,14,14,10,9,10,16,13,11,7,6,7,3,1,0,6,8,7,6,7,11,12,13,14,13,15,15,13,10,0,2,9,7,6,8,4,0,0,0
2022-03-23 23:00:00,0,0,1,1,2,10,12,11,10,9,5,8,6,5,5,6,7,5,4,3,3,2,1,0,4,0,5,1,4,6,5,3,5,7,6,4,6,10,5,9,8,6,0,9,4,1,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,1,0,0,1,2,1,1,3,0,2,4,4,5,3,2,2,1,0,1,2,4,3,4,3,3,5,5,6,7,5,9,7,0,7,9,3,7,8,6,5,6,3,2,1,0,0,0,0
2022-03-24 06:00:00,0,0,3,16,7,8,12,1,13,12,3,7,9,9,9,6,5,4,3,5,6,3,0,1,2,4,0,2,4,3,6,7,6,6,5,7,7,8,4,9,12,11,2,3,1,0,0,0
2022-03-24 07:00:00,0,0,7,23,45,52,56,33,33,52,21,23,16,15,18,9,11,10,11,23,32,26,0,3,8,18,24,29,37,40,39,40,21,39,25,26,15,10,13,11,12,9,8,7,5,0,0,0
2022-03-24 08:00:00,0,0,2,16,22,17,15,22,21,20,21,24,29,25,27,27,24,22,20,21,20,11,1,2,4,5,4,6,7,14,14,11,9,14,19,21,23,25,27,19,24,17,15,10,3,2,1,0
2022-03-24 09:00:00,0,0,1,4,11,4,7,8,9,11,11,14,18,18,17,13,11,9,7,7,6,3,0,2,3,5,3,4,5,5,5,6,7,12,16,15,16,19,17,18,16,14,13,4,2,2,1,0
2022-03-24 10:00:00,0,0,1,6,9,8,8,10,12,13,15,17,20,17,17,14,8,11,9,9,6,4,1,1,2,5,7,6,6,9,8,7,6,9,11,7,10,9,9,9,8,6,3,2,0,0,0,0
2022-03-24 11:00:00,0,0,0,3,6,6,9,10,10,8,6,9,11,8,8,8,6,5,4,6,6,3,0,1,1,5,6,7,9,8,7,6,8,10,7,11,10,10,8,7,8,3,5,3,1,0,0,0
2022-03-24 12:00:00,0,0,0,5,6,8,8,11,12,13,11,11,13,9,13,12,8,6,5,8,6,5,1,2,5,8,10,8,6,11,10,9,10,10,12,10,11,11,11,8,7,10,8,4,1,0,0,0
2022-03-24 13:00:00,0,0,1,4,6,10,8,8,10,11,11,11,11,10,9,15,13,13,11,10,8,5,1,1,2,3,3,6,2,10,8,12,8,11,13,9,11,10,9,11,8,9,5,3,0,0,0,0
2022-03-24 14:00:00,0,1,0,7,13,16,16,19,22,22,22,12,19,12,13,14,13,11,8,5,4,2,1,2,3,8,9,8,10,14,13,14,8,13,17,16,16,22,23,22,17,14,10,3,1,0,0,0
2022-03-24 15:00:00,0,2,0,3,5,14,16,18,17,15,19,16,17,14,13,11,10,10,9,5,5,4,2,3,8,12,9,6,5,11,12,13,16,18,18,17,18,19,18,17,15,12,10,4,2,0,0,0
2022-03-24 16:00:00,0,0,1,8,11,19,25,10,27,21,31,29,28,27,25,36,9,35,29,21,10,4,1,3,10,16,15,16,18,22,21,23,23,26,30,36,51,52,45,51,47,45,41,23,4,0,0,0
2022-03-24 17:00:00,0,2,3,7,10,18,21,21,19,22,42,43,43,39,19,36,35,31,28,21,14,9,3,1,6,8,9,11,12,14,14,15,13,14,28,31,43,46,43,44,42,40,33,21,7,4,1,0
2022-03-24 18:00:00,1,3,1,7,10,21,15,19,23,21,18,15,13,13,15,17,7,12,10,11,11,8,6,1,13,19,15,19,20,32,27,23,21,19,17,16,18,18,16,15,12,12,10,9,6,1,0,0
2022-03-24 19:00:00,0,1,0,2,4,17,24,21,20,20,18,18,15,10,11,14,9,9,13,8,8,4,2,2,8,14,17,14,15,19,17,17,15,12,11,10,8,12,13,11,11,7,4,8,4,0,0,0
2022-03-24 20:00:00,1,0,0,2,3,15,11,13,11,12,12,9,8,4,8,10,11,9,7,6,1,4,1,2,6,8,9,10,9,15,13,15,15,11,9,8,6,14,8,0,13,12,10,4,1,0,0,0
2022-03-24 21:00:00,0,1,0,1,2,11,12,13,14,9,10,8,6,5,8,9,8,4,7,3,1,1,2,1,4,8,10,10,11,16,17,17,15,10,10,9,9,5,4,5,3,5,3,4,2,0,0,0
2022-03-24 22:00:00,0,2,0,3,4,11,12,10,8,9,7,9,8,10,10,16,15,15,13,8,6,3,1,0,2,5,4,7,9,10,9,10,10,9,9,9,12,12,11,12,10,12,3,7,5,0,0,0
2022-03-24 23:00:00,0,0,0,2,3,7,8,8,6,6,6,4,5,7,3,6,2,3,4,3,6,4,1,0,3,1,1,0,4,6,6,11,12,13,11,10,11,10,6,5,9,3,2,7,2,1,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,1,0,0,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,1,0,0,2,3,1,2,3,4,2,3,6,4,5,3,4,5,3,2,1,3,0,2,5,7,8,4,9,7,8,7,6,6,7,8,7,7,8,0,4,8,5,3,2,1,0,0,0
2022-03-25 06:00:00,0,0,3,12,6,6,11,0,14,13,0,4,5,2,6,3,4,3,5,4,7,2,1,1,6,8,11,2,3,4,4,3,4,6,8,9,3,10,8,8,7,8,5,4,1,1,0,0
2022-03-25 07:00:00,0,0,9,25,50,52,55,42,44,52,20,22,23,22,20,19,8,9,11,14,14,11,0,0,4,9,16,19,25,30,31,30,31,30,32,29,13,14,18,14,14,10,7,5,2,1,0,0
2022-03-25 08:00:00,0,0,1,17,29,10,12,24,23,24,25,28,34,30,29,25,23,23,19,17,19,18,1,1,7,7,6,7,10,16,18,13,14,17,24,28,30,31,32,21,27,25,23,12,3,2,1,0
2022-03-25 09:00:00,1,0,1,4,10,8,9,10,15,14,14,16,19,19,19,13,9,12,10,11,12,10,2,3,3,5,4,5,6,7,8,8,13,15,19,20,21,24,26,11,14,11,9,3,1,0,0,0
2022-03-25 10:00:00,0,0,1,3,5,6,7,8,10,10,11,10,13,12,13,10,9,7,6,7,6,5,1,2,1,5,7,9,10,11,10,11,11,11,11,12,10,11,24,26,25,17,12,3,2,1,0,0
2022-03-25 11:00:00,0,0,1,2,4,7,8,9,9,9,11,13,12,10,9,10,9,7,5,4,4,1,0,1,3,4,6,7,7,8,7,8,8,11,10,9,8,10,10,12,11,6,9,2,0,0,0,0
2022-03-25 12:00:00,0,1,0,5,7,9,7,8,9,9,10,11,12,11,11,12,13,13,11,9,5,2,2,0,3,4,4,7,2,9,8,9,7,11,12,13,12,11,10,11,10,10,9,4,0,0,0,0
2022-03-25 13:00:00,1,1,2,3,5,11,13,11,12,14,13,12,14,13,11,10,11,10,9,8,3,3,1,1,3,5,6,5,6,13,15,11,8,13,14,13,11,14,14,13,11,9,8,3,0,1,0,0
2022-03-25 14:00:00,0,1,1,3,5,10,12,12,13,15,18,12,18,14,13,12,12,9,8,5,4,3,0,2,5,12,14,15,17,19,17,14,14,15,15,14,12,11,12,13,7,11,8,3,1,0,0,0
2022-03-25 15:00:00,0,2,3,7,8,13,17,17,19,16,22,21,20,20,16,34,6,11,9,7,6,4,0,2,5,12,13,14,16,19,11,21,22,21,21,26,50,52,11,51,49,16,11,6,1,0,0,0
