Unnamed: 0,1_삼화상운(기점가상),2_염광고등학교,3_신창중학교후문,4_유원극동아파트,5_쌍용스윗닷홈아파트,6_초안아파트.흥화브라운빌아파트,7_한승미메이드아파트,8_창3동염광아트빌,9_북서울농협창동지점,10_신화초교입구,11_창번교,12_창동서울탁주앞,13_번동사거리,14_북부시장입구,15_강북경찰서입구,16_수유사거리,17_수유역.노스페이스문화센터,18_강북구청사거리,19_수송초등학교,20_번동사거리,21_창번교앞,22_신화초교입구,23_북서울농협창동지점,24_창3동염광아트빌,25_한승미메이드아파트,26_초안아파트.흥화브라운빌아파트,27_쌍용스윗닷홈아파트,28_유원극동아파트,29_신창중학교후문,30_염광고등학교,31_월계주공1단지상가,32_월계종합사회복지관,33_월계주공1단지,34_인덕대학교,35_인덕삼거리,36_신도브래뉴.한전노원변전소,37_광운대역,38_월계현대아파트,39_물류센터,40_석계역1번출구.B,41_물류센터,42_월계현대아파트,43_광운대역,44_신도브래뉴.한전노원변전소,45_인덕삼거리,46_인덕대학교,47_월계주공2단지,48_월계종합사회복지관,49_월계공단,50_염광고등학교(가상)
2022-04-07 17:00:00,5,4,0,0,0,7,3,7,5,7,6,6,5,0,6,7,18,20,19,18,17,15,14,13,13,13,12,12,11,15,13,11,14,20,19,13,14,13,9,7,0,4,8,6,5,6,5,4,3,0
2022-04-07 18:00:00,0,9,8,2,0,6,3,9,9,0,10,9,8,7,7,5,22,25,21,25,19,21,20,18,16,14,9,13,11,10,13,7,15,20,22,0,19,19,14,27,29,28,33,31,28,23,14,12,11,0
2022-04-07 19:00:00,0,4,0,5,3,2,4,2,3,4,5,6,0,3,4,4,24,25,24,21,17,13,13,14,11,8,6,7,9,7,8,0,0,2,10,11,9,6,7,18,20,0,25,22,25,24,11,8,5,0
2022-04-07 20:00:00,2,3,1,0,2,1,0,4,5,2,4,2,0,1,0,3,19,16,18,18,14,18,12,9,9,9,8,7,9,8,3,0,4,7,4,3,5,4,2,17,17,13,20,19,17,15,9,5,6,0
2022-04-07 21:00:00,1,5,4,0,0,2,0,3,1,0,0,0,0,1,1,5,20,21,19,17,18,18,16,14,11,12,10,10,0,8,2,7,0,8,4,0,8,3,2,10,11,13,18,19,17,14,11,8,4,0
2022-04-07 22:00:00,0,7,0,3,0,2,1,3,2,0,0,1,0,1,2,3,18,21,13,16,16,8,14,13,9,5,4,6,6,8,7,2,3,7,7,5,7,6,7,11,10,9,13,0,7,8,8,5,4,0
2022-04-07 23:00:00,2,2,0,0,6,3,2,1,0,0,0,1,2,2,3,1,12,16,16,17,10,16,14,10,8,7,4,2,6,3,2,1,0,0,4,0,3,0,1,5,7,0,7,3,6,5,1,2,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,0,1,0,3,4,4,5,4,7,8,9,0,7,6,4,0,0,5,7,0,8,3,9,8,4,11,0,10,5,11,12,0,0,11,7,8,7,1,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,11,1,0,0,1,2,3,4,6,8,8,10,6,0,3,9,4,0,0,3,7,0,6,7,6,12,10,15,11,14,16,18,24,16,9,24,23,5,7,2,2,3,5,1,0,4,3,0,0,0
2022-04-08 07:00:00,0,6,0,1,4,5,6,12,14,15,16,16,17,17,14,16,6,7,8,9,12,14,16,22,26,33,34,36,36,25,32,31,36,38,31,37,18,22,19,3,10,12,17,3,0,0,0,16,17,0
2022-04-08 08:00:00,0,5,7,8,0,8,12,15,15,17,20,25,24,24,21,20,11,11,14,16,19,22,26,28,32,33,37,36,31,40,37,38,46,45,43,42,27,31,28,7,14,21,24,0,8,6,5,4,17,0
2022-04-08 09:00:00,0,4,2,5,3,6,6,9,10,13,17,10,16,12,14,16,13,7,14,13,14,14,13,14,15,18,9,15,11,18,18,19,20,14,13,14,12,7,11,22,24,14,24,0,22,2,1,0,0,0
2022-04-08 10:00:00,0,2,0,0,0,7,0,4,9,10,9,10,7,11,9,10,9,7,8,7,6,5,7,11,6,13,6,9,14,13,13,13,15,16,11,0,9,0,8,5,4,0,7,4,6,4,2,0,1,0
2022-04-08 11:00:00,0,2,0,0,2,2,3,5,6,4,7,8,5,6,5,6,5,7,6,0,5,5,8,7,8,10,0,10,10,10,14,16,15,16,14,12,6,3,0,6,4,0,7,0,5,4,0,3,1,0
2022-04-08 12:00:00,0,3,0,2,3,6,3,5,7,8,8,0,0,2,7,7,9,10,11,10,11,9,8,8,10,11,11,10,5,12,9,6,10,15,17,8,9,0,8,6,7,2,11,0,10,8,4,3,2,0
2022-04-08 13:00:00,0,4,0,3,3,4,5,8,9,8,10,12,1,8,11,10,9,12,12,13,12,4,10,10,7,13,11,12,0,10,12,10,9,16,23,8,24,25,21,9,11,4,12,11,8,3,2,1,1,0
2022-04-08 14:00:00,0,5,4,1,3,6,4,11,2,6,10,11,10,0,8,7,11,10,0,6,12,13,7,12,13,8,8,8,11,31,33,32,31,31,30,9,23,17,8,11,13,10,12,11,10,9,7,4,2,0
2022-04-08 15:00:00,3,5,14,1,2,13,12,9,3,8,7,10,4,10,3,8,13,14,16,14,16,15,14,0,15,10,0,8,14,15,17,17,0,17,16,0,11,10,2,6,6,5,11,6,6,10,8,3,3,1
2022-04-08 16:00:00,11,17,20,20,18,15,15,8,16,15,7,14,0,6,2,12,22,24,24,25,23,16,12,11,12,12,8,12,13,25,26,11,25,30,34,20,25,23,17,9,12,10,13,11,12,10,6,4,3,0
2022-04-08 17:00:00,10,8,5,9,10,8,9,8,18,18,10,16,0,11,16,17,22,23,21,21,22,19,11,18,14,15,13,17,0,16,16,13,15,16,16,17,20,19,14,13,13,12,17,4,16,15,9,7,4,0
2022-04-08 18:00:00,4,4,7,10,3,11,4,14,16,11,17,17,0,5,16,14,28,24,28,28,19,18,17,16,16,17,17,19,20,17,20,13,25,28,30,13,22,20,19,24,22,24,32,28,23,21,12,8,7,0
2022-04-08 19:00:00,0,7,6,4,2,3,4,5,4,6,5,7,0,4,4,7,20,20,20,26,16,14,11,12,9,10,7,15,5,16,18,6,18,6,16,8,14,12,10,29,29,27,35,0,33,25,14,11,9,0
2022-04-08 20:00:00,0,7,0,6,3,3,2,1,0,1,2,2,0,2,0,5,14,18,19,14,13,11,9,7,8,9,7,6,5,7,5,0,5,3,6,4,3,0,3,9,11,0,20,19,10,14,6,4,4,0
2022-04-08 21:00:00,0,3,0,2,0,2,2,1,0,0,3,2,0,2,0,2,18,20,13,17,15,12,10,9,8,7,5,6,6,7,8,0,8,7,4,0,5,3,3,10,13,12,17,0,16,16,12,11,5,0
2022-04-08 22:00:00,1,3,4,0,3,0,2,2,6,2,8,6,0,0,0,3,17,16,16,16,14,13,12,10,9,7,6,4,9,4,8,7,6,8,6,5,5,4,2,11,7,8,10,5,7,8,6,3,1,0
2022-04-08 23:00:00,6,2,0,2,2,3,2,1,4,0,0,3,0,0,0,4,18,16,17,17,16,14,13,11,9,8,6,5,2,6,4,3,0,2,2,0,6,4,4,10,9,5,11,7,10,8,7,6,3,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,1,0,0,0,3,0,6,0,7,2,5,4,0,2,4,5,7,0,8,11,0,12,4,13,17,0,1,16,13,13,1,14,12,11,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0
2022-04-09 06:00:00,0,2,0,3,0,4,1,3,2,0,2,0,0,0,0,5,3,4,3,1,3,0,3,5,6,8,7,8,2,8,8,9,6,8,4,0,7,6,0,1,0,1,1,0,0,0,0,0,0,0
2022-04-09 07:00:00,0,1,0,2,3,2,3,4,0,5,6,6,5,4,2,4,4,0,4,3,3,1,2,5,5,8,9,2,4,5,7,8,9,11,13,0,5,6,1,2,0,0,4,0,0,2,0,1,0,0
2022-04-09 08:00:00,2,3,0,4,5,5,4,7,8,0,10,9,11,0,10,8,4,3,3,4,6,2,5,7,8,14,16,12,15,13,12,12,15,13,15,14,9,7,5,3,0,0,2,0,0,1,2,0,1,0
2022-04-09 09:00:00,0,3,0,4,0,5,6,7,6,9,10,9,0,8,8,7,2,3,4,4,6,6,5,7,7,11,12,13,10,12,16,8,18,10,16,0,8,9,7,4,6,0,0,3,2,5,2,0,1,0
2022-04-09 10:00:00,1,5,1,2,0,8,7,8,11,12,15,18,7,19,16,13,5,7,6,4,4,5,5,4,6,8,10,11,11,12,16,13,19,18,19,17,11,12,12,5,2,4,6,0,0,1,4,2,0,0
2022-04-09 11:00:00,0,3,4,0,2,0,3,5,6,10,11,6,12,11,6,11,10,7,11,10,9,10,12,12,13,14,14,16,9,17,16,9,19,15,17,14,14,7,12,10,5,0,11,10,0,3,4,2,1,0
2022-04-09 12:00:00,0,7,3,7,1,2,9,11,12,13,9,12,9,8,3,9,10,10,11,9,7,8,6,9,9,7,11,7,10,12,7,10,12,12,9,0,9,9,10,7,6,0,7,3,5,4,2,1,1,0
2022-04-09 13:00:00,5,7,10,6,8,12,13,14,15,17,22,14,13,22,19,14,13,10,9,9,11,12,14,13,12,14,18,19,13,17,12,10,15,16,13,11,12,6,9,12,7,0,7,1,9,8,6,1,5,0
2022-04-09 14:00:00,5,3,4,0,2,6,6,9,15,17,4,0,13,15,4,8,11,8,12,13,14,12,11,12,5,14,17,18,13,15,17,17,19,14,20,19,18,17,10,6,3,0,6,4,5,5,2,0,0,0
2022-04-09 15:00:00,5,5,0,0,8,12,7,6,8,13,16,14,15,0,14,11,15,17,13,11,18,16,15,16,9,12,11,13,15,14,15,9,11,7,15,14,10,8,6,4,6,7,7,6,7,6,4,3,0,0
2022-04-09 16:00:00,0,12,4,0,11,12,12,13,10,12,10,11,13,0,12,11,24,26,28,26,25,24,22,19,16,17,10,17,9,14,13,0,13,5,10,0,13,9,9,7,0,0,6,5,0,5,3,4,1,0
2022-04-09 17:00:00,5,9,10,9,0,9,9,18,14,5,14,20,8,3,19,17,20,21,15,17,19,18,18,19,18,19,11,13,19,13,13,12,15,17,15,16,12,10,10,9,11,9,13,14,13,11,8,4,4,0
2022-04-09 18:00:00,3,3,4,2,4,8,4,8,10,12,3,15,3,14,10,12,17,24,25,25,19,17,26,14,22,16,19,18,17,14,15,15,16,15,17,15,10,10,7,9,10,8,13,11,7,10,6,3,2,0
2022-04-09 19:00:00,4,6,0,3,5,5,5,6,5,4,6,6,2,3,0,8,22,24,23,20,18,17,17,9,14,12,13,9,8,14,16,0,17,10,17,14,10,7,9,11,14,12,16,14,14,11,9,8,5,0
2022-04-09 20:00:00,0,7,6,2,5,3,3,2,1,2,4,5,6,0,4,5,13,14,13,12,14,15,11,9,8,8,0,11,6,7,8,6,14,8,12,12,5,6,4,10,11,11,15,0,11,14,8,7,6,0
2022-04-09 21:00:00,4,2,0,2,0,4,0,0,0,1,0,3,0,2,0,4,16,17,6,5,11,6,5,4,6,5,0,1,0,7,2,0,0,5,4,3,1,2,2,7,4,6,5,0,0,8,6,5,3,0
2022-04-09 22:00:00,2,3,0,0,0,1,0,0,2,2,0,1,0,0,0,2,16,16,14,13,13,12,11,9,7,8,5,1,6,2,3,0,3,6,5,0,6,5,2,9,9,0,12,11,9,8,5,4,2,0
2022-04-09 23:00:00,0,4,2,0,1,2,1,0,0,3,0,2,0,0,0,0,10,11,12,11,10,9,8,6,9,8,7,6,7,6,7,5,2,4,5,0,4,3,0,8,7,6,7,6,0,6,3,1,1,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,0,1,0,1,0,2,0,0,1,1,0,0,2,1,4,0,2,4,5,3,6,2,0,7,0,0,0,4,3,5,6,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,3,0,0,0,4,0,5,4,3,4,2,3,0,3,5,3,8,3,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,0,1,0,0,0,2,0,4,3,5,1,0,0,2,0,3,5,5,1,0,1,4,4,5,8,9,5,0,0,7,8,4,8,7,7,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-10 08:00:00,0,4,0,2,0,3,5,7,7,8,12,12,13,11,10,2,3,4,5,6,2,3,3,4,5,6,7,7,0,8,12,10,16,17,15,0,10,11,9,2,3,3,3,2,2,0,0,1,0,0
2022-04-10 09:00:00,0,3,0,5,0,6,3,6,9,10,4,9,4,8,2,7,5,2,1,0,6,2,7,3,9,11,12,11,8,8,12,5,13,16,15,0,6,3,4,2,3,0,3,0,2,1,2,1,0,0
2022-04-10 10:00:00,0,2,0,0,0,3,4,5,6,3,7,8,10,16,15,6,11,9,0,8,6,7,5,7,2,14,7,6,0,8,14,6,14,13,6,6,10,9,8,3,0,0,4,0,1,0,0,3,1,0
2022-04-10 11:00:00,0,3,0,1,0,2,4,6,8,6,11,10,8,0,9,4,5,13,7,13,12,5,4,11,12,11,11,13,0,14,17,18,19,18,17,13,11,12,3,2,5,0,3,2,1,0,0,0,0,0
2022-04-10 12:00:00,0,2,2,3,2,3,6,9,12,11,0,14,0,0,8,12,12,6,12,6,14,14,8,18,17,17,16,15,15,12,11,9,12,12,9,11,10,11,7,2,3,3,6,3,5,4,3,2,0,0
2022-04-10 13:00:00,0,6,11,9,8,7,6,5,8,9,0,8,10,0,9,9,11,3,5,8,12,11,13,7,11,11,8,10,14,11,12,13,14,10,17,10,12,7,11,5,7,0,6,0,0,4,5,3,4,0
2022-04-10 14:00:00,0,4,0,0,0,6,3,7,6,10,9,12,8,0,11,8,9,11,9,8,9,8,9,8,10,10,0,8,7,9,9,10,12,11,13,14,7,0,6,4,5,5,5,0,6,5,4,1,2,0
2022-04-10 15:00:00,3,3,2,5,3,3,6,7,8,0,8,9,4,0,8,8,16,12,14,12,13,11,11,8,7,11,9,11,14,16,13,7,17,11,6,7,6,7,5,10,6,0,14,0,8,12,5,2,4,0
2022-04-10 16:00:00,6,1,0,0,0,4,0,6,4,9,9,12,8,0,5,7,17,12,0,16,14,11,11,7,11,10,11,12,11,13,11,8,12,8,12,0,8,6,5,4,5,4,6,5,4,4,5,3,2,0
2022-04-10 17:00:00,0,8,0,7,5,5,7,10,11,13,13,12,0,11,13,11,17,12,11,15,14,12,11,10,9,10,9,10,14,13,15,6,18,18,21,22,21,22,18,10,9,0,10,8,0,6,4,1,2,0
2022-04-10 18:00:00,0,5,0,0,4,5,0,6,8,9,5,8,0,9,8,9,21,21,22,19,17,18,15,14,12,11,13,6,7,12,11,9,12,11,13,16,13,11,10,8,5,6,16,15,11,6,6,3,0,0
2022-04-10 19:00:00,1,5,6,0,5,3,4,4,5,5,0,11,14,1,0,14,15,19,20,18,11,18,17,5,16,15,12,13,0,12,12,13,14,8,5,11,7,4,4,11,4,10,12,0,10,11,7,6,5,0
2022-04-10 20:00:00,2,1,0,0,0,3,0,2,0,4,6,5,5,4,0,3,10,11,12,3,11,8,8,8,14,11,5,0,7,11,9,10,10,10,9,7,5,3,3,10,4,3,16,4,3,3,3,1,0,0
2022-04-10 21:00:00,0,5,1,4,0,2,1,3,2,3,0,0,4,5,4,6,23,25,23,15,10,9,9,7,5,6,5,0,5,2,0,0,2,4,3,0,1,3,2,7,9,8,8,6,16,14,7,5,3,0
2022-04-10 22:00:00,0,7,0,6,4,2,0,0,0,1,0,0,0,0,0,3,19,11,10,22,20,15,12,8,11,8,7,1,5,1,6,4,3,4,2,0,1,1,1,7,7,0,10,4,6,9,5,4,1,0
2022-04-10 23:00:00,3,2,0,0,0,3,1,0,0,0,0,2,0,0,0,0,16,8,0,15,11,8,12,0,11,8,7,6,5,7,6,0,4,0,3,3,2,0,0,4,4,0,4,0,3,0,1,1,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,2,0,3,0,5,6,7,2,8,5,5,4,6,4,4,5,0,0,7,8,0,10,2,12,17,9,9,0,13,12,13,13,10,12,0,8,5,4,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,0,0,2,0,2,3,4,5,9,7,8,6,8,0,6,3,4,1,1,5,0,6,8,10,13,15,17,17,15,16,17,20,20,18,19,7,10,0,2,0,2,2,1,1,1,0,0,0,0
2022-04-11 07:00:00,0,3,3,0,2,6,7,13,16,20,26,25,0,26,27,22,8,9,11,12,17,19,20,21,23,31,33,34,32,31,33,37,49,46,43,41,23,21,21,14,12,15,18,14,8,13,12,0,11,0
2022-04-11 08:00:00,0,5,0,2,0,7,9,13,15,16,18,27,30,20,29,25,14,15,19,22,24,29,32,37,42,44,46,47,33,30,31,34,43,40,40,42,23,23,19,9,12,23,26,25,3,22,20,19,17,0
2022-04-11 09:00:00,0,4,0,4,6,8,9,11,12,13,15,16,17,17,10,16,6,5,4,4,5,5,7,10,6,11,13,15,13,19,21,18,23,19,19,17,11,11,10,6,7,5,10,9,2,2,0,0,1,0
2022-04-11 10:00:00,0,3,3,0,1,5,0,7,8,9,6,6,0,5,11,7,7,5,8,9,6,7,7,8,10,10,12,13,7,12,16,19,25,26,24,23,18,17,12,10,8,0,13,12,11,6,4,2,1,0
2022-04-11 11:00:00,0,3,0,4,4,7,8,10,7,6,9,10,5,9,8,6,7,11,5,6,14,13,12,11,12,15,14,7,15,15,16,17,18,17,15,16,12,14,13,7,3,6,9,8,5,5,4,0,3,0
2022-04-11 12:00:00,0,4,3,0,0,5,5,6,8,9,10,8,2,1,0,9,15,17,8,17,8,9,16,10,14,14,12,13,12,10,12,11,13,15,14,6,9,0,9,6,5,0,7,4,6,5,4,2,1,0
2022-04-11 13:00:00,0,4,0,1,3,3,4,5,5,9,11,13,7,6,5,7,11,12,13,13,14,10,11,8,13,11,12,13,14,12,14,15,16,11,12,7,9,8,6,16,9,13,18,12,14,4,3,2,0,0
2022-04-11 14:00:00,0,5,10,0,5,11,12,11,10,9,7,7,5,12,5,10,14,15,15,12,12,11,10,7,5,8,8,10,22,24,22,12,22,22,14,20,19,16,8,8,5,6,12,0,9,6,3,1,0,0
2022-04-11 15:00:00,0,8,5,10,0,9,4,8,9,8,9,8,5,5,7,5,12,13,14,14,13,12,11,12,11,12,0,6,14,16,14,12,15,14,17,13,15,14,13,4,6,5,7,5,4,5,4,2,1,0
2022-04-11 16:00:00,0,26,16,26,25,26,13,25,27,29,28,26,25,24,23,15,14,16,17,19,18,14,13,15,15,17,18,17,12,35,37,36,38,37,37,34,26,25,21,15,8,5,9,4,7,8,4,3,2,0
2022-04-11 17:00:00,0,7,1,8,0,9,1,8,5,8,9,11,6,10,7,12,23,26,25,6,10,6,8,7,6,5,5,8,5,9,11,10,13,30,23,23,17,14,13,17,16,14,17,16,12,17,9,8,6,0
2022-04-11 18:00:00,0,11,10,9,10,6,10,9,10,7,14,10,0,13,11,6,28,30,31,29,27,23,18,15,15,16,12,17,0,15,14,14,16,19,21,17,17,13,12,32,33,30,38,37,37,27,15,11,9,0
2022-04-11 19:00:00,0,7,5,8,9,8,9,7,5,8,2,10,11,1,10,9,26,28,29,28,26,20,16,15,14,9,8,7,4,8,7,8,5,8,9,0,7,5,5,18,16,16,36,33,33,26,17,12,6,2
2022-04-11 20:00:00,3,3,4,5,4,2,0,0,4,0,0,0,2,0,2,5,15,17,12,13,15,13,8,6,8,10,9,1,8,6,3,7,3,6,7,1,7,0,6,15,13,13,17,12,5,15,11,8,2,0
2022-04-11 21:00:00,4,3,0,2,1,3,0,1,2,0,0,3,3,0,0,5,18,20,21,20,18,17,14,14,9,7,5,5,4,8,2,1,2,1,4,6,4,5,2,9,11,10,13,12,11,9,6,6,5,0
2022-04-11 22:00:00,1,5,5,5,4,3,0,2,1,0,0,1,0,0,0,2,17,20,13,13,16,16,13,8,9,9,3,8,8,6,6,2,7,1,4,5,1,5,6,16,14,0,17,0,18,17,10,7,6,0
2022-04-11 23:00:00,0,4,0,3,2,2,0,0,0,0,0,0,1,0,0,1,14,12,15,14,12,6,10,6,9,8,6,6,0,7,6,0,6,5,2,0,2,2,0,6,7,6,11,8,10,9,5,2,3,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,2,0,4,0,5,6,7,6,8,8,9,5,0,8,6,7,4,0,8,10,2,12,6,14,15,14,16,9,15,9,0,11,13,0,0,9,6,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,0,1,1,2,4,8,9,10,11,10,5,6,0,9,5,3,3,4,6,4,5,7,9,13,13,15,12,15,16,17,18,5,17,16,8,8,6,4,3,2,1,0,1,0,1,0,0,0
2022-04-12 07:00:00,0,4,1,2,4,6,10,14,16,16,20,21,17,18,21,19,5,6,8,9,10,13,13,16,20,28,29,26,32,27,20,27,35,34,34,32,21,19,16,4,11,15,19,18,0,6,1,5,3,0
2022-04-12 08:00:00,0,5,3,6,1,8,11,16,17,18,20,22,22,21,20,16,13,5,15,6,18,20,21,23,25,31,34,37,35,36,37,43,52,48,46,45,26,31,27,8,13,17,22,21,15,19,18,17,15,0
2022-04-12 09:00:00,0,6,4,8,4,9,11,12,13,15,16,16,9,15,15,15,9,11,13,15,11,10,11,12,15,17,17,22,21,19,22,23,25,21,18,19,15,13,11,26,24,12,31,27,29,5,1,3,0,0
2022-04-12 10:00:00,1,2,3,4,0,5,6,6,6,0,7,7,0,6,5,6,5,4,2,4,4,5,6,7,9,11,12,8,3,10,14,6,18,18,8,0,11,0,10,6,7,8,9,8,5,2,1,0,0,0
2022-04-12 11:00:00,0,3,0,2,1,5,0,6,7,8,7,0,0,1,6,5,10,8,8,8,9,5,7,5,6,8,0,10,11,9,6,0,10,9,10,9,7,7,3,8,0,8,8,7,6,2,0,1,0,0
2022-04-12 12:00:00,0,3,0,1,0,2,4,5,5,6,6,7,7,9,8,7,9,4,6,6,5,7,6,7,0,10,9,9,8,8,11,13,9,12,9,4,9,10,9,6,6,5,6,5,0,5,2,1,1,0
2022-04-12 13:00:00,2,3,0,3,4,6,0,7,6,7,9,3,0,6,0,7,10,12,13,13,10,13,14,14,15,19,7,21,20,19,18,17,10,8,16,15,10,5,9,12,5,13,12,0,13,3,4,3,1,0
2022-04-12 14:00:00,0,1,2,2,0,0,1,2,4,6,3,7,0,1,5,5,10,12,10,10,9,9,7,9,8,9,11,12,0,13,8,7,8,8,9,0,7,8,4,7,6,6,5,4,4,3,1,1,2,0
