Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_경일초등학교입구,8_성수공고앞,9_성원중성수동이마트앞,10_뚝도시장,11_경수중학교,12_성수119안전센터,13_노룬산시장앞,14_국민은행신자양지점,15_신양초등학교앞,16_자양고교앞,17_자양우성아파트앞,18_자양미소약국.자양골목시장,19_국민은행자양지점앞,20_자양아파트앞,21_잠실대교전망쉼터,22_잠실역.잠실대교남단,23_석촌호수.한솔병원,24_석촌역,25_송파역.헬리오시티,26_가락1동주민센터,27_가락시장.헬리오시티,28_수서역KT수서지점,29_수서역,30_쟁골마을,31_강남더샵라르고오피스텔,32_못골마을.LH강남아이파크,33_래미안강남힐즈,34_세곡중학교.세명초등학교,35_세곡푸르지오,36_강남신동아파밀리에1단지,37_은곡마을.강남신동아파밀리에,38_대왕초등학교,39_은곡마을.LH이편한세상,40_은곡마을진입로,41_세곡푸르지오,42_세곡중학교.세명초등학교,43_래미안강남힐즈,44_못골마을,45_강남현대힐스테이트에코,46_쟁골마을,47_고속철도수서역,48_수서역5번.출구,49_수서역,50_가락시장.헬리오시티,51_송파역,52_석촌역,53_석촌호수.한솔병원,54_잠실역.롯데월드몰,55_잠실역.잠실대교남단,56_잠실대교전망쉼터,57_자양아파트앞,58_국민은행자양지점앞,59_자양미소약국.자양골목시장,60_자양우성아파트앞,61_자양고교앞,62_국민은행신자양지점,63_노룬산시장앞,64_성수119안전센터,65_경수중학교,66_뚝도시장,67_성원중성수동이마트앞,68_성수공고앞,69_경일초등학교입구,70_뚝도아리수정수센터수도박물관,71_천주교성수동성당앞,72_성수1가1동새마을금고,73_서울숲지구대앞,74_뚝도시장구길,75_성수동차고지(종점가상)
2022-03-19 04:00:00,0,0,0,1,0,0,1,0,1,2,3,2,3,4,1,0,0,2,6,10,8,5,5,5,5,0,4,0,3,2,0,0,0,3,3,2,0,1,2,1,0,3,0,0,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,2,1,0,2,3,2,5,7,0,7,11,12,13,14,12,13,14,18,17,15,10,10,12,7,9,6,4,2,1,0,0,0,1,0,1,0,0,0,0,5,1,6,0,0,0,1,1,3,2,4,3,3,2,1,3,5,3,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,1,0,0,0,0,2,1,0,0,2,3,5,0,5,3,7,7,8,0,7,6,7,6,5,9,6,11,11,7,4,2,0,0,1,0,2,1,0,2,5,6,6,6,5,5,3,3,5,4,4,5,2,0,4,5,9,10,3,7,6,5,5,4,2,1,0,0,0,0,0,0,0,0
2022-03-19 07:00:00,0,1,2,1,3,1,0,2,3,4,4,0,6,7,5,5,9,10,13,14,15,9,6,6,5,3,4,3,5,4,3,2,2,1,0,0,1,0,0,0,2,6,7,8,10,0,11,9,5,4,9,6,6,6,5,5,9,10,14,13,9,9,8,10,8,4,3,1,0,0,0,0,0,0,0
2022-03-19 08:00:00,0,1,1,2,3,0,4,2,5,6,7,4,9,9,10,11,11,12,17,21,18,11,7,6,9,5,8,6,9,5,5,2,3,1,2,1,1,0,3,0,7,16,18,20,26,24,25,18,20,23,22,17,10,8,9,2,11,14,18,16,15,14,11,9,8,4,3,1,0,0,0,1,0,0,0
2022-03-19 09:00:00,1,2,3,3,2,0,2,4,4,6,5,7,8,11,12,11,14,22,26,29,27,19,12,12,13,12,15,14,23,22,18,14,6,3,2,1,5,1,7,4,10,13,20,22,28,23,24,16,13,20,19,20,18,11,10,9,10,16,17,16,13,11,10,6,7,4,3,1,0,0,1,1,0,0,0
2022-03-19 10:00:00,0,0,0,0,1,1,2,3,4,5,2,5,6,8,9,13,14,18,21,21,19,10,9,8,7,6,10,9,9,9,8,8,8,5,3,3,2,2,4,0,4,15,18,21,29,28,31,25,27,29,27,26,17,12,12,0,7,12,13,12,11,10,11,9,7,5,5,1,0,0,0,0,0,0,0
2022-03-19 11:00:00,1,0,1,2,3,0,1,2,4,5,7,9,12,13,15,15,15,13,15,19,17,11,12,15,14,10,16,15,12,2,11,8,7,4,3,2,0,1,3,0,5,10,19,22,29,15,31,18,19,25,21,24,18,12,15,15,12,14,17,17,15,14,16,10,0,7,7,4,0,3,0,2,0,0,0
2022-03-19 12:00:00,0,0,0,0,0,1,3,3,5,8,0,5,10,11,9,13,14,13,17,18,15,12,9,9,14,13,12,11,8,9,8,4,9,7,5,0,1,1,2,2,3,8,13,17,19,0,21,18,21,23,22,22,19,12,10,9,11,13,17,18,13,10,11,11,10,5,6,4,1,0,1,0,0,0,0
2022-03-19 13:00:00,0,4,3,0,0,2,4,0,3,4,6,5,11,16,19,21,22,23,26,27,26,20,13,13,11,10,13,12,14,13,12,9,10,6,3,4,3,2,3,0,5,14,23,27,29,0,30,22,25,27,27,25,27,21,20,0,19,20,17,14,13,13,9,15,11,6,4,3,2,0,0,0,0,0,0
2022-03-19 14:00:00,3,5,6,2,3,5,8,9,13,16,14,13,18,19,19,18,15,13,17,20,18,15,15,18,17,12,17,16,23,20,17,13,10,4,2,1,1,2,4,5,5,12,15,25,35,36,34,25,26,34,29,27,27,21,21,0,19,18,14,12,11,11,9,12,11,6,3,3,1,0,0,0,0,0,0
2022-03-19 15:00:00,0,2,1,3,0,3,4,8,16,15,14,16,10,16,11,20,21,21,22,22,20,15,15,17,20,15,20,19,27,28,25,18,11,4,2,1,1,2,3,4,6,9,12,15,22,26,28,30,32,28,26,26,22,14,17,15,14,14,12,11,9,9,10,7,2,5,4,1,3,3,2,1,0,0,0
2022-03-19 16:00:00,0,2,1,3,2,0,2,3,9,11,6,9,12,15,16,16,15,19,22,25,22,15,14,15,14,12,15,14,14,11,12,8,6,4,2,1,2,1,6,1,12,13,21,27,39,40,34,26,26,27,28,28,29,28,30,0,22,19,19,16,18,14,16,16,15,12,9,8,4,1,0,1,0,0,0
2022-03-19 17:00:00,0,2,1,2,3,4,3,4,7,11,13,12,15,15,17,20,20,17,17,16,15,17,17,19,20,19,23,14,29,23,24,21,11,6,4,2,2,1,2,0,7,14,21,23,27,26,30,21,24,25,21,21,21,19,25,24,26,22,18,19,19,17,14,11,12,8,6,3,0,0,1,1,0,0,0
2022-03-19 18:00:00,0,2,2,1,4,1,2,3,7,9,10,11,14,23,17,18,15,17,12,14,8,23,20,19,23,22,22,17,31,19,30,13,9,8,6,4,2,1,2,0,3,7,9,11,18,15,19,15,18,16,14,14,14,23,26,15,25,22,17,17,17,15,15,16,14,8,9,7,3,4,4,3,2,0,0
2022-03-19 19:00:00,1,2,1,2,3,5,7,8,12,14,15,14,15,17,16,20,19,15,13,16,17,21,21,22,23,18,25,19,19,15,26,23,22,8,6,5,2,2,0,0,2,5,7,6,10,7,9,8,9,12,10,9,12,20,21,8,20,18,20,23,22,14,16,16,6,9,6,3,1,0,0,0,0,0,0
2022-03-19 20:00:00,0,2,0,0,1,3,1,3,6,7,7,6,9,12,7,11,7,12,4,10,8,14,21,24,28,26,26,25,37,35,29,24,16,12,5,2,1,0,1,0,3,4,5,2,7,8,12,11,10,8,12,15,20,24,26,0,23,18,19,17,15,14,13,14,10,9,7,5,3,1,2,0,0,0,0
2022-03-19 21:00:00,0,1,0,0,0,0,5,6,9,11,3,10,11,13,15,9,16,15,14,10,0,22,19,20,19,19,16,13,14,0,9,9,7,6,5,3,0,1,2,1,3,4,3,6,13,15,15,9,8,13,10,6,11,16,19,15,22,17,15,15,14,13,14,10,6,6,5,4,2,0,0,0,0,0,0
2022-03-19 22:00:00,0,0,0,0,0,0,1,1,5,6,0,8,11,14,7,16,7,15,7,6,5,19,19,17,18,16,15,13,23,16,19,14,11,6,4,1,2,0,1,2,3,1,4,5,4,0,6,7,8,6,7,7,9,16,20,22,21,15,11,10,7,5,4,4,2,0,2,1,0,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,9,8,8,5,25,0,22,18,9,1,0,0,1,0,1,0,1,0,3,4,5,4,4,8,9,7,6,6,7,8,6,0,7,6,8,7,6,5,4,5,4,3,2,3,1,0,0,0,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,1,1,0,1,0,2,1,1,3,3,4,0,2,0,2,3,3,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,2,0,0,3,2,5,1,0,5,4,7,6,0,4,7,2,9,5,5,4,4,3,5,0,4,3,4,0,3,0,1,0,0,0,0,0,1,0,1,6,3,3,5,4,5,3,4,3,3,4,4,2,4,1,4,3,6,0,0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,0,0,0,0,0,2,1,0,2,2,4,0,5,3,6,8,9,1,5,5,5,4,1,2,1,3,2,0,0,2,0,0,1,0,0,0,1,3,5,8,11,12,0,10,5,6,9,3,3,4,3,0,0,3,5,7,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,1,1,0,1,2,0,3,4,0,5,5,6,9,0,3,0,9,6,6,5,7,7,5,3,0,4,4,7,0,6,4,3,1,0,0,1,0,1,0,6,5,7,6,10,0,8,7,8,2,8,7,7,7,7,0,4,5,6,6,4,5,1,6,4,2,1,0,1,0,0,0,0,0,0
2022-03-20 08:00:00,0,2,0,3,1,1,1,2,3,4,5,3,6,7,8,9,10,10,16,17,15,8,7,7,10,9,5,7,9,7,6,3,5,1,0,0,1,0,2,0,4,9,12,17,24,0,20,10,12,13,13,11,8,7,6,0,7,10,13,12,10,10,9,7,6,5,3,2,0,0,1,0,0,0,0
2022-03-20 09:00:00,0,1,2,2,1,2,3,5,7,9,9,8,9,9,9,9,12,17,21,23,22,16,14,14,15,14,16,9,12,11,7,6,5,6,4,2,3,1,3,0,11,16,21,27,31,30,29,17,14,17,18,19,15,5,5,6,3,10,12,9,9,10,5,7,3,4,2,1,0,0,0,0,0,0,0
2022-03-20 10:00:00,0,1,0,1,1,3,2,3,6,8,7,5,6,11,13,15,15,16,22,12,20,10,7,8,5,7,8,6,8,1,6,3,1,1,0,0,0,0,6,0,7,12,14,17,23,0,21,11,13,15,15,16,14,4,5,0,6,14,18,19,20,17,14,15,13,10,7,2,1,0,1,0,0,0,0
2022-03-20 11:00:00,0,1,4,2,5,2,0,4,4,4,5,6,7,10,11,12,13,13,17,14,12,10,8,10,12,9,0,6,7,0,5,3,4,4,3,2,3,2,4,0,4,10,11,13,20,17,19,17,17,22,23,18,20,10,10,0,10,10,13,15,14,12,9,8,7,5,3,0,0,0,0,0,0,0,0
2022-03-20 12:00:00,0,0,0,0,2,3,4,5,2,5,4,6,8,12,15,15,13,21,24,26,24,14,13,14,17,15,14,14,14,7,4,3,1,2,1,0,0,2,6,8,16,21,27,33,37,27,35,21,19,25,25,24,21,11,4,12,9,9,10,9,8,13,11,11,10,8,5,0,2,0,0,0,0,0,0
2022-03-20 13:00:00,2,5,6,7,5,4,5,5,8,8,0,9,13,14,17,20,23,22,26,25,22,19,17,19,19,17,18,20,18,18,11,10,4,2,3,2,1,0,1,0,4,22,28,31,35,0,34,27,31,34,33,29,25,16,17,18,21,26,30,30,29,15,15,15,14,9,5,3,1,0,0,1,0,0,0
2022-03-20 14:00:00,0,0,2,4,2,4,10,3,6,6,8,9,10,8,8,13,14,13,15,16,14,13,11,13,15,9,16,9,9,8,6,7,3,1,0,0,3,1,4,3,7,12,14,19,27,27,25,18,21,23,23,23,21,16,19,0,24,25,25,9,17,16,14,12,11,7,8,7,1,0,1,0,0,0,0
2022-03-20 15:00:00,0,3,0,0,2,4,7,5,11,12,7,13,14,18,16,16,19,21,20,21,19,25,19,18,17,15,15,14,17,9,10,8,7,4,3,9,8,4,10,0,6,9,14,16,23,11,25,24,28,25,24,26,26,17,19,18,20,18,16,15,13,11,10,9,5,5,4,1,1,1,0,1,0,0,0
2022-03-20 16:00:00,0,2,0,3,3,3,0,4,11,12,13,15,19,21,22,21,17,22,20,21,10,24,20,18,19,16,18,15,21,13,12,9,9,3,1,0,1,0,2,2,6,10,17,20,25,20,25,23,26,27,30,24,20,20,22,21,21,19,17,9,13,8,6,7,3,6,3,2,0,0,2,0,0,1,0
2022-03-20 17:00:00,1,1,1,0,0,3,4,5,8,13,4,8,16,19,22,23,20,20,19,19,21,35,37,37,34,35,30,26,22,20,19,18,17,6,2,1,5,0,2,0,6,9,15,17,20,0,18,16,18,19,18,20,18,17,16,8,16,22,23,12,19,11,12,12,11,9,7,5,2,2,1,0,0,0,0
2022-03-20 18:00:00,0,0,0,0,3,2,0,4,9,12,0,12,13,17,18,18,19,23,20,15,20,24,25,33,31,29,16,15,29,30,22,18,9,6,4,2,1,2,4,1,2,7,13,13,15,6,13,15,18,22,19,19,15,19,21,20,22,23,20,20,17,13,13,12,7,8,8,5,3,0,0,0,0,0,0
2022-03-20 19:00:00,0,2,1,0,2,1,3,4,10,12,13,13,16,9,17,16,15,11,11,15,10,19,19,17,21,20,28,25,25,24,19,17,14,6,5,2,2,3,0,0,1,2,5,5,6,0,15,14,17,16,14,14,15,23,26,17,23,17,16,13,12,7,4,6,1,3,3,1,4,0,1,0,0,0,0
2022-03-20 20:00:00,0,1,0,1,2,3,0,5,6,9,10,10,11,12,10,7,10,9,12,10,10,27,31,30,27,25,24,11,31,33,28,21,14,6,2,3,0,1,1,0,1,1,3,6,8,4,15,15,16,12,13,10,12,20,23,0,20,10,13,13,11,10,9,6,0,6,3,2,0,0,0,0,0,0,0
2022-03-20 21:00:00,0,0,0,0,1,3,4,3,8,10,11,10,17,18,0,5,11,14,12,11,7,16,23,22,17,19,10,16,33,33,29,11,8,6,5,2,1,1,1,0,4,5,4,0,6,9,20,22,22,18,15,11,11,13,17,11,16,15,12,10,8,7,6,6,3,5,4,2,0,1,0,0,0,0,0
2022-03-20 22:00:00,0,1,0,0,1,0,2,3,7,4,2,6,8,8,4,9,0,8,6,6,5,11,12,15,11,14,13,9,35,22,30,24,16,8,5,4,1,3,4,2,3,3,5,4,7,2,12,20,21,14,15,12,14,18,17,0,12,10,6,0,5,3,3,4,0,3,0,2,0,0,1,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,5,11,12,10,16,8,5,15,6,4,3,2,0,0,1,0,0,0,3,0,2,0,6,5,6,5,5,6,7,10,4,0,14,11,9,7,0,8,7,6,5,3,1,0,0,0,0,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,1,0,0,1,2,1,0,3,5,6,8,0,8,12,18,26,15,6,6,5,6,5,4,3,3,0,2,0,2,0,0,1,2,1,2,0,3,6,0,7,9,8,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,0,0,0,0,2,5,1,2,7,8,7,8,9,10,10,12,14,18,19,14,14,14,18,16,14,15,10,10,8,6,3,2,1,1,2,1,0,2,0,5,7,8,13,14,1,6,7,8,10,9,9,8,7,2,0,6,7,7,6,5,5,4,0,2,0,1,0,2,0,0,0,0,0,0
2022-03-21 06:00:00,0,1,1,2,1,0,0,5,4,6,4,7,7,9,10,12,14,21,30,37,16,17,16,16,19,18,21,12,16,15,9,6,3,2,1,1,2,1,1,0,5,10,14,15,19,14,14,10,9,14,13,15,14,5,3,0,4,7,10,11,9,7,5,4,2,3,2,1,0,0,0,0,0,0,0
2022-03-21 07:00:00,0,1,2,4,5,1,6,10,12,15,16,20,26,30,31,33,44,47,54,50,46,26,21,19,21,19,27,13,29,28,22,7,5,4,3,2,19,21,24,6,27,54,61,62,70,67,52,23,25,36,33,37,37,15,14,0,11,19,23,22,23,21,20,16,9,10,9,7,2,0,0,0,0,0,0
2022-03-21 08:00:00,2,1,5,5,5,4,6,8,12,16,16,14,20,20,25,26,31,39,48,55,50,33,24,22,26,28,30,22,46,45,40,22,15,7,2,1,15,16,33,3,36,28,30,41,55,54,52,27,28,40,37,34,37,16,17,0,20,30,35,38,38,38,34,28,22,15,13,7,4,5,3,0,0,1,0
2022-03-21 09:00:00,1,2,2,2,2,1,2,4,5,6,9,13,17,21,22,24,26,30,38,40,34,18,17,15,16,15,16,13,20,10,15,4,3,3,1,0,2,3,4,1,6,18,32,41,49,52,49,14,16,23,23,27,24,15,17,0,16,19,23,24,25,23,21,14,13,11,9,3,2,1,0,0,0,0,0
2022-03-21 10:00:00,1,1,3,3,1,2,4,4,10,11,2,9,11,12,7,14,17,17,18,17,15,14,13,10,11,10,11,8,8,8,7,5,3,2,1,1,1,1,3,0,5,15,17,18,18,15,17,13,20,23,20,20,19,13,12,0,15,17,19,18,17,14,13,11,8,4,4,3,2,1,1,0,0,0,0
2022-03-21 11:00:00,1,0,1,2,1,2,2,3,5,8,7,9,5,10,12,13,13,16,18,18,16,12,9,9,11,12,11,8,10,9,7,6,4,2,1,0,0,0,1,1,3,4,8,9,12,0,11,10,11,13,16,15,14,12,13,14,12,12,14,12,11,9,6,5,3,2,3,1,1,0,0,0,0,0,0
2022-03-21 12:00:00,1,0,1,0,2,1,3,5,7,9,6,8,9,11,13,13,13,14,15,14,14,13,14,15,13,13,14,13,21,0,20,20,10,3,1,0,1,0,2,0,5,10,15,17,23,18,18,14,16,16,17,15,15,8,9,4,9,10,9,10,9,9,8,9,8,4,3,0,0,2,3,0,2,0,0
2022-03-21 13:00:00,1,0,2,3,0,4,1,5,8,10,11,6,10,8,9,9,10,12,14,12,0,15,13,7,12,11,12,9,16,17,20,18,12,3,2,0,2,1,0,0,3,10,12,15,17,16,23,18,19,19,16,16,17,10,8,7,8,11,14,13,11,9,8,6,4,2,3,1,1,0,0,0,0,0,0
2022-03-21 14:00:00,1,0,0,0,0,1,2,1,3,5,4,3,7,8,9,11,13,14,16,19,5,18,17,18,17,7,17,14,10,9,8,7,4,32,28,12,2,0,2,1,5,10,13,14,15,15,15,14,16,17,14,16,16,16,13,0,17,14,13,13,14,8,8,8,7,3,1,1,0,0,0,1,0,0,0
2022-03-21 15:00:00,1,1,0,0,0,2,8,6,11,13,10,11,13,12,12,13,15,18,14,18,7,20,17,16,16,15,12,11,18,15,18,31,22,21,13,7,3,3,3,4,5,7,11,14,15,14,17,17,15,14,16,12,15,12,13,0,24,25,26,9,10,11,11,12,13,9,7,3,0,0,0,0,0,0,0
2022-03-21 16:00:00,0,0,1,0,1,2,2,6,13,15,9,12,16,21,26,28,26,27,20,17,17,25,28,27,28,23,22,19,35,24,29,23,19,11,10,4,2,4,5,5,6,9,13,28,33,38,36,25,33,32,27,27,27,24,22,20,20,18,25,21,23,21,20,16,15,12,5,4,1,0,0,0,0,0,0
2022-03-21 17:00:00,0,1,2,0,2,2,4,7,11,12,6,11,16,18,18,25,23,24,22,23,22,25,25,31,35,30,24,24,36,35,28,26,18,7,4,1,2,3,4,2,6,12,14,33,33,34,30,30,34,35,29,34,35,37,38,37,31,20,21,18,15,12,11,11,8,6,6,4,0,3,1,0,0,0,0
2022-03-21 18:00:00,0,2,3,2,3,4,6,9,15,19,22,23,27,30,35,35,33,27,24,25,23,39,36,37,38,32,30,26,49,31,31,25,18,6,4,1,1,3,5,8,10,15,20,39,40,41,41,38,44,45,40,37,37,45,50,21,41,30,19,15,14,9,8,10,8,6,4,3,2,0,2,1,0,0,0
2022-03-21 19:00:00,0,0,0,0,0,2,3,5,7,10,10,13,14,16,18,19,18,19,15,14,14,36,37,32,33,25,19,16,55,54,42,39,29,15,7,3,2,0,3,0,4,5,12,22,24,9,27,16,20,20,29,26,30,30,32,22,30,29,24,22,21,14,14,12,10,7,4,2,1,0,1,0,0,0,0
2022-03-21 20:00:00,0,1,0,2,1,2,0,4,8,14,14,8,17,18,13,14,13,16,15,17,16,19,15,17,16,16,14,12,28,29,22,17,15,9,5,2,0,0,1,1,3,3,5,8,10,7,13,16,17,13,11,12,14,15,18,0,16,14,14,12,10,8,5,7,6,2,4,2,1,0,0,0,0,0,0
2022-03-21 21:00:00,0,1,0,0,1,2,4,5,8,9,0,9,10,10,13,16,15,19,15,14,7,23,22,22,20,18,19,15,23,18,20,15,11,5,4,3,2,2,3,1,5,4,5,5,9,9,8,10,12,9,11,9,11,12,13,12,13,11,11,10,9,7,5,6,4,3,4,2,0,0,0,1,0,0,0
2022-03-21 22:00:00,3,0,0,0,4,0,7,9,11,6,10,9,10,12,10,13,14,14,12,11,8,14,17,22,25,20,19,19,20,0,15,14,8,5,2,2,1,1,1,0,3,4,6,11,16,14,13,9,11,10,8,9,10,15,16,13,14,13,12,14,12,10,7,4,6,3,3,3,0,2,0,0,0,0,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,9,10,9,0,14,13,14,12,8,3,1,0,0,1,2,2,0,3,2,0,3,0,4,5,3,4,4,5,7,8,6,3,9,8,8,6,6,5,3,4,1,0,2,1,1,0,0,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,1,1,2,0,0,2,0,1,2,3,5,6,5,5,12,22,29,20,6,7,6,6,0,0,4,6,0,0,0,0,4,0,2,1,0,1,0,2,3,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,0,0,0,0,1,3,5,6,3,3,3,4,7,8,8,9,10,14,15,12,12,12,11,9,10,11,11,6,5,3,1,2,2,1,1,3,0,3,0,5,10,11,15,16,0,14,9,10,10,9,7,7,3,4,3,5,7,7,8,7,6,4,3,0,0,0,1,2,0,0,0,0,0,0
2022-03-22 06:00:00,0,0,1,2,0,0,3,4,3,3,5,3,6,8,10,15,11,15,21,26,23,16,15,12,13,10,13,10,14,13,8,5,2,2,3,3,2,2,3,0,5,15,16,19,28,0,15,10,12,16,16,13,16,7,8,0,7,8,9,8,3,7,6,5,4,1,3,2,0,1,0,0,0,0,0
2022-03-22 07:00:00,1,2,5,3,4,5,8,15,18,22,22,24,28,31,28,28,32,38,49,48,45,37,30,29,22,21,30,19,26,27,20,9,7,2,1,2,19,20,14,0,29,42,50,52,61,58,53,24,22,27,23,22,23,15,15,0,15,21,22,24,24,21,21,17,16,12,9,6,2,1,2,1,0,0,0
2022-03-22 08:00:00,0,1,4,3,6,4,5,6,11,15,16,13,23,29,32,36,44,55,64,67,59,41,31,29,33,32,37,29,58,54,43,19,12,9,2,3,16,22,46,26,52,28,37,45,61,38,54,26,28,42,41,41,40,18,19,0,21,22,27,28,29,29,26,21,18,15,8,2,2,2,1,1,0,0,0
2022-03-22 09:00:00,2,2,3,4,2,1,2,4,5,7,6,7,10,12,15,17,21,25,37,40,38,22,13,13,17,16,17,14,20,21,21,7,5,3,1,0,1,1,2,3,5,11,16,21,26,0,49,18,19,27,25,26,30,12,12,0,15,16,20,20,22,20,17,15,13,9,6,2,1,0,1,0,0,0,0
2022-03-22 10:00:00,0,1,1,0,2,1,0,2,4,8,8,6,5,7,9,12,13,13,15,16,15,9,8,7,8,8,10,10,12,11,9,6,4,4,3,2,2,1,1,0,3,7,15,19,25,21,25,17,18,22,20,18,16,10,9,7,11,11,14,15,13,13,11,10,5,6,4,2,0,0,1,0,0,0,0
2022-03-22 11:00:00,1,1,3,2,4,2,0,3,4,3,5,6,9,4,11,12,10,13,10,11,0,11,7,5,12,4,10,9,9,4,8,4,6,2,1,1,0,1,3,0,4,8,15,19,23,13,20,12,13,16,16,14,16,8,8,9,8,12,13,12,10,6,7,4,3,2,0,2,1,2,0,0,0,1,0
