Unnamed: 0,1_제2공학관,2_유회진학술정보관.제1공학관,3_유전공학연구소.반도체공동연구소,4_교수회관입구,5_관악사삼거리,6_국제대학원,7_수의대입구.보건대학원앞,8_경영대,9_서울대학교,10_서울대학교치과병원.동물병원,11_서울여상.서울문영여중고앞,12_관악구청,13_서울대입구역,14_봉천사거리.봉천중앙시장,15_봉원중학교.행운동우성아파트,16_관악푸르지오아파트,17_봉현초등학교,18_관악드림타운115동,19_관악드림타운북문,20_구암중학교,21_벽산아파트.선의사회복지관,22_벽산블루밍아파트종점,23_벽산블루밍벽산아파트303동앞,24_벽산아파트.선의사회복지관,25_구암중학교,26_관악드림타운북문,27_관악드림타운115동,28_동아아파트105동앞,29_성현동동아아파트,30_봉원중학교.행운동우성아파트,31_봉천사거리.위버폴리스,32_서울대입구역,33_관악경찰서.관악소방서,34_서울여상.서울문영여중고앞,35_서울대학교치과병원.동물병원,36_서울대학교,37_서울대정문,38_법대.사회대입구,39_자연대.행정관입구,40_농생대,41_공대입구,42_신소재,43_건설환경종합연구소앞,44_제2공학관
2022-03-27 08:00:00,2,0,0,0,3,0,0,3,5,2,0,4,6,9,11,14,7,0,6,3,0,0,4,3,6,8,10,13,15,12,14,35,34,33,32,23,13,6,17,16,11,10,3,0
2022-03-27 09:00:00,5,0,0,6,7,0,1,2,4,7,0,7,7,7,7,8,13,4,2,1,0,0,6,6,10,11,16,15,20,26,31,52,52,48,50,36,35,33,34,19,0,33,2,0
2022-03-27 10:00:00,7,3,0,0,12,0,13,8,15,0,14,13,7,9,9,7,7,6,5,3,2,0,6,3,8,9,11,11,13,17,17,58,59,60,58,45,43,43,42,36,33,32,4,0
2022-03-27 11:00:00,13,16,2,0,22,0,23,8,24,8,7,20,10,9,6,6,7,5,3,1,1,0,3,3,5,11,14,18,21,22,20,54,55,0,49,31,29,28,26,24,18,23,6,0
2022-03-27 12:00:00,11,8,12,14,24,13,11,17,25,16,16,20,10,11,14,15,13,5,3,6,2,1,6,8,38,43,45,18,41,35,26,40,39,38,0,41,42,38,29,25,16,23,4,0
2022-03-27 13:00:00,35,27,0,28,42,0,18,45,41,24,11,34,8,10,9,10,10,8,5,4,3,0,5,7,9,12,14,15,15,17,18,52,55,0,52,43,0,33,24,18,16,10,8,0
2022-03-27 14:00:00,31,35,21,6,40,41,0,31,49,47,46,41,16,17,18,15,15,13,12,7,1,0,6,6,7,9,15,17,18,17,17,50,41,51,39,49,36,47,38,30,24,21,6,2
2022-03-27 15:00:00,26,31,33,34,38,10,40,41,41,16,39,34,19,26,27,22,21,15,11,8,6,0,4,4,5,8,14,14,16,9,12,26,26,10,23,26,23,19,12,8,7,3,6,0
2022-03-27 16:00:00,17,19,0,21,47,30,48,30,33,46,22,42,11,18,25,22,13,10,7,4,3,0,4,4,9,11,15,8,11,9,14,16,15,16,10,16,15,12,8,7,5,6,3,0
2022-03-27 17:00:00,14,0,16,17,34,35,38,41,40,12,39,29,10,26,26,26,23,14,11,9,2,0,4,6,8,11,13,13,14,15,10,23,21,12,20,12,14,9,6,4,2,0,3,0
2022-03-27 18:00:00,10,11,8,12,24,0,25,26,28,29,27,24,19,25,28,22,22,19,13,9,8,0,5,4,8,11,12,12,11,10,7,11,8,10,9,0,8,6,4,2,1,0,0,0
2022-03-27 19:00:00,3,1,0,1,8,7,11,12,11,4,10,11,14,20,23,20,19,12,7,5,5,0,2,6,7,0,8,4,9,5,3,11,6,10,10,9,0,7,5,3,0,0,0,0
2022-03-27 20:00:00,3,1,2,0,5,0,9,8,14,0,5,10,17,22,23,20,15,9,8,4,1,1,0,0,0,1,0,0,3,1,2,9,4,0,2,0,5,6,3,2,1,0,0,0
2022-03-27 21:00:00,4,0,3,4,5,1,6,5,8,9,6,8,14,19,18,17,12,10,9,8,7,0,1,0,1,1,2,2,1,0,1,11,6,5,4,3,0,9,7,1,0,0,0,0
2022-03-27 22:00:00,2,1,3,0,5,6,7,9,10,12,7,10,21,27,27,24,16,10,7,3,2,0,1,1,2,1,2,1,0,3,0,12,11,10,0,4,3,4,4,3,1,0,0,0
2022-03-27 23:00:00,2,4,2,0,6,0,8,7,11,10,9,5,11,12,9,9,8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,16,15,0,0,0,0,0,9,6,1,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,2,0,0,0,0,0,0,2,0,0,1,1,2,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,0,1,0,2,1,2,2,1,0,0,1,2,2,3,2,1,0,1,0,0,0,5,7,10,13,16,19,18,16,13,13,11,12,9,9,9,8,6,5,4,0,1,0
2022-03-28 07:00:00,0,0,0,1,3,1,2,2,3,0,4,6,4,6,8,11,12,11,10,1,0,0,13,15,18,27,34,38,39,39,29,35,33,27,0,17,18,16,23,9,5,3,2,0
2022-03-28 08:00:00,0,0,0,0,3,2,0,1,4,3,4,5,8,10,4,11,9,3,10,4,1,0,12,13,18,26,32,36,49,50,51,58,59,59,57,57,56,50,30,14,7,5,4,0
2022-03-28 09:00:00,0,0,1,0,5,2,3,4,4,3,0,3,6,7,10,8,9,8,1,4,3,0,11,9,15,21,28,31,38,37,45,55,55,54,52,57,58,53,32,16,10,9,8,2
2022-03-28 10:00:00,1,3,0,0,6,5,6,4,5,6,5,5,6,8,10,9,6,5,4,1,1,0,5,7,11,13,17,20,23,27,44,55,57,53,50,55,52,46,27,18,12,11,5,0
2022-03-28 11:00:00,2,3,1,4,7,7,6,12,12,12,12,11,8,14,18,19,7,6,4,2,1,0,5,6,8,9,10,12,12,12,15,39,38,37,29,35,32,29,18,9,7,6,5,0
2022-03-28 12:00:00,4,5,0,0,9,3,4,14,15,17,18,11,8,11,15,17,11,6,4,5,2,0,3,3,5,9,11,13,10,11,14,52,52,51,46,51,48,44,25,11,8,7,5,0
2022-03-28 13:00:00,4,5,0,0,10,7,12,20,12,0,9,9,9,12,15,14,10,8,6,4,3,0,4,5,9,11,15,17,21,23,34,58,60,41,39,59,20,53,36,17,12,11,9,0
2022-03-28 14:00:00,5,6,2,3,8,0,16,17,21,0,17,18,9,19,19,19,15,13,6,4,3,0,6,2,31,10,9,12,13,12,11,26,27,26,25,20,21,23,19,11,6,5,4,0
2022-03-28 15:00:00,7,14,15,14,18,19,20,32,38,40,37,28,14,18,16,14,11,12,11,8,7,0,2,4,8,34,36,37,30,24,20,46,45,46,45,44,41,29,21,14,8,0,1,0
2022-03-28 16:00:00,9,11,11,14,18,21,23,40,41,43,58,50,33,32,36,35,29,21,15,16,12,0,2,3,4,6,6,9,9,9,8,22,21,0,0,0,20,16,10,5,2,1,0,0
2022-03-28 17:00:00,6,9,12,10,27,36,47,57,58,57,59,43,22,31,41,40,34,24,16,15,12,0,5,6,6,8,10,12,13,9,7,16,15,14,13,6,13,9,6,3,1,0,0,0
2022-03-28 18:00:00,22,27,37,40,53,59,42,61,53,48,60,32,35,39,44,44,36,22,16,13,8,1,5,1,7,8,11,11,13,12,8,16,11,13,12,15,14,10,4,3,5,0,0,0
2022-03-28 19:00:00,5,7,9,9,33,16,36,50,60,37,35,41,32,38,40,39,29,20,16,15,14,0,4,1,5,10,13,10,8,5,7,9,8,0,0,10,0,9,8,6,2,0,0,0
2022-03-28 20:00:00,6,10,11,13,18,19,22,39,43,44,42,23,21,29,28,27,21,10,8,5,3,0,1,1,1,2,3,0,4,3,2,7,5,4,0,4,0,3,3,1,0,0,1,0
2022-03-28 21:00:00,13,14,16,17,22,10,28,30,31,34,30,22,25,34,33,30,19,8,7,6,6,0,1,0,1,2,2,3,0,2,4,8,6,4,0,9,6,4,4,5,6,0,0,0
2022-03-28 22:00:00,4,10,13,4,20,22,24,26,28,30,28,16,18,29,23,28,23,13,7,5,6,0,1,1,2,2,4,0,5,2,3,9,6,0,0,3,0,3,1,1,1,0,0,0
2022-03-28 23:00:00,8,0,4,5,8,10,12,10,12,20,18,9,20,17,4,16,14,11,7,6,5,0,0,0,1,3,6,5,0,4,0,3,1,0,0,1,0,2,0,0,3,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,2,2,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,0,0,2,1,2,0,2,0,0,1,3,2,3,0,3,2,1,2,1,0,5,4,6,10,15,18,15,14,11,14,13,12,11,14,13,12,7,4,3,0,0,0
2022-03-29 07:00:00,1,0,2,0,3,0,2,0,3,0,4,3,3,7,7,15,13,7,13,2,0,1,10,12,15,30,40,39,44,41,36,43,42,29,28,26,25,23,16,14,5,0,0,0
2022-03-29 08:00:00,1,0,0,0,3,0,2,1,4,4,5,4,5,7,8,10,7,6,3,2,2,0,15,16,17,26,32,36,44,42,43,51,56,55,56,56,54,49,25,12,8,0,6,0
2022-03-29 09:00:00,1,1,0,0,6,5,4,4,4,5,4,4,4,4,4,3,4,3,0,2,1,0,11,15,18,24,31,31,41,41,50,56,57,35,55,57,57,52,32,15,10,8,3,0
2022-03-29 10:00:00,1,0,1,0,6,1,7,14,15,0,14,13,6,6,7,4,5,3,4,2,1,0,6,5,8,12,15,20,24,31,35,59,54,0,51,56,42,47,29,16,13,12,7,0
2022-03-29 11:00:00,2,1,3,0,5,0,6,8,9,7,7,6,4,7,13,9,7,5,4,2,1,0,5,6,7,12,7,13,14,14,17,49,36,37,36,29,25,25,14,6,5,5,3,0
2022-03-29 12:00:00,9,12,0,0,23,5,25,32,32,31,31,20,6,11,11,10,8,6,3,1,0,0,3,3,5,8,11,11,13,13,21,58,54,0,24,57,53,47,30,14,4,8,7,0
2022-03-29 13:00:00,5,5,7,7,11,11,15,26,28,18,26,19,7,11,17,18,11,9,6,3,0,0,7,1,8,11,16,14,19,22,32,55,49,33,55,52,52,49,31,14,13,9,9,0
2022-03-29 14:00:00,2,0,0,3,9,9,12,15,19,9,17,18,12,16,25,13,19,14,10,6,4,0,4,3,12,15,18,22,22,20,12,26,23,22,23,24,23,20,16,9,7,2,5,0
2022-03-29 15:00:00,8,10,7,0,19,6,18,34,39,33,32,34,18,23,23,23,17,12,7,5,3,0,4,4,25,26,11,24,20,15,14,39,38,25,23,34,32,28,22,16,12,0,10,0
2022-03-29 16:00:00,12,16,8,9,26,29,33,46,49,52,56,35,19,27,30,30,22,16,13,11,10,0,3,3,15,19,20,20,13,16,13,17,15,12,13,0,13,11,8,6,5,5,0,0
2022-03-29 17:00:00,9,11,14,14,25,28,39,54,58,44,57,40,34,37,47,45,39,23,16,11,10,1,3,5,4,5,8,11,11,9,10,13,12,11,0,11,0,10,6,4,2,0,2,0
2022-03-29 18:00:00,19,26,29,32,51,53,55,59,60,54,58,49,32,39,39,39,36,20,14,11,10,0,3,4,5,8,7,9,11,9,6,17,15,0,14,13,12,10,9,6,6,0,2,0
2022-03-29 19:00:00,9,12,16,10,30,18,32,35,40,41,37,29,28,35,38,35,25,18,14,14,13,0,2,1,4,9,10,11,9,8,6,18,17,10,9,16,15,14,8,2,0,0,0,0
2022-03-29 20:00:00,6,8,8,9,23,24,27,32,35,25,32,25,19,28,30,29,27,16,8,7,6,1,3,4,1,3,5,4,1,0,2,9,6,5,7,4,5,5,4,2,0,0,1,0
2022-03-29 21:00:00,14,16,12,8,19,21,32,34,36,28,34,21,20,21,22,24,17,7,5,4,3,0,2,0,0,0,1,0,1,1,3,7,6,0,0,7,4,6,3,2,0,0,0,0
2022-03-29 22:00:00,2,3,4,2,12,11,15,16,18,24,23,16,18,26,25,22,20,11,8,7,3,0,1,1,0,2,2,3,2,1,1,9,7,0,2,1,0,2,1,6,0,0,5,0
2022-03-29 23:00:00,3,4,8,4,10,5,11,12,13,14,8,14,20,21,21,19,15,11,8,5,4,0,0,0,0,1,1,0,0,2,0,12,11,0,0,10,0,1,6,2,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,4,0,0,0,3,3,3,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,0,0,1,3,0,4,3,2,0,1,2,1,3,0,0,1,0,0,0,0,0,3,4,5,9,13,15,17,15,14,12,11,10,9,6,9,9,7,3,1,0,0,0
2022-03-30 07:00:00,0,0,1,1,4,0,2,3,4,4,0,4,4,9,10,13,14,3,13,3,2,1,16,18,19,30,37,42,48,48,31,43,42,20,20,19,21,18,13,5,4,3,3,0
2022-03-30 08:00:00,1,0,0,0,2,0,0,1,5,6,5,4,10,8,7,7,6,3,4,2,1,0,13,14,20,28,38,44,49,45,42,59,57,48,56,62,43,59,36,13,5,4,2,0
2022-03-30 09:00:00,1,0,1,2,4,2,4,3,3,4,2,3,5,6,8,2,4,4,3,1,2,0,11,8,12,19,24,27,36,38,44,52,53,46,44,54,52,44,30,15,10,9,7,0
2022-03-30 10:00:00,4,5,0,6,10,1,10,11,13,4,2,11,3,5,6,6,4,1,3,1,0,0,6,3,8,10,12,11,17,19,36,57,57,55,56,59,58,56,23,14,10,6,6,0
2022-03-30 11:00:00,2,0,3,0,8,7,18,19,20,7,8,14,7,6,14,7,6,4,3,1,2,0,5,3,10,11,9,12,11,12,15,46,27,0,25,17,24,20,14,9,8,7,6,0
2022-03-30 12:00:00,5,7,1,0,12,13,14,25,27,31,12,24,7,9,12,8,10,8,2,3,0,0,2,2,3,5,15,17,22,27,29,59,58,57,56,46,54,44,28,13,8,6,3,0
2022-03-30 13:00:00,4,7,0,0,10,11,11,22,18,18,20,14,10,13,16,14,11,9,5,6,3,0,6,8,11,13,17,18,24,26,29,53,55,0,54,54,53,48,39,16,8,0,7,0
2022-03-30 14:00:00,2,0,0,1,5,6,9,16,17,23,15,16,11,13,15,15,13,8,7,6,4,1,8,9,12,13,14,14,14,13,12,25,24,21,23,22,20,19,15,12,4,2,3,0
2022-03-30 15:00:00,4,6,5,0,19,10,21,33,36,0,38,27,13,16,22,16,11,10,8,6,5,0,2,1,26,30,31,27,24,13,15,42,43,31,44,5,28,37,21,12,6,0,0,0
2022-03-30 16:00:00,6,10,5,5,13,11,16,37,39,40,58,58,30,33,39,36,34,17,14,10,9,0,4,2,8,13,13,17,16,17,13,10,7,0,0,5,4,9,6,3,0,2,1,0
2022-03-30 17:00:00,8,15,19,19,35,37,44,59,59,54,54,44,22,33,39,35,24,20,13,11,9,0,3,3,5,8,11,10,10,9,8,12,11,10,8,9,8,6,6,4,2,3,2,0
2022-03-30 18:00:00,14,11,18,21,48,51,59,65,50,52,64,45,24,41,40,40,37,23,16,11,9,0,6,4,7,11,12,11,11,10,9,18,16,0,9,7,15,12,5,4,2,0,0,0
2022-03-30 19:00:00,10,12,13,16,32,34,37,49,52,32,51,29,25,42,43,40,33,21,14,14,12,0,3,1,2,3,7,6,4,5,3,11,10,0,0,10,0,8,6,5,2,0,0,0
2022-03-30 20:00:00,9,11,12,15,27,4,30,37,36,37,35,22,20,24,27,16,20,13,6,6,3,0,3,0,0,4,2,0,6,0,5,12,10,0,9,3,2,7,3,2,1,0,0,0
2022-03-30 21:00:00,2,4,6,7,13,17,20,24,23,18,17,14,19,25,28,26,18,10,7,6,5,0,1,1,2,2,3,4,5,4,3,8,7,0,0,6,0,8,5,4,1,0,0,0
2022-03-30 22:00:00,5,1,5,6,8,8,9,12,14,7,11,10,15,24,26,21,23,17,15,14,11,0,1,2,1,0,4,3,1,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0
2022-03-30 23:00:00,5,6,8,0,9,6,10,13,14,15,7,11,15,22,21,17,14,7,6,4,3,1,1,0,1,1,1,0,0,0,0,18,19,0,0,0,0,5,2,14,11,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,0,1,0,2,1,2,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,4,5,6,11,13,16,15,16,13,11,9,9,7,12,9,8,5,3,2,0,1,0
2022-03-31 07:00:00,0,0,0,0,4,0,3,4,3,1,3,4,4,8,13,14,15,12,13,3,2,0,13,15,20,32,39,40,38,37,32,36,34,25,24,23,24,22,16,3,1,2,1,0
2022-03-31 08:00:00,2,3,1,4,4,0,3,3,3,2,3,3,4,6,6,10,7,4,6,3,2,0,16,14,19,32,37,39,43,45,44,53,54,50,51,54,54,53,22,11,5,2,0,0
2022-03-31 09:00:00,0,0,1,1,5,0,3,6,9,0,4,9,5,5,10,11,8,5,3,0,2,0,12,16,20,25,28,31,31,31,39,59,61,39,51,60,58,52,24,11,6,5,4,1
2022-03-31 10:00:00,3,1,2,0,6,5,4,7,4,8,4,7,5,7,9,8,5,6,5,2,4,0,6,6,8,10,15,15,18,17,26,56,57,37,58,55,57,49,27,16,10,7,9,0
2022-03-31 11:00:00,1,2,2,4,5,6,7,9,10,3,7,5,6,10,13,11,7,3,5,2,0,0,4,4,8,10,9,10,16,11,17,45,44,22,33,32,31,30,25,12,10,9,7,0
2022-03-31 12:00:00,3,7,4,8,17,18,26,31,33,20,32,15,9,10,12,9,8,6,4,2,0,0,5,6,5,7,12,11,16,17,31,61,62,61,34,36,43,52,25,12,8,0,7,0
2022-03-31 13:00:00,2,0,2,0,8,11,20,29,11,13,16,10,9,11,17,13,10,8,6,5,4,1,2,3,6,8,9,11,11,13,23,54,56,0,28,54,51,49,31,15,11,7,12,0
2022-03-31 14:00:00,6,1,2,2,10,11,13,29,31,32,31,22,10,13,15,14,11,8,5,4,3,0,3,5,11,14,16,19,17,13,11,32,30,0,0,29,25,27,13,11,8,6,6,0
2022-03-31 15:00:00,9,10,4,3,17,16,17,27,36,36,30,26,12,14,20,21,14,9,5,4,3,0,2,4,25,27,28,25,22,20,15,40,40,24,39,38,36,34,24,15,12,4,3,0
2022-03-31 16:00:00,4,10,3,4,18,19,34,55,34,22,51,45,32,38,40,39,32,25,18,18,15,0,4,2,9,14,15,16,15,16,10,15,11,12,12,11,0,10,6,5,4,0,1,0
2022-03-31 17:00:00,4,8,10,12,26,49,56,59,57,40,57,40,23,29,32,31,25,18,13,12,11,0,4,6,8,9,13,15,13,10,9,14,15,11,13,11,10,11,5,4,1,0,0,0
2022-03-31 18:00:00,20,23,28,30,51,52,59,65,63,65,64,43,30,45,47,43,39,21,15,12,9,0,4,5,5,11,7,13,15,5,13,23,21,0,20,16,3,13,7,3,0,0,2,0
2022-03-31 19:00:00,7,6,11,10,24,26,31,37,41,42,42,33,25,27,28,41,34,21,13,10,8,0,3,4,5,7,8,3,8,9,9,12,11,9,10,9,9,7,7,3,2,0,1,0
2022-03-31 20:00:00,6,8,12,6,18,12,17,23,29,23,22,17,15,24,24,23,21,15,10,8,4,0,2,3,6,4,3,7,4,4,3,13,12,4,2,11,10,6,3,0,0,0,0,0
2022-03-31 21:00:00,3,5,8,5,9,12,15,20,22,22,19,19,21,25,26,24,19,13,8,6,4,0,0,1,0,1,2,0,2,2,3,6,3,2,0,6,0,5,5,3,0,0,0,0
2022-03-31 22:00:00,1,3,4,3,8,10,13,15,19,13,10,15,15,28,27,16,20,13,7,5,4,0,2,0,0,3,2,2,2,3,3,7,6,4,0,1,0,4,3,2,0,0,0,0
2022-03-31 23:00:00,4,5,7,5,9,8,10,11,13,0,12,10,10,16,16,16,15,9,6,3,3,0,1,0,1,3,2,2,2,1,0,5,7,0,0,1,6,5,2,2,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
