Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_잠실대교전망쉼터,6_잠실역,7_잠실역.롯데월드,8_잠실5단지,9_잠실새내역.잠실2동주민센터,10_잠실엘스아파트앞,11_종합운동장사거리,12_잠실종합운동장,13_강남경찰서면허시험장,14_삼성역7번출구,15_봉은사역3번출구.삼성1파출소,16_청담역.경기고교,17_진흥아파트,18_청담역,19_센트럴아이파크.강남구도시관리공단,20_한별구립어린이집,21_포스코사거리,22_대치사거리,23_대치동현대아파트,24_농협대치지점,25_대치SKVIEW아파트.서울교회,26_대치역1번출구,27_래미안대치팰리스,28_도곡역2번출구.동부센트레빌,29_중대부고,30_단대부고.대치아이파크아파트,31_한티역3번출구.서울강남고용노동지청,32_삼성아파트입구,33_대치현대아파트,34_대치사거리,35_포스코사거리,36_한별구립어린이집,37_센트럴아이파크.강남구도시관리공단,38_진흥아파트청담역,39_청담역.경기고교,40_봉은사.삼성1파출소앞,41_무역센타,42_강남경찰서.강남운전면허시험장,43_잠실종합운동장,44_종합운동장사거리,45_잠실새내역4번출구,46_잠실트리지움아파트앞,47_잠실역,48_잠실대교전망쉼터,49_자양아파트앞,50_국민은행자양지점앞,51_자양미소약국.자양골목시장,52_신자초등학교앞
2022-03-09 22:00:00,0,3,1,1,2,1,2,0,0,0,0,1,0,6,8,4,2,3,0,3,5,6,8,17,1,20,14,10,8,4,5,12,23,30,32,31,20,7,5,6,5,6,7,8,9,10,15,14,11,6,4,0
2022-03-09 23:00:00,1,3,0,0,0,1,2,0,0,3,0,0,0,1,0,2,4,4,2,6,0,5,0,3,0,2,1,1,2,1,1,7,7,1,2,1,4,2,1,0,3,4,5,6,11,12,15,14,11,7,3,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,9,21,26,25,23,17,0,15,0,14,14,10,9,8,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,4,7,10,10,13,13,12,11,9,7,4,3,3,1,4,2,3,6,3,0,1,1,2,1,0,1,0,1,1,2,0,0,2,3,2,1,3,2,3,5,4,3,2,4,0,2,0,1,0,0,0
2022-03-10 06:00:00,2,6,14,17,15,14,11,10,6,5,4,4,4,4,3,2,7,10,8,8,5,2,1,2,0,1,1,0,2,1,4,5,5,1,2,1,1,2,4,3,2,3,2,3,0,0,3,0,2,0,0,0
2022-03-10 07:00:00,6,10,19,23,20,12,11,15,13,12,11,8,5,5,4,11,22,36,35,31,14,11,17,18,20,15,10,3,5,10,16,17,18,13,15,15,10,16,21,11,5,3,3,5,1,3,4,3,2,1,0,0
2022-03-10 08:00:00,7,20,31,36,32,15,17,18,18,17,17,11,10,10,9,22,67,72,69,60,23,7,11,10,10,5,4,4,7,9,14,12,14,13,9,8,5,35,39,29,16,6,5,4,5,3,9,8,7,3,2,0
2022-03-10 09:00:00,3,5,11,14,14,11,10,11,8,9,9,8,8,6,6,7,25,52,49,37,10,5,6,5,4,2,3,3,6,5,7,9,9,9,9,9,10,17,34,23,12,8,6,4,4,5,5,3,2,3,1,0
2022-03-10 10:00:00,3,4,10,10,9,7,9,10,9,6,5,5,3,2,3,4,11,18,15,12,5,5,6,5,3,2,2,2,3,5,11,7,8,8,5,6,4,6,10,7,5,4,3,2,4,0,5,1,3,2,1,0
2022-03-10 11:00:00,1,4,5,7,9,4,6,5,2,4,2,2,5,4,6,3,5,5,6,7,6,5,4,5,2,0,2,0,4,1,3,3,2,4,4,4,3,3,3,2,2,1,2,3,2,0,5,5,4,4,0,0
2022-03-10 12:00:00,3,4,5,7,6,6,5,5,4,6,5,4,4,8,9,5,3,10,8,3,3,5,4,3,2,2,0,7,25,26,28,20,6,4,5,5,5,3,4,3,3,3,4,3,5,6,9,3,5,2,0,0
2022-03-10 13:00:00,2,4,5,8,8,6,9,9,6,5,0,1,6,4,5,5,9,10,12,4,6,10,9,5,3,4,7,8,7,6,7,4,6,7,8,8,7,6,7,7,4,3,8,7,8,6,6,4,5,2,0,0
2022-03-10 14:00:00,2,2,6,10,11,6,6,9,10,8,8,6,5,5,7,5,8,7,8,10,8,9,6,6,4,5,6,4,5,6,12,8,7,8,8,4,10,7,5,1,2,4,6,7,7,7,10,10,7,3,2,0
2022-03-10 15:00:00,3,11,10,11,6,7,8,9,5,5,3,4,3,4,5,7,8,9,10,12,12,11,10,10,7,9,5,6,5,3,5,7,7,7,15,15,12,5,5,3,4,2,6,5,6,6,10,9,7,4,1,0
2022-03-10 16:00:00,2,6,7,9,7,6,7,9,7,7,5,6,6,9,7,16,21,20,29,28,30,25,23,17,15,11,11,10,18,19,23,21,19,10,17,19,19,4,9,6,6,6,6,6,9,10,17,16,13,5,2,0
2022-03-10 17:00:00,1,4,5,6,4,5,9,8,6,7,6,5,10,13,17,6,8,14,17,17,15,16,12,10,8,3,6,5,10,11,15,11,8,12,31,39,34,6,6,7,12,12,14,17,5,7,15,0,12,5,3,0
2022-03-10 18:00:00,2,5,6,7,6,4,4,6,4,5,5,4,12,20,28,9,8,11,15,15,17,17,18,15,11,10,7,7,8,6,11,9,13,23,54,58,47,6,8,6,8,12,13,15,22,20,34,32,22,11,5,0
2022-03-10 19:00:00,1,3,4,7,5,6,5,6,5,2,4,2,6,14,20,10,10,9,6,7,11,10,15,13,10,7,6,4,7,8,10,10,9,15,40,42,34,4,5,6,8,8,7,7,13,14,41,0,31,14,6,0
2022-03-10 20:00:00,2,3,5,4,5,4,5,1,4,4,5,4,6,7,7,3,4,4,5,10,9,7,7,3,4,3,4,5,7,5,7,6,7,8,20,21,19,4,5,3,7,6,5,7,10,9,14,10,12,7,2,0
2022-03-10 21:00:00,2,3,2,4,2,3,4,1,2,3,5,7,7,7,10,3,3,4,5,6,8,7,11,10,9,7,4,2,5,4,5,11,13,15,19,24,18,3,5,6,6,8,9,9,11,12,20,20,13,6,3,0
2022-03-10 22:00:00,3,7,2,10,11,4,3,3,2,1,2,5,5,7,7,2,3,3,3,1,4,9,17,27,25,21,14,10,8,7,7,22,31,35,39,37,29,5,6,4,3,6,14,18,21,19,25,22,14,9,3,0
2022-03-10 23:00:00,1,2,3,0,0,1,0,0,1,0,0,1,1,3,3,2,5,6,6,5,6,3,2,3,0,2,1,3,3,1,5,5,7,6,8,9,9,4,4,6,5,6,8,9,13,15,21,17,11,5,3,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,2,8,16,18,26,25,21,0,10,0,17,12,9,7,5,8,0,7,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,3,3,6,10,11,9,7,6,5,4,3,6,4,2,1,7,0,6,4,2,3,2,1,2,1,0,2,3,2,1,3,0,2,1,2,3,1,2,1,3,6,1,0,2,4,1,2,0,0,0,0,0
2022-03-11 06:00:00,4,5,8,14,12,10,2,2,0,3,5,5,3,2,2,3,8,10,8,6,5,3,2,2,2,1,1,0,1,1,3,3,4,4,7,6,5,5,3,2,0,0,3,2,2,2,4,1,2,0,0,0
2022-03-11 07:00:00,4,10,21,23,16,12,12,17,19,14,12,9,6,7,6,9,21,39,42,36,17,15,16,16,19,17,17,2,5,8,14,11,13,11,13,14,11,14,12,8,7,2,0,1,0,2,5,0,3,1,0,0
2022-03-11 08:00:00,9,19,28,33,32,20,14,18,15,13,13,13,7,11,9,18,48,72,72,58,18,6,6,6,5,3,3,4,10,4,13,14,13,12,7,7,6,27,37,33,23,6,7,5,4,4,8,7,7,5,1,0
2022-03-11 09:00:00,6,5,14,19,18,16,16,16,14,14,11,9,6,5,7,7,26,49,47,30,8,4,3,3,2,3,1,0,3,4,7,7,7,6,6,3,4,15,26,16,11,9,7,3,4,4,4,2,3,2,1,0
2022-03-11 10:00:00,3,5,9,11,2,6,8,7,9,6,5,1,2,4,3,4,9,17,19,14,7,5,5,3,2,2,2,3,5,2,8,5,4,4,5,6,5,4,4,3,5,5,4,5,6,2,5,0,3,2,1,0
2022-03-11 11:00:00,2,3,6,10,10,6,5,5,3,4,4,2,4,3,3,2,4,6,5,6,4,5,4,4,1,3,2,2,3,2,2,3,4,5,7,8,6,3,3,2,1,2,3,3,5,4,11,12,7,3,2,0
2022-03-11 12:00:00,4,7,11,15,14,9,9,9,6,6,4,3,4,4,5,3,5,10,13,4,11,12,5,3,1,4,4,8,29,34,35,17,8,7,10,10,8,4,5,3,3,3,4,4,6,7,7,4,5,4,0,0
2022-03-11 13:00:00,2,4,9,10,11,12,8,11,7,5,6,5,4,3,3,3,6,7,9,8,6,13,8,8,6,5,4,5,11,10,12,8,6,6,4,6,5,5,7,5,5,4,4,6,7,8,10,9,8,5,2,0
2022-03-11 14:00:00,1,5,6,11,7,9,5,8,7,7,7,5,6,5,4,4,6,9,11,9,11,11,10,9,7,5,7,7,15,14,15,11,10,11,11,15,11,4,6,4,5,3,5,7,8,9,15,5,5,3,1,0
2022-03-11 15:00:00,2,7,6,9,10,8,8,5,5,4,4,4,4,5,7,5,5,6,11,13,9,14,15,10,3,10,9,6,9,6,12,9,8,11,20,20,17,8,5,6,10,10,13,13,14,12,18,1,17,11,7,0
2022-03-11 16:00:00,2,5,6,7,5,3,5,3,5,6,8,6,5,8,10,17,21,25,30,31,25,27,18,12,8,9,8,10,13,9,17,15,11,9,14,13,13,6,9,6,6,5,8,11,11,12,16,14,12,8,3,0
2022-03-11 17:00:00,2,2,8,11,5,5,13,15,13,6,5,4,8,15,17,8,11,15,17,19,19,20,15,9,9,7,7,10,13,14,14,15,16,22,43,42,34,6,8,9,11,6,8,8,9,5,23,12,19,8,4,0
2022-03-11 18:00:00,3,6,7,9,8,7,7,6,6,10,10,12,27,29,39,12,13,21,22,21,23,21,20,18,17,9,5,6,8,5,8,11,16,18,44,49,41,11,14,11,16,18,20,22,27,23,39,35,26,13,5,0
2022-03-11 19:00:00,2,5,9,11,10,5,10,7,7,5,4,1,5,11,11,6,7,8,7,10,10,14,15,17,16,10,7,4,5,5,9,14,11,11,22,25,24,10,11,7,8,11,10,11,12,13,26,16,24,10,3,0
2022-03-11 20:00:00,2,2,6,7,6,4,2,5,6,4,4,1,5,6,10,6,5,6,7,6,5,6,5,9,9,7,5,3,7,4,6,5,7,9,13,14,12,4,3,3,5,7,6,8,11,13,19,14,12,7,5,0
2022-03-11 21:00:00,1,2,3,4,1,3,3,0,1,6,5,6,5,6,7,5,4,6,4,3,5,3,7,9,8,7,4,5,4,2,6,7,12,17,20,24,20,5,7,7,10,7,13,12,14,13,19,10,17,7,2,0
2022-03-11 22:00:00,1,3,5,3,4,2,2,2,0,0,3,1,2,5,4,2,3,3,4,3,4,9,27,35,29,26,24,11,10,7,8,20,25,28,30,33,27,7,6,10,8,12,7,10,16,15,21,21,15,6,3,0
2022-03-11 23:00:00,1,3,3,0,0,1,0,1,0,4,3,0,1,3,4,1,4,3,1,4,4,3,2,2,4,5,2,4,3,3,2,4,4,6,8,9,8,3,5,6,6,0,6,7,8,10,15,11,13,4,2,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,4,5,8,7,5,4,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,4,5,9,10,8,5,5,0,4,3,1,1,3,2,1,2,0,0,0,2,3,2,1,2,0,1,0,2,0,0,2,1,2,1,3,2,3,4,0,3,4,3,1,1,3,0,1,0,0,0,0,0
2022-03-12 06:00:00,2,5,7,9,9,6,5,2,3,4,2,4,3,2,2,2,6,6,5,7,5,4,1,1,0,1,0,0,1,1,1,2,3,4,6,6,4,4,7,5,1,2,3,3,3,2,4,0,3,0,2,0
2022-03-12 07:00:00,2,4,7,7,6,4,4,5,2,4,4,3,1,3,3,2,3,7,10,2,9,5,5,3,1,0,0,1,2,0,4,2,3,1,2,4,2,3,3,4,3,1,2,1,2,0,2,1,1,0,0,0
2022-03-12 08:00:00,4,8,11,14,15,11,14,14,11,9,8,7,6,5,4,4,9,18,18,18,12,10,4,1,2,1,2,1,4,5,15,9,4,5,6,7,4,9,13,5,4,3,5,3,4,3,4,0,3,1,0,0
2022-03-12 09:00:00,2,8,11,11,13,10,10,11,10,12,11,11,6,13,11,9,9,20,20,19,19,13,10,5,4,3,2,2,7,7,12,7,7,7,2,7,5,4,8,4,2,0,4,3,4,4,5,3,4,2,1,0
2022-03-12 10:00:00,3,5,7,14,8,12,13,6,10,8,6,5,4,2,3,5,9,14,13,10,8,4,4,7,5,3,3,2,3,4,4,7,11,11,7,5,6,4,7,5,3,1,0,2,4,3,4,3,4,2,1,0
2022-03-12 11:00:00,2,8,11,15,13,7,9,11,9,7,8,7,2,5,4,6,11,13,12,13,12,8,9,5,3,4,0,3,5,4,7,8,7,6,5,4,2,3,9,8,4,3,4,4,7,9,10,6,5,3,0,0
2022-03-12 12:00:00,4,8,10,12,12,6,6,7,6,5,6,4,3,7,8,6,10,20,23,22,9,17,11,12,10,9,7,5,6,4,8,10,14,14,15,16,13,11,13,9,6,7,6,7,6,8,12,4,8,3,2,0
2022-03-12 13:00:00,3,5,10,14,15,14,16,12,15,9,8,5,4,6,6,6,12,16,18,20,20,18,17,11,8,8,9,8,12,8,12,18,16,20,20,19,15,11,14,15,12,10,10,9,8,8,15,14,15,8,6,0
2022-03-12 14:00:00,2,10,16,18,19,8,10,11,11,15,11,11,3,5,6,4,6,11,8,9,11,10,10,10,6,5,6,4,5,6,9,16,17,14,14,15,11,5,4,4,5,4,6,8,12,11,15,0,12,5,3,0
2022-03-12 15:00:00,2,3,9,14,8,10,10,12,9,7,4,2,3,2,10,3,5,9,12,9,12,12,11,11,5,5,6,5,6,7,11,11,12,13,12,13,12,6,8,7,7,0,9,9,11,12,12,12,11,8,3,0
2022-03-12 16:00:00,3,6,7,9,8,6,10,7,9,9,5,4,0,3,7,6,8,7,5,8,7,13,4,12,11,6,4,5,6,4,8,12,14,14,16,20,18,12,11,9,10,9,9,10,9,7,15,14,9,5,3,0
2022-03-12 17:00:00,7,8,9,12,9,7,12,12,10,7,6,6,5,5,4,4,8,20,21,21,22,23,24,20,19,15,12,10,9,11,17,20,26,28,26,24,17,8,10,11,17,7,15,13,10,0,15,16,12,6,3,0
2022-03-12 18:00:00,1,3,6,6,11,5,6,8,5,2,0,0,1,2,6,4,6,7,6,5,5,5,7,4,2,5,5,7,5,4,7,7,7,10,12,13,10,7,3,4,9,10,11,12,15,11,20,16,14,8,4,0
2022-03-12 19:00:00,2,3,3,4,0,3,5,6,5,7,2,4,6,7,10,4,4,2,2,3,4,3,4,6,5,3,0,2,2,0,2,7,9,11,13,11,9,5,4,3,3,3,4,4,5,2,14,0,7,4,3,0
2022-03-12 20:00:00,1,5,6,7,9,6,5,2,4,4,3,5,2,3,4,8,6,3,6,2,6,4,3,3,1,2,2,1,1,0,1,5,3,6,6,11,9,4,5,4,6,5,5,6,10,9,21,0,8,2,1,0
2022-03-12 21:00:00,2,3,4,5,0,6,8,7,0,5,4,12,11,6,8,6,6,7,7,8,9,9,6,4,3,2,4,3,3,1,3,11,14,15,11,16,11,3,5,4,7,9,15,18,20,12,26,23,17,6,5,0
2022-03-12 22:00:00,2,0,3,4,4,3,3,4,3,2,1,0,0,3,2,1,4,5,4,4,3,4,7,14,15,7,6,3,2,0,6,14,20,28,30,30,21,7,6,5,6,5,7,8,12,11,18,17,12,3,0,0
2022-03-12 23:00:00,1,2,3,4,0,1,2,0,0,4,0,0,0,2,0,1,6,5,4,4,5,0,4,3,0,2,1,0,0,0,2,3,4,5,6,8,6,1,2,5,0,7,9,5,11,10,11,10,6,3,1,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,2,4,5,0,4,5,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,0,2,4,2,2,1,1,1,0,0,0,1,3,2,1,1,0,0,1,1,0,0,3,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,2,0,0,0,1,2,3,1,0,0,0,0,0
2022-03-13 06:00:00,1,2,3,5,4,3,0,2,2,0,2,2,1,0,2,0,3,3,2,1,0,2,1,0,1,1,0,0,0,0,1,1,0,1,2,0,1,0,1,0,1,0,1,4,1,2,1,0,0,1,0,0
2022-03-13 07:00:00,1,2,3,4,6,4,5,0,3,2,3,3,1,2,1,0,2,4,5,3,6,2,5,3,2,1,0,0,2,0,3,2,0,3,3,2,0,2,3,2,0,0,2,0,1,2,4,0,3,2,0,0
2022-03-13 08:00:00,1,5,9,15,13,7,5,8,6,6,0,3,2,3,3,2,8,11,10,8,7,6,5,4,0,2,0,2,2,3,7,2,1,2,3,2,2,5,5,3,0,2,2,0,0,1,4,0,0,2,0,0
2022-03-13 09:00:00,4,8,11,13,13,6,3,9,7,3,2,5,2,3,0,1,6,12,12,8,7,6,6,3,2,2,1,0,4,8,9,4,3,2,4,3,0,7,8,5,3,1,0,1,2,0,6,3,4,2,1,0
2022-03-13 10:00:00,3,5,8,11,10,6,8,7,6,0,7,3,5,2,3,1,4,10,11,8,6,4,3,0,2,1,1,1,1,2,4,3,5,2,3,0,1,4,7,6,3,2,1,3,2,0,8,1,5,3,2,0
2022-03-13 11:00:00,3,4,6,7,5,5,2,3,4,5,4,1,3,2,4,2,5,3,7,7,3,6,4,2,0,1,1,0,2,0,3,4,3,6,2,7,2,3,5,3,3,1,3,5,6,2,10,8,4,2,1,0
2022-03-13 12:00:00,4,14,20,25,24,9,11,9,7,6,4,4,3,4,3,3,6,8,9,8,7,10,9,9,7,5,4,3,8,9,14,24,20,20,18,0,6,4,7,4,2,0,3,3,4,4,6,6,4,2,1,0
2022-03-13 13:00:00,4,7,9,14,13,11,10,10,11,9,9,7,6,4,4,5,7,13,14,15,14,12,16,13,12,8,8,11,14,9,9,9,12,9,19,17,16,9,14,9,7,6,7,8,9,8,9,9,7,4,3,0
2022-03-13 14:00:00,4,7,11,14,13,6,8,10,8,8,9,5,4,3,4,5,4,7,11,11,10,7,9,6,5,4,3,4,4,2,6,5,8,4,5,6,4,8,7,6,6,8,5,5,6,3,9,0,8,4,1,0
2022-03-13 15:00:00,3,5,9,11,12,8,4,7,8,2,4,3,2,5,5,2,4,7,6,5,4,6,4,4,4,3,5,4,3,5,6,6,8,7,5,8,8,8,10,6,5,0,6,5,6,4,9,5,8,4,1,0
2022-03-13 16:00:00,4,10,17,19,6,5,8,10,8,7,6,5,3,7,4,3,7,11,8,7,10,7,11,12,13,10,11,6,7,4,9,9,11,11,10,9,10,10,12,7,9,6,10,10,11,13,16,13,11,7,2,0
2022-03-13 17:00:00,1,7,4,10,8,4,4,6,5,3,1,1,3,4,12,5,3,8,9,8,12,9,11,10,9,8,9,8,10,9,12,23,22,20,19,18,13,8,7,9,9,8,5,9,12,11,13,7,12,4,1,0
2022-03-13 18:00:00,0,2,3,6,6,2,7,1,3,3,3,0,3,2,5,3,4,4,4,6,5,7,8,8,6,5,7,4,3,2,5,5,5,7,5,6,4,5,10,4,3,4,4,6,4,0,12,9,9,5,2,0
2022-03-13 19:00:00,1,2,4,9,4,7,8,7,6,5,3,4,1,5,9,6,8,9,8,10,5,11,9,7,6,5,4,3,0,1,2,8,8,10,10,10,7,3,2,2,3,4,5,3,7,6,12,0,6,4,0,0
2022-03-13 20:00:00,1,3,4,2,0,4,4,1,4,6,5,0,3,5,4,4,4,6,2,2,0,2,4,3,3,4,3,3,4,1,4,6,6,9,9,10,8,3,2,4,4,3,4,5,7,10,21,0,14,3,1,0
2022-03-13 21:00:00,0,1,2,3,1,2,6,0,4,3,3,10,8,5,7,5,4,4,3,4,4,5,4,6,7,6,6,3,4,5,2,8,10,10,9,14,10,2,1,0,4,3,14,16,18,17,22,0,13,8,3,0
2022-03-13 22:00:00,1,2,4,0,5,3,3,3,2,1,2,0,3,4,3,3,3,1,2,3,5,3,6,12,7,6,6,5,3,2,5,17,23,28,27,28,17,6,2,4,6,6,3,7,8,9,17,16,10,6,1,0
2022-03-13 23:00:00,0,0,1,2,0,2,0,0,0,1,0,2,1,0,0,0,1,3,3,4,0,2,1,1,0,1,1,3,0,1,1,3,2,3,4,1,2,1,2,0,3,1,4,4,6,2,13,6,8,6,3,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,3,9,21,27,26,23,21,0,20,17,19,16,13,12,10,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,4,7,10,9,7,8,2,11,10,9,6,5,4,3,5,2,4,9,5,4,3,2,1,2,0,0,0,1,0,1,0,2,1,2,1,2,2,0,5,8,5,2,1,1,0,2,0,0,0,0,0
2022-03-14 06:00:00,2,6,11,15,12,13,7,8,6,3,6,4,3,2,2,2,7,8,0,8,6,3,2,1,0,1,2,0,1,0,2,2,3,4,5,4,4,2,5,3,2,3,3,1,2,2,3,2,1,0,0,0
2022-03-14 07:00:00,6,10,16,18,17,14,12,13,11,7,9,8,7,6,5,13,24,41,41,37,17,16,21,18,20,18,17,6,5,10,24,24,28,26,26,25,12,19,23,13,7,4,3,2,0,3,3,0,2,2,1,0
2022-03-14 08:00:00,5,13,22,27,20,14,15,14,14,14,13,11,8,15,15,23,55,78,75,60,21,9,10,7,4,3,5,10,6,14,18,19,18,12,8,7,6,21,30,27,11,5,4,4,5,4,11,10,9,5,3,0
2022-03-14 09:00:00,3,7,20,23,21,12,12,11,12,11,10,9,8,6,4,8,27,45,32,29,9,7,5,3,1,3,2,1,6,7,9,8,10,7,6,6,7,11,15,13,12,5,6,3,4,3,4,3,5,3,1,0
2022-03-14 10:00:00,2,4,6,9,0,6,7,6,5,4,4,4,4,5,2,4,8,28,28,24,8,5,4,5,2,4,6,5,5,3,10,5,7,6,8,3,7,5,8,5,2,1,3,1,3,3,4,3,3,2,1,0
2022-03-14 11:00:00,2,4,5,6,6,6,5,4,3,3,2,0,1,5,4,3,4,8,7,6,5,6,6,5,3,2,1,0,4,3,4,4,5,5,5,6,6,5,7,4,2,4,2,1,5,6,6,7,5,3,2,0
2022-03-14 12:00:00,2,4,7,6,8,4,4,2,3,3,2,2,3,1,4,2,6,5,7,4,6,3,4,5,2,3,3,1,4,4,7,6,7,7,8,8,7,2,3,4,5,3,0,3,4,2,6,5,3,1,1,0
2022-03-14 13:00:00,1,3,6,8,7,6,3,4,3,5,2,1,1,3,2,3,4,8,8,8,7,15,13,9,8,7,6,5,3,5,8,7,7,4,6,9,7,7,4,5,5,3,1,6,6,7,7,0,4,3,0,0
2022-03-14 14:00:00,1,3,4,5,4,3,3,5,4,4,5,2,6,7,6,5,12,9,10,10,9,13,12,10,11,10,10,8,8,7,10,7,9,9,14,14,11,5,5,5,4,5,6,7,9,3,9,7,5,2,1,0
2022-03-14 15:00:00,1,5,9,11,10,7,8,7,4,6,7,5,5,7,7,16,14,12,29,15,28,26,23,19,16,9,8,2,7,5,7,7,5,7,14,15,15,5,7,5,9,10,9,9,10,12,12,10,8,5,1,0
