Unnamed: 0,1_화계사입구.종점,2_인수동청수탕입구,3_우이초등학교후문,4_서울영어마을수유캠프국립재활원입구,5_인수중학교,6_인수동백운교회입구,7_국립419묘지삼거리.윤극영가옥,8_국립4.19민주묘지입구사거리,9_북부성모병원,10_수유2동주민센터우이시장,11_광산사거리,12_강북구청,13_수유(강북구청)역,14_수유역,15_신일병원,16_강북노인종합복지관,17_화계사입구사거리,18_수유동삼양탕앞,19_화계사입구.한신대학교대학원,20_수유중학교혜화여고,21_서울정인학교,22_구세군강북종합사회복지관입구,23_미양중고등학교.팔팔·미송경로당,24_SK아파트.벽산아파트상가,25_솔샘터널,26_SK아파트.벽산아파트상가,27_삼각산동SK아파트북한산시티미양초등학교,28_두산위브아파트입구,29_동북프라자,30_삼양동사거리,31_성암국제무역고등학교,32_삼양동사거리입구,33_미아사거리역,34_성북우체국현대백화점,35_미아사거리역,36_삼양동사거리입구,37_성암국제무역고등학교,38_삼양동사거리,39_동북시장,40_두산위브아파트입구,41_삼양동벽산라이브파크미양초등학교,42_SK아파트.벽산아파트상가,43_솔샘터널,44_SK아파트벽산아파트상가,45_미양중고등학교.팔팔·미송경로당,46_구세군강북종합사회복지관입구,47_우광타운,48_혜화여고,49_화계사입구.한신대학교대학원,50_수유동삼양탕앞,51_화계사입구사거리,52_강북노인종합복지관,53_신일병원,54_수유역.강북구청,55_강북구청,56_광산사거리,57_수유2동주민센터우이시장,58_북부성모의원,59_국립4.19민주묘지입구사거리,60_국립419묘지삼거리.윤극영가옥,61_인수동백운교회입구,62_인수중학교,63_서울영어마을수유캠프국립재활원입구,64_우이초등학교후문,65_인수동청수탕입구,66_한신대학교,67_화계사입구.종점(가상)
2022-04-09 10:00:00,0,4,5,6,11,16,19,22,25,25,24,21,9,7,7,3,6,7,3,3,6,7,8,7,9,12,16,16,21,21,21,16,3,1,9,9,8,6,6,7,6,8,10,24,23,14,29,30,28,28,29,26,20,9,6,5,4,8,3,4,3,1,1,1,0,0,0
2022-04-09 11:00:00,1,3,5,5,9,16,17,18,22,26,25,17,16,13,12,11,10,7,12,12,11,12,14,11,12,14,18,20,22,25,24,21,3,7,15,16,11,16,12,15,13,10,15,14,14,19,22,25,24,20,15,21,18,12,9,8,7,7,8,6,4,3,1,1,0,0,0
2022-04-09 12:00:00,2,3,3,5,8,14,15,20,19,23,24,21,18,17,21,23,20,18,18,16,13,11,12,11,15,18,18,21,26,28,31,27,3,6,21,23,16,20,17,19,15,13,13,17,17,19,18,18,19,0,16,17,14,12,19,18,18,17,10,7,5,5,3,1,0,1,0
2022-04-09 13:00:00,2,3,5,4,9,10,12,11,14,13,15,14,15,16,18,16,17,18,12,16,17,15,15,15,12,14,21,26,27,27,18,19,2,3,9,10,20,22,21,21,22,17,17,26,28,27,24,22,22,23,22,24,19,10,17,13,13,15,15,9,7,5,4,2,1,1,0
2022-04-09 14:00:00,1,3,4,0,9,14,17,19,15,15,16,15,18,19,19,21,18,17,15,19,21,20,20,19,20,19,22,26,29,28,26,20,6,4,18,20,20,22,19,18,22,19,16,17,16,14,14,22,24,13,25,18,18,11,10,11,11,10,10,5,6,4,0,5,1,0,0
2022-04-09 15:00:00,3,0,1,7,10,15,18,8,11,7,12,12,11,12,14,15,12,0,11,10,8,11,7,8,13,17,16,19,20,24,13,19,7,4,28,26,25,22,19,23,23,22,23,20,19,21,20,21,21,22,23,24,19,13,11,8,4,9,8,6,7,6,5,3,1,0,0
2022-04-09 16:00:00,0,2,3,4,6,8,10,12,16,18,16,13,17,16,18,19,18,17,16,16,15,15,13,11,16,18,17,20,19,20,20,18,4,4,25,24,23,23,21,22,20,15,13,15,14,16,18,19,16,17,17,18,14,17,19,17,13,14,13,12,6,8,2,7,2,0,0
2022-04-09 17:00:00,1,5,6,5,9,10,13,11,14,13,19,17,24,26,28,26,25,24,23,20,19,18,19,14,19,14,15,14,18,21,21,13,2,6,28,27,23,21,23,23,22,18,16,23,19,22,24,22,20,14,18,19,17,22,28,22,18,17,15,11,9,3,8,3,1,0,0
2022-04-09 18:00:00,1,5,8,9,5,9,9,12,9,14,15,19,21,25,27,26,26,24,17,21,20,16,14,14,14,16,19,15,20,22,19,18,4,9,26,29,20,26,28,29,26,28,20,22,21,13,19,16,18,16,19,19,18,27,28,24,15,14,14,10,8,5,4,6,4,0,0
2022-04-09 19:00:00,0,2,3,2,3,11,9,9,10,12,10,10,14,18,20,20,18,15,17,14,12,9,7,6,8,6,8,11,11,11,7,12,1,4,22,25,25,26,25,27,23,21,20,18,18,16,15,14,10,10,16,18,17,12,13,12,11,9,8,10,8,3,2,5,4,0,0
2022-04-09 20:00:00,1,2,5,5,7,3,7,4,6,3,7,13,27,28,31,30,14,14,16,16,14,12,13,10,7,6,9,10,7,7,6,7,1,5,22,26,25,26,28,26,20,14,13,8,9,8,4,18,17,12,9,10,11,13,15,15,13,12,12,6,4,3,6,5,2,0,0
2022-04-09 21:00:00,0,1,0,1,1,2,5,4,5,6,5,8,19,18,24,17,28,26,25,24,23,14,8,4,6,2,4,3,5,5,3,4,1,3,17,16,15,18,20,18,16,10,10,9,5,5,4,6,4,8,11,10,3,15,18,15,14,15,13,10,8,7,6,3,2,0,0
2022-04-09 22:00:00,0,1,0,1,0,1,1,2,4,3,4,7,19,20,23,26,25,25,23,24,19,18,14,11,10,6,4,3,3,4,1,3,1,1,19,20,16,18,20,22,17,13,8,9,6,7,7,5,4,8,2,9,7,17,19,18,16,15,14,9,7,6,1,1,1,0,0
2022-04-09 23:00:00,1,1,0,0,0,3,0,4,1,0,0,5,14,11,15,16,10,17,12,15,13,8,5,5,6,5,4,6,3,3,3,2,1,0,17,18,5,17,17,18,15,11,6,5,3,2,5,5,3,0,3,6,5,20,20,16,11,11,10,7,5,4,0,2,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,1,0,0,0,0,1,1,0,2,3,0,4,0,0,3,0,4,5,0,0,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,0,0,3,4,3,4,7,11,4,8,6,3,5,5,4,0,0,2,4,3,3,4,3,3,4,7,2,7,8,6,0,2,6,2,0,7,3,5,4,0,3,4,2,0,1,3,2,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,1,2,4,5,5,5,5,8,5,6,6,2,3,0,3,1,0,5,3,3,2,2,3,5,4,5,5,3,4,4,0,1,3,0,0,2,5,0,0,3,2,5,2,3,5,6,0,0,7,5,6,2,1,0,2,1,2,1,0,0,0,0,0,0,0
2022-04-10 07:00:00,0,1,1,1,1,3,6,7,4,9,10,5,3,0,1,3,2,2,1,3,1,0,0,1,4,5,4,4,3,8,7,6,0,0,5,4,3,2,2,4,0,3,2,3,3,5,5,6,5,8,10,10,9,4,5,4,4,2,2,1,1,0,1,0,0,0,0
2022-04-10 08:00:00,0,1,3,2,4,9,11,10,12,15,14,11,8,7,6,3,4,5,2,5,4,6,5,5,7,11,13,18,17,15,19,13,4,0,5,4,8,8,5,3,4,3,4,7,12,7,13,11,10,11,14,15,13,6,9,8,5,1,4,3,4,2,3,0,3,0,0
2022-04-10 09:00:00,0,1,2,0,4,6,7,9,10,13,13,15,11,13,12,12,11,0,12,9,13,12,9,8,8,9,12,12,14,20,21,18,3,1,3,4,4,5,6,5,4,6,6,10,14,19,24,25,25,24,23,22,18,7,6,5,4,5,3,4,3,2,1,0,0,0,0
2022-04-10 10:00:00,0,1,3,5,9,14,16,21,23,25,25,21,7,8,4,6,5,7,6,5,6,7,6,6,8,11,15,16,18,14,15,11,5,2,9,8,10,9,11,10,9,14,15,19,19,15,22,24,21,21,21,18,17,11,12,10,9,8,5,4,3,1,4,0,1,0,0
2022-04-10 11:00:00,1,1,3,3,7,9,13,11,12,13,13,12,11,12,15,14,13,14,8,3,7,8,8,6,9,11,16,21,23,17,21,16,2,1,9,8,8,6,9,15,13,9,8,15,14,12,13,19,16,20,14,12,21,10,11,9,6,6,7,6,4,2,1,2,0,0,0
2022-04-10 12:00:00,4,5,10,0,6,15,18,20,23,26,25,20,16,17,19,18,17,11,20,17,18,12,12,11,11,14,17,20,22,22,22,18,3,3,17,17,16,15,14,20,18,14,16,13,19,22,17,32,33,35,32,33,24,14,15,8,7,5,6,4,6,2,4,1,1,0,0
2022-04-10 13:00:00,1,3,5,11,15,16,15,19,13,18,13,11,17,17,18,16,14,12,14,15,15,15,13,11,13,14,18,20,23,20,19,16,4,2,8,6,7,7,9,12,11,12,17,18,20,25,25,22,20,17,21,23,20,7,14,12,10,10,8,7,6,6,4,2,0,0,0
2022-04-10 14:00:00,2,0,4,4,6,6,10,10,10,14,16,18,20,21,22,18,19,19,18,22,17,14,16,12,13,12,13,16,17,20,21,16,3,4,11,10,8,14,15,13,10,10,13,20,22,24,16,24,23,18,16,24,23,15,10,11,2,10,9,7,4,0,2,0,0,0,0
2022-04-10 15:00:00,1,3,5,8,9,13,14,13,12,12,14,12,16,19,25,25,26,14,26,29,25,24,22,18,16,18,19,19,20,18,18,15,1,4,16,16,15,13,21,21,16,15,13,9,7,9,10,12,15,18,20,19,16,16,19,17,10,10,9,8,6,3,3,1,0,0,0
2022-04-10 16:00:00,0,1,3,5,10,7,8,10,10,11,13,20,25,30,27,28,27,26,23,12,25,24,21,16,17,15,15,17,20,19,18,16,3,4,26,22,22,22,21,24,23,19,18,13,16,12,15,14,14,15,17,17,17,11,12,16,12,10,10,9,8,7,4,3,0,0,0
2022-04-10 17:00:00,2,3,6,7,10,12,12,15,16,19,17,17,19,19,20,19,19,19,17,19,18,18,17,16,18,14,12,9,11,11,8,9,2,6,22,22,22,22,28,27,22,21,22,21,17,17,16,16,16,17,17,14,12,12,17,13,11,10,8,6,7,3,9,6,4,2,0
2022-04-10 18:00:00,1,2,4,6,3,8,7,10,1,8,7,9,23,25,30,31,30,27,31,28,26,26,28,18,16,15,10,10,12,19,18,16,3,4,22,23,22,21,24,26,23,17,15,12,9,8,10,13,13,15,5,16,16,12,17,17,14,10,10,7,6,4,2,2,2,1,0
2022-04-10 19:00:00,1,2,2,2,3,5,5,9,8,10,10,12,13,17,19,17,17,16,15,14,13,12,12,8,8,10,12,12,11,15,11,9,3,7,16,19,18,20,16,17,15,10,12,9,15,15,12,11,12,4,13,14,13,10,19,20,13,13,13,9,6,5,4,3,3,2,0
2022-04-10 20:00:00,0,2,0,0,5,3,6,7,3,9,9,10,12,14,15,17,16,14,13,12,15,12,11,6,4,4,3,6,7,9,10,6,2,2,15,14,14,12,12,13,14,11,8,9,10,9,7,8,3,6,8,10,8,10,14,12,10,9,7,7,3,4,2,0,0,0,0
2022-04-10 21:00:00,0,2,3,3,2,2,1,3,4,3,6,9,18,19,20,18,22,21,16,14,12,10,8,9,6,3,4,4,4,3,4,2,1,1,12,13,11,12,11,9,9,8,5,6,5,3,4,6,0,4,2,2,6,14,15,13,9,7,7,6,4,3,2,2,0,0,0
2022-04-10 22:00:00,0,0,2,1,1,3,2,6,5,7,6,6,16,17,18,12,16,15,9,16,8,15,14,9,8,5,6,3,3,4,4,2,3,4,11,10,9,11,8,13,12,9,7,6,6,3,5,4,1,2,5,6,7,15,17,16,13,12,10,7,5,3,1,2,1,0,0
2022-04-10 23:00:00,0,0,0,0,0,1,0,1,1,2,3,4,11,11,12,13,11,4,12,10,9,7,6,5,4,2,2,3,3,4,3,3,0,2,19,17,15,14,12,11,8,7,6,4,1,2,0,1,0,0,0,4,2,18,20,17,14,10,9,8,6,2,3,1,1,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,1,0,2,3,0,2,5,7,6,6,4,0,0,5,4,0,0,0,0,3,4,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,1,2,2,3,6,7,6,9,6,8,8,6,7,3,4,2,0,0,3,4,2,3,3,5,7,8,10,12,13,10,10,1,1,8,10,8,6,5,6,2,1,7,6,7,4,8,8,9,8,7,6,6,5,3,2,0,1,1,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,1,1,1,2,5,8,10,12,11,13,11,14,7,8,4,7,6,3,5,4,3,4,3,3,8,8,9,17,18,11,11,10,1,2,5,1,4,2,5,5,1,6,6,9,10,11,12,10,8,7,7,0,9,3,2,3,1,2,1,0,1,0,0,0,0,0,0
2022-04-11 07:00:00,2,2,1,3,7,15,20,23,28,35,42,46,39,40,41,43,44,15,37,22,20,15,7,6,9,13,17,24,28,31,30,23,1,4,10,5,5,6,5,7,5,6,14,37,38,41,45,25,26,24,26,25,21,7,11,9,8,8,6,4,3,4,6,7,6,3,0
2022-04-11 08:00:00,3,6,5,6,8,16,19,22,30,43,45,38,17,21,20,18,19,15,14,12,14,14,12,10,9,14,14,26,30,30,30,20,2,2,16,18,14,15,11,11,10,12,17,22,24,28,28,27,29,29,28,29,26,18,17,13,12,10,9,8,6,4,3,3,1,0,0
2022-04-11 09:00:00,1,3,3,5,6,13,16,17,16,21,20,16,7,9,10,7,6,5,9,12,10,10,8,7,9,14,16,18,21,23,25,21,5,3,11,9,10,9,9,10,7,6,5,10,11,9,12,12,16,18,13,17,14,8,9,6,6,4,3,2,3,3,1,1,0,0,0
2022-04-11 10:00:00,1,2,5,6,11,12,14,16,11,15,20,16,8,9,10,7,6,11,10,11,7,9,7,5,10,13,12,14,20,22,22,17,2,3,8,12,5,8,6,7,6,4,5,7,13,10,12,13,15,16,13,12,12,11,9,8,7,6,6,4,3,2,3,1,1,0,0
2022-04-11 11:00:00,5,1,2,2,4,10,11,12,8,16,16,11,10,13,14,15,15,15,14,13,12,10,11,7,12,17,10,19,15,14,14,11,3,2,12,13,12,9,11,9,8,9,8,14,11,15,14,17,14,15,13,14,11,10,13,8,6,8,5,4,4,2,4,2,0,0,0
2022-04-11 12:00:00,1,6,8,9,11,12,3,11,11,10,12,9,13,10,15,14,14,13,14,14,12,7,7,8,8,10,12,11,12,13,13,12,2,2,11,12,12,11,15,16,7,13,9,10,11,10,8,9,6,10,9,5,8,6,10,10,10,3,10,7,4,4,2,1,2,0,0
2022-04-11 13:00:00,1,2,3,4,8,12,13,11,15,12,15,17,14,16,15,12,13,9,12,11,10,9,11,9,5,9,11,13,13,13,12,11,1,2,10,10,9,8,9,10,10,9,7,9,11,11,12,13,12,13,11,12,12,10,7,6,6,7,4,3,3,1,1,1,0,0,0
2022-04-11 14:00:00,19,2,6,8,10,15,17,17,9,16,14,14,16,15,18,16,17,16,4,12,11,10,14,11,16,17,20,25,20,22,19,16,2,2,12,12,13,11,13,14,12,12,11,12,15,14,12,16,18,19,18,15,20,13,11,11,10,7,6,4,3,2,2,1,0,1,0
2022-04-11 15:00:00,15,19,19,16,18,17,18,18,14,13,9,14,16,18,20,19,18,10,15,37,34,33,31,26,24,21,22,19,19,17,14,12,2,7,17,21,20,16,16,19,18,19,11,16,36,36,19,39,34,37,38,37,33,18,18,13,10,9,8,6,3,4,3,1,0,0,0
2022-04-11 16:00:00,2,4,3,5,3,9,12,13,11,13,11,10,16,18,20,16,20,19,21,20,20,21,22,21,19,15,15,13,15,16,19,15,2,4,29,29,28,28,28,28,25,18,15,21,28,21,27,28,27,15,38,37,32,28,28,16,12,8,7,5,3,2,2,1,2,0,0
2022-04-11 17:00:00,1,4,4,6,9,10,9,11,10,12,13,14,15,16,17,17,18,17,13,13,11,9,10,11,8,10,12,14,12,14,13,9,1,3,21,18,19,21,23,23,23,15,15,15,11,12,13,14,15,18,20,21,15,21,24,20,17,15,13,7,6,5,6,4,3,0,0
2022-04-11 18:00:00,1,3,2,4,5,10,12,13,11,13,13,18,37,41,43,40,38,35,32,33,27,22,18,13,13,10,10,11,19,22,20,19,1,5,27,31,30,27,20,23,20,15,16,18,21,22,21,21,22,13,23,24,20,23,27,25,21,20,19,15,8,5,3,3,1,0,0
2022-04-11 19:00:00,2,2,3,3,4,6,6,6,8,11,9,12,19,24,26,24,26,25,21,20,17,16,14,13,15,14,15,11,11,16,15,13,2,7,27,30,30,26,25,25,24,16,14,14,11,11,10,9,10,11,13,16,14,32,37,31,23,17,16,12,7,6,5,4,1,0,0
2022-04-11 20:00:00,1,1,1,3,1,4,4,4,3,7,8,11,17,18,21,18,18,12,16,22,17,12,11,10,7,4,4,5,8,9,7,6,0,7,18,19,11,20,24,26,22,20,15,14,12,10,8,7,6,8,11,11,10,23,24,21,16,14,11,8,4,3,2,1,0,0,0
2022-04-11 21:00:00,0,0,0,0,1,2,0,2,2,4,5,7,20,19,19,15,20,21,20,18,16,15,13,8,8,6,5,5,8,6,8,7,2,1,15,15,14,15,15,13,12,11,9,7,7,6,4,5,3,2,6,5,6,15,15,15,14,13,12,10,7,6,3,3,0,1,0
2022-04-11 22:00:00,3,0,4,5,6,1,2,5,3,2,4,6,18,21,25,14,24,22,20,17,15,12,11,10,4,5,5,6,7,8,2,6,1,2,12,12,10,11,12,14,11,8,7,5,6,5,5,8,8,0,3,9,8,15,18,17,13,11,9,9,6,5,2,2,0,0,0
2022-04-11 23:00:00,0,0,0,1,0,1,0,2,2,3,0,4,9,10,11,10,12,13,12,11,10,9,9,6,6,3,3,4,3,7,6,1,0,1,12,11,5,11,13,10,10,7,6,6,4,3,0,1,3,0,2,1,2,15,14,12,9,4,6,5,2,1,1,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,1,2,3,5,0,2,4,0,4,5,4,3,0,5,4,0,0,4,5,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,1,1,2,2,6,8,9,5,5,6,6,6,8,9,9,6,0,0,5,5,4,3,5,5,7,8,11,10,11,11,9,1,3,8,2,7,6,1,6,4,0,3,5,5,6,5,8,8,9,7,9,8,3,4,4,0,0,2,1,0,0,0,0,0,0,0
2022-04-12 06:00:00,1,1,2,1,6,9,16,17,11,12,14,15,6,6,8,7,5,5,4,4,3,2,2,3,7,10,11,14,15,12,15,13,1,1,5,4,6,5,7,5,3,4,4,7,8,9,10,11,12,10,10,6,11,5,5,4,5,5,4,3,2,1,2,0,0,0,0
2022-04-12 07:00:00,2,3,4,2,7,13,17,22,32,38,45,50,45,34,25,29,44,33,31,30,26,14,9,6,9,16,18,27,30,32,35,28,2,3,6,9,8,6,5,8,8,7,16,23,25,30,28,17,18,18,21,20,19,18,6,5,2,3,2,1,3,4,11,1,0,8,0
2022-04-12 08:00:00,1,6,8,6,11,16,17,20,23,35,34,32,17,18,21,22,25,13,21,15,12,15,12,13,17,21,24,25,28,32,34,23,4,2,12,11,10,9,9,10,9,15,21,29,27,30,32,31,33,34,32,33,26,14,15,14,12,14,11,10,7,4,3,0,0,0,0
2022-04-12 09:00:00,1,3,6,7,13,16,19,22,24,29,26,20,8,10,6,8,9,8,7,9,7,11,11,9,9,11,13,16,20,17,14,14,3,1,10,12,10,7,4,5,5,4,6,8,10,10,11,20,13,13,14,22,18,5,3,6,6,3,5,3,2,3,1,0,0,0,0
2022-04-12 10:00:00,1,3,1,2,5,9,10,9,12,17,14,15,10,8,9,8,7,7,6,7,5,6,5,5,9,11,12,15,19,19,20,14,3,2,7,8,8,7,6,7,7,6,7,14,8,10,9,10,10,15,9,13,10,6,8,8,8,3,4,2,3,2,1,0,1,0,0
2022-04-12 11:00:00,1,2,3,4,8,11,12,14,16,15,16,11,9,11,11,8,7,8,10,9,10,9,7,7,8,9,12,16,18,19,20,16,3,4,9,9,7,8,8,9,9,9,10,12,17,18,20,11,19,20,22,19,14,7,6,5,6,7,5,4,4,1,3,2,0,0,0
2022-04-12 12:00:00,3,2,2,2,5,8,10,11,13,15,17,14,8,9,12,11,11,10,8,9,7,8,9,11,9,5,7,12,17,19,20,13,2,3,13,11,11,11,12,11,11,12,10,10,12,14,9,14,15,3,16,12,13,8,7,5,4,3,4,3,2,2,0,1,0,0,0
2022-04-12 13:00:00,2,1,3,4,5,6,7,6,8,11,13,14,10,14,14,13,13,12,11,6,13,8,9,7,12,13,19,17,14,15,16,14,2,3,14,13,12,9,10,13,13,12,8,13,15,19,9,21,8,22,21,19,19,11,13,9,7,1,2,7,6,4,3,1,0,0,0
2022-04-12 14:00:00,1,3,4,1,4,10,13,12,13,13,12,12,11,11,15,16,14,13,12,12,12,12,10,9,12,14,15,16,15,15,15,12,3,1,15,11,6,11,14,15,16,10,10,10,12,12,11,12,12,0,11,11,10,11,13,15,15,15,12,12,10,11,3,1,0,0,0
2022-04-12 15:00:00,8,7,2,2,5,8,9,8,10,11,12,11,15,17,17,13,16,15,14,23,23,21,27,29,32,31,13,26,17,16,15,12,3,3,18,19,15,15,18,16,17,17,15,17,35,37,32,32,32,31,28,25,14,8,12,12,11,9,6,4,2,3,1,0,2,0,0
2022-04-12 16:00:00,28,33,34,33,28,25,23,21,16,13,11,12,19,19,22,19,22,16,20,30,29,28,32,25,22,22,14,24,23,21,19,14,4,4,26,24,26,23,28,27,24,16,16,15,30,31,38,47,40,44,42,43,39,35,33,25,24,21,20,5,8,6,2,2,1,0,0
2022-04-12 17:00:00,4,5,4,3,5,6,7,12,17,20,23,22,18,21,20,21,21,16,18,19,16,13,12,13,12,11,12,9,11,14,14,11,3,8,24,24,23,20,27,31,26,20,17,23,23,19,10,17,12,16,13,15,14,19,23,20,19,17,18,16,11,10,7,5,2,0,0
2022-04-12 18:00:00,1,3,4,5,8,6,9,11,13,14,16,16,40,43,44,41,42,39,35,29,25,22,20,13,15,11,11,10,16,17,14,14,2,8,42,43,38,34,31,30,28,19,12,18,16,18,19,22,17,11,17,16,16,28,32,29,19,17,15,9,7,6,4,3,2,0,0
2022-04-12 19:00:00,2,4,3,3,6,7,8,9,11,15,14,13,21,21,24,24,19,22,21,19,16,14,11,14,13,11,9,10,6,10,11,12,2,4,24,25,23,24,28,28,24,22,17,17,12,13,11,12,14,15,15,11,11,49,54,45,31,24,21,14,7,5,3,1,0,0,0
2022-04-12 20:00:00,1,3,1,3,2,5,5,6,7,7,6,8,15,20,21,21,19,20,17,16,15,12,9,10,8,9,7,6,8,8,7,7,1,5,14,14,14,14,15,19,19,15,15,13,9,9,9,9,6,10,12,12,11,30,32,24,18,15,13,7,5,5,4,3,1,0,0
2022-04-12 21:00:00,3,1,0,1,3,4,4,9,10,10,9,8,19,19,20,19,18,14,18,16,14,12,8,6,4,2,4,3,4,5,0,4,1,2,12,11,10,10,13,13,13,12,9,9,7,4,6,6,4,4,5,7,6,14,19,15,13,10,10,9,5,3,5,2,1,1,0
2022-04-12 22:00:00,0,2,4,5,1,4,2,3,1,2,3,5,13,15,16,15,14,11,12,13,11,10,11,3,4,8,6,5,6,8,0,5,0,2,15,13,11,10,13,15,15,12,10,9,8,6,3,7,7,4,6,5,3,18,21,17,13,9,8,6,4,2,1,3,1,0,0
2022-04-12 23:00:00,0,1,0,0,0,4,0,3,0,4,3,4,11,6,7,9,8,10,8,9,8,6,5,8,5,4,2,3,3,4,3,2,0,1,16,19,20,19,21,15,15,11,9,7,5,3,4,3,1,1,1,0,1,14,15,12,9,8,9,4,3,3,1,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
