Unnamed: 0,1_중부운수앞(가상),2_신월동우성상가,3_신월문화체육센터,4_신월시영아파트중문,5_금실어린이공원,6_신한은행신월동지점,7_신곡시장.금빛새마을금고,8_동방아파트.신월종합사회복지관,9_신정네거리.신정119안전센터,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_진명여고,16_목동역,17_목동7단지,18_목운초등학교.목운중학교,19_목동운동장남문.아이스링크,20_목동5단지C상가.목동운동장북문,21_파리공원,22_목동5단지B상가.목5동주민센터,23_목동이대병원.목동6단지앞,24_한신아파트.선유도역,25_선유도역.롯데제과,26_당산역,27_선유도공원,28_합정역(가상),29_합정역,30_서교동,31_홍대입구역(가상),32_홍대입구역,33_동교동삼거리,34_신촌오거리.현대백화점,35_신촌오거리.2호선신촌역,36_이대역,37_웨딩타운,38_아현역,39_종근당.충정로역,40_서소문,41_삼성본관앞,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_한국경제신문사.서소문역사공원,46_충정로역2호선,47_아현역,48_웨딩타운,49_이대역,50_신촌오거리.2호선신촌역,51_신촌오거리.현대백화점,52_동교동삼거리,53_홍대입구역(가상),54_홍대입구역,55_서교동,56_합정역(가상),57_합정역,58_선유도공원,59_당산역,60_선유도역.롯데제과,61_한신아파트.선유도역,62_월촌중학교.목동1단지,63_목동2단지,64_목동3단지,65_목동4단지상가.목동종합운동장,66_목1동주민센터,67_목동7단지,68_목동7단지.종로학원,69_진명여고,70_서울남부지방법원.서울남부지방검찰청,71_신정1동우체국,72_우리은행신정동지점,73_신정4동경서농협,74_신정네거리역,75_신정네거리해누리분수광장,76_동방아파트,77_신곡시장.금빛새마을금고,78_신한은행신월동지점,79_금실어린이공원,80_신월시영아파트중문,81_신월동우성상가,82_중부운수앞(가상)
2022-03-27 20:00:00,1,2,0,0,2,5,6,7,9,10,0,10,0,3,3,9,4,10,11,7,10,11,13,15,13,11,11,8,9,10,7,13,14,17,16,12,12,10,9,8,7,6,5,13,4,13,14,13,12,7,11,0,9,13,16,9,20,17,17,18,17,18,18,12,13,21,21,14,18,17,9,10,15,11,13,4,8,7,9,4,3,0
2022-03-27 21:00:00,1,3,1,0,2,6,4,0,7,7,0,4,0,9,8,8,7,12,13,14,13,14,15,12,11,10,10,9,8,7,6,16,8,14,11,15,12,10,2,7,5,3,6,13,8,9,8,6,7,9,13,14,13,19,20,0,29,0,27,22,19,18,19,20,19,18,17,15,14,13,12,10,10,14,14,16,14,10,8,7,3,0
2022-03-27 22:00:00,0,1,0,1,0,2,1,2,0,2,1,0,3,3,5,3,7,10,13,14,10,10,11,12,12,11,0,10,8,10,5,10,10,10,6,5,4,9,5,4,7,0,5,7,8,12,11,7,6,5,6,5,0,15,21,11,22,11,21,19,18,18,19,0,19,16,17,16,13,12,11,13,11,15,13,12,11,10,9,8,3,0
2022-03-27 23:00:00,0,2,0,0,3,2,0,0,0,1,0,2,0,0,1,3,2,3,6,7,0,6,6,7,5,4,0,6,7,7,6,9,9,9,8,4,5,4,3,4,3,2,3,4,5,7,5,3,3,5,7,8,0,18,20,0,31,17,30,26,25,16,17,12,19,20,18,16,12,12,11,8,7,11,14,12,10,5,3,4,2,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,5,12,3,13,16,19,22,25,27,28,27,24,9,20,14,10,23,24,18,17,16,13,13,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,2,6,0,7,6,8,9,9,8,9,10,12,13,12,11,13,14,15,13,12,13,11,11,10,9,7,6,11,13,14,13,12,11,10,3,5,6,8,6,3,3,0,3,4,2,0,3,4,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,5,9,10,11,13,17,19,21,19,17,14,19,18,0,19,18,12,16,11,15,18,15,17,11,12,11,0,7,9,6,8,9,8,8,8,7,7,6,7,6,5,4,3,2,1,2,1,2,1,0,2,4,3,1,2,0,5,0,5,6,7,4,6,7,9,8,6,5,3,0,4,6,5,4,5,4,4,0,3,0,0,0
2022-03-28 07:00:00,12,25,31,32,35,45,47,48,42,39,32,37,39,41,39,40,41,44,40,43,49,55,43,31,28,22,21,18,17,17,15,17,18,17,16,19,20,22,20,10,7,3,2,2,1,1,4,5,3,5,6,10,7,12,14,7,22,0,28,18,21,29,35,43,47,50,50,48,17,11,5,8,6,6,5,5,3,2,3,2,0,0
2022-03-28 08:00:00,7,14,16,17,19,26,31,36,38,41,43,45,45,45,48,47,46,41,36,43,45,51,52,31,29,24,19,18,24,22,21,15,22,20,21,23,25,26,26,10,9,8,3,7,4,6,4,3,3,4,3,7,6,8,10,3,17,0,32,22,17,19,21,23,23,17,16,14,13,11,10,10,9,12,14,13,10,7,4,4,1,0
2022-03-28 09:00:00,6,8,10,14,17,21,24,30,30,30,30,33,0,29,31,28,30,29,23,24,28,33,37,23,22,19,13,15,14,12,9,10,9,5,6,11,9,10,9,6,5,3,3,6,5,1,4,5,7,7,6,13,12,13,11,4,15,0,19,14,14,19,20,18,15,13,12,10,11,9,9,9,7,4,6,6,5,6,5,4,2,0
2022-03-28 10:00:00,3,9,11,11,10,17,22,23,25,23,25,27,28,26,28,26,27,26,24,25,24,23,22,18,20,18,17,16,16,12,12,12,12,12,13,13,12,12,10,5,2,0,3,6,4,5,4,6,6,7,7,8,7,8,7,0,12,0,14,14,15,14,15,9,14,11,9,10,11,9,8,8,9,9,6,9,7,6,4,3,0,0
2022-03-28 11:00:00,4,11,12,13,11,16,15,17,18,23,22,21,21,20,19,19,19,23,21,20,19,19,21,19,19,19,0,14,15,12,12,14,12,12,11,9,8,7,7,5,6,4,4,5,5,3,4,4,5,7,9,10,9,12,10,9,12,4,13,12,14,17,18,17,17,13,12,11,11,5,13,14,13,10,6,9,7,7,6,6,3,0
2022-03-28 12:00:00,2,6,7,6,8,11,11,13,12,15,16,18,19,18,17,17,20,22,20,17,14,16,19,12,16,17,17,16,14,14,10,17,17,16,15,15,14,15,12,7,4,3,4,7,8,7,5,6,6,4,12,10,7,8,11,10,12,13,17,17,19,17,13,19,17,18,17,14,17,15,13,12,8,11,13,11,10,7,6,4,1,0
2022-03-28 13:00:00,2,11,8,11,10,11,12,22,22,23,22,22,25,26,26,26,25,26,23,21,21,23,18,23,23,23,21,20,17,15,13,15,14,14,12,11,0,7,13,8,5,4,5,8,6,5,6,7,6,8,9,8,8,15,17,15,18,0,17,17,18,18,17,16,17,15,14,13,14,10,14,11,11,11,11,11,10,19,16,10,1,0
2022-03-28 14:00:00,3,8,12,13,12,15,19,17,16,19,20,23,25,24,22,26,27,23,21,21,20,22,24,22,25,25,13,23,17,17,14,13,14,14,13,6,10,8,3,6,7,6,6,8,11,12,8,5,9,8,9,11,8,14,13,12,15,5,17,16,20,31,21,20,30,31,27,27,26,25,23,28,27,26,24,18,9,9,8,6,2,0
2022-03-28 15:00:00,2,9,7,10,9,11,15,18,16,16,19,19,20,20,25,26,26,30,26,25,22,18,19,18,22,22,0,19,15,16,15,8,8,7,6,4,8,7,5,3,8,7,8,11,5,12,12,10,11,12,12,15,13,16,17,9,22,21,23,22,25,27,30,25,29,29,26,25,22,22,21,20,15,16,16,15,14,8,5,7,1,0
2022-03-28 16:00:00,4,9,11,12,12,12,16,17,17,18,20,19,20,27,52,53,54,53,45,33,21,17,21,19,21,21,17,20,17,17,14,16,13,14,15,14,11,11,10,8,9,8,8,12,12,11,12,14,11,11,14,13,12,16,17,13,26,27,37,37,41,37,36,35,35,39,35,33,36,35,32,30,28,27,35,31,23,19,12,7,2,0
2022-03-28 17:00:00,3,7,8,7,11,12,13,16,17,18,20,22,24,26,33,36,19,39,37,32,32,28,30,37,45,40,39,24,22,20,19,9,13,9,9,10,6,7,7,7,12,6,15,18,18,20,19,20,20,17,19,20,19,25,28,15,29,30,34,35,44,44,39,37,36,38,39,37,33,31,29,27,23,27,27,21,17,14,18,12,4,0
2022-03-28 18:00:00,3,6,7,7,8,11,16,19,15,13,9,15,17,21,23,25,26,35,36,32,35,40,41,44,45,32,31,28,23,23,21,18,14,12,12,10,7,11,10,11,15,6,13,22,19,21,18,20,20,21,23,25,20,25,33,28,37,33,40,38,41,42,40,39,40,45,40,38,32,25,31,23,29,40,44,44,33,29,13,12,5,0
2022-03-28 19:00:00,2,7,4,6,0,8,10,9,8,8,9,12,15,18,19,13,15,17,20,16,15,16,21,21,22,19,0,16,12,15,13,12,11,11,11,8,6,4,4,3,6,2,5,8,10,11,11,11,9,8,11,10,6,18,21,14,36,19,43,42,50,35,32,31,28,31,30,28,27,29,26,28,22,25,32,29,22,28,26,20,8,0
2022-03-28 20:00:00,0,2,0,0,0,5,4,4,0,5,6,9,10,8,5,8,7,12,11,11,11,13,15,15,17,19,8,18,13,15,3,12,12,12,13,12,9,6,7,6,3,2,2,5,4,4,6,5,6,6,9,13,7,14,13,0,21,0,20,21,20,17,17,16,15,22,13,28,25,19,24,22,20,19,20,17,15,12,11,8,2,0
2022-03-28 21:00:00,1,2,2,3,0,3,3,2,2,4,0,5,5,7,12,15,8,19,18,16,15,15,13,12,15,13,0,11,6,4,3,7,6,6,6,4,3,2,2,2,3,4,2,7,5,10,6,8,9,8,11,12,3,14,17,0,21,0,26,25,25,22,25,24,29,27,25,22,22,19,18,17,16,14,10,11,10,8,8,6,2,0
2022-03-28 22:00:00,0,2,1,0,0,2,3,1,2,5,6,8,16,17,20,23,25,30,33,31,30,27,24,20,21,17,11,16,15,11,13,16,14,16,5,15,8,7,0,6,7,6,4,7,0,8,9,8,10,9,11,11,0,18,20,0,28,0,32,24,24,21,24,23,25,27,28,21,17,17,15,19,16,15,17,14,11,10,9,5,5,0
2022-03-28 23:00:00,0,1,2,0,0,0,2,4,1,1,0,5,7,0,8,7,0,10,5,10,6,11,14,12,13,14,14,12,13,13,12,11,7,7,6,5,1,4,0,3,3,0,2,6,4,6,4,3,0,7,9,9,6,15,17,8,21,0,31,32,33,31,30,29,31,31,25,23,22,22,11,20,18,19,22,18,8,7,6,4,4,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,7,13,3,13,15,18,21,22,24,18,23,23,16,21,22,23,24,25,22,21,18,15,16,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,3,6,5,6,5,7,10,9,11,11,7,11,10,8,9,10,12,16,21,18,17,11,9,7,6,11,0,3,13,14,2,13,11,10,9,10,2,9,8,3,2,1,2,3,4,0,6,0,2,1,5,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,6,10,11,9,13,13,16,20,19,18,19,23,13,24,25,21,20,19,12,15,20,25,24,19,20,13,4,12,9,4,6,5,5,5,4,6,3,4,5,2,2,0,1,2,1,2,6,7,0,0,1,2,0,0,3,2,5,0,8,4,4,4,4,5,5,6,3,2,3,0,2,5,3,3,2,3,1,1,0,2,0,0
2022-03-29 07:00:00,11,18,23,23,26,34,39,42,36,32,31,32,33,37,36,35,37,38,37,39,42,46,50,35,33,20,20,19,18,17,15,15,17,17,19,21,22,22,23,6,5,3,2,2,1,2,5,4,5,8,6,8,0,12,14,13,20,0,26,20,18,27,36,36,43,45,44,37,9,6,4,5,0,3,3,3,4,3,2,0,0,0
2022-03-29 08:00:00,9,14,18,19,23,33,36,40,34,42,41,46,46,47,49,44,48,45,41,44,43,43,45,30,25,25,24,20,20,21,20,20,22,28,25,26,26,27,27,15,9,8,3,9,5,3,4,7,8,9,11,15,0,15,16,15,31,0,54,38,33,34,35,35,39,30,25,21,21,18,15,15,14,15,13,13,11,8,6,5,1,0
2022-03-29 09:00:00,3,8,11,17,17,14,17,20,25,28,29,26,25,26,28,39,40,37,30,35,36,37,43,31,29,27,25,23,18,17,16,17,13,13,14,12,11,12,11,4,4,3,3,6,4,2,3,3,5,6,6,8,0,10,10,5,20,13,29,25,18,17,16,17,18,15,12,13,17,17,14,12,11,10,8,9,9,5,4,3,1,0
2022-03-29 10:00:00,5,7,10,11,11,19,22,26,24,26,18,27,27,27,28,24,27,26,21,20,19,19,22,19,20,21,11,20,15,13,11,11,13,14,10,11,10,12,9,5,5,3,4,5,5,4,2,3,3,4,5,4,4,8,9,0,10,0,14,13,8,11,11,10,15,12,13,11,8,7,6,6,4,6,4,4,5,7,4,5,1,0
2022-03-29 11:00:00,3,7,8,9,9,12,15,16,14,17,18,17,9,21,24,22,16,17,14,16,16,23,22,20,22,21,0,19,19,15,11,12,9,11,10,11,11,12,11,10,8,7,9,8,8,5,7,0,7,7,9,9,1,11,9,8,12,9,14,14,15,23,27,13,26,20,20,16,10,17,15,14,14,11,11,11,5,8,6,5,2,0
2022-03-29 12:00:00,2,8,9,10,12,18,20,22,21,17,17,17,18,20,19,18,19,22,19,21,21,21,22,19,20,19,17,16,13,14,9,9,9,7,7,6,6,6,4,9,8,7,4,9,7,3,2,7,5,7,7,8,6,10,11,10,13,10,12,14,15,16,17,17,18,18,16,14,13,9,12,10,9,11,11,9,8,12,10,6,1,0
2022-03-29 13:00:00,2,8,10,11,12,19,22,22,20,26,27,26,27,21,28,28,29,24,23,24,25,24,24,25,26,26,25,23,15,14,12,14,9,11,8,8,6,7,6,4,7,5,8,11,13,14,13,6,17,18,19,10,9,18,13,4,21,20,22,23,27,27,29,30,29,27,29,23,23,16,21,22,17,19,9,20,14,16,14,11,2,0
2022-03-29 14:00:00,2,8,10,10,11,16,19,17,16,16,18,18,17,19,20,17,18,21,16,20,17,14,18,15,17,15,14,14,11,10,9,10,11,9,9,7,10,9,7,5,5,2,5,12,11,3,10,9,9,10,11,12,11,16,16,0,22,0,24,26,24,20,17,16,16,19,19,21,20,21,22,20,19,20,19,14,12,10,7,6,1,0
2022-03-29 15:00:00,3,7,8,8,9,10,12,18,16,12,13,19,20,0,20,23,25,26,26,20,19,22,28,24,25,28,27,10,7,10,9,10,9,10,11,9,7,6,7,5,8,2,7,10,9,7,4,6,12,13,16,15,2,17,18,0,20,11,20,20,23,29,30,30,31,33,30,26,25,26,25,29,28,30,34,29,14,16,9,9,2,0
2022-03-29 16:00:00,3,7,8,9,8,9,12,15,15,22,22,23,24,29,55,57,54,50,45,34,29,23,26,25,26,24,25,18,22,19,16,13,11,13,11,11,10,10,11,12,14,13,12,15,16,15,15,14,18,18,24,26,24,28,32,31,39,41,45,46,50,39,36,34,36,40,36,33,32,30,29,26,24,27,27,24,19,16,16,10,5,0
2022-03-29 17:00:00,2,5,8,11,11,14,15,16,14,18,19,21,24,25,26,28,29,29,30,32,27,27,28,31,31,32,31,28,21,20,18,16,13,13,11,13,11,9,8,6,8,7,9,14,16,15,16,17,19,17,21,20,19,23,29,19,32,26,31,29,39,38,40,38,37,38,36,33,32,31,26,26,26,28,33,25,22,19,17,12,3,0
2022-03-29 18:00:00,2,9,5,11,9,9,12,12,13,16,17,18,21,28,28,28,29,28,37,38,38,39,37,43,46,43,31,40,26,22,20,17,14,14,12,9,9,10,11,11,10,6,14,20,22,23,22,23,24,20,20,20,15,24,28,22,32,33,41,43,55,46,47,46,45,44,42,36,41,41,40,34,32,31,33,31,28,25,21,15,13,0
2022-03-29 19:00:00,2,5,6,10,12,13,13,14,13,11,12,13,10,13,13,14,15,15,15,16,15,19,24,25,22,18,0,17,16,17,16,15,12,9,8,6,5,4,4,6,7,2,5,9,7,7,10,9,10,8,10,12,11,16,18,15,28,16,31,33,45,32,31,27,27,27,25,26,30,14,26,24,21,34,40,38,32,24,17,15,5,0
2022-03-29 20:00:00,1,3,0,5,5,6,8,3,7,6,5,8,9,6,8,10,13,12,14,13,14,18,22,20,23,17,0,8,11,3,10,9,8,7,6,6,5,2,4,0,6,5,5,6,3,7,8,8,8,7,9,9,6,16,18,0,20,16,25,25,26,26,24,21,23,27,23,23,23,22,21,20,19,22,19,18,14,11,10,9,4,0
2022-03-29 21:00:00,1,3,0,0,0,3,4,0,1,3,4,6,0,5,7,9,9,13,14,13,17,18,17,16,16,12,0,11,13,14,11,11,12,11,10,8,6,5,4,4,4,3,3,5,4,4,2,5,9,8,11,11,0,15,16,11,19,0,21,23,26,25,26,21,27,29,22,24,21,19,18,16,17,15,26,23,18,7,7,6,2,0
2022-03-29 22:00:00,0,2,1,2,1,2,3,0,0,4,0,5,18,19,18,20,21,26,26,24,27,29,28,30,27,22,5,21,16,16,7,14,13,12,8,8,7,4,5,2,5,3,4,8,8,2,5,1,10,9,12,15,14,20,26,25,28,0,32,28,29,25,32,31,31,31,26,25,23,22,22,24,17,21,21,18,14,10,9,6,3,0
2022-03-29 23:00:00,0,0,0,0,0,1,2,3,0,3,4,5,6,0,7,0,4,12,14,14,12,11,10,13,9,12,0,4,11,10,9,11,11,10,12,11,4,10,7,4,3,0,3,4,4,6,3,5,6,8,10,12,3,15,14,8,19,9,20,19,18,19,20,16,15,15,15,14,14,9,9,21,17,16,13,12,8,7,4,3,2,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,6,13,5,16,19,23,26,29,30,31,29,27,11,23,12,12,24,25,21,19,16,14,13,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,4,6,3,4,3,8,6,7,7,8,9,11,9,0,12,9,14,13,13,10,12,14,12,11,10,9,0,9,10,11,8,10,9,7,9,12,0,8,9,2,0,0,3,3,2,0,4,2,4,0,0,5,4,0,5,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,4,6,6,7,8,12,14,17,16,15,15,18,19,18,17,14,16,15,14,16,14,14,16,15,15,11,0,10,8,6,3,7,7,8,8,9,7,9,7,6,2,0,0,1,1,5,3,0,6,3,6,3,1,2,3,0,6,0,8,9,10,7,3,5,7,3,4,4,4,3,2,3,0,1,0,1,2,0,2,0,0,0
2022-03-30 07:00:00,14,24,25,26,27,39,52,47,32,30,33,37,35,36,36,32,33,33,35,40,44,49,54,33,32,28,22,19,18,16,13,16,17,15,14,12,13,12,8,7,5,3,2,4,2,1,3,4,4,6,6,12,0,15,15,0,24,0,28,21,25,36,41,45,48,50,50,47,18,15,7,7,5,4,4,3,2,3,0,2,0,0
2022-03-30 08:00:00,7,16,18,22,25,36,46,52,38,42,44,48,50,51,49,41,43,45,40,40,45,45,51,30,25,21,24,22,20,22,17,22,25,27,28,25,35,41,36,15,11,10,2,10,6,5,3,3,4,5,6,11,10,13,15,8,26,0,34,23,24,24,24,25,24,19,14,12,17,15,14,18,17,16,19,16,15,12,8,5,2,0
2022-03-30 09:00:00,6,16,10,18,17,25,24,25,25,26,27,29,28,30,30,27,31,28,26,31,28,29,30,26,26,21,0,20,17,14,12,11,13,9,8,8,9,8,9,5,5,4,2,5,3,3,4,6,7,4,8,9,6,8,7,6,15,6,18,11,15,18,18,17,15,13,14,12,14,12,11,10,9,7,6,8,8,7,5,4,1,0
2022-03-30 10:00:00,3,8,6,8,12,14,16,18,17,16,18,17,16,20,24,23,23,21,20,20,20,21,20,17,19,21,19,17,11,12,11,10,10,11,8,6,7,0,0,6,3,1,1,6,5,3,4,4,5,6,7,8,5,9,7,0,10,0,13,12,11,12,13,8,14,13,13,11,12,9,5,10,8,7,9,4,9,11,6,6,1,0
2022-03-30 11:00:00,4,8,9,10,11,12,12,18,19,20,20,21,23,24,22,21,21,18,18,19,16,21,19,18,18,15,11,13,11,10,8,12,12,11,10,8,7,8,6,4,7,0,5,9,8,8,6,6,4,7,7,7,1,7,8,6,12,6,14,11,12,14,12,0,10,11,13,12,7,12,0,9,8,7,9,6,6,6,5,3,1,0
2022-03-30 12:00:00,1,5,5,7,7,13,12,13,12,11,12,17,16,17,19,21,21,16,18,19,18,18,18,16,17,15,13,14,11,8,9,11,11,12,13,10,7,7,6,6,5,0,3,10,6,0,6,7,9,9,10,10,0,13,14,9,16,17,20,18,21,19,20,19,17,15,12,14,12,9,7,11,7,8,10,10,8,8,9,4,1,0
2022-03-30 13:00:00,4,11,14,17,17,17,20,20,21,26,23,26,27,27,26,24,25,25,21,20,20,24,20,16,16,18,18,16,15,13,9,12,14,14,15,14,13,5,10,9,11,9,8,9,10,11,11,8,13,12,15,13,11,16,15,0,19,20,22,23,25,22,22,22,19,20,22,19,19,17,16,15,9,17,15,14,10,11,9,7,3,0
2022-03-30 14:00:00,2,6,5,8,6,10,14,14,13,13,14,16,16,16,17,20,19,15,17,17,19,18,21,19,22,20,19,18,13,9,9,8,5,7,4,6,2,5,6,4,7,5,2,10,9,7,9,8,7,7,8,9,7,11,18,10,25,0,28,25,30,40,43,41,39,40,37,31,26,25,24,21,16,20,22,20,13,12,11,10,4,0
2022-03-30 15:00:00,2,4,3,6,7,10,11,13,12,16,17,19,18,22,22,23,19,18,20,19,19,17,17,18,17,17,14,8,10,12,10,13,9,13,6,13,7,8,12,10,7,0,6,8,10,11,11,12,15,12,9,14,0,15,14,13,16,15,16,19,23,31,28,32,37,34,28,28,28,28,26,22,19,18,19,18,16,14,10,6,2,0
2022-03-30 16:00:00,5,9,7,8,10,9,10,12,13,16,20,22,21,24,46,45,43,41,37,28,17,17,24,21,22,22,15,21,16,16,14,11,10,10,7,8,6,9,8,9,12,8,10,15,16,17,18,17,17,16,19,17,15,21,22,0,26,28,26,26,33,30,28,28,36,40,36,32,36,35,34,31,25,24,28,27,17,14,13,11,4,0
2022-03-30 17:00:00,8,12,14,15,13,18,19,20,16,15,21,26,28,29,31,32,29,26,27,31,28,31,29,31,38,31,30,28,18,17,8,14,10,7,8,6,5,4,5,9,9,4,15,11,13,14,13,14,13,13,18,19,18,21,25,18,29,29,41,42,52,39,41,39,35,41,35,33,31,32,29,30,28,27,26,24,19,16,13,11,3,0
2022-03-30 18:00:00,1,7,8,7,6,11,13,14,10,12,14,15,17,19,21,23,34,37,36,34,33,34,38,36,38,27,28,25,18,19,18,13,10,9,7,6,4,3,5,4,10,9,15,23,19,23,22,22,21,22,21,21,19,23,27,0,39,0,41,42,53,47,47,46,41,45,43,41,40,39,39,36,32,45,56,47,33,25,22,16,7,0
2022-03-30 19:00:00,1,4,3,4,3,7,8,3,0,10,11,13,4,9,12,14,15,23,23,21,20,19,19,20,24,28,0,21,23,18,17,18,15,13,9,8,7,7,4,5,6,3,7,10,10,10,16,17,16,15,16,15,11,17,19,18,25,14,32,35,37,30,34,32,29,33,32,25,28,27,25,23,21,24,31,29,24,21,19,13,4,0
2022-03-30 20:00:00,0,4,3,0,3,4,6,5,8,7,8,10,8,8,10,7,8,10,13,12,13,14,13,15,15,13,0,11,10,9,8,8,8,9,6,6,8,6,5,5,4,0,7,4,3,2,4,0,5,4,7,7,6,9,10,9,16,14,19,20,21,18,22,22,24,25,25,22,23,24,24,24,21,23,22,17,12,12,14,13,2,0
