Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일고등학교.강일리버파크7단지,5_강일리버파크5단지.4단지,6_강일리버파크2단지.4단지,7_강일리버파크1단지.3단지,8_강일동주민센터,9_강동공영차고지,10_고덕리엔파크1단지,11_해뜨는주유소,12_고덕천교차로,13_고덕자이.고덕천물놀이장,14_고덕자이,15_강동첨단업무단지.상일여고입구,16_상일초등학교,17_초이동,18_강동자이.프라자아파트,19_길동주민센터.둔촌2동주민센터,20_길동사거리.강동세무서,21_강동역,22_천호역,23_광나루역,24_새밭교회,25_어린이대공원후문아차산역,26_중곡동입구삼거리,27_군자역4번출구.용마초등학교,28_군자교입구,29_장한평역,30_청년회의소,31_답십리역사거리,32_신답초등학교.청계한신휴플러스,33_동대문구청,34_서울시동부병원,35_신설동역.서울풍물시장,36_동묘앞,37_동대문(흥인지문),38_종로6가.동대문종합시장,39_종로5가.광장시장,40_종로4가.종묘,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문경찰서,47_한국경제신문사.서소문역사공원,48_충정로역2호선,49_충정로역5호선,50_서대문역사거리,51_서울역사박물관.경희궁앞,52_광화문,53_종로1가,54_종로2가,55_종로3가.탑골공원,56_종로4가.종묘,57_종로5가.광장시장,58_종로6가.동대문종합시장,59_동대문역.흥인지문,60_숭인동,61_동대문우체국.서울풍물시장,62_용두동신동아아파트,63_용두역,64_동대문구청,65_신답초등학교.청계한신휴플러스,66_답십리역사거리,67_청년회의소.서울새활용플라자,68_장한평역,69_군자교입구,70_군자역5번출구.용마초등학교,71_중곡동입구삼거리,72_어린이대공원후문아차산역,73_새밭교회,74_광나루역,75_천호역,76_강동역,77_길동사거리.강동세무서,78_길동주민센터.둔촌2동주민센터,79_강동자이·프라자아파트,80_초이동,81_상일초교,82_강동첨단업무단지.상일여고입구,83_고덕리엔파크3단지,84_강명초등학교,85_고덕천교차로,86_해뜨는주유소,87_고덕리엔파크1단지,88_강일리버파크3단지,89_강일동주민센터,90_강일리버파크3단지.1단지,91_강일리버파크4단지.2단지,92_강일리버파크4단지.5단지,93_강일고등학교.강일리버파크7단지,94_강일리버파크8단지,95_강일리버파크6단지
2022-03-15 05:00:00,0,0,1,1,3,5,7,7,6,8,6,3,10,10,11,8,6,9,10,13,15,17,17,16,16,19,21,25,24,24,28,43,43,51,46,39,37,32,31,29,27,25,17,10,4,2,1,2,3,4,6,5,8,0,4,0,9,5,12,15,21,20,0,4,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,0,3,7,9,14,15,18,11,11,13,15,19,23,22,25,26,30,32,30,23,24,25,21,27,30,18,19,21,23,23,25,25,24,23,20,18,9,6,8,4,5,4,3,1,3,1,2,2,4,5,8,6,3,7,0,6,6,9,12,13,12,12,14,15,16,23,13,23,26,25,24,25,27,28,31,27,24,28,25,22,18,17,1,2,12,9,5,0,3,1,0,0,0,0
2022-03-15 07:00:00,0,1,3,8,14,24,31,33,34,35,38,41,45,39,35,41,44,48,53,45,35,37,37,43,40,43,44,41,39,38,44,48,48,45,43,36,25,20,14,14,11,12,9,7,5,2,1,3,3,6,12,12,11,10,10,9,9,8,11,12,21,26,27,16,18,21,19,21,22,30,31,39,41,43,40,44,49,52,57,52,25,8,8,9,8,7,4,3,2,3,2,1,0,0,0
2022-03-15 08:00:00,0,0,1,4,6,13,20,21,22,26,27,34,33,32,33,30,31,39,44,47,38,41,41,41,38,38,39,40,45,50,57,50,51,56,54,46,40,29,21,20,19,20,14,9,7,3,4,6,9,12,14,22,22,23,25,23,17,12,25,27,40,31,28,29,28,27,28,29,29,36,41,54,50,41,41,49,48,48,49,44,28,9,9,8,7,5,6,3,2,2,3,0,2,0,0
2022-03-15 09:00:00,0,1,3,5,8,13,16,21,25,12,16,26,27,24,24,28,26,30,35,32,30,26,29,28,30,33,32,31,27,29,34,33,36,30,28,24,22,20,14,12,11,11,7,5,6,2,3,4,4,12,9,8,9,10,11,12,11,9,17,16,18,18,17,17,10,17,16,16,18,18,17,25,25,21,17,19,16,16,15,14,15,7,6,3,5,7,5,5,6,5,1,0,0,0,0
2022-03-15 10:00:00,0,1,1,2,4,5,9,11,14,13,17,12,19,21,26,28,19,30,29,24,20,22,22,23,23,24,25,27,29,31,38,40,40,40,34,32,26,17,11,8,5,5,4,3,3,2,2,2,4,6,10,14,10,12,12,9,12,14,15,15,19,21,18,21,10,18,17,14,15,13,12,18,18,13,12,11,12,11,10,8,9,6,5,4,5,3,0,2,1,0,3,1,0,0,0
2022-03-15 11:00:00,0,0,1,2,2,4,4,6,8,6,7,11,12,13,16,20,23,24,31,30,21,24,24,24,23,22,21,22,26,25,23,23,24,24,25,23,19,15,11,10,7,5,4,2,2,2,1,2,2,6,9,14,14,12,14,15,16,21,23,18,21,20,15,21,18,18,15,14,13,14,12,17,15,13,13,13,10,10,11,10,8,7,8,4,5,5,7,5,2,0,4,2,1,0,0
2022-03-15 12:00:00,0,1,2,9,8,10,12,15,16,17,16,17,14,19,22,20,21,18,23,24,25,20,19,18,19,19,19,20,22,27,26,25,25,24,21,16,14,10,9,7,8,6,5,4,3,1,1,2,1,9,13,18,10,11,13,14,12,16,23,24,23,21,19,19,23,26,28,27,25,27,15,24,22,24,12,17,18,19,17,15,12,10,8,7,6,7,6,6,5,3,3,2,0,0,0
2022-03-15 13:00:00,0,0,2,3,4,6,8,9,11,12,11,12,11,12,15,18,10,17,22,21,22,29,28,26,28,27,25,28,31,25,32,32,35,39,35,28,21,17,16,14,11,8,8,7,6,2,3,3,1,6,3,9,21,21,17,19,17,25,28,28,33,34,33,33,32,31,22,21,20,21,18,30,28,25,21,20,20,21,23,22,18,13,12,9,7,5,6,2,1,1,3,1,0,0,0
2022-03-15 14:00:00,0,0,1,3,3,6,8,9,10,11,12,10,11,15,18,22,18,20,23,20,23,22,20,19,22,21,20,24,27,30,30,29,28,26,25,25,24,19,11,10,7,4,5,4,3,1,2,2,3,3,5,10,14,16,14,14,19,19,20,24,27,28,23,25,21,31,22,29,28,33,32,31,32,30,29,27,22,20,19,18,15,12,10,12,10,8,0,5,6,5,1,1,0,0,0
2022-03-15 15:00:00,0,0,1,2,0,5,7,8,12,8,13,15,11,13,19,22,25,24,21,24,23,27,30,28,25,22,21,18,21,23,25,24,22,27,21,19,16,14,12,9,7,6,6,2,1,1,4,3,3,9,14,15,19,20,22,22,23,32,34,35,33,31,30,28,26,25,20,20,19,19,19,24,22,19,25,23,21,18,19,19,16,16,16,17,17,10,8,7,4,1,3,0,0,0,0
2022-03-15 16:00:00,0,1,2,3,4,7,8,7,9,10,12,13,18,22,40,45,42,41,34,33,30,29,28,26,20,19,16,17,21,19,21,18,18,21,15,14,12,12,10,9,9,7,4,3,4,3,4,2,3,4,8,9,11,14,18,17,24,32,36,42,34,35,35,34,32,35,35,37,34,27,25,28,28,22,23,32,32,31,30,25,28,43,41,37,31,26,24,22,20,12,6,3,2,0,0
2022-03-15 17:00:00,1,0,2,4,6,7,8,9,10,12,11,13,13,18,34,41,40,38,42,37,31,30,34,34,30,32,29,27,29,27,26,24,21,22,22,17,12,14,13,11,9,8,8,8,7,6,4,3,4,6,16,17,17,19,22,23,29,40,40,44,43,44,43,44,38,43,44,37,32,36,34,36,38,36,36,48,50,47,45,42,34,27,27,24,18,17,15,10,8,6,5,0,0,0,0
2022-03-15 18:00:00,0,1,2,3,3,6,8,9,11,13,14,13,11,22,41,46,44,47,42,38,29,30,36,31,28,26,26,25,28,29,27,27,28,30,26,20,18,16,14,12,8,6,8,9,10,7,7,6,8,13,19,18,28,29,36,38,40,44,48,48,46,42,42,45,38,37,36,40,41,38,35,39,35,34,36,44,40,34,30,30,34,28,25,21,20,16,14,14,9,7,4,3,2,1,0
2022-03-15 19:00:00,0,1,1,2,2,4,5,8,11,10,7,8,11,14,18,23,17,26,35,35,33,38,37,29,23,22,21,21,24,25,24,23,21,21,17,19,9,8,7,8,7,6,5,6,7,5,4,2,3,4,8,10,19,19,21,27,26,34,41,42,41,35,35,37,35,31,30,28,29,33,32,31,29,27,29,37,40,36,33,30,26,24,19,16,16,14,13,9,7,6,4,2,0,0,0
2022-03-15 20:00:00,0,0,1,0,2,3,3,4,5,6,7,9,7,10,23,28,29,29,31,26,22,28,28,26,21,21,18,18,14,16,15,15,15,13,14,12,8,6,4,0,8,7,5,2,3,2,3,1,2,3,8,10,18,22,29,16,33,39,40,38,39,36,35,37,34,30,28,26,21,26,24,24,22,22,23,26,26,21,17,17,16,22,20,16,14,10,9,8,8,7,5,1,0,0,0
2022-03-15 21:00:00,0,0,1,0,0,2,2,4,5,6,4,5,5,7,16,14,10,16,17,16,13,14,13,13,12,13,12,10,10,12,12,10,9,9,7,5,4,2,3,1,5,6,4,3,2,1,3,3,0,6,7,10,17,15,19,21,22,27,31,33,31,25,26,24,21,23,23,23,27,30,30,27,27,24,26,33,32,28,28,27,27,27,21,20,17,16,2,14,11,9,6,3,0,0,0
2022-03-15 22:00:00,0,0,0,1,0,2,1,2,4,3,5,7,9,9,9,10,9,8,12,11,11,12,13,12,10,9,11,9,10,9,11,9,10,11,8,8,7,3,6,5,4,4,3,4,0,3,2,2,3,4,5,9,13,18,19,22,25,29,28,28,29,29,25,28,26,22,20,23,22,22,21,18,18,17,20,27,28,26,22,21,18,16,15,13,11,10,9,7,6,5,2,2,0,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,19,21,20,17,17,15,14,10,11,10,12,11,11,10,11,12,12,8,6,3,1,3,4,4,7,6,4,4,2,2,1,3,4,2,6,7,10,15,12,13,12,16,19,19,18,16,17,17,18,14,12,11,13,14,14,14,12,19,23,19,18,15,14,13,10,7,7,6,3,2,4,3,1,0,0,1,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,4,6,7,9,10,11,1,14,6,4,16,6,18,20,6,19,18,19,19,26,28,27,33,36,38,42,47,49,59,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,2,1,3,4,6,5,4,5,8,1,9,10,9,12,6,12,13,13,13,15,15,17,20,19,21,24,26,28,29,38,51,50,44,41,38,34,36,33,28,18,19,9,4,3,0,1,1,2,5,7,8,6,6,4,8,1,13,16,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,1,2,4,8,11,11,10,12,10,14,15,23,27,31,36,12,22,22,19,16,18,20,19,18,18,19,22,21,18,19,21,22,21,22,21,17,15,7,2,6,7,7,4,2,0,1,1,1,2,5,7,6,5,6,6,5,3,9,10,12,11,12,13,8,13,20,12,21,20,16,22,24,24,27,34,33,28,29,26,20,14,5,1,13,10,9,5,2,4,2,0,0,0,0
2022-03-16 07:00:00,0,1,3,5,9,19,24,27,32,33,35,37,41,39,37,37,36,50,54,52,43,44,47,46,37,36,37,39,37,40,45,42,40,37,29,25,19,18,16,14,13,14,11,8,7,3,3,2,2,8,13,16,14,13,14,16,14,11,11,14,22,22,23,25,31,31,28,30,32,35,34,43,46,51,48,39,43,47,44,41,22,7,7,8,5,5,3,4,3,4,3,1,0,0,0
2022-03-16 08:00:00,0,1,2,4,8,16,22,25,28,30,33,36,32,35,37,42,37,47,58,51,35,36,42,40,43,45,46,44,47,49,59,53,48,46,37,39,38,32,31,28,29,22,17,15,6,4,3,5,6,21,25,22,21,20,19,15,16,15,22,26,43,42,35,34,33,31,30,34,35,40,48,59,53,44,42,54,43,43,42,42,35,11,10,9,7,7,1,4,4,2,4,2,0,0,0
2022-03-16 09:00:00,0,0,1,3,5,9,13,15,18,20,11,21,24,24,22,24,24,29,40,35,25,26,30,29,29,32,36,33,32,40,40,48,46,43,36,28,24,18,15,14,11,8,5,3,4,2,4,4,4,14,14,18,17,18,14,15,13,13,14,13,19,20,18,18,13,16,23,25,26,28,27,24,24,19,18,17,15,16,15,14,16,7,3,5,5,6,7,4,2,1,1,0,0,0,0
2022-03-16 10:00:00,0,0,2,3,4,8,8,9,9,10,11,10,15,16,17,22,23,22,24,21,19,29,30,29,29,28,28,33,33,34,35,33,31,31,28,27,26,17,12,9,7,5,3,2,3,1,2,3,3,5,8,10,10,9,11,7,9,12,15,14,20,17,16,12,15,14,16,14,13,15,15,18,17,15,11,14,13,12,10,11,9,7,6,6,5,4,4,2,3,0,0,2,0,0,0
2022-03-16 11:00:00,0,0,1,4,2,6,5,6,9,8,8,7,11,15,14,16,19,20,20,22,23,26,25,23,25,26,28,27,24,25,25,25,25,25,23,21,17,15,10,9,8,6,4,7,3,3,4,5,4,7,11,12,11,10,12,13,13,21,26,29,26,25,24,23,22,22,22,17,23,24,23,24,21,16,11,13,11,11,11,10,10,6,4,3,3,2,1,2,2,1,0,0,0,0,0
2022-03-16 12:00:00,0,1,1,12,14,15,17,14,18,20,21,23,20,20,23,23,25,25,28,28,27,25,26,23,25,20,17,31,32,30,30,29,32,32,25,21,16,12,10,8,5,3,4,3,2,3,3,3,4,4,5,6,9,8,10,11,14,14,21,21,32,31,30,27,25,26,23,21,18,20,15,23,22,26,17,20,17,14,13,11,12,9,6,7,5,4,6,4,2,0,1,1,0,0,0
2022-03-16 13:00:00,0,1,3,3,6,10,10,11,12,11,13,10,13,15,16,20,21,22,24,21,19,25,29,24,22,25,26,27,28,27,27,25,23,25,22,16,13,12,9,9,8,7,7,4,2,2,5,4,4,4,7,8,9,8,9,8,13,19,19,24,26,29,26,25,26,24,22,21,20,19,16,22,23,20,18,20,15,15,15,14,10,9,8,9,10,8,5,6,5,4,1,2,0,1,0
2022-03-16 14:00:00,0,0,1,3,1,5,6,7,9,9,10,10,12,12,16,21,16,21,23,19,19,24,26,30,25,24,22,23,21,24,23,24,25,26,23,21,20,17,15,14,11,10,10,6,5,3,4,4,2,6,6,13,15,16,14,14,21,23,24,25,30,27,25,23,21,22,21,21,20,21,19,20,19,19,18,19,18,17,15,14,16,18,13,10,9,7,7,6,6,4,1,3,0,0,0
2022-03-16 15:00:00,0,0,1,2,1,4,3,5,7,6,9,13,12,13,27,34,33,27,29,22,20,25,40,38,31,27,18,18,17,22,20,20,21,21,23,20,17,11,14,13,8,7,5,3,4,3,5,4,5,8,10,15,18,25,36,35,27,30,30,35,34,31,32,28,30,27,26,24,23,29,27,36,34,28,20,20,17,21,21,20,19,31,29,26,25,24,23,19,16,12,4,3,2,1,0
2022-03-16 16:00:00,0,1,1,5,2,5,7,9,10,12,13,14,18,18,35,38,36,33,32,29,28,28,22,20,19,19,20,16,22,24,30,29,28,27,24,19,17,14,10,11,9,8,9,6,4,3,4,2,2,3,8,14,18,19,24,25,26,36,40,39,41,45,43,43,39,33,32,25,32,31,22,26,27,28,26,31,27,26,27,26,23,22,20,21,20,17,14,14,9,6,3,2,0,0,0
2022-03-16 17:00:00,0,1,1,3,2,4,7,8,10,12,15,14,16,18,30,40,39,41,40,38,37,48,42,39,31,26,32,30,30,29,27,28,28,28,23,18,16,15,14,11,10,9,8,4,4,6,6,4,5,6,12,13,16,17,20,23,31,38,37,46,50,49,48,47,43,46,48,46,48,37,41,45,46,41,38,47,44,37,37,35,35,32,25,22,21,12,11,8,6,4,3,1,1,0,0
2022-03-16 18:00:00,0,0,2,4,3,6,6,7,10,10,14,13,16,25,37,50,51,52,51,49,44,50,47,45,41,34,30,28,26,27,32,29,32,30,23,16,13,11,15,13,9,9,8,7,7,6,5,5,6,20,26,34,42,40,35,40,45,49,45,46,50,50,47,49,47,46,44,48,47,49,44,47,46,42,38,44,41,36,32,32,28,26,25,21,22,23,24,15,14,11,5,3,2,0,0
2022-03-16 19:00:00,0,0,0,2,2,1,4,8,5,7,12,16,16,15,24,25,24,21,24,22,18,26,34,27,22,21,16,22,23,22,24,21,22,23,20,16,10,10,10,10,11,5,7,6,4,3,3,2,2,5,6,11,15,14,23,25,27,29,29,26,26,41,40,38,35,34,29,34,32,32,29,35,34,30,30,38,38,34,31,30,25,21,18,17,16,14,7,12,7,5,3,3,0,0,0
2022-03-16 20:00:00,0,1,2,3,0,2,5,6,4,7,7,10,12,11,22,20,21,23,19,23,17,17,20,19,18,14,16,14,13,10,12,11,10,10,9,7,5,4,4,2,4,4,1,4,1,2,1,3,2,5,8,7,11,14,17,16,20,24,30,31,36,36,34,33,31,32,25,33,32,30,26,29,28,27,23,25,22,23,19,17,17,15,11,11,10,9,8,7,5,4,2,3,2,0,0
2022-03-16 21:00:00,0,0,1,1,1,1,1,3,4,4,6,7,7,8,14,14,7,14,14,15,13,18,25,23,15,15,13,13,11,14,13,11,13,18,16,11,6,5,5,4,6,4,6,6,2,4,3,0,1,5,6,12,23,24,28,31,34,40,38,38,39,38,37,39,24,40,35,34,32,32,32,39,37,32,27,22,18,17,21,19,17,16,14,13,9,9,9,7,5,4,2,2,0,0,0
2022-03-16 22:00:00,0,0,1,0,1,2,3,4,5,6,7,9,10,8,9,10,9,8,9,10,12,17,17,12,18,16,11,8,8,8,9,8,8,9,7,5,5,3,4,4,5,2,4,2,1,3,2,4,0,2,5,8,13,18,21,20,22,23,23,25,32,32,31,29,27,27,24,21,20,23,22,22,21,17,22,24,23,21,20,19,19,18,13,11,10,10,7,7,5,4,3,1,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,3,4,5,4,5,8,0,7,7,9,10,12,13,13,13,12,11,9,10,11,7,12,9,11,8,9,3,4,5,0,3,4,3,2,2,1,2,0,0,4,4,7,8,12,14,18,19,20,20,21,27,28,27,26,24,18,17,16,17,14,13,18,17,15,18,20,17,18,17,16,14,10,9,10,3,8,0,7,6,5,4,3,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,4,6,7,9,11,3,5,15,16,4,16,8,15,16,12,16,17,21,22,27,28,27,32,34,35,37,38,41,51,46,43,41,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,0,1,3,3,5,6,4,5,3,0,8,10,11,10,9,11,10,12,12,18,18,16,20,21,24,23,23,27,28,50,48,45,41,32,30,28,30,27,26,23,15,9,4,3,2,3,1,1,5,4,6,7,0,8,4,7,13,15,16,14,15,14,13,18,17,15,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,1,2,3,3,8,10,9,10,11,9,10,14,16,17,20,13,23,22,21,17,19,22,22,22,23,24,17,23,17,18,20,22,22,20,19,14,11,9,6,7,6,6,5,2,1,2,2,2,4,6,8,7,8,6,4,4,4,5,8,8,9,8,10,9,12,14,13,16,15,16,19,21,21,23,25,20,21,23,19,15,13,12,11,0,8,7,3,0,1,0,0,0,0,0
2022-03-17 07:00:00,0,0,2,7,11,24,29,34,40,41,45,46,47,36,35,36,35,48,56,48,44,43,40,33,30,32,36,34,34,33,35,36,34,32,31,27,25,20,19,18,13,12,9,8,7,1,3,3,3,4,7,8,7,7,8,8,8,8,13,17,27,16,18,19,18,21,24,26,27,33,35,38,42,47,44,50,49,50,52,49,36,9,10,12,10,9,8,6,7,0,5,4,0,0,0
2022-03-17 08:00:00,0,1,1,3,6,14,23,25,29,34,38,46,43,39,37,31,34,41,44,49,35,39,41,41,42,43,43,46,44,46,51,49,43,37,36,33,33,28,21,19,18,18,17,15,9,3,3,4,7,11,17,17,16,16,14,13,11,11,16,17,28,31,28,22,29,26,28,24,26,38,43,54,51,40,40,38,36,40,43,50,40,9,10,9,7,5,3,3,2,6,5,4,0,0,0
2022-03-17 09:00:00,0,0,2,2,8,10,14,15,17,18,20,22,24,26,27,28,27,26,28,26,23,30,33,33,31,31,31,30,32,31,42,42,38,39,36,27,23,17,14,13,9,7,6,5,4,2,4,5,4,5,6,9,10,13,10,9,11,9,12,12,13,14,15,18,12,19,19,15,16,18,17,24,24,25,20,23,18,17,14,13,15,7,6,7,9,8,8,5,3,3,1,0,0,0,0
2022-03-17 10:00:00,1,0,1,2,2,4,6,9,10,11,12,7,15,19,24,28,26,26,30,22,19,23,26,23,23,26,28,27,28,23,29,29,30,28,26,24,20,15,12,10,9,7,5,4,3,2,2,1,1,4,11,14,13,11,12,12,11,16,18,20,25,26,25,24,23,21,20,20,20,18,18,23,17,19,12,14,13,10,14,11,8,7,6,6,5,5,6,4,1,2,2,1,0,0,0
2022-03-17 11:00:00,0,0,1,3,5,7,4,7,8,5,10,9,13,18,15,23,13,26,28,25,22,24,24,24,22,23,26,24,23,26,31,33,31,33,29,27,22,12,10,8,7,8,8,4,2,1,1,2,2,6,8,7,9,8,13,13,9,13,18,16,19,22,21,19,18,18,16,16,15,17,14,13,13,12,13,12,11,9,7,7,8,5,4,5,6,3,2,3,2,1,1,0,0,0,0
2022-03-17 12:00:00,0,1,2,15,4,15,8,10,7,7,11,13,12,13,15,16,14,17,21,21,23,23,31,33,30,29,25,24,27,27,27,25,25,24,25,22,23,16,15,10,8,8,5,3,3,4,2,2,1,3,8,10,13,14,16,15,18,20,18,20,23,23,22,21,20,22,18,19,16,19,18,20,19,20,18,16,16,13,11,12,13,11,10,9,6,6,0,5,3,1,3,0,0,0,0
2022-03-17 13:00:00,0,0,2,5,3,4,8,6,8,7,10,9,11,11,13,16,16,18,20,21,16,18,19,18,21,21,20,20,22,25,30,32,28,29,23,22,19,16,12,10,10,9,5,5,6,3,1,1,2,2,4,6,9,10,10,11,15,19,20,21,22,21,17,17,18,18,20,20,22,21,20,21,22,21,18,20,18,20,19,18,16,14,11,10,8,6,7,5,3,3,2,1,0,0,0
2022-03-17 14:00:00,0,0,2,3,2,4,5,6,5,7,8,4,7,10,14,18,17,19,24,24,20,22,24,20,21,20,20,21,23,24,26,24,24,24,23,20,17,14,12,11,11,8,6,4,2,2,3,3,4,8,8,7,10,8,11,12,17,23,28,26,29,28,28,26,25,24,24,21,21,23,22,21,21,19,20,20,17,18,20,21,21,17,16,8,15,13,4,9,7,5,3,2,0,0,0
2022-03-17 15:00:00,0,0,1,4,1,5,7,10,9,11,12,6,11,14,19,19,23,21,19,21,16,17,25,21,21,17,16,20,20,23,26,26,28,30,25,23,20,14,15,9,8,7,6,4,4,2,4,5,4,3,7,13,16,19,20,17,23,30,30,32,30,28,27,27,26,28,27,29,25,21,21,24,25,25,21,27,24,21,22,21,16,16,16,14,11,10,7,6,5,4,1,2,0,0,0
2022-03-17 16:00:00,0,0,0,4,3,4,6,10,13,14,8,9,13,16,35,44,43,42,39,36,28,26,23,20,18,17,15,14,17,17,19,21,17,19,14,14,11,10,10,8,5,4,4,3,5,3,4,2,0,5,7,11,14,19,19,18,24,30,32,34,36,34,25,40,35,36,37,27,26,24,25,25,27,25,19,22,24,23,24,22,20,35,35,33,26,28,27,21,16,10,3,3,2,0,0
2022-03-17 17:00:00,0,0,2,2,3,5,8,9,9,8,7,9,11,14,29,46,33,43,42,38,41,49,48,45,37,37,32,27,28,28,29,32,34,29,21,19,17,15,13,12,9,8,5,3,4,3,3,2,3,3,16,19,22,25,33,30,34,43,48,43,52,52,47,46,40,38,42,36,34,36,34,39,43,41,33,35,33,33,33,29,27,21,17,17,13,10,9,14,7,6,4,3,1,0,0
2022-03-17 18:00:00,0,1,2,3,3,4,7,8,11,6,11,13,17,24,41,54,50,43,45,42,37,39,44,38,34,26,31,26,26,28,30,29,26,25,19,19,14,12,13,12,11,10,8,6,7,4,5,4,7,11,20,26,33,34,34,37,44,48,48,45,44,41,40,46,44,43,42,43,45,45,41,41,41,37,40,46,43,43,39,37,38,34,28,26,24,22,21,15,11,7,4,3,2,0,0
2022-03-17 19:00:00,0,0,1,2,3,4,5,7,8,8,9,9,9,13,17,20,22,23,24,26,23,26,30,28,29,24,23,21,20,24,25,22,20,19,16,13,10,9,10,4,8,8,6,5,6,5,3,2,2,3,7,8,12,14,19,22,28,31,33,47,47,43,41,37,33,35,36,37,37,36,35,34,36,32,30,37,39,33,35,27,35,37,31,27,26,25,23,18,14,12,8,6,4,2,0
