Unnamed: 0,1_노온사동차고지,2_온신초등학교,3_사들,4_동창골,5_장절리,6_원가학,7_뒷골사거리,8_호봉골,9_무의공이순신장군묘,10_기형도문학관.황용사,11_충현중학교.광휘고등학교.이원익기념관,12_충현고등학교,13_광명시여성회관,14_서면초.안서중.창의경영고,15_설월리마을,16_소하성당,17_갑종주유소,18_수자원공사광명가압장,19_가리대삼거리.소하상업지구,20_소하초중고등학교,21_신촌마을,22_시흥대교,23_금천구청.금천경찰서,24_말미고개.금천소방서,25_금천우체국,26_문성초등학교,27_구로디지털단지역,28_동작상떼빌아파트,29_신대방경남아파트,30_신대방현대아파트,31_보라매공원,32_보라매역.동작세무서,33_강남중학교,34_서울지방병무청앞,35_공군호텔,36_샛강역.앙카라공원,37_진주아파트,38_시범아파트,39_원효대교북단,40_용산전자상가.전자랜드,41_용산전자상가12동,42_용산전자상가19동,43_문배동이안아파트앞,44_남영역,45_숙대입구역,46_갈월동,47_서울스퀘어앞,48_남대문시장.회현역,49_남산3호터널.서울애니메이션센터,50_북창동.남대문시장,51_숭례문(가상),52_숭례문,53_서울역버스환승센터,54_갈월동,55_갈월동4호선숙대입구,56_숙대입구,57_남영역,58_문배동이안아파트앞,59_용산전자상가17동,60_용산전자상가10동,61_용산전자상가.전자랜드,62_원효대교북단,63_시범아파트.대교아파트,64_KBS별관,65_공군호텔,66_서울지방병무청,67_보라매역.동작세무서,68_보라매공원,69_경남아너스빌아파트,70_강남성심병원.대림성모병원,71_서울영림초등학교,72_구로디지털단지역,73_문성초등학교,74_금천우체국,75_말미고개.금천소방서,76_금천구청.금천경찰서,77_시흥사거리.시흥대교,78_신촌마을,79_소하초중고등학교,80_가리대.소하3단지.소하상업지구,81_가리대사거리.소하상업지구,82_수자원공사광명가압장,83_도돌이주유소,84_소하성당,85_설월리마을,86_서면초.안서중.창의경영고,87_광명시여성회관,88_소하2동주민센터.광명동굴길입구,89_충현중학교.광휘고등학교.이원익기념관,90_기형도문학관.황용사,91_이케아.롯데아울렛.광명점,92_코스트코광명점,93_KTX광명역8번출구,94_양지사거리.체육공원,95_뒷골,96_원가학,97_장절리,98_동창골,99_사들,100_온신초등학교앞,101_노온사동차고지
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,0,0,0,0,0,0,2,2,0,3,5,7,9,0,9,0,7,8,7,6,0,0,6,8,5,11,0,11,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,1,2,3,4,0,6,8,5,10,0,0,8,9,11,6,14,13,19,23,24,21,13,9,13,10,14,13,14,13,9,12,11,0,11,0,0,0,0,10,8,5,3,1,0,1,0,0,2,1,0,0,2,0,0,0,0,3,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,1,0,1,3,0,4,4,5,5,0,0,0,4,6,6,7,7,8,9,8,13,8,0,9,8,9,8,9,7,8,7,6,5,6,5,6,0,6,5,6,3,1,0,0,1,0,1,3,0,0,1,2,2,0,2,3,1,3,3,5,4,4,3,0,3,4,8,10,7,10,11,13,11,0,10,9,7,6,5,4,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,1,0,0,0,0,0,2,3,0,2,5,7,8,7,6,0,6,7,8,11,11,12,13,11,10,8,7,8,9,4,11,12,5,11,9,4,10,9,8,5,2,2,5,3,2,1,0,0,1,0,1,3,3,4,2,4,3,0,5,6,5,6,6,6,6,7,0,9,5,0,8,9,10,11,12,14,7,13,6,0,4,0,5,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,1,0,0,0,2,0,4,7,7,9,17,19,19,10,18,9,11,8,11,16,13,24,25,25,18,12,8,9,10,12,12,9,8,10,10,8,8,10,9,10,1,9,7,3,0,0,0,1,0,0,1,2,3,5,4,5,6,0,3,4,3,5,9,9,9,9,9,11,11,9,12,14,15,11,18,21,17,14,13,11,10,12,11,10,9,7,8,5,0,0,0,1,0,0,0,1,0,0,0,0
2022-03-27 09:00:00,1,7,0,6,4,3,0,4,5,3,10,13,15,15,16,15,17,17,21,23,24,24,24,23,22,23,11,12,13,19,14,11,16,14,20,15,17,18,12,12,13,10,11,10,7,4,2,3,2,1,0,2,5,2,6,7,3,8,0,7,3,10,8,10,11,11,12,12,14,13,15,13,14,14,15,12,21,19,18,17,0,14,0,0,12,13,12,11,8,2,0,0,2,0,0,1,0,0,0,0,0
2022-03-27 10:00:00,1,1,0,0,0,0,0,3,4,3,5,6,8,10,9,10,6,11,13,11,18,19,19,18,22,21,12,8,13,14,18,20,23,24,26,25,19,26,24,22,21,23,15,17,15,13,9,6,2,0,0,0,4,6,2,7,6,8,6,7,6,8,8,11,10,12,6,11,15,16,16,17,18,17,11,20,26,25,23,19,21,0,20,18,7,6,15,11,5,9,1,1,0,1,2,0,1,0,0,0,0
2022-03-27 11:00:00,4,3,2,0,2,3,1,5,5,6,5,10,12,15,0,16,15,15,18,20,23,24,27,24,23,25,9,8,10,11,11,14,13,13,16,11,16,15,15,14,15,13,7,10,9,6,5,7,6,7,0,8,9,11,10,14,10,12,7,11,13,12,9,11,8,4,4,5,7,7,5,12,9,12,15,14,17,19,16,14,10,13,0,7,11,11,10,11,12,11,8,1,5,3,2,1,0,1,0,0,0
2022-03-27 12:00:00,1,0,0,0,0,2,3,5,4,7,8,15,18,21,22,23,13,24,24,29,37,32,33,32,30,28,12,13,13,15,18,18,22,24,26,25,24,23,23,22,14,16,12,21,15,10,8,4,6,5,1,4,7,10,12,13,11,15,14,15,13,15,14,14,15,12,10,9,9,11,12,16,18,18,18,15,20,22,20,21,18,17,19,19,18,17,15,18,11,17,9,7,4,0,3,1,1,0,0,0,0
2022-03-27 13:00:00,0,1,0,0,0,2,2,5,8,0,11,18,20,20,19,20,18,17,20,24,27,25,24,24,31,29,21,21,21,28,29,27,28,29,30,27,18,17,17,24,16,23,15,16,13,9,6,4,3,7,0,6,8,9,7,15,10,17,13,11,10,11,9,10,11,12,15,12,14,16,13,25,25,26,25,27,32,32,31,24,25,24,14,13,23,20,18,11,9,7,5,3,4,0,2,2,0,0,0,3,0
2022-03-27 14:00:00,1,1,0,0,0,3,5,8,12,7,8,20,22,25,28,24,26,22,28,24,27,22,27,26,27,27,24,22,19,24,25,23,25,26,30,31,30,28,29,26,31,17,16,29,21,19,16,5,9,12,0,13,16,13,17,15,0,16,0,16,13,9,14,21,19,13,17,16,13,10,9,15,15,15,17,19,22,17,17,13,11,15,0,12,14,15,9,16,15,14,6,5,2,3,0,0,3,3,4,1,0
2022-03-27 15:00:00,2,2,4,2,0,4,5,6,8,10,10,19,20,20,22,21,24,22,25,31,33,30,31,25,27,25,15,17,17,17,19,19,18,20,22,20,16,16,16,16,16,4,16,12,14,11,6,8,9,13,0,16,15,16,18,21,0,17,20,20,20,22,24,28,25,20,20,17,0,16,10,20,21,22,21,22,21,15,19,16,14,15,13,0,14,13,11,12,0,9,8,2,3,0,1,0,1,0,0,1,0
2022-03-27 16:00:00,3,1,0,0,3,5,5,10,14,18,16,16,19,22,21,20,0,20,30,27,33,26,22,21,23,20,16,16,18,20,19,18,19,18,16,14,12,10,10,11,10,10,11,10,7,6,5,4,5,10,0,12,13,14,0,13,15,14,12,14,15,16,17,23,21,24,24,27,26,28,26,29,30,28,26,18,26,22,19,16,0,16,0,6,15,13,11,9,5,10,4,3,0,1,2,1,1,1,0,0,0
2022-03-27 17:00:00,0,0,0,2,4,5,7,4,10,12,13,12,13,15,16,17,16,17,22,22,23,21,23,22,22,21,9,7,9,10,9,8,12,14,18,14,13,13,13,10,12,11,6,10,10,9,7,2,6,18,0,14,16,16,13,14,16,14,10,17,18,19,22,24,23,21,24,21,19,20,16,28,24,20,20,20,24,15,14,11,12,15,16,15,13,11,6,5,6,0,1,0,1,3,2,4,1,5,4,1,0
2022-03-27 18:00:00,0,1,0,0,1,2,3,3,5,7,10,12,6,7,7,8,7,13,16,20,22,19,23,20,19,18,13,6,12,10,11,9,9,8,9,6,10,10,8,8,13,9,10,8,4,1,7,5,14,16,11,12,14,16,12,19,0,19,16,21,19,18,19,19,21,20,19,16,13,15,16,31,30,30,27,31,27,21,15,17,13,18,12,20,17,18,14,14,13,12,4,2,2,0,0,0,1,2,0,0,0
2022-03-27 19:00:00,0,1,0,0,0,2,0,6,14,17,16,14,13,6,0,14,15,16,19,18,16,13,12,11,10,11,11,11,11,9,13,14,11,8,9,8,8,8,5,7,0,8,7,4,3,5,4,2,3,5,0,5,8,10,9,13,12,13,12,12,11,17,14,23,16,14,9,8,7,7,9,27,26,25,23,23,33,27,20,17,7,15,16,0,13,13,7,4,3,2,3,1,3,0,1,0,0,0,0,0,0
2022-03-27 20:00:00,0,0,0,0,2,2,0,4,8,8,7,9,10,11,0,0,0,10,15,12,19,12,14,12,10,9,8,4,9,8,7,6,7,1,6,4,7,7,5,4,5,4,3,3,1,3,0,2,6,8,0,6,13,15,16,19,20,20,13,13,20,21,20,20,20,19,18,17,10,15,13,28,26,26,25,21,17,15,15,12,0,12,10,12,10,8,6,5,4,0,4,3,4,0,2,1,0,0,0,0,0
2022-03-27 21:00:00,0,0,0,0,0,0,1,1,9,18,3,21,21,22,0,0,9,14,26,25,24,22,20,19,18,9,16,16,13,9,9,9,9,8,10,9,8,7,8,3,6,4,3,5,3,1,1,1,7,5,4,2,9,6,0,8,8,13,0,13,13,8,14,20,19,17,14,13,14,16,15,24,23,20,23,21,19,17,15,12,9,7,0,11,8,11,10,6,4,5,4,3,4,3,2,2,0,1,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,0,1,6,9,0,6,5,5,0,7,0,0,8,13,6,14,6,12,11,8,10,15,14,13,11,4,6,4,0,3,7,7,8,7,6,7,3,2,5,3,4,3,2,3,3,0,0,12,12,7,12,8,11,8,10,6,12,13,15,14,13,15,13,12,11,4,22,20,19,19,19,16,14,7,13,0,6,12,13,11,8,10,8,3,0,8,6,1,0,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,5,5,6,0,0,7,6,4,3,0,5,0,5,0,3,0,0,4,4,1,2,0,1,2,0,1,6,7,4,6,7,0,0,8,7,8,7,8,8,9,10,5,9,8,7,15,14,12,13,11,18,16,13,16,17,5,4,0,13,9,7,2,0,0,0,0,2,0,1,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,0,0,1,0,2,0,2,0,0,7,12,15,11,0,0,0,13,15,20,27,22,19,21,27,31,23,22,24,25,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,0,0,1,2,5,4,3,7,11,10,15,16,10,12,17,19,20,21,21,22,21,23,23,27,28,31,33,31,34,38,37,30,20,18,13,17,16,14,10,11,13,11,9,8,4,4,1,0,2,4,5,0,6,0,5,0,0,0,0,5,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,0,0,0,0,0,6,8,10,18,30,33,38,0,18,12,39,40,43,51,49,49,33,38,31,22,24,24,28,29,28,30,31,23,20,18,19,16,13,14,13,12,12,10,6,2,2,2,1,0,3,5,6,0,4,0,8,7,9,3,12,5,6,9,10,12,9,10,11,13,15,18,15,13,12,12,11,10,9,8,4,5,6,7,6,5,3,5,1,1,0,2,0,0,0,0,0,0,0,0
2022-03-28 07:00:00,0,10,7,7,0,3,3,11,15,15,20,29,30,34,29,33,35,35,37,45,49,48,58,62,62,57,32,34,31,46,53,48,44,42,44,33,32,27,25,24,21,16,19,18,17,18,16,7,5,6,0,5,10,12,16,14,17,18,18,17,16,20,21,19,23,20,22,23,35,34,24,29,30,27,26,27,28,26,23,23,17,23,10,11,22,22,21,21,18,2,2,0,7,0,8,5,3,2,2,1,0
2022-03-28 08:00:00,3,7,5,2,0,1,4,14,17,15,19,31,37,40,35,26,39,41,44,44,48,49,58,55,60,64,46,51,48,61,62,64,62,63,70,55,50,41,34,30,28,27,26,23,20,16,15,11,6,5,4,6,20,20,28,32,34,39,32,29,23,29,26,21,41,49,41,39,45,47,43,49,39,30,30,27,28,24,27,26,25,24,23,17,25,21,19,19,16,2,1,0,5,6,5,5,3,2,0,1,0
2022-03-28 09:00:00,0,1,3,1,0,2,1,8,11,8,13,19,22,25,18,24,17,24,25,32,35,42,41,42,44,59,23,24,22,29,32,32,36,36,42,35,32,31,26,23,19,18,14,11,10,9,7,3,3,5,4,4,13,16,18,16,17,15,13,10,8,13,12,10,13,15,14,13,18,17,13,19,19,20,19,19,24,23,22,18,19,17,0,16,13,15,13,12,7,2,1,0,2,0,0,1,3,1,0,1,0
2022-03-28 10:00:00,1,2,1,0,1,2,3,6,2,3,10,14,14,16,8,0,17,20,21,25,30,29,27,24,23,22,15,14,16,18,20,14,18,14,20,17,15,16,29,29,26,25,24,21,11,11,8,5,2,3,0,4,7,9,7,17,17,12,16,15,12,10,9,8,9,7,8,7,8,17,16,19,20,19,18,17,20,16,14,13,13,14,5,0,15,16,13,13,13,1,1,0,1,0,0,0,1,0,0,0,0
2022-03-28 11:00:00,1,1,0,1,0,1,2,6,7,4,8,10,12,15,12,13,16,16,19,20,20,18,23,23,21,19,13,13,13,14,14,16,18,20,20,17,17,18,15,16,15,16,12,14,12,11,9,5,3,4,0,5,7,8,5,9,10,10,9,7,10,11,12,12,9,8,7,8,10,13,9,10,12,14,15,19,21,19,16,16,15,15,0,14,13,0,11,10,9,5,6,4,3,0,2,0,0,0,0,0,0
2022-03-28 12:00:00,1,2,1,1,0,1,1,2,3,5,7,12,14,15,16,0,13,14,18,22,25,23,30,31,22,24,12,8,14,16,17,16,16,20,20,15,15,14,13,14,15,11,15,14,12,11,8,7,6,8,2,9,13,14,10,15,14,10,12,13,13,15,17,20,14,11,11,5,10,11,8,11,9,11,14,16,22,13,11,12,10,10,11,7,8,9,10,8,4,7,5,2,3,1,3,3,2,0,1,0,0
2022-03-28 13:00:00,2,3,4,0,3,2,5,6,6,4,7,10,12,17,18,20,19,16,18,21,28,29,34,33,35,38,18,15,17,18,15,18,19,12,18,18,17,16,17,15,16,18,15,14,14,12,9,4,3,7,0,6,11,13,3,7,8,12,10,9,9,11,13,15,9,9,10,11,11,11,9,18,21,18,18,15,21,20,16,14,13,14,13,12,11,14,11,10,11,10,7,5,5,0,1,2,0,0,0,0,0
2022-03-28 14:00:00,2,1,0,0,2,4,3,4,6,7,8,9,11,12,0,0,17,15,14,15,17,16,16,17,17,19,14,13,16,18,17,15,16,16,17,16,16,14,13,14,11,13,14,14,10,9,6,4,5,10,0,10,12,15,0,11,9,11,12,12,14,13,17,23,18,17,16,13,13,15,14,20,22,21,20,17,25,19,14,17,9,8,8,9,12,11,9,7,6,5,4,1,3,2,2,2,3,0,1,1,0
2022-03-28 15:00:00,3,4,1,0,9,8,6,9,11,13,12,15,16,18,19,0,18,17,19,20,20,17,16,14,14,13,10,10,10,11,14,15,17,16,14,14,14,16,14,14,13,13,11,8,8,7,5,5,7,8,6,11,12,15,14,19,20,21,21,24,23,29,50,53,37,30,27,25,24,22,19,24,22,19,20,20,24,22,21,20,20,19,0,14,18,15,11,11,14,12,4,5,3,0,2,1,1,2,1,0,0
2022-03-28 16:00:00,1,3,0,3,4,3,5,8,8,7,15,27,32,36,35,36,37,34,23,23,18,16,17,13,18,17,21,20,18,18,16,19,19,19,25,19,15,10,11,12,15,15,15,12,14,10,5,8,9,14,12,10,14,14,17,26,26,27,18,30,29,35,30,37,34,34,33,32,30,27,24,31,33,34,31,26,32,27,29,25,24,21,23,20,12,17,16,11,12,11,6,3,2,2,1,0,0,0,0,0,0
2022-03-28 17:00:00,2,4,6,7,10,13,15,17,19,21,19,21,20,21,20,23,21,30,29,29,30,27,25,25,29,29,23,25,24,19,17,16,15,15,17,16,18,18,19,19,17,20,20,16,9,8,1,5,8,15,0,13,16,18,19,20,23,18,22,24,28,32,36,44,40,36,38,35,31,31,24,44,39,41,41,43,53,43,37,27,15,26,17,17,24,23,17,11,10,9,8,2,1,2,2,3,3,5,1,2,0
2022-03-28 18:00:00,3,5,9,4,5,11,11,14,15,18,21,25,29,30,0,16,25,29,38,39,50,42,33,32,27,27,24,23,20,21,20,23,16,22,25,28,32,34,34,41,40,46,37,30,14,11,6,9,13,14,0,18,27,30,32,36,40,41,44,45,46,58,63,61,53,50,46,41,34,31,31,57,54,53,46,48,53,43,41,36,29,28,28,29,27,24,19,15,12,9,8,7,4,3,6,9,10,14,12,6,0
2022-03-28 19:00:00,2,0,0,1,3,1,4,10,14,16,18,17,16,17,17,0,9,18,23,22,22,19,19,16,18,17,21,12,17,12,12,13,10,10,15,12,10,11,9,11,11,14,11,9,6,2,2,13,9,12,14,13,15,16,16,18,20,18,21,22,23,24,31,40,46,42,36,36,37,39,35,53,54,55,47,50,50,44,40,30,34,28,33,27,30,24,17,10,8,4,3,2,2,0,0,0,0,0,0,0,0
2022-03-28 20:00:00,1,2,1,2,0,3,3,5,9,5,10,15,16,17,8,0,0,14,24,23,27,23,19,17,19,19,9,0,8,5,6,7,8,7,8,8,9,5,7,8,8,10,0,5,7,2,1,3,6,7,5,8,10,10,0,13,14,13,13,13,13,13,10,22,19,19,18,17,15,13,15,35,35,34,32,28,32,28,26,23,24,25,9,13,14,21,13,6,6,4,2,1,1,0,0,0,1,1,0,0,0
2022-03-28 21:00:00,0,0,0,0,0,0,2,2,12,15,16,15,16,17,0,0,7,20,22,17,22,18,18,17,13,13,8,9,11,9,9,10,6,5,7,6,8,4,9,8,6,8,4,4,5,3,2,1,4,8,1,9,10,3,4,12,12,12,13,13,15,13,16,29,24,20,16,14,13,13,12,22,20,22,23,21,24,19,17,18,17,17,16,15,14,12,8,8,4,2,1,1,2,1,0,0,0,0,0,0,0
2022-03-28 22:00:00,1,0,0,0,0,1,1,0,7,1,0,8,7,9,0,0,0,5,10,9,11,10,8,6,9,8,8,7,8,7,3,7,6,5,5,7,5,5,5,6,5,7,6,6,7,4,3,2,3,6,0,0,6,12,13,16,15,15,14,17,16,15,17,23,20,18,17,17,16,16,15,31,25,27,25,23,22,21,16,14,16,11,15,7,14,13,9,4,1,4,3,2,1,0,0,0,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,2,0,2,2,0,5,4,3,3,0,2,3,4,3,3,5,2,4,2,4,0,3,1,1,2,2,0,3,6,8,9,11,9,5,10,10,9,9,2,11,11,10,13,11,9,6,7,25,23,25,23,16,25,23,22,22,14,10,0,11,21,16,13,6,4,0,3,0,1,0,0,0,0,1,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,0,0,0,0,0,1,3,2,0,7,11,14,14,15,0,10,13,15,19,29,22,19,19,27,25,24,0,25,27,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,1,0,1,2,4,3,2,7,8,9,11,13,0,8,11,13,14,16,17,16,19,21,24,26,27,31,32,30,30,31,30,26,17,15,15,11,6,11,9,8,10,9,6,4,3,2,1,0,2,3,5,4,5,0,0,2,0,1,3,0,4,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,1,0,0,2,0,4,5,5,12,21,24,29,30,16,10,31,34,38,41,38,27,29,32,30,24,25,26,23,23,23,23,26,27,23,18,17,15,16,13,17,16,15,13,8,5,4,2,3,0,4,7,8,4,3,4,7,6,5,4,7,7,7,6,7,5,7,8,6,11,14,12,12,12,13,18,15,9,14,8,8,11,10,9,6,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,2,7,5,3,0,5,2,8,10,13,20,32,37,40,36,41,36,39,42,48,62,58,68,67,67,67,27,25,28,38,37,37,44,45,48,43,33,29,21,20,18,17,16,15,13,14,9,7,4,3,2,4,12,15,20,21,23,25,23,22,19,25,27,23,21,20,14,16,23,26,25,33,36,31,33,38,32,30,30,28,27,0,26,22,11,25,17,17,6,1,0,0,2,1,1,2,3,2,0,1,0
2022-03-29 08:00:00,1,7,5,0,4,3,5,18,21,19,20,35,41,45,46,30,47,49,52,58,64,63,64,65,67,67,41,45,49,60,60,62,56,59,57,37,34,37,32,32,29,26,24,23,22,15,17,12,7,6,4,7,22,23,26,34,35,41,27,24,18,26,22,23,20,24,27,26,32,35,33,34,36,28,28,30,47,44,40,36,35,32,11,33,32,24,12,22,21,2,1,1,2,0,1,0,0,0,0,1,0
2022-03-29 09:00:00,0,1,2,0,0,3,0,4,8,9,11,18,21,23,24,23,24,25,28,35,40,53,57,58,60,56,19,30,32,35,33,35,40,38,45,33,32,34,25,23,22,21,13,12,10,9,8,5,4,3,0,4,6,15,18,20,21,20,16,12,8,10,7,10,18,19,14,13,19,18,14,22,20,19,17,17,22,21,19,17,18,10,0,10,18,18,16,19,0,1,0,0,2,0,3,0,2,0,0,0,0
2022-03-29 10:00:00,0,1,2,0,3,0,1,5,7,0,10,17,19,21,0,0,22,21,22,22,24,25,26,26,25,23,14,11,15,19,21,21,20,20,24,21,19,19,23,21,19,19,23,19,11,10,8,4,2,5,0,4,6,5,7,6,8,10,9,6,8,6,5,7,6,5,5,9,10,7,6,8,8,7,8,13,14,13,10,12,11,12,0,12,11,11,10,10,8,8,3,2,0,0,1,0,1,0,0,0,0
2022-03-29 11:00:00,0,1,0,2,0,1,1,2,4,4,6,7,8,8,9,8,9,13,12,13,13,13,21,19,16,18,18,19,18,19,16,18,21,23,27,22,21,23,22,20,20,21,19,18,14,13,10,4,3,5,2,4,10,12,13,16,16,8,14,14,12,13,15,18,13,12,11,6,8,9,10,14,9,11,12,12,15,17,15,12,13,9,7,12,10,7,9,8,3,4,5,3,2,0,0,0,0,1,0,0,0
