Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_삼부르네상스.효성아파트,17_가리봉파출소,18_디지털단지오거리,19_가리봉시장,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_고대구로병원후문,24_구로구청,25_구로고등학교,26_거리공원,27_한국SGI,28_서울미래초등학교,29_신도림역,30_서울미래초등학교,31_거리공원.구로신협본점앞,32_구로도서관.대성스카이렉스,33_영림중학교,34_구로구청,35_구로4동우체국.고대구로병원정문,36_구로시장,37_남구로역,38_가리봉시장,39_디지털단지오거리.가산파출소,40_디지털단지오거리,41_가산초등학교,42_모두의학교.금천문화예술정보학교,43_독산3동주민센터,44_독산동남문시장,45_독산동쌈지공원,46_독산동성당앞,47_독산동정훈단지,48_남부여성발전센터,49_현대시장.시흥4동주민센터,50_동산교회앞,51_시흥초등학교.금천구보훈회관,52_은행나무입구사거리,53_시흥동은행나무.은행나무시장,54_범일운수종점
2022-04-05 10:00:00,3,5,6,7,7,8,14,15,20,22,15,23,25,28,28,21,20,19,17,17,13,11,12,13,11,7,11,7,10,11,11,14,14,15,10,10,16,14,15,8,9,8,7,0,8,9,7,7,9,7,5,3,1,0
2022-04-05 11:00:00,2,5,6,8,10,8,9,10,12,13,15,16,19,19,16,18,17,19,16,12,7,7,5,5,8,9,12,7,7,4,9,7,9,11,12,10,12,12,13,16,19,19,14,16,14,13,13,10,6,6,5,1,0,0
2022-04-05 12:00:00,3,6,8,8,5,6,12,14,15,16,15,17,17,17,17,17,15,13,12,16,10,8,6,6,8,7,7,6,10,12,13,14,11,12,15,15,17,15,15,15,14,13,14,15,10,14,13,11,6,5,5,4,2,0
2022-04-05 13:00:00,2,9,10,6,8,11,14,15,16,13,13,13,15,16,16,14,11,14,13,14,12,8,7,10,9,8,8,7,13,14,11,11,10,9,10,10,13,14,15,9,15,13,13,12,11,8,15,9,9,5,4,2,1,0
2022-04-05 14:00:00,2,4,6,7,9,10,14,15,11,14,8,12,16,18,17,17,16,13,11,12,9,11,9,10,11,9,9,7,14,12,11,12,11,13,17,17,20,22,21,22,23,25,17,16,6,15,13,15,15,10,6,7,3,0
2022-04-05 15:00:00,3,7,8,9,7,5,12,13,14,15,16,18,13,16,16,14,13,13,13,11,10,13,15,16,17,14,16,13,12,11,10,12,19,21,26,24,26,28,27,31,33,23,23,22,20,19,17,13,11,10,11,8,2,0
2022-04-05 16:00:00,10,14,15,10,16,17,19,20,21,22,23,23,24,27,26,25,24,25,19,17,9,9,10,8,9,10,10,6,15,14,14,13,16,18,26,23,19,21,22,25,26,29,32,33,32,26,25,17,15,11,10,9,2,0
2022-04-05 17:00:00,7,8,9,4,7,10,12,14,17,13,20,21,25,26,26,25,23,24,23,20,20,21,20,20,24,21,18,15,17,19,18,17,17,24,30,32,38,39,42,50,50,44,38,37,36,33,28,22,16,11,7,5,3,0
2022-04-05 18:00:00,3,9,11,13,14,17,18,22,26,25,23,26,23,24,23,23,21,26,23,21,18,21,18,20,21,19,24,20,25,26,25,24,28,31,36,39,38,42,45,45,47,44,45,39,31,28,26,22,18,17,15,11,2,0
2022-04-05 19:00:00,1,4,5,7,8,8,9,10,14,20,18,19,22,25,28,18,17,16,18,12,12,12,11,9,10,9,9,6,21,23,14,13,13,13,17,18,28,31,33,40,42,38,37,34,33,25,24,23,20,14,8,10,3,0
2022-04-05 20:00:00,3,5,7,9,9,4,10,11,9,9,9,10,13,14,12,10,11,13,10,7,8,8,2,5,6,6,4,4,18,18,16,14,13,12,14,15,21,23,21,29,31,30,29,27,26,25,16,11,10,7,5,7,4,0
2022-04-05 21:00:00,1,5,2,4,0,3,5,2,6,8,8,0,9,9,10,8,6,6,8,7,4,7,6,6,7,6,5,3,10,10,10,12,11,16,16,21,25,26,28,27,27,24,24,21,19,18,14,11,6,5,2,2,1,0
2022-04-05 22:00:00,2,3,1,6,1,6,1,3,6,6,7,7,5,4,5,3,3,3,4,2,4,5,4,4,3,4,2,3,16,14,13,11,10,8,10,11,13,14,14,16,12,15,10,10,11,12,9,7,5,6,6,3,1,0
2022-04-05 23:00:00,1,3,1,4,0,0,4,3,2,2,1,0,4,4,2,2,2,4,5,6,3,5,4,3,4,3,2,2,18,19,18,11,13,13,11,12,16,20,21,22,21,18,17,12,10,10,7,5,4,3,2,3,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,4,6,7,12,17,21,30,31,35,36,39,43,48,53,58,55,51,40,30,24,19,18,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,5,2,2,6,6,8,10,13,15,16,19,20,22,22,25,23,50,43,31,30,28,23,17,18,20,11,24,21,4,0,5,7,5,3,8,8,7,5,5,7,11,10,7,9,5,5,3,0,2,1,1,0,0,0
2022-04-06 06:00:00,2,5,4,7,9,9,13,15,19,19,20,23,24,27,23,17,13,12,4,8,8,3,7,8,7,9,10,5,2,4,5,3,7,9,8,9,11,10,9,11,9,10,7,4,9,6,7,7,4,4,3,4,0,0
2022-04-06 07:00:00,8,6,11,14,18,24,27,31,37,40,41,45,50,53,52,42,39,36,25,21,19,15,13,11,11,15,18,14,12,13,12,12,14,14,17,17,19,15,18,18,21,17,20,21,21,21,20,18,18,19,18,13,12,0
2022-04-06 08:00:00,11,13,15,17,21,25,30,34,40,41,42,47,48,54,51,43,37,33,32,35,30,26,23,18,19,26,36,30,18,18,16,17,17,18,20,24,26,25,22,18,22,20,17,15,13,13,15,13,13,13,12,7,6,0
2022-04-06 09:00:00,4,13,6,14,16,11,20,20,26,28,30,31,31,33,33,29,25,24,22,20,16,11,10,10,12,12,14,15,8,8,11,11,8,9,12,8,14,16,12,13,13,10,9,7,7,9,11,7,8,7,5,4,2,1
2022-04-06 10:00:00,2,7,9,12,14,13,15,15,20,21,22,14,23,23,20,16,15,16,15,13,14,13,11,12,11,12,11,9,7,10,11,6,6,6,12,13,15,18,19,17,12,13,11,12,13,12,7,7,5,4,3,3,1,0
2022-04-06 11:00:00,0,5,3,4,7,7,8,9,11,12,12,13,11,16,19,17,15,13,11,12,10,9,9,13,16,16,15,10,9,13,15,8,13,13,13,16,15,15,14,15,15,16,15,14,13,14,15,13,12,11,10,3,1,0
2022-04-06 12:00:00,3,6,4,7,6,8,11,13,15,17,16,18,19,18,19,15,14,13,13,12,9,7,7,4,5,7,8,6,15,14,13,12,9,10,11,12,14,14,15,14,16,15,16,17,15,13,12,11,9,10,8,3,2,0
2022-04-06 13:00:00,4,8,4,8,8,9,12,9,13,15,16,17,18,19,17,17,15,16,14,14,14,7,6,8,12,10,10,3,10,16,19,19,15,13,13,15,17,17,16,17,16,12,11,12,10,8,12,11,12,11,12,7,4,0
2022-04-06 14:00:00,3,7,8,8,0,9,11,12,11,12,17,18,11,16,15,14,13,10,8,10,11,7,8,8,9,9,7,4,10,13,11,16,13,14,13,12,14,14,18,19,16,17,16,14,9,12,12,10,9,8,6,5,1,0
2022-04-06 15:00:00,5,7,9,6,9,9,15,14,16,14,15,18,17,20,18,17,13,15,13,13,10,14,14,13,13,5,4,4,7,8,17,16,17,22,28,26,20,21,24,23,26,23,17,21,19,17,12,12,9,4,3,7,2,0
2022-04-06 16:00:00,11,15,18,19,22,24,27,30,27,26,25,12,25,25,26,25,24,23,23,11,10,11,11,13,16,14,10,9,20,18,15,14,13,17,19,19,29,28,23,23,23,23,27,25,24,21,19,16,15,13,13,6,3,0
2022-04-06 17:00:00,4,7,9,10,9,6,11,13,15,15,16,18,12,18,21,21,22,17,21,17,15,15,18,19,19,18,21,14,17,20,20,19,21,25,28,27,37,40,44,50,49,44,42,37,35,35,24,21,19,16,14,10,4,0
2022-04-06 18:00:00,5,7,9,11,7,9,13,16,16,19,16,18,18,19,21,23,17,21,24,22,19,19,17,14,15,14,17,16,28,26,20,22,24,26,34,29,32,37,45,49,47,56,50,46,44,41,38,30,23,18,20,16,7,0
2022-04-06 19:00:00,4,6,4,8,5,7,9,7,9,10,9,10,11,17,17,13,9,13,12,10,7,9,9,10,14,15,12,7,16,18,13,10,11,13,22,19,26,28,26,24,25,34,35,33,29,28,22,17,14,11,10,8,5,0
2022-04-06 20:00:00,1,3,5,7,0,6,6,7,9,10,11,12,13,13,11,12,4,11,10,7,6,7,6,7,8,6,6,3,17,15,12,9,9,13,19,19,18,20,21,23,22,24,16,25,24,23,15,9,10,8,7,5,2,0
2022-04-06 21:00:00,1,2,0,7,8,10,12,11,12,11,2,4,5,11,9,8,4,7,7,6,5,6,5,5,5,4,2,1,22,22,18,13,13,14,16,17,17,19,20,23,24,22,19,21,20,17,15,13,9,8,7,5,1,0
2022-04-06 22:00:00,2,4,2,5,6,6,5,7,8,9,9,7,5,7,7,5,4,7,8,7,4,4,7,3,6,7,6,3,14,17,14,15,11,11,10,11,13,15,15,16,14,19,14,12,14,12,10,7,6,4,3,2,1,0
2022-04-06 23:00:00,1,2,3,3,0,1,4,3,0,0,0,4,3,1,2,3,0,5,6,6,5,4,4,2,3,1,3,2,12,13,14,15,12,12,14,15,13,15,15,17,16,15,12,9,8,10,9,4,3,2,1,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,2,3,4,8,13,16,23,26,29,30,34,40,43,51,53,50,47,38,33,28,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,2,4,4,5,7,10,13,11,15,18,19,21,25,26,32,28,25,20,23,25,23,22,15,15,17,12,16,12,3,0,4,2,3,4,9,10,12,10,9,10,9,12,10,1,9,4,7,0,0,5,0,3,0,0
2022-04-07 06:00:00,2,3,2,5,5,6,8,9,11,12,10,16,19,20,18,14,13,11,10,9,6,4,5,6,8,12,13,4,2,4,6,7,9,3,8,7,8,9,7,7,8,7,0,6,4,5,4,5,5,4,2,3,1,0
2022-04-07 07:00:00,6,8,9,11,12,15,19,24,34,36,37,41,44,47,39,41,40,33,25,20,26,24,23,22,9,14,14,13,7,9,13,18,17,16,17,20,26,27,26,29,23,27,24,23,23,23,20,19,21,19,17,11,10,0
2022-04-07 08:00:00,9,19,22,32,32,37,46,46,47,48,51,53,53,53,53,45,37,33,29,28,25,28,24,20,19,15,23,21,22,23,27,25,20,21,32,36,39,31,25,21,22,19,18,16,15,17,14,14,6,12,10,7,3,0
2022-04-07 09:00:00,6,9,5,10,10,10,15,19,25,24,29,23,30,35,33,29,27,23,18,20,16,15,14,13,14,14,15,14,11,11,10,11,12,12,14,14,18,15,15,12,11,12,11,7,11,15,14,12,8,10,9,6,3,0
2022-04-07 10:00:00,2,4,7,9,11,12,14,15,17,11,16,16,16,17,19,17,16,11,13,14,11,11,13,15,17,17,16,12,7,8,10,13,11,12,13,12,13,14,13,12,16,17,7,13,12,11,11,9,10,3,2,7,2,0
2022-04-07 11:00:00,2,5,6,8,8,7,13,14,17,17,17,16,19,17,17,15,14,12,12,11,9,9,10,7,12,10,10,7,7,8,8,9,10,13,12,11,15,14,15,15,14,13,14,13,12,11,11,9,9,8,6,5,2,0
2022-04-07 12:00:00,4,6,8,9,10,12,13,11,14,17,17,16,16,17,17,13,11,10,12,10,8,12,11,6,12,7,9,7,7,9,13,14,8,15,14,15,15,16,16,16,19,18,17,15,15,12,12,10,7,6,7,2,1,0
2022-04-07 13:00:00,3,11,9,12,15,17,21,21,21,23,25,27,25,24,23,18,17,18,15,17,13,9,8,8,12,11,16,12,6,5,8,7,6,6,14,15,15,10,12,13,14,12,12,10,12,11,12,7,8,8,10,6,1,0
2022-04-07 14:00:00,1,4,0,5,6,5,10,8,10,9,10,11,15,16,13,14,12,10,9,7,4,6,6,7,8,7,7,5,12,16,16,16,16,13,16,17,15,13,15,14,16,12,12,13,15,14,12,8,6,4,4,3,2,0
2022-04-07 15:00:00,8,11,6,9,8,9,12,11,14,11,14,15,16,17,20,17,10,17,12,10,9,10,7,6,7,7,12,13,13,20,19,20,22,23,22,24,24,26,25,26,28,27,21,18,20,20,17,17,12,8,8,5,1,0
2022-04-07 16:00:00,7,10,8,11,13,15,17,13,20,19,21,20,20,23,26,26,24,23,23,12,9,10,11,12,11,7,11,10,16,16,14,15,17,16,20,20,25,28,32,29,30,28,27,25,21,21,21,20,14,13,8,7,3,0
2022-04-07 17:00:00,3,8,11,7,8,7,14,18,20,21,20,20,21,24,29,27,25,18,21,18,17,20,19,19,17,15,15,11,17,16,15,15,14,19,28,31,40,44,46,52,49,39,34,32,32,28,25,18,14,13,13,11,2,0
2022-04-07 18:00:00,4,8,8,12,11,11,13,17,22,24,23,21,25,24,26,23,22,21,19,20,20,24,21,20,22,21,19,14,31,33,30,28,25,25,33,28,29,36,40,42,43,49,48,45,42,39,33,26,20,15,11,7,2,0
2022-04-07 19:00:00,2,6,7,8,6,8,12,15,14,16,16,14,14,15,17,12,13,14,15,13,10,11,9,13,19,15,11,7,33,33,24,22,16,13,17,17,20,25,29,29,29,33,31,30,29,26,23,19,15,13,11,7,4,0
2022-04-07 20:00:00,3,5,3,7,4,3,12,11,12,13,10,14,18,16,15,12,10,12,10,8,8,10,8,8,7,7,5,6,13,17,16,12,9,10,11,11,15,18,19,21,24,26,27,26,23,24,23,18,16,14,12,8,3,0
2022-04-07 21:00:00,1,3,0,6,7,7,3,6,5,5,6,5,10,11,8,11,5,9,8,7,6,6,7,8,9,8,7,4,18,18,16,14,12,14,17,17,18,13,18,17,18,19,17,17,19,19,17,15,13,11,11,5,2,0
2022-04-07 22:00:00,1,3,0,2,4,0,3,4,3,3,4,4,6,7,4,7,3,9,8,7,6,3,2,3,3,4,3,2,13,16,15,14,12,12,11,10,10,11,12,15,13,13,14,10,17,16,10,8,7,5,4,4,1,0
2022-04-07 23:00:00,1,4,0,5,0,0,4,2,2,3,3,4,4,3,3,3,0,6,7,7,6,9,6,5,4,2,3,1,17,18,14,10,9,7,12,14,15,15,15,16,10,15,14,13,11,7,9,4,8,5,3,2,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,4,5,7,11,18,22,28,34,37,37,42,49,51,56,57,55,51,46,35,28,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,3,4,3,5,4,7,10,15,18,23,24,26,29,29,35,32,29,24,22,21,22,21,18,17,17,16,16,10,3,0,5,4,6,7,10,7,11,10,9,11,12,12,11,0,10,9,5,0,2,3,0,2,1,0
2022-04-08 06:00:00,2,4,5,9,10,12,14,15,14,17,14,16,17,19,18,15,10,11,7,7,6,6,7,8,10,10,12,11,4,3,4,4,5,6,3,7,7,6,6,8,8,9,7,6,5,7,3,5,4,5,3,2,1,0
2022-04-08 07:00:00,9,8,9,14,16,17,28,23,26,27,28,33,37,39,37,33,31,25,23,18,22,19,20,18,15,12,13,10,9,11,11,12,15,15,19,18,21,21,20,20,22,19,16,14,14,16,21,22,14,22,21,11,10,0
2022-04-08 08:00:00,11,19,21,29,27,31,33,35,37,41,37,42,43,50,53,40,36,28,22,27,26,21,19,17,17,19,21,18,20,20,17,19,17,18,18,20,27,26,24,27,28,30,29,27,25,21,18,14,14,11,9,7,4,0
2022-04-08 09:00:00,3,7,9,13,15,18,21,20,26,27,26,28,30,34,34,29,22,20,16,15,12,12,10,10,12,14,18,19,9,11,11,12,13,14,14,15,14,14,12,12,11,11,10,12,11,9,9,7,8,9,7,4,2,0
2022-04-08 10:00:00,3,5,5,6,6,7,13,13,17,19,20,21,22,20,24,20,19,17,18,19,13,12,9,11,15,16,20,14,9,8,7,9,6,8,14,16,16,16,15,15,10,13,11,12,11,9,11,11,8,6,7,5,4,0
2022-04-08 11:00:00,3,6,4,8,6,10,14,7,9,10,11,14,15,16,18,16,14,13,13,10,10,8,7,6,6,8,10,2,8,5,8,8,11,10,14,13,14,14,14,8,7,12,15,13,13,11,12,11,10,8,5,3,1,0
2022-04-08 12:00:00,3,9,10,11,8,12,11,14,13,14,16,18,20,21,21,20,20,14,15,14,9,8,9,12,10,8,7,6,4,6,8,6,9,10,12,12,13,15,15,16,16,13,17,15,14,13,15,10,9,6,2,5,1,0
2022-04-08 13:00:00,2,9,9,10,8,9,11,13,14,15,15,15,16,15,15,15,11,17,15,13,10,10,11,12,12,9,13,9,9,10,9,10,18,11,12,14,17,20,21,24,24,20,19,18,15,15,13,9,10,9,8,3,2,0
2022-04-08 14:00:00,3,3,4,4,5,2,9,11,7,11,10,10,11,12,14,13,12,10,9,8,6,8,8,12,12,12,11,7,8,9,11,11,13,22,19,17,20,15,24,22,23,24,20,19,23,26,28,22,24,20,16,8,2,0
2022-04-08 15:00:00,10,13,14,15,14,13,16,17,15,18,17,16,15,18,20,21,16,20,19,12,9,13,14,13,11,10,9,8,13,16,14,9,10,12,17,11,16,18,20,22,23,23,23,18,22,18,13,14,15,14,13,8,3,0
2022-04-08 16:00:00,4,12,14,17,16,15,16,16,19,20,20,21,24,28,27,25,22,20,15,13,11,10,11,11,16,17,16,12,20,21,22,22,21,22,27,32,35,38,35,35,25,30,26,25,19,21,20,18,19,17,16,13,3,0
2022-04-08 17:00:00,5,7,9,12,0,10,17,15,20,20,21,16,19,18,20,17,14,17,14,16,14,16,16,17,24,18,18,10,16,18,18,19,18,16,24,25,35,37,31,32,33,37,38,32,30,29,24,21,15,12,9,7,3,0
2022-04-08 18:00:00,6,8,1,12,7,14,17,17,18,19,20,22,23,20,22,25,25,25,23,21,20,21,24,19,16,19,43,39,27,26,25,20,23,26,33,32,36,40,44,46,44,44,40,37,34,31,26,19,17,13,9,6,3,0
2022-04-08 19:00:00,1,6,9,10,9,0,12,13,14,16,15,14,10,13,14,13,14,14,11,12,8,9,9,11,13,14,16,14,21,20,20,16,18,18,26,26,31,29,30,33,31,34,33,28,29,24,19,12,9,8,6,5,3,0
2022-04-08 20:00:00,2,3,6,3,6,5,10,12,9,12,12,13,13,15,13,11,12,11,9,8,5,6,6,7,10,10,10,4,18,12,16,14,12,11,12,13,15,20,22,25,24,22,23,25,26,25,22,15,14,12,13,10,2,0
2022-04-08 21:00:00,0,3,4,5,3,2,6,6,3,5,5,8,9,7,6,8,4,8,10,9,5,8,6,3,3,2,4,3,19,19,17,15,10,16,21,23,23,25,28,32,34,31,27,24,16,22,18,14,15,10,7,4,2,0
2022-04-08 22:00:00,1,2,3,7,4,8,9,9,9,7,7,5,7,7,9,7,2,4,6,5,4,5,4,6,3,3,2,0,10,11,10,9,9,8,11,13,12,16,18,21,24,28,26,24,16,13,10,9,7,3,6,3,2,0
2022-04-08 23:00:00,0,2,0,2,0,0,3,2,0,0,4,0,4,5,6,5,4,3,4,7,5,6,5,4,4,2,1,2,25,25,19,17,13,10,14,14,15,18,18,13,15,13,12,10,11,9,8,8,8,7,6,3,1,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,3,7,3,10,15,17,27,31,33,35,36,42,43,46,47,44,43,35,30,23,22,19,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,4,5,3,4,1,8,12,12,17,23,26,28,33,34,38,37,33,26,19,14,13,14,15,14,14,12,15,11,2,1,4,0,2,3,6,7,7,6,0,0,5,8,7,6,0,6,0,7,5,0,4,0,0,0
2022-04-09 06:00:00,2,3,1,2,4,5,6,8,9,12,13,20,21,22,21,18,19,16,14,12,10,9,7,9,11,9,9,6,3,5,4,5,1,7,10,6,11,11,10,10,6,8,6,4,6,5,5,5,3,2,3,1,1,0
2022-04-09 07:00:00,4,3,5,6,7,9,12,10,12,13,13,14,17,18,21,19,18,16,13,9,5,6,7,5,8,7,9,8,4,1,1,2,4,6,7,8,11,12,11,13,17,18,4,10,11,0,10,9,6,4,4,3,0,0
2022-04-09 08:00:00,4,6,7,9,12,11,16,17,19,20,19,18,21,20,22,20,19,16,14,12,11,12,11,9,10,9,10,7,4,3,6,6,5,7,10,11,11,14,12,15,16,17,16,15,12,12,10,10,7,5,4,1,2,0
2022-04-09 09:00:00,2,7,6,10,10,12,17,23,24,27,28,30,35,37,41,31,25,21,18,15,13,11,9,8,7,7,8,6,6,9,6,5,9,9,11,9,12,12,12,11,12,12,11,10,10,12,14,9,9,7,5,4,1,0
2022-04-09 10:00:00,2,8,4,7,7,11,16,18,19,23,24,23,30,31,33,34,26,18,11,16,12,15,14,13,14,12,13,12,9,10,9,11,9,12,14,15,14,12,13,13,14,18,19,19,19,19,20,18,14,11,6,1,0,0
2022-04-09 11:00:00,2,5,3,6,6,9,12,13,18,17,18,20,22,25,25,27,32,28,26,19,16,14,13,14,15,10,15,9,10,11,12,11,11,11,11,11,12,12,13,19,20,18,17,18,10,15,19,18,14,10,9,7,0,0
2022-04-09 12:00:00,3,8,9,8,5,7,17,19,24,26,20,31,33,36,35,33,25,23,21,19,16,17,19,16,14,13,13,12,8,9,8,5,8,10,12,13,13,12,13,15,16,19,18,18,17,19,17,13,14,17,18,8,5,0
2022-04-09 13:00:00,7,8,12,11,11,12,18,18,20,23,25,26,24,27,28,21,19,16,11,12,11,16,16,15,20,18,20,18,14,15,14,13,12,16,20,23,27,14,23,23,16,24,23,23,24,24,21,16,8,8,7,5,5,0
2022-04-09 14:00:00,3,5,4,9,10,12,14,20,22,23,19,21,25,27,28,18,19,18,16,15,13,11,8,9,14,13,13,10,13,18,12,13,17,20,21,18,22,21,18,19,21,20,19,19,18,14,13,12,7,5,0,4,1,0
2022-04-09 15:00:00,1,4,8,9,10,9,13,11,14,10,13,16,16,13,26,25,24,19,14,11,7,9,8,9,6,8,9,7,18,21,23,22,21,22,24,27,28,29,31,37,37,35,34,34,31,23,17,18,18,15,14,9,3,0
2022-04-09 16:00:00,3,6,7,6,7,8,16,14,18,20,21,16,20,22,22,23,19,21,17,14,10,15,14,12,11,9,11,8,20,27,27,24,22,19,33,34,33,29,30,35,32,35,33,32,29,21,23,18,17,12,6,8,1,0
2022-04-09 17:00:00,1,5,7,11,7,11,20,21,25,26,27,26,29,29,29,24,24,22,21,15,13,13,11,11,13,13,18,16,20,22,21,22,18,15,25,27,37,42,49,51,53,49,41,29,27,24,23,20,15,13,10,3,1,0
2022-04-09 18:00:00,2,5,6,8,9,7,12,13,20,20,19,17,21,26,31,21,18,16,19,14,10,10,10,14,14,12,9,8,20,26,26,25,16,22,26,26,33,38,36,38,39,36,33,32,25,31,25,19,11,8,8,5,2,0
2022-04-09 19:00:00,1,3,4,5,5,7,11,18,17,16,15,14,14,15,17,11,11,11,7,11,8,11,8,8,7,6,5,4,11,8,9,9,12,10,13,17,18,22,24,25,25,23,18,17,18,16,11,10,9,5,4,2,0,0
2022-04-09 20:00:00,1,2,3,4,3,6,11,12,13,14,15,14,15,17,20,18,17,17,15,12,15,13,11,12,10,8,6,4,13,16,11,12,10,9,12,14,16,18,21,31,24,32,31,26,24,19,12,10,9,8,6,6,2,0
2022-04-09 21:00:00,5,0,0,2,0,2,6,7,7,8,10,5,11,9,9,7,5,8,7,6,5,4,3,9,3,10,8,0,17,18,13,11,10,12,12,13,18,19,24,27,28,27,26,21,23,19,16,10,9,7,8,3,1,0
2022-04-09 22:00:00,2,3,0,5,5,7,4,2,3,5,3,5,7,5,9,5,4,6,4,3,4,4,3,3,3,2,2,1,16,17,9,12,14,12,18,12,21,22,25,28,8,25,14,20,15,17,17,16,13,11,6,3,1,0
2022-04-09 23:00:00,0,1,2,3,2,2,0,3,4,2,4,3,5,2,6,5,1,6,5,6,6,8,6,7,6,0,4,2,17,20,21,20,18,10,10,12,18,19,19,22,16,20,18,17,15,13,12,9,10,3,9,4,6,0
