Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화산역,4_방화사거리,5_국민은행방화동지점,6_방화2동우촌연립,7_방화2동청성아파트앞,8_공항시장역.공항성산교회,9_공항시장,10_송정역,11_공항중학교.마곡엠밸리9단지,12_마곡엠밸리5단지,13_서울항공비즈니스고등학교,14_신방화사거리,15_방화동도시개발2단지아파트,16_서남환경공원.마곡청구아파트,17_서남물재생센터,18_마곡실내배드민턴장,19_겸재정선미술관.서울식물원,20_양천향교역.휴먼빌아파트,21_가양한강타운아파트,22_가양2단지성지아파트.동양고등학교,23_한보구암마을아파트,24_서울서진학교.우체국앞.허준박물관,25_가양도시개발4단지아파트,26_가양도시개발5단지아파트,27_가양초등학교,28_가양3동도시개발9단지아파트,29_블루나인비지니스센터.이마트,30_태영.삼성한사랑아파트,31_태영송화아파트,32_염창동관음삼성아파트,33_염창동새마을금고,34_핑크힐병원,35_염창동아3차아파트,36_안양천입구,37_양평동한솔아파트,38_양평한신아파트.선유도공원입구,39_당산역,40_당산역,41_당산유원제일1차아파트,42_영등포구청,43_당산동진로아파트,44_김안과병원,45_영등포시장로터리방면,46_경방타임스퀘어.신세계백화점,47_김안과병원,48_당산동진로아파트,49_현대아파트,50_영등포구청,51_당산삼성아파트,52_당산역,53_당산역,54_양평한신아파트.선유도공원입구,55_영등포아리수정수센터,56_염창동아3차아파트.나이아가라호텔,57_염창동새마을금고,58_염창동한마음.관음삼성아파트,59_금호.한솔아파트,60_블루나인비지니스센터.이마트,61_가양도시개발9단지.세현고등학교,62_가양3동주민센터,63_가양3동도시개발6단지아파트,64_가양2동강변아파트,65_대림경동아파트,66_탑산초등학교허준박물관,67_가양동천주교영등포공업고등학교,68_가양2단지성지아파트.동양고등학교,69_가양한강타운아파트,70_양천향교입구,71_양천초등학교.겸재정선미술관,72_겸재정선미술관.서울식물원,73_마곡실내배드민턴장,74_서남물재생센터,75_서남환경공원.마곡청구아파트,76_방화동도시개발2단지아파트,77_신방화사거리,78_서울항공비즈니스고등학교,79_신방화역7번출구,80_공항중학교,81_공항중학교,82_송정역,83_공항시장,84_공항시장역3번출구,85_방화2동청성아파트,86_방화2동우촌연립,87_국민은행방화동지점,88_방화사거리,89_개화산역,90_개화119안전센터,91_개화역광역환승센터,92_강서공영차고지(종점가상)
2022-03-07 21:00:00,2,4,4,3,4,4,2,2,3,6,5,6,7,6,6,7,0,0,1,8,7,6,12,13,4,12,9,3,7,8,7,6,7,6,5,5,3,5,3,4,4,4,3,2,1,6,9,9,10,11,12,11,17,18,18,18,15,12,10,12,11,10,9,5,7,4,8,8,3,1,10,11,0,7,10,9,4,4,5,4,3,3,2,2,1,1,2,2,1,0,0,0
2022-03-07 22:00:00,0,2,0,3,4,3,0,2,0,5,5,3,5,5,5,0,3,6,3,11,9,7,4,2,6,4,4,3,6,6,6,5,4,2,7,3,0,0,8,2,6,4,1,2,2,6,7,8,9,9,7,10,14,13,11,13,14,11,7,14,10,6,5,4,5,6,5,4,2,1,5,3,4,0,2,2,1,2,2,0,1,2,0,2,0,1,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,2,4,0,0,0,3,2,3,0,0,0,1,0,2,3,2,0,0,1,0,1,2,1,0,2,0,0,0,0,0,1,3,2,1,2,0,1,3,5,8,2,10,9,7,11,12,15,14,10,9,10,13,11,11,9,3,3,0,8,7,2,6,5,2,3,0,2,2,3,2,1,2,1,0,0,2,1,0,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,1,3,2,1,2,0,0,0,2,0,1,2,4,7,8,0,0,0,6,7,11,13,13,15,19,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,1,1,2,4,5,6,5,3,2,2,3,2,6,5,0,3,2,4,0,6,5,3,5,6,12,13,26,27,14,27,26,26,21,21,23,22,16,16,16,14,11,8,6,3,5,3,4,4,3,2,5,4,5,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,2,2,2,3,2,3,3,4,6,0,5,5,4,7,9,8,6,7,5,6,6,5,3,5,5,7,8,7,8,12,17,25,14,18,16,18,10,15,5,6,6,5,4,3,6,5,3,6,4,4,2,7,2,8,5,5,6,7,4,2,4,2,6,6,5,1,6,4,5,5,2,3,1,4,4,6,5,2,4,2,3,0,2,0,1,2,3,0,1,0,0
2022-03-08 07:00:00,2,4,3,1,1,5,6,6,7,6,12,11,17,21,30,38,37,36,33,31,31,16,20,20,18,17,12,13,18,21,29,37,39,40,42,41,44,43,34,16,7,7,6,3,2,8,12,12,13,16,21,9,11,10,12,11,15,28,37,37,36,39,16,17,18,21,37,11,14,10,13,13,12,12,9,11,12,10,7,6,3,4,3,5,6,7,8,4,3,1,0,0
2022-03-08 08:00:00,1,6,4,3,4,5,6,8,7,9,11,12,14,16,20,24,23,22,17,19,19,23,21,21,22,22,17,20,20,23,27,34,38,39,44,43,48,45,27,32,27,17,12,7,3,15,22,24,26,25,29,23,27,26,29,31,28,24,21,19,12,13,14,17,17,15,14,18,16,12,14,15,13,12,9,10,13,14,13,8,7,5,7,3,8,9,7,7,5,3,0,0
2022-03-08 09:00:00,1,4,5,4,4,7,4,8,6,10,10,5,6,11,11,12,5,4,10,7,10,9,11,15,15,11,16,14,16,18,16,21,24,25,26,23,27,29,19,17,13,14,10,8,3,13,15,11,9,9,6,7,14,13,13,13,11,11,8,7,6,5,3,4,6,6,7,6,6,4,5,2,3,4,2,7,7,8,6,5,3,3,4,5,6,6,6,1,3,1,0,0
2022-03-08 10:00:00,1,2,3,2,6,5,5,6,5,8,7,6,5,5,8,7,6,4,8,7,8,9,8,7,9,10,12,11,10,9,9,12,14,16,17,20,19,17,13,13,12,11,8,5,3,6,11,5,9,8,7,6,7,3,5,3,6,5,4,3,3,4,3,4,3,3,3,4,5,3,5,3,0,3,2,5,5,6,3,5,4,2,3,6,5,4,2,0,3,0,0,0
2022-03-08 11:00:00,1,2,4,3,5,5,6,4,6,6,6,4,7,6,8,6,5,9,8,10,11,7,10,8,9,8,12,13,14,15,13,16,17,19,18,14,15,13,11,12,9,9,5,6,5,5,7,6,6,6,8,7,8,5,10,8,7,8,8,4,7,5,6,3,5,4,3,5,6,4,6,7,8,7,6,6,6,4,4,2,4,4,5,6,3,5,6,4,3,0,0,0
2022-03-08 12:00:00,0,1,2,1,3,3,4,3,5,5,6,5,6,6,10,11,0,10,8,8,10,7,9,9,11,12,12,13,11,13,14,14,15,16,15,12,13,14,10,10,10,11,7,3,4,6,8,9,7,7,8,7,11,12,15,8,14,13,11,12,5,8,6,5,6,7,6,7,6,5,6,5,7,0,5,6,5,5,4,2,4,3,4,7,3,5,3,1,2,0,0,0
2022-03-08 13:00:00,2,4,1,5,7,5,7,7,8,6,6,7,7,6,7,8,6,4,9,7,8,8,8,7,7,10,11,9,11,12,13,13,15,16,14,14,15,17,11,10,10,12,11,5,4,10,12,5,11,6,12,11,12,11,14,12,12,9,11,8,7,8,6,5,7,7,8,9,10,6,10,7,3,6,4,6,7,7,4,6,5,3,3,5,4,3,6,3,5,1,0,0
2022-03-08 14:00:00,1,3,5,3,4,4,5,4,3,4,6,4,5,3,6,8,0,2,8,8,5,4,7,8,7,8,7,10,11,13,12,13,10,10,11,11,12,11,11,11,11,14,11,8,5,10,12,15,15,13,13,10,11,12,13,11,6,7,7,7,7,10,9,10,8,12,10,10,11,12,11,5,10,4,6,6,7,5,6,5,6,4,6,8,6,5,3,3,2,0,0,0
2022-03-08 15:00:00,1,4,4,3,4,4,2,5,6,6,10,8,9,5,8,8,6,7,9,8,9,9,12,11,10,7,9,8,9,10,10,9,11,9,8,10,9,8,7,6,5,6,5,5,5,7,10,9,8,11,13,11,17,18,19,18,14,12,11,13,10,10,8,8,9,8,8,11,7,8,11,14,11,12,10,11,9,8,9,0,8,5,6,7,6,7,5,5,3,0,0,0
2022-03-08 16:00:00,3,7,6,5,8,11,14,14,13,10,9,7,7,8,9,10,0,11,10,12,11,27,43,41,41,41,36,39,37,35,27,15,13,13,14,16,14,15,8,9,8,9,8,8,6,14,15,18,15,20,24,19,21,19,26,24,20,18,17,15,17,15,14,10,9,10,25,37,38,39,42,20,12,38,36,27,19,16,15,14,13,8,5,4,2,4,6,5,2,0,0,0
2022-03-08 17:00:00,2,3,5,4,6,8,11,8,7,8,11,12,13,12,12,11,1,12,11,10,10,15,16,14,13,12,12,13,20,23,12,21,23,22,22,22,22,24,13,13,12,18,15,12,9,14,17,20,20,22,23,18,27,26,30,22,17,17,12,13,12,13,12,7,10,10,9,12,14,10,18,18,17,15,12,12,10,9,11,7,9,12,13,11,10,3,4,3,2,1,0,0
2022-03-08 18:00:00,7,8,5,6,8,5,6,7,7,7,7,6,7,6,7,7,8,9,7,12,11,12,15,17,15,16,10,12,20,21,25,40,41,41,41,39,41,38,19,19,20,21,19,15,8,21,25,28,30,33,38,34,42,42,43,38,32,26,24,26,24,18,15,13,13,13,12,14,14,15,13,15,16,14,12,11,10,9,9,8,7,6,5,8,9,8,6,7,7,3,0,0
2022-03-08 19:00:00,3,2,5,4,6,4,3,5,4,7,7,6,9,8,4,3,0,4,5,11,9,7,4,4,7,6,9,4,10,10,9,9,8,9,7,6,10,10,8,7,7,10,8,7,4,9,14,14,12,16,15,17,25,18,32,30,24,21,18,18,16,14,16,15,12,10,13,10,8,4,20,20,20,19,16,8,7,5,7,6,5,3,4,10,9,6,3,0,2,0,0,0
2022-03-08 20:00:00,1,6,4,3,3,4,4,5,4,7,5,1,6,7,5,6,7,0,3,8,6,7,3,5,5,3,5,0,8,9,10,7,7,8,2,8,8,4,6,5,4,5,4,4,4,10,11,9,8,14,14,11,18,15,20,19,15,14,12,12,10,10,9,10,5,6,8,8,8,8,11,6,8,8,7,5,4,0,1,0,3,2,3,2,1,1,1,2,1,0,0,0
2022-03-08 21:00:00,1,2,3,5,6,5,7,6,4,2,4,5,4,0,3,1,0,3,1,6,5,4,12,15,17,16,15,2,10,2,8,8,8,5,7,5,8,6,3,7,4,4,2,3,2,11,12,12,13,14,12,12,18,16,17,16,13,13,11,11,11,8,6,5,4,5,3,9,10,2,11,12,5,6,10,9,4,2,2,0,2,1,1,3,2,1,0,1,0,0,0,0
2022-03-08 22:00:00,0,1,2,1,4,0,2,3,4,6,5,6,5,5,7,5,0,1,3,6,5,5,4,4,5,5,5,5,6,6,1,9,8,3,7,7,6,7,5,6,4,5,4,2,3,6,9,9,10,11,12,11,16,15,19,15,13,12,13,11,10,8,9,6,8,5,7,3,2,1,6,7,6,2,2,3,2,2,1,0,1,1,1,3,2,0,2,1,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,7,9,8,6,7,5,0,8,4,7,4,3,0,0,3,3,2,1,5,3,3,3,2,4,7,6,8,6,8,10,8,16,15,19,18,15,12,9,8,7,6,5,5,5,2,6,8,2,7,9,3,8,0,5,3,4,4,3,2,1,2,3,3,2,1,1,0,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,0,0,0,1,0,1,1,0,0,2,2,3,4,2,0,0,0,0,5,6,0,0,7,11,14,0,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,0,1,3,2,0,1,2,3,2,0,4,5,6,0,0,0,6,5,4,0,2,4,5,5,6,5,3,6,5,7,6,7,12,0,11,10,0,7,0,5,3,0,3,3,4,0,4,2,2,3,0,4,5,4,0,3,5,4,5,0,0,0,6,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,0,2,0,1,4,3,2,0,2,1,1,3,3,1,1,0,2,4,5,6,1,7,4,7,0,6,0,3,7,9,5,10,6,5,4,5,1,4,3,2,2,2,1,2,3,2,4,4,2,8,7,5,2,1,2,2,2,2,3,1,0,3,0,2,1,1,0,4,0,0,1,2,3,4,3,2,0,0,1,0,3,2,0,1,0,0,0,0,0
2022-03-09 07:00:00,0,2,1,1,1,1,2,3,1,4,0,2,3,1,4,5,0,3,2,2,2,1,2,3,3,4,5,7,5,6,4,8,9,0,8,11,11,11,5,5,6,4,6,2,1,2,2,0,0,2,0,0,6,0,7,5,4,3,3,1,4,5,4,0,6,0,5,7,8,6,6,0,4,3,2,2,0,5,3,0,4,2,3,2,2,3,2,0,3,2,0,0
2022-03-09 08:00:00,0,2,2,1,0,2,2,1,0,4,5,6,5,4,5,6,4,3,5,4,2,8,4,7,8,7,8,10,3,11,12,14,14,14,16,8,17,6,12,7,11,11,3,3,2,4,1,4,2,3,4,2,5,3,6,4,0,3,4,6,5,5,0,2,4,3,4,6,6,4,10,9,6,5,5,4,4,5,2,5,4,5,3,3,0,4,2,2,1,0,0,0
2022-03-09 09:00:00,1,2,1,1,2,3,4,5,6,5,4,4,2,3,6,7,2,0,6,7,8,7,8,6,7,6,6,7,8,9,10,13,13,9,12,11,12,12,6,7,8,7,10,5,3,4,5,5,3,5,2,6,7,5,7,6,5,5,4,5,2,2,1,7,6,5,6,7,5,8,7,1,3,5,5,4,6,4,5,2,3,2,1,0,0,1,2,3,0,0,0,0
2022-03-09 10:00:00,0,3,2,1,3,6,4,3,0,4,6,0,3,3,5,5,0,0,7,8,5,8,9,10,13,13,12,14,15,16,20,22,23,18,25,18,17,15,14,13,10,8,6,4,4,5,8,10,0,8,7,6,9,0,7,6,5,5,4,5,3,4,4,4,4,1,6,6,6,5,6,8,0,7,6,10,7,5,0,2,2,1,4,5,3,1,2,1,2,0,0,0
2022-03-09 11:00:00,0,2,1,0,2,0,3,2,3,3,0,0,5,4,5,8,7,0,7,5,8,10,11,6,10,9,11,13,12,14,13,18,19,23,18,21,25,24,12,11,10,14,12,7,5,9,3,8,0,6,6,6,8,0,10,9,8,8,6,8,7,7,7,6,6,0,6,8,3,3,7,4,1,0,2,5,6,5,3,3,4,4,1,3,2,1,4,2,1,0,0,0
2022-03-09 12:00:00,1,2,4,5,3,3,4,4,3,5,6,4,5,3,9,9,7,0,8,6,6,7,5,8,9,9,11,15,17,18,14,21,18,19,17,18,20,21,14,16,15,16,12,7,3,10,13,14,10,8,7,8,9,10,11,11,12,10,8,9,8,6,7,7,7,8,5,12,12,9,8,8,7,8,7,7,9,8,7,7,6,5,3,4,0,4,3,2,2,1,0,0
2022-03-09 13:00:00,1,3,4,2,4,0,3,5,4,6,9,8,4,3,7,8,4,9,6,9,9,8,10,11,11,11,14,10,14,16,17,21,27,28,28,24,25,11,20,20,18,13,13,10,4,9,11,8,10,11,9,8,11,9,12,13,10,14,10,13,7,9,10,11,6,6,5,5,5,5,9,2,0,6,4,6,7,7,0,2,5,4,7,6,3,5,2,2,1,0,0,0
2022-03-09 14:00:00,1,3,4,0,6,5,6,8,0,7,8,8,10,8,11,8,2,12,11,8,9,10,10,9,8,8,10,9,10,10,11,17,17,15,15,13,16,15,12,14,11,12,11,7,5,11,12,7,13,14,14,13,15,14,16,15,14,9,7,9,5,6,2,9,6,10,8,10,10,7,8,3,3,7,5,6,7,5,8,0,5,5,3,8,2,3,5,4,1,0,0,0
2022-03-09 15:00:00,1,4,5,4,7,4,6,7,6,8,7,7,9,8,6,6,5,5,11,11,9,10,11,6,5,4,5,6,8,10,11,10,12,12,14,15,16,20,13,13,13,14,9,6,5,23,25,26,25,23,24,21,21,18,20,21,17,17,16,14,14,15,12,11,9,6,9,5,6,8,5,9,8,5,6,4,5,6,5,4,4,3,1,4,0,1,2,0,1,0,0,0
2022-03-09 16:00:00,1,4,5,4,7,8,5,7,10,7,8,5,4,9,9,8,8,8,10,8,8,8,7,7,11,10,11,14,6,15,14,14,15,16,21,18,31,25,13,9,11,11,8,4,3,14,18,19,18,23,23,19,26,23,25,21,17,16,15,14,13,10,7,7,4,4,5,3,3,1,9,8,7,5,7,6,6,3,4,0,3,2,1,4,1,2,2,0,0,0,0,0
2022-03-09 17:00:00,2,4,4,3,3,5,7,4,4,8,6,7,8,8,9,10,4,9,8,11,11,10,8,8,7,6,10,9,11,12,14,16,15,15,17,16,14,16,14,12,9,16,13,12,8,12,16,18,16,15,12,12,19,18,20,18,16,13,12,9,9,9,10,9,9,9,7,9,10,10,14,10,8,1,5,7,6,7,6,4,2,1,0,7,4,3,4,2,1,2,0,0
2022-03-09 18:00:00,2,5,4,3,4,4,3,4,4,5,6,1,5,3,6,0,2,4,5,7,7,6,5,2,5,5,4,5,6,9,8,9,10,6,5,10,9,11,7,6,6,7,5,4,2,18,23,26,15,22,22,16,19,17,19,18,16,17,16,12,10,9,9,8,10,4,9,8,6,5,12,11,9,6,5,5,5,2,0,3,6,2,7,6,6,2,3,2,1,1,0,0
2022-03-09 19:00:00,1,2,3,1,6,0,4,4,0,4,4,3,3,2,2,0,2,6,1,3,2,4,3,3,6,2,7,5,7,4,5,5,7,6,7,5,5,8,4,4,3,1,0,2,4,11,13,12,11,13,11,10,10,11,12,10,9,8,9,7,6,7,4,8,6,3,8,4,7,4,9,10,5,9,6,5,5,5,4,3,3,4,2,5,6,4,5,5,3,0,0,0
2022-03-09 20:00:00,1,6,1,6,5,6,5,6,5,6,5,3,2,3,5,6,0,8,7,12,11,8,8,5,6,5,4,4,4,6,4,4,5,5,6,1,7,7,3,5,3,3,0,1,1,15,14,12,12,13,11,10,16,15,16,14,12,11,8,8,8,8,7,7,5,4,4,6,7,3,9,8,9,11,4,3,5,1,1,4,1,2,1,2,2,3,2,1,0,0,0,0
2022-03-09 21:00:00,2,3,5,2,5,6,0,4,3,6,4,2,3,2,3,3,2,7,7,8,8,6,5,0,4,5,5,0,4,4,1,5,0,0,6,6,0,5,4,2,1,4,0,3,2,9,7,10,9,8,10,7,11,8,16,14,12,10,8,10,9,9,7,6,7,5,4,3,6,7,9,3,12,0,9,8,7,4,2,3,1,0,1,2,0,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,1,0,1,2,2,2,1,1,5,2,0,7,5,6,2,2,5,5,6,5,4,5,4,4,0,3,4,4,4,4,5,2,6,5,4,5,0,3,2,2,3,1,1,2,9,9,11,12,12,11,10,16,17,22,20,15,10,9,10,8,6,8,5,9,8,3,7,5,4,4,2,3,12,11,9,7,0,0,0,5,4,2,3,2,1,0,0,2,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,3,0,0,4,5,0,2,0,2,2,0,3,2,1,0,2,1,4,5,5,4,5,4,2,1,2,1,0,1,8,7,3,9,4,8,6,8,7,9,8,7,5,6,5,3,2,5,3,2,1,0,2,2,1,4,2,3,2,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,1,2,1,0,2,0,3,2,3,0,2,3,3,7,8,0,0,0,7,8,11,11,12,14,17,23,25,0,0,0,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,1,3,4,3,2,3,1,2,4,5,0,7,4,4,6,0,5,4,3,1,4,4,3,3,4,5,17,17,18,6,19,20,21,22,16,11,15,15,14,16,13,6,4,2,4,4,5,0,5,1,1,3,0,1,4,0,3,0,4,3,4,0,5,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,3,1,1,1,2,3,3,0,2,2,0,2,3,7,8,5,0,5,4,6,9,8,7,6,7,7,7,7,10,11,19,21,22,24,20,20,19,16,6,6,4,5,3,3,2,1,3,3,5,6,4,6,3,7,6,4,5,5,4,3,5,1,4,3,1,0,7,7,4,5,4,3,4,5,6,5,4,1,2,3,2,2,4,2,3,3,4,3,1,0,0
2022-03-10 07:00:00,2,4,3,1,2,9,7,8,5,8,10,10,11,13,18,24,20,10,19,24,22,12,16,14,16,16,17,20,25,29,37,45,48,49,41,37,42,40,17,12,13,21,16,9,1,9,9,10,10,12,12,9,18,13,22,9,23,20,22,24,23,29,30,31,33,33,23,11,12,9,7,7,4,4,4,6,9,4,3,5,3,3,2,3,2,3,4,1,3,2,0,0
2022-03-10 08:00:00,2,7,5,4,5,6,8,5,6,7,8,9,12,18,23,26,21,20,23,22,26,30,34,33,21,29,27,22,21,25,28,29,32,35,50,50,58,56,21,26,18,20,12,7,3,14,16,18,18,13,17,16,29,28,28,27,27,21,20,13,12,13,12,16,17,18,14,21,25,16,19,18,14,11,12,10,7,6,6,5,2,3,2,6,3,4,8,9,7,4,0,0
2022-03-10 09:00:00,0,3,6,4,5,6,7,9,8,11,9,9,10,11,12,11,0,0,12,10,10,10,10,11,12,13,13,14,14,18,21,26,27,27,31,25,26,25,17,16,10,7,6,5,6,14,14,13,10,9,8,5,11,7,12,10,12,13,11,8,9,8,4,7,8,8,6,8,6,5,6,3,5,6,4,5,6,4,2,4,3,4,3,5,3,3,2,2,2,1,0,0
2022-03-10 10:00:00,0,4,3,2,4,7,5,6,6,5,4,5,8,7,7,6,8,6,6,4,8,10,11,10,8,9,10,10,11,10,11,13,15,12,16,17,18,19,10,8,11,11,7,3,2,4,7,8,9,6,9,7,7,1,7,8,10,9,6,7,6,5,4,2,6,7,6,8,9,8,7,6,2,2,2,8,6,4,9,5,8,7,9,8,6,5,3,1,1,0,0,0
2022-03-10 11:00:00,1,4,3,2,5,4,7,8,4,5,6,5,4,5,6,5,0,7,6,9,9,10,11,11,10,11,11,12,13,9,12,13,14,11,13,13,14,10,10,13,12,14,10,8,6,9,10,11,9,9,7,6,8,3,8,5,7,8,6,8,7,8,3,8,9,9,7,6,5,5,8,6,0,5,4,7,7,4,2,3,6,4,4,4,3,2,2,2,1,0,0,0
2022-03-10 12:00:00,1,1,2,0,3,2,1,2,3,5,5,3,2,3,5,6,0,5,5,5,6,5,6,6,7,11,11,7,10,11,11,12,13,16,15,12,11,8,9,9,8,9,6,5,3,5,5,6,5,8,8,6,6,5,7,6,7,8,7,5,7,8,5,6,6,5,5,10,7,11,8,5,9,8,7,7,7,5,6,3,5,4,3,4,3,5,4,5,4,1,0,0
2022-03-10 13:00:00,1,2,3,2,4,6,3,6,6,9,5,4,8,3,7,8,7,8,11,6,5,10,8,10,10,10,11,12,6,7,13,15,9,14,17,15,18,17,9,8,8,7,7,5,4,9,10,11,10,8,9,8,12,7,15,14,16,17,15,11,10,7,6,7,8,7,8,8,9,6,9,4,7,8,6,8,5,7,6,7,6,6,4,5,2,3,2,2,1,1,0,0
