Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_월드컵파크11.12단지,5_월드컵파크9.10.11.12단지,6_DMC첨단산업센터,7_MBC,8_SBS.YTN,9_공항철도디지털미디어시티역,10_디지털미디어시티역,11_청구아파트.참누리아파트,12_중동현대아파트,13_가좌행복주택.건영월드컵아파트,14_가좌역,15_월드컵아이파크,16_성산2교,17_성미약수터,18_경성중고.홍대부속여중고입구,19_서울도시가스마포사옥,20_서서울농협홍대역점,21_홍대입구역(가상),22_홍대입구역,23_연희동대우아파트,24_서대문우체국,25_연세대앞,26_세브란스병원앞,27_이대후문,28_이대부고,29_삼호아파트,30_독립문역.서대문형무소역사관,31_독립문공원,32_국립대한민국임시정부기념관,33_독립문파크빌,34_독립문역.서대문형무소역사관,35_독립문역,36_독립문(가상),37_독립문공원.극동아파트,38_이대부고,39_이대후문,40_세브란스병원앞,41_연세대학교앞,42_연세로.스타광장,43_신촌오거리.현대백화점,44_동교동삼거리,45_홍대입구역,46_동교로사거리,47_서울도시가스마포사옥,48_경성중고.홍대부속여중고입구,49_성미약수터,50_성산2교,51_월드컵아이파크,52_가좌역1번출구,53_가좌행복주택.건영월드컵아파트,54_중동현대아파트,55_청구아파트.참누리아파트,56_디지털미디어시티역,57_공항철도디지털미디어시티역,58_SBS.YTN,59_MBC,60_DMC첨단산업센터,61_하늘초등학교,62_월드컵파크10단지,63_수색교,64_덕은교.은평차고지앞,65_은평공영차고지(가상)
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,0,1,4,5,0,0,4,1,0,0,1,0,2,3,2,2,3,0,0,2,3,2,0,0,2,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,1,2,4,4,6,6,5,3,4,0,3,0,1,5,6,1,5,5,4,3,1,0,3,2,3,2,1,0,0,0,2,0,0,0,2,3,2,0,1,0,2,0,3,1,0,0,0,2,1,2,3,2,0,3,4,0,3,1,0,0,0,0,0
2022-03-09 07:00:00,0,0,2,8,11,0,3,2,4,2,0,2,1,1,3,4,5,8,0,0,7,5,4,3,2,2,3,0,1,0,2,0,1,0,1,0,2,1,0,2,3,2,1,2,4,1,0,3,2,3,0,2,2,3,0,4,5,3,2,1,0,0,0,0,0
2022-03-09 08:00:00,0,0,1,9,9,9,7,6,6,5,4,6,4,3,7,6,7,7,9,6,7,5,6,0,7,0,6,5,4,2,0,0,3,1,6,0,10,9,7,6,5,2,3,0,5,5,0,3,4,5,6,6,7,3,0,6,8,3,6,4,2,0,0,1,0
2022-03-09 09:00:00,0,0,2,8,12,9,13,11,7,4,3,5,6,4,9,11,11,15,16,14,15,9,8,7,7,4,8,8,7,4,6,0,2,1,6,0,12,5,11,10,6,4,2,1,5,6,3,0,0,1,0,4,1,8,6,7,9,6,5,3,1,0,0,0,0
2022-03-09 10:00:00,0,1,2,11,15,0,9,12,5,5,7,7,7,8,10,4,9,3,13,7,12,9,9,6,9,6,12,5,2,4,1,0,5,3,11,10,16,18,9,16,10,12,9,10,6,4,4,3,2,4,5,3,4,6,0,5,7,4,3,2,1,1,1,0,0
2022-03-09 11:00:00,1,0,3,12,13,0,16,14,14,10,4,11,10,6,7,12,14,17,21,17,16,10,12,13,16,15,14,13,9,3,2,2,4,5,6,5,26,31,27,16,17,14,13,11,10,9,6,0,10,9,0,2,4,3,0,4,4,1,0,0,2,1,0,0,0
2022-03-09 12:00:00,0,3,1,8,12,13,17,16,11,9,9,11,12,12,12,16,20,19,22,22,21,12,12,10,11,14,6,12,7,7,3,1,3,3,7,0,18,23,28,26,22,15,9,10,10,8,6,5,6,7,0,7,6,7,6,7,8,7,6,0,4,1,0,0,0
2022-03-09 13:00:00,0,1,3,7,10,8,11,14,13,14,4,15,16,15,17,18,19,19,17,18,15,10,13,16,10,10,12,13,12,7,7,1,4,5,8,3,18,19,21,14,21,16,20,19,8,9,4,0,3,5,8,8,8,10,8,7,9,7,2,1,3,1,2,0,0
2022-03-09 14:00:00,0,0,2,5,7,7,9,8,8,7,8,10,13,5,15,16,15,17,16,18,15,14,13,14,11,10,9,10,5,4,4,1,4,5,8,3,14,17,21,19,19,16,22,14,12,11,12,10,8,10,9,10,8,5,3,0,10,4,7,9,3,1,4,0,0
2022-03-09 15:00:00,0,0,2,13,17,18,13,17,11,10,7,8,11,5,0,11,13,15,14,11,8,22,17,14,18,20,14,19,14,5,5,0,3,3,15,0,21,25,17,25,19,21,22,16,12,13,14,7,15,14,13,15,14,13,13,12,13,12,7,9,6,2,0,0,0
2022-03-09 16:00:00,0,1,4,4,6,9,14,13,9,7,9,8,6,7,7,13,14,12,17,18,17,14,14,14,16,16,17,10,8,4,6,0,3,4,9,8,18,21,24,25,26,22,19,18,17,17,13,18,10,16,15,9,10,9,3,12,14,11,6,4,3,1,0,0,0
2022-03-09 17:00:00,0,0,2,8,11,10,17,16,12,11,12,10,12,12,15,14,12,15,16,16,14,14,11,11,13,14,13,11,8,7,7,0,3,5,8,7,11,22,23,20,17,16,17,16,13,14,13,12,9,7,6,13,11,11,5,7,17,15,12,4,8,7,1,0,0
2022-03-09 18:00:00,0,0,1,10,14,17,23,19,14,12,8,11,10,11,7,12,13,10,12,10,8,10,9,8,17,16,15,9,15,12,11,6,2,2,3,1,10,17,23,21,20,18,16,13,22,23,21,19,13,10,18,19,10,14,5,10,16,11,14,6,6,2,1,1,0
2022-03-09 19:00:00,2,0,2,3,6,7,6,8,8,8,7,5,3,3,2,7,2,5,6,9,8,16,22,21,25,26,26,21,9,4,3,2,2,0,4,0,8,6,10,8,10,11,11,13,12,12,11,11,9,13,12,13,12,11,9,10,15,16,15,13,7,2,2,0,0
2022-03-09 20:00:00,0,0,1,2,2,2,9,12,11,5,3,4,2,2,0,3,4,2,5,3,0,14,12,10,17,0,15,12,5,4,3,0,0,0,1,0,6,5,6,6,5,6,6,5,10,10,9,7,8,8,7,6,4,6,7,2,12,9,11,8,4,2,0,0,0
2022-03-09 21:00:00,0,0,0,0,1,2,7,7,10,7,5,5,6,5,4,5,4,6,7,8,6,18,18,15,20,13,17,16,8,3,5,0,1,0,4,0,6,5,7,0,6,5,7,3,15,18,17,16,14,11,13,10,7,8,7,4,11,10,9,0,7,3,1,0,0
2022-03-09 22:00:00,0,1,0,1,2,3,4,5,3,3,1,3,4,2,3,5,7,9,4,9,7,17,17,16,16,17,14,13,8,3,2,0,0,0,2,0,4,5,4,3,3,2,6,7,14,16,15,12,11,8,9,10,7,6,5,7,13,12,10,6,6,2,0,0,0
2022-03-09 23:00:00,0,0,0,0,2,3,4,3,5,4,0,0,1,0,0,4,6,2,0,3,2,19,13,18,22,28,19,17,11,7,3,1,0,0,1,0,3,2,4,4,6,7,9,8,11,12,9,11,8,8,8,9,10,7,0,6,12,12,10,6,5,3,2,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,1,1,3,5,2,4,1,1,0,2,5,5,2,2,0,4,4,5,0,4,3,5,4,4,3,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,2,12,20,7,10,11,5,3,4,6,6,6,8,11,12,14,14,12,9,7,8,3,4,4,3,3,1,1,1,0,4,6,5,4,6,4,5,2,3,2,4,3,9,4,4,3,1,4,0,4,5,5,6,5,8,5,5,3,2,0,0,0,0
2022-03-10 07:00:00,0,1,11,34,43,44,45,40,9,4,5,8,10,11,15,23,27,22,24,14,20,13,23,30,28,20,14,9,8,4,3,0,6,3,12,6,20,25,13,10,11,7,4,4,6,6,7,7,7,9,5,10,14,26,24,17,17,14,8,5,0,2,1,0,0
2022-03-10 08:00:00,1,2,8,27,38,39,40,36,19,9,9,11,11,11,10,17,19,20,21,20,19,14,14,16,18,16,9,6,7,3,2,0,10,8,16,0,23,26,19,14,19,11,10,7,21,20,19,23,21,19,5,19,23,26,25,28,43,40,28,8,4,2,1,0,0
2022-03-10 09:00:00,0,0,2,10,17,20,23,21,12,6,8,12,10,12,10,12,13,13,12,13,15,15,19,19,17,11,10,8,6,3,3,0,2,2,8,3,15,16,15,12,11,8,6,6,17,16,15,17,15,16,0,17,21,23,22,35,54,51,33,3,2,2,1,0,0
2022-03-10 10:00:00,0,1,5,8,12,14,15,12,9,5,2,6,7,9,8,9,9,9,9,10,8,7,8,5,8,9,7,6,6,3,4,0,2,2,7,2,8,9,8,9,10,8,7,4,6,6,3,7,5,4,3,4,0,6,4,6,11,8,7,4,2,0,1,0,0
2022-03-10 11:00:00,0,1,2,7,8,9,10,10,8,6,6,6,8,9,7,14,15,16,15,13,12,7,8,9,6,7,7,8,4,3,4,3,4,5,5,3,7,11,12,14,16,9,8,7,10,8,6,9,2,5,1,2,2,4,6,7,11,5,2,0,3,0,2,0,0
2022-03-10 12:00:00,0,0,2,5,7,8,13,13,11,8,4,10,11,10,7,13,13,14,13,12,10,11,11,10,10,9,8,6,5,5,6,0,2,1,7,0,15,16,20,18,5,15,14,11,8,8,8,7,11,12,9,12,9,11,10,9,10,8,6,4,3,0,1,1,0
2022-03-10 13:00:00,0,0,3,6,8,11,13,10,9,10,9,9,8,6,7,12,15,16,18,17,16,14,18,18,18,13,9,9,5,5,3,0,3,6,8,0,10,12,12,11,10,11,8,5,9,8,4,7,10,10,0,8,6,8,0,7,11,9,7,5,1,1,0,0,0
2022-03-10 14:00:00,0,0,1,4,7,8,11,11,12,10,12,13,11,9,8,8,8,8,10,9,8,9,12,10,11,10,8,9,6,6,3,0,2,2,4,3,9,13,14,12,14,14,15,13,10,10,10,9,7,4,1,8,7,7,6,8,12,9,7,6,3,1,0,0,0
2022-03-10 15:00:00,0,0,3,3,4,11,17,15,12,7,5,6,5,8,0,11,11,14,14,15,13,11,12,10,11,13,31,27,10,8,10,9,2,2,4,0,12,13,20,20,19,18,18,13,8,10,13,12,10,11,0,10,8,7,6,5,11,4,8,7,4,2,0,1,0
2022-03-10 16:00:00,0,3,4,7,11,12,18,12,12,10,9,9,7,8,10,6,13,14,14,13,10,17,9,9,11,14,15,28,18,4,4,0,5,7,12,6,16,53,55,54,50,28,20,17,13,13,14,16,11,14,13,13,10,8,7,9,11,11,10,1,3,2,1,0,0
2022-03-10 17:00:00,0,1,3,6,9,39,52,21,36,14,13,10,8,9,9,11,12,12,15,14,11,16,15,16,16,21,21,21,14,7,6,1,2,0,7,6,14,18,29,32,33,28,27,20,20,18,17,16,12,11,9,11,10,8,7,8,17,18,16,10,5,4,3,1,0
2022-03-10 18:00:00,1,2,3,6,15,53,65,59,36,23,20,19,17,17,13,16,20,24,21,24,19,16,15,16,17,21,23,22,16,6,9,6,3,0,7,0,13,15,25,28,30,31,29,27,36,34,32,30,27,24,23,21,20,18,17,15,25,24,17,15,7,3,0,0,0
2022-03-10 19:00:00,0,1,4,4,9,50,60,55,34,21,20,14,12,5,6,15,16,19,24,32,27,14,16,12,14,16,18,17,12,9,7,0,2,3,3,0,6,11,18,16,23,24,22,23,21,22,19,18,16,15,13,13,13,11,10,13,24,24,21,23,11,6,3,0,0
2022-03-10 20:00:00,0,1,1,2,3,9,16,18,12,8,8,6,5,4,0,5,5,7,10,11,10,12,11,11,16,19,17,16,12,7,6,0,2,1,2,0,6,7,8,7,8,8,9,8,17,13,19,17,15,15,5,16,14,9,7,7,12,11,13,12,6,4,2,1,0
2022-03-10 21:00:00,1,0,1,1,3,6,20,19,13,9,12,11,6,4,3,4,7,8,6,9,7,14,16,17,20,17,17,13,10,4,4,3,1,1,0,0,4,4,6,7,7,6,5,4,16,18,16,16,13,13,12,13,11,9,7,9,11,12,7,7,5,4,2,0,0
2022-03-10 22:00:00,0,1,0,2,3,4,8,7,6,7,5,4,10,9,0,3,4,9,4,10,7,18,11,16,18,22,22,21,12,6,3,0,0,0,3,0,5,7,9,7,6,7,6,5,13,17,16,13,14,10,9,11,10,9,8,10,15,13,12,11,8,4,2,0,0
2022-03-10 23:00:00,0,0,0,1,2,0,4,6,8,5,3,3,4,4,3,4,5,5,6,1,5,17,11,9,21,22,21,18,14,7,6,0,1,0,1,0,3,1,2,4,5,4,4,5,13,13,14,12,6,5,11,10,6,5,0,5,6,3,5,1,5,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,0,3,5,6,0,5,3,1,2,4,1,2,2,5,6,2,0,0,1,1,3,0,3,2,0,3,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,1,1,9,19,12,10,14,7,3,3,5,4,5,4,4,5,6,6,7,4,5,8,10,12,11,7,5,5,3,3,2,2,3,3,1,5,5,3,3,6,2,2,1,0,1,0,2,0,0,0,2,0,2,2,2,7,4,3,1,0,0,0,0,0
2022-03-11 07:00:00,1,0,12,30,43,44,44,41,20,5,0,9,11,12,13,15,17,17,20,8,17,9,15,17,16,17,11,8,5,3,6,5,9,2,8,0,23,27,18,11,9,7,5,5,8,7,6,8,9,10,3,12,16,23,21,21,21,19,12,6,1,0,0,0,0
2022-03-11 08:00:00,0,1,7,18,38,37,39,34,19,9,10,21,20,19,19,28,33,31,33,29,26,16,21,24,25,18,10,12,10,3,2,0,8,11,17,13,21,23,20,17,21,8,6,9,16,13,12,15,13,16,18,21,22,28,27,36,38,37,26,4,1,0,0,0,0
2022-03-11 09:00:00,1,2,4,12,21,22,28,25,12,11,9,11,12,14,15,17,18,18,20,21,19,17,15,17,14,17,13,10,9,3,1,0,2,3,7,3,15,20,18,14,13,11,11,12,17,14,15,14,11,9,9,11,12,16,12,22,40,36,23,5,1,0,0,0,0
2022-03-11 10:00:00,0,0,4,11,14,9,13,11,5,6,4,7,6,4,8,10,12,12,12,8,6,7,8,10,9,9,7,4,2,5,2,3,4,4,6,5,12,13,13,13,9,10,9,8,8,8,9,9,7,4,0,7,8,9,5,9,12,11,10,2,1,1,2,0,0
2022-03-11 11:00:00,0,2,2,5,9,10,12,11,9,7,9,9,7,7,6,9,9,13,13,7,11,8,9,8,8,8,8,8,5,3,2,0,4,0,6,5,12,12,11,13,15,10,11,9,9,7,8,6,7,5,4,4,5,4,3,5,7,5,3,1,1,0,0,0,0
2022-03-11 12:00:00,0,0,1,8,9,10,10,10,8,5,7,8,5,9,6,14,11,14,13,15,12,12,13,13,11,9,9,7,5,2,1,2,8,0,10,9,14,14,16,15,20,15,13,12,12,8,9,11,7,4,7,4,5,7,6,7,10,8,7,3,2,0,0,0,0
2022-03-11 13:00:00,0,1,0,6,10,13,19,21,14,12,10,5,6,6,7,11,11,10,10,10,8,21,17,15,13,12,10,9,6,4,3,0,1,4,10,0,14,21,20,21,24,18,16,11,11,6,9,8,7,7,7,6,6,4,3,4,12,11,5,3,2,0,0,0,0
2022-03-11 14:00:00,1,1,2,6,10,11,13,15,10,10,9,8,7,7,8,8,9,12,11,12,10,11,13,15,17,16,17,29,19,4,3,2,4,2,5,4,10,40,42,40,25,0,19,13,15,13,14,13,14,15,10,9,7,8,7,6,9,7,6,3,1,0,0,0,0
2022-03-11 15:00:00,0,1,0,4,7,12,17,16,10,8,8,9,10,11,9,11,15,14,17,16,7,18,17,12,17,18,18,14,14,11,8,3,3,0,5,0,13,19,29,29,21,0,27,23,30,30,29,28,8,8,8,10,11,11,12,10,9,6,8,5,4,2,0,1,0
2022-03-11 16:00:00,0,1,4,5,9,10,19,18,15,13,11,12,12,9,11,13,13,13,14,13,10,11,12,12,12,13,17,16,10,4,4,3,3,4,6,0,18,22,27,28,14,0,15,17,21,20,19,25,19,16,13,15,11,12,10,9,15,12,9,7,5,1,0,0,0
2022-03-11 17:00:00,1,4,3,8,14,43,51,48,29,12,13,10,8,11,10,11,14,13,14,15,13,14,13,12,15,18,22,24,13,5,6,0,1,2,6,3,18,19,30,34,26,0,23,20,22,23,11,8,10,12,13,16,14,13,12,10,14,13,12,10,7,3,1,0,0
2022-03-11 18:00:00,1,0,2,9,24,50,53,47,24,23,21,17,14,13,13,22,27,27,33,34,31,17,18,22,25,25,26,25,16,7,8,5,2,3,8,1,20,30,38,37,28,0,28,26,21,23,21,19,21,15,21,18,15,11,6,11,24,22,18,0,7,5,2,0,0
2022-03-11 19:00:00,0,1,2,3,8,41,48,50,22,15,14,14,13,11,7,15,18,21,22,23,21,14,12,11,17,22,23,22,19,7,6,5,2,2,4,0,11,13,23,22,26,0,33,30,30,30,32,30,25,24,21,20,15,12,7,16,26,26,14,25,14,2,1,0,0
2022-03-11 20:00:00,0,0,2,2,3,9,17,17,11,10,9,7,6,6,4,5,6,8,8,9,6,14,13,10,13,12,10,7,7,4,3,0,1,0,3,0,8,8,16,15,14,0,17,17,15,17,14,16,15,12,13,14,12,10,10,11,20,20,17,15,9,6,1,0,0
2022-03-11 21:00:00,0,0,2,2,5,5,9,10,9,8,2,9,7,8,8,9,7,7,8,6,6,14,14,13,18,19,16,14,10,5,5,0,1,0,0,0,3,4,7,4,6,0,10,9,8,10,10,14,8,10,8,8,11,8,10,8,13,11,10,8,4,2,1,0,0
2022-03-11 22:00:00,0,1,0,2,3,7,13,14,13,10,8,9,7,8,0,5,9,9,7,10,7,23,15,18,20,23,20,19,14,7,6,0,1,0,1,0,5,4,4,5,5,0,7,7,14,17,13,16,11,15,13,13,12,10,9,6,12,8,9,10,7,3,1,0,0
2022-03-11 23:00:00,0,0,0,0,1,1,2,0,6,2,0,0,5,3,0,5,7,4,0,12,11,26,25,24,27,34,24,19,10,7,2,0,0,0,1,0,4,3,3,5,5,0,4,5,12,17,7,19,19,18,16,16,15,15,1,14,16,14,12,2,8,5,1,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,1,2,4,0,0,3,2,0,0,0,1,2,3,2,0,0,2,0,1,1,2,0,2,3,0,1,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,3,5,7,8,0,9,6,5,3,0,4,3,0,0,3,4,4,5,4,3,3,3,2,4,2,4,3,0,1,0,0,2,1,4,0,1,3,1,3,2,2,1,2,4,0,3,5,2,0,1,0,0,2,0,0,4,3,1,0,0,0,0,0,0
2022-03-12 07:00:00,0,0,1,5,7,9,8,7,5,2,0,3,3,0,1,3,3,3,5,5,4,5,3,2,2,4,4,0,0,0,1,0,3,1,5,0,7,9,6,5,3,3,3,4,3,1,0,2,0,3,0,4,6,9,7,5,3,0,2,0,1,0,0,0,0
2022-03-12 08:00:00,2,0,3,8,12,13,16,14,8,7,3,7,4,6,6,7,5,0,8,7,7,6,6,3,4,5,3,4,3,1,0,0,2,1,3,2,8,8,7,5,3,3,4,1,6,6,0,6,5,3,5,4,0,9,8,6,5,4,2,3,0,0,0,0,0
2022-03-12 09:00:00,0,0,1,8,11,12,13,10,8,6,2,6,7,9,10,11,12,17,21,21,19,15,14,14,17,18,20,11,3,1,1,0,3,4,7,4,12,20,19,18,10,10,10,11,10,6,3,5,3,5,3,2,3,6,0,7,5,3,3,2,2,2,1,0,0
2022-03-12 10:00:00,1,1,2,13,16,13,18,18,17,9,9,10,12,13,11,13,14,13,12,12,10,7,8,11,14,8,19,15,14,4,3,0,5,4,5,0,10,16,18,18,10,10,8,6,6,4,2,5,1,4,2,5,5,6,4,4,5,3,3,0,0,1,0,0,0
2022-03-12 11:00:00,0,1,1,8,12,0,14,15,9,10,6,9,9,7,10,15,16,17,16,10,15,8,11,12,8,11,10,8,9,5,6,1,6,7,7,6,13,17,21,19,12,12,11,9,9,7,8,6,5,2,4,3,4,6,5,5,6,4,4,3,2,2,1,0,0
2022-03-12 12:00:00,0,0,1,9,19,20,27,25,16,15,10,11,11,13,14,22,24,25,24,22,18,17,13,13,12,15,11,15,8,6,5,4,8,10,11,9,15,20,26,18,15,15,14,11,15,16,13,16,15,10,9,9,10,9,11,11,14,12,9,5,3,2,2,0,0
2022-03-12 13:00:00,0,0,5,10,14,14,19,14,12,11,10,13,14,14,15,17,17,18,22,16,20,16,13,16,22,21,26,22,16,9,5,4,6,5,8,7,18,22,30,30,21,21,23,18,13,11,10,8,9,5,4,1,1,6,3,6,5,5,5,3,1,2,0,0,0
2022-03-12 14:00:00,0,0,1,6,9,10,16,15,10,9,13,10,9,9,0,14,18,19,18,18,14,14,15,14,13,12,13,12,10,7,0,2,8,1,8,8,17,28,29,27,23,23,23,22,15,12,11,2,2,9,0,6,5,5,0,6,7,5,4,3,2,1,0,0,0
2022-03-12 15:00:00,1,0,4,8,13,13,14,13,11,10,9,10,9,9,12,15,14,12,15,14,11,20,9,16,16,17,14,15,12,8,6,0,3,6,7,0,16,28,24,24,18,18,14,11,11,10,10,11,9,8,6,6,7,6,2,5,11,10,6,9,7,3,0,0,0
2022-03-12 16:00:00,5,0,7,9,13,3,16,16,17,11,12,11,11,0,12,16,20,15,18,22,15,19,20,19,25,23,17,18,9,8,7,6,5,8,9,0,27,31,31,22,22,22,20,18,16,18,17,14,14,12,9,12,11,11,10,7,9,7,5,4,3,1,0,0,0
2022-03-12 17:00:00,0,2,2,12,12,13,17,17,19,16,18,18,17,16,18,19,17,14,13,15,20,21,23,23,27,28,20,17,10,16,14,0,4,6,7,0,25,27,28,24,16,16,15,12,18,16,15,6,13,12,11,11,11,6,6,8,14,12,9,8,5,3,1,0,0
2022-03-12 18:00:00,0,0,2,4,8,10,10,9,11,13,11,8,9,7,4,6,8,10,11,9,8,11,15,13,17,19,14,13,8,7,7,0,0,5,6,0,10,14,21,20,16,16,18,16,18,21,20,19,19,18,12,18,16,11,9,15,15,14,10,0,5,2,0,0,0
2022-03-12 19:00:00,0,0,1,2,1,2,5,3,1,3,0,2,4,3,4,6,7,10,7,8,6,17,14,13,13,14,11,10,8,5,4,0,0,0,2,0,7,6,24,6,23,23,16,17,16,19,0,16,13,14,15,15,12,10,0,9,17,16,12,12,8,0,0,0,0
