Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_인수동장미원,7_가오리역,8_우이초등학교,9_화계사입구,10_빨래골입구,11_롯데마트삼양점.래미안1차아파트,12_삼양초등학교,13_강북청소년문화정보도서관입구,14_삼양동사거리,15_송천초등학교.미아뉴타운입구,16_미아초교,17_길음동동부아파트,18_길음뉴타운,19_미아리고개.미아리예술극장,20_돈암사거리.성신여대입구,21_삼선교.한성대학교,22_혜화동로터리.여운형활동터,23_명륜3가.성대입구,24_창경궁.서울대학교병원,25_원남동,26_광장시장,27_중구청앞.덕수중학교,28_충무로역8번출구.대한극장앞,29_퇴계로3가.한옥마을.한국의집,30_퇴계로2가.명동역,31_남대문시장.회현역,32_숭례문.한국일보,33_서울역버스환승센터,34_남대문시장.회현역,35_명동입구,36_퇴계로3가.한옥마을.한국의집,37_충무로역2번출구.대한극장앞,38_퇴계로5가.제일병원,39_을지로5가.훈련원종합체육관,40_방산시장.훈련원종합체육관,41_종로5가,42_종로5가.효제초등학교,43_종로5가.효제동.김상옥의거터,44_방송통신대.이화장,45_혜화역.마로니에공원,46_혜화역.동성중고(장면총리가옥),47_삼선교.한성대학교.조소앙활동터,48_돈암사거리.성신여대입구,49_미아리고개.미아리예술극장,50_돈암동삼성아파트입구,51_길음동동부아파트,52_미아초교,53_송천초등학교.미아뉴타운입구,54_삼양동사거리,55_강북청소년문화정보도서관입구,56_삼양초등학교,57_롯데마트삼양점.래미안1차아파트,58_빨래골입구,59_화계사입구,60_우이초등학교,61_가오리역,62_인수동장미원,63_국립4.19민주묘지입구사거리,64_국립4.19민주묘지,65_무량사입구,66_강북청소년수련관,67_선일교통종점(가상)
2022-04-09 12:00:00,2,6,4,7,8,15,12,14,10,19,24,26,27,25,28,34,35,28,29,29,28,25,25,22,18,17,15,15,15,10,5,4,4,11,8,9,15,12,13,12,10,12,9,9,10,11,12,17,18,19,18,17,16,19,16,14,13,12,12,15,12,13,11,2,9,0,0
2022-04-09 13:00:00,0,7,9,10,10,12,18,19,20,23,25,24,24,35,42,45,49,41,37,28,25,22,22,19,22,18,14,8,14,9,7,5,6,11,9,10,10,17,18,8,16,20,12,19,14,16,16,19,22,23,22,19,18,21,19,18,20,19,15,17,19,17,16,7,4,0,0
2022-04-09 14:00:00,0,9,10,13,9,14,16,19,17,22,21,22,23,24,27,35,38,38,40,29,25,23,24,19,19,17,14,13,11,6,5,6,12,13,10,11,11,14,12,10,18,20,10,17,14,16,21,26,27,25,26,27,21,19,19,19,22,23,23,19,14,12,11,10,8,0,0
2022-04-09 15:00:00,0,19,21,25,19,24,26,28,13,28,27,25,15,25,25,22,21,25,24,23,22,21,21,22,18,15,10,14,13,7,6,7,5,9,17,17,21,22,27,29,27,25,10,23,19,17,20,35,39,38,37,32,19,19,19,17,20,19,18,15,15,13,16,15,9,0,0
2022-04-09 16:00:00,0,12,12,6,13,13,11,16,20,20,20,11,20,26,27,26,28,30,32,22,20,18,15,15,13,10,8,11,13,6,5,4,6,14,19,14,17,18,19,19,21,24,10,23,25,27,28,35,36,36,33,30,24,21,20,19,22,22,19,11,9,7,8,3,2,0,0
2022-04-09 17:00:00,0,11,9,13,15,16,17,18,19,19,21,21,22,21,24,24,23,21,18,16,17,13,14,16,10,12,9,10,10,6,10,11,13,13,16,21,23,25,26,27,20,23,22,17,21,23,28,39,41,42,35,29,26,22,22,21,23,21,17,17,11,9,6,7,5,0,0
2022-04-09 18:00:00,0,6,3,6,4,7,10,9,9,9,12,13,15,18,18,17,18,18,16,13,8,15,11,12,6,11,9,8,6,5,7,5,6,7,11,12,16,10,8,13,26,28,30,17,17,29,24,35,35,32,31,23,23,21,17,16,16,19,14,16,11,8,6,3,1,0,0
2022-04-09 19:00:00,0,4,3,9,5,10,9,15,10,14,13,12,11,9,8,9,10,9,8,6,6,3,7,10,10,7,6,9,11,8,6,4,4,6,11,10,11,18,8,17,14,17,11,18,22,24,23,36,34,41,31,25,22,22,19,16,14,13,11,9,7,6,5,1,0,0,0
2022-04-09 20:00:00,2,3,4,8,5,9,9,11,11,12,14,3,13,11,5,12,13,11,10,7,5,3,1,7,3,9,8,6,5,9,7,5,5,5,14,9,14,16,14,13,15,14,8,17,20,21,26,26,26,28,26,22,20,18,17,16,15,11,10,9,9,9,8,6,1,0,0
2022-04-09 21:00:00,0,2,2,5,6,1,4,4,4,5,3,4,4,6,7,5,6,9,6,7,3,2,4,3,3,5,6,5,3,4,3,5,4,7,8,13,15,13,12,11,14,16,15,16,17,25,25,36,36,36,36,29,22,23,23,22,16,12,10,9,8,2,4,3,2,0,0
2022-04-09 22:00:00,0,3,0,2,2,1,4,4,3,6,4,0,3,4,4,5,5,6,5,5,4,0,4,3,2,5,0,4,5,4,3,2,3,1,3,4,5,5,4,4,8,9,6,9,12,17,19,29,28,30,28,21,21,20,19,14,21,19,17,17,9,7,5,2,2,0,0
2022-04-09 23:00:00,0,0,2,3,2,0,4,2,3,7,6,5,4,8,7,8,7,6,5,6,4,3,6,5,7,9,7,8,9,7,1,4,4,0,4,4,8,7,0,9,7,5,5,8,11,15,17,37,34,34,28,18,15,15,12,11,9,7,7,5,6,5,3,3,1,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,1,2,0,3,3,2,4,3,2,6,3,5,4,3,4,0,3,4,6,2,4,3,1,0,0,0,1,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,2,1,5,7,4,9,4,9,8,5,9,7,3,8,7,5,5,5,7,6,3,4,5,4,2,3,5,4,2,3,3,1,3,4,2,5,4,0,3,3,0,4,5,3,4,7,9,10,8,7,5,6,8,4,7,2,4,1,2,3,2,0,1,0,0
2022-04-10 06:00:00,0,1,2,3,0,3,4,3,3,5,5,6,6,8,6,10,5,11,10,5,4,4,2,5,3,3,0,2,1,1,0,1,2,0,0,1,0,1,1,0,1,0,0,0,2,3,3,4,3,6,7,5,5,4,6,0,5,4,3,5,3,2,1,1,1,0,0
2022-04-10 07:00:00,0,1,2,0,0,3,4,5,3,8,7,4,6,10,13,14,8,9,7,9,8,5,7,6,7,6,3,4,3,0,1,1,1,2,1,3,1,0,4,0,4,0,0,2,3,1,2,1,2,3,1,1,2,3,2,0,2,0,0,1,1,1,0,0,0,0,0
2022-04-10 08:00:00,0,1,2,1,3,2,3,5,4,10,18,7,21,20,19,20,25,17,16,13,6,12,11,6,5,1,6,6,4,3,2,0,2,3,4,2,3,3,2,4,3,3,2,5,1,1,6,5,3,8,7,8,7,7,5,6,4,6,5,2,3,2,4,1,3,0,0
2022-04-10 09:00:00,0,2,5,6,3,7,8,10,11,13,17,18,22,24,27,28,17,30,29,24,20,13,17,16,11,9,7,5,4,4,1,5,4,5,5,3,2,2,3,3,5,3,2,1,2,2,3,5,8,14,12,13,12,10,9,6,9,6,5,5,7,8,9,1,8,0,0
2022-04-10 10:00:00,0,2,4,5,5,7,11,14,15,20,21,18,21,18,21,27,27,24,23,20,16,15,11,11,7,11,10,7,10,5,4,2,4,4,3,3,1,1,2,0,5,6,5,6,5,4,7,5,9,10,10,10,11,11,12,10,11,11,10,13,13,12,9,3,4,1,0
2022-04-10 11:00:00,0,7,9,7,8,6,12,13,14,20,23,25,23,24,24,26,31,20,18,17,18,17,16,16,15,14,12,11,7,7,2,3,14,9,8,5,7,6,7,4,6,5,6,5,5,7,8,9,6,11,11,10,13,14,9,7,9,9,5,9,9,10,9,8,1,0,0
2022-04-10 12:00:00,3,9,4,7,7,17,18,17,21,21,21,23,26,30,33,35,38,31,31,27,21,17,17,15,13,11,10,10,9,8,2,5,1,8,15,19,20,21,19,16,13,10,8,9,8,9,12,11,10,18,16,15,17,13,16,20,19,20,21,16,15,19,17,7,6,0,0
2022-04-10 13:00:00,0,5,8,6,7,10,14,17,16,16,14,13,15,21,24,31,31,27,23,21,18,19,17,13,14,9,5,5,3,4,4,4,8,9,8,4,16,19,10,9,14,17,7,19,14,16,19,27,31,36,34,36,33,28,27,25,24,20,19,19,11,11,6,4,2,0,0
2022-04-10 14:00:00,0,5,5,11,12,14,13,14,13,18,18,17,17,22,22,22,30,29,32,24,16,15,14,16,15,14,12,9,9,6,4,6,6,14,16,13,15,16,17,19,22,18,17,12,17,28,30,33,30,27,26,24,22,24,15,21,18,16,17,15,17,16,13,8,7,0,0
2022-04-10 15:00:00,0,20,12,21,17,22,20,13,14,21,20,16,17,17,17,27,25,17,16,13,9,9,12,19,20,19,5,9,9,5,3,4,3,13,20,12,16,17,17,16,20,16,18,16,18,22,24,22,28,25,23,23,21,18,19,15,18,16,15,12,10,9,8,5,3,0,0
2022-04-10 16:00:00,0,15,17,19,17,21,22,21,22,22,23,19,15,22,21,24,24,26,25,19,15,14,12,14,17,19,17,5,15,9,6,5,8,12,16,20,25,9,24,13,22,17,23,22,23,21,20,28,30,33,37,30,25,18,18,16,16,12,11,10,12,10,3,7,5,0,0
2022-04-10 17:00:00,0,5,9,10,10,13,11,13,9,14,16,17,18,15,15,17,16,14,24,23,13,13,7,11,11,8,6,6,7,5,7,4,4,7,13,12,14,15,13,14,11,13,13,16,20,25,25,21,25,25,22,19,17,12,13,12,12,10,9,9,8,9,5,3,4,0,0
2022-04-10 18:00:00,0,8,10,11,8,9,11,12,14,15,10,9,7,10,15,18,17,16,13,7,6,5,7,10,10,6,1,3,4,6,10,9,6,9,16,17,19,21,19,13,19,20,12,20,13,20,21,32,34,33,28,27,24,19,20,17,17,14,17,14,13,13,6,4,1,0,0
2022-04-10 19:00:00,0,5,8,7,11,8,12,10,11,15,13,14,12,15,18,18,9,14,10,9,7,6,4,10,4,5,4,6,0,4,5,2,5,6,6,9,9,12,11,12,12,13,0,14,15,18,19,24,24,21,16,14,11,17,15,16,14,11,10,4,9,4,2,2,1,0,0
2022-04-10 20:00:00,0,3,2,6,6,7,11,13,9,12,14,10,11,13,12,10,8,7,6,5,4,3,3,3,0,4,2,1,4,4,3,2,4,5,10,9,8,8,3,10,5,11,9,10,11,14,14,23,21,20,17,14,10,12,9,11,14,12,10,8,7,5,4,2,2,0,0
2022-04-10 21:00:00,0,2,0,2,3,5,10,9,11,6,9,8,9,6,7,7,6,8,6,5,4,4,5,2,8,6,5,3,0,6,5,3,3,3,8,11,14,12,13,5,13,14,13,15,18,26,26,33,31,37,33,23,18,18,14,13,12,8,7,6,6,6,4,3,2,0,0
2022-04-10 22:00:00,0,4,0,1,1,4,4,5,1,3,3,0,2,6,7,7,8,6,7,5,5,6,6,0,0,4,5,4,3,3,2,1,3,5,5,7,12,10,2,8,11,10,9,9,10,17,18,30,30,31,24,22,14,14,16,9,17,13,9,8,8,5,4,3,1,0,0
2022-04-10 23:00:00,0,0,0,1,2,0,5,6,4,7,6,4,7,8,4,5,6,7,1,5,4,2,7,0,3,6,0,2,2,3,3,2,3,0,5,6,9,6,7,4,8,7,6,7,9,17,21,24,24,23,19,16,14,15,10,8,14,13,12,11,8,6,3,1,2,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,13,16,20,27,29,30,36,38,42,45,42,42,45,43,44,45,42,38,31,32,30,26,23,22,21,18,17,10,8,6,7,11,12,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,2,1,3,4,9,10,6,8,10,10,12,13,17,19,20,21,19,19,19,21,21,20,20,16,15,13,12,9,7,4,4,5,4,2,1,10,10,3,10,9,10,5,9,9,6,6,10,9,9,8,7,6,7,0,6,8,7,5,4,3,2,0,1,0,0,0
2022-04-11 06:00:00,0,1,2,3,5,14,13,17,14,21,22,14,25,25,28,37,26,23,25,23,22,22,15,21,16,10,7,8,6,6,4,2,3,4,3,1,0,2,3,3,2,5,0,7,5,6,5,4,5,4,4,5,6,6,3,0,7,5,6,7,5,4,3,2,1,0,0
2022-04-11 07:00:00,0,4,9,10,12,21,24,30,32,42,45,46,47,45,42,47,50,44,48,42,40,35,35,30,26,21,17,16,12,7,4,3,6,3,2,3,3,2,2,3,5,4,5,5,2,4,5,6,8,9,6,5,6,3,4,4,3,4,0,0,3,2,2,1,0,0,0
2022-04-11 08:00:00,0,6,7,7,10,21,22,30,33,34,33,30,32,39,44,49,49,55,57,58,58,59,58,52,37,24,20,17,16,13,6,3,12,6,7,2,7,4,5,4,6,6,4,5,5,5,5,6,7,7,6,8,8,10,8,9,10,10,4,10,11,5,13,12,7,0,0
2022-04-11 09:00:00,0,3,4,3,6,9,12,13,14,17,24,25,26,31,36,46,44,39,44,39,38,40,39,33,24,17,13,10,8,6,3,2,3,2,4,2,4,4,4,2,5,4,0,4,3,2,4,1,3,5,4,4,5,7,7,9,6,8,8,8,7,4,6,4,2,0,0
2022-04-11 10:00:00,0,2,5,6,7,7,9,6,11,14,18,21,12,19,21,22,22,23,19,18,18,15,14,14,12,15,15,15,15,12,4,6,6,5,4,4,6,4,6,4,3,4,3,4,7,3,10,8,10,10,9,9,10,7,4,4,6,4,6,4,3,4,3,1,1,0,0
2022-04-11 11:00:00,0,2,2,5,5,8,10,11,13,10,12,12,8,8,13,14,14,17,19,16,14,12,15,15,14,8,7,6,8,4,3,2,3,7,8,6,9,13,12,14,13,11,7,10,11,9,12,14,16,17,19,13,12,12,14,13,14,16,17,14,13,12,4,8,5,1,0
2022-04-11 12:00:00,0,1,3,2,3,4,7,10,12,14,13,13,14,18,20,21,23,21,20,17,15,14,11,12,10,13,12,9,4,4,5,6,10,14,17,14,14,12,9,8,11,12,6,11,9,10,12,14,15,14,15,13,12,13,14,13,9,9,6,5,9,5,8,6,4,0,0
2022-04-11 13:00:00,0,3,5,7,7,8,9,10,10,10,10,11,12,16,17,22,21,24,21,17,16,13,15,10,14,11,10,7,6,5,3,7,6,6,6,11,12,20,11,17,16,14,16,16,15,6,14,15,13,14,9,9,7,7,4,6,6,5,4,4,4,4,5,4,3,0,0
2022-04-11 14:00:00,0,4,5,4,5,7,9,10,9,9,9,5,10,14,17,19,18,16,21,16,11,10,9,9,8,9,7,8,7,5,3,4,4,9,8,11,11,13,13,15,17,18,9,15,13,15,14,18,25,27,21,19,9,9,10,9,11,12,11,9,6,4,3,3,2,0,0
2022-04-11 15:00:00,1,4,6,8,7,12,12,16,17,17,14,16,14,17,18,19,17,18,16,14,12,12,13,9,8,10,8,7,7,4,4,4,4,7,11,10,12,15,16,15,14,17,12,19,21,21,17,25,39,41,33,18,19,23,21,20,25,22,22,8,14,13,8,3,1,0,0
2022-04-11 16:00:00,1,4,5,7,8,9,12,11,11,15,14,15,13,14,16,18,19,17,13,14,8,7,7,7,8,6,3,4,5,4,2,3,5,9,11,12,16,20,19,23,23,22,23,25,27,23,25,33,41,46,34,25,34,32,33,34,32,31,28,22,18,12,11,4,10,0,0
2022-04-11 17:00:00,0,7,12,13,5,7,9,13,16,19,20,22,19,15,17,20,20,16,13,11,7,7,7,6,8,9,7,5,4,5,3,4,6,10,14,16,18,17,27,29,35,37,38,37,36,38,34,38,39,40,34,33,28,21,19,20,21,20,16,15,9,7,7,5,0,0,0
2022-04-11 18:00:00,0,10,5,11,12,12,14,15,17,20,20,18,17,14,13,15,13,10,12,9,6,5,7,7,13,12,10,10,8,6,4,16,17,27,30,30,27,29,34,34,38,38,35,35,39,42,42,51,53,39,39,34,31,27,25,22,26,25,21,20,14,10,9,6,2,0,0
2022-04-11 19:00:00,0,3,4,5,5,6,8,10,10,14,10,12,12,13,12,9,10,12,11,7,7,6,5,3,4,6,3,7,5,7,6,4,4,9,13,13,16,18,20,22,24,25,30,29,32,32,32,39,34,56,48,44,26,21,31,32,28,25,22,24,18,9,8,4,3,0,0
2022-04-11 20:00:00,0,3,1,0,5,2,6,3,5,11,11,10,9,12,10,11,14,12,12,10,7,7,5,9,6,7,6,6,2,5,4,5,3,6,9,10,13,16,13,16,17,17,17,19,21,21,24,32,35,32,29,23,21,19,19,18,16,14,10,8,6,6,5,4,2,0,0
2022-04-11 21:00:00,0,3,0,0,3,4,2,3,3,5,5,4,5,6,6,6,5,8,8,7,5,4,5,6,5,4,5,4,4,3,1,2,3,4,5,6,7,10,10,14,14,20,15,21,22,22,26,34,30,30,26,24,19,19,18,13,15,13,10,10,9,6,2,2,1,0,0
2022-04-11 22:00:00,0,3,0,0,0,2,4,4,6,7,12,0,13,10,5,10,10,12,8,8,6,1,6,2,0,2,3,5,1,3,2,3,4,5,5,6,7,8,10,9,10,14,13,11,15,25,27,43,43,36,32,26,22,20,20,19,18,13,12,11,6,6,3,2,1,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,1,0,0,0,3,0,4,7,2,4,4,3,0,1,3,4,6,0,7,6,4,6,8,3,4,2,2,5,7,5,9,7,8,9,10,9,11,11,12,17,19,29,28,25,23,21,15,12,11,8,10,9,7,5,2,4,4,3,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,14,19,23,28,30,33,39,27,44,46,44,39,39,38,40,43,48,44,40,36,35,30,30,23,27,24,22,15,9,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,1,2,2,5,7,8,9,11,16,17,15,20,20,20,24,23,23,21,18,20,18,17,16,14,12,10,17,6,3,5,5,11,9,7,8,10,7,14,12,14,5,15,11,10,11,14,16,16,11,5,10,12,12,0,10,9,7,5,5,3,4,1,0,0,0
2022-04-12 06:00:00,1,2,3,5,7,10,11,13,15,19,22,24,16,28,29,36,38,30,31,30,30,28,26,26,17,14,12,9,7,4,3,0,2,4,2,0,1,3,4,2,3,4,2,2,4,3,4,5,6,7,6,7,9,6,7,8,5,4,6,4,4,1,3,3,2,0,0
2022-04-12 07:00:00,0,6,8,12,14,22,26,31,32,39,40,39,34,42,38,46,47,43,46,44,42,40,36,30,21,17,13,10,9,6,4,3,3,4,5,4,5,5,6,7,6,4,3,4,3,4,6,7,7,7,6,7,8,6,6,3,5,3,5,2,3,1,2,0,1,0,0
2022-04-12 08:00:00,0,8,9,9,12,19,23,31,31,35,34,36,38,39,43,46,52,53,52,53,57,57,55,52,30,27,20,15,13,11,4,3,13,11,6,3,5,5,6,0,9,3,6,7,6,8,10,16,13,13,12,16,17,18,15,14,15,11,9,10,9,8,14,10,7,0,0
2022-04-12 09:00:00,0,3,4,4,9,12,13,15,16,19,19,20,22,37,40,47,48,47,44,41,40,40,32,30,23,21,15,12,6,5,3,6,10,7,6,5,8,8,7,6,6,5,5,5,8,7,7,7,8,7,7,6,7,8,6,7,8,8,9,8,6,3,2,2,0,0,0
2022-04-12 10:00:00,0,2,3,4,6,7,9,12,11,13,15,16,10,16,16,19,17,22,24,22,19,17,17,18,14,8,6,6,6,4,3,4,8,8,5,4,5,5,4,5,6,7,5,6,8,9,10,13,11,10,11,9,10,10,11,11,12,8,6,6,5,6,6,3,1,1,0
2022-04-12 11:00:00,0,2,2,5,4,7,9,9,6,13,15,14,15,15,16,18,20,17,20,19,16,14,15,16,17,14,12,12,9,7,6,5,4,10,13,10,9,8,7,7,9,9,8,4,8,10,10,14,13,12,12,13,10,11,10,11,14,15,16,15,14,8,13,3,0,0,0
2022-04-12 12:00:00,2,4,3,3,3,9,9,10,12,16,18,18,17,19,21,25,29,19,20,21,16,15,13,11,13,15,16,14,12,8,3,9,8,10,8,7,9,10,11,6,9,10,7,10,9,9,8,11,15,19,14,11,12,11,9,12,11,11,10,11,10,9,6,5,3,0,0
2022-04-12 13:00:00,2,3,4,5,6,9,9,12,13,13,15,17,16,17,18,18,23,17,16,11,10,12,11,9,12,9,8,8,9,6,2,3,2,7,6,13,10,11,9,9,10,1,7,12,10,11,12,13,13,16,14,11,12,11,12,6,11,6,10,10,11,10,7,5,2,0,0
2022-04-12 14:00:00,0,5,7,8,8,10,14,15,14,18,19,21,18,10,8,9,11,11,11,10,9,9,7,8,8,8,9,8,10,6,4,3,3,5,6,7,9,11,13,14,17,19,17,24,23,26,28,31,31,31,28,23,20,20,19,17,17,16,14,13,12,9,8,6,0,0,0
2022-04-12 15:00:00,0,5,5,8,8,8,10,10,11,13,13,16,15,17,16,14,13,9,9,7,8,6,7,7,9,9,5,7,6,7,5,5,3,10,13,12,18,22,14,11,13,15,8,14,13,14,21,26,28,29,26,23,22,20,18,17,18,16,15,17,14,11,8,8,5,0,0
2022-04-12 16:00:00,1,6,7,8,11,12,13,12,13,15,13,12,13,12,15,14,16,14,14,15,12,11,9,5,6,8,5,5,5,5,6,4,4,10,14,17,20,20,22,24,22,26,25,23,25,24,29,37,41,46,33,25,37,37,20,36,30,22,19,18,14,13,9,5,4,0,0
2022-04-12 17:00:00,0,8,4,9,9,11,14,14,14,13,13,6,14,15,17,22,26,21,21,13,10,9,10,19,21,16,13,10,11,5,5,11,9,18,19,19,24,26,32,33,32,32,21,36,40,43,45,42,40,45,34,33,27,23,20,21,18,14,13,13,8,7,5,3,4,0,0
2022-04-12 18:00:00,0,9,8,8,9,11,16,16,17,16,15,16,11,16,17,12,13,17,13,10,11,9,8,11,16,15,10,6,5,3,2,6,7,13,23,26,31,33,39,41,40,48,53,52,51,52,46,48,45,47,39,35,32,29,28,27,26,24,22,17,11,8,5,4,2,0,0
2022-04-12 19:00:00,0,1,1,3,4,3,4,4,6,8,7,8,7,8,9,2,10,11,8,7,4,3,7,5,6,8,1,6,8,6,3,3,4,5,8,10,12,15,15,17,20,24,19,25,29,32,34,34,33,46,37,31,23,22,21,20,20,19,17,16,12,9,5,3,1,0,0
2022-04-12 20:00:00,0,3,2,2,2,8,10,11,8,5,6,4,7,6,8,9,8,8,6,7,7,6,7,8,3,6,1,6,0,3,3,4,1,2,7,8,12,10,14,12,13,15,13,15,17,19,19,31,35,41,35,30,25,21,20,18,18,16,14,15,11,10,9,8,3,0,0
2022-04-12 21:00:00,0,2,0,3,1,5,6,7,7,8,8,9,6,7,7,9,11,9,8,8,8,9,8,5,7,7,4,5,7,6,4,3,3,3,4,6,7,9,9,10,12,16,18,18,19,23,27,34,35,35,31,27,20,18,16,15,14,11,12,11,6,5,4,2,1,0,0
2022-04-12 22:00:00,0,1,1,0,0,1,4,5,4,2,3,2,8,8,9,7,9,10,6,10,4,1,3,2,2,1,1,3,1,2,3,2,5,4,8,12,17,18,19,6,20,21,22,23,25,26,24,31,32,35,29,22,20,18,16,17,13,10,10,9,7,7,3,3,0,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,2,0,1,0,0,2,3,4,5,8,7,9,7,6,7,4,5,6,5,4,3,2,1,2,2,4,5,6,13,9,9,0,9,8,6,9,10,12,14,17,18,18,15,14,12,9,10,0,9,8,7,7,6,2,2,0,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,16,18,20,23,27,28,31,31,32,36,35,35,38,39,40,43,50,46,38,36,33,33,28,26,25,23,18,14,9,7,8,12,11,10,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
