Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_서울숲,8_성동구민종합체육센터,9_뚝섬역8번출구,10_뚝섬역5번출구,11_성수역1번출구,12_성수동SK아파트형공장앞,13_경동초등학교입구,14_경일초등학교앞,15_성수공고앞,16_성원중성수동이마트앞,17_뚝도시장,18_경수중학교,19_성수119안전센터,20_노룬산시장앞,21_국민은행신자양지점,22_뚝도변전소앞,23_광진문화예술회관,24_건국대학교앞,25_자양초등학교앞,26_자양사거리,27_구의역3번출구,28_광진우체국,29_테크노마트앞.강변역,30_구의역2번출구,31_자양사거리,32_자양초등학교앞,33_건국대학교앞,34_건대로데오거리입구,35_대동아파트앞,36_국민은행신자양지점,37_노룬산시장앞,38_성수119안전센터,39_경수중학교,40_뚝도시장,41_성원중성수동이마트앞,42_성수공고앞,43_경일초등학교앞,44_경동초등학교입구,45_성수동SK아파트형공장앞,46_성수역1번출구,47_뚝섬역4번출구,48_뚝섬역2번출구,49_성동구민종합체육센터,50_서울숲,51_뚝도아리수정수센터수도박물관,52_천주교성수동성당앞,53_성수1가1동새마을금고,54_서울숲지구대앞,55_뚝도시장구길
2022-03-05 04:00:00,0,0,0,0,2,0,0,0,1,0,2,1,1,2,3,3,0,0,2,2,3,4,5,6,3,5,3,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,1,0,3,3,2,1,0,0,0,1,0,2,3,5,6,2,4,4,5,5,2,4,4,0,4,2,1,3,4,2,9,0,7,6,7,5,2,0,3,4,0,3,0,0,2,1,2,1,0,0,0,0,0,0
2022-03-05 06:00:00,1,0,2,3,2,1,0,0,0,0,1,0,0,1,2,4,0,2,0,5,5,0,0,1,3,1,0,0,2,3,3,1,2,4,2,3,2,1,3,2,1,1,2,0,0,2,0,0,0,1,0,0,0,0,0
2022-03-05 07:00:00,1,2,4,7,0,0,2,0,0,0,2,0,3,0,3,4,4,3,3,4,3,5,4,3,4,4,3,1,3,2,3,4,1,4,0,4,5,0,3,3,2,0,0,0,0,2,0,1,1,3,2,1,0,0,0
2022-03-05 08:00:00,1,2,7,4,9,7,4,3,1,2,2,0,1,2,4,5,8,9,7,0,8,6,2,5,6,2,5,1,3,6,11,10,10,14,13,7,12,11,10,5,3,2,2,1,0,2,0,6,5,0,4,3,2,0,0
2022-03-05 09:00:00,3,5,8,13,12,11,6,4,1,2,2,3,2,0,2,3,4,4,4,5,8,10,7,10,7,5,4,2,8,12,12,11,9,9,8,8,6,7,5,5,1,2,1,0,0,1,2,3,5,5,4,1,0,0,0
2022-03-05 10:00:00,4,5,6,10,12,10,6,5,3,4,5,3,8,6,5,6,11,9,8,9,10,8,10,11,6,4,3,2,4,7,9,9,7,10,9,8,7,11,10,7,3,4,4,0,3,2,1,5,4,4,3,4,2,0,0
2022-03-05 11:00:00,1,4,6,13,15,15,9,8,7,6,6,7,6,4,5,3,9,4,7,8,10,10,10,10,8,6,2,1,5,7,11,13,9,14,8,13,11,14,13,9,7,4,6,6,4,2,3,4,3,0,0,0,1,0,0
2022-03-05 12:00:00,1,3,3,5,5,7,6,5,4,2,3,4,4,6,8,9,13,9,14,10,13,11,11,6,7,8,7,8,9,14,22,24,22,27,9,26,23,21,19,9,6,5,3,0,3,4,5,0,4,4,3,3,1,2,0
2022-03-05 13:00:00,1,2,6,3,8,7,6,11,8,8,11,2,14,15,14,14,15,15,9,17,15,11,10,11,8,7,4,3,5,7,10,9,8,10,0,11,13,15,8,10,8,9,6,4,7,13,11,8,7,6,3,5,1,3,0
2022-03-05 14:00:00,1,2,3,4,7,6,8,9,11,12,9,5,9,8,7,12,12,12,9,11,14,15,11,11,9,7,4,5,10,12,15,10,11,21,18,20,19,22,21,14,14,15,3,10,8,11,4,12,10,12,5,4,2,4,0
2022-03-05 15:00:00,1,3,4,8,9,10,9,12,12,10,6,7,8,8,8,14,17,9,15,17,19,19,12,19,19,18,15,12,3,6,10,11,13,26,24,21,19,18,16,13,10,5,4,2,1,6,7,9,12,18,10,14,8,2,0
2022-03-05 16:00:00,2,2,3,0,5,5,7,8,8,7,11,12,11,11,14,17,19,19,20,12,22,19,13,16,15,14,11,7,8,9,11,12,12,16,14,15,14,12,11,10,9,8,7,4,0,10,12,12,8,11,9,12,4,1,0
2022-03-05 17:00:00,2,11,11,12,18,15,12,16,12,13,13,15,9,13,10,16,9,18,21,23,25,24,17,19,12,9,7,6,8,12,16,16,16,15,10,14,12,9,11,6,6,4,6,4,5,4,6,8,6,10,8,7,4,1,0
2022-03-05 18:00:00,0,2,4,6,8,9,8,13,12,13,13,3,9,12,10,11,17,16,16,18,19,18,14,13,8,6,3,5,7,5,12,8,10,15,8,14,13,19,17,16,11,4,9,7,6,7,7,11,12,10,0,7,4,2,0
2022-03-05 19:00:00,0,2,2,0,6,3,8,12,16,15,11,12,0,11,13,17,14,0,7,15,13,11,11,12,7,7,5,4,2,3,5,3,9,15,13,5,12,8,12,10,5,5,5,6,3,6,4,7,4,6,4,4,3,2,0
2022-03-05 20:00:00,0,2,1,0,1,0,1,7,8,7,6,4,8,4,3,14,17,16,8,14,11,11,9,11,10,9,8,4,5,5,6,0,6,8,0,6,5,8,4,6,4,4,0,6,1,4,4,8,5,6,5,5,3,1,0
2022-03-05 21:00:00,0,1,2,0,3,0,5,6,5,5,1,4,1,2,2,6,5,0,7,7,9,7,11,8,5,5,4,2,4,7,10,5,8,13,12,11,9,3,9,9,8,7,5,3,4,5,4,8,7,8,7,4,3,3,0
2022-03-05 22:00:00,0,1,2,4,1,2,3,3,4,0,7,5,5,2,4,5,6,4,5,7,5,6,6,15,12,7,3,1,3,5,7,2,6,8,5,7,8,9,8,7,5,5,2,4,2,4,6,7,5,9,8,7,6,3,0
2022-03-05 23:00:00,0,0,1,0,2,0,2,1,2,1,2,0,4,4,5,5,7,6,8,9,9,7,10,13,10,8,3,2,4,6,7,0,6,11,10,10,7,9,8,6,3,3,2,0,0,3,2,3,0,4,2,6,4,1,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,1,0,0,1,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,5,5,0,4,0,0,0,4,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,2,1,1,0,1,0,0,1,1,0,0,0,0,2,2,0,3,2,0,4,3,5,5,4,3,0,0,4,6,5,5,4,0,0,4,3,3,4,3,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2022-03-06 06:00:00,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,4,0,3,2,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022-03-06 07:00:00,1,0,2,3,5,0,4,1,0,1,1,0,0,0,1,4,2,0,3,1,0,2,1,2,0,1,0,1,0,2,2,3,3,5,0,4,0,4,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2022-03-06 08:00:00,0,0,3,5,2,4,2,0,1,0,4,0,3,1,1,0,3,5,3,0,5,5,4,5,4,2,1,2,4,5,6,5,6,7,5,9,10,6,11,9,5,0,0,0,0,2,1,3,2,4,2,0,0,0,0
2022-03-06 09:00:00,0,1,1,3,0,4,3,0,1,3,2,3,0,6,7,9,13,11,9,12,11,8,8,11,11,10,5,3,7,9,10,10,12,7,1,9,8,4,8,6,4,3,2,0,0,3,4,0,1,1,0,0,0,0,0
2022-03-06 10:00:00,3,1,4,4,7,6,4,3,3,4,2,2,4,3,7,8,11,12,7,11,9,12,9,10,9,7,4,2,4,13,13,12,9,13,0,15,11,10,11,10,7,5,3,2,1,7,5,5,2,4,3,3,2,1,0
2022-03-06 11:00:00,0,0,1,2,1,2,2,1,1,2,4,0,1,3,9,3,11,0,10,11,7,10,9,10,9,6,5,4,3,6,6,7,8,10,9,8,6,0,7,6,2,1,0,0,0,2,0,1,2,1,0,1,0,0,0
2022-03-06 12:00:00,0,6,9,10,13,10,7,10,3,2,2,3,2,0,3,5,4,6,4,7,5,5,5,5,7,5,3,1,3,4,8,0,5,10,9,8,4,7,0,6,6,8,5,0,3,3,4,4,3,2,1,1,0,1,0
2022-03-06 13:00:00,1,0,5,3,1,8,9,4,6,6,6,0,8,4,7,8,11,13,14,16,17,12,9,7,9,4,8,5,3,6,14,16,12,17,18,19,18,16,3,14,14,13,7,6,5,5,7,8,8,6,5,1,2,2,0
2022-03-06 14:00:00,1,2,2,5,6,5,4,7,5,6,6,4,2,0,5,8,10,9,9,10,11,9,7,7,6,3,5,3,6,5,8,0,7,10,0,0,18,18,16,14,14,12,10,10,12,9,8,8,8,6,4,5,4,1,0
2022-03-06 15:00:00,0,0,2,0,4,3,5,9,6,3,4,0,4,7,8,11,12,11,11,13,12,12,9,7,6,5,3,4,5,7,11,9,10,13,12,13,12,14,12,11,15,7,13,11,10,10,6,9,8,10,8,2,5,1,0
2022-03-06 16:00:00,1,2,6,1,7,6,3,8,7,5,4,3,2,3,0,10,11,12,10,11,0,10,7,12,13,12,8,6,3,8,12,12,9,15,0,11,10,11,8,7,7,1,1,2,0,4,6,6,5,7,4,4,3,2,0
2022-03-06 17:00:00,2,2,1,0,0,1,4,5,9,6,9,10,11,9,9,10,6,12,10,11,12,13,9,11,12,7,5,4,5,6,8,6,5,14,13,11,8,9,9,8,7,9,6,8,0,5,5,10,8,9,6,6,4,4,0
2022-03-06 18:00:00,0,3,3,0,2,1,4,8,7,7,10,0,6,9,7,10,12,13,13,10,16,14,14,13,11,7,4,4,4,7,8,9,8,14,8,0,13,15,14,9,8,7,4,4,3,9,8,1,2,2,1,1,0,0,0
2022-03-06 19:00:00,2,5,8,9,3,10,11,15,9,10,5,6,5,4,4,5,8,12,11,12,7,7,11,17,13,12,7,1,6,9,8,9,9,12,11,10,9,6,5,7,3,2,1,0,2,2,1,4,5,9,2,6,0,0,0
2022-03-06 20:00:00,0,0,2,4,0,0,3,5,2,0,3,0,5,5,5,12,13,14,10,12,11,10,8,9,7,4,3,6,7,8,13,12,10,11,5,10,6,0,5,6,5,3,2,1,0,2,3,3,3,8,0,5,3,0,0
2022-03-06 21:00:00,0,1,0,0,0,0,1,2,0,1,0,3,0,5,2,6,7,0,7,5,6,5,6,9,8,7,5,7,4,6,8,7,5,6,5,4,8,7,6,5,2,0,1,0,0,3,1,2,1,6,0,3,2,1,0
2022-03-06 22:00:00,0,0,3,0,4,0,3,0,2,2,2,0,2,1,0,8,6,7,9,8,7,7,6,4,0,4,1,0,7,7,11,0,5,13,12,7,11,7,6,4,3,2,0,1,0,0,1,4,0,3,1,2,1,0,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,1,0,2,2,4,1,2,3,2,2,0,3,4,6,6,0,5,2,4,0,0,2,3,4,6,6,9,8,0,0,7,1,3,5,3,2,0,0,5,4,7,6,2,5,4,2,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,1,0,0,0,0,1,3,1,0,0,1,0,0,1,3,4,0,0,3,4,3,5,6,4,2,0,3,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,2,4,4,2,3,2,0,0,2,1,0,4,5,1,6,0,7,6,7,4,3,6,7,8,7,7,5,4,3,5,3,10,7,7,6,4,6,5,4,2,2,2,1,1,2,0,5,3,4,3,0,1,0,0
2022-03-07 06:00:00,0,3,8,12,14,9,7,2,2,1,1,2,1,2,4,0,0,5,4,5,0,5,0,2,3,1,2,1,2,4,4,4,3,7,8,8,6,6,5,4,3,1,0,0,0,0,0,2,0,1,0,1,0,0,0
2022-03-07 07:00:00,4,4,9,15,21,17,8,7,2,1,2,2,3,2,4,6,8,9,13,9,12,10,8,7,9,2,6,4,7,9,13,8,11,12,11,18,20,20,15,19,17,16,13,3,2,4,6,8,10,8,7,4,2,1,0
2022-03-07 08:00:00,6,8,15,20,24,24,18,17,6,5,3,2,2,2,6,8,13,15,16,19,19,14,11,14,11,9,5,6,7,9,13,15,15,20,18,19,19,22,19,20,16,14,6,5,1,3,7,13,8,6,4,5,3,1,0
2022-03-07 09:00:00,2,5,11,17,19,16,8,9,4,3,5,6,4,6,6,6,7,8,9,11,14,12,10,10,10,9,5,6,8,11,14,12,11,12,11,11,12,8,10,8,5,7,5,4,2,6,7,6,7,7,5,6,5,3,0
2022-03-07 10:00:00,2,5,8,8,11,11,9,8,4,4,3,4,2,4,5,6,7,6,9,6,8,7,7,7,5,4,4,4,6,8,13,12,11,12,11,13,12,9,10,6,6,7,6,5,4,4,5,6,3,3,0,1,2,2,0
2022-03-07 11:00:00,1,1,5,6,9,11,10,6,3,1,1,3,5,3,5,6,5,5,8,8,8,10,8,9,9,3,6,5,2,3,7,5,6,8,6,8,8,9,11,7,4,4,4,3,2,2,4,6,2,4,1,2,1,2,0
2022-03-07 12:00:00,2,1,3,4,3,4,6,7,5,5,7,6,5,8,8,10,6,10,9,11,12,7,12,11,8,5,3,3,7,8,10,9,8,7,0,5,6,6,5,4,3,4,2,6,5,0,4,3,4,5,3,0,3,2,0
2022-03-07 13:00:00,1,3,4,12,12,11,7,8,5,6,4,0,5,6,8,10,7,10,9,8,9,8,10,11,7,5,4,5,6,5,8,9,9,12,5,7,6,10,9,8,4,2,1,2,1,7,7,8,7,7,6,5,4,1,0
2022-03-07 14:00:00,1,0,3,0,5,13,10,4,5,6,6,5,7,7,6,6,8,8,9,9,7,10,9,13,10,7,6,5,6,8,11,13,10,15,14,14,14,8,11,7,4,5,4,4,3,6,5,5,4,5,4,2,1,0,0
2022-03-07 15:00:00,1,2,5,6,3,4,6,8,8,9,6,6,27,29,33,32,31,30,29,27,22,16,12,9,7,5,4,4,6,7,12,14,8,16,15,14,11,11,10,10,9,4,7,5,4,5,6,9,7,7,6,4,4,3,0
2022-03-07 16:00:00,1,3,5,6,8,8,5,8,3,7,7,1,8,11,9,12,13,14,13,14,16,15,12,13,12,10,8,6,4,7,15,16,22,22,9,19,17,14,10,9,4,3,6,4,0,7,10,13,12,14,13,10,7,2,0
2022-03-07 17:00:00,0,5,6,8,4,7,6,6,6,7,5,6,7,6,10,11,12,5,10,13,13,14,15,16,13,10,5,4,7,8,12,13,11,14,13,13,12,12,11,8,4,3,2,0,1,3,5,7,7,9,8,5,3,2,0
2022-03-07 18:00:00,1,2,3,4,6,7,8,8,4,8,9,10,11,10,12,15,17,18,17,18,19,21,24,26,23,19,16,12,10,12,15,14,13,24,22,16,15,14,10,9,9,7,8,7,7,9,9,18,17,19,17,12,7,3,0
2022-03-07 19:00:00,2,1,3,3,0,5,7,6,8,6,5,2,7,5,7,12,14,15,13,13,11,12,11,12,9,11,9,6,7,9,11,10,9,14,7,13,12,11,8,5,9,8,5,2,1,3,11,14,14,22,20,17,12,4,0
2022-03-07 20:00:00,0,1,2,2,5,4,6,8,7,5,3,4,5,5,6,10,13,12,10,9,8,9,9,12,11,9,6,4,6,8,8,6,4,10,9,10,10,7,9,7,5,3,2,2,1,4,3,5,4,10,8,9,7,2,0
2022-03-07 21:00:00,1,0,0,0,2,0,2,4,1,4,4,6,6,7,5,9,9,7,6,8,10,9,11,13,12,9,2,7,7,8,11,8,11,17,16,16,11,9,7,8,7,5,4,1,2,4,3,6,4,10,3,5,6,4,0
2022-03-07 22:00:00,0,1,0,1,2,0,3,0,1,4,5,6,8,6,5,10,15,14,12,9,10,6,10,10,9,7,6,4,3,8,10,9,8,9,7,6,6,4,2,5,6,2,5,0,0,3,4,5,4,7,6,5,2,1,0
2022-03-07 23:00:00,0,2,0,0,0,0,3,0,2,2,3,4,4,5,6,5,5,4,7,9,8,7,9,3,6,5,1,4,1,3,3,3,4,9,0,7,4,10,9,8,6,4,3,2,0,3,2,4,0,4,3,0,2,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,1,1,0,0,0,0,1,1,2,2,1,2,3,4,0,2,3,4,2,3,6,5,5,5,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,2,3,0,2,0,2,0,1,0,0,0,0,3,5,7,6,5,7,8,7,7,6,7,6,4,3,3,5,4,5,6,5,6,4,5,5,0,2,3,4,0,0,3,2,1,0,1,0,0,0,0,0,0
2022-03-08 06:00:00,2,3,9,12,15,3,4,2,1,1,1,0,0,1,5,5,6,8,7,6,1,4,4,5,5,4,5,4,3,5,4,5,6,10,3,9,3,6,5,3,1,0,1,0,0,1,2,2,1,2,1,1,0,0,0
2022-03-08 07:00:00,4,7,18,26,27,15,9,6,5,7,4,6,1,5,2,4,6,6,7,12,13,12,9,9,8,6,5,4,6,9,11,9,13,12,10,19,23,24,26,22,12,13,18,3,0,2,0,3,4,4,1,2,1,0,0
2022-03-08 08:00:00,6,8,10,11,14,12,11,8,6,5,6,7,6,4,5,7,9,9,9,12,15,14,15,17,15,9,7,4,8,11,15,16,17,19,20,22,19,20,17,17,11,10,7,5,3,5,4,10,10,9,8,6,2,1,0
2022-03-08 09:00:00,5,7,15,11,16,14,9,6,5,3,5,5,3,4,4,0,6,8,5,6,7,7,7,9,8,7,5,3,6,7,7,10,7,10,9,10,8,9,8,7,7,6,4,3,2,6,7,9,10,11,9,7,4,1,0
2022-03-08 10:00:00,1,2,4,6,7,7,4,4,4,4,3,2,4,3,6,7,8,8,7,6,8,9,7,8,6,4,3,3,5,7,9,10,8,13,6,11,13,10,9,5,2,3,0,4,3,3,3,5,5,6,0,4,3,2,1
2022-03-08 11:00:00,1,2,3,5,7,7,5,4,1,3,3,6,0,2,4,3,5,5,5,2,7,7,7,6,6,4,2,4,9,9,11,10,10,12,11,9,8,6,6,5,5,4,4,2,1,4,3,6,2,1,0,1,0,0,0
2022-03-08 12:00:00,1,2,0,3,4,2,3,4,3,4,3,4,5,7,8,8,7,7,7,9,11,10,11,10,9,7,4,3,3,7,6,7,5,5,2,6,3,5,5,6,6,5,5,4,3,4,3,4,3,5,0,4,2,0,0
2022-03-08 13:00:00,3,2,4,6,6,7,7,6,4,1,2,3,1,2,5,4,6,5,5,6,7,9,7,8,5,0,4,2,5,3,9,7,8,13,12,9,6,9,8,7,7,5,5,3,4,3,2,4,2,1,0,3,2,1,0
2022-03-08 14:00:00,1,2,2,3,4,6,5,7,8,5,5,7,9,9,10,12,11,13,12,10,11,9,6,8,8,4,3,2,3,5,11,11,12,17,15,13,12,9,10,9,8,1,8,7,2,5,2,5,1,6,5,2,4,2,0
2022-03-08 15:00:00,2,3,5,5,6,6,5,4,4,5,5,6,25,14,28,28,28,29,31,26,17,17,14,15,15,12,8,7,7,8,13,9,12,16,14,13,11,10,9,6,9,7,6,5,5,6,8,7,15,16,13,12,11,6,0
2022-03-08 16:00:00,3,2,4,6,3,6,4,9,4,8,5,4,5,8,9,16,16,5,17,16,15,16,14,17,14,14,12,6,8,10,11,10,15,21,19,19,18,15,10,8,9,7,8,9,7,5,7,12,15,20,18,14,3,1,0
2022-03-08 17:00:00,1,2,6,11,15,14,10,13,13,5,5,3,3,6,6,11,13,14,13,14,14,13,10,11,10,7,4,4,7,9,9,10,11,14,13,12,11,12,10,8,7,6,6,6,0,3,6,10,8,15,14,13,9,6,0
2022-03-08 18:00:00,2,4,5,7,8,6,9,8,8,13,10,15,16,20,16,22,22,21,20,21,22,21,22,24,22,19,10,6,10,15,17,17,18,21,20,20,14,14,14,13,11,9,8,5,5,7,13,16,10,14,13,13,8,4,0
2022-03-08 19:00:00,0,1,0,3,5,3,8,8,9,8,8,9,10,11,11,17,17,14,15,16,14,12,12,15,13,10,8,7,9,12,18,15,13,18,16,15,13,15,10,14,11,9,7,2,3,6,7,11,8,17,15,11,8,4,0
2022-03-08 20:00:00,0,1,0,2,1,2,3,5,1,3,3,2,6,7,6,10,13,12,10,12,13,12,11,13,12,11,8,6,5,8,8,7,7,10,8,3,11,10,8,7,6,4,4,0,2,4,5,7,4,8,0,6,4,1,0
2022-03-08 21:00:00,0,0,0,1,1,0,3,3,2,4,3,3,4,5,6,10,10,11,9,11,11,11,9,10,9,5,7,3,5,6,11,10,11,12,6,11,10,9,8,6,7,4,3,2,1,1,2,7,9,13,3,10,8,1,0
2022-03-08 22:00:00,0,3,7,4,6,1,2,3,2,1,4,4,2,5,2,7,10,6,10,10,9,8,11,11,10,6,3,0,2,5,8,8,10,14,7,13,9,8,10,4,8,7,6,4,3,4,2,5,7,13,10,8,4,2,0
2022-03-08 23:00:00,0,1,2,0,6,0,4,2,1,3,4,5,6,8,7,9,12,11,9,10,8,9,6,9,6,6,5,2,2,2,5,5,2,8,8,8,7,4,6,6,5,3,4,2,0,2,2,5,5,8,7,5,3,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,3,0,0,2,1,0,1,3,0,1,2,0,3,2,0,0,3,2,0,5,0,4,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,2,2,1,3,2,2,2,3,2,0,0,3,4,4,0,5,4,6,0,5,6,2,5,2,2,3,4,6,3,6,5,4,0,2,1,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,2,3,2,3,4,3,2,4,0,0,3,5,0,1,6,0,0,7,0,6,5,3,2,0,0,5,6,5,7,9,7,6,5,4,5,0,0,0,4,2,0,0,0,2,1,1,2,0,1,0,0,0
2022-03-09 07:00:00,1,1,4,7,6,4,2,1,0,0,1,2,0,1,1,1,2,3,4,3,5,2,4,5,4,5,4,1,6,7,8,5,4,6,4,0,7,2,5,2,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0
2022-03-09 08:00:00,2,0,3,4,3,2,3,2,1,0,0,1,1,0,4,6,8,8,8,7,10,9,8,2,7,7,6,4,4,3,6,4,5,8,0,6,5,5,6,4,3,3,2,1,0,1,1,4,0,7,0,4,1,0,0
2022-03-09 09:00:00,2,7,6,3,7,2,8,2,5,4,3,4,5,4,5,6,4,7,5,7,7,8,7,6,4,3,1,2,4,5,5,4,5,6,5,8,7,6,3,5,4,2,0,2,1,4,2,4,2,3,2,0,0,1,0
2022-03-09 10:00:00,1,2,3,5,6,5,5,3,2,1,4,4,1,0,2,3,5,4,3,5,6,7,3,8,7,6,4,3,7,8,8,9,8,10,3,10,10,10,9,7,4,4,2,3,1,3,5,1,3,2,1,0,0,0,0
2022-03-09 11:00:00,0,0,1,0,4,2,1,0,3,0,1,1,4,3,4,6,0,8,10,12,14,18,12,11,9,6,5,4,7,14,20,7,19,16,9,13,11,12,9,8,6,0,5,6,5,5,5,6,4,3,3,2,2,1,0
2022-03-09 12:00:00,1,3,5,3,7,7,4,2,4,1,9,8,6,7,6,8,11,12,11,13,12,13,11,9,8,7,6,5,4,7,13,13,11,13,11,13,11,13,11,9,10,5,6,10,9,8,7,7,6,5,3,4,1,2,0
2022-03-09 13:00:00,1,1,4,7,12,11,9,13,9,8,5,6,8,7,8,9,11,14,15,17,16,12,9,13,12,10,7,6,8,10,15,15,13,14,9,15,16,12,12,10,9,10,8,9,3,5,8,7,4,4,1,0,2,1,0
2022-03-09 14:00:00,0,3,4,2,4,4,6,9,8,8,12,10,9,4,6,13,15,15,6,18,19,18,9,12,9,10,9,6,9,14,18,17,13,18,8,10,18,19,18,11,10,9,8,8,0,13,14,15,7,8,4,7,3,1,0
2022-03-09 15:00:00,1,3,2,3,5,4,5,6,7,8,9,10,11,11,10,14,15,16,16,18,19,16,12,16,13,8,4,5,9,14,18,20,23,33,32,33,33,14,13,10,12,7,11,9,8,8,7,7,6,6,4,3,2,1,0
