Unnamed: 0,1_보성운수기종점,2_구로두산아파트,3_남구로역6번출구,4_남구로역,5_남구로역,6_가리봉시장,7_디지털단지오거리.가산파출소,8_디지털단지오거리,9_가산동주민센터.금천글로벌센터,10_구립가산도서관.두산위브아파트,11_독산사거리,12_금천우체국,13_말미고개.금천소방서,14_금천구청.금천경찰서,15_시흥사거리,16_박미삼거리.국립전통예술중고,17_시흥유통센터,18_석수역,19_석수역,20_시흥유통센터,21_박미삼거리.국립전통예술중고,22_시흥사거리,23_금천구청.금천경찰서,24_말미고개.금천소방서,25_금천우체국,26_독산사거리,27_구립가산도서관.두산위브아파트,28_가산동주민센터.금천글로벌센터,29_디지털단지오거리,30_디지털단지오거리,31_가리봉시장,32_남구로역,33_구로종합사회복지관,34_영서중학교,35_대림역,36_대림역12번출구,37_대동초등학교.명지성모병원,38_대림동우성아파트,39_신길5동새마을금고우리시장,40_신길5동주민센터,41_성락교회,42_도림마을금고,43_남부지방법원등기국.구로세무서(에이스하이테크시티),44_영등포역,45_전경련회관,46_여의도환승센터,47_유진투자증권.파이낸셜뉴스신문,48_한국거래소,49_여의도역,50_샛강역4번출구.여의도자이,51_진주아파트,52_시범아파트,53_여의도중학교,54_여의나루역,55_여의도순복음교회,56_국회의사당,57_국회의사당역,58_KBS,59_영등포역,60_남부지방법원등기국.구로세무서(에이스하이테크시티),61_도림마을금고,62_성락교회,63_신길5동주민센터,64_신길5동새마을금고,65_대림동우성아파트,66_대동초등학교.명지성모병원,67_대림역,68_대림역,69_보성운수기종점
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,9,7,12,14,9,5,5,8,8,9,3,6,3,0,10,12,11,0,1,4,7,16,15,16,20,22,24,27,25,21,25,22,23,24,22,22,23,25,31,33,39,38,28,23,25,20,19,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,5,6,9,10,15,12,11,10,9,7,6,9,5,8,8,11,10,0,1,3,5,5,10,11,15,10,16,16,21,22,21,28,32,19,9,9,11,14,21,25,29,28,18,13,13,10,8,6,4,2,5,7,4,8,6,7,6,3,6,5,6,11,10,11,16,10,4,2,0
2022-03-30 06:00:00,1,2,6,5,6,5,6,5,4,6,5,6,7,6,4,5,5,0,5,3,4,6,7,5,5,6,7,7,8,6,8,9,10,13,9,9,9,10,11,12,13,18,13,11,12,8,7,5,5,2,2,1,0,1,1,0,0,1,5,4,3,2,2,4,11,8,2,0,0
2022-03-30 07:00:00,3,7,9,14,16,12,15,14,14,23,14,25,25,24,15,10,7,0,10,13,20,25,31,20,22,20,19,17,22,21,19,20,22,21,26,30,29,38,40,30,38,45,36,44,29,21,15,10,11,9,7,4,3,3,2,1,2,2,16,6,6,6,7,6,21,15,3,2,1
2022-03-30 08:00:00,2,7,11,13,18,20,20,17,17,19,17,12,15,15,12,9,9,0,15,16,18,21,26,32,33,32,32,27,25,21,24,19,20,23,21,19,18,27,37,45,58,62,41,60,41,14,9,8,8,5,4,4,3,6,3,4,6,6,7,6,6,5,5,6,21,16,4,3,0
2022-03-30 09:00:00,5,6,7,8,10,8,8,10,11,10,5,8,4,9,6,4,3,0,4,5,7,15,19,18,18,15,16,13,14,15,16,17,19,17,19,16,18,20,22,23,26,30,36,32,26,18,15,11,8,5,5,4,3,4,2,2,3,3,10,5,6,4,5,5,13,11,3,2,0
2022-03-30 10:00:00,5,4,5,5,6,6,6,6,7,6,4,6,7,3,2,1,1,1,4,4,6,5,7,9,12,14,16,15,15,15,15,17,15,12,11,5,7,13,12,11,14,16,15,10,9,6,4,4,3,2,2,3,0,2,2,1,2,2,4,5,5,5,7,6,5,6,3,5,0
2022-03-30 11:00:00,3,8,11,10,9,9,6,4,5,7,2,8,6,3,4,5,7,0,3,6,3,7,9,7,12,12,12,13,11,14,17,16,13,12,11,11,10,9,12,12,14,19,17,6,4,2,0,2,3,2,1,2,0,3,8,9,8,8,9,8,8,6,6,5,6,4,3,0,0
2022-03-30 12:00:00,4,5,6,7,8,10,6,8,8,9,6,8,7,5,3,2,1,0,2,1,3,7,4,7,10,6,11,10,10,11,10,7,8,13,10,9,8,9,8,10,11,13,15,9,8,7,5,4,3,1,1,1,0,2,3,3,6,7,9,8,9,8,4,7,6,8,7,6,0
2022-03-30 13:00:00,6,7,9,5,8,7,7,9,9,7,8,6,4,3,5,3,3,0,4,5,7,3,3,4,8,5,10,10,12,13,17,14,14,17,13,12,9,13,13,13,14,14,13,8,7,6,5,4,5,4,3,2,0,0,1,4,6,5,8,9,11,7,8,7,8,7,6,5,0
2022-03-30 14:00:00,4,6,7,7,7,6,7,6,7,8,7,7,6,5,2,1,1,0,1,3,3,4,6,7,9,9,8,8,9,10,12,12,15,16,12,10,12,10,14,15,12,10,9,9,6,5,2,1,6,5,3,3,4,3,4,8,16,15,15,16,10,11,12,10,8,5,4,2,0
2022-03-30 15:00:00,4,6,7,5,9,9,8,10,11,12,13,16,12,8,6,3,3,0,5,6,12,24,21,15,14,10,9,12,12,14,13,10,10,15,13,14,15,14,13,13,11,15,10,8,3,7,6,4,6,7,5,6,4,5,4,5,6,17,13,17,15,15,11,10,11,8,9,8,0
2022-03-30 16:00:00,5,7,7,9,12,13,9,13,11,14,13,11,10,9,10,5,6,0,7,6,7,11,14,16,18,21,17,16,16,18,18,22,18,18,14,11,13,14,14,13,12,14,11,8,4,6,5,3,5,6,3,5,8,10,11,12,16,19,19,25,19,18,19,16,12,10,9,6,0
2022-03-30 17:00:00,10,8,9,13,15,24,17,18,20,23,22,31,25,17,6,8,6,0,4,5,8,13,14,17,23,20,19,18,18,19,24,27,24,25,22,21,18,16,15,18,17,16,19,6,0,4,4,4,8,8,5,3,4,4,6,7,16,23,21,22,18,16,17,13,10,9,9,4,0
2022-03-30 18:00:00,5,5,8,10,15,23,28,36,39,39,37,32,30,21,18,16,6,0,11,13,8,11,13,11,15,20,27,23,30,28,24,19,17,22,18,22,20,18,15,20,19,18,27,9,7,7,4,7,8,6,5,4,5,4,6,9,28,33,40,50,37,31,28,22,18,17,17,16,0
2022-03-30 19:00:00,5,7,9,8,12,14,15,22,21,20,21,21,19,13,9,7,6,0,17,12,10,11,11,11,12,14,15,16,16,14,18,20,16,16,16,12,10,8,10,9,9,9,11,6,7,5,3,2,4,3,2,2,1,2,4,6,10,13,13,28,19,15,10,10,8,7,6,4,3
2022-03-30 20:00:00,3,3,5,7,8,11,12,12,13,12,13,9,7,6,4,2,2,0,4,5,4,8,5,9,12,13,8,8,9,9,9,8,9,8,7,9,10,7,5,7,5,8,6,7,5,4,2,2,4,3,3,3,1,3,3,6,10,12,19,20,18,15,12,9,7,4,5,4,0
2022-03-30 21:00:00,3,2,0,2,3,3,4,9,5,10,9,6,7,4,6,5,4,1,5,2,2,5,6,7,8,10,9,9,9,13,12,8,6,6,3,4,6,4,1,2,2,4,4,4,3,3,2,3,6,6,6,3,4,4,2,6,14,18,17,17,14,13,10,9,7,5,3,2,0
2022-03-30 22:00:00,2,3,1,3,4,5,0,6,6,8,10,9,4,3,4,3,2,0,2,3,4,10,11,8,11,8,6,5,8,7,8,5,5,3,4,8,7,6,5,5,4,3,4,3,2,0,2,1,3,3,1,6,5,5,2,4,8,6,19,14,18,18,14,13,10,6,3,2,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,4,2,3,4,2,5,4,3,2,1,3,2,3,1,3,0,1,3,1,3,1,4,0,0,2,5,4,13,20,17,14,10,7,4,3,2,1,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,8,9,10,12,13,11,10,11,13,14,12,14,11,4,10,12,10,0,2,3,8,11,17,19,21,24,26,32,27,28,25,21,24,22,17,16,19,25,27,31,35,39,27,22,23,16,14,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,5,3,8,11,13,11,10,12,7,10,8,10,13,12,10,14,11,0,2,3,7,3,10,11,12,14,12,14,16,17,22,23,25,21,15,12,14,19,18,17,21,31,21,18,19,11,9,7,4,2,0,4,0,2,3,1,4,0,4,4,6,12,6,7,12,7,3,0,0
2022-03-31 06:00:00,2,2,5,6,7,4,6,5,6,6,3,3,5,5,7,8,6,0,7,6,4,5,6,7,8,7,7,7,8,9,12,10,9,10,8,10,12,12,13,13,16,25,17,11,8,6,5,3,4,2,0,2,0,1,0,2,1,0,1,2,2,2,5,5,7,6,1,1,0
2022-03-31 07:00:00,3,7,8,12,15,14,14,7,13,18,19,19,18,18,13,8,4,0,13,19,24,29,17,18,20,19,24,24,20,21,22,22,26,30,33,34,36,42,40,30,37,43,39,36,31,16,13,8,2,7,7,8,4,2,1,2,1,3,14,6,5,6,5,4,19,13,5,4,0
2022-03-31 08:00:00,8,9,16,18,20,19,20,21,21,20,16,14,14,14,11,9,7,0,8,11,16,17,32,31,35,36,34,29,25,28,21,22,23,26,28,24,25,30,36,42,51,60,51,42,36,15,10,5,14,4,4,5,2,5,3,5,5,7,18,4,5,4,6,11,25,16,3,0,0
2022-03-31 09:00:00,3,9,7,11,12,10,9,9,12,13,13,11,10,8,6,6,5,0,4,4,7,11,14,14,18,20,20,14,16,14,15,16,20,17,11,11,15,20,21,22,29,55,41,45,35,15,12,5,5,4,3,2,0,3,2,2,4,2,15,6,3,4,4,5,17,11,4,4,0
2022-03-31 10:00:00,4,5,3,6,7,5,6,6,8,8,5,6,5,5,2,4,2,0,5,7,8,12,11,12,11,7,8,9,15,14,19,20,19,18,15,8,7,11,15,16,15,21,20,20,11,13,9,6,6,3,3,3,1,2,1,3,2,2,9,4,7,5,6,5,7,6,5,6,0
2022-03-31 11:00:00,3,5,5,6,4,6,5,7,5,6,5,6,7,6,5,4,5,0,5,4,3,9,10,12,9,14,12,10,8,8,10,9,12,12,13,10,10,15,7,8,10,15,12,7,4,5,3,0,2,2,2,2,1,4,3,0,2,3,4,8,8,9,7,5,9,4,5,3,0
2022-03-31 12:00:00,5,7,10,9,9,7,8,7,9,10,0,9,4,4,5,4,4,0,3,5,5,6,9,5,10,12,11,13,14,13,12,9,9,11,8,7,7,10,11,11,12,11,9,8,8,7,4,3,5,2,5,4,2,1,2,1,4,5,3,7,6,5,6,5,5,7,9,3,0
2022-03-31 13:00:00,4,5,6,7,6,6,6,8,7,6,5,5,3,6,5,2,1,0,3,2,2,5,8,7,10,9,9,10,11,13,10,11,10,8,10,10,10,12,13,12,16,16,13,8,7,7,1,6,7,4,3,4,4,1,2,3,3,4,9,11,11,8,7,6,8,5,4,1,0
2022-03-31 14:00:00,5,6,8,9,10,8,9,9,9,11,4,8,6,5,4,7,4,0,3,5,5,10,8,6,10,12,10,13,12,11,13,11,13,12,11,10,10,10,11,12,15,17,13,9,7,6,5,7,5,4,4,4,4,5,5,9,11,14,14,14,10,8,8,5,8,4,3,1,0
2022-03-31 15:00:00,3,5,6,7,9,8,10,13,12,14,13,12,9,4,6,5,3,0,3,5,4,8,9,5,10,9,10,10,11,13,15,13,14,13,13,14,7,10,11,13,14,13,11,11,10,6,4,4,5,5,4,3,6,4,4,7,27,29,29,29,20,19,21,17,15,15,15,15,0
2022-03-31 16:00:00,8,11,13,14,15,15,13,13,14,14,15,17,15,15,4,3,4,0,6,9,11,11,10,13,22,21,17,15,17,17,15,16,12,14,13,14,12,9,10,11,10,13,11,11,9,6,4,3,5,5,1,5,9,12,10,10,23,26,22,25,22,19,17,11,16,15,14,10,0
2022-03-31 17:00:00,10,11,13,14,19,19,18,18,17,17,16,22,17,17,8,5,3,0,8,6,5,14,20,20,25,28,28,30,30,27,29,33,27,24,21,20,19,22,23,21,20,22,21,8,10,8,8,7,7,5,6,9,7,9,9,10,19,22,21,26,19,17,18,17,12,10,8,7,0
2022-03-31 18:00:00,5,7,9,12,20,22,31,32,35,42,41,35,31,25,19,19,11,0,8,7,10,14,15,20,24,24,23,23,26,26,26,19,21,19,15,16,14,13,14,13,16,20,19,11,10,9,7,8,8,0,5,4,3,5,7,18,28,33,36,40,30,24,22,19,14,9,9,10,0
2022-03-31 19:00:00,4,6,7,9,10,11,13,16,16,18,15,20,18,15,10,10,7,0,8,8,7,9,7,11,16,19,20,23,22,18,20,14,12,10,10,11,10,8,9,10,10,10,11,7,6,5,2,3,4,5,7,6,6,4,3,6,14,18,16,19,14,10,10,8,9,6,4,2,0
2022-03-31 20:00:00,4,6,4,7,8,11,12,12,10,12,13,12,7,6,5,4,4,1,10,6,5,11,10,7,10,7,9,8,12,11,10,9,7,9,9,9,9,12,3,11,9,7,5,6,0,6,3,2,5,4,5,2,0,3,4,6,12,16,23,21,16,14,12,10,5,6,5,3,0
2022-03-31 21:00:00,1,3,3,9,6,8,5,11,12,13,4,10,8,6,7,3,2,0,8,4,3,7,9,11,15,16,15,14,13,11,9,8,8,9,10,10,12,8,4,6,7,5,3,3,2,1,2,2,3,4,2,2,2,3,4,4,6,10,12,19,16,12,12,10,6,5,4,3,1
2022-03-31 22:00:00,2,6,0,0,2,7,5,6,6,9,6,8,9,7,4,3,0,0,3,2,2,9,8,9,11,11,8,9,11,11,10,9,6,4,3,10,8,6,4,3,2,2,2,3,2,1,0,1,3,0,3,5,3,7,6,7,15,10,26,27,22,18,16,10,7,3,1,2,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,1,1,3,1,4,4,4,4,2,3,0,1,2,2,2,0,0,1,0,1,3,3,3,2,0,5,2,2,6,6,25,26,17,15,11,8,3,2,1,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,5,6,9,10,11,9,9,7,9,9,10,9,5,1,9,10,8,0,1,4,8,12,15,17,17,21,22,28,28,23,25,19,19,19,16,15,19,24,27,32,31,37,28,24,26,18,15,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,6,5,7,12,15,15,14,13,12,7,10,10,11,9,11,14,11,1,2,3,8,5,18,24,25,27,28,36,37,31,21,22,24,20,13,12,17,19,20,18,30,31,20,15,18,10,9,6,4,3,1,5,2,4,3,0,3,2,4,4,7,10,10,12,15,11,2,1,0
2022-04-01 06:00:00,1,2,4,3,4,6,3,5,3,5,1,5,5,5,4,4,3,0,6,5,5,4,5,6,4,4,6,6,6,6,7,7,5,6,7,7,8,10,9,10,14,17,13,10,12,6,5,3,5,4,1,3,0,0,0,1,0,2,2,4,3,1,2,3,3,2,0,0,0
2022-04-01 07:00:00,4,7,9,10,12,8,13,9,12,17,16,18,21,20,16,19,12,0,21,22,27,15,18,20,22,19,22,21,24,22,20,17,20,20,21,20,21,25,26,33,44,53,43,40,36,15,13,8,8,6,6,5,3,4,3,2,2,3,10,3,4,5,6,6,13,9,3,1,0
2022-04-01 08:00:00,6,11,16,18,19,20,19,18,20,19,19,17,16,12,7,7,13,0,14,17,20,22,33,39,41,36,36,34,33,32,30,25,29,30,26,22,23,31,36,44,55,54,38,50,35,14,9,4,9,8,6,7,6,4,3,6,6,5,18,5,3,7,6,8,23,15,7,6,0
2022-04-01 09:00:00,5,6,9,7,10,12,11,9,9,10,7,9,5,5,4,2,2,1,3,5,4,8,10,11,15,16,15,16,17,17,17,16,13,14,12,11,15,20,23,26,28,38,33,35,25,10,9,8,9,7,2,3,3,4,2,2,2,2,5,6,5,5,6,5,9,8,4,3,0
2022-04-01 10:00:00,5,7,9,6,9,8,8,6,8,10,6,9,6,5,3,2,2,1,3,4,5,8,10,13,16,17,18,15,17,20,21,16,16,14,12,11,12,16,17,19,20,24,21,12,11,10,7,4,1,0,2,2,1,3,2,2,3,2,3,5,4,4,5,6,7,6,6,3,0
2022-04-01 11:00:00,3,4,7,8,10,11,6,5,8,7,7,6,5,2,4,5,3,1,1,0,2,8,10,7,14,15,13,13,16,20,17,14,12,11,14,12,13,10,12,14,20,19,9,4,7,7,4,0,3,2,2,2,3,2,0,0,2,3,6,7,13,12,2,13,12,11,9,8,0
2022-04-01 12:00:00,6,10,11,6,9,9,5,7,9,8,8,6,5,5,4,4,2,0,2,3,2,6,8,8,11,13,14,14,11,10,10,9,11,13,10,9,9,15,14,14,16,20,18,12,10,8,3,3,3,4,3,0,5,4,3,8,9,8,7,7,7,8,1,6,10,7,6,0,3
2022-04-01 13:00:00,5,4,6,6,8,10,4,9,10,14,11,8,7,5,5,3,2,0,5,6,4,9,10,8,8,14,0,14,11,13,15,15,15,17,18,15,15,17,17,14,19,19,16,10,9,6,5,4,7,8,4,2,2,3,3,5,7,8,14,14,16,14,11,8,10,5,7,6,0
2022-04-01 14:00:00,4,9,11,4,10,11,10,11,11,10,8,10,8,6,5,3,3,0,3,4,4,6,6,6,11,12,12,14,15,15,17,15,13,16,14,12,13,18,14,21,16,18,19,11,8,9,8,5,9,4,8,6,4,4,8,10,13,20,16,17,14,12,16,15,11,13,9,7,0
2022-04-01 15:00:00,6,10,13,7,7,14,15,13,10,7,9,9,7,3,6,4,2,0,5,4,7,13,14,15,17,15,12,12,13,19,26,23,12,25,22,12,16,12,13,15,22,22,21,12,4,10,7,5,6,6,11,8,18,20,17,24,25,24,29,30,24,21,22,21,16,13,10,8,0
2022-04-01 16:00:00,8,10,11,9,11,11,11,13,13,17,17,17,16,10,7,7,3,0,7,8,7,9,11,11,13,15,14,14,16,14,17,17,18,16,16,18,15,14,18,19,20,22,21,13,11,6,8,6,9,9,6,6,7,11,17,18,28,28,33,37,27,28,27,22,15,14,13,11,0
2022-04-01 17:00:00,8,16,15,16,17,20,20,21,22,28,23,25,21,15,7,7,2,0,10,13,5,9,14,18,23,24,21,23,24,25,26,35,31,28,25,21,20,16,21,20,16,17,15,19,18,14,11,9,9,10,8,8,8,9,10,15,29,34,21,27,20,20,19,17,16,13,9,8,0
2022-04-01 18:00:00,3,6,10,13,19,22,24,31,31,37,35,32,29,23,14,14,15,0,8,7,15,21,20,19,25,26,27,29,30,37,32,30,25,29,28,29,25,27,9,24,23,21,23,12,10,14,6,4,8,5,6,8,8,12,14,12,28,32,37,44,39,29,34,27,23,16,10,6,0
2022-04-01 19:00:00,3,5,6,8,10,10,14,15,26,24,20,20,18,14,12,12,10,0,7,5,9,11,14,13,20,21,22,22,19,19,16,18,19,14,13,12,10,8,10,11,10,12,9,10,9,7,6,5,7,3,6,2,3,6,5,8,16,19,24,25,22,20,19,17,15,10,7,8,0
2022-04-01 20:00:00,2,4,5,7,8,13,15,9,10,12,9,12,9,6,4,3,2,0,4,6,4,6,7,8,13,12,12,10,9,10,11,7,7,9,8,9,8,8,8,5,9,8,6,7,3,7,6,3,9,5,5,9,7,6,7,9,13,12,19,19,16,10,14,9,11,9,9,7,0
2022-04-01 21:00:00,3,2,3,4,4,6,7,16,14,15,7,13,6,3,5,6,2,0,8,4,3,6,7,9,10,9,9,6,7,7,5,6,6,7,5,7,7,4,6,5,4,3,3,2,2,4,1,5,5,3,3,2,3,4,6,8,10,15,18,20,17,13,9,5,7,5,2,3,0
2022-04-01 22:00:00,1,4,5,0,8,0,5,4,7,7,8,6,5,4,3,2,0,1,3,3,2,4,2,5,6,7,6,5,5,6,6,5,4,5,4,11,10,7,3,6,3,3,2,3,3,3,0,3,5,3,4,5,6,8,12,12,13,14,25,28,22,17,16,12,10,7,3,4,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,7,6,3,4,7,6,5,3,0,3,2,0,8,1,7,0,1,7,8,6,5,3,4,10,10,8,12,21,26,15,17,14,9,6,3,2,2,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,6,7,10,8,10,6,4,9,8,8,7,10,8,8,8,10,9,0,1,3,8,13,20,21,24,28,32,36,38,36,30,25,24,22,19,14,12,14,15,14,17,19,9,6,8,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,8,9,11,13,16,14,16,15,17,15,13,12,10,11,11,14,14,0,1,3,4,5,10,13,13,5,16,23,23,23,16,20,22,17,13,10,15,16,19,20,22,25,22,19,15,11,12,11,3,3,3,3,0,0,2,4,5,0,4,5,7,13,12,12,0,9,3,2,0
2022-04-02 06:00:00,3,1,5,4,6,6,4,6,5,5,7,5,3,3,3,2,4,0,1,3,4,7,5,3,7,6,8,7,6,3,6,8,7,10,7,5,8,9,5,10,11,14,11,7,4,6,4,3,3,2,2,0,0,1,0,0,0,0,0,4,4,1,3,4,5,2,1,0,0
2022-04-02 07:00:00,3,4,4,5,8,9,2,8,10,13,4,5,5,4,0,3,2,0,4,5,7,6,10,6,6,5,6,6,9,6,6,7,6,8,4,6,5,6,6,7,12,9,7,5,5,3,1,1,2,4,2,1,0,4,1,0,0,1,2,4,4,4,3,4,10,9,1,0,0
2022-04-02 08:00:00,2,3,5,5,6,9,9,6,9,12,11,12,8,7,6,5,6,0,2,4,6,9,9,12,13,12,11,9,9,11,12,11,16,14,12,11,11,12,14,15,18,17,12,12,10,8,2,7,6,1,4,2,1,2,1,2,3,2,3,5,4,3,6,5,8,5,1,1,0
2022-04-02 09:00:00,6,8,9,10,13,11,11,9,7,10,7,8,9,8,4,5,2,0,5,8,8,9,12,13,20,18,19,14,13,14,16,13,18,21,17,19,22,23,18,23,23,26,20,14,13,9,5,3,2,2,2,1,1,0,2,0,0,0,7,8,8,8,10,9,11,7,5,4,0
2022-04-02 10:00:00,8,10,11,10,14,13,10,4,9,14,10,8,8,7,8,5,4,0,4,4,8,10,11,11,12,13,13,14,14,16,17,19,16,15,16,16,18,17,14,14,18,19,17,10,9,5,3,2,5,1,5,3,2,1,2,2,0,4,7,8,8,8,7,6,11,9,10,9,0
2022-04-02 11:00:00,8,13,7,8,14,10,9,4,16,15,8,12,8,7,7,4,3,0,5,3,5,10,14,15,15,16,18,18,20,22,24,27,25,23,21,22,21,26,29,26,29,33,28,23,22,13,13,1,13,11,10,12,5,3,4,6,6,0,4,5,6,7,9,8,8,6,8,2,0
2022-04-02 12:00:00,7,12,11,10,10,12,10,11,12,13,13,9,9,7,6,4,7,0,3,6,5,6,7,8,14,10,17,19,17,21,21,18,18,24,21,21,30,34,41,43,46,50,41,29,26,16,12,10,14,6,8,9,6,4,3,6,7,6,13,12,11,9,1,9,9,7,8,7,0
2022-04-02 13:00:00,12,18,22,21,18,18,16,12,10,10,12,12,11,10,5,3,5,1,4,6,10,11,14,15,18,20,22,20,22,22,21,17,17,24,23,23,26,28,23,25,29,34,27,16,15,16,15,13,11,13,13,12,12,9,10,12,12,8,19,20,16,12,11,10,11,8,6,5,0
2022-04-02 14:00:00,6,10,9,11,13,14,11,12,11,10,8,13,14,11,10,13,10,0,9,4,9,11,13,14,17,15,14,18,17,19,19,16,17,17,25,23,26,28,27,28,28,30,26,18,8,17,11,8,4,10,6,13,10,12,9,15,0,0,18,16,15,10,11,13,10,10,9,7,0
