Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_봉영여중.목동고,9_목동우성아파트입구,10_은정초등학교,11_갈산초등학교후문,12_기업은행구로중앙지점,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_문래우체국.문래예술공단,17_문래자이아파트,18_벽산메가트리움APT,19_영일시장.록스,20_남부지방법원등기국.구로세무서(에이스하이테크시티),21_도림마을금고,22_성락교회,23_신길5동주민센터,24_신풍역,25_래미안에스티움,26_영진시장,27_보라매역,28_서울공업고등학교,29_대림초등학교,30_신대방삼거리,31_보라매병원입구,32_당곡사거리.롯데백화점관악점,33_당곡중학교,34_은천교,35_봉일시장,36_은천초등학교,37_두산.벽산아파트.서울관광고등학교,38_은천동두산아파트3단지,39_봉천역,40_봉일시장,41_당곡중학교,42_롯데관악점.건강보험관악지사,43_보라매공원입구,44_신대방역,45_조원동주민센터,46_골목시장앞,47_모두의학교.금천문화예술정보학교,48_독산3동주민센터,49_독산동남문시장,50_독산동쌈지공원,51_독산동성당앞,52_독산동정훈단지,53_남부여성발전센터,54_현대시장.시흥4동주민센터,55_동산교회앞,56_시흥초등학교.금천구보훈회관,57_은행나무입구사거리,58_경동택배,59_백산초등학교,60_은행나무입구사거리,61_경남아파트,62_시흥초등학교.금천구보훈회관,63_동산교회앞,64_현대시장.시흥4동주민센터,65_남부여성발전센터,66_독산동정훈단지,67_독산4동주민센터,68_독산동성당앞,69_독산동쌈지공원,70_독산동남문시장,71_독산3동주민센터,72_모두의학교.금천문화예술정보학교,73_KT구로지사,74_조원동주민센터,75_신대방역,76_신사동진양빌딩앞,77_보라매공원입구,78_보라매갑을아파트,79_롯데관악점.건강보험관악지사,80_봉천교,81_당곡중학교,82_봉일시장,83_봉천역,84_신봉초등학교입구,85_벽산.두산아파트.서울관광고등학교,86_은천초등학교,87_봉일시장,88_은천교,89_당곡중학교,90_보라매공원.보라매병원,91_보라매삼성아파트.모자원고개,92_신대방삼거리,93_대림초등학교,94_서울공업고등학교,95_보라매역.5번출구,96_영진시장,97_래미안에스티움,98_신풍역,99_신길5동주민센터,100_성락교회,101_도림마을금고,102_남부지방법원등기국.구로세무서(에이스하이테크시티),103_금호아파트,104_문래역,105_문래우체국.문래예술공단,106_문래동남성아파트,107_신도림역,108_신도림동.구로역,109_구로역.구로기계공구상가,110_기업은행구로중앙지점,111_갈산초등학교후문,112_은정초등학교,113_양천아파트,114_봉영여중.목동고,115_목동아파트11단지(1117동),116_계남초등학교,117_신트리아파트,118_정랑고개.양천벤처타운,119_금옥중.금옥여고.백암고등학교,120_신정현대아파트.서부트럭터미널,121_양천공영차고지
2022-03-29 20:00:00,1,1,1,0,2,2,0,3,1,3,0,5,6,2,0,0,3,2,5,7,10,9,10,11,11,11,11,13,10,12,11,10,6,9,7,5,3,3,4,0,0,14,14,17,16,10,15,12,10,11,10,9,6,4,5,2,0,0,2,3,2,0,3,4,3,4,2,1,5,7,10,9,10,13,11,10,5,9,8,4,3,2,4,4,4,3,6,8,7,8,6,9,4,0,4,4,3,2,3,1,4,2,1,4,4,3,18,18,19,18,17,11,8,4,7,5,4,2,1,1,0
2022-03-29 21:00:00,1,3,4,3,0,0,0,2,3,0,4,5,6,2,1,1,3,3,7,14,14,10,0,8,6,6,6,8,8,11,12,11,6,2,4,2,1,2,1,2,0,6,5,14,13,10,13,11,0,9,8,6,5,2,0,1,0,1,8,9,0,8,7,6,4,3,4,4,5,5,1,4,0,0,3,2,1,2,0,0,1,0,3,3,1,0,3,4,3,6,5,5,4,4,3,3,4,3,3,2,0,2,3,4,3,6,21,20,23,24,22,15,10,7,7,0,4,3,2,1,0
2022-03-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,5,7,0,9,10,0,0,9,9,9,9,7,6,7,6,3,5,3,0,1,1,6,5,14,8,0,13,8,7,5,4,5,6,3,1,1,0,0,4,2,0,1,3,0,2,3,0,2,4,4,3,4,0,2,2,1,0,3,3,0,3,2,3,2,6,2,6,5,4,6,7,7,8,9,8,8,7,6,5,4,1,2,0,3,7,8,19,21,21,16,20,18,12,11,8,7,4,0,1,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,8,0,4,0,0,3,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0,0,2,2,0,2,3,0,0,5,2,1,0,0,2,1,3,3,3,3,0,3,3,2,0,3,3,1,1,0,3,8,9,21,20,22,18,16,14,10,2,3,7,3,1,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,0,1,2,4,0,2,8,0,8,9,5,2,1,0,0,0,2,0,0,0,0,1,0,0,2,1,2,4,0,3,2,1,2,0,6,7,9,0,9,10,9,7,6,5,6,7,8,8,8,6,7,8,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,6,6,4,8,13,11,9,12,10,12,13,14,16,5,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,1,2,0,0,1,10,6,5,9,7,3,0,2,0,0,0,1,2,5,3,2,0,2,3,2,0,5,2,3,2,1,1,0,1,2,2,0,1,0,3,5,4,4,6,0,7,7,6,4,4,6,5,3,2,0,0,2,3,0,2,0,6,7,0,6,0,7,6,0,0,5,4,0,0,1,3,0,2,1,0,2,3,0,5,0,6,7,5,1,4,3,4,10,12,0,1,13,15,6,6,4,3,4,3,0,2,3,0,2,1,1,0,0,2,0,0,0,0
2022-03-30 06:00:00,0,2,4,6,7,8,0,17,27,16,27,28,16,2,0,0,0,0,1,5,2,3,2,1,2,0,0,3,4,3,4,2,1,0,1,0,1,3,2,1,4,5,3,3,1,2,3,5,0,0,4,2,1,1,1,0,0,0,1,2,3,4,7,6,9,12,14,16,17,20,19,20,18,22,13,11,4,4,4,0,3,3,2,3,3,2,4,6,8,9,8,6,7,4,3,4,1,5,0,6,5,2,1,0,0,0,0,1,0,0,0,0,4,0,1,0,5,4,1,2,0
2022-03-30 07:00:00,1,3,6,9,11,10,13,23,34,41,41,37,40,10,10,6,6,6,7,7,8,11,13,13,14,13,10,13,14,18,14,12,0,11,8,2,2,1,2,0,4,4,6,5,5,1,0,2,4,0,5,5,5,5,2,0,0,0,4,5,10,8,17,24,24,25,29,31,35,38,46,52,51,50,16,23,21,15,15,15,14,13,12,14,8,12,17,25,26,32,35,17,21,13,13,14,13,14,14,10,10,5,3,1,0,2,3,4,6,7,8,12,26,33,35,17,34,28,6,4,0
2022-03-30 08:00:00,2,4,5,7,8,11,12,11,17,22,32,27,31,12,9,10,9,5,4,5,9,18,17,13,14,16,16,14,19,24,18,9,6,9,10,9,3,5,6,0,8,10,10,9,10,10,9,9,10,11,7,6,5,4,2,1,1,1,7,6,11,13,18,19,21,25,30,34,38,41,41,45,40,49,28,35,30,19,12,10,12,12,7,4,8,13,23,28,33,48,46,32,32,23,25,29,32,32,32,33,32,15,4,7,2,3,10,7,10,11,9,8,7,5,9,10,9,7,5,2,0
2022-03-30 09:00:00,0,3,5,1,2,5,0,6,13,16,14,15,12,8,7,5,3,1,1,1,4,8,6,4,4,4,3,2,8,10,12,6,0,5,4,4,5,2,3,2,5,5,7,7,4,6,0,6,4,7,0,2,1,7,6,5,2,1,5,3,6,7,7,8,8,13,16,17,18,18,19,20,20,28,15,14,13,10,5,4,4,3,3,1,2,4,6,12,15,20,17,7,7,6,7,7,7,6,8,10,9,4,2,4,4,3,3,3,4,3,3,3,6,6,7,8,5,3,1,1,0
2022-03-30 10:00:00,2,4,5,8,7,9,6,7,10,16,17,13,13,5,4,2,2,2,0,3,4,6,0,4,5,6,5,2,6,11,11,9,6,5,6,2,3,5,3,0,2,6,7,8,9,8,7,6,1,6,5,5,4,2,0,2,1,1,2,3,0,2,0,5,4,5,6,6,7,6,6,7,5,10,8,8,7,6,4,2,4,2,2,1,3,2,4,7,9,13,9,5,5,5,3,6,4,6,7,5,6,4,3,3,0,0,5,5,7,2,4,2,1,0,2,0,1,0,0,0,0
2022-03-30 11:00:00,1,2,2,0,3,3,10,10,10,9,10,5,8,4,0,3,2,3,1,3,4,2,0,3,5,4,5,2,4,6,6,9,5,5,2,5,3,2,1,0,0,4,3,4,5,0,3,4,2,2,0,4,5,4,1,0,0,0,2,0,4,5,6,7,7,8,7,5,6,4,8,6,6,7,4,4,3,6,7,1,3,2,2,2,6,7,9,4,5,6,7,2,3,0,3,6,5,6,0,5,7,2,1,1,2,0,5,4,5,4,3,3,3,3,1,5,0,4,2,0,0
2022-03-30 12:00:00,1,0,2,0,3,3,0,6,10,10,10,11,7,5,0,3,2,1,3,4,7,9,3,8,7,8,5,7,7,7,7,6,0,4,3,2,3,3,3,2,0,6,8,9,8,7,7,5,4,8,7,5,4,3,3,2,1,0,2,2,0,2,2,6,5,8,2,9,0,10,8,0,0,9,7,3,3,5,4,3,9,2,6,4,4,3,4,8,6,9,8,6,5,5,5,4,5,6,7,6,6,5,4,7,3,2,8,6,5,6,5,6,4,6,4,3,2,1,0,0,0
2022-03-30 13:00:00,0,1,2,3,1,1,0,6,11,8,8,9,6,5,1,4,3,0,4,6,5,4,3,3,4,5,5,5,6,6,3,7,4,3,2,3,1,2,3,4,3,4,5,8,6,0,7,5,6,7,7,9,8,4,2,1,0,1,2,0,5,6,5,8,6,8,9,9,7,8,12,0,14,13,10,9,9,7,8,5,7,2,4,4,6,7,9,11,5,11,9,8,6,5,6,4,5,5,7,0,7,1,5,4,5,4,8,6,7,5,8,7,8,7,6,5,5,4,3,1,0
2022-03-30 14:00:00,0,1,0,1,3,4,1,4,8,6,9,0,8,3,0,3,2,5,5,7,8,7,9,9,9,2,8,10,14,12,13,10,5,3,5,4,2,0,5,2,4,9,6,11,12,0,11,8,6,5,4,3,3,2,0,1,0,0,4,6,6,5,3,5,4,3,4,7,3,5,7,8,9,10,6,4,5,6,6,7,5,6,3,3,5,6,5,3,0,5,5,5,3,4,5,3,5,5,5,3,7,3,5,6,7,7,8,6,8,8,8,6,4,4,5,0,3,2,1,0,0
2022-03-30 15:00:00,1,7,23,0,24,24,23,13,5,6,5,7,7,3,2,2,1,3,2,8,9,9,8,7,6,5,7,8,9,12,6,10,9,13,12,9,6,5,4,0,0,7,6,14,12,8,12,11,9,11,9,10,8,7,5,3,4,3,4,5,6,5,6,9,8,9,10,0,9,0,8,3,0,10,8,8,7,5,3,4,3,2,3,3,3,6,7,8,9,11,10,6,5,4,5,0,5,3,5,4,5,4,2,8,1,5,11,8,12,12,8,12,10,5,6,6,5,2,2,1,0
2022-03-30 16:00:00,2,5,14,1,1,17,17,16,7,8,7,7,6,3,2,4,4,3,5,10,9,8,7,8,7,6,7,10,6,6,4,3,3,2,6,5,6,7,4,3,6,13,8,21,20,13,21,23,21,19,13,15,10,5,3,0,3,0,3,2,1,0,3,7,7,6,11,10,10,12,16,15,16,20,12,13,11,7,5,4,4,3,3,3,9,11,17,20,21,23,23,16,13,11,14,14,13,12,8,8,7,3,2,4,5,4,13,12,14,13,14,11,8,7,6,5,3,2,1,0,0
2022-03-30 17:00:00,2,2,2,3,4,5,6,6,8,9,10,11,12,10,9,8,7,8,12,18,14,13,14,14,9,12,11,9,10,12,11,10,9,5,3,4,1,2,4,0,0,15,15,20,19,12,24,24,24,21,26,21,15,12,10,3,1,1,8,8,4,7,5,9,10,10,9,6,8,9,7,3,8,9,4,5,4,3,3,0,4,2,3,2,2,5,8,10,12,14,12,10,12,12,12,11,9,8,7,7,6,5,4,6,10,13,22,20,27,29,25,20,18,16,14,13,9,6,2,0,0
2022-03-30 18:00:00,3,1,2,3,7,8,10,10,12,12,14,14,14,10,8,9,9,13,14,29,25,22,18,20,16,19,20,20,21,26,24,17,15,11,8,4,2,3,5,6,2,25,25,27,26,25,22,19,17,14,13,13,6,10,7,5,3,2,3,5,5,8,7,7,6,8,7,7,8,7,8,6,9,8,6,10,9,11,9,8,7,6,12,10,8,9,11,12,15,24,20,10,9,10,10,12,11,12,10,11,12,6,6,8,10,11,35,24,23,21,19,16,12,7,11,6,7,4,1,1,0
2022-03-30 19:00:00,0,6,5,5,4,3,3,4,3,4,5,7,7,2,3,3,3,3,6,13,14,14,11,12,11,12,12,13,16,19,15,16,14,14,11,9,4,3,2,0,2,9,9,30,30,32,32,32,31,28,24,23,17,11,7,3,1,0,4,5,7,1,6,7,6,7,6,8,7,8,13,12,16,17,15,17,15,13,11,12,11,5,8,7,12,10,10,11,0,14,4,13,10,8,10,9,0,11,12,7,7,5,4,7,6,7,17,19,25,26,21,16,12,10,8,4,4,3,2,0,0
2022-03-30 20:00:00,0,1,0,0,1,0,0,1,1,2,2,1,2,4,0,1,4,6,12,13,7,5,6,5,8,6,5,4,11,12,10,9,6,6,8,3,2,2,3,1,0,6,7,12,0,14,13,13,9,10,12,10,9,8,6,3,0,1,5,4,3,0,2,0,2,3,0,0,2,6,3,0,5,5,4,5,0,2,3,4,0,2,4,4,4,5,4,5,6,7,7,6,6,7,3,4,5,6,6,6,6,3,4,4,1,4,17,13,24,25,22,14,11,10,9,3,2,0,1,0,0
2022-03-30 21:00:00,0,0,2,0,0,1,1,2,1,0,2,1,2,3,0,1,2,0,4,6,6,5,4,8,6,6,6,9,8,9,4,5,0,7,8,6,4,4,5,2,2,5,0,7,12,11,10,8,8,0,7,6,5,4,3,2,1,0,0,1,1,0,0,4,5,0,4,3,3,4,4,0,0,0,5,3,0,6,5,6,3,5,5,6,6,5,2,0,6,5,4,5,3,4,6,5,0,3,5,4,3,0,0,6,0,5,13,15,17,17,16,15,14,12,10,5,3,2,0,0,0
2022-03-30 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,5,4,5,3,5,7,6,5,10,10,12,11,10,8,7,4,3,3,6,5,6,3,8,0,14,13,12,14,12,8,4,5,5,3,1,2,1,0,0,2,5,0,0,4,0,2,0,1,0,3,0,0,1,0,0,2,5,3,0,3,0,0,1,4,2,4,2,3,0,0,4,3,3,5,4,4,4,2,5,5,2,2,3,2,4,6,7,16,13,17,18,15,12,9,7,9,7,4,3,0,1,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,4,0,5,4,0,0,0,0,2,4,0,6,6,0,5,0,0,4,3,2,0,0,2,1,4,3,5,1,0,3,3,2,1,2,4,2,3,0,2,0,6,6,6,1,0,5,3,4,3,2,1,2,1,0,3,2,2,11,13,18,15,12,8,6,5,7,6,2,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,1,0,0,2,4,1,1,9,8,8,10,6,2,0,1,0,0,0,0,0,0,0,1,0,2,2,1,0,1,2,0,0,0,2,0,9,11,14,0,13,14,13,12,10,9,9,10,11,13,13,12,11,13,11,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,7,8,9,8,10,13,9,11,12,0,14,15,20,22,9,6,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,1,0,0,0,0,2,9,7,3,9,7,3,0,2,1,0,1,1,2,3,1,1,0,0,2,3,0,2,3,2,0,0,1,0,2,1,0,0,0,0,3,3,4,3,5,6,0,7,4,6,4,5,1,4,2,0,0,1,1,0,3,2,0,5,6,0,7,9,8,4,7,6,2,0,0,0,0,1,0,0,0,1,2,3,4,5,5,5,4,5,6,6,8,1,11,0,12,17,19,5,6,4,1,0,6,0,4,3,5,0,6,0,3,4,5,4,2,4,0
2022-03-31 06:00:00,0,1,4,4,5,2,6,16,29,32,20,19,16,4,3,1,1,0,1,0,3,4,2,3,3,0,2,0,2,5,3,2,0,1,0,0,0,1,1,1,3,0,4,3,3,3,2,1,0,0,1,2,1,0,2,0,0,0,2,5,8,9,11,12,15,17,18,21,20,22,20,11,17,21,4,5,4,5,6,0,2,4,2,2,5,0,4,6,7,8,7,5,4,3,3,2,2,0,3,5,4,2,2,3,0,0,2,2,4,3,2,3,6,4,0,5,6,5,2,1,0
2022-03-31 07:00:00,1,3,7,12,17,18,20,30,38,43,42,38,37,10,9,8,6,6,6,6,9,18,10,13,16,15,13,9,15,19,17,12,0,12,11,10,2,1,0,2,4,6,6,7,6,5,4,6,2,7,9,12,14,18,3,17,16,0,5,6,11,13,18,23,25,25,27,32,34,38,48,50,49,46,15,19,17,12,13,12,9,7,12,14,12,15,20,26,26,32,33,28,27,11,12,11,11,11,12,11,12,6,2,3,2,3,6,0,4,0,4,12,28,31,18,19,30,28,3,2,0
2022-03-31 08:00:00,1,2,2,5,8,6,9,13,20,24,25,25,25,10,8,7,6,5,3,4,11,15,13,13,15,17,18,19,22,25,27,13,10,12,8,7,3,3,3,5,2,10,15,14,12,13,15,16,16,15,11,10,9,9,6,4,0,1,6,6,9,8,15,17,18,21,26,25,30,34,35,40,39,45,20,34,30,16,9,8,10,12,6,4,11,16,27,33,34,39,38,30,31,21,26,29,28,29,23,33,32,9,4,5,0,6,9,10,17,15,12,9,10,4,9,0,12,7,2,0,0
2022-03-31 09:00:00,1,4,5,3,6,7,8,8,14,15,16,13,9,8,8,8,6,5,2,3,4,7,5,4,7,4,5,4,11,11,9,5,4,3,4,2,4,5,6,5,5,6,7,10,9,7,10,9,2,3,2,7,5,2,4,3,0,1,2,3,5,5,8,12,11,12,14,14,15,13,14,28,30,32,10,12,9,7,4,3,4,5,2,7,7,8,9,18,19,22,16,9,7,6,8,8,9,6,7,13,14,8,5,8,6,7,9,8,6,0,4,3,5,4,5,6,4,2,1,0,0
2022-03-31 10:00:00,1,2,3,0,5,4,0,5,7,9,10,10,14,6,5,3,5,4,1,2,3,6,5,7,8,9,5,8,13,15,12,7,0,9,8,3,7,4,2,0,0,3,2,4,0,0,6,6,0,5,5,2,0,3,2,0,1,1,2,0,3,0,4,7,10,7,9,7,6,9,8,11,11,10,5,4,4,11,3,2,3,3,2,1,4,4,4,9,11,8,7,6,6,6,2,2,1,6,4,5,5,3,2,3,0,0,4,0,2,3,2,1,2,1,3,2,1,0,0,0,0
2022-03-31 11:00:00,1,0,0,0,2,0,1,1,8,9,9,10,6,4,2,0,2,2,1,3,6,5,3,3,4,4,1,6,5,6,5,6,6,4,5,1,0,0,2,2,1,5,4,5,3,3,2,3,0,6,6,3,2,1,0,0,0,0,1,0,2,3,4,3,5,7,7,8,0,9,7,9,0,10,8,5,5,6,3,4,5,2,2,1,0,2,5,9,5,12,11,9,7,4,6,5,4,5,5,6,5,2,1,3,2,1,4,3,5,3,4,4,2,5,2,5,1,0,0,0,0
2022-03-31 12:00:00,1,2,5,2,4,1,2,5,5,11,6,10,8,5,2,1,5,0,0,6,5,3,1,3,4,5,5,0,7,10,9,7,5,4,5,3,1,0,1,0,1,3,1,7,6,0,6,2,0,9,0,9,8,2,1,0,0,0,0,1,3,3,0,5,8,10,4,9,0,5,6,7,5,8,7,7,1,6,4,4,0,2,2,1,4,5,6,7,8,7,8,4,5,3,5,5,6,5,4,4,4,3,2,3,3,0,6,5,5,6,5,3,7,0,8,7,4,3,1,0,0
2022-03-31 13:00:00,0,0,1,0,4,2,3,3,10,9,8,10,8,4,3,2,2,0,1,5,7,6,6,5,6,2,8,9,9,9,8,7,0,6,3,2,2,2,2,0,0,4,4,7,3,4,9,3,0,5,7,3,1,2,1,0,0,0,1,1,3,4,3,4,6,4,6,7,8,9,8,9,9,8,8,0,7,3,7,7,8,5,3,3,6,8,8,8,7,7,7,4,0,4,1,4,4,5,0,3,4,1,1,3,6,0,8,5,9,8,0,4,3,2,3,4,2,0,1,0,0
2022-03-31 14:00:00,1,0,1,0,1,2,3,2,6,7,0,5,5,4,3,2,1,3,3,8,8,5,7,5,6,6,7,9,10,16,15,14,10,8,7,0,2,0,3,1,5,4,3,9,9,7,5,5,2,3,2,4,2,0,0,1,0,0,1,2,2,0,1,2,3,4,5,0,5,8,9,8,5,10,5,6,7,6,8,8,8,7,4,3,5,4,7,9,8,9,12,5,10,9,7,8,6,8,5,3,8,2,1,3,2,3,7,8,9,8,8,5,5,7,8,9,5,3,1,2,0
2022-03-31 15:00:00,1,1,2,3,4,3,2,3,6,7,6,9,10,7,6,7,7,7,0,12,10,8,10,9,11,12,10,10,8,11,11,12,10,13,10,9,3,4,3,0,0,12,11,15,14,9,11,6,9,1,8,5,0,4,3,2,2,0,2,4,6,2,7,9,8,0,4,5,4,6,7,0,0,6,6,8,7,5,4,3,4,2,3,2,4,2,7,6,8,9,8,8,6,6,6,8,8,9,8,6,7,8,5,6,6,8,14,15,15,15,16,14,12,11,8,9,3,0,2,1,0
2022-03-31 16:00:00,0,8,28,5,26,27,7,22,12,6,5,7,5,3,4,5,3,5,6,6,7,7,7,9,10,9,8,9,11,10,10,8,7,7,6,5,4,9,9,7,6,12,13,19,18,18,16,12,11,9,7,6,4,3,0,2,1,0,3,5,4,6,5,8,5,7,8,7,5,6,7,9,10,6,6,2,0,3,7,4,6,5,4,3,14,18,9,17,6,16,15,10,8,9,11,10,10,5,6,10,7,5,4,6,4,5,11,13,12,13,12,11,9,8,6,9,4,3,2,1,0
2022-03-31 17:00:00,3,4,2,0,3,4,3,7,6,9,7,9,8,6,6,5,4,1,8,8,11,13,12,12,11,12,12,8,13,15,16,14,14,10,9,8,6,5,5,5,4,11,14,20,21,18,22,19,16,15,16,13,9,8,6,4,3,0,0,1,3,4,3,6,5,11,12,12,12,10,9,10,11,11,6,11,9,6,5,0,4,2,3,4,6,10,9,10,12,16,14,10,11,8,9,8,7,6,8,7,7,5,2,7,6,7,15,15,21,23,21,15,8,7,7,8,5,2,1,2,0
2022-03-31 18:00:00,1,2,7,2,10,11,11,11,14,15,18,21,19,8,6,7,6,12,20,35,32,29,27,23,22,20,18,25,27,38,35,27,19,14,10,8,6,7,8,8,6,17,18,34,0,31,28,26,26,25,20,17,16,10,8,5,3,0,3,4,5,6,8,10,9,11,11,14,16,16,14,12,11,12,10,18,18,13,11,9,7,6,6,5,12,10,12,17,10,22,21,13,11,14,15,12,10,9,8,5,4,4,6,6,2,8,24,21,30,31,28,18,14,12,10,8,4,3,1,0,0
2022-03-31 19:00:00,4,1,3,2,3,3,4,5,6,7,4,8,10,5,3,4,6,6,8,10,12,10,10,9,8,10,3,12,14,16,13,22,16,11,6,5,4,5,6,6,5,10,11,27,26,26,25,24,24,25,26,25,17,9,6,6,4,0,4,3,9,8,3,10,10,11,11,3,11,12,12,11,7,10,7,10,6,9,11,5,8,7,5,6,7,5,8,6,5,10,9,5,8,5,10,9,0,7,8,7,5,3,4,4,3,5,23,22,25,26,22,20,14,12,9,5,7,5,2,0,0
2022-03-31 20:00:00,0,0,0,0,0,1,0,3,5,5,0,6,4,7,0,6,6,0,7,10,8,7,8,11,7,10,12,14,13,12,15,12,8,7,6,5,3,3,2,3,0,15,8,14,12,11,12,10,9,9,8,11,7,5,4,3,0,1,3,3,2,3,3,3,4,6,5,5,9,4,9,8,9,5,7,7,6,5,2,1,3,5,6,5,3,3,3,4,3,5,4,8,7,9,8,5,2,0,6,2,0,0,1,4,0,5,11,12,17,18,16,16,13,11,6,9,6,5,1,0,0
