Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계역,8_중계주공3단지,9_중계주공4단지,10_중계1동주민센터,11_은행사거리,12_중계주공10단지.중계건영3차아파트,13_노원구민체육센터,14_목련아파트상가,15_중계목화아파트4단지,16_노원경찰서,17_하계1동주민센터,18_골마을근린공원,19_하계역,20_하계장미아파트,21_경춘선숲길방문자센터,22_청솔7단지앞,23_한천중학교,24_서울과학기술대앞,25_공릉동.동신아파트앞,26_원자력병원입구,27_안마을,28_두산힐스빌아파트,29_태릉사거리,30_묵동구길,31_묵1동주민센터입구.먹골역,32_먹골역,33_한국전력동부지사,34_지하철7호선중화역,35_국민은행중화동지점,36_중랑역.동부시장,37_중랑교,38_삼육서울병원,39_시조사삼거리,40_떡전교사거리.동대문노인복지관,41_청량리미주상가앞,42_청량리역환승센터,43_동대문중앙새마을금고,44_제기동주민센터.서울약령시앞,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_경춘선숲길방문자센터,66_하계미성아파트,67_하계미성아파트.을지병원,68_한성여객종점,69_대진고등학교,70_서울온천,71_노원경찰서.혜성여고,72_하계현대아파트,73_롯데마트,74_노원구민체육센터,75_롯데우성아파트,76_은행사거리,77_중계1동주민센터,78_중계주공4단지,79_중계주공2단지,80_상계역,81_상계역,82_불암대림아파트,83_상계시장,84_동아불암아파트,85_흥안운수종점,86_흥안운수상계4동종점
2022-03-08 08:00:00,14,18,16,22,22,25,36,34,32,28,33,38,41,43,40,45,35,43,30,38,33,28,22,22,20,23,20,18,16,19,21,26,29,28,27,28,26,23,20,17,12,6,3,2,3,8,9,10,9,12,17,17,14,16,15,26,28,33,34,30,30,49,40,21,21,21,35,35,35,34,33,31,29,30,25,21,31,33,31,12,12,11,8,5,3,0
2022-03-08 09:00:00,6,11,10,14,16,22,24,20,22,19,20,23,25,25,23,25,26,25,18,18,17,18,14,17,13,23,26,24,22,24,23,27,27,23,21,19,16,15,14,12,9,6,4,3,1,2,3,3,6,8,7,8,9,11,11,11,12,13,14,13,14,9,11,13,12,11,18,17,16,14,12,13,14,13,14,11,19,15,17,7,6,4,3,3,1,0
2022-03-08 10:00:00,3,7,8,10,9,10,14,17,13,15,14,17,13,18,15,20,18,19,15,17,18,19,18,17,17,19,20,17,13,20,19,16,16,16,16,15,15,14,13,11,9,2,1,4,4,7,8,3,9,10,12,15,11,14,15,15,16,16,16,15,15,12,10,9,7,5,12,9,12,12,12,11,12,10,10,10,15,16,12,7,9,6,7,5,3,1
2022-03-08 11:00:00,2,5,8,13,10,14,14,15,14,14,17,17,19,19,17,19,18,15,14,15,16,19,13,18,13,14,15,15,16,15,14,12,12,14,9,13,9,7,8,7,4,2,1,2,6,13,7,6,13,5,15,16,16,17,16,18,21,15,14,16,16,13,13,12,14,13,22,23,22,21,21,20,20,19,19,15,18,19,18,8,9,7,7,6,3,0
2022-03-08 12:00:00,3,5,6,9,8,9,15,15,17,16,21,20,21,23,24,24,26,25,18,24,25,16,35,36,38,40,40,39,29,30,28,26,25,23,20,14,15,13,9,11,8,3,2,3,7,13,15,16,15,16,18,16,18,15,13,15,18,21,23,20,12,13,14,36,35,30,22,23,21,22,17,20,18,17,15,14,15,14,14,10,11,10,8,7,2,0
2022-03-08 13:00:00,4,7,8,13,8,17,27,28,23,24,26,26,22,24,23,23,24,22,16,16,14,17,20,19,23,18,21,21,21,21,22,24,25,25,21,17,15,14,6,5,4,1,0,4,9,12,9,8,10,11,13,12,15,15,14,20,21,22,20,21,22,23,25,27,24,22,27,26,26,27,26,25,23,24,23,18,17,15,14,9,10,8,7,6,1,0
2022-03-08 14:00:00,4,7,10,11,13,16,19,19,18,12,13,14,17,19,20,34,33,35,29,30,30,31,34,33,34,37,21,32,33,30,30,33,30,20,19,12,11,11,12,10,8,4,3,6,9,12,12,10,13,12,17,17,14,11,13,17,18,17,16,16,14,17,29,32,32,30,36,36,31,36,41,39,38,34,32,23,25,18,20,12,13,12,11,8,4,0
2022-03-08 15:00:00,5,13,11,15,15,14,23,24,21,23,24,28,27,27,33,32,22,30,29,14,15,12,16,21,18,21,16,18,16,15,15,14,14,13,12,10,9,11,8,8,6,2,1,6,9,14,16,18,21,23,22,16,15,14,15,16,15,19,21,20,22,25,31,30,27,28,45,36,43,41,41,42,42,38,38,30,32,30,24,14,15,14,12,10,7,0
2022-03-08 16:00:00,5,11,7,19,21,25,28,38,38,26,27,29,28,30,30,32,30,28,27,26,26,27,28,32,35,32,31,29,26,32,33,28,25,23,24,21,18,12,5,7,4,4,4,4,8,14,15,18,21,20,25,22,21,20,21,21,24,24,26,24,30,33,35,34,30,29,37,38,37,35,40,37,36,34,30,27,43,45,46,22,24,23,21,10,6,0
2022-03-08 17:00:00,10,14,16,18,16,26,42,43,40,20,23,23,20,25,24,32,32,32,23,29,29,14,27,24,27,26,27,23,24,21,20,20,21,18,21,18,17,13,12,9,5,4,3,5,14,25,26,17,29,32,37,35,31,29,27,32,35,30,28,26,22,25,26,29,30,30,39,38,37,39,38,39,44,42,38,24,28,27,24,19,23,21,19,13,5,0
2022-03-08 18:00:00,7,14,16,18,20,20,31,32,32,30,32,29,22,28,30,31,31,28,22,24,25,20,18,24,24,27,30,34,30,26,22,24,21,19,20,14,13,12,11,7,8,3,5,8,18,34,37,38,24,39,43,39,37,35,31,35,37,38,35,33,29,31,31,31,28,23,56,55,51,48,47,48,47,40,35,26,26,23,20,15,25,23,22,8,4,0
2022-03-08 19:00:00,5,10,12,16,15,17,35,36,34,24,22,21,21,18,19,26,24,20,17,20,21,8,20,21,15,13,14,17,14,12,9,9,8,6,8,6,5,4,3,4,3,1,2,2,8,19,21,25,22,27,28,24,26,27,21,25,23,23,20,30,23,24,25,22,22,21,45,45,41,42,38,35,38,35,27,19,19,19,15,21,23,20,19,11,10,1
2022-03-08 20:00:00,1,4,3,6,4,7,26,23,19,14,19,22,22,19,18,19,18,15,14,14,13,9,0,14,14,11,10,8,10,12,13,11,11,8,6,4,5,4,3,1,2,2,1,0,3,13,5,8,15,11,15,13,14,14,16,17,18,17,18,16,14,15,16,13,17,11,39,36,33,33,31,30,27,25,24,16,19,18,14,14,16,13,8,6,4,0
2022-03-08 21:00:00,3,4,0,5,5,6,19,15,17,17,24,27,22,29,26,26,25,24,13,13,14,8,9,14,11,12,10,10,11,10,11,5,9,7,5,5,2,6,1,4,3,2,1,2,3,11,12,13,15,17,13,11,9,8,5,11,12,9,9,16,11,15,15,7,14,12,34,33,32,31,29,26,17,23,16,23,18,15,12,9,13,12,10,5,2,0
2022-03-08 22:00:00,0,1,2,2,3,5,19,17,16,24,47,35,48,49,37,50,47,46,32,21,22,21,8,21,16,13,14,13,15,15,15,13,11,9,9,5,3,2,4,3,1,1,0,2,2,10,11,3,8,11,13,15,15,14,8,18,17,17,15,14,8,12,14,13,12,12,27,25,22,23,23,21,19,15,16,35,48,46,39,31,31,24,16,9,3,0
2022-03-08 23:00:00,1,1,0,2,0,3,17,15,14,7,10,11,0,9,12,8,11,9,9,6,8,0,0,7,8,9,8,8,8,9,10,9,9,7,7,6,7,5,4,4,3,1,0,2,1,4,5,3,7,8,9,7,8,2,10,15,8,17,11,14,11,13,14,0,12,7,24,23,23,21,21,14,18,14,11,9,8,6,6,6,9,5,7,4,3,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,3,0,0,0,7,3,8,7,11,7,0,11,13,5,0,0,0,11,10,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,2,3,3,0,2,4,5,6,4,6,4,3,7,0,8,6,5,6,5,0,4,3,2,3,6,9,6,8,9,8,9,9,7,6,3,0,1,0,2,2,2,1,1,0,5,0,0,4,5,6,7,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,1,2,3,0,5,1,6,4,9,12,13,3,12,12,5,11,9,7,8,6,0,7,5,5,7,8,10,7,4,4,6,7,6,5,3,2,4,3,0,2,2,0,0,1,2,2,2,3,2,4,2,3,4,3,2,7,6,1,8,7,8,3,4,11,4,6,0,10,4,12,11,12,2,13,8,9,8,6,3,8,3,2,1,0,0
2022-03-09 07:00:00,3,3,1,4,6,8,6,9,9,10,7,6,6,7,7,13,12,13,8,9,5,0,8,7,8,10,14,13,11,10,12,5,11,10,12,7,8,7,6,6,5,5,3,1,1,3,0,5,4,3,6,5,3,4,7,6,5,0,4,3,4,5,6,4,4,5,10,3,12,13,14,14,6,0,13,7,10,1,9,3,3,4,1,2,1,0
2022-03-09 08:00:00,5,5,6,8,7,10,17,15,14,9,10,12,8,10,11,16,17,14,7,7,9,8,8,7,13,18,18,16,17,16,17,15,15,14,12,10,9,8,7,7,6,3,2,1,4,5,6,7,0,9,11,10,10,11,10,11,11,8,7,7,7,9,10,3,8,9,13,7,12,10,12,13,12,9,13,14,18,17,15,7,8,6,7,4,1,0
2022-03-09 09:00:00,4,4,8,9,9,16,19,18,15,15,12,13,12,16,16,16,11,14,12,14,16,15,7,12,10,14,13,12,10,12,11,12,13,11,12,10,7,9,8,7,4,3,1,1,3,2,1,2,3,6,7,6,10,8,9,10,12,11,9,8,9,11,12,13,13,11,16,15,14,16,17,16,14,13,13,13,16,17,13,6,8,7,5,6,2,0
2022-03-09 10:00:00,5,8,6,9,9,10,15,14,11,17,18,11,0,16,17,18,17,16,10,11,13,8,7,9,12,12,14,13,16,17,13,12,13,13,15,9,10,9,11,12,9,5,3,3,6,4,7,0,5,2,4,5,5,7,7,9,9,9,8,11,12,13,12,5,11,12,15,17,11,16,17,24,26,9,23,18,19,11,13,8,9,8,2,7,1,0
2022-03-09 11:00:00,5,7,8,12,13,14,21,18,13,15,17,19,20,22,24,27,23,21,18,21,16,23,7,6,21,10,17,15,16,16,15,16,14,17,20,10,10,11,11,11,7,5,0,1,5,11,7,6,12,11,12,12,14,13,12,13,14,16,17,19,19,19,18,19,18,17,23,13,16,19,21,18,19,18,12,15,15,6,14,5,3,3,1,2,2,0
2022-03-09 12:00:00,6,10,10,16,15,20,21,23,26,21,23,25,24,24,25,26,28,25,20,21,22,23,22,18,17,21,25,28,28,27,22,24,21,24,25,17,16,14,12,11,8,3,1,4,10,13,14,12,11,11,9,13,12,13,11,11,11,11,13,16,17,11,14,15,17,17,25,27,26,25,25,26,28,29,30,23,24,19,22,15,12,10,6,3,2,0
2022-03-09 13:00:00,3,13,14,20,22,20,21,23,22,19,26,27,25,28,28,28,29,27,18,19,23,15,24,23,20,19,23,19,16,18,18,21,25,24,22,21,17,18,17,16,15,7,5,4,5,9,8,9,10,12,13,11,17,16,20,20,16,16,18,20,19,24,12,0,25,30,39,33,34,29,29,20,22,21,19,15,17,17,14,8,9,10,8,5,3,0
2022-03-09 14:00:00,3,5,9,10,12,16,24,26,23,22,25,27,29,26,25,26,24,23,19,22,21,20,21,20,23,21,23,24,19,16,16,18,17,15,18,22,19,15,7,13,11,3,2,5,9,16,18,13,20,12,26,24,27,27,25,24,26,27,26,22,22,29,30,18,28,29,36,35,21,32,33,16,32,16,28,18,19,17,20,12,15,14,14,6,4,0
2022-03-09 15:00:00,3,6,7,12,14,18,26,34,32,26,29,30,29,30,23,24,26,28,20,20,18,20,20,16,18,18,17,14,13,10,9,10,9,11,14,6,7,8,0,7,5,2,1,3,10,23,25,26,14,25,28,24,25,25,22,26,27,27,27,25,18,19,18,17,14,18,27,28,31,33,31,29,31,34,29,22,26,23,19,14,15,14,10,5,3,0
2022-03-09 16:00:00,4,7,7,10,12,17,23,26,23,23,27,29,28,26,25,25,25,26,24,21,23,23,22,21,21,22,24,26,24,21,21,21,22,23,23,13,10,10,6,4,2,2,2,5,10,19,24,21,20,20,25,23,23,23,23,25,27,30,26,23,22,23,23,22,24,24,34,35,34,32,34,35,37,33,25,25,25,24,22,13,21,16,15,7,4,0
2022-03-09 17:00:00,3,6,3,10,10,19,28,30,27,17,22,22,21,23,21,24,25,23,18,18,19,18,20,16,11,14,18,16,13,13,14,13,13,16,14,10,9,7,6,2,6,3,2,5,9,13,15,17,22,18,22,19,19,17,17,18,19,19,20,19,18,20,20,0,20,24,31,18,31,31,28,30,37,37,30,26,29,28,20,16,17,16,12,9,5,0
2022-03-09 18:00:00,3,7,8,11,11,15,23,24,23,19,22,25,24,24,23,23,20,20,16,18,17,17,16,14,15,15,21,14,14,15,15,16,17,16,15,11,9,4,8,6,4,3,2,2,7,16,20,13,17,21,28,25,26,23,21,29,26,21,19,19,18,18,19,17,18,18,25,26,20,25,22,26,22,19,22,12,17,18,13,10,11,9,8,6,2,0
2022-03-09 19:00:00,4,7,7,10,8,10,19,20,18,14,17,18,16,15,16,15,16,15,14,17,7,16,17,15,12,9,9,11,11,7,9,11,10,12,11,9,7,5,2,4,3,2,2,3,5,9,10,22,23,23,22,21,24,24,22,22,18,19,18,20,19,24,25,24,24,19,19,19,18,22,21,20,17,16,14,15,15,14,12,11,23,19,12,10,7,0
2022-03-09 20:00:00,2,3,3,4,3,5,7,10,9,15,21,20,21,18,20,19,17,18,14,10,11,10,12,14,14,11,11,10,11,10,13,11,12,11,10,8,6,8,6,2,3,1,0,2,8,11,13,4,11,13,22,21,21,20,11,11,10,13,17,14,11,9,14,13,13,13,23,22,21,17,10,19,21,9,19,16,19,18,17,10,14,11,12,7,4,0
2022-03-09 21:00:00,1,3,3,5,1,8,21,11,9,11,19,19,13,18,14,19,18,17,13,13,10,0,14,13,15,13,15,13,13,14,9,11,10,12,9,7,6,1,2,1,1,1,1,3,3,12,15,15,10,14,14,13,12,10,18,20,18,23,22,17,14,15,19,17,15,13,19,20,13,17,15,14,13,14,14,15,19,10,15,9,8,6,6,6,4,0
2022-03-09 22:00:00,1,3,2,5,4,5,7,18,0,32,50,52,52,52,31,51,48,42,31,29,26,10,27,28,24,19,16,15,16,14,14,13,8,9,8,6,5,3,5,2,1,1,0,2,1,5,6,10,11,12,14,13,15,14,10,17,15,15,10,6,8,12,11,12,11,13,21,19,14,14,13,11,10,13,11,26,45,43,39,22,20,16,14,9,4,0
2022-03-09 23:00:00,0,1,2,2,0,4,7,8,0,7,17,19,18,11,18,8,18,19,18,15,4,5,0,14,16,17,16,13,15,12,10,10,9,12,13,12,9,6,5,2,1,0,1,1,2,5,7,7,10,12,15,14,13,13,14,12,12,11,10,8,7,9,10,8,8,9,15,12,15,14,12,11,0,9,9,8,7,5,6,6,7,8,4,4,2,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,4,5,6,2,11,12,13,14,17,18,0,18,20,0,21,0,20,19,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,2,3,4,3,4,7,8,5,6,7,8,8,7,8,10,11,10,5,4,5,7,6,3,13,13,10,11,9,10,8,7,8,4,9,8,0,1,0,4,2,3,1,0,2,6,3,0,7,7,8,9,3,2,0,0,9,0,8,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,6,2,8,10,6,8,8,9,10,10,18,8,16,17,18,11,15,6,8,8,9,8,4,0,11,13,11,8,12,9,10,11,12,11,11,13,14,8,6,5,3,2,1,1,3,0,1,2,4,4,7,8,10,6,8,11,12,6,7,7,7,10,5,9,6,10,6,8,9,8,7,9,6,10,13,19,15,16,4,4,3,2,1,0,0
2022-03-10 07:00:00,7,17,15,22,24,32,36,39,41,29,32,38,32,38,41,41,39,34,31,34,18,30,11,10,10,15,21,20,19,24,24,24,26,22,23,19,15,13,12,14,7,3,3,6,6,7,4,9,8,11,18,22,23,25,27,28,16,30,31,31,31,32,34,33,33,34,42,44,41,43,42,46,42,43,44,38,48,51,29,8,8,8,7,9,3,0
2022-03-10 08:00:00,9,19,15,23,24,26,31,30,30,25,25,27,29,32,32,36,37,40,27,30,28,28,24,19,22,28,32,30,25,25,28,33,34,29,29,30,29,25,22,21,15,6,4,2,1,6,12,13,14,14,26,21,17,14,14,17,33,38,37,39,43,45,42,21,22,20,25,19,23,23,18,26,25,24,21,21,35,41,37,12,12,11,10,8,6,0
2022-03-10 09:00:00,4,6,7,12,13,13,21,19,18,24,26,25,16,27,24,30,30,29,17,18,16,15,13,15,14,11,18,18,14,17,15,18,13,17,18,14,15,10,14,13,10,5,4,3,2,6,5,2,5,5,10,11,12,13,16,18,20,19,19,15,14,18,15,11,13,12,14,13,15,17,17,16,17,16,15,14,17,14,17,13,13,9,11,6,2,0
2022-03-10 10:00:00,5,7,10,11,10,11,14,14,15,14,14,14,13,16,17,19,20,20,18,19,18,19,16,17,16,17,18,18,16,13,10,10,10,9,11,9,8,9,7,6,4,3,3,2,6,4,6,5,7,6,7,8,10,6,8,5,8,9,12,14,16,17,16,15,14,9,18,7,14,16,16,16,10,13,11,14,20,18,16,12,11,11,10,5,3,0
2022-03-10 11:00:00,2,5,6,7,9,13,14,16,14,13,15,16,17,17,15,13,14,15,13,14,16,10,20,14,20,21,21,19,14,16,15,14,12,13,9,7,5,3,4,4,3,2,1,2,4,7,8,6,10,11,16,17,17,18,14,20,19,19,19,19,17,13,14,17,13,12,17,14,13,12,15,15,15,12,13,14,17,16,19,10,9,8,7,5,3,0
2022-03-10 12:00:00,3,7,7,13,9,13,20,20,18,15,18,19,20,21,23,24,22,21,18,24,12,17,28,31,32,33,36,29,21,20,19,18,17,15,15,12,15,11,14,12,8,6,4,3,9,11,8,12,14,11,14,12,14,15,18,20,19,21,19,19,17,20,15,24,23,24,29,28,26,26,27,27,30,24,28,19,22,22,19,13,15,14,12,6,3,0
2022-03-10 13:00:00,4,7,10,13,12,17,22,26,26,19,20,21,18,19,18,19,20,18,13,17,14,24,30,30,27,28,25,22,21,24,22,21,19,17,14,12,11,14,11,10,5,3,1,4,11,14,14,14,15,16,17,18,19,20,22,24,25,30,32,33,28,28,24,25,23,21,27,27,28,27,27,27,31,29,29,21,24,20,22,16,17,14,14,12,7,0
2022-03-10 14:00:00,4,8,7,12,12,13,19,23,22,17,19,20,14,21,21,26,28,29,32,32,30,17,28,18,18,20,22,20,17,16,16,17,18,17,17,15,12,11,10,8,7,3,3,3,5,11,9,14,15,12,17,19,20,22,20,21,23,13,13,19,19,22,24,14,23,23,26,25,24,23,31,29,32,30,26,20,19,18,18,14,13,10,9,8,4,0
2022-03-10 15:00:00,6,8,10,14,15,17,31,31,29,23,29,27,25,19,18,21,20,19,16,18,19,19,13,25,24,23,19,18,18,16,15,17,17,16,14,11,13,10,9,7,6,5,4,6,11,16,17,18,17,18,20,19,20,21,19,19,19,20,18,20,20,26,31,23,31,29,37,36,36,35,33,32,33,32,31,27,32,29,23,23,24,23,17,15,4,0
2022-03-10 16:00:00,3,5,7,16,17,20,37,47,48,29,34,33,34,36,34,37,39,35,28,27,26,27,29,32,26,26,24,23,21,20,15,16,17,15,12,11,7,6,3,5,4,3,4,5,9,16,17,17,20,25,24,17,19,19,16,19,21,17,19,17,17,18,31,22,23,29,31,34,33,33,32,33,36,30,34,22,26,24,21,18,20,18,16,11,4,0
2022-03-10 17:00:00,4,11,14,23,26,32,56,57,53,28,25,27,25,26,27,29,29,28,25,25,25,19,23,25,26,24,21,23,18,16,16,18,19,14,13,11,9,8,5,5,7,4,5,6,12,18,17,16,18,19,20,20,22,21,22,24,29,33,28,25,25,26,28,29,28,28,37,37,39,41,40,39,41,41,28,34,24,23,21,15,21,19,17,11,5,0
2022-03-10 18:00:00,2,8,7,11,13,18,42,43,38,18,18,23,20,23,20,20,21,23,16,28,20,29,28,25,26,29,30,29,27,25,20,20,16,15,17,11,10,6,4,3,3,3,2,6,13,23,24,16,26,27,38,30,32,29,27,37,35,44,40,37,34,36,39,38,30,23,39,37,38,40,40,40,39,37,35,26,27,25,24,17,30,27,17,11,5,0
2022-03-10 19:00:00,3,8,9,10,9,15,35,36,33,22,19,19,0,17,17,25,28,27,17,18,16,0,16,15,14,13,16,17,16,16,18,18,17,19,16,11,8,5,5,4,1,3,2,3,4,10,12,21,23,26,32,28,32,31,27,30,26,29,26,22,18,20,17,20,17,20,48,46,44,38,37,35,34,30,23,19,24,24,24,15,17,14,10,7,3,0
2022-03-10 20:00:00,1,4,5,6,6,6,15,14,14,12,18,16,19,17,15,16,16,17,13,14,13,12,10,15,14,12,10,10,13,11,10,9,8,6,4,2,1,0,1,2,3,1,0,1,4,12,11,7,10,15,19,12,12,13,11,16,14,15,16,16,11,17,13,16,13,14,26,22,20,27,25,22,21,22,18,14,19,17,14,12,19,15,12,8,5,0
2022-03-10 21:00:00,3,9,8,10,13,13,17,18,9,14,24,26,18,30,19,27,26,21,14,14,13,0,11,13,12,13,11,12,10,8,9,7,3,5,3,3,2,0,2,0,0,3,1,2,2,6,8,9,10,11,14,13,15,14,14,21,18,19,18,17,12,12,12,14,12,11,27,21,18,16,12,15,12,9,14,17,27,20,19,15,17,14,11,6,2,0
2022-03-10 22:00:00,1,4,0,5,3,5,15,16,15,30,50,52,52,52,49,50,46,42,30,31,24,30,10,27,21,16,14,13,12,12,14,11,14,13,15,9,7,5,4,2,2,3,2,1,1,9,10,11,12,6,12,10,9,6,6,13,14,14,13,14,12,13,14,10,12,13,26,24,26,22,19,18,17,17,16,29,47,31,39,24,26,21,15,9,4,0
2022-03-10 23:00:00,1,2,0,3,0,1,10,7,6,7,9,7,6,7,5,6,5,11,8,8,0,5,4,9,14,8,14,13,15,14,14,12,11,11,10,9,7,10,4,5,3,3,3,0,2,2,4,4,5,4,14,12,11,7,7,12,11,9,0,8,7,9,10,9,9,6,19,16,18,16,15,16,9,12,12,11,14,13,11,9,9,5,6,3,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,3,5,6,7,3,10,7,12,12,14,0,0,14,16,5,17,0,17,15,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,2,2,0,4,2,5,6,5,5,7,7,6,4,7,7,8,6,7,7,4,6,5,5,9,6,8,8,6,7,8,7,7,8,6,7,5,2,2,3,0,1,1,1,0,2,3,1,0,4,2,5,6,0,0,7,0,8,9,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
